Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.367329955,191.2120056,1.389709949,486.3940125,165.6340027,35.27519989,1.496359944,175.9429932,1.591070056,353.8410034,165.8820038,30.76539993,121.9540024,1509.550049,15.78899956,133.4750061,114.6309967,148.1640015,129.1860046,1532.589966,20.8118,85.98220062,108.8740005,108.7659988,486.5220032,3437.870117,63.76570129,717.1619873,476.3569946,192.2619934,531.322998,3478.340088,81.72170258,586.1550293,470.2099915,151.3130035,206.5440063,46.97389984,27.24189949,186.9309998,60.18399811,22.58950043,0.0
1.510650039,169.5350037,1.681049943,515.2310181,129.6799927,30.70929909,1.398190022,141.5679932,1.336310029,358.8299866,123.4400024,18.69930077,75.69270325,1779.72998,6.419050217,147.6799927,105.4940033,54.60509872,70.90840149,1681.01001,6.612460136,93.16259766,92.40119934,21.82489967,446.3819885,3636.889893,57.12860107,832.0579834,412.1159973,147.6470032,468.696991,3752.540039,67.04440308,674.2750244,394.9410095,91.14129639,211.3110046,61.24209976,31.11219978,191.5119934,82.12850189,27.07780075,0.0
1.495720029,158.7230072,1.804450035,541.8380127,147.1490021,32.70759964,1.385650039,137.8849945,1.319049954,396.0589905,142.776001,23.73520088,73.82289886,1815.449951,6.228270054,159.595993,110.8470001,62.52050018,66.2634964,1681.0,6.000589848,93.91609955,94.03330231,30.3980999,399.4930115,3559.77002,47.20780182,791.8499756,392.3999939,151.9750061,432.6069946,3674.449951,59.27209854,649.2630005,375.6300049,107.723999,210.4949951,56.85509872,29.11689949,190.9349976,73.56939697,25.50060081,16.9
1.373360038,191.6470032,1.395210028,497.8580017,164.1150055,36.26070023,1.467990041,168.8379974,1.628499985,339.3460083,161.151001,29.91279984,126.8339996,1484.560059,17.35079956,137.4170074,113.3560028,176.2839966,134.3679962,1518.48999,22.14710045,86.86450195,107.288002,116.0670013,500.6889954,3244.550049,72.66149902,732.4550171,465.8380127,210.0299988,542.0609741,3314.389893,85.7492981,546.4260254,454.0299988,155.7920074,207.0679932,45.35639954,31.04019928,194.8410034,59.18799973,24.20779991,5.6
1.549329996,165.0299988,1.696609974,518.6229858,129.503006,30.8628006,1.437940001,138.3919983,1.338050008,367.8139954,123.1900024,19.41690063,75.35369873,1789.670044,6.397480011,149.2870026,105.6019974,53.43479919,70.16169739,1680.290039,6.540150166,93.15879822,92.36389923,22.54870033,445.29599,3617.26001,58.16189957,830.177002,406.9119873,145.9660034,467.1180115,3718.040039,67.58560181,672.4530029,390.4379883,92.4265976,211.2940063,60.96530151,30.79599953,192.6040039,81.59989929,26.89940071,0.0
1.53192997,167.1829987,1.688940048,517.098999,129.5420074,30.79050064,1.419810057,139.8329926,1.337229967,363.4219971,123.2460022,19.03590012,75.50499725,1785.27002,6.409009933,148.5930023,105.5360031,53.80950165,70.45749664,1680.589966,6.572589874,93.15679932,92.37529755,22.14430046,446.0090027,3627.149902,57.74980164,831.3549805,409.4790039,146.6170044,468.0899963,3734.379883,67.38310242,673.4749756,392.6579895,91.72619629,211.3139954,61.14500046,30.93149948,192.121994,81.89779663,26.96209908,0.0
1.550600052,166.9080048,1.723819971,520.5380249,133.2570038,31.00790024,1.430960059,140.1840057,1.339229941,368.0130005,127.3919983,19.81739998,75.46320343,1787.609985,6.470419884,149.9290009,106.6279984,55.46969986,69.46690369,1679.02002,6.446690083,93.0931015,92.32420349,23.65340042,437.0669861,3638.860107,54.67789841,824.3770142,409.5870056,147.4069977,462.2940063,3749.570068,65.23639679,670.0189819,392.7149963,94.66069794,211.2879944,60.53559875,30.15130043,191.1679993,80.36109924,26.58480072,16.9
1.522869945,166.9499969,1.456459999,475.2600098,167.1230011,35.41419983,1.586089969,148.4179993,1.634430051,337.1749878,170.9429932,29.8567009,109.0189972,1598.420044,12.6626997,124.0429993,116.4029999,125.0410004,114.098999,1550.780029,15.63490009,84.99019623,110.2789993,88.83740234,450.0249939,3342.72998,54.02870178,650.0449829,440.9200134,177.7059937,484.118988,3404.290039,69.88130188,519.0800171,437.4909973,141.4880066,202.4839935,48.01959991,26.05279922,193.2640076,60.9341011,22.27179909,11.3
1.355489969,194.9199982,1.382449985,499.4769897,163.6230011,36.23070145,1.449509978,171.3919983,1.627760053,338.4830017,159.4459991,29.87319946,129.8580017,1464.420044,18.1135006,138.9080048,113.1389999,184.5220032,137.5950012,1517.22998,23.41180038,86.88150024,107.1959991,121.6539993,512.8280029,3226.699951,76.70040131,747.414978,470.8039856,214.9440002,555.5289917,3298.040039,89.37789917,549.7529907,457.8869934,158.4680023,207.1699982,44.88140106,31.82719994,194.9149933,58.87630081,24.50040054,0.0
1.327020049,200.1100006,1.379999995,495.2640076,165.397995,35.97359848,1.433590055,181.6620026,1.627539992,346.4519958,163.5839996,30.30470085,136.5709991,1435.430054,18.81270027,137.5850067,113.4000015,187.022995,142.1080017,1516.939941,23.72789955,86.95649719,107.2809982,118.1839981,502.2059937,3299.889893,70.37280273,739.4910278,481.5150146,210.8549957,550.0540161,3377.679932,86.07959747,576.6099854,471.5740051,155.5240021,206.5449982,45.0666008,28.62610054,187.4360046,59.62829971,23.05190086,5.6
1.503319979,180.7519989,1.768980026,516.5809937,138.3139954,30.88050079,1.338340044,148.1349945,1.338960052,342.1430054,132.2039948,17.10750008,77.07029724,1771.040039,7.273739815,147.2910004,107.9400024,55.72409821,70.8513031,1678.310059,6.528439999,92.9178009,92.38420105,23.07640076,429.6459961,3753.48999,49.87720108,820.1140137,424.2210083,147.3650055,461.3739929,3891.149902,62.1155014,651.5609741,404.1530151,93.061203,211.3829956,61.18159866,28.1303997,183.401001,80.31549835,24.9871006,0.0
1.549999952,161.8939972,1.470180035,473.6260071,167.677002,35.42229843,1.58754003,142.9140015,1.632130027,330.5920105,172.5140076,29.19599915,106.5490036,1616.869995,12.17730045,122.6880035,117.0029984,120.8710022,110.9319992,1552.140015,14.31659985,84.9240036,110.4290009,84.18280029,440.1409912,3312.73999,52.14849854,632.3060303,432.9100037,175.7339935,470.1889954,3380.5,66.72000122,501.0750122,429.4150085,139.6699982,202.5970001,48.04710007,25.82040024,195.8329926,60.96369934,22.53019905,0.0
1.33465004,198.375,1.362220049,502.5209961,162.2319946,36.23180008,1.426290035,173.1809998,1.626459956,336.1929932,155.2359924,29.7553997,132.5480042,1442.22998,19.06509972,141.223999,112.7229996,195.0390015,141.2109985,1515.300049,25.27020073,86.8973999,107.0319977,131.6230011,535.7199707,3188.360107,85.2256012,774.1370239,475.6669922,222.9409943,578.5819702,3258.080078,96.38559723,549.526001,460.4339905,163.6439972,207.4230042,44.13079834,33.57080078,196.5310059,58.15950012,25.19669914,0.0
1.512179971,153.1239929,1.844390035,545.3439941,151.8370056,32.87319946,1.389469981,137.8730011,1.321589947,405.9110107,148.8890076,24.81970024,73.15660095,1832.459961,6.062600136,162.1730042,111.7089996,63.71170044,68.00440216,1682.810059,6.029809952,94.15869904,94.32749939,34.01850128,382.5150146,3490.709961,44.05329895,770.7819824,373.6919861,150.6490021,414.4719849,3598.120117,56.85430145,634.2949829,358.2879944,112.6259995,210.2550049,55.27519989,29.70529938,192.598999,70.77899933,25.6135006,5.6
