Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
1.497159958,171.8899994,1.45062995,477.4989929,167.6029968,35.33560181,1.549890041,150.2310028,1.633649945,331.269989,171.348999,29.22299957,114.401001,1572.25,13.75800037,126.461998,116.6330032,137.7389984,118.2630005,1549.780029,16.26539993,84.9917984,110.2610016,89.42230225,451.5580139,3301.870117,55.89659882,651.6820068,447.5599976,184.25,485.1520081,3376.870117,70.09580231,518.0889893,441.7659912,141.6889954,202.6109924,47.51229858,27.18370056,193.0930023,61.05450058,22.70459938
1.44946003,163.3670044,1.778869987,538.4219971,144.9450073,32.51079941,1.332949996,141.0800018,1.316820025,386.1879883,140.0610046,22.49600029,73.97969818,1804.560059,6.229199886,158.2519989,110.2429962,63.47280121,68.3065033,1682.709961,6.221020222,94.00779724,94.1595993,29.34790039,406.4710083,3549.120117,48.80500031,798.5789795,395.8619995,155.0370026,437.6719971,3674.98999,60.2336998,651.5289917,378.1390076,105.663002,210.4649963,56.95750046,30.25690079,191.227005,74.60500336,25.94280052
1.362769961,163.6589966,1.466729999,482.3139954,167.7940063,34.82239914,1.351140022,146.4819946,1.469879985,340.1489868,170.3569946,26.98180008,98.19509888,1686.670044,10.41469955,134.6829987,116.4349976,105.137001,101.8470001,1595.02002,11.1157999,87.69329834,110.2180023,64.77649689,407.1799927,3338.560059,46.6867981,652.9019775,408.1019897,167.598999,434.3890076,3423.560059,60.77600098,524.302002,399.8519897,129.7059937,198.0809937,49.23479843,27.32749939,194.6880035,63.81890106,23.0461998
1.700289965,154.6009979,1.922000051,526.0040283,155.5070038,35.32170105,1.534770012,139.1699982,1.408239961,370.8859863,156.3280029,25.35519981,77.9253006,1786.420044,7.055290222,146.0059967,113.1039963,73.72769928,76.58399963,1669.069946,7.664080143,89.25720215,98.27999878,41.03070068,389.1489868,3458.72998,47.26039886,697.9169922,380.3800049,156.4550018,431.7470093,3557.100098,60.33399963,569.1350098,374.3890076,114.1520004,211.1069946,54.29930115,26.81310081,192.5529938,69.18039703,23.27339935
1.274299979,210.3200073,1.338539958,510.230011,161.7079926,36.18009949,1.354150057,179.5220032,1.624909997,330.7739868,153.3820038,29.40340042,142.848999,1380.72998,21.54700089,147.9949951,112.3720016,225.1629944,151.6040039,1512.069946,28.05870056,86.94020081,106.810997,140.7929993,552.0529785,3111.48999,90.94460297,797.7030029,491.1440125,240.1809998,597.8510132,3191.909912,100.9369965,556.2550049,470.8450012,168.470993,207.9309998,42.66189957,37.08869934,197.9290009,57.6548996,26.57489967
1.467260003,161.0359955,1.799239993,540.3480225,147.279007,32.61399841,1.348659992,140.4129944,1.318179965,390.8200073,143.0529938,23.08860016,73.7858963,1812.26001,6.197450161,159.3000031,110.7419968,63.31610107,67.8655014,1682.420044,6.133039951,94.01899719,94.17430115,30.66379929,398.7229919,3541.439941,47.16329956,790.3619995,390.9729919,153.5749969,430.6159973,3662.360107,59.09899902,647.6079712,373.6749878,107.6460037,210.4380035,56.61640167,29.95680046,191.3730011,73.50180054,25.77899933
1.635939956,152.1779938,1.822420001,522.0360107,160.9629974,33.63420105,1.448009968,137.6399994,1.350129962,370.1480103,160.6349945,25.38820076,81.83969879,1778.560059,7.712639809,148.2980042,116.1610031,78.39040375,78.08119965,1660.310059,7.84194994,88.91739655,99.47869873,47.90230179,395.3059998,3407.699951,46.00180054,694.8439941,383.3080139,155.5570068,419.9070129,3510.040039,58.34759903,567.348999,371.5490112,121.9990005,213.7449951,52.84420013,28.23279953,198.1210022,66.39689636,24.80800056
1.488070011,157.5980072,1.822720051,542.7650146,149.8760071,32.7417984,1.367089987,139.4309998,1.319849968,397.3720093,146.3899994,23.88220024,73.48739624,1822.170044,6.13613987,160.6790009,111.2839966,63.39889908,67.67569733,1682.390015,6.058680058,94.06469727,94.22779846,32.36940002,389.7690125,3521.199951,45.41339874,780.1790161,383.3630066,152.0549927,421.9440002,3636.149902,57.84249878,641.6519775,366.7609863,110.1760025,210.371994,56.04359818,29.76600075,191.8139954,72.10820007,25.64769936
1.564049959,151.4440002,1.794420004,520.1970215,159.9279938,32.35879898,1.395069957,137.2640076,1.320000052,372.177002,161.2290039,25.13419914,81.3730011,1782.410034,7.555490017,150.2720032,116.0070038,76.14990234,77.16339874,1668.109985,7.776010036,90.91719818,98.08709717,46.71879959,394.8340149,3415.610107,45.62609863,707.34198,385.1830139,153.2039948,422.4880066,3516.820068,58.78440094,577.822998,373.0400085,120.1159973,208.9340057,52.96849823,28.55139923,196.0460052,67.39160156,25.46100044
1.747529984,153.5460052,1.772989988,497.3099976,158.1909943,34.90539932,1.696290016,140.3289948,1.609689951,382.2250061,158.8139954,29.36809921,100.0100021,1677.680054,11.07489967,136.3289948,115.2490005,107.7419968,101.8639984,1648.280029,12.55109978,92.19960022,111.0599976,71.93199921,422.1289978,3363.169922,49.95069885,681.8309937,409.1879883,168.5010071,453.2080078,3433.97998,64.64730072,565.7089844,403.4150085,135.6260071,194.7290039,48.61719894,26.8118,196.2180023,61.55970001,24.41880035
