Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
0.356817007,55.09870148,0.556773007,132.3309937,41.36800003,3.152209997,0.266175985,48.35219955,0.429881006,105.8909988,44.28889847,2.019409895,209.9250031,64.42030334,38.4864006,196.2599945,74.16210175,41.10620117,0,0,0,1,0.0
1.061929941,91.93180084,1.557010055,216.5099945,52.04000092,7.719009876,0.912389994,82.67839813,1.412539959,166.6499939,44.19480133,4.383039951,221.6589966,88.49459839,39.53079987,227.2019958,94.24320221,42.95859909,0,0,0,1,0.0
0.529036999,61.87850189,0.709388018,145.2160034,42.88339996,3.586980104,0.374882996,58.1053009,0.667693973,122.762001,46.6875,2.63470006,212.2630005,65.50479889,37.97340012,199.6640015,77.98049927,40.71590042,0,0,0,1,9.0
0.879365027,76.3246994,0.853733003,192.9429932,51.93130112,4.828670025,0.810750008,68.89299774,0.784135997,158.5110016,50.49440002,3.359139919,214.0899963,71.70770264,38.9129982,203.1179962,79.8792038,41.46889877,1,0,0,0,27.0
0.78174299,74.2365036,0.828454018,180.3690033,48.80820084,4.299670219,0.696976006,73.51029968,0.820602,164.0420074,51.55469894,3.441040039,219.2519989,68.88510132,39.73149872,200.7700043,81.37030029,42.90140152,1,0,0,0,9.0
1.155599952,91.61430359,1.337110043,216.9049988,47.91669846,6.527569771,1.260619998,88.70320129,1.578019977,176.3430023,44.0080986,4.10585022,220.1340027,84.9720993,39.53659821,217.602005,94.16480255,42.85079956,1,0,0,0,0.0
0.846605003,78.19809723,0.922061026,187.003006,48.97040176,4.548250198,0.725789011,76.45359802,0.840978026,164.8000031,49.55049896,3.415030003,222.720993,71.14589691,40.52280045,204.223999,81.40110016,43.29859924,1,0,0,0,9.0
1.18362999,88.23049927,1.320530057,206.0780029,43.01720047,5.255090237,1.285490036,85.72579956,1.315750003,174.3119965,43.73130035,3.732219934,218.0579987,75.52100372,39.40819931,203.0070038,86.83360291,42.31140137,0,0,0,1,0.0
1.176429987,84.43289948,1.260069966,204.4080048,44.46829987,4.850689888,1.122939944,79.98210144,1.073629975,167.625,43.75170135,3.600569963,218.4759979,78.88629913,39.28250122,209.0039978,81.36340332,42.20360184,1,0,0,0,0.0
1.190809965,85.06620026,1.280069947,206.1849976,44.40100098,4.901760101,1.150269985,80.69509888,1.100000024,168.7120056,43.73669815,3.627769947,218.5359955,78.92269897,39.29560089,208.7890015,81.68990326,42.19869995,1,0,0,0,0.0
1.089239955,88.70230103,1.177399993,210.8249969,48.04380035,5.803599834,1.056349993,81.84999847,1.239539981,168.6529999,44.09420013,3.795830011,219.7630005,83.49659729,39.40390015,219.4600067,88.70069885,42.85950089,0,0,0,1,0.0
0.403939992,68.18409729,0.577149987,184.3930054,56.90660095,5.321529865,0.348212004,53.6814003,0.32694301,129.7100067,47.4056015,2.814120054,211.5099945,65.58350372,38.09579849,201.9029999,77.16040039,40.60179901,1,0,0,0,27.0
0.963482022,80.33809662,1.508149981,186.6609955,45.7397995,6.10240984,0.719312012,77.82959747,1.233540058,158.4420013,43.94860077,3.983340025,220.3269958,80.42720032,39.46659851,219.0540009,91.21430206,42.83119965,0,0,0,1,0.0
0.459926009,73.2111969,0.581375003,201.6470032,63.4571991,6.082809925,0.400602996,56.46829987,0.383183002,134.2899933,47.70389938,2.953150034,211.8139954,65.49120331,38.0945015,201.4790039,77.67669678,40.54800034,0,0,0,1,0.0
1.067579985,92.3266983,1.269080043,221.9700012,51.18249893,6.896969795,1.082489967,84.36810303,1.399270058,170.4629974,44.18420029,4.027299881,221.6629944,86.20950317,39.52949905,223.5850067,94.43360138,43.05599976,0,0,0,1,0.0
1.013560057,79.26450348,1.07159996,187.4730072,44.17890167,4.502930164,0.90159899,75.24810028,0.921320975,159.1569977,43.83509827,3.37864995,217.7689972,75.44190216,39.21310043,206.1410065,81.40709686,42.1977005,1,0,0,0,0.0
0.493575007,70.37609863,0.58841002,197.8000031,60.91799927,5.714640141,0.472384989,57.73149872,0.429008991,140.3139954,48.02119827,3.283659935,210.1349945,66.08249664,38.03139877,197.9349976,78.86309814,40.51919937,0,0,0,1,27.0
0.956668019,77.11090088,0.999701023,181.8500061,43.79790115,4.332709789,0.836818993,73.55740356,0.864497006,156.1809998,43.81819916,3.288680077,217.4219971,73.47380066,39.1814003,203.5549927,81.15350342,42.10810089,1,0,0,0,0.0
1.022410035,87.38870239,1.471320033,204.8099976,49.53609848,6.882559776,0.85224098,80.31349945,1.281829953,163.397995,44.11809921,4.111750126,221.1920013,84.0963974,39.49399948,222.6699982,92.59629822,42.91360092,0,0,0,1,9.0
0.399419993,77.83760071,0.545394003,206.8150024,68.29620361,6.293399811,0.344321996,54.5,0.368043989,128.2709961,46.04850006,2.810250044,211.8789978,63.64419937,38.58459854,198.0859985,74.20700073,41.25899887,0,0,0,1,0.0
0.888920009,75.03040314,1.035969973,174.1820068,43.36259842,4.402890205,0.712957978,73.14440155,0.915063977,153.723999,43.8716011,3.306230068,217.7749939,72.67269897,39.24079895,204.1049957,84.80599976,42.29650116,1,0,0,0,18.0
1.038460016,93.04720306,1.282009959,224.4819946,52.84090042,6.970220089,1.027819991,83.09279633,1.319630027,168.4579926,44.29339981,3.918459892,223.5059967,84.98989868,39.55759811,225.1490021,94.44290161,43.20600128,0,0,0,1,0.0
0.380475014,66.68319702,0.532501996,176.496994,55.5387001,5.063250065,0.336302012,52.49760056,0.315858006,123.2480011,45.27619934,2.602999926,211.6940002,64.45079803,38.5890007,201.4660034,75.12169647,41.27289963,0,0,0,1,9.0
