M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
86.10839844,4258.290039,30.40270042,390.0039978,125.0,15.19169998,116.8190002,4304.339844,41.46860123,351.0390015,117.6080017,9.461489677,220.4909973,104.7979965,136.3220062,209.3789978,116.9710007,48.7201004,0,0,0,1
87.38619995,4137.049805,30.4727993,397.2569885,126.7669983,14.24349976,127.4349976,4097.660156,42.00849915,353.6140137,119.1969986,8.765029907,227.1459961,98.71820068,41.01589966,231.3359985,115.3610001,41.59280014,0,0,0,1
138.720993,4238.5,30.88570023,390.4249878,123.1399994,13.01280022,180.0789948,4255.720215,42.76470184,347.8089905,110.038002,8.668820381,210.0570068,100.3089981,136.6340027,196.0010071,108.677002,40.08879852,0,0,0,1
132.404007,4253.0,30.96459961,390.5109863,124.2109985,12.97109985,173.6589966,4254.390137,42.76350021,348.144989,111.2770004,8.648059845,209.3300018,100.0780029,132.8170013,197.6690063,109.5510025,39.83769989,1,0,0,0
134.5540009,4249.049805,30.95490074,390.4949951,123.9810028,12.98239994,175.8399963,4256.060059,42.7643013,348.0339966,110.8899994,8.651390076,209.6009979,100.064003,133.9389954,197.3379974,109.2490005,39.91619873,1,0,0,0
78.93009949,4217.529785,31.66259956,398.9530029,125.1600037,14.37419987,113.6190033,4191.049805,42.08509827,347.8200073,116.5619965,8.825039864,233.0059967,96.74949646,43.22710037,223.9290009,113.737999,41.67570114,1,0,0,0
181.1920013,4157.899902,32.49089813,405.9060059,132.9900055,15.24610043,214.3509979,4149.399902,41.58890152,351.7120056,118.2659988,7.875380039,246.2120056,93.06510162,41.49300003,213.0590057,106.0479965,38.23609924,0,0,0,1
174.5469971,4212.029785,32.41500092,397.2600098,133.1349945,14.8427,214.5930023,4243.660156,42.11149979,347.1279907,118.4540024,7.816740036,237.6860046,96.2661972,36.7594986,209.427002,108.6699982,31.1685009,1,0,0,0
136.9210052,4242.359863,30.92130089,390.4719849,123.6380005,12.99440002,178.5149994,4253.140137,42.76449966,347.9869995,110.5569992,8.65653038,209.8359985,99.93289948,135.022995,197.0070038,108.9250031,39.9917984,1,0,0,0
159.2960052,4193.25,31.06049919,393.0769958,128.927002,13.16590023,204.1600037,4218.799805,42.4571991,350.7950134,112.8820038,8.512709618,215.371994,97.60649872,136.6549988,198.177002,107.2600021,40.65319824,0,0,0,1
112.7529984,4303.540039,31.98579979,402.2139893,130.6119995,15.60439968,144.9539948,4329.330078,42.30059814,344.776001,118.7770004,8.548689842,238.0679932,101.6520004,39.06520081,215.7940063,115.4749985,36.06259918,1,0,0,0
151.1000061,4168.899902,31.13319969,391.4440002,124.1449966,13.71539974,200.5740051,4151.049805,43.33050156,348.598999,112.5820007,8.57174015,220.1829987,90.2940979,137.3370056,208.4920044,104.5820007,43.99300003,1,0,0,0
148.3329926,4076.030029,31.70389938,403.6759949,133.7870026,14.62279987,177.7669983,4036.060059,41.72109985,358.7739868,119.8519974,7.673419952,245.5500031,94.41480255,43.21820068,220.9680023,105.9960022,37.87279892,1,0,0,0
170.9859924,4053.179932,29.78450012,400.9320068,127.2160034,13.34980011,231.1329956,3997.639893,42.04380035,357.4819946,121.237999,8.477230072,222.1970062,86.96569824,131.7070007,210.4640045,103.1110001,48.55369949,1,0,0,0
