M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
148.4170074,4023.120117,35.09460068,804.8670044,272.0230103,172.6999969,181.2689972,4041.139893,42.39910126,606.7689819,240.7519989,138.5780029,349.4089966,112.4079971,52.42919922,350.848999,130.3939972,49.96969986,0,1,0,0,6.8
153.4029999,4002.090088,38.91699982,803.5089722,296.7869873,186.2749939,192.7570038,4052.26001,47.17179871,574.6040039,255.9420013,140.1260071,350.6440125,105.4660034,54.6106987,337.1180115,121.9469986,47.31639862,0,1,0,0,0.0
130.3379974,4055.209961,37.88880157,831.4290161,277.9689941,175.4570007,162.2980042,4076.409912,44.53639984,665.5599976,251.0319977,144.3930054,345.6929932,116.9560013,50.23649979,342.9930115,135.2420044,49.59120178,0,1,0,0,3.4
152.5509949,3947.48999,41.51660156,821.3599854,247.9029999,169.4060059,180.3170013,3966.040039,55.45460129,660.1170044,243.5559998,165.8000031,366.7290039,113.9440002,48.28450012,356.8729858,123.7659988,48.89350128,0,1,0,0,0.0
191.3970032,3942.52002,49.54800034,795.8400269,305.0840149,183.8190002,232.5449982,3965.439941,65.84629822,629.1560059,288.95401,176.1499939,355.3909912,96.93209839,48.93230057,347.5029907,110.1880035,49.8451004,0,0,0,1,10.1
160.5399933,3989.719971,32.96720123,797.5620117,256.82901,164.322998,196.3049927,4010.820068,43.45019913,611.0809937,235.5839996,139.6730042,346.0180054,110.4820023,51.35689926,337.8120117,124.4570007,47.66529846,0,1,0,0,0.0
209.1199951,3925.120117,54.93360138,796.2410278,343.7860107,202.3500061,257.598999,3970.649902,70.95320129,604.0770264,323.2539978,185.1790009,359.9890137,89.60679626,52.43730164,347.2099915,105.0459976,50.50870132,0,0,0,1,6.8
152.7590027,4022.679932,35.14509964,772.6749878,275.9330139,171.0879974,180.6649933,4044.639893,41.9455986,580.4240112,246.701004,133.5449982,343.0440063,108.2020035,53.00669861,338.1960144,124.0459976,47.43080139,0,1,0,0,6.8
188.5679932,3956.530029,51.44810104,797.0499878,336.4450073,199.0220032,238.0319977,4009.929932,66.16000366,591.9310303,312.1610107,177.2109985,356.9309998,93.87069702,52.84090042,346.5069885,109.2470016,50.3105011,0,0,0,1,0.0
122.7249985,4052.550049,34.82020187,850.9730225,265.2799988,165.0780029,147.1450043,4068.179932,42.66329956,711.1760254,249.2120056,151.1410065,345.0599976,119.7320023,47.56689835,344.7940063,137.5709991,51.2480011,0,1,0,0,10.1
