H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
75.25740051,1792.569946,6.367370129,149.3289948,105.0780029,52.2928009,70.34690094,1680.75,6.572259903,93.18520355,92.37719727,22.07220078,211.2910004,61.09830093,30.97739983,193.3390045,82.16940308,26.98570061,1,0,0,0,5.6
144.6920013,1377.660034,21.41950035,146.4499969,112.5559998,224.8419952,152.2120056,1512.589966,27.51880074,86.92839813,106.8820038,136.6940002,207.6920013,42.89630127,35.48509979,194.9660034,58.12639999,25.8057003,0,0,0,1,0.0
108.762001,1605.930054,12.60000038,123.6640015,117.0800018,125.1220016,112.6869965,1551.709961,14.57769966,84.93699646,110.4160004,84.39600372,202.6119995,47.90230179,26.18709946,195.3179932,60.98089981,22.65940094,0,0,1,0,0.0
73.8227005,1817.630005,6.378220081,161.904007,110.9300003,60.82820129,58.00059891,1674.130005,5.475049973,93.33869934,93.32559967,28.58200073,210.9420013,58.21659851,27.17259979,189.5839996,74.64880371,24.50009918,1,0,0,0,0.0
75.22200012,1793.650024,6.364250183,149.4819946,105.0579987,52.22449875,70.31809998,1680.72998,6.568369865,93.18849945,92.37840271,22.15609932,211.2810059,61.03879929,30.95299911,193.4669952,82.12460327,26.98049927,1,0,0,0,5.6
73.32099915,1833.130005,5.943160057,156.2319946,111.1190033,61.2621994,62.98630142,1677.540039,5.719039917,93.69529724,93.73149872,31.55550003,210.2819977,56.54069901,26.86269951,189.5019989,72.27519989,24.49469948,0,0,0,1,16.9
73.97660065,1813.439941,6.366749763,160.5890045,110.7870026,60.96770096,61.17660141,1676.550049,5.682829857,93.52269745,93.55670166,28.54190063,210.848999,58.11240005,27.6427002,189.6360016,74.7990036,24.79579926,0,0,0,1,0.0
138.5160065,1404.930054,20.54220009,144.6340027,112.4380035,211.951004,147.3589935,1513.26001,27.22680092,86.92680359,106.8880005,139.0460052,207.6600037,43.24900055,35.38489914,197.0709991,57.73300171,25.90410042,0,1,0,0,0.0
73.82369995,1817.119995,6.413529873,162.6790009,110.9420013,60.72029877,56.82249832,1673.170044,5.412489891,93.25499725,93.22650146,28.29680061,211.0330048,58.42649841,27.05419922,189.5420074,74.84899902,24.4083004,1,0,0,0,0.0
118.2819977,1518.300049,15.54459953,144.326004,109.3479996,160.9060059,123.3919983,1540.219971,19.45280075,91.60340118,103.7259979,95.33039856,206.3959961,48.06439972,34.56719971,194.8560028,65.70890045,27.2567997,1,0,0,0,0.0
109.3590012,1606.800049,12.68249989,123.7699966,117.5770035,126.3399963,112.3850021,1552.25,13.94390011,84.91660309,110.5029984,81.19329834,202.6690063,47.83539963,26.37870026,196.0079956,60.98989868,22.88330078,0,0,1,0,0.0
98.04340363,1688.630005,10.38210011,135.6060028,116.3239975,105.0540009,101.762001,1595.290039,11.08380032,87.72540283,110.1910019,64.28150177,198.0890045,49.27590179,27.48600006,194.3869934,63.97700119,23.05920029,0,0,1,0,0.0
120.7040024,1529.670044,15.1111002,129.4880066,115.5940018,151.125,125.3649979,1546.900024,19.03549957,85.08249664,109.9909973,99.14559937,202.5249939,47.09349823,27.93260002,189.7250061,61.12969971,22.53389931,0,0,0,1,16.9
98.36869812,1685.910034,10.69250011,134.6929932,115.7030029,104.2659988,100.3059998,1648.319946,11.63869953,92.09339905,111.1500015,69.33039856,194.8320007,48.67779922,26.62660027,197.1399994,61.51959991,24.34939957,0,0,1,0,0.0
74.02999878,1804.359985,6.245979786,158.1840057,110.237999,63.24810028,68.04399872,1682.449951,6.200359821,93.98519897,94.12989807,29.15730095,210.4810028,57.06110001,30.08419991,191.0549927,74.72740173,25.89340019,0,0,0,1,0.0
127.5650024,1481.130005,17.40480042,137.2579956,113.3809967,176.3209991,134.8670044,1518.459961,22.21820068,86.87229919,107.2959976,115.7490005,207.0,45.40390015,30.67620087,193.8990021,59.2867012,24.03820038,0,0,0,1,5.6
73.21530151,1826.300049,6.062880039,161.4819946,111.8600006,64.19550323,68.84380341,1683.51001,6.109039783,94.17030334,94.4016037,34.48680115,210.3110046,55.45780182,30.52039909,192.3320007,70.54779816,25.74850082,0,1,0,0,0.0
73.30010223,1825.939941,6.09044981,161.3639984,111.5940018,63.8083992,68.27670288,1682.98999,6.076280117,94.13059998,94.32379913,33.54359818,210.326004,55.64709854,30.09959984,192.1829987,71.22810364,25.67989922,1,0,0,0,5.6
75.58119965,1777.439941,6.323480129,146.3619995,104.4869995,53.1969986,71.84729767,1682.689941,6.723680019,93.24240112,92.44680023,20.62859917,211.3619995,61.88850021,32.14170074,193.1909943,83.45359802,27.57489967,0,1,0,0,5.6
175.7039948,1285.650024,26.08110046,136.6419983,113.1740036,256.1270142,171.9550018,1511.160034,28.84749985,86.94100189,107.0749969,128.2559967,206.2579956,41.8465004,26.10129929,183.8450012,59.52740097,22.3362999,1,0,0,0,0.0
74.00430298,1805.469971,6.242410183,158.3339996,110.310997,63.2118988,67.957901,1682.390015,6.185760021,93.98509979,94.12979889,29.33819962,210.4790039,57.01890182,30.02969933,191.0659943,74.57330322,25.86580086,1,0,0,0,0.0
121.0339966,1527.430054,15.18179989,129.6410065,115.5419998,151.7079926,125.7440033,1546.75,19.17950058,85.08869934,109.9769974,99.6434021,202.5149994,47.07659912,27.94409943,189.5050049,61.13100052,22.51889992,1,0,0,0,16.9
73.8742981,1790.48999,6.415589809,165.5390015,109.8440018,58.81980133,66.3483963,1692.26001,6.105420113,93.89450073,93.12779999,25.1697998,213.5950012,61.93280029,26.83729935,190.2599945,78.1996994,24.25160027,1,0,0,0,0.0
142.8569946,1387.27002,21.06739998,145.3329926,112.5899963,219.6519928,150.4909973,1513.079956,27.2057991,86.92829895,106.913002,135.8919983,207.6029968,43.11090088,34.95270157,195.0090027,58.14229965,25.64360046,0,1,0,0,0.0
117.8889999,1542.160034,14.51710033,128.6309967,115.4570007,140.7890015,123.4520035,1547.219971,18.81439972,85.12989807,109.9840012,99.0582962,202.348999,47.59149933,27.08329964,188.3869934,61.02539825,22.24990082,1,0,0,0,16.9
140.0410004,1396.069946,20.90920067,145.6699982,112.3980026,216.4799957,148.8829956,1512.819946,27.58959961,86.93270111,106.8590012,140.0899963,207.7389984,43.03250122,35.92409897,197.3359985,57.67219925,26.12249947,0,1,0,0,0.0
142.9409943,1378.199951,21.74069977,149.1759949,112.3180008,227.397995,152.0610046,1511.72998,28.30089951,86.94599915,106.7770004,141.9920044,208.0679932,42.49890137,37.90930176,199.0939941,57.5182991,26.95420074,0,1,0,0,0.0
73.34980011,1823.5,6.09679985,161.026001,111.5400009,63.91339874,68.48239899,1683.140015,6.103929996,94.12989807,94.33229828,33.40950012,210.3379974,55.73789978,30.27689934,192.1190033,71.36630249,25.73679924,1,0,0,0,5.6
75.47570038,1786.339966,6.418729782,148.9429932,105.7539978,54.08010101,70.23449707,1680.25,6.544670105,93.14569855,92.36470032,22.49160004,211.3049927,60.99819946,30.7663002,192.0149994,81.5605011,26.88400078,1,0,0,0,0.0
124.2490005,1503.069946,16.48609924,135.2579956,113.625,165.4579926,131.2640076,1519.859985,20.86599922,86.86239624,107.4049988,109.6019974,206.8090057,46.04270172,29.42079926,192.875,59.69100189,23.52669907,1,0,0,0,0.0
118.6179962,1536.150024,14.21479988,121.5390015,115.4240036,147.7380066,119.7200012,1549.660034,17.62299919,85.09390259,110.0169983,95.97679901,202.0899963,47.29570007,26.5720005,191.5059967,60.10129929,21.19140053,0,0,0,1,0.0
110.6790009,1583.76001,12.93039989,124.7659988,115.8270035,125.2300034,116.3460007,1549.689941,16.83799934,85.06809998,110.1380005,93.2009964,202.3139954,48.20679855,26.0977993,190.5079956,60.83599854,21.99880028,1,0,0,0,0.0
136.1499939,1427.699951,19.44709969,141.220993,112.9150009,199.3690033,143.5820007,1515.430054,25.18330002,86.91030121,107.0830002,127.9089966,207.2590027,44.16289902,32.63809967,193.9629974,58.63119888,24.76919937,1,0,0,0,11.3
75.37490082,1789.77002,6.46378994,150.3339996,106.7799988,55.51290131,69.24739838,1678.76001,6.418729782,93.09140015,92.31510162,24.04490089,211.276001,60.38830185,30.06030083,191.3869934,80.03160095,26.54710007,1,0,0,0,16.9
132.8439941,1444.75,18.87290001,140.4609985,112.9339981,192.9320068,140.776001,1516.02002,24.61429977,86.89679718,107.1060028,126.9140015,207.2819977,44.40219879,32.6794014,195.1199951,58.57139969,24.82209969,1,0,0,0,11.3
75.21099854,1794.040039,6.501420021,151.9920044,107.8420029,56.90019989,67.9536972,1677.030029,6.267779827,93.02020264,92.24279785,25.63619995,211.2720032,59.81999969,29.30439949,190.8200073,78.45970154,26.16069984,1,0,0,0,0.0
141.4759979,1387.439941,21.28930092,146.9720001,112.3539963,221.2960052,150.401001,1512.339966,27.95000076,86.93849945,106.8239975,141.1699982,207.852005,42.79359818,36.65330124,197.8869934,57.59400177,26.42580032,0,1,0,0,0.0
99.81700134,1677.890015,10.75510025,128.4360046,113.9260025,106.3830032,101.7639999,1650.25,12.48620033,90.55940247,110.7220001,68.39720154,195.9019928,50.61899948,26.05940056,191.848999,63.05739975,23.29360008,0,0,1,0,11.3
75.30780029,1791.949951,6.541039944,152.0749969,107.9420013,57.1427002,67.74829865,1676.719971,6.257740021,92.98320007,92.21980286,25.37709999,211.3200073,59.95429993,29.10569954,190.1320038,78.57790375,26.01589966,1,0,0,0,0.0
75.44419861,1785.319946,6.29005003,146.628006,103.6660004,49.44850159,71.80889893,1683.119995,6.755700111,93.25759888,92.42780304,19.66710091,211.4219971,62.48429871,32.25450134,194.3800049,84.51540375,27.53949928,0,1,0,0,0.0
75.42839813,1786.829956,6.302509785,147.048996,103.6920013,49.50749969,71.59680176,1682.829956,6.739049911,93.2440033,92.41940308,19.7098999,211.4069977,62.35129929,32.05089951,194.1959991,84.44960022,27.43889999,0,1,0,0,0.0
75.35600281,1790.949951,6.54858017,151.8990021,107.8759995,57.09280014,67.8667984,1676.839966,6.272240162,92.98349762,92.22470093,25.19109917,211.3269958,60.02590179,29.13159943,190.0010071,78.73390198,26.02280045,1,0,0,0,0.0
138.2369995,1411.369995,20.17840004,143.3110046,112.6569977,208.0630035,146.298996,1514.130005,26.39800072,86.91989899,106.9720001,134.0240021,207.4850006,43.60089874,34.18090057,195.4779968,58.16630173,25.39290047,1,0,0,0,0.0
130.7799988,1464.880005,17.81380081,137.1230011,113.4110031,178.5590057,137.371994,1518.0,22.73990059,86.90679932,107.3000031,116.1949997,206.7830048,45.41429901,29.64459991,190.7899933,59.49909973,23.54780006,1,0,0,0,5.6
87.41750336,1735.939941,8.717720032,146.9109955,115.2809982,92.06490326,83.97650146,1611.800049,9.487870216,86.70449829,99.93240356,57.66180038,214.2630005,51.8103981,27.41110039,198.7680054,65.4272995,23.59420013,0,0,1,0,5.6
142.0090027,1384.829956,21.39039993,147.3410034,112.3610001,222.7619934,150.8690033,1512.23999,27.99379921,86.93939972,106.8190002,141.029007,207.8789978,42.74219894,36.80599976,197.8999939,57.61600113,26.48069954,0,1,0,0,0.0
143.6959991,1382.969971,21.22310066,145.7680054,112.5770035,221.8860016,151.2599945,1512.880005,27.33869934,86.9285965,106.901001,136.1940002,207.6340027,43.01940155,35.13990021,194.9429932,58.1405983,25.69949913,0,1,0,0,0.0
75.25689697,1792.630005,6.442609787,150.6560059,106.8089981,55.29650116,69.17350006,1678.709961,6.404220104,93.10579681,92.31749725,24.41629982,211.2510071,60.24290085,30.07839966,191.901001,79.78150177,26.57489967,1,0,0,0,16.9
75.40260315,1785.25,6.24985981,145.8939972,103.3529968,48.10540009,72.22160339,1683.880005,6.795979977,93.29589844,92.43859863,19.32679939,211.4750061,62.94509888,32.71749878,195.3040009,84.95700073,27.74620056,0,1,0,0,0.0
110.9020004,1582.640015,12.98270035,124.9199982,115.8300018,125.7389984,116.5579987,1549.619995,16.87849998,85.0687027,110.1360016,93.29759979,202.3209991,48.18159866,26.13660049,190.4940033,60.84790039,22.02140045,0,0,0,1,0.0
111.1790009,1592.900024,13.08010006,124.8310013,117.052002,130.3999939,114.8209991,1551.109985,15.04370022,84.95429993,110.3799973,85.3655014,202.625,47.73590088,26.63159943,194.5749969,61.00859833,22.73699951,0,0,1,0,0.0
137.4250031,1415.589966,20.02540016,143.0180054,112.6640015,206.1880035,145.5829926,1514.290039,26.2602005,86.91750336,106.9800034,133.7700043,207.4750061,43.67649841,34.09880066,195.6230011,58.16139984,25.36739922,1,0,0,0,0.0
73.18669891,1827.380005,6.058440208,161.654007,111.8889999,64.17430115,68.80419922,1683.48999,6.100090027,94.17410278,94.40329742,34.57289886,210.3049927,55.40810013,30.47579956,192.3670044,70.47070313,25.72649956,0,1,0,0,0.0
151.4810028,1365.170044,21.63150024,139.7700043,113.1080017,220.4689941,154.8220062,1514.099976,26.29759979,86.9496994,107.1230011,125.6409988,206.6499939,43.41960144,28.97100067,186.3760071,59.29700089,23.26689911,1,0,0,0,0.0
