M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
164.7819977,3400.22998,39.62440109,524.7020264,175.3899994,8.01733017,187.1699982,2889.030029,57.57389832,361.8280029,144.4589996,3.65102005,169.0390015,57.41640091,19.76819992,157.9100037,67.76889801,20.58639908,0,0,0,1
321.480011,3497.840088,50.39379883,500.1530151,166.9450073,12.05910015,330.4689941,3300.73999,62.25630188,412.2219849,150.5800018,5.994679928,152.0440063,60.69279861,20.10280037,145.9259949,74.59799957,17.11199951,1,0,0,0
380.9590149,2586.429932,77.89219666,372.6549988,212.6710052,24.67169952,378.3349915,2690.659912,81.6292038,318.4490051,187.7230072,12.94740009,185.2910004,38.08779907,17.70319939,149.0870056,47.81880188,18.08029938,1,0,0,0
395.0450134,2692.959961,77.66059875,403.9769897,206.7539978,23.81010056,390.5920105,2871.439941,80.93920135,341.9729919,184.5090027,12.73859978,179.7480011,41.54320145,18.31629944,144.602005,50.72779846,18.38019943,0,0,0,1
291.6350098,3443.439941,46.95909882,502.7449951,160.9049988,11.40240002,282.6520081,3544.360107,53.0807991,470.1119995,161.6620026,7.078909874,161.2660065,58.45830154,20.23130035,150.727005,70.97290039,20.40789986,0,0,0,1
322.7890015,3501.48999,50.53559875,502.3070068,167.2740021,12.19639969,331.9129944,3274.840088,63.26200104,407.5239868,149.9029999,5.907470226,153.2350006,60.99250031,20.12960052,146.378006,74.95510101,17.27120018,0,0,0,1
457.1109924,2486.27002,83.72290039,329.9419861,210.1730042,25.77630043,454.6619873,2583.719971,87.84719849,265.9700012,190.3379974,12.50469971,172.272995,35.06679916,16.98349953,137.6069946,49.37469864,14.84230042,1,0,0,0
498.7479858,2292.600098,99.86740112,317.3859863,249.951004,30.91239929,501.5939941,2458.320068,101.3570023,244.7830048,195.1199951,14.92179966,202.7070007,29.38369942,17.16390038,145.0310059,44.18349838,17.84720039,0,0,0,1
376.7539978,3538.76001,52.50500107,545.9979858,164.4989929,14.05169964,371.9450073,3272.199951,67.67610168,409.6220093,149.2100067,6.895199776,162.0209961,65.01730347,20.07060051,146.246994,81.37619781,17.98800087,0,0,0,1
382.131012,2556.25,72.52189636,379.9060059,205.9720001,22.30380058,356.3840027,2632.419922,79.19339752,286.8190002,186.3840027,11.0284996,182.1790009,37.92710114,17.00709915,143.0549927,50.41400146,16.27910042,1,0,0,0
338.6220093,2944.0,66.15049744,436.2479858,193.0910034,19.08390045,327.7890015,3025.360107,70.73819733,368.927002,177.6329956,10.53199959,174.1089935,45.6515007,18.11079979,148.8890076,56.18610001,18.66390038,1,0,0,0
340.3160095,3516.030029,49.74250031,502.321991,158.2140045,12.14050007,331.0400085,3579.860107,57.88399887,434.2869873,160.6269989,6.78703022,153.826004,62.16690063,19.69560051,145.121994,77.43720245,16.12039948,0,0,0,1
274.2600098,3480.080078,48.34360123,495.2009888,172.102005,11.20699978,297.9190063,3095.580078,64.83139801,378.019989,146.154007,4.761350155,153.4530029,59.24639893,20.1692009,148.3959961,71.7256012,17.89389992,0,0,0,1
193.6790009,3403.0,42.05690002,495.3340149,175.1260071,8.732649803,224.6840057,3063.73999,56.77999878,393.8370056,147.6260071,4.185470104,160.8269958,57.6739006,19.64259911,154.651001,68.895401,19.61459923,1,0,0,0
498.2659912,2438.060059,96.01059723,368.0629883,219.371994,28.96949959,486.67099,2553.889893,98.51499939,271.4320068,191.1060028,13.56960011,188.6679993,35.04460144,16.90229988,143.7839966,46.17070007,16.1609993,0,0,0,1
137.8159943,3394.610107,37.28839874,556.6530151,174.9530029,7.017049789,153.1900024,2874.22998,57.49449921,362.5820007,144.1660004,3.345180035,173.8170013,57.19340134,19.86160088,159.5630035,67.60630035,21.3526001,0,0,0,1
203.5809937,2587.879883,57.7867012,362.8919983,202.3480072,19.59560013,165.654007,2654.399902,63.88240051,298.4639893,187.9199982,10.74090004,168.0950012,40.05530167,16.48460007,144.0950012,50.76670074,16.30290031,1,0,0,0
229.9819946,2637.97998,54.39810181,358.8649902,187.9389954,17.05620003,169.9329987,2682.949951,64.02970123,302.79599,184.4340057,9.637570381,155.947998,41.37689972,16.76370049,138.5899963,52.33200073,15.34420013,1,0,0,0
361.571991,3527.639893,51.8219986,539.5529785,165.5399933,13.60140038,361.5140076,3236.389893,67.53859711,402.3619995,148.1349945,6.478960037,160.8280029,64.25679779,20.03650093,146.2449951,80.07510376,17.90749931,0,0,0,1
300.730011,3470.26001,48.74520111,482.8309937,163.8150024,11.0401001,308.9530029,3413.129883,56.72740173,443.3110046,154.048996,6.412759781,149.7169952,59.19350052,20.14679909,146.0220032,72.12110138,18.15200043,1,0,0,0
184.2740021,3395.27002,40.69639969,526.9450073,173.6269989,8.128930092,204.5899963,3123.689941,54.73400116,414.5769958,149.3730011,4.361420155,170.4160004,57.95090103,19.86759949,158.4850006,69.59210205,20.90069962,0,0,0,1
301.0539856,2637.219971,59.43980026,405.1220093,201.3990021,18.69179916,262.4609985,2663.899902,68.46230316,299.1069946,185.7039948,9.474360466,181.9320068,40.46789932,17.02939987,145.1069946,52.37649918,16.73679924,1,0,0,0
294.3280029,2663.52002,58.85660172,414.6010132,203.6519928,18.3458004,253.1439972,2667.800049,68.13420105,301.3850098,185.9060059,9.069560051,182.6920013,41.15200043,17.0802002,145.1889954,52.9530983,17.02350044,1,0,0,0
282.2330017,2643.580078,56.13840103,405.5650024,198.4730072,17.89080048,241.7890015,2670.030029,65.6516037,300.946991,185.3690033,9.278840065,181.2779999,40.75019836,16.99340057,145.6490021,52.52880096,16.64290047,1,0,0,0
246.0090027,3463.830078,45.85290146,476.6879883,171.7059937,9.560520172,260.993988,3344.139893,56.27719879,437.2890015,153.6009979,5.452499866,152.9360046,58.84329987,20.43700027,147.2279968,70.72219849,19.41239929,1,0,0,0
565.8319702,2273.030029,114.0930023,331.3200073,240.1130066,34.82130051,571.934021,2486.419922,114.3440018,252.720993,195.7120056,16.11170006,197.6199951,31.55489922,17.10569954,143.7330017,41.24250031,16.81220055,0,0,0,1
261.4559937,3447.22998,47.81060028,482.0400085,173.7649994,10.59249973,293.2340088,3197.360107,61.26839828,403.0920105,149.3990021,5.045179844,147.2429962,57.73669815,20.11630058,146.8110046,69.998703,17.5265007,1,0,0,0
225.6820068,3404.379883,42.47050095,519.4500122,164.654007,9.113400459,224.0370026,3531.169922,50.71099854,470.1199951,164.1920013,6.324009895,165.4790039,58.20669937,20.40929985,152.6150055,70.1207962,20.86689949,1,0,0,0
395.6440125,2663.030029,80.12740326,395.1619873,208.2839966,24.73620033,393.6539917,2803.879883,83.19010162,332.7309875,184.5200043,12.93659973,180.1750031,40.60710144,17.31889915,145.2689972,49.98220062,18.01199913,1,0,0,0
357.2160034,3494.5,50.16180038,523.2979736,159.3079987,13.34589958,334.2969971,3576.370117,59.6855011,447.2390137,159.9669952,7.285729885,165.6710052,64.5318985,19.99530029,147.003006,80.27510071,17.70339966,0,0,0,1
269.6749878,2916.949951,55.87779999,420.5150146,187.625,15.3448,256.1340027,2966.97998,64.82119751,355.7520142,180.9900055,8.551679611,165.3849945,47.33129883,18.39990044,146.2709961,59.03710175,17.86949921,1,0,0,0
175.9389954,2738.219971,40.92300034,429.5910034,192.6959991,13.83419991,120.4950027,2713.899902,51.56110001,317.7640076,184.4329987,7.551169872,178.6369934,43.70429993,17.04490089,147.9329987,55.46500015,17.33320045,1,0,0,0
141.673996,2746.469971,43.85979843,402.6409912,191.4819946,13.89260006,93.39530182,2720.23999,51.37099838,322.0559998,183.7769928,7.958000183,163.5820007,43.38610077,17.0951004,144.5339966,55.15969849,16.99419975,1,0,0,0
139.8930054,2741.860107,43.65380096,398.6910095,192.3370056,13.90820026,91.53959656,2715.459961,51.1108017,319.75,183.7830048,7.953040123,163.8410034,43.12379837,17.08279991,144.2339935,55.20550156,16.97100067,1,0,0,0
180.4559937,2693.870117,49.0945015,383.6239929,191.3939972,15.52219963,131.4089966,2698.5,57.10749817,312.5239868,184.026001,8.802510262,162.0269928,42.01750183,17.00690079,142.9250031,53.55080032,16.46520042,1,0,0,0
393.6099854,2552.040039,75.61759949,387.0289917,208.4360046,23.1072998,366.4519958,2631.139893,81.52960205,287.8009949,186.7059937,11.21469975,184.0240021,37.86149979,17.06200027,143.5350037,50.30450058,16.64290047,0,0,0,1
306.4330139,2968.439941,60.0196991,428.5679932,188.0809937,16.6616993,297.5429993,3015.72998,66.81809998,375.9979858,178.1719971,9.345490456,170.9660034,47.46979904,18.80750084,150.5610046,58.58679962,18.94919968,1,0,0,0
347.0069885,3510.449951,50.56850052,507.8320007,161.5650024,12.58609962,340.8880005,3565.209961,60.07619858,440.3940125,161.095993,6.760900021,156.2899933,62.68859863,19.94449997,145.4320068,77.82969666,16.8314991,0,0,0,1
206.5429993,2993.120117,47.47309875,442.1650085,177.9360046,12.21399975,188.9680023,3083.719971,55.68899918,387.4580078,173.3359985,6.893899918,163.8730011,50.30189896,18.57329941,151.3070068,62.5583992,18.90970039,1,0,0,0
115.9260025,2929.25,37.82849884,443.4719849,186.6260071,11.23569965,79.93849945,2868.840088,47.15599823,360.3559875,180.4290009,6.685279846,168.4909973,48.43030167,17.34160042,151.3130035,60.26179886,18.33460045,1,0,0,0
364.8160095,3508.530029,51.12530136,522.6240234,160.3390045,13.44019985,348.8800049,3573.820068,61.4836998,445.322998,160.1920013,7.154459953,162.7460022,64.67739868,20.04719925,146.2120056,80.61579895,17.36860085,0,0,0,1
220.5169983,3398.870117,41.97380066,523.9069824,164.7689972,9.010569572,217.8480072,3529.820068,50.18920135,470.821991,164.2169952,6.337409973,166.4609985,58.07860184,20.41659927,153.0149994,69.98459625,20.92420006,1,0,0,0
290.6350098,2471.189941,68.0042038,333.4330139,205.6820068,23.09219933,263.5119934,2613.419922,73.19519806,281.6690063,189.1929932,12.14159966,169.5679932,37.04100037,16.38820076,142.7339935,48.21969986,15.79769993,1,0,0,0
225.522995,3424.959961,43.22100067,507.4299927,167.7079926,8.77243042,232.3110046,3302.820068,52.93270111,443.2309875,154.1450043,5.69919014,163.3280029,58.75329971,19.81719971,152.9700012,70.52549744,20.83250046,0,0,0,1
350.9769897,3166.120117,61.97430038,492.7279968,188.6529999,17.88150024,328.0939941,3301.399902,68.14969635,422.1040039,175.7039948,10.41320038,179.3300018,53.00960159,20.13030052,153.2920074,62.1385994,19.84460068,0,0,0,1
267.1159973,3425.100098,44.56470108,530.1190186,162.1620026,11.22859955,245.6130066,3541.02002,49.97299957,479.1459961,161.3699951,7.565559864,168.7380066,57.76399994,20.40559959,153.2290039,70.31500244,21.29999924,0,0,0,1
394.7210083,2369.830078,81.98770142,315.9169922,219.5619965,26.56879997,386.677002,2521.360107,86.79090118,260.6430054,192.2980042,13.63949966,180.401001,34.10400009,16.77560043,143.2539978,44.41180038,15.71350002,0,0,0,1
126.6989975,3168.469971,37.55989838,507.2940063,181.0039978,9.290419579,97.77739716,2850.610107,52.55329895,354.0620117,162.5670013,5.085840225,164.9210052,52.44010162,19.20260048,151.8730011,63.63759995,19.42440033,1,0,0,0
283.7080078,2475.129883,68.09690094,336.6749878,206.6809998,23.07659912,256.1910095,2614.649902,73.19539642,283.0109863,189.3280029,12.17319965,170.3430023,37.26250076,16.40859985,143.0859985,48.20529938,15.90120029,1,0,0,0
223.2980042,3462.350098,44.86449814,499.0509949,175.3690033,10.43029976,246.2940063,2866.439941,65.64279938,337.3989868,141.8569946,3.750829935,158.3789978,58.28440094,19.46990013,152.1759949,68.8986969,18.84189987,0,0,0,1
149.7050018,3377.790039,37.50510025,556.4719849,171.6329956,6.833459854,160.6600037,3066.080078,53.11709976,404.5840149,149.0180054,4.245319843,173.2740021,57.41220093,19.87529945,158.4649963,68.49780273,21.5121994,0,0,0,1
224.1289978,2661.169922,48.49039841,413.8680115,187.4470062,16.17760086,177.1459961,2688.719971,58.68870163,309.5580139,184.1589966,8.924759865,182.7310028,41.54290009,16.90609932,150.7420044,52.3205986,17.01449966,1,0,0,0
201.1360016,3490.98999,43.58029938,514.0280151,174.7630005,10.53849983,224.8179932,2871.689941,65.97059631,334.75,140.197998,3.70758009,159.1419983,57.33309937,19.97850037,149.427002,68.30069733,18.58510017,0,0,0,1
559.5079956,2362.399902,108.9670029,360.7330017,226.2910004,32.75099945,551.427002,2532.810059,108.7580032,265.7449951,193.345993,15.09379959,191.6199951,33.73040009,16.95619965,143.9470062,44.20539856,16.3362999,0,0,0,1
215.8970032,3406.23999,42.12879944,518.9979858,167.1560059,8.562210083,220.0670013,3282.959961,51.61050034,442.7279968,154.2599945,5.831989765,166.0140076,58.37929916,19.8003006,154.3320007,70.09349823,21.09790039,1,0,0,0
320.7070007,3492.590088,49.94290161,517.9039917,167.8609924,12.29059982,332.1279907,3198.360107,64.91239929,395.6539917,147.2079926,5.765399933,156.3540039,61.77519989,19.93740082,145.7369995,76.16609955,17.57620049,0,0,0,1
205.5379944,2683.699951,48.89680099,400.901001,188.7929993,15.70860004,155.3730011,2704.699951,58.10739899,314.1940002,184.223999,8.840390205,168.9660034,42.31000137,16.9564991,145.7129974,53.21780014,16.5359993,1,0,0,0
136.8630066,2766.209961,37.47689819,430.25,189.8789978,12.84300041,74.79450226,2750.899902,45.75780106,330.9349976,184.0720062,7.218530178,172.6150055,44.93080139,17.12339973,148.477005,57.56150055,17.87319946,1,0,0,0
107.0220032,2791.75,38.33860016,416.0050049,191.7039948,12.31869984,55.42689896,2740.449951,45.54449844,329.4410095,183.6320038,7.105140209,164.6150055,44.71379852,17.14920044,145.5500031,57.04380035,17.43059921,1,0,0,0
568.5679932,2279.830078,114.2020035,333.0400085,238.3179932,34.79809952,573.7700195,2492.080078,114.1869965,254.0339966,195.4600067,16.06209946,196.6849976,31.68899918,17.09269905,143.5079956,41.59000015,16.75460052,0,0,1,0
404.1719971,2359.209961,82.63569641,312.0960083,219.5820007,26.91130066,397.0599976,2517.620117,87.16030121,258.7609863,192.3179932,13.72270012,180.779007,33.6814003,16.76919937,143.052002,44.4197998,15.68239975,0,0,0,1
498.57901,2432.429932,95.86340332,361.0580139,219.6390076,28.99449921,489.1340027,2551.340088,98.38500214,269.7969971,191.1970062,13.60299969,188.022995,34.7818985,16.90279961,143.2220001,46.20059967,16.09219933,0,0,0,1
376.9070129,3541.77002,52.59249878,548.0239868,165.0440063,14.11569977,373.2720032,3246.030029,68.53949738,404.5270081,148.5559998,6.78305006,162.0509949,65.00869751,20.07259941,146.4660034,81.30750275,18.0583992,0,0,0,1
529.4650269,2401.649902,102.538002,365.4259949,222.7460022,30.86260033,519.3339844,2543.879883,103.6620026,268.8370056,192.1840057,14.3178997,190.2100067,34.41669846,16.92980003,143.9210052,45.21459961,16.25880051,0,0,0,1
348.0079956,3508.639893,50.87400055,509.0889893,162.5449982,12.69519997,344.7569885,3561.790039,60.89580154,441.3420105,161.2610016,6.710840225,156.5010071,62.74739838,19.99480057,145.5299988,77.85399628,16.9489994,0,0,0,1
253.9109955,3004.379883,52.96390152,441.0069885,182.9680023,14.09529972,245.8159943,3063.699951,61.40230179,382.7139893,175.0319977,8.038640022,167.8099976,48.66469955,19.01079941,149.6799927,61.05250168,19.23040009,1,0,0,0
222.8200073,3488.139893,44.88679886,510.1549988,173.6459961,10.94390011,245.5140076,2959.610107,64.8789978,351.32901,142.2700043,4.211810112,157.552002,57.76100159,19.95549965,148.3910065,69.37359619,18.25749969,0,0,0,1
324.894989,3508.709961,50.11999893,532.6129761,168.4600067,12.6843996,335.5020142,3117.27002,68.37960052,379.7269897,144.897995,5.462769985,159.302002,62.6393013,19.99710083,146.8179932,77.21880341,17.99900055,0,0,0,1
220.7879944,2717.909912,46.94549942,424.2380066,197.8950043,15.23799992,171.5449982,2693.149902,57.80089951,310.118988,185.048996,7.931950092,180.4530029,42.85089874,17.0571003,146.3860016,54.55279922,17.11669922,1,0,0,0
296.8080139,3453.399902,48.33610153,476.2789917,160.4909973,10.78859997,306.6019897,3430.370117,56.0121994,452.0910034,154.7089996,6.564060211,149.3970032,59.45610046,20.2071991,146.3789978,72.0802002,19.06640053,0,0,0,1
400.8680115,2356.090088,76.23870087,291.2120056,206.003006,26.22570038,394.0480042,2526.159912,80.3660965,255.2749939,190.3289948,13.23639965,174.0189972,32.93280029,16.62420082,140.625,45.90679932,15.03129959,0,0,0,1
115.0459976,2970.689941,37.10660172,451.2879944,186.0529938,10.78180027,84.06860352,2886.030029,47.00650024,365.6260071,180.0679932,6.486430168,169.8659973,49.22370148,17.38920021,152.0950012,61.13639832,18.53199959,1,0,0,0
131.7920074,2772.590088,37.3205986,428.7380066,190.2129974,12.7191,68.66079712,2762.639893,44.73070145,334.6860046,184.095993,7.154429913,170.3829956,45.23310089,17.16349983,148.154007,58.30419922,18.04030037,1,0,0,0
301.0130005,3489.370117,48.93320084,523.3200073,169.8289948,11.98349953,317.3619995,3084.899902,67.0582962,374.5539856,144.2720032,5.090419769,157.6519928,61.38100052,19.96249962,146.8329926,75.19249725,17.94490051,0,0,0,1
369.5109863,2402.860107,70.228302,299.3510132,200.5899963,24.47710037,357.6400146,2572.949951,75.11560059,262.6480103,189.9179993,12.4218998,166.6790009,34.21369934,16.81780052,139.9989929,47.49269867,14.97309971,1,0,0,0
145.9389954,3428.52002,38.60150146,537.1680298,177.6450043,7.812849998,161.7400055,2624.98999,61.99250031,303.7420044,139.6150055,3.005059958,170.2070007,57.04150009,19.77230072,158.2700043,66.32299805,20.90819931,0,0,0,1
395.0079956,3552.97998,53.43360138,543.6079712,160.7920074,14.54609966,380.4920044,3575.550049,65.17500305,452.6570129,159.1799927,7.6321702,164.2749939,65.89769745,20.28140068,146.8399963,82.85910034,17.89559937,0,0,0,1
477.4809875,2302.639893,95.51650238,313.8760071,237.3059998,30.09230042,478.3609924,2476.949951,98.18699646,248.2940063,194.5619965,14.7517004,193.4360046,31.27000046,16.92270088,144.3739929,43.20460129,16.43869972,0,0,0,1
238.1519928,2654.800049,49.96080017,410.8540039,190.4279938,16.50349998,192.6600037,2684.110107,60.13710022,306.8150024,184.503006,8.998450279,181.701004,41.32279968,16.91600037,148.7649994,52.40309906,16.76049995,1,0,0,0
488.0880127,2297.320068,97.60890198,315.4790039,242.5829926,30.48550034,490.019989,2468.709961,99.72350311,246.5870056,194.8280029,14.83300018,197.2660065,30.44809914,17.00219917,144.6750031,43.54389954,16.92499924,0,0,0,1
337.0870056,2745.909912,66.40470123,390.32901,195.8860016,20.37709999,320.7929993,2912.429932,72.20249939,346.493988,180.5709991,10.96319962,171.4759979,43.44810104,17.96159935,143.8170013,53.90459824,17.89889908,1,0,0,0
312.756012,3488.540039,49.73020172,492.2160034,165.8410034,11.49909973,321.7940063,3374.060059,59.02709961,426.5539856,152.5579987,6.208779812,147.9100037,59.45029831,20.03089905,144.6340027,72.90460205,16.78980064,1,0,0,0
273.0570068,3425.02002,45.70880127,505.2909851,160.7850037,10.79609966,265.8699951,3542.879883,51.94649887,473.5580139,162.1130066,7.088260174,161.7480011,58.20209885,20.31800079,151.076004,70.43560028,20.83119965,0,0,0,1
433.1789856,2508.870117,82.9088974,377.177002,211.4069977,25.16900063,411.552002,2615.840088,87.2276001,282.5159912,187.1060028,12.06280041,184.8480072,36.54769897,17.0739994,142.8509979,49.31409836,16.5951004,0,0,0,1
420.9590149,2517.76001,78.02089691,356.868988,207.5709991,23.88249969,405.0280151,2613.919922,83.61060333,277.7739868,186.5919952,11.74359989,179.197998,36.50299835,16.95299911,140.5700073,49.68970108,15.63220024,1,0,0,0
390.6640015,3548.459961,53.05450058,552.3439941,163.1699982,14.4545002,380.2690125,3322.570068,67.21910095,420.1900024,150.727005,7.40486002,163.3439941,65.72370148,20.11199951,146.1929932,82.65219879,18.07649994,0,0,0,1
415.8580017,2352.129883,88.27680206,323.3160095,226.0180054,27.91449928,409.8989868,2511.52002,92.67189789,259.7879944,193.7749939,14.27999973,183.8809967,34.1446991,16.82999992,144.151001,43.13769913,15.91059971,0,0,0,1
163.8509979,3471.48999,40.68050003,523.2689819,178.720993,8.840519905,179.6809998,2525.300049,67.49210358,272.8359985,136.4120026,2.689330101,165.2949982,57.22180176,19.64139938,155.826004,66.10790253,20.19339943,0,0,0,1
307.6600037,2634.22998,60.63809967,405.0429993,202.302002,18.99060059,269.6350098,2661.810059,69.46669769,298.5109863,185.8139954,9.555560112,182.2100067,40.35820007,17.03989983,144.9810028,52.29510117,16.77050018,1,0,0,0
323.3039856,3496.870117,50.05099869,521.8759766,167.8739929,12.42780018,334.0849915,3182.159912,65.73259735,392.4719849,146.7599945,5.733860016,157.279007,62.08670044,19.95590019,146.0180054,76.58830261,17.68600082,0,0,0,1
