H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
78.1384964,1916.910034,5.168419838,62.38650131,62.67670059,4.397079945,77.65200043,1956.689941,5.829699993,49.77370071,64.75309753,2.712249994,207.5820007,64.93039703,38.42670059,188.5590057,79.34200287,40.62189865,0,0,0,1
47.8504982,2085.719971,4.186749935,61.31330109,60.40029907,2.430069923,50.47930145,2091.860107,4.907830238,50.1446991,59.36780167,1.405290008,219.9160004,83.92980194,39.42020035,219.8289948,89.55780029,42.88560104,0,0,0,1
69.49259949,1955.23999,4.791930199,62.2765007,60.51369858,3.917069912,67.98529816,2008.689941,4.934669971,49.64350128,62.23199844,2.229820013,210.1179962,67.58769989,37.87549973,194.4600067,79.9960022,42.30490112,1,0,0,0
84.85549927,1888.73999,5.571100235,64.2378006,64.1088028,5.362140179,85.84790039,1923.589966,6.801149845,51.18799973,66.74389648,3.170639992,210.0930023,64.4763031,38.49520111,198.6640015,73.29399872,41.14300156,0,0,0,1
53.74599838,2028.25,4.093200207,61.05960083,57.21239853,2.982130051,53.07939911,2066.090088,4.082819939,50.02550125,57.51679993,1.717110038,217.8899994,76.13349915,39.22380066,207.0789948,81.47640228,42.22769928,1,0,0,0
48.22999954,2077.810059,4.258069992,61.29299927,60.38529968,2.59713006,49.94010162,2099.080078,4.878520012,50.1086998,60.8044014,1.423539996,219.5330048,82.22599792,39.37929916,216.5950012,88.24019623,42.76739883,1,0,0,0
56.2439003,2028.410034,5.210249901,63.10010147,65.89530182,3.586899996,55.50899887,2040.560059,6.123690128,49.98550034,64.08630371,1.954049945,224.0950012,73.32659912,40.6568985,211.8730011,88.03710175,43.72669983,0,0,0,1
44.56570053,2083.899902,3.990890026,61.13470078,58.66400146,1.84987998,50.26890182,2088.5,4.975570202,50.13529968,55.12680054,1.36748004,219.5429993,81.80680084,39.49649811,213.9620056,92.01599884,42.7220993,0,0,0,1
73.584198,1934.550049,5.218560219,64.32939911,63.83190155,4.654079914,74.10320282,1987.069946,5.807189941,51.04389954,65.61419678,2.583519936,211.772995,63.47949982,38.57450104,197.7570038,74.40139771,41.26250076,0,0,0,1
44.61729813,2068.919922,3.832870007,60.99480057,56.3504982,2.236850023,45.51259995,2089.629883,3.942349911,50.00930023,52.19179916,1.469689965,219.5910034,81.80000305,39.31980133,214.4080048,82.4469986,42.23320007,0,0,0,1
46.71340179,2089.51001,4.063220024,61.26620102,59.73699951,2.119610071,51.53300095,2083.389893,5.020120144,50.17269897,56.65430069,1.407619953,219.7850037,84.18019867,39.48300171,218.1690063,92.3526001,42.85639954,0,0,0,1
72.18470001,1943.969971,4.996940136,62.51380157,61.57360077,4.251430035,69.66670227,2000.310059,5.148449898,49.76919937,63.39459991,2.363120079,208.0410004,66.07209778,38.45130157,190.4539948,80.04989624,40.64189911,1,0,0,0
45.91650009,2088.949951,4.281429768,61.44049835,62.67340088,2.11571002,50.29380035,2084.77002,5.659880161,50.21009827,58.3852005,1.496600032,220.4559937,86.32520294,39.5428009,219.7220001,94.770401,42.90940094,1,0,0,0
42.20740128,2081.419922,3.807189941,60.88660049,55.90399933,1.497069955,47.82479858,2094.22998,4.551670074,50.09109879,53.17850113,1.30171001,218.8350067,77.74829865,39.4742012,207.5370026,89.77349854,42.51399994,1,0,0,0
43.88019943,2070.530029,3.74319005,60.66790009,53.73180008,1.720289946,47.67779922,2090.560059,4.006279945,50.02780151,52.03889847,1.296000004,217.4429932,73.59809875,39.38499832,198.326004,85.55000305,42.16159821,0,0,0,1
64.36830139,1982.819946,4.617099762,61.84429932,59.95069885,3.651269913,62.60390091,2029.530029,4.639389992,49.85589981,60.05329895,2.06043005,212.0690002,69.43560028,38.20909882,198.1549988,79.57379913,41.63339996,1,0,0,0
68.07019806,1967.26001,5.138360023,63.87110138,63.52519989,4.07363987,68.07659912,1996.819946,5.781499863,50.68759918,64.1697998,2.402729988,218.7870026,67.63050079,39.39569855,199.8130035,82.99330139,44.73759842,0,0,0,1
64.34619904,1981.180054,5.169549942,63.31370163,64.08969879,4.130300045,65.30979919,2007.839966,6.009300232,50.96649933,64.71340179,2.335449934,220.4980011,68.91300201,39.76490021,203.3919983,85.76629639,44.19300079,0,0,0,1
45.09550095,2072.610107,3.898580074,61.04069901,57.08570099,2.191139936,47.88570023,2089.060059,4.259689808,50.05220032,53.68909836,1.40102005,219.2799988,82.04889679,39.37369919,215.9279938,85.5530014,42.55810165,0,0,0,1
83.57409668,1889.040039,5.448800087,64.17620087,63.66070175,5.120649815,84.6984024,1928.949951,6.327640057,51.10760117,66.63529968,3.070120096,209.8150024,64.27189636,38.47949982,194.4049988,74.70269775,41.07080078,0,0,0,1
86.39070129,1878.689941,5.546050072,64.37850189,64.25430298,5.601570129,87.65529633,1910.800049,7.065209866,51.26750183,66.20629883,3.385020018,210.5679932,63.52870178,38.51039886,202.9539948,70.23400116,41.17610168,0,0,0,1
46.83150101,2054.840088,3.832740068,60.90650177,55.53540039,2.389219999,46.50299835,2082.649902,3.744440079,50.00439835,52.81430054,1.528620005,218.5039978,79.04750061,39.28250122,209.3170013,81.376297,42.21149826,1,0,0,0
85.24909973,1879.459961,5.503789902,64.3219986,64.1072998,5.423110008,88.09989929,1907.949951,6.862750053,51.21149826,66.29779816,3.377089977,210.397995,63.60839844,38.50469971,198.8809967,71.13130188,41.18209839,0,0,0,1
55.23469925,2009.339966,4.431129932,61.36349869,57.54499817,3.218369961,55.0522995,2057.300049,4.358809948,49.27959824,57.17309952,1.817659974,217.5099945,72.81580353,39.69950104,204.227005,79.90630341,43.00640106,1,0,0,0
45.18880081,2061.389893,3.784039974,60.86259842,55.13370132,2.198230028,45.63850021,2086.919922,3.764420033,50.00389862,51.82310104,1.465190053,218.5870056,78.85929871,39.31330109,208.5549927,82.28630066,42.20940018,0,0,0,1
47.58349991,2085.830078,4.428890228,61.57490158,64.29029846,2.392139912,50.50600052,2082.199951,5.818759918,50.23339844,60.13790131,1.581390023,221.003006,87.64070129,39.54529953,222.6419983,95.17669678,42.97779846,0,0,0,1
75.33540344,1931.099976,5.052519798,61.78089905,62.90739822,4.405940056,74.55729675,1970.109985,5.811510086,49.9054985,64.43530273,2.665309906,210.6940002,65.66130066,37.70149994,193.9830017,80.2161026,41.20190048,0,0,0,1
61.09980011,2004.910034,5.195439816,63.06740189,65.00710297,3.829859972,60.14170074,2026.579956,5.926949978,49.92810059,64.3852005,2.033760071,223.397995,69.8565979,40.61130142,206.9329987,85.55809784,43.53540039,0,0,0,1
49.12269974,2085.810059,4.405389786,61.57049942,63.83860016,2.50744009,50.72740173,2085.97998,5.513269901,50.2181015,60.92499924,1.512390018,221.7590027,86.24169922,39.5318985,223.7969971,94.49590302,43.0617981,0,0,0,1
55.06930161,2035.469971,4.874909878,61.53820038,63.2826004,3.376420021,54.24219894,2058.580078,5.524149895,50.1556015,63.71620178,1.800009966,218.5820007,72.03309631,39.3484993,206.8509979,87.60050201,42.5848999,0,0,0,1
57.46770096,2017.969971,4.408480167,61.25749969,59.65060043,3.353140116,56.65060043,2058.879883,4.685520172,50.06629944,61.53540039,1.837599993,217.7369995,73.84700012,39.2262001,204.8289948,83.71800232,42.26390076,1,0,0,0
45.14289856,2086.439941,4.052639961,61.2140007,59.60599899,1.92790997,50.61000061,2087.070068,5.122479916,50.1556015,55.96500015,1.392959952,219.7839966,83.12999725,39.5060997,215.8240051,92.75859833,42.78490067,0,0,0,1
47.22900009,2088.100098,4.351809978,61.51330185,63.46549988,2.292490005,50.6794014,2083.219971,5.692130089,50.22230148,59.44749832,1.534039974,220.8099976,87.04429626,39.54019928,221.651001,94.93170166,42.95999908,0,0,0,1
81.98760223,1907.890015,5.383110046,64.47679901,64.04550171,5.269350052,84.58650208,1918.459961,6.766170025,51.21080017,63.82500076,3.26109004,211.1360016,63.49209976,38.53179932,200.8829956,69.54270172,41.26459885,0,0,0,1
53.77909851,2025.069946,4.001289845,60.98210144,56.26449966,2.939059973,52.6631012,2062.959961,3.852639914,50.00989914,56.19300079,1.72992003,217.7630005,75.60939789,39.21179962,205.7440033,80.60569763,42.14379883,1,0,0,0
70.18779755,1956.219971,4.905900002,61.71689987,61.77109909,4.101220131,68.99890137,2000.209961,5.343659878,50.23630142,63.66630173,2.302819967,216.2920074,67.35600281,38.2901001,196.9889984,82.35379791,42.88330078,1,0,0,0
62.86859894,1982.660034,4.689080238,62.65879822,59.5931015,3.558990002,62.50180054,2030.97998,4.749989986,49.98460007,60.54949951,1.984459996,219.3600006,69.69429779,39.72650146,201.8789978,80.72109985,42.91790009,1,0,0,0
83.02950287,1907.650024,5.370399952,64.56349945,64.00289917,5.495969772,83.17849731,1930.819946,6.910590172,51.25979996,63.48690033,3.188699961,211.2850037,63.32379913,38.54309845,204.9429932,69.23690033,41.25479889,0,0,0,1
52.34260178,2031.280029,3.970360041,60.96920013,56.13840103,2.832779884,51.37039948,2067.419922,3.827980042,50.00920105,55.63880157,1.686010003,217.9019928,76.37049866,39.22489929,206.6519928,80.70610046,42.16970062,1,0,0,0
41.73730087,2080.360107,3.740669966,60.80759811,54.96640015,1.410030007,47.04389954,2095.320068,4.367400169,50.07659912,52.65850067,1.289299965,218.6439972,76.6108017,39.4620018,205.9380035,88.90029907,42.45349884,1,0,0,0
71.7826004,1947.25,5.158410072,64.42359924,63.18889999,4.627099991,72.93019867,1984.920044,5.826139927,51.09320068,62.20410156,2.644229889,211.6239929,63.79439926,38.57180023,200.072998,74.11009979,41.27920151,0,0,0,1
48.91989899,2075.27002,4.64564991,61.73049927,66.1414032,2.763390064,50.2663002,2077.580078,6.067070007,50.26050186,62.03950119,1.758730054,221.4640045,88.64109802,39.54240036,225.4640045,94.98560333,42.98740005,0,0,0,1
61.56309891,1990.380005,4.757619858,61.93059921,59.86520004,3.755660057,59.30210114,2041.810059,4.550429821,49.48600006,59.91450119,1.97021997,209.298996,67.43730164,37.73239899,197.8329926,79.14689636,41.00579834,1,0,0,0
50.53120041,2061.110107,4.847159863,61.68320084,65.10440063,3.104880095,50.40940094,2074.110107,5.820839882,50.22570038,63.4803009,1.781880021,220.4160004,80.31590271,39.46780014,218.2140045,91.24819946,42.85910034,0,0,0,1
47.24110031,2092.850098,4.085070133,61.30810165,60.01879883,2.182579994,51.70899963,2082.169922,5.032979965,50.19599915,57.22869873,1.419469953,219.746994,84.80470276,39.47790146,219.1390076,92.42340088,42.89810181,0,0,0,1
83.0848999,1859.339966,5.381710052,64.30200195,63.7120018,5.154870033,88.29959869,1909.130005,6.488930225,51.18909836,67.76260376,3.520319939,210.4089966,63.39640045,38.49980164,191.1239929,73.15840149,41.46989822,0,0,0,1
85.43540192,1884.930054,5.564139843,64.26740265,64.15049744,5.421949863,86.60579681,1919.449951,6.862319946,51.20270157,66.73519897,3.225850105,210.1900024,64.23449707,38.49779892,199.3049927,72.62709808,41.15269852,0,0,0,1
84.79550171,1884.119995,5.509329796,64.23870087,63.96770096,5.30257988,86.54060364,1919.459961,6.657060146,51.16569901,66.74479675,3.202069998,210.0899963,64.13330078,38.49250031,197.0859985,73.19680023,41.13510132,0,0,0,1
77.95600128,1925.670044,5.264500141,64.5121994,63.58760071,5.088339806,79.28099823,1949.060059,6.431809902,51.18470001,62.57149887,2.9895401,211.3840027,63.57580185,38.55369949,202.1589966,71.09179688,41.2757988,0,0,0,1
66.68270111,1972.140015,4.961780071,63.24000168,62.60329819,4.145120144,66.1875,2010.959961,5.526060104,50.91600037,64.02590179,2.314340115,219.8580017,68.13800049,39.70360184,200.220993,83.41280365,44.00360107,1,0,0,0
65.42559814,1977.579956,4.660039902,61.88610077,60.13339996,3.752049923,63.39199829,2025.359985,4.694459915,49.8667984,60.2981987,2.104460001,212.0249939,68.62909698,38.21279907,197.4160004,79.23919678,41.62239838,1,0,0,0
80.51740265,1902.290039,5.322710037,64.15969849,63.31280136,4.867469788,79.84559631,1949.709961,5.856389999,51.03170013,66.26670074,2.856440067,209.9279938,64.2303009,38.48860168,192.7039948,75.42459869,41.03239822,0,0,0,1
45.73329926,2088.580078,4.120619774,61.29330063,60.58100128,2.011100054,50.82720184,2085.790039,5.270040035,50.17570114,56.8655014,1.421769977,220.0330048,84.35209656,39.51539993,217.5310059,93.4469986,42.84180069,0,0,0,1
75.85540009,1931.880005,5.292439938,64.26869965,64.07810211,4.688920021,73.30680084,1976.48999,5.760640144,50.99649811,66.76609802,2.593009949,211.651001,64.6957016,38.59939957,197.8860016,73.35549927,41.25460052,0,0,0,1
67.46279907,1968.949951,4.848659992,63.20999908,61.93510056,4.1426301,66.11530304,2013.030029,5.281320095,50.8927002,63.42649841,2.307219982,219.6269989,68.30840302,39.67660141,199.423996,82.09359741,43.91870117,1,0,0,0
83.94409943,1894.130005,5.577000141,64.20240021,64.04170227,5.278429985,84.74120331,1929.099976,6.716420174,51.16999817,66.68389893,3.101989985,209.9810028,64.77559662,38.49240112,197.9250031,74.09670258,41.13140106,0,0,0,1
80.46749878,1902.199951,5.298810005,64.06199646,62.67670059,4.789879799,79.05239868,1953.939941,5.635709763,50.99560165,65.13659668,2.813529968,208.7380066,64.25119781,38.417099,188.8710022,77.61119843,40.77920151,1,0,0,0
54.60850143,2035.689941,5.080550194,61.73120117,65.73429871,3.48439002,53.98880005,2046.569946,6.051040173,50.22000122,63.81829834,1.93888998,219.3609924,74.89080048,39.4117012,212.4360046,89.50869751,42.71839905,0,0,0,1
52.10810089,2050.639893,5.002639771,61.63740158,64.65390015,3.214629889,51.70410156,2061.709961,5.793469906,50.20489883,63.35630035,1.732800007,219.2859955,73.90589905,39.44369888,210.4730072,89.2335968,42.85219955,0,0,0,1
83.97489929,1900.709961,5.42223978,64.52490234,64.14659882,5.5082798,84.84449768,1919.339966,6.978700161,51.26919937,64.02829742,3.295929909,211.1750031,63.29019928,38.53409958,204.7290039,68.76119995,41.23659897,0,0,0,1
71.78019714,1942.0,5.282390118,64.6697998,63.77510071,4.645339966,72.93530273,1971.640015,6.327459812,51.39590073,64.21990204,2.704149961,218.4880066,67.21659851,39.69290161,204.2669983,80.62689972,42.68099976,0,0,0,1
81.41519928,1900.23999,5.376820087,64.08159637,63.05390167,4.883170128,80.94490051,1946.310059,5.886980057,51.0359993,65.7009964,2.874289989,209.1320038,64.50779724,38.44279861,191.0189972,77.02559662,40.90259933,0,0,0,1
45.4353981,2072.110107,3.922990084,61.05310059,57.24890137,2.257839918,47.80400085,2088.909912,4.237150192,50.0503006,54.21419907,1.411839962,219.2319946,82.28209686,39.35409927,216.6869965,84.63539886,42.56470108,1,0,0,0
67.82109833,1967.410034,4.688960075,61.81259918,60.45240021,3.810760021,66.16130066,2014.709961,4.841849804,49.86180115,61.41899872,2.177340031,211.7319946,68.72949982,38.18889999,196.3009949,80.09529877,41.59080124,1,0,0,0
73.18470001,1943.430054,5.052430153,62.96500015,62.98049927,4.26500988,72.17649841,1980.51001,5.675479889,50.04959869,64.37120056,2.498019934,218.5149994,66.54679871,38.20479965,196.0769958,81.57299805,43.13959885,0,0,0,1
53.11660004,2046.829956,4.847509861,61.53760147,63.33980179,3.235440016,52.52529907,2068.27002,5.526120186,50.16159821,63.65999985,1.721199989,218.8840027,73.43859863,39.37810135,208.3029938,88.3463974,42.6651001,0,0,0,1
83.03469849,1868.180054,5.38891983,64.2881012,63.8246994,5.136320114,87.2845993,1914.380005,6.439020157,51.1534996,67.68769836,3.373800039,210.5079956,63.56119919,38.50989914,192.8200073,72.99710083,41.35800171,0,0,0,1
82.87850189,1885.880005,5.389259815,64.21569824,63.72140121,5.067649841,84.35540009,1929.069946,6.231400013,51.0943985,67.08650208,3.093110085,210.1829987,63.98270035,38.49890137,193.9049988,74.00489807,41.14379883,0,0,0,1
84.09480286,1899.079956,5.441460133,64.50499725,64.18599701,5.504030228,85.47869873,1914.369995,7.001939774,51.27130127,64.0963974,3.350549936,211.1000061,63.26660156,38.53079987,204.4940033,68.49649811,41.21789932,0,0,0,1
48.6867981,2087.689941,4.373109818,61.54510117,63.57619858,2.441629887,50.91619873,2084.600098,5.534339905,50.22069931,60.41180038,1.515619993,221.3600006,86.57879639,39.52999878,223.1849976,94.57029724,43.02830124,0,0,0,1
68.92510223,1970.719971,5.184820175,64.27970123,63.45449829,4.386789799,66.17780304,2018.339966,5.43377018,50.96379852,64.11759949,2.19633007,212.0249939,64.4720993,38.60739899,199.7109985,75.15010071,41.19319916,0,0,0,1
48.29679871,2052.439941,3.953880072,61.00690079,56.68270111,2.559099913,48.47769928,2081.459961,3.977659941,50.02109909,54.99900055,1.543949962,218.5319977,79.53320313,39.2757988,211.723999,81.76789856,42.3445015,1,0,0,0
83.59059906,1903.319946,5.401989937,64.53739929,64.09519958,5.494729996,84.23059845,1923.599976,6.945330143,51.26350021,63.85350037,3.252460003,211.220993,63.30860138,38.53739929,204.6880035,68.98660278,41.24639893,0,0,0,1
67.4496994,1969.910034,5.089159966,64.38999939,62.85150146,4.365170002,67.22470093,2013.48999,5.464210033,51.04230118,61.09690094,2.352999926,211.9100037,64.1190033,38.59130096,200.772995,75.92320251,41.24959946,0,0,0,1
78.36229706,1911.890015,5.079850197,62.41859818,62.22790146,4.436170101,76.78769684,1962.859985,5.565529823,49.76639938,64.45980072,2.69295001,206.9830017,64.8022995,38.38209915,186.4450073,79.8184967,40.44689941,1,0,0,0
85.71099854,1895.469971,5.442709923,64.56929779,64.22969818,5.696280003,84.94159698,1923.089966,7.133440018,51.3022995,64.35820007,3.285099983,211.2250061,63.22090149,38.53609848,206.8029938,68.52690125,41.24039841,0,0,0,1
67.46530151,1969.319946,5.087850094,64.40789795,62.72389984,4.383570194,67.2990036,2009.550049,5.4917202,51.05490112,60.61989975,2.405479908,211.8070068,64.27210236,38.5904007,201.0180054,75.53330231,41.2655983,0,0,0,1
45.5705986,2077.860107,3.942810059,61.10680008,57.90800095,2.038919926,50.69100189,2086.48999,4.689549923,50.10449982,54.57239914,1.367599964,219.4579926,81.79340363,39.45840073,215.5679932,90.40139771,42.73289871,0,0,0,1
49.99539948,2044.839966,3.999229908,61.02209854,56.8321991,2.694969893,49.89450073,2077.139893,4.00428009,50.0223999,55.9070015,1.59525001,218.3040009,78.41829681,39.2582016,210.2230072,81.6289978,42.31340027,1,0,0,0
55.29240036,2014.209961,4.362269878,59.69400024,56.66540146,2.984730005,55.09629822,2057.159912,4.305860043,49.50550079,57.6570015,1.74842,212.0149994,73.27300262,38.38890076,201.5410004,80.65989685,41.84730148,1,0,0,0
55.60810089,2024.130005,5.046309948,63.89870071,60.23339844,3.755800009,55.03779984,2066.47998,4.87638998,50.71609879,57.60300064,1.797790051,210.3990021,66.06109619,38.03789902,198.2220001,78.78929901,40.50870132,1,0,0,0
79.79340363,1904.040039,5.097509861,62.44749832,62.38180161,4.521009922,78.22869873,1955.48999,5.624479771,49.76990128,64.70410156,2.768520117,207.0,64.21209717,38.38150024,186.1730042,78.99420166,40.44120026,1,0,0,0
62.93989944,1990.390015,4.665679932,62.86899948,61.12469864,3.694900036,62.15250015,2033.400024,4.921629906,49.81959915,62.2057991,1.99406004,222.6990051,70.9815979,40.52270126,204.0339966,81.46360016,43.29439926,1,0,0,0
51.68560028,2037.48999,4.045509815,61.04109955,57.0284996,2.827579975,51.33589935,2072.530029,4.044950008,50.02429962,56.73730087,1.648599982,218.1109924,77.37689972,39.24259949,208.8070068,81.58170319,42.27920151,1,0,0,0
43.47850037,2084.72998,3.961299896,61.08909988,58.27709961,1.706500053,49.34280014,2090.909912,4.96821022,50.13190079,54.74539948,1.351209998,219.4199982,81.0786972,39.50299835,212.4190063,91.90129852,42.68109894,1,0,0,0
86.52999878,1886.930054,5.48514986,64.54969788,64.28579712,5.735310078,85.62200165,1918.420044,7.165110111,51.33340073,64.98539734,3.346019983,211.1970062,63.16609955,38.53030014,208.5630035,68.27480316,41.22000122,0,0,0,1
54.96979904,2030.969971,4.358339787,61.24060059,59.49399948,3.175770044,54.57540131,2069.97998,4.655039787,50.06639862,61.18659973,1.739300013,218.0099945,75.43849945,39.25059891,206.7929993,84.1384964,42.34260178,1,0,0,0
80.58260345,1902.400024,5.305530071,64.09400177,62.86840057,4.818349838,79.40529633,1952.5,5.7042799,51.00790024,65.4720993,2.821170092,209.1710052,64.22869873,38.44300079,190.2920074,76.89610291,40.87049866,1,0,0,0
49.67509842,2078.540039,4.523940086,61.6114006,64.26339722,2.718709946,49.90179825,2091.27002,5.496449947,50.20119858,62.48830032,1.535660028,222.1820068,84.45459747,39.51670074,222.970993,93.58399963,43.0542984,0,0,0,1
71.83460236,1945.72998,4.931220055,63.78710175,61.88439941,4.453289986,69.15879822,1996.76001,5.285639763,50.72200012,63.46250153,2.423949957,209.6029968,65.23100281,37.90909958,192.5019989,78.53970337,40.12870026,1,0,0,0
44.03820038,2081.620117,3.935830116,61.05770111,57.77679825,1.776900053,49.83599854,2089.899902,4.833330154,50.11660004,54.39839935,1.345540047,219.3029938,80.46109772,39.48649979,211.9810028,91.24659729,42.65539932,0,0,0,1
82.85070038,1906.51001,5.429500103,64.43080139,64.2039032,5.221350193,86.72789764,1902.119995,6.820700169,51.17549896,64.0306015,3.380949974,210.9290009,63.72439957,38.5143013,197.451004,68.90270233,41.26369858,0,0,0,1
43.54399872,2080.100098,3.886620045,60.98450089,56.95709991,1.703209996,49.31100082,2091.199951,4.700359821,50.1012001,53.80350113,1.326990008,219.0639954,79.16230011,39.47669983,209.9320068,90.48750305,42.58729935,0,0,0,1
45.64870071,2064.360107,3.873049974,60.98860168,56.45899963,2.336270094,46.22740173,2087.389893,3.946429968,50.01760101,53.13710022,1.482349992,219.048996,81.28350067,39.30789948,213.5930023,82.23570251,42.32770157,1,0,0,0
86.11969757,1891.560059,5.464109898,64.55750275,64.26490021,5.71198988,85.32530212,1920.339966,7.151569843,51.31409836,64.6536026,3.317379951,211.2019958,63.19860077,38.53310013,207.4210052,68.39099884,41.23130035,0,0,0,1
80.41940308,1905.719971,5.339429855,64.42489624,63.9034996,5.061570168,84.04329681,1924.609985,6.505129814,51.16199875,64.58959961,3.195290089,211.1360016,63.60160065,38.52970123,197.2870026,71.13770294,41.32799911,0,0,0,1
