H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
28.14699936,2120.629883,3.766040087,255.4649963,95.01270294,27.74860001,35.04600143,2162.580078,4.042679787,200.3370056,88.0766983,24.66270065,342.3500061,122.8460007,46.83570099,341.7099915,141.3809967,50.64810181,0,1,0,0,0.0
32.78099823,2144.070068,3.51609993,235.4199982,95.56040192,28.22570038,37.61489868,2183.110107,4.25797987,149.4559937,83.4822998,21.09469986,348.6489868,111.098999,53.08050156,348.1740112,128.9320068,49.14599991,0,1,0,0,6.8
57.292099,1981.709961,5.673460007,189.4720001,116.0889969,70.19259644,69.09249878,1964.119995,6.834849834,124.9430008,106.6669998,51.65499878,360.5899963,78.09819794,56.2859993,357.7250061,97.0951004,54.03519821,0,0,0,1,0.0
32.07889938,2121.100098,3.984610081,242.7689972,100.5329971,29.27420044,38.15990067,2160.780029,4.450930119,151.9609985,89.04560089,22.64949989,349.8779907,108.5619965,51.14500046,336.0310059,122.7350006,46.5617981,0,1,0,0,10.1
28.91990089,2156.090088,3.930969954,253.798996,98.10340118,27.62380028,35.5658989,2196.5,4.204619884,194.4299927,89.52310181,24.8980999,355.2630005,123.2750015,48.63660049,351.9750061,141.2649994,51.10480118,0,1,0,0,3.4
54.95940018,1974.859985,5.62925005,192.5279999,115.2269974,66.459198,66.28569794,1961.22998,6.789629936,129.3639984,105.9509964,48.7405014,360.5029907,77.44049835,54.13610077,357.6059875,96.31929779,53.62609863,0,0,0,1,0.0
36.17770004,2070.179932,4.660250187,230.3860016,106.0790024,34.8091011,42.54159927,2100.98999,5.164989948,154.0850067,97.26830292,29.0951004,357.3619995,99.39679718,49.40520096,346.2640076,112.737999,48.40370178,0,0,0,1,0.0
44.15390015,1990.459961,5.19836998,203.9530029,112.0979996,46.89770126,50.87609863,2018.0,6.072659969,140.2189941,103.3010025,38.41859818,356.9460144,83.64089966,48.21160126,347.6080017,99.19419861,50.80720139,0,0,0,1,6.8
32.37030029,2105.27002,4.308100224,258.8139954,101.5159988,28.83370018,38.29359818,2141.879883,4.632269859,162.1130066,91.27719879,23.98749924,356.276001,104.8639984,49.7643013,347.8850098,116.6439972,47.4353981,0,1,0,0,10.1
27.13610077,2106.449951,3.642430067,264.75,95.53350067,27.26539993,35.70999908,2154.909912,3.942699909,201.1670074,88.37439728,23.98110008,360.5440063,121.5670013,47.3669014,366.5079956,141.0919952,53.22829819,0,1,0,0,0.0
27.57379913,2104.080078,3.665299892,260.5209961,93.8859024,26.83959961,34.45679855,2146.669922,3.943470001,205.4649963,88.1631012,24.57480049,338.1830139,122.2320023,45.94509888,340.2820129,141.0059967,50.88690186,0,1,0,0,3.4
32.2010994,2115.969971,3.366349936,238.8950043,92.35440063,25.1996994,38.05860138,2149.669922,4.004879951,161.7180023,83.26190186,21.62140083,343.8989868,112.9919968,50.42919922,343.2330017,129.7369995,49.91899872,0,1,0,0,0.0
31.31970024,2085.879883,4.456039906,236.6750031,99.14050293,25.20619965,36.97299957,2116.290039,4.701220036,171.0310059,94.50150299,25.30900002,361.5809937,109.1839981,47.5245018,345.3919983,119.9309998,47.23649979,0,1,0,0,0.0
29.64419937,2165.949951,3.943530083,249.1139984,100.9199982,28.28359985,33.53039932,2202.139893,4.269750118,192.8569946,91.28620148,25.52029991,355.4379883,122.1500015,48.60599899,352.0390015,140.2089996,50.75989914,0,1,0,0,3.4
46.99290085,1993.02002,5.230959892,202.147995,114.6289978,52.19459915,54.79230118,2013.349976,6.18156004,136.6190033,104.7340012,41.98040009,353.9259949,81.2220993,51.20999908,350.1040039,99.33779907,52.03829956,0,0,0,1,0.0
51.91379929,1974.900024,5.561049938,191.4839935,123.052002,62.49670029,60.69340134,1989.76001,6.665850163,125.4810028,110.5719986,49.71590042,356.2510071,79.75769806,55.0019989,352.2640076,98.41369629,53.39220047,0,0,0,1,6.8
32.94260025,2123.969971,3.602880001,233.4609985,94.11100006,25.58589935,38.3844986,2158.560059,4.239200115,147.7250061,83.92269897,20.89229965,345.9960022,109.4329987,51.68690109,337.7019958,124.0279999,47.53730011,0,1,0,0,6.8
28.03790092,2120.669922,3.762399912,255.1640015,95.10949707,27.99740028,35.14110184,2163.5,4.041749954,199.5420074,87.9835968,24.65979958,342.3349915,122.9309998,46.82550049,341.697998,141.4470062,50.63259888,0,1,0,0,0.0
32.61809921,2131.060059,4.093440056,242.6929932,104.3889999,33.00880051,39.24240112,2173.590088,4.486579895,146.7290039,91.08409882,23.44050026,343.901001,106.0169983,51.64369965,329.1119995,120.6490021,46.23189926,0,1,0,0,3.4
46.72900009,1981.98999,5.419300079,200.4850006,113.3909988,51.21549988,54.75519943,1998.410034,6.350150108,138.4459991,104.5400009,41.32149887,357.1080017,80.31780243,49.61059952,347.947998,97.97389984,51.10540009,0,0,0,1,6.8
31.71780014,2108.26001,3.940799952,241.8399963,97.46209717,26.19630051,36.86470032,2141.189941,4.317920208,161.0449982,89.40329742,23.39999962,347.4089966,110.7320023,49.91030121,340.8829956,122.8580017,47.81090164,0,1,0,0,3.4
28.28339958,2115.899902,3.762049913,258.0209961,94.36969757,26.8307991,34.78300095,2155.600098,4.02809,204.3659973,88.41539764,24.66930008,342.3940125,122.5350037,46.87530136,341.7579956,141.1699982,50.75839996,0,1,0,0,0.0
29.80200005,2102.72998,3.457000017,252.5079956,93.66490173,26.3239994,36.55110168,2140.580078,3.88973999,186.1419983,86.3187027,23.35420036,343.1300049,117.9980011,48.02370071,347.7030029,135.2779999,51.15459824,0,1,0,0,0.0
33.14440155,2150.399902,3.60454011,233.8220062,100.7819977,31.79269981,37.8987999,2194.780029,4.377170086,137.2189941,85.09049988,21.01460075,346.8009949,106.3399963,55.45470047,342.4590149,123.9140015,48.71319962,0,1,0,0,0.0
36.95890045,2086.300049,4.674109936,233.5180054,107.3059998,38.40499878,43.9192009,2116.350098,5.134699821,149.6699982,97.05940247,30.54940033,356.9049988,98.27120209,51.42359924,346.3139954,111.9660034,49.77109909,0,0,1,0,0.0
32.15750122,2135.879883,3.507080078,237.1929932,94.37259674,26.91139984,37.68310165,2173.100098,4.16242981,158.6990051,83.73789978,21.64769936,349.5419922,114.2750015,51.56639862,351.0469971,131.8300018,50.22140121,0,1,0,0,0.0
32.82049942,2093.330078,3.164429903,240.4689941,92.10340118,25.37820053,38.82550049,2123.100098,3.875890017,162.0399933,83.32649994,22.30890083,341.2200012,112.3359985,51.93420029,340.07901,128.0050049,50.87620163,0,1,0,0,0.0
27.46719933,2113.530029,3.691689968,254.1580048,94.80339813,29.15049934,35.35110092,2159.580078,3.896080017,198.1779938,87.46320343,24.50799942,338.1069946,122.5780029,46.07249832,340.2059937,141.4120026,50.57210159,0,1,0,0,3.4
28.73570061,2133.320068,3.833960056,255.529007,95.48709869,26.96249962,35.07030106,2172.889893,4.112699986,200.9170074,88.75279999,24.60720062,345.1170044,123.1689987,47.33779907,344.868988,140.7129974,51.33990097,0,1,0,0,10.1
30.3743,2155.350098,3.771810055,245.7160034,97.50029755,28.94459915,36.4129982,2197.550049,4.287829876,176.503006,86.83760071,23.16360092,345.730011,117.348999,50.04629898,343.0400085,135.595993,49.63959885,0,1,0,0,3.4
