H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
30.17110062,2166.97998,3.834379911,245.2799988,98.58969879,29.9545002,36.42240143,2211.47998,4.348670006,176.1959991,87.37689972,23.45919991,345.7999878,117.5019989,50.39110184,343.1019897,135.7250061,49.62599945,0,1,0,0
31.45260048,2121.790039,3.462850094,244.3789978,94.32230377,26.64690018,37.01119995,2158.110107,4.029119968,169.6880035,84.79060364,22.25239944,344.04599,113.8000031,50.21030045,343.2669983,130.7440033,50.00239944,0,1,0,0
27.18040085,2103.709961,3.617500067,265.3940125,95.33540344,27.19919968,35.74990082,2151.860107,3.919480085,201.6080017,88.27890015,23.9477005,360.5249939,121.5179977,47.22019958,366.5010071,140.9299927,53.24750137,0,1,0,0
31.60370064,2111.370117,4.043290138,246.9309998,99.20570374,27.37870026,36.74409866,2146.850098,4.372600079,161.2559967,90.29419708,23.50160027,347.6340027,109.6559982,49.85739899,340.7749939,122.0630035,47.57089996,0,1,0,0
27.46229935,2101.530029,3.605629921,262.5929871,94.56749725,27.84230042,35.35070038,2146.879883,3.841249943,201.4470062,87.57180023,24.1140995,351.7489929,122.0709991,46.10440063,352.0390015,141.076004,51.69350052,0,1,0,0
29.79660034,2172.810059,3.911859989,250.951004,100.4560013,29.69610023,35.85860062,2215.919922,4.358260155,185.7720032,89.93009949,24.78660011,352.7049866,119.2129974,50.4620018,351.3680115,136.7160034,50.95709991,0,1,0,0
27.83200073,2105.649902,3.72984004,267.4119873,94.22470093,26.12669945,34.5705986,2145.830078,3.999209881,211.5859985,89.97579956,24.97050095,342.4729919,122.1060028,47.69530106,341.8370056,140.9120026,50.9939003,0,1,0,0
32.57109833,2153.100098,3.633630037,242.326004,102.1399994,34.70640182,39.04880142,2204.27002,4.429409981,139.371994,85.5184021,20.99880028,349.4429932,105.2099991,55.3995018,335.2219849,121.9580002,47.05989838,0,1,0,0
32.93130112,2136.379883,4.093329906,245.6990051,106.8730011,35.63790131,40.14820099,2181.439941,4.494450092,145.3930054,92.51529694,24.18289948,354.04599,104.6640015,53.10369873,336.1530151,119.3769989,46.89670181,0,1,0,0
32.62329865,2133.22998,3.748859882,242.4019928,99.48829651,30.23410034,38.6413002,2174.620117,4.369649887,147.6779938,86.88410187,21.95179939,350.7340088,107.3300018,53.15539932,337.1520081,121.9509964,47.34870148,0,1,0,0
