Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
0.659712017,65.99099731,0.983147025,152.397995,42.37269974,3.912930012,0.442371011,64.16729736,0.841196001,132.8179932,46.56060028,2.958120108,217.5839996,68.23239899,39.4905014,201.8480072,82.84629822,43.33779907,0,0,0,1
0.260760009,45.49639893,0.36165601,105.0350037,32.09949875,2.384350061,0.210393995,44.43420029,0.341046005,94.64360046,43.56330109,1.635800004,210.9790039,63.12239838,38.52289963,208.4689941,68.65969849,41.17150116,0,0,0,1
1.19927001,86.48239899,1.311419964,206.5350037,43.6006012,5.010260105,1.219320059,82.85620117,1.182260036,171.3370056,43.71419907,3.664249897,218.2929993,77.13659668,39.34000015,205.7149963,83.44589996,42.21559906,0,0,0,1
1.092910051,89.26529694,1.157680035,213.6289978,48.26409912,5.89921999,1.083420038,82.51249695,1.2773,169.6360016,44.09080124,3.830909967,219.8289948,84.05879974,39.41999817,219.9929962,89.4618988,42.88570023,0,0,0,1
0.802212,75.23760223,0.824995995,185.0850067,50.43920135,4.473450184,0.734070003,72.98729706,0.780887008,166.0319977,53.58060074,3.355439901,216.3359985,70.10790253,38.38190079,199.9400024,80.73619843,41.80379868,1,0,0,0
0.627870023,74.05190277,0.663025022,192.0570068,57.22999954,5.285419941,0.594277024,63.4966011,0.552873015,147.3289948,49.61289978,3.144309998,209.3809967,67.42919922,37.74309921,198.147995,79.10790253,41.02420044,1,0,0,0
0.406762004,66.95999908,0.523989975,171.1289978,54.82559967,4.668059826,0.352225989,53.21139908,0.42879799,121.6340027,45.24940109,2.49909997,210.1519928,64.28829956,38.50299835,193.3059998,75.15170288,41.06969833,0,0,0,1
0.318749994,61.35150146,0.498683989,153.0720062,49.17380142,4.011219978,0.282862991,49.65480042,0.329017997,112.2639999,44.81140137,2.247910023,211.2630005,63.56090164,38.54069901,198.7380066,71.48919678,41.3083992,0,0,0,1
0.756084025,71.97650146,0.743219972,177.9609985,49.75439835,4.445849895,0.65061599,65.73179626,0.65882498,150.7140045,50.37829971,3.082159996,211.8390045,69.26679993,38.19300079,197.0919952,80.17220306,41.61119843,1,0,0,0
0.480670005,69.86199951,0.590448022,194.8200073,59.85169983,5.655109882,0.447430015,56.92399979,0.405678988,137.4830017,47.76240158,3.12293005,210.8560028,66.25309753,38.06610107,199.8240051,78.74960327,40.55490112,0,0,0,1
