Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
1.170259953,108.9079971,1.677189946,225.8939972,43.14189911,5.987810135,1.036759973,122.7839966,1.344470024,201.4609985,51.1631012,3.862560034,177.0950012,45.27610016,18.18939972,149.2720032,55.98860168,18.71559906,1,0,0,0
0.539032996,126.1429977,1.313189983,250.1069946,54.91210175,5.333310127,0.719206989,90.14689636,1.513419986,181.0789948,47.43799973,3.373169899,180.3639984,43.10950089,17.06480026,146.3840027,54.79790115,17.15909958,1,0,0,0
0.730637014,104.6340027,1.504979968,222.572998,41.16360092,4.225580215,0.647341013,97.31829834,1.410269976,203.6100006,41.84130096,3.21126008,163.5939941,51.03179932,18.37229919,147.2870026,62.38150024,18.46520042,1,0,0,0
0.641578019,104.7139969,1.530660033,238.6199951,40.88159943,4.107089996,0.700021029,95.56970215,1.313030005,208.9049988,39.08840179,3.176160097,171.326004,57.00730133,19.79929924,158.6529999,66.49819946,21.07239914,0,0,0,1
0.625819981,139.8690033,1.32743001,249.3580017,66.53450012,7.456779957,0.748152018,104.1110001,1.519970059,173.1360016,54.67639923,3.638829947,186.2149963,35.97159958,16.85400009,143.5850067,47.50469971,15.98050022,1,0,0,0
0.912370026,180.0529938,1.355599999,248.348999,83.75479889,9.571929932,1.039549947,134.076004,1.512089968,170.826004,65.37480164,4.206870079,193.9299927,30.54050064,17.00279999,142.5950012,43.29169846,16.52510071,0,0,0,1
0.761774004,101.9349976,1.545439959,264.7820129,38.65520096,4.541540146,0.800283015,94.01439667,1.269819975,205.9519958,38.31959915,3.144469976,158.7850037,57.82910156,19.97220039,148.6829987,69.38220215,18.37529945,0,0,0,1
0.554064989,133.7380066,1.314030051,249.7059937,61.52489853,6.382450104,0.712767005,93.97409821,1.511260033,177.302002,50.90380096,3.480900049,183.6660004,39.34220123,17.07239914,144.3950043,51.45399857,16.84359932,0,0,0,1
0.790121973,100.5319977,1.626999974,241.2089996,38.42630005,3.90534997,0.709352016,87.03140259,1.322379947,206.8639984,38.17430115,3.08175993,150.401001,58.05899811,20.26609993,148.3049927,70.2457962,18.78059959,1,0,0,0
0.999759018,113.3809967,1.67640996,239.0780029,43.49829865,5.350649834,0.963844001,92.93979645,1.341799974,206.8600006,33.07820129,3.15170002,161.8569946,64.88009644,20.06679916,146.4450073,81.08979797,18.03730011,0,0,0,1
1.189659953,52.85350037,1.740829945,231.0800018,9.399290085,2.57152009,0.903788984,100.4309998,1.327280045,228.4779968,36.0904007,3.443949938,171.3000031,58.48559952,20.46139908,153.2330017,71.88159943,21.11149979,0,0,0,1
0.91722703,76.58889771,1.709740043,232.3789978,29.31450081,3.231549978,0.704814017,88.0943985,1.324880004,216.7409973,36.00930023,3.286159992,156.8289948,59.00040054,20.30719948,149.0140076,71.09369659,20.29039955,1,0,0,0
0.593425989,139.6089935,1.329509974,249.6719971,65.29769897,7.026710033,0.558834016,105.2160034,1.496359944,176.9669952,56.96640015,3.450000048,161.8910065,33.74359894,16.71920013,136.9349976,48.46820068,14.21030045,1,0,0,0
1.216169953,41.1814003,1.739220023,229.4459991,7.837440014,2.482120037,0.894400001,100.3590012,1.327530026,232.5169983,36.25830078,3.483959913,171.1130066,57.85309982,20.42910004,153.7660065,70.70359802,21.39539909,0,0,0,1
0.854595006,107.3619995,1.64684999,239.1380005,42.64189911,4.950049877,0.826264024,89.45429993,1.340759993,204.3300018,35.18429947,3.120280027,155.9869995,61.48070145,19.93280029,145.8009949,75.68299866,17.59049988,0,0,0,1
0.537649989,126.098999,1.312639952,250.2890015,53.39250183,5.232470036,0.725835979,91.52300262,1.512920022,181.1679993,47.06700134,3.321280003,180.2079926,42.54199982,17.02389908,147.0019989,54.19689941,17.04439926,1,0,0,0
