H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
66.64040375,1970.040039,5.25578022,62.71049881,64.55020142,4.083000183,68.65799713,1987.560059,6.4790802,50.06719971,63.92039871,2.604110003,217.5839996,68.23239899,39.4905014,201.8480072,82.84629822,43.33779907,0,0,0,1
86.26869965,1879.280029,5.521500111,64.48139954,64.24960327,5.696670055,86.76450348,1912.51001,7.129059792,51.34600067,65.53579712,3.424979925,210.9790039,63.12239838,38.52289963,208.4689941,68.65969849,41.17150116,0,0,0,1
44.63349915,2063.169922,3.759720087,60.79750061,54.58100128,2.044699907,46.21630096,2088.459961,3.819459915,50.00690079,51.59769821,1.405220032,218.2929993,77.13659668,39.34000015,205.7149963,83.44589996,42.21559906,0,0,0,1
47.69979858,2086.429932,4.158969879,61.29880142,60.16080093,2.396100044,50.57910156,2090.25,4.87706995,50.14680099,58.9034996,1.402899981,219.8289948,84.05879974,39.41999817,219.9929962,89.4618988,42.88570023,0,0,0,1
63.69900131,1977.73999,4.641160011,61.56790161,59.72230148,3.570440054,63.07540131,2025.420044,4.780350208,49.55130005,60.61389923,1.986310005,216.3359985,70.10790253,38.38190079,199.9400024,80.73619843,41.80379868,1,0,0,0
60.49649811,1994.949951,4.771299839,61.95289993,59.79059982,3.72375989,58.27600098,2046.300049,4.520860195,49.48929977,59.59629822,1.937100053,209.3809967,67.42919922,37.74309921,198.147995,79.10790253,41.02420044,1,0,0,0
79.78549957,1905.98999,5.315100193,64.17479706,63.38940048,4.838089943,78.90699768,1953.390015,5.837359905,51.02830124,66.35299683,2.825050116,210.1519928,64.28829956,38.50299835,193.3059998,75.15170288,41.06969833,0,0,0,1
78.94400024,1914.26001,5.302509785,64.44219971,63.78779984,5.016729832,81.92690277,1936.800049,6.412809849,51.15919876,63.99570084,3.0848701,211.2630005,63.56090164,38.54069901,198.7380066,71.48919678,41.3083992,0,0,0,1
66.59049988,1973.51001,4.65997982,61.79919815,60.2961998,3.732340097,65.04389954,2020.0,4.78718996,49.85609818,61.1006012,2.129699945,211.8390045,69.26679993,38.19300079,197.0919952,80.17220306,41.61119843,1,0,0,0
55.23899841,2025.560059,5.044720173,63.97069931,60.34320068,3.716209888,54.32529831,2064.939941,4.831960201,50.73709869,56.8207016,1.833840013,210.8560028,66.25309753,38.06610107,199.8240051,78.74960327,40.55490112,0,0,0,1
80.08769989,1904.910034,5.296559811,64.10250092,62.87459946,4.796569824,78.78759766,1955.069946,5.679910183,51.00500107,65.45709991,2.797339916,209.3090057,64.24430084,38.4518013,190.6620026,76.75109863,40.89339828,1,0,0,0
