H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
49.27080154,1983.52002,5.599470139,202.3320007,112.564003,55.01200104,58.79999924,1984.369995,6.562739849,137.8869934,103.8590012,43.24029922,357.2630005,77.43630219,50.92070007,348.1199951,96.87719727,51.12020111,0,0,0,1
33.60329819,2080.23999,4.53993988,236.5709991,103.2450027,30.46319962,39.43930054,2112.560059,4.920629978,160.9290009,95.62380219,27.09970093,357.3710022,102.9820023,48.84090042,346.1839905,114.9020004,48.1772995,0,1,0,0
33.64429855,2144.550049,3.460419893,230.6269989,95.40110016,28.06550026,37.11709976,2180.379883,4.21077013,145.9570007,83.25610352,21.05069923,343.0440063,108.2020035,53.00669861,338.1960144,124.0459976,47.43080139,0,1,0,0
40.76929855,2017.640015,5.070690155,209.2369995,109.6709976,40.2621994,47.41139984,2043.75,5.749879837,146.5820007,101.5930023,35.22719955,355.3760071,89.28530121,48.79990005,347.7600098,105.0210037,50.41270065,0,0,0,1
51.49420166,1981.0,5.516489983,192.4429932,120.5709991,60.86029816,60.10240173,1995.560059,6.57874012,126.3119965,108.7320023,48.01509857,356.1640015,80.24990082,54.61830139,352.0650024,98.86569977,53.26279831,0,0,0,1
38.22570038,2089.459961,4.704349995,231.25,108.7929993,41.49549866,45.72909927,2118.189941,5.190989971,145.9810028,97.77670288,31.7737999,356.947998,97.08370209,52.09870148,346.3640137,111.3830032,49.91970062,0,1,0,0
27.60479927,2124.290039,3.778460026,252.9259949,95.45709991,29.23629951,35.55830002,2170.899902,4.065569878,195.9980011,87.62200165,24.73769951,342.3009949,123.552002,46.9272995,341.6830139,141.875,50.53549957,1,0,0,0
32.57429886,2104.669922,3.258110046,237.8569946,90.71209717,24.37109947,39.0318985,2136.47998,3.949559927,158.6900024,82.20770264,21.4715004,341.8869934,112.9820023,50.69269943,345.1199951,130.0859985,50.86780167,0,1,0,0
35.73310089,2113.800049,4.540239811,237.5440063,108.7710037,37.33229828,42.47779846,2147.610107,4.885789871,143.6999969,96.01229858,28.55010033,363.8269958,102.1240005,53.3757019,348.243988,116.2490005,49.45759964,0,1,0,0
47.05360031,1988.76001,5.453499794,203.5639954,112.1579971,49.24639893,55.75770187,1995.97998,6.327620029,140.6929932,103.8450012,40.94589996,357.5280151,78.74490356,49.71360016,351.3110046,97.60569763,51.17150116,0,0,0,1
