Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
1.08536005,82.58879852,1.343140006,613.1469727,75.49389648,56.81499863,1.188259959,73.37940216,1.476549983,496.3659973,68.08999634,54.72249985,342.3500061,122.8460007,46.83570099,341.7099915,141.3809967,50.64810181,0,1,0,0
1.081210017,88.53130341,1.308359981,614.1170044,73.9838028,55.69060135,1.133880019,74.08860016,1.260110021,425.1199951,62.12099838,47.48720169,348.6489868,111.098999,53.08050156,348.1740112,128.9320068,49.14599991,0,1,0,0
0.903988004,140.4929962,1.877470016,577.5479736,124.0739975,57.96580124,0.99138099,129.996994,1.54937005,396.5960083,108.9049988,52.98239899,360.5899963,78.09819794,56.2859993,357.7250061,97.0951004,54.03519821,0,0,0,1
0.964920998,94.77279663,1.308359981,608.8549805,80.19580078,54.39009857,1.008430004,79.4272995,1.316679955,387.2890015,65.77980042,46.50519943,349.8779907,108.5619965,51.14500046,336.0310059,122.7350006,46.5617981,0,1,0,0
1.016109943,81.79699707,1.377249956,651.3690186,74.41359711,60.92380142,1.131890059,72.34619904,1.44035995,509.4549866,66.61329651,56.86270142,355.2630005,123.2750015,48.63660049,351.9750061,141.2649994,51.10480118,0,1,0,0
0.904190004,145.4550018,1.870499969,577.6380005,126.2149963,58.00870132,0.994599998,134.3099976,1.551429987,399.3970032,110.9909973,53.42050171,360.5029907,77.44049835,54.13610077,357.6059875,96.31929779,53.62609863,0,0,0,1
0.958033025,113.5159988,1.519549966,592.4290161,95.84120178,56.80970001,1.051319957,99.21759796,1.524970055,389.7340088,81.4375,51.08300018,357.3619995,99.39679718,49.40520096,346.2640076,112.737999,48.40370178,0,0,0,1
1.045570016,147.2769928,1.816359997,595.2449951,120.4970016,56.30929947,1.113379955,135.470993,1.644099951,415.0350037,107.6460037,54.28279877,356.9460144,83.64089966,48.21160126,347.6080017,99.19419861,50.80720139,0,0,0,1
1.074200034,100.2750015,1.501479983,619.4630127,86.34660339,56.32789993,1.140450001,86.62439728,1.605730057,402.4129944,72.31950378,51.47710037,356.276001,104.8639984,49.7643013,347.8850098,116.6439972,47.4353981,0,1,0,0
0.990441978,80.58270264,1.302889943,626.90802,74.14009857,57.64920044,1.065750003,72.21620178,1.434820056,493.3129883,68.02279663,55.49489975,360.5440063,121.5670013,47.3669014,366.5079956,141.0919952,53.22829819,0,1,0,0
0.97716701,84.34549713,1.284049988,603.6879883,75.96559906,55.35839844,1.085800052,74.41429901,1.421159983,495.4450073,68.62049866,54.69680023,338.1830139,122.2320023,45.94509888,340.2820129,141.0059967,50.88690186,0,1,0,0
0.999943018,89.46350098,1.261360049,592.6190186,74.50720215,54.46419907,1.035339952,76.21820068,1.253919959,418.3309937,63.93130112,46.94459915,343.8989868,112.9919968,50.42919922,343.2330017,129.7369995,49.91899872,0,1,0,0
0.867504001,99.28890228,1.35010004,609.276001,85.67539978,55.28509903,0.918752015,84.7263031,1.466040015,389.3640137,71.87380219,48.63629913,361.5809937,109.1839981,47.5245018,345.3919983,119.9309998,47.23649979,0,1,0,0
1.021469951,81.04489899,1.38064003,651.9260254,74.05989838,60.95640182,1.145670056,71.57910156,1.445930004,513.3989868,65.65249634,57.24620056,355.4379883,122.1500015,48.60599899,352.0390015,140.2089996,50.75989914,0,1,0,0
1.16170001,142.2660065,1.879670024,584.8029785,118.637001,56.7743988,1.065529943,130.0160065,1.478420019,407.0509949,105.2979965,53.32640076,353.9259949,81.2220993,51.20999908,350.1040039,99.33779907,52.03829956,0,0,0,1
0.983622015,140.848999,1.849810004,568.1300049,121.2929993,56.50389862,1.061439991,129.2749939,1.551959991,387.7359924,106.6579971,52.45899963,356.2510071,79.75769806,55.0019989,352.2640076,98.41369629,53.39220047,0,0,0,1
0.944884002,91.10929871,1.252159953,584.6820068,75.48870087,52.03730011,0.980863988,75.89409637,1.249969959,371.1950073,62.13150024,43.33940125,345.9960022,109.4329987,51.68690109,337.7019958,124.0279999,47.53730011,0,1,0,0
1.085000038,82.40930176,1.341060042,613.0319824,75.51000214,56.80500031,1.187649965,73.30110168,1.47547996,495.5799866,68.12870026,54.64020157,342.3349915,122.9309998,46.82550049,341.697998,141.4470062,50.63259888,0,1,0,0
0.991365016,97.20310211,1.371860027,604.3770142,82.36849976,54.45669937,1.043769956,81.42459869,1.358860016,389.2850037,67.41040039,47.66680145,343.901001,106.0169983,51.64369965,329.1119995,120.6490021,46.23189926,0,1,0,0
1.041239977,151.5399933,1.827409983,594.6950073,124.8359985,56.24079895,1.102239966,138.9440002,1.631899953,412.6040039,111.1999969,53.84809875,357.1080017,80.31780243,49.61059952,347.947998,97.97389984,51.10540009,0,0,0,1
0.949443996,91.52330017,1.301830053,582.723999,77.73000336,52.07389832,0.978991985,76.9559021,1.310680032,374.5409851,63.89289856,45.50899887,347.4089966,110.7320023,49.91030121,340.8829956,122.8580017,47.81090164,0,1,0,0
1.085909963,83.50630188,1.345700026,613.6270142,75.59020233,56.84769821,1.189149976,73.875,1.480260015,499.3049927,68.17610168,55.03720093,342.3940125,122.5350037,46.87530136,341.7579956,141.1699982,50.75839996,0,1,0,0
1.005820036,86.21589661,1.277150035,591.4429932,74.92449951,54.27180099,1.05885005,75.30989838,1.314720035,452.0289917,66.28890228,51.01240158,343.1300049,117.9980011,48.02370071,347.7030029,135.2779999,51.15459824,0,1,0,0
0.899797976,91.00289917,1.274770021,587.8690186,76.15280151,54.25270081,0.932276011,75.19419861,1.165099978,379.9570007,62.63690186,44.90330124,346.8009949,106.3399963,55.45470047,342.4590149,123.9140015,48.71319962,0,1,0,0
0.976118982,110.1740036,1.60168004,597.7869873,95.25849915,56.44409943,1.047970057,96.8730011,1.547389984,395.9349976,81.22440338,51.12939835,356.9049988,98.27120209,51.42359924,346.3139954,111.9660034,49.77109909,0,0,1,0
1.036110044,89.30619812,1.29982996,616.4240112,75.12760162,55.19079971,1.082800031,75.5345993,1.293110013,438.1369934,63.86660004,48.48690033,349.5419922,114.2750015,51.56639862,351.0469971,131.8300018,50.22140121,0,1,0,0
0.850364983,92.54190063,1.175019979,564.5499878,74.38860321,52.19729996,0.839910984,78.43509674,1.062029958,374.2969971,63.12810135,42.60789871,341.2200012,112.3359985,51.93420029,340.07901,128.0050049,50.87620163,0,1,0,0
0.979089022,82.56539917,1.310909986,603.0040283,76.01820374,55.31529999,1.089820027,73.14520264,1.419549942,492.1830139,68.39369965,54.28390121,338.1069946,122.5780029,46.07249832,340.2059937,141.4120026,50.57210159,0,1,0,0
1.203420043,82.06529999,1.383540034,629.2379761,74.95459747,58.39339828,1.301370025,73.0298996,1.548329949,508.67099,67.60579681,56.74869919,345.1170044,123.1689987,47.33779907,344.868988,140.7129974,51.33990097,0,1,0,0
1.026219964,84.66919708,1.317819953,618.1140137,74.47119904,56.62070084,1.099370003,72.9516983,1.321779966,470.2919922,64.73970032,52.06669998,345.730011,117.348999,50.04629898,343.0400085,135.595993,49.63959885,0,1,0,0
0.989820004,132.5059967,1.757830024,616.9829712,113.2300034,58.18619919,1.046949983,120.9820023,1.59841001,416.0,99.75869751,54.40890121,359.928009,87.13040161,52.78219986,347.3729858,103.4449997,50.84889984,0,0,0,1
1.036249995,88.68419647,1.294510007,616.2180176,74.51540375,55.21350098,1.082479954,74.46880341,1.286270022,433.1319885,62.87689972,48.10680008,349.4089966,112.4079971,52.42919922,350.848999,130.3939972,49.96969986,0,1,0,0
0.987062991,93.21730042,1.334730029,624.1970215,78.14320374,55.60110092,1.002060056,77.57060242,1.326650023,401.4599915,64.77069855,47.84769821,350.6440125,105.4660034,54.6106987,337.1180115,121.9469986,47.31639862,0,1,0,0
1.025640011,84.90920258,1.313740015,617.947998,74.47389984,56.5970993,1.097949982,72.98709869,1.318619967,467.8720093,64.58239746,51.82099915,345.6929932,116.9560013,50.23649979,342.9930115,135.2420044,49.59120178,0,1,0,0
0.892575026,84.92690277,1.275290012,608.177002,76.63289642,53.82389832,0.92957902,68.34870148,1.387830019,350.9309998,60.54019928,43.06819916,366.7290039,113.9440002,48.28450012,356.8729858,123.7659988,48.89350128,0,1,0,0
0.947609007,122.1949997,1.545300007,580.1079712,101.4079971,54.81969833,1.030599952,108.1159973,1.52560997,389.5710144,87.89420319,50.10169983,355.3909912,96.93209839,48.93230057,347.5029907,110.1880035,49.8451004,0,0,0,1
