Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
0.434049994,43.03350067,0.925813973,267.0109863,27.85420036,6.418849945,0.453056008,35.62929916,0.757196009,215.0339966,23.84490013,4.336279869,226.8959961,98.99749756,40.63759995,218.6920013,114.5739975,40.77970123,1,0,0,0
0.340306997,47.6271019,0.686478019,282.0220032,28.02809906,5.659190178,0.54548502,38.08570099,1.077579975,207.6309967,22.96890068,3.974349976,215.3650055,97.66519928,136.7890015,198.1199951,107.2750015,40.65140152,0,0,0,1
0.357221991,46.53749847,0.684976995,278.6600037,28.16209984,5.604519844,0.537962973,38.47719955,1.019080043,206.8569946,23.82239914,4.005970001,209.6210022,99.6792984,133.8419952,197.5890045,109.1169968,39.91759872,1,0,0,0
0.264349997,48.3368988,0.664004028,273.2290039,28.50519943,5.848239899,0.352697998,39.33599854,0.773862004,206.0330048,23.31570053,3.946039915,219.9810028,89.51920319,137.2810059,209.7220001,104.4850006,43.98350143,1,0,0,0
0.352800012,36.70500183,0.933037996,280.6300049,25.29579926,6.587900162,0.378802001,29.99799919,0.780727983,208.7819977,20.08650017,4.366189957,230.2559967,101.086998,42.0821991,233.1860046,115.5279999,41.99760056,1,0,0,0
0.251509011,50.28889847,0.658720016,278.9190063,29.04719925,5.820960045,0.297428012,40.35350037,0.686729014,206.1820068,23.47039986,3.969619989,219.8659973,86.54869843,136.6779938,214.2299957,104.2850037,43.95360184,1,0,0,0
0.438903987,54.04050064,0.897406995,283.9389954,33.47980118,6.547100067,0.428808987,41.75379944,0.759495974,207.0899963,27.0048008,3.940850019,239.7830048,100.8980026,36.93790054,209.2810059,112.0889969,31.36260033,1,0,0,0
0.237211004,51.95370102,0.658213019,290.8110046,29.87030029,5.841969967,0.253064007,40.92369843,0.634844005,206.3679962,23.62229919,4.045209885,220.1670074,82.27909851,136.1459961,216.6499939,103.5189972,43.94850159,1,0,0,0
0.246538997,46.21849823,0.668976009,267.8819885,27.91270065,5.789790154,0.307603002,37.64860153,0.734600008,209.177002,22.54770088,3.922139883,222.2369995,89.23120117,134.3630066,209.5709991,104.8089981,47.28359985,1,0,0,0
0.299634993,37.82170105,0.981100976,240.6459961,27.45779991,6.111529827,0.288756013,30.9571991,0.782002985,199.6759949,20.31669998,3.903909922,245.5390015,96.2664032,43.34049988,223.7559967,106.6360016,37.99290085,1,0,0,0
0.194043994,40.91230011,0.73556602,223.9019928,25.88100052,5.346010208,0.176794007,32.25279999,0.605606973,199.7369995,20.48250008,3.70878005,220.4530029,84.90329742,131.2400055,203.572998,100.7399979,46.15610123,1,0,0,0
0.230003998,44.56110001,0.686321974,245.9409943,26.86840057,5.621240139,0.226656005,36.57989883,0.640226007,204.8439941,21.59939957,3.860470057,223.5559998,87.91329956,132.8410034,212.3789978,104.5540009,48.71900177,0,0,0,1
0.376536995,47.44990158,0.682819009,284.9899902,28.37890053,5.688399792,0.585978985,39.97949982,1.132400036,207.0899963,24.00200081,4.05053997,210.2079926,100.8949966,139.7030029,193.5220032,108.1589966,40.26530075,0,0,0,1
