H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
52.35589981,1921.349976,4.321430206,65.063797,41.41009903,1.860710025,55.18479919,1944.670044,4.67813015,52.6855011,35.70080185,1.604629993,245.3289948,94.8082962,43.24100113,221.2330017,105.887001,37.90449905,1,0,0,0
42.41049957,2004.609985,4.494040012,66.34670258,42.52510071,3.395169973,48.25360107,2031.589966,4.760789871,50.02999878,38.17679977,1.686360002,244.6950073,90.79660034,42.37220001,217.0050049,106.6490021,35.27550125,1,0,0,0
35.94979858,2182.969971,4.471310139,69.48919678,43.60300064,5.208049774,42.42679977,2172.469971,4.869550228,50.86389923,39.91500092,1.915510058,238.7689972,106.012001,39.67179871,218.6320038,119.8980026,38.95640182,1,0,0,0
44.52170181,1982.410034,4.345489979,68.64839935,42.06980133,2.925040007,49.74769974,2008.810059,4.679359913,51.76929855,37.20090103,1.674769998,246.8990021,92.6772995,41.74209976,216.5299988,107.8769989,38.83300018,1,0,0,0
53.62469864,1968.339966,4.42113018,64.92790222,41.43109894,2.902620077,56.25749969,1991.290039,4.687039852,49.85070038,35.77870178,1.662940025,245.4069977,92.87590027,42.90409851,216.2910004,105.4329987,37.54339981,1,0,0,0
40.46519852,1977.709961,4.333730221,67.29229736,42.26530075,2.263309956,46.75859833,1983.849976,4.831210136,55.48490143,38.35990143,1.62864995,235.5480042,99.70339966,42.15000153,228.4360046,115.3840027,42.54629898,1,0,0,0
37.1487999,2159.600098,4.488870144,66.43520355,42.61989975,3.714299917,43.18310165,2152.679932,4.897510052,51.21849823,39.48630142,1.864330053,230.3829956,103.0,38.50450134,213.1790009,116.0899963,38.66469955,1,0,0,0
44.4070015,1952.319946,4.184100151,67.50730133,41.92520142,1.954980016,50.21350098,1963.73999,4.75289011,56.32870102,37.78239822,1.596950054,231.1499939,99.64530182,41.60290146,227.6519928,113.0630035,42.2478981,1,0,0,0
40.28580093,2168.0,4.666490078,64.65019989,41.55189896,5.455699921,48.07509995,2188.459961,4.837250233,49.05490112,38.30920029,1.974670053,238.6439972,102.6589966,36.77970123,208.904007,113.3980026,31.30209923,1,0,0,0
34.83639908,2135.149902,4.747560024,66.37930298,42.79000092,2.728189945,37.28070068,2021.410034,4.888390064,52.30599976,41.46089935,1.687729955,228.3679962,99.36669922,39.09960175,215.9230042,117.3349991,40.35400009,0,0,0,1
35.26129913,1964.869995,4.275650024,69.0617981,41.62990189,2.259789944,41.53129959,1977.569946,4.97465992,55.68460083,39.90090179,1.626799941,228.7610016,95.98290253,41.25040054,231.6360016,116.1190033,41.77360153,1,0,0,0
37.43489838,2087.290039,4.474410057,64.25509644,41.33100128,2.886290073,44.1731987,2083.969971,4.991940022,52.7458992,39.43799973,1.826910019,226.4459991,97.3660965,40.63579941,217.3059998,112.7649994,40.73139954,1,0,0,0
53.81069946,1907.819946,4.150670052,66.3003006,39.73519897,1.771149993,60.15750122,1938.319946,4.799510002,52.3606987,35.26599884,1.490730047,221.6580048,89.25360107,133.3190002,214.0410004,103.3050003,46.39319992,1,0,0,0
37.51660156,2159.719971,4.478690147,66.41400146,42.61370087,3.696140051,43.63090134,2154.580078,4.896910191,51.12419891,39.37329865,1.867329955,230.4369965,102.8539963,38.49029922,212.8990021,115.8779984,38.64770126,1,0,0,0
44.27999878,1890.280029,4.624790192,64.50990295,39.47060013,1.726240039,51.09899902,1924.589966,4.807040215,50.81240082,33.53219986,1.45776999,220.9629974,87.84850311,132.4360046,231.0169983,106.026001,46.97330093,1,0,0,0
51.49739838,1924.719971,4.13120985,67.11740112,39.86009979,1.80697,58.09339905,1952.349976,4.79681015,53.40010071,35.69490051,1.495730042,222.4909973,92.3361969,133.5870056,217.0339966,104.5110016,46.49649811,1,0,0,0
40.98120117,2082.449951,4.506710052,66.85289764,42.01119995,4.089210033,47.29150009,2089.169922,4.861780167,50.95220184,38.26979828,1.781129956,239.2109985,99.71440125,39.71879959,216.9259949,113.6240005,36.77090073,1,0,0,0
53.89199829,1994.050049,4.327750206,68.55909729,40.0644989,1.988070011,58.76340103,2017.780029,4.807290077,50.00220108,35.44369888,1.481819987,220.0359955,90.98130035,137.5110016,203.7799988,103.8949966,47.11650085,0,0,0,1
48.07009888,1917.26001,4.717199802,65.67680359,41.85129929,2.155770063,49.86709976,1957.550049,4.691390038,49.71099854,36.39860153,1.606889963,246.8170013,85.7696991,41.75,213.9210052,102.7949982,38.40129852,1,0,0,0
39.06560135,2154.639893,4.660349846,66.62190247,39.90159988,3.017499924,44.24940109,2175.580078,4.950980186,50.30670166,37.7052002,1.704849958,215.3059998,103.5419998,131.9470062,199.1239929,111.7839966,40.10609818,1,0,0,0
51.66049957,1968.48999,4.343989849,67.91059875,40.00400162,1.974640012,57.08209991,1997.560059,4.806930065,50.17819977,35.40470123,1.482489944,220.2519989,90.11049652,136.9960022,205.102005,103.8089981,47.11880112,0,0,0,1
34.77069855,2141.969971,4.588190079,68.32409668,42.70550156,3.536350012,40.07989883,2121.76001,4.933279991,53.22050095,40.49470139,1.746670008,220.7089996,104.8379974,134.7920074,209.8249969,117.2959976,48.63209915,0,0,0,1
57.81969833,1935.369995,4.238589764,66.48139954,39.65969849,1.865229964,62.91080093,1962.599976,4.806819916,50.27830124,35.02000046,1.486060023,219.8000031,87.39779663,135.8509979,208.022995,102.4169998,46.27420044,0,0,0,1
34.31740189,2096.889893,4.656539917,67.23300171,42.80020142,2.8494699,38.60449982,2046.75,4.877260208,52.78929901,40.98540115,1.710669994,229.173996,99.72219849,39.1853981,218.8329926,116.9960022,40.41559982,1,0,0,0
35.75939941,2035.420044,4.510439873,67.75749969,42.45859909,2.642119884,40.90919876,2020.290039,4.93614006,53.79349899,40.25,1.644129992,233.128006,97.15660095,43.2541008,223.8639984,113.3099976,41.66839981,1,0,0,0
46.47600174,1907.25,4.418409824,66.10610199,39.79800034,1.866590023,53.04499817,1947.280029,4.807040215,50.51729965,35.07379913,1.481340051,220.673996,87.55090332,134.8930054,213.2879944,104.0709991,47.07170105,1,0,0,0
43.66960144,1962.709961,4.114140034,68.99479675,42.2798996,2.024940014,50.29570007,1971.52002,4.794700146,56.11389923,38.16339874,1.621580005,228.6790009,97.64550018,42.82910156,224.8059998,111.2870026,41.36370087,0,0,0,1
52.58209991,1997.859985,4.41697979,66.22389984,41.22880173,3.436389923,56.23080063,2019.780029,4.647059917,49.28730011,35.9897995,1.699890018,247.6730042,93.86430359,42.24549866,215.7539978,107.1289978,39.77930069,0,0,0,1
43.23270035,1961.170044,4.093780041,65.11070251,41.10689926,2.172430038,50.03179932,1981.47998,4.912700176,54.33879852,38.04700089,1.623990059,227.5149994,97.61940002,41.71780014,219.2810059,112.3069992,41.6026001,0,0,0,1
45.63240051,1988.400024,4.583899975,63.7419014,41.93429947,2.46262002,51.36190033,2019.339966,4.767640114,48.99169922,36.79190063,1.706680059,244.4839935,86.06259918,42.09220123,211.2489929,103.1179962,35.10400009,1,0,0,0
37.06380081,2024.77002,4.504809856,67.46060181,42.37360001,2.676810026,42.49409866,2020.880005,4.935490131,53.70980072,39.75780106,1.636890054,233.5399933,96.65519714,43.36600113,223.9459991,111.75,41.65969849,1,0,0,0
55.34109879,1935.76001,4.404580116,64.62460327,41.37329865,2.333940029,57.06669998,1958.410034,4.682640076,50.59550095,35.43510056,1.619070053,245.1380005,92.74289703,42.97940063,216.6730042,105.0339966,37.63550186,1,0,0,0
41.48059845,1960.689941,4.169370174,68.34269714,42.05670166,2.037770033,47.88840103,1971.300049,4.757460117,56.76250076,38.36920166,1.610100031,231.3560028,100.4599991,41.65209961,229.8540039,114.072998,42.28860092,1,0,0,0
45.80459976,1943.390015,4.289559841,69.01760101,40.23860168,2.021440029,51.94789886,1976.800049,4.798530102,51.81000137,36.20289993,1.485170007,222.6349945,90.07589722,134.5410004,209.0590057,105.2399979,47.34540176,1,0,0,0
35.95629883,2159.48999,4.532509804,66.457901,42.64080048,3.711859941,41.67200089,2144.719971,4.899980068,51.53789902,39.90810013,1.852880001,230.1649933,103.4300003,38.54740143,213.9810028,116.8460007,38.72140121,1,0,0,0
48.78540039,1933.089966,4.176660061,69.03890228,39.50360107,1.951799989,55.13489914,1965.199951,4.752250195,52.78160095,35.73500061,1.503149986,225.5570068,92.8030014,134.0240021,214.8379974,107.3740005,49.04869843,1,0,0,0
41.58190155,2148.340088,4.751480103,63.94440079,41.38579941,4.13601017,47.75600052,2118.27002,4.995319843,49.14849854,38.36299896,1.761330009,231.8959961,100.3040009,36.17679977,206.7980042,112.0599976,30.89929962,0,0,0,1
43.2743988,2163.070068,4.569220066,65.13040161,41.49290085,4.975180149,50.89220047,2167.199951,4.980050087,47.99900055,37.61560059,1.855239987,235.6300049,98.48919678,36.49900055,207.4810028,110.137001,31.01670074,1,0,0,0
49.11989975,1909.910034,4.82777977,66.31020355,41.94810104,2.194600105,49.50289917,1953.75,4.692349911,49.47719955,36.4693985,1.58228004,247.1920013,85.13860321,41.79650116,213.8049927,101.8560028,38.3594017,1,0,0,0
45.05920029,1992.449951,4.340879917,67.20410156,42.16070175,2.581330061,49.69110107,1986.449951,4.789859772,52.99079895,37.58710098,1.627329946,241.3769989,95.61769867,43.03350067,221.5980072,108.7419968,40.26139832,1,0,0,0
34.7256012,2069.929932,4.596429825,67.66470337,42.77370071,3.046430111,40.06259918,2050.280029,4.870349884,53.06010056,40.38589859,1.721160054,229.5780029,100.0419998,39.17520142,220.0039978,116.2429962,40.42089844,0,0,0,1
41.22719955,1941.869995,3.940979958,69.90380096,42.39519882,1.749340057,49.56639862,1958.219971,4.789169788,59.41690063,38.2580986,1.617650032,230.1069946,102.0630035,43.11840057,235.302002,111.8130035,41.65470123,0,0,0,1
40.84360123,1942.469971,3.909519911,69.84290314,42.42219925,1.727570057,49.37829971,1958.23999,4.788219929,59.94950104,38.31570053,1.619639993,230.2129974,102.4789963,43.17110062,236.8609924,111.487999,41.69680023,1,0,0,0
52.80239868,1913.199951,4.418610096,64.17209625,41.3246994,1.910210013,55.95550156,1936.97998,4.68005991,51.43619919,35.19049835,1.588909984,245.2879944,92.63020325,43.11629868,218.0610046,105.1340027,37.78310013,1,0,0,0
43.7519989,1962.01001,4.332180023,66.27500153,41.13949966,2.251640081,50.2594986,1973.680054,4.861370087,53.95970154,37.88899994,1.612900019,225.5390015,95.02940369,40.42160034,221.8110046,109.9120026,39.34270096,0,0,0,1
38.91899872,1973.819946,4.378190041,66.20600128,41.06740189,2.395109892,46.00540161,1991.119995,4.935949802,54.23709869,38.43989944,1.654999971,228.647995,95.60780334,40.90710068,229.9539948,112.6490021,41.67819977,0,0,0,1
38.4394989,2138.030029,4.677979946,65.67769623,40.13499832,3.215049982,43.36370087,2139.77002,5.115540028,50.27130127,38.32730103,1.651980042,214.9649963,101.4059982,122.0189972,202.072998,112.7490005,39.04169846,1,0,0,0
54.0461998,1931.089966,4.451029778,64.27380371,41.35039902,2.287640095,56.49420166,1955.140015,4.683720112,50.32970047,35.31370163,1.613780022,245.2610016,91.77200317,42.97280121,216.0050049,104.8069992,37.62739944,1,0,0,0
56.32490158,1912.680054,4.371170044,64.25119781,41.28509903,1.949370027,57.70660019,1933.420044,4.676010132,51.17620087,35.03499985,1.572110057,244.7579956,92.87200165,43.01459885,216.0720062,104.5589981,37.71509933,1,0,0,0
35.9557991,1973.920044,4.291429996,68.33930206,41.51959991,2.277209997,42.29600143,1982.439941,4.976900101,55.62620163,39.65710068,1.634379983,228.4170074,97.2594986,41.19789886,231.6529999,116.0510025,41.73690033,1,0,0,0
