H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
61.0882988,3107.27002,5.591750145,66.62329865,50.20600128,14.5866003,100.8929977,2797.75,13.13939953,66.26699829,48.32040024,10.74139977,179.3589935,48.32210159,20.5442009,151.1289978,63.31909943,20.81959915,1,0,0,0,11.3
61.93059921,2916.169922,5.32983017,58.50139999,45.5821991,4.718349934,73.53610229,2799.419922,6.319829941,67.12550354,45.77310181,4.144680023,172.2400055,57.82899857,19.88260078,157.9559937,69.27480316,21.43670082,0,0,0,1,33.8
67.20200348,3425.879883,6.575789928,66.85469818,46.52909851,5.110730171,58.01179886,3730.110107,6.864180088,66.94599915,45.69240189,3.523940086,163.3500061,65.71019745,20.25849915,146.9790039,82.47389984,17.85059929,0,0,0,1,0.0
110.7330017,2258.169922,14.92310047,71.0177002,67.89969635,52.40190125,135.7480011,2269.639893,20.2390995,60.95840073,62.79399872,40.57400131,166.8820038,37.01810074,16.93779945,141.8789978,48.88460159,15.62170029,1,0,0,0,33.8
78.14309692,2591.590088,8.755579948,65.49259949,53.24750137,30.21069908,79.32260132,2552.27002,8.570989609,66.4937973,52.53789902,23.57180023,163.9120026,51.11230087,18.49850082,149.375,62.86909866,18.80540085,1,0,0,0,33.8
102.0479965,1998.530029,13.19740009,59.61740112,43.14500046,34.33850098,91.33630371,2073.689941,10.46490002,60.80970001,48.41960144,26.56570053,170.595993,42.45240021,16.96829987,146.529007,53.41410065,16.69680023,1,0,0,0,0.0
119.4300003,1622.400024,16.0958004,60.93000031,61.60380173,39.0483017,96.75569916,1561.48999,12.63560009,60.80500031,69.83390045,30.30470085,182.8679962,39.24950027,17.04269981,144.2749939,51.39289856,16.66399956,0,0,0,1,22.5
109.685997,1987.199951,14.60750008,65.20210266,65.01100159,43.1814003,109.9599991,2003.140015,14.53479958,60.68899918,64.92359924,33.64160156,158.4210052,38.41999817,16.80500031,139.7489929,50.49499893,15.12800026,1,0,0,0,0.0
67.41500092,3385.219971,6.52448988,66.49160004,47.84090042,5.043859959,57.57099915,3667.77002,6.554609776,68.04109955,46.75730133,3.3926301,162.1100006,65.06390381,20.06819916,146.0140076,81.49610138,17.91550064,0,0,0,1,0.0
62.19120026,3194.959961,5.7322402,64.33969879,41.4095993,4.856750011,60.30459976,3234.340088,6.429240227,67.28980255,42.00299835,4.072239876,172.1239929,57.95130157,20.43740082,153.9759979,70.94940186,21.42609978,0,0,0,1,0.0
105.3880005,1904.709961,13.82830048,60.7193985,49.45560074,37.54150009,99.45130157,1951.790039,11.9435997,60.89459991,58.83530045,29.24710083,166.6990051,40.50839996,16.82589912,142.746994,51.84109879,15.70069981,1,0,0,0,22.5
125.875,1549.609985,17.3083992,62.34659958,69.75189972,42.01750183,114.9059982,1390.089966,16.47820091,60.8905983,75.03420258,32.65729904,184.9859924,36.66159821,17.07749939,142.9880066,49.38890076,16.63750076,0,0,0,1,33.8
64.95899963,3022.189941,5.816949844,61.24420166,56.0,5.318620205,62.55469894,3113.23999,5.884590149,67.12159729,55.02389908,3.934540033,148.7440033,57.93899918,20.12579918,147.4349976,70.16880035,17.66069984,1,0,0,0,11.3
108.8130035,2344.379883,14.66310024,71.40339661,63.55099869,51.61389923,140.0500031,2325.780029,21.81270027,60.98630142,57.70629883,39.98389816,170.7070007,37.46820068,16.42200089,143.3090057,48.26079941,15.96940041,1,0,0,0,33.8
61.38050079,3116.699951,5.525720119,63.30519867,47.03300095,4.864769936,63.33670044,3092.060059,6.353660107,67.25849915,47.44060135,4.096240044,168.298996,57.94540024,20.42180061,152.9700012,70.50779724,21.14069939,0,0,0,1,11.3
65.07350159,3051.110107,5.883039951,61.96500015,64.96549988,5.233500004,58.5646019,3174.629883,5.509459972,67.32689667,63.06299973,3.815490007,147.5140076,58.45059967,20.10829926,145.697998,71.15170288,17.1739006,1,0,0,0,0.0
120.1149979,1599.619995,16.29330063,61.4151001,64.08390045,40.36619949,107.2699966,1517.140015,14.51469994,60.83570099,73.9673996,31.47890091,182.2120056,38.05339813,17.00810051,143.1790009,50.50180054,16.30430031,1,0,0,0,0.0
67.7480011,3332.899902,6.508220196,65.60310364,48.14830017,5.069759846,56.02659988,3613.620117,6.287449837,68.03309631,46.98609924,3.470360041,160.8269958,64.18589783,20.03730011,146.3849945,79.91999817,17.9503994,0,0,0,1,11.3
89.34380341,2382.25,11.13119984,63.51240158,49.59500122,39.36640167,87.91079712,2456.129883,11.79269981,61.12850189,47.49240112,30.29529953,164.3300018,43.04029846,17.08119965,144.1490021,55.43610001,17.00629997,1,0,0,0,11.3
65.53769684,3060.47998,5.890920162,61.66109848,47.68790054,5.126989841,55.02130127,3216.909912,5.463650227,66.83429718,46.64030075,3.704979897,156.9230042,57.58980179,19.94799995,148.4199982,69.09410095,18.24629974,0,0,0,1,0.0
62.2696991,3073.969971,5.582379818,62.87639999,56.2140007,4.961820126,59.54650116,3068.310059,5.791920185,67.61769867,55.88610077,4.121009827,159.3710022,58.4333992,20.28190041,150.2180023,70.67910004,20.6243,0,0,0,1,0.0
135.076004,1532.030029,19.03289986,68.47779846,99.46569824,51.43289948,152.2440033,1313.140015,25.5814991,60.68870163,89.92140198,39.69200134,189.5469971,32.25930023,17.07029915,140.8549957,44.62440109,16.4314003,0,0,0,1,0.0
96.17630005,2190.139893,12.18700027,59.67029953,42.00540161,31.72480011,81.40779877,2276.02002,9.845540047,60.85850143,42.97790146,24.48699951,167.0570068,44.48279953,17.19529915,147.7400055,55.98770142,17.60540009,1,0,0,0,11.3
112.7519989,1787.400024,15.06700039,63.26779938,62.90340042,41.49319839,111.4499969,1796.5,14.52859974,60.48849869,75.59500122,32.65639877,165.2030029,37.9054985,16.77960014,140.673996,50.59400177,14.87310028,1,0,0,0,0.0
64.04530334,2984.199951,5.706150055,61.34260178,73.37560272,5.23085022,62.39640045,3023.98999,5.635970116,67.55930328,71.76779938,3.933419943,143.8670044,57.50619888,20.15169907,144.496994,69.63999939,17.50060081,1,0,0,0,0.0
130.3580017,2323.330078,18.4008007,76.41220093,64.96009827,60.84069824,209.1320038,2207.050049,31.45429993,60.93130112,57.57229996,46.56750107,188.8609924,33.38570023,16.88059998,144.7899933,41.80609894,16.06830025,0,0,0,1,0.0
65.61239624,3312.459961,6.161610126,66.16169739,56.39189911,5.191999912,56.52289963,3514.850098,5.845200062,67.1882019,53.98540115,3.511650085,161.6750031,64.38259888,20.0326004,146.0970001,80.20240021,17.27840042,0,0,0,1,11.3
127.9120026,2331.719971,17.96369934,76.8411026,67.15209961,62.21640015,197.4940033,2227.649902,30.09460068,61.02360153,59.77109909,47.69010162,186.2279968,33.1167984,16.83580017,143.9940033,43.05730057,15.93330002,0,0,0,1,33.8
73.41040039,2626.409912,7.770440102,54.53359985,47.08309937,9.713669777,67.40370178,2650.439941,6.613810062,62.9137001,47.04669952,8.116800308,165.1329956,52.50320053,19.20789909,152.0010071,63.68249893,19.45560074,1,0,0,0,0.0
65.97480011,3320.639893,6.224359989,66.17179871,54.99300003,5.189660072,56.7901001,3540.570068,5.978809834,67.13040161,52.88470078,3.529920101,161.2279968,64.42489624,20.07999992,146.0879974,80.29660034,17.31990051,0,0,0,1,11.3
62.72900009,2932.75,5.412179947,58.62950134,54.75460052,4.907249928,74.53849792,2824.870117,6.531360149,67.18090057,54.84749985,4.180980206,165.2709961,58.49269867,19.88199997,154.7189941,70.36540222,20.6135006,1,0,0,0,0.0
103.6039963,1946.349976,13.43519974,59.13130188,42.43519974,34.14400101,92.73210144,2027.97998,10.32089996,60.72940063,48.08399963,26.41559982,175.5870056,42.16730118,16.94179916,148.3509979,53.10660172,16.85930061,1,0,0,0,0.0
136.1809998,2111.939941,19.3253994,75.915802,67.82749939,58.7256012,206.0339966,1885.040039,31.91040039,60.61249924,59.35860062,44.55080032,201.279007,32.35829926,17.05809975,146.6889954,40.27470016,16.62700081,0,0,0,1,0.0
65.46530151,3043.899902,5.842730045,61.27769852,45.07720184,5.057260036,52.85329819,3207.5,5.26857996,66.75579834,44.06930161,3.725790024,159.0720062,57.24399948,19.97769928,149.5599976,68.10769653,18.61639977,0,0,0,1,33.8
139.1970062,1529.209961,19.71019936,68.28430176,88.08370209,50.38729858,159.977005,1281.699951,26.22870064,60.59130096,82.42040253,38.78570175,192.0529938,32.69200134,17.0135994,142.7189941,43.68239975,16.41550064,0,0,0,1,33.8
62.47100067,3273.919922,5.859889984,65.33920288,38.87210083,4.840740204,60.97240067,3354.169922,6.77478981,67.20130157,39.61920166,3.929290056,173.3880005,59.08399963,20.46369934,153.378006,72.99019623,21.11400032,0,0,0,1,0.0
112.8430023,1732.130005,14.87010002,59.86149979,54.83819962,36.38090134,79.12590027,1755.560059,9.166489601,60.74480057,63.09960175,28.11499977,181.3159943,41.71110153,17.04439926,145.8249969,53.47380066,16.9435997,1,0,0,0,11.3
111.6750031,2200.5,15.07349968,70.91950226,70.81009674,52.64530182,133.2330017,2207.949951,19.88240051,60.979599,65.86720276,40.85910034,165.154007,36.6692009,16.89459991,141.1699982,48.8885994,15.4197998,1,0,0,0,33.8
99.68399811,2063.76001,12.63910007,58.93439865,44.20550156,32.49909973,67.52719879,2193.669922,6.661540031,60.72439957,48.70019913,25.02000046,175.9960022,44.52159882,17.07710075,148.6049957,56.64530182,17.64119911,1,0,0,0,0.0
60.97570038,3032.72998,5.3334198,62.18190002,48.15200043,4.86262989,68.1608963,2949.629883,6.390190125,67.08470154,48.51580048,4.165440083,168.6320038,57.7779007,20.43490028,153.5740051,69.88089752,21.06469917,1,0,0,0,22.5
62.28620148,3002.469971,5.47536993,61.56539917,72.20200348,4.910429955,65.86329651,2925.429932,5.92952013,67.55580139,71.3513031,3.990859985,152.5410004,59.50109863,20.41180038,147.121994,71.48310089,19.84490013,1,0,0,0,0.0
141.1260071,1616.76001,20.10440063,70.08509827,89.53749847,52.85240173,176.3679962,1347.189941,29.19820023,60.64339828,80.790802,40.50640106,195.7220001,31.87779999,17.0739994,143.3609924,41.94889832,16.67790031,0,0,0,1,0.0
124.0090027,2237.26001,17.27190018,79.71730042,84.31300354,70.50900269,161.8269958,2219.429932,26.86240005,61.58050156,76.32299805,54.57099915,172.9880066,32.58100128,16.58390045,139.9859924,46.00849915,14.82590008,1,0,0,0,22.5
63.86790085,3321.379883,5.99368,66.54060364,41.62779999,4.950660229,59.45240021,3460.340088,6.438330173,67.16210175,41.36709976,3.73052001,172.8150024,61.51549911,20.32589912,151.4459991,76.19470215,20.05680084,0,0,0,1,0.0
95.70290375,2295.179932,12.32600021,65.54350281,56.09030151,44.23339844,107.1719971,2314.620117,14.72729969,61.27330017,53.20619965,34.20849991,163.0529938,39.93939972,16.95879936,141.7380066,52.6067009,16.25760078,1,0,0,0,22.5
61.5766983,3123.449951,5.56114006,63.41070175,46.98139954,4.870999813,62.33349991,3109.209961,6.298830032,67.29769897,47.36299896,4.10021019,168.1499939,57.91189957,20.4137001,152.9369965,70.47229767,21.17359924,0,0,0,1,11.3
127.2030029,2334.679932,17.84670067,76.33630371,66.34420013,61.2602005,197.2050018,2248.26001,29.89500046,61.00790024,59.02999878,46.97790146,185.0800018,33.57929993,16.8314991,144.0480042,43.07429886,15.91170025,0,0,0,1,33.8
65.86450195,3180.350098,6.09773016,64.11389923,58.07939911,5.20717001,56.20610046,3364.01001,5.613729954,68.25789642,56.0807991,3.628319979,154.5480042,61.32799911,19.89940071,145.0509949,75.61190033,17.32769966,0,0,0,1,22.5
135.5859985,2156.379883,19.21809959,76.68609619,61.43280029,58.21829987,209.8000031,1978.689941,32.02949905,60.50149918,53.82600021,44.10509872,201.7969971,33.24700165,17.02860069,148.1929932,39.59769821,16.3390007,0,0,0,1,0.0
114.8119965,2469.97998,15.3427,74.35350037,58.34889984,51.99980164,175.8049927,2404.830078,25.54509926,62.24499893,52.33670044,40.32780075,188.0769958,37.59410095,17.72900009,149.4530029,46.69279861,18.13839912,0,0,0,1,0.0
108.1019974,1828.23999,14.08479977,59.32369995,48.92340088,35.0970993,81.1289978,1896.719971,8.798870087,60.71319962,57.59640121,27.13339996,180.3280029,42.33420181,17.0095005,147.1990051,53.9341011,16.99869919,1,0,0,0,11.3
61.32989883,3167.719971,5.595620155,63.91529846,43.90190125,4.844120026,63.16400146,3167.120117,6.567669868,67.22389984,44.50839996,4.041100025,170.3009949,58.13729858,20.44499969,153.2570038,71.13289642,21.17180061,0,0,0,1,0.0
80.66210175,2566.669922,9.319660187,65.75029755,57.47000122,33.30369949,90.0463028,2494.159912,11.52019978,64.59200287,56.15230179,25.50659943,163.7339935,48.36299896,18.34140015,147.3540039,61.10800171,18.29730034,1,0,0,0,22.5
63.83449936,2924.909912,5.532420158,57.89820099,37.84730148,5.305480003,69.06359863,2952.540039,6.4021101,66.99250031,38.05469894,4.40914011,160.6490021,57.55540085,19.59729958,154.6869965,68.3792038,19.38899994,0,0,0,1,33.8
138.4550018,1449.589966,19.45240021,66.19730377,77.07250214,47.06290054,144.3079987,1236.189941,22.50009918,60.48089981,76.88030243,36.2478981,190.125,34.37030029,16.93040085,143.826004,45.21910095,16.25,0,0,0,1,0.0
67.98719788,3338.379883,6.548560143,65.58769989,47.48860168,5.062220097,55.78630066,3627.379883,6.317850113,68.01789856,46.3927002,3.47013998,161.0780029,64.28250122,20.04409981,146.5330048,80.04049683,18.01009941,0,0,0,1,11.3
63.07799911,3153.550049,5.782869816,63.71689987,41.94079971,4.906079769,57.30160141,3211.179932,5.911920071,67.40859985,41.86880112,4.281879902,173.6719971,57.5041008,20.38549995,155.8860016,69.88629913,21.82439995,0,0,0,1,11.3
134.1560059,2243.48999,19.00049973,76.8042984,62.5646019,60.0625,211.404007,2047.5,31.99880028,60.69260025,55.1794014,45.63759995,198.4360046,32.72050095,16.9932003,146.6089935,40.58050156,16.43460083,0,0,0,1,0.0
104.9229965,1900.51001,13.64299965,58.59479904,41.41199875,33.74620056,94.41850281,1984.51001,10.32579994,60.64799881,45.77370071,26.06809998,180.2599945,41.91009903,16.91950035,150.5169983,52.65909958,17.06349945,1,0,0,0,0.0
