M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
344.1820068,3553.25,39.59080124,428.3479919,224.8329926,16.75239944,380.5,3504.01001,50.9679985,392.0280151,200.2740021,9.890780449,211.526001,65.65219879,38.09629822,201.9140015,77.29820251,40.60100174,0,0,0,1
289.0889893,3759.360107,52.40299988,463.5390015,244.7830048,16.40929985,377.7359924,3766.949951,64.69110107,417.2550049,231.3119965,11.11120033,220.8659973,88.02639771,39.55379868,222.2339935,95.46970367,42.96239853,0,0,0,1
368.427002,3273.040039,41.97230148,433.0660095,241.4799957,16.65250015,420.7349854,3333.590088,54.15340042,394.3169861,248.2339935,9.694399834,210.2550049,64.55280304,38.51369858,193.697998,75.7118988,41.05450058,0,0,0,1
440.3080139,3422.689941,45.07730103,454.1000061,260.6900024,17.30260086,494.8819885,3368.449951,58.39979935,415.5320129,260.1180115,10.20670033,210.9620056,63.72829819,38.51549911,197.4420013,69.17559814,41.27809906,0,0,0,1
331.4150085,3400.47998,41.38280106,425.0979919,227.677002,16.17350006,381.5690002,3419.719971,54.7254982,391.0249939,225.0,9.25442028,209.7680054,66.09549713,37.92610168,193.5399933,79.55210114,40.17050171,1,0,0,0
318.4330139,3512.780029,41.9457016,431.1350098,223.9080048,14.91670036,377.4450073,3516.340088,55.93069839,394.8110046,222.2299957,9.026490211,219.6309967,69.92189789,39.43040085,200.6569977,80.0059967,41.79550171,1,0,0,0
443.6730042,3439.620117,44.24869919,454.9330139,259.7940063,17.54000092,495.506012,3408.800049,56.87530136,417.4979858,256.1470032,10.40069962,211.1750031,63.49039841,38.53450012,201.0249939,69.77610016,41.26959991,0,0,0,1
427.8280029,3346.600098,43.94829941,453.5230103,260.8210144,17.16430092,495.7650146,3411.75,56.91999817,418.5969849,271.1900024,10.36880016,210.2460022,63.85570145,38.49840164,197.720993,72.24819946,41.16329956,0,0,0,1
442.519989,3400.350098,44.66830063,456.8160095,263.1300049,17.40049934,505.7090149,3436.449951,57.49330139,423.2630005,268.5109863,10.59070015,210.5130005,63.33850098,38.51279831,199.5070038,69.72589874,41.1753006,0,0,0,1
431.2709961,3381.870117,43.82920074,456.4309998,262.7369995,17.16189957,502.2330017,3446.48999,56.68970108,421.6489868,273.8510132,10.42780018,210.1660004,64.25160217,38.49679947,198.9720001,72.7723999,41.14929962,0,0,0,1
291.7090149,3783.159912,47.42810059,451.9599915,239.901001,15.79090023,383.1650085,3745.649902,64.79190063,413.8049927,238.1799927,10.24419975,220.1190033,80.02220154,39.43920135,215.2120056,91.00569916,42.80619812,0,0,0,1
