Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
1.490020037,173.4089966,1.447350025,478.177002,167.5809937,35.33169937,1.544149995,151.2149963,1.633870006,331.1679993,171.0429993,29.19820023,202.6230011,47.40969849,27.4435997,192.7689972,61.08010101,22.73419952,1,0,0,0,11.3
1.387519956,188.8939972,1.406790018,495.3619995,164.8840027,36.24150085,1.488080025,167.621994,1.629539967,341.8389893,163.6340027,30.08740044,206.8619995,45.95100021,29.70280075,193.4349976,59.62720108,23.6548996,1,0,0,0,0.0
1.564779997,151.4989929,1.791210055,519.5150146,159.8999939,32.34090042,1.396199942,137.0769958,1.319810033,371.0209961,161.2779999,25.12299919,208.9400024,52.979599,28.48180008,196.0690002,67.44689941,25.46529961,0,0,1,0,0.0
1.342270017,181.5690002,1.623340011,501.1659851,130.7030029,30.44309998,1.306110024,158.6900024,1.330530047,347.6220093,124.5630035,20.25370026,210.5720062,59.55670166,33.03689957,189.7700043,81.77670288,30.31389999,1,0,0,0,0.0
1.572569966,158.4290009,1.476989985,472.6589966,167.6609955,35.49779892,1.601300001,140.279007,1.631399989,330.053009,172.6260071,29.07909966,202.6239929,48.18650055,25.43650055,197.1170044,60.96910095,22.46269989,0,0,0,1,0.0
1.53331995,164.5899963,1.472470045,474.5809937,168.3639984,35.32720184,1.562260032,143.2120056,1.631309986,325.4159851,174.2189941,28.74539948,202.6690063,47.7859993,26.53359985,195.6529999,60.99779892,22.88570023,0,0,0,1,0.0
1.537400007,177.8769989,1.771600008,524.7410278,139.125,31.23019981,1.380679965,146.397995,1.340170026,358.151001,133.0890045,18.97979927,211.576004,60.81549835,28.20879936,186.7299957,79.36319733,25.25880051,1,0,0,0,0.0
1.717380047,154.003006,1.829650044,527.0549927,161.0509949,36.28329849,1.523480058,138.4440002,1.406669974,370.256012,162.3739929,26.89089966,214.1759949,51.53710175,27.6753006,199.0330048,65.09459686,23.77109909,0,0,1,0,0.0
1.621940017,157.9499969,1.79271996,527.4689941,137.6920013,31.39450073,1.501320004,134.9680023,1.344290018,389.07901,133.0149994,22.09560013,211.1080017,58.97940063,29.4951992,192.6329956,76.89320374,26.39979935,0,0,0,1,0.0
1.499719977,171.2590027,1.450139999,477.0950012,167.4349976,35.3443985,1.556839943,150.4730072,1.633939981,333.1099854,171.0650024,29.40449905,202.572998,47.61769867,26.91270065,192.9450073,61.02690125,22.60000038,0,0,0,1,11.3
1.468649983,159.5,1.828240037,542.223999,151.5370026,32.70449829,1.338279963,141.9669952,1.319659948,392.9949951,148.6710052,23.41279984,210.3450012,55.80099869,30.36450005,192.0850067,71.49720001,25.7723999,0,1,0,0,5.6
1.329169989,200.1860046,1.375020027,498.894989,164.4440002,36.10279846,1.425330043,177.746994,1.627339959,340.1809998,161.022995,29.9612999,206.9810028,44.57799911,30.90920067,191.371994,59.11949921,24.04809952,0,0,0,1,0.0
1.489889979,155.2330017,1.856629968,545.7000122,154.4649963,32.87329865,1.351130009,141.6649933,1.321640015,401.2730103,152.1950073,24.40530014,210.227005,54.8655014,30.2996006,192.9179993,69.80799866,25.62170029,0,0,1,0,0.0
1.542659998,163.0299988,1.754130006,524.5910034,159.8950043,34.00350189,1.410830021,143.2350006,1.338469982,380.5499878,152.6049957,27.77890015,207.4459991,52.16749954,28.85029984,191.1490021,66.58110046,24.08670044,0,0,1,0,16.9
1.522320032,168.7400055,1.69114995,516.6350098,130.4100037,30.78510094,1.408010006,141.0970001,1.337049961,361.1929932,124.223999,18.9598999,211.3090057,61.09180069,30.85759926,191.4620056,81.74960327,26.93939972,1,0,0,0,0.0
1.562549949,163.5319977,1.707700014,519.992981,130.1399994,30.93799973,1.450700045,137.5319977,1.33889997,371.4989929,123.939003,19.81459999,211.2669983,60.70679855,30.62879944,192.7890015,81.08830261,26.83539963,1,0,0,0,0.0
1.545420051,165.9830017,1.701490045,518.7009888,130.4550018,30.8798008,1.431920052,139.1730042,1.338150024,366.822998,124.2720032,19.42630005,211.2960052,60.89789963,30.68300056,192.1569977,81.3565979,26.84560013,1,0,0,0,0.0
1.559430003,160.2559967,1.473649979,473.0710144,167.7489929,35.43769836,1.59145999,141.4730072,1.631639957,329.5700073,172.7519989,29.08589935,202.6170044,48.0929985,25.67709923,196.5209961,60.96580124,22.55150032,0,0,0,1,0.0
1.617740035,146.2879944,1.487310052,463.1459961,168.8739929,34.9538002,1.568840027,128.2460022,1.623690009,307.7609863,174.927002,27.35980034,202.9129944,47.9239006,25.1215992,204.7749939,60.99380112,23.88150024,1,0,0,0,0.0
1.520640016,172.3070068,1.722630024,518.4860229,134.6060028,30.94809914,1.391909957,144.1069946,1.338170052,358.4179993,128.720993,19.14669991,211.3040009,60.67839813,29.79710007,188.7380066,80.5542984,26.38319969,1,0,0,0,16.9
1.482660055,159.5399933,1.804839969,541.309021,147.5590057,32.67079926,1.367390037,139.154007,1.318789959,394.0629883,143.3600006,23.4829998,210.4519958,56.64030075,29.55310059,191.2359924,73.34680176,25.64150047,1,0,0,0,16.9
1.482540011,156.7369995,1.851770043,544.7039795,154.279007,32.8266983,1.344949961,142.1549988,1.321169972,398.1900024,152.0690002,24.0692997,210.2660065,55.12139893,30.34289932,192.6269989,70.07099915,25.64970016,0,1,0,0,0.0
1.233950019,189.7799988,1.471930027,501.6029968,153.697998,32.33860016,1.315070033,166.0670013,1.422780037,356.368988,150.4640045,25.86969948,203.1450043,53.56629944,27.32819939,179.8110046,70.44439697,24.21579933,1,0,0,0,0.0
1.566990018,162.9299927,1.710430026,520.3699951,130.1909943,30.9571991,1.455299973,137.1600037,1.339149952,372.776001,124.0090027,19.93700027,211.2559967,60.63090134,30.60000038,192.9100037,80.95950317,26.8288002,1,0,0,0,0.0
1.587910056,145.022995,1.817280054,545.1060181,147.7859955,33.06760025,1.527400017,128.022995,1.322939992,414.4620056,143.9160004,26.38829994,210.4400024,56.75899887,27.30279922,190.1170044,72.66259766,24.73520088,0,0,0,1,16.9
1.471320033,159.7339935,1.815230012,541.5570068,149.4629974,32.6739006,1.347450018,140.8500061,1.319079995,393.0020142,145.9140015,23.37409973,210.3860016,56.16590118,30.10199928,191.7689972,72.4272995,25.75819969,0,0,1,0,0.0
1.511119962,161.1779938,1.794819951,543.098999,145.6849976,32.77389908,1.406149983,137.2749939,1.318660021,394.6499939,140.5149994,23.69140053,210.7720032,57.96889877,27.99370003,189.727005,74.83640289,24.99550056,0,0,0,1,0.0
1.53065002,165.1340027,1.648309946,514.7319946,123.9219971,30.59729958,1.428709984,137.4440002,1.335409999,362.0889893,116.7529984,18.32040024,211.3659973,61.94350052,31.63629913,193.8430023,83.92350006,27.25309944,0,1,0,0,0.0
1.592370033,155.7279968,1.482789993,472.1149902,167.6730042,35.57649994,1.611879945,138.1849976,1.630579948,329.2430115,172.7039948,28.89179993,202.6750031,48.29000092,25.18289948,198.4730072,60.99110031,22.44739914,0,0,0,1,0.0
1.481320024,158.427002,1.820850015,542.3569946,149.8710022,32.71789932,1.358610034,140.0859985,1.319589972,395.6679993,146.4029999,23.68860054,210.375,56.06570053,29.90850067,191.8130035,72.16600037,25.68790054,1,0,0,0,0.0
1.365630031,193.0339966,1.392660022,497.2049866,164.451004,36.20240021,1.464599967,171.0059967,1.628640056,340.8349915,161.9640045,30.02529907,206.9660034,45.38290024,30.52529907,193.3130035,59.31549835,23.96120071,1,0,0,0,5.6
1.561619997,165.4779968,1.731060028,521.565979,133.572998,31.05940056,1.442510009,139.2619934,1.339869976,371.1270142,127.7979965,20.11720085,211.2720032,60.37210083,30.07740021,191.5050049,80.01329803,26.55870056,1,0,0,0,16.9
1.456179976,166.2830048,1.765390038,537.2180176,142.8040009,32.45460129,1.344599962,140.9629974,1.31596005,381.9079895,137.1159973,22.03980064,210.6210022,57.9408989,29.38459969,189.826004,76.08860016,25.69759941,1,0,0,0,0.0
1.247470021,212.9700012,1.330459952,519.2559814,160.727005,36.28229904,1.30903995,180.6950073,1.622040033,329.0310059,151.8869934,29.59309959,208.8090057,41.60430145,41.13600159,208.1710052,56.81380081,29.39590073,0,0,1,0,0.0
1.555950046,163.352005,1.685610056,518.4680176,127.4580002,30.83130074,1.44848001,137.0200043,1.337759972,369.5499878,120.7910004,19.39480019,211.2910004,61.09830093,30.97739983,193.3390045,82.16940308,26.98570061,1,0,0,0,5.6
1.277609944,210.2850037,1.345469952,507.8989868,162.7350006,36.14559937,1.358150005,180.2279968,1.625370026,331.2839966,155.727005,29.34959984,207.6920013,42.89630127,35.48509979,194.9660034,58.12639999,25.8057003,0,0,0,1,0.0
1.536080003,164.1670074,1.467190027,474.3869934,167.8339996,35.37110138,1.574550033,144.2189941,1.632179976,329.3970032,172.7559967,29.09860039,202.6119995,47.90230179,26.18709946,195.3179932,60.98089981,22.65940094,0,0,1,0,0.0
1.537109971,158.0879974,1.800349951,547.2230225,146.3339996,33.02159882,1.440070033,134.8240051,1.319740057,401.8940125,141.1179962,24.81509972,210.9420013,58.21659851,27.17259979,189.5839996,74.64880371,24.50009918,1,0,0,0,0.0
1.56020999,162.7339935,1.686789989,518.8129883,127.3030014,30.84760094,1.45314002,136.6260071,1.337929964,370.8080139,120.5950012,19.50699997,211.2810059,61.03879929,30.95299911,193.4669952,82.12460327,26.98049927,1,0,0,0,5.6
1.619570017,139.4689941,1.817610025,543.1719971,147.8450012,33.09999847,1.58544004,124.875,1.324409962,417.3779907,144.3390045,27.0135994,210.2819977,56.54069901,26.86269951,189.5019989,72.27519989,24.49469948,0,0,0,1,16.9
1.521579981,160.401001,1.797250032,544.6380005,145.923996,32.86019897,1.41892004,136.4819946,1.319049954,397.0889893,140.7149963,24.05809975,210.848999,58.11240005,27.6427002,189.6360016,74.7990036,24.79579926,0,0,0,1,0.0
1.300230026,205.0269928,1.344609976,506.243988,161.6450043,36.18700027,1.386970043,177.6369934,1.625319958,333.8099976,153.2879944,29.63209915,207.6600037,43.24900055,35.38489914,197.0709991,57.73300171,25.90410042,0,1,0,0,0.0
1.535220027,159.2810059,1.799270034,548.2529907,146.2519989,33.05830002,1.434630036,135.3249969,1.31953001,401.5769958,140.8630066,24.7866993,211.0330048,58.42649841,27.05419922,189.5420074,74.84899902,24.4083004,1,0,0,0,0.0
1.141080022,196.7079926,1.243690014,504.427002,149.1649933,33.71689987,1.27967,167.6340027,1.530210018,346.2890015,141.6609955,26.40800095,206.3959961,48.06439972,34.56719971,194.8560028,65.70890045,27.2567997,1,0,0,0,0.0
1.538800001,163.4470062,1.47420001,474.0929871,168.378006,35.32979965,1.56566,142.3690033,1.631090045,325.1090088,174.3099976,28.72369957,202.6690063,47.83539963,26.37870026,196.0079956,60.98989868,22.88330078,0,0,1,0,0.0
1.350819945,164.4530029,1.464849949,483.2189941,167.7570038,34.80860138,1.338310003,147.3710022,1.469130039,341.3479919,170.0370026,26.87529945,198.0890045,49.27590179,27.48600006,194.3869934,63.97700119,23.05920029,0,0,1,0,0.0
1.446760058,181.7940063,1.422240019,481.0280151,166.8399963,35.31010056,1.527930021,160.1320038,1.636209965,337.973999,168.076004,29.74189949,202.5249939,47.09349823,27.93260002,189.7250061,61.12969971,22.53389931,0,0,0,1,16.9
1.751700044,151.529007,1.766909957,495.0799866,158.8820038,34.92480087,1.696670055,137.723999,1.609230042,376.2990112,160.4409943,29.21430016,194.8320007,48.67779922,26.62660027,197.1399994,61.51959991,24.34939957,0,0,1,0,0.0
1.453089952,163.3529968,1.778650045,538.4650269,144.7859955,32.51530075,1.33781004,140.8119965,1.316849947,386.3999939,139.8269958,22.53019905,210.4810028,57.06110001,30.08419991,191.0549927,74.72740173,25.89340019,0,0,0,1,0.0
1.369779944,192.2879944,1.394410014,497.3569946,164.3560028,36.22689819,1.46717,169.9989929,1.628640056,340.3179932,161.772995,29.98660088,207.0,45.40390015,30.67620087,193.8990021,59.2867012,24.03820038,0,0,0,1,5.6
1.469339967,159.0469971,1.842569947,543.0839844,153.6950073,32.74670029,1.33299005,142.8959961,1.320359945,393.4859924,151.5169983,23.51939964,210.3110046,55.45780182,30.52039909,192.3320007,70.54779816,25.74850082,0,1,0,0,0.0
1.482370019,157.5769958,1.834579945,543.3610229,151.8099976,32.76499939,1.353590012,140.8569946,1.320299983,396.9790039,148.9179993,23.87260056,210.326004,55.64709854,30.09959984,192.1829987,71.22810364,25.67989922,1,0,0,0,5.6
1.487980008,169.4909973,1.647060037,511.6180115,126.2740021,30.46229935,1.385169983,140.5529938,1.33427,355.4320068,119.7959976,17.94709969,211.3619995,61.88850021,32.14170074,193.1909943,83.45359802,27.57489967,0,1,0,0,5.6
1.304100037,215.25,1.376710057,489.3529968,166.6909943,35.97159958,1.303799987,198.4649963,1.62037003,337.1279907,163.4089966,30.52910042,206.2579956,41.8465004,26.10129929,183.8450012,59.52740097,22.3362999,1,0,0,0,0.0
1.455880046,163.0189972,1.781620026,538.7509766,145.1210022,32.53070068,1.340360045,140.6999969,1.31704998,387.0799866,140.2559967,22.61790085,210.4790039,57.01890182,30.02969933,191.0659943,74.57330322,25.86580086,1,0,0,0,0.0
1.443789959,182.345993,1.420719981,481.1849976,166.8009949,35.30680084,1.526829958,160.7819977,1.636340022,338.4729919,167.923996,29.78079987,202.5149994,47.07659912,27.94409943,189.5050049,61.13100052,22.51889992,1,0,0,0,16.9
1.509119987,193.8500061,1.774780035,547.6929932,143.5509949,31.9993,1.313539982,151.845993,1.309929967,372.07901,136.7100067,19.83740044,213.5950012,61.93280029,26.83729935,190.2599945,78.1996994,24.25160027,1,0,0,0,0.0
1.287240028,208.2920074,1.348160028,506.5289917,162.7149963,36.14730072,1.369979978,179.7850037,1.625460029,332.7550049,155.8079987,29.48130035,207.6029968,43.11090088,34.95270157,195.0090027,58.14229965,25.64360046,0,1,0,0,0.0
1.442589998,181.2120056,1.420410037,479.6419983,166.4869995,35.25490189,1.54806006,162.5769958,1.637480021,344.9519958,168.0310059,30.41430092,202.348999,47.59149933,27.08329964,188.3869934,61.02539825,22.24990082,1,0,0,0,16.9
1.291460037,206.7879944,1.341809988,507.4240112,161.6000061,36.18130112,1.375949979,178.5200043,1.625100017,332.9299927,153.1289978,29.57480049,207.7389984,43.03250122,35.92409897,197.3359985,57.67219925,26.12249947,0,1,0,0,0.0
1.268659949,211.246994,1.335950017,511.8320007,161.4539948,36.19269943,1.346950054,179.4799957,1.624740005,330.0440063,152.8379974,29.37389946,208.0679932,42.49890137,37.90930176,199.0939941,57.5182991,26.95420074,0,1,0,0,0.0
1.47318995,158.8619995,1.831050038,542.6459961,151.7339935,32.72669983,1.343000054,141.6629944,1.319900036,394.3110046,148.8860016,23.56940079,210.3379974,55.73789978,30.27689934,192.1190033,71.36630249,25.73679924,1,0,0,0,5.6
1.538120031,166.798996,1.696699977,517.9710083,130.2449951,30.8423996,1.424700022,139.6909943,1.33773005,364.9500122,124.0319977,19.24300003,211.3049927,60.99819946,30.7663002,192.0149994,81.5605011,26.88400078,1,0,0,0,0.0
1.387150049,188.8379974,1.406919956,494.855011,164.9989929,36.22090149,1.49048996,168.0039978,1.629729986,342.6789856,163.9889984,30.15439987,206.8090057,46.04270172,29.42079926,192.875,59.69100189,23.52669907,1,0,0,0,0.0
1.528290033,167.0700073,1.44659996,473.7520142,166.9819946,35.67380142,1.606920004,148.3509979,1.638380051,356.4599915,169.3950043,33.75350189,202.0899963,47.29570007,26.5720005,191.5059967,60.10129929,21.19140053,0,0,0,1,0.0
1.495059967,171.326004,1.441949964,475.802002,166.5709991,35.34989929,1.593919992,153.9369965,1.63744998,345.2799988,169.526001,30.79170036,202.3139954,48.20679855,26.0977993,190.5079956,60.83599854,21.99880028,1,0,0,0,0.0
1.324180007,201.0359955,1.366440058,501.6279907,163.4380035,36.16059875,1.415860057,176.447998,1.626760006,337.2860107,158.3000031,29.79730034,207.2590027,44.16289902,32.63809967,193.9629974,58.63119888,24.76919937,1,0,0,0,11.3
1.559790015,165.8150024,1.730819941,521.4799805,133.6600037,31.05680084,1.440230012,139.4949951,1.3398,370.5820007,127.8809967,20.07839966,211.276001,60.38830185,30.06030083,191.3869934,80.03160095,26.54710007,1,0,0,0,16.9
1.338080049,198.151001,1.370579958,501.2009888,163.1380005,36.20640182,1.43069005,173.7409973,1.627030015,337.3930054,157.7929993,29.81620026,207.2819977,44.40219879,32.6794014,195.1199951,58.57139969,24.82209969,1,0,0,0,11.3
1.582479954,164.7890015,1.765859962,525.4559937,137.1730042,31.29170036,1.457000017,139.0970001,1.341950059,376.8330078,131.8110046,20.97139931,211.2720032,59.81999969,29.30439949,190.8200073,78.45970154,26.16069984,1,0,0,0,0.0
