M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
456.2130127,3289.6899414,57.615799,658.5510254,451.1990051,187.4900055,490.9490051,3369.7700195,71.4248962,520.84198,444.7090149,142.2899933,202.6430054,47.3064995,27.7257996,192.5720062,61.1091003,22.7800007
407.1159973,3602.4899902,48.4392014,801.7990112,402.0910034,152.2230072,441.071991,3719.7299805,60.2784996,656.8200073,384.5369873,105.3570023,210.647995,57.6823997,28.6863003,190.0140076,74.8957977,25.3449001
515.9920044,3222.2099609,76.0083008,754.1229858,483.7770081,220.7189941,563.9829712,3314.5500488,89.8542023,566.8579712,470.9679871,158.7189941,206.9250031,44.1431007,30.6256008,189.7929993,59.1344986,23.9085007
392.0150146,3526.0500488,45.8628998,782.8579712,385.8699951,152.8209991,423.9639893,3644.3400879,58.1367989,643.5040283,368.8500061,109.4000015,210.3919983,56.2108002,29.9626999,191.7030029,72.509697,25.7227993
516.6859741,3216.4499512,76.188797,754.9780273,484.8309937,221.7610016,565.039978,3312.1699219,90.0006027,567.5640259,471.8980103,158.8390045,206.9089966,44.0116005,30.5296001,189.3789978,59.1374016,23.8670998
431.0939941,3288.4799805,50.5144005,616.1329956,428.3739929,173.8529968,457.4930115,3360.6101074,63.8036995,487.1960144,424.3670044,138.1470032,202.6889954,48.0457993,25.6986008,197.9790039,60.975399,22.8602009
540.7680054,3161.1599121,86.4419022,782.4559937,484.4179993,230.1309967,586.34198,3240.4399414,97.6078033,556.4580078,467.572998,165.0639954,207.5279999,43.4686012,34.4788017,195.6260071,58.1016998,25.5088005
558.5419922,3068.3798828,94.1977005,808.8870239,493.7529907,251.2089996,602.8850098,3107.0100098,103.1490021,553.9520264,467.7569885,173.8159943,208.802002,41.5014992,41.1062012,208.7830048,56.6837006,29.5319004
452.1839905,3323.9699707,55.3227997,653.3319702,445.7799988,181.6289978,486.4830017,3392.0200195,70.425499,520.585022,440.9670105,141.8370056,202.5460052,47.718399,26.6867008,192.9409943,61.0027008,22.5198994
429.0429993,3643.0300293,52.401001,818.2080078,408.9150085,147.8329926,456.8659973,3753.4599609,63.5861015,667.3850098,391.9859924,97.5323029,211.2830048,60.0051003,29.4529991,190.720993,78.9148026,26.2283993
548.039978,3079.6699219,88.9020996,799.4569702,503.4689941,247.9349976,595.151001,3207.7800293,99.1582031,556.8579712,481.053009,165.7550049,208.7250061,43.5032997,41.1753006,196.1869965,58.5214005,26.6040993
392.7420044,3524.4699707,46.0694008,783.6970215,386.868988,153.5220032,424.3280029,3645.6599121,58.2302017,644.2210083,369.5169983,109.0670013,210.3930054,56.2478981,30.2133999,191.7369995,72.6631012,25.8066006
418.2999878,3654.2099609,50.0054016,811.3870239,409.3999939,148.6320038,450.3269958,3770.2099609,61.8539009,663.4180298,391.5109863,99.9791031,212.1569977,59.6240005,28.7071991,189.6860046,77.5570984,25.4375992
408.0559998,3584.7800293,48.6776009,801.6170044,400.1440125,153.3699951,440.9450073,3705.8100586,60.3647995,654.8220215,382.5870056,105.0759964,210.5639954,57.4458008,29.3327007,190.3869934,74.9742966,25.6282997
428.7810059,3265.9499512,50.2284012,608.3709717,418.7139893,169.9170074,453.5079956,3341.6101074,63.0321999,466.2879944,415.45401,137.0570068,202.8560028,48.1380005,25.2313995,202.5650024,60.9931984,23.2884998
383.6180115,3501.6499023,44.2299004,772.8770142,377.4729919,151.4380035,415.5750122,3614.1201172,56.9520988,636.8430176,361.2529907,111.8669968,210.3090057,55.5600014,29.8838997,192.2689972,71.1451035,25.6313
486.5220032,3437.8701172,63.7657013,717.1619873,476.3569946,192.2619934,531.322998,3478.3400879,81.7217026,586.1550293,470.2099915,151.3130035,206.5440063,46.9738998,27.2418995,186.9309998,60.1839981,22.5895004
429.7430115,3727.7199707,50.3740005,820.9500122,421.7640076,148.3399963,460.5639954,3860.8400879,62.4897003,662.3339844,402.6229858,94.5805969,211.4429932,60.8478012,28.4874001,185.8329926,79.9191971,25.4466
453.0249939,3313.2399902,55.917099,654.3939819,447.4630127,183.4100037,487.3450012,3384.9299316,70.6151962,520.4949951,442.0920105,141.9409943,202.5769958,47.5853996,26.9883995,192.8549957,61.0340996,22.6130009
456.7940063,3283.0300293,58.0223999,659.1450195,451.928009,188.447998,491.5239868,3365.4099121,71.5523987,520.5189819,445.1619873,142.3249969,202.6620026,47.2442017,27.9242001,192.5529938,61.1296005,22.8237991
407.8059998,3561.6000977,48.8937988,800.3649902,397.5920105,154.5890045,439.5190125,3686.1699219,60.3783989,652.8359985,379.9419861,105.2610016,210.4940033,57.1413002,29.9799995,190.9349976,74.8392029,25.8644009
476.3500061,3300.4099121,62.8651009,690.6170044,461.9509888,193.8710022,517.6119995,3381.75,77.6079025,539.1740112,455.0849915,145.223999,202.5859985,46.9300003,28.3668003,190.0269928,61.1815987,22.6480007
445.29599,3617.2600098,58.1618996,830.177002,406.9119873,145.9660034,467.1180115,3718.0400391,67.5856018,672.4530029,390.4379883,92.4265976,211.2940063,60.9653015,30.7959995,192.6040039,81.5998993,26.8994007
437.0669861,3638.8601074,54.6778984,824.3770142,409.5870056,147.4069977,462.2940063,3749.5700684,65.2363968,670.0189819,392.7149963,94.6606979,211.2879944,60.5355988,30.1513004,191.1679993,80.3610992,26.5848007
391.901001,3527.6201172,45.8185997,782.6640015,385.25,152.246994,424.1390076,3643.3100586,58.1487007,643.1820068,368.5429993,109.6029968,210.3930054,56.1987991,29.7271996,191.6699982,72.4349976,25.6525993
437.5379944,3678.5300293,53.1402016,825.2689819,415.8110046,148.6450043,463.8739929,3807.4299316,64.3890991,669.2410278,398.321991,93.210701,211.2839966,60.7519989,29.9943008,188.6529999,80.8567963,26.5095997
380.3269958,3435.5900879,43.6161003,763.4050293,356.3340149,149.6190033,411.7059937,3503.1599121,56.6054993,629.8449707,346.2380066,116.0490036,209.6589966,52.8881989,29.2441006,197.0310059,69.2269974,26.5622997
428.9899902,3612.7099609,53.4151001,816.348999,403.3630066,146.9940033,455.2529907,3713.0600586,64.1147003,666.6049805,387.2030029,98.3159027,211.201004,59.7338982,29.7719002,192.1159973,78.6026001,26.4605999
500.6889954,3244.5500488,72.661499,732.4550171,465.8380127,210.0299988,542.0609741,3314.3898926,85.7492981,546.4260254,454.0299988,155.7920074,207.0679932,45.3563995,31.0401993,194.8410034,59.1879997,24.2077999
420.3340149,3597.4499512,51.3973007,808.1820068,399.3389893,147.2160034,448.144989,3693.8601074,62.5325012,663.3540039,383.57901,101.7300034,211.1230011,59.0014992,29.4030991,192.4049988,76.8955002,26.3400993
472.1919861,3523.9499512,57.7897987,693.7919922,468.1759949,171.3890076,514.1290283,3534.1000977,77.1912994,582.0720215,464.5390015,147.1869965,206.3650055,48.9623985,26.3057003,187.3390045,60.3101006,22.4619007
453.8989868,3509.7800293,60.553299,806.0120239,452.2269897,181.4230042,500.0499878,3627.8601074,74.7982025,646.0079956,439.105011,123.2939987,207.1829987,53.7795982,27.7112007,183.5559998,72.9141006,23.4832993
525.1699829,3204.5300293,81.2466965,761.9890137,473.9500122,219.6419983,568.1820068,3275.7600098,93.1300964,550.098999,459.7170105,161.2749939,207.3090057,44.4412994,32.8021011,195.7059937,58.4984016,24.8866005
455.2489929,3297.0300293,57.0886993,657.3540039,450.1690063,186.2890015,489.8779907,3374.5,71.1837997,520.8829956,444.0050049,142.197998,202.621994,47.3861008,27.4965992,192.6369934,61.0856018,22.7313004
429.7349854,3282.6999512,50.2476006,612.8790283,425.1679993,172.5429993,455.4339905,3355.5400391,63.3694,481.07901,421.4719849,137.7350006,202.723999,48.0928001,25.5132999,199.125,60.9794998,22.9382
488.9649963,3271.2199707,68.2478027,718.5579834,462.5939941,204.7929993,529.9959717,3339.5300293,82.2226028,546.4810181,452.2460022,153.0789948,206.9179993,45.8443985,30.0216007,194.0010071,59.5469017,23.7970009
546.4249878,3097.8701172,88.3859024,792.4699707,494.9719849,242.6349945,593.5529785,3200.9499512,98.781601,556.6380005,474.4530029,166.526001,208.0149994,42.6381989,37.389801,195.8470001,58.0726013,26.3456001
472.6849976,3383.6499023,59.9822998,689.4539795,462.6480103,186.0789948,514.6010132,3439.3701172,76.9990997,555.3640137,457.5840149,145.4230042,202.348999,47.5914993,27.0832996,188.3869934,61.0253983,22.2499008
382.5150146,3490.7099609,44.053299,770.7819824,373.6919861,150.6490021,414.4719849,3598.1201172,56.8543015,634.2949829,358.2879944,112.6259995,210.2550049,55.2751999,29.7052994,192.598999,70.7789993,25.6135006
487.2839966,3299.0500488,66.7098007,717.5869751,464.79599,202.3470001,529.7689819,3364.9499512,81.733902,553.2459717,455.5249939,152.4369965,206.776001,46.0429993,29.2891998,192.3540039,59.7033005,23.4580002
520.4279785,3298.75,79.0865021,821.7130127,466.2709961,203.4589996,547.4420166,3380.1799316,90.2306976,612.4680176,446.4370117,137.6419983,210.598999,50.3754997,34.5367012,196.8739929,68.2297974,26.4862995
435.9630127,3295.9399414,51.0840988,622.3099976,405.6679993,171.5469971,463.769989,3370.3798828,65.6091995,471.5639954,406.2210083,137.6000061,202.8540039,48.6313019,24.8307991,201.4100037,61.0572014,22.2691994
390.0169983,3518.6398926,45.5493011,779.8129883,380.9830017,150.5919952,422.7090149,3625.9799805,58.0192986,640.6560059,365.4559937,110.7929993,210.3470001,55.9510002,29.1396999,191.8500061,71.8963013,25.5095005
389.9710083,3413.0200195,46.2312012,684.5009766,381.6960144,156.2920074,422.9580078,3505.2199707,59.0583,557.9240112,373.447998,120.2610016,213.5059967,52.8787003,27.3941002,197.151001,66.764801,23.9304008
437.0299988,3630.8601074,55.0183983,823.9990234,408.0939941,147.0980072,461.9150085,3738.0800781,65.4227982,669.8629761,391.4140015,94.9253006,211.276001,60.4693985,30.1858997,191.5829926,80.2630005,26.6105995
450.946991,3332.5900879,54.672699,651.46698,443.6040039,179.7870026,485.0549927,3397.5700684,70.1006012,519.7479858,439.375,141.6459961,202.5200043,47.8555984,26.3924999,193.1309967,60.9721985,22.4246998
419.6960144,3603.3999023,51.0309982,808.1640015,400.3850098,147.4360046,448.0899963,3701.8300781,62.3125992,663.3430176,384.4819946,101.8470001,211.1399994,59.0060997,29.2595997,192.1069946,76.8320999,26.2504997
477.7829895,3280.4799805,63.8765984,691.375,462.1300049,195.6849976,518.8129883,3368.1000977,77.8845978,535.3619995,454.7420044,145.1499939,202.6499939,46.8059998,28.8167,190.4340057,61.2370987,22.7693996
407.82901,3601.9199219,48.5491982,802.401001,402.3139954,152.4750061,441.6149902,3720.1999512,60.3527985,656.8029785,384.7049866,105.1100006,210.6390076,57.6889992,28.8027992,190.0169983,75.0087967,25.4004993
514.3179932,3231.6398926,76.2399979,750.8460083,476.7319946,216.8679962,559.598999,3309.0900879,89.6484985,558.2109985,463.9779968,158.6109924,207.0800018,44.6497002,31.4428997,192.8470001,58.9905014,24.2903004
502.131012,3279.1298828,69.6122971,744.3660278,491.3469849,218.7929993,552.6400146,3354.2800293,86.1483994,592.3590088,479.6560059,157.0509949,205.8619995,43.4173012,26.7985992,182.1829987,59.4659996,21.7469006
461.0780029,3391.5200195,56.1297989,670.2039795,452.4840088,178.4889984,499.6820068,3441.3200684,73.4356995,543.3649902,448.8210144,143.6300049,202.3300018,48.1050987,26.2901001,190.1990051,60.8804016,22.0827999
465.8680115,3298.6999512,59.9785995,674.0759888,455.9859924,190.0390015,503.822998,3378.0800781,74.4163971,529.8800049,449.4809875,143.7039948,202.6069946,47.1661987,27.9521008,191.3600006,61.1348,22.6907997
391.9039917,3524.25,45.8703003,782.7609863,386.0799866,153.1580048,423.6610107,3644.0200195,58.1105995,643.6049805,368.8859863,109.3379974,210.3899994,56.2038994,30.1054993,191.7409973,72.5233994,25.7653008
532.9470215,3116.2700195,82.343399,773.2420044,492.6199951,236.9290009,582.565979,3245.4099121,94.1333008,559.4760132,475.7780151,162.0950012,207.2879944,42.466301,32.5825005,188.5930023,58.7234993,24.5907993
396.8099976,3551.8500977,47.2164993,788.4780273,388.5100098,148.8170013,431.0880127,3654.6899414,59.2635002,647.5469971,373.4909973,109.6520004,210.4880066,56.8226013,27.6098995,190.3990021,72.8388977,24.8920002
452.276001,3609.1799316,60.8805008,835.5419922,406.2380066,144.9060059,471.6499939,3704.3701172,69.4602966,674.473999,389.8800049,90.3135986,211.3220062,61.4001007,31.1968994,193.3049927,82.7322998,27.0720997
420.1380005,3611.9399414,50.919899,809.197998,402.052002,147.625,448.9349976,3712.8701172,62.2915001,663.7979736,385.928009,101.5270004,211.1719971,59.1116982,29.1536007,191.7539978,76.9863968,26.1683006
420.5509949,3601.0600586,51.3464012,808.6530151,400.0490112,147.3029938,448.5400085,3698.6101074,62.5233002,663.5390015,384.2019958,101.5820007,211.1349945,59.046299,29.3602009,192.2539978,76.9671021,26.3071995
476.131012,3311.5900879,62.5008011,691.0280151,462.1990051,193.0410004,517.651001,3389.5400391,77.6231003,541.7589722,455.5889893,145.3289948,202.5500031,46.9931984,28.1606998,189.7359924,61.1567001,22.5823994
448.42099,3350.3701172,53.1119003,647.1489868,435.446991,175.0820007,482.4150085,3409.1398926,69.4682999,516.03302,433.4979858,141.1549988,202.4320068,48.2248993,25.5426006,193.496994,60.8847008,21.9566002
399.7000122,3550.7099609,47.2715988,791.6740112,391.9989929,153.003006,432.0859985,3669.4299316,59.2456017,648.5419922,374.8890076,107.4729996,210.4629974,56.7481995,29.6350002,191.1589966,73.6350021,25.6814003
540.1380005,3163.6699219,86.2115021,781.6270142,483.9949951,229.6130066,585.6439819,3242.5500488,97.4283981,556.3330078,467.2999878,164.897995,207.5130005,43.5144005,34.3792,195.5879974,58.1208,25.4706993
500.7950134,3261.0500488,71.7240982,733.8599854,469.5469971,209.6399994,544.151001,3332.0200195,85.7164993,553.5499878,458.3869934,155.5870056,206.9620056,45.3554001,30.5177994,193.1620026,59.3112984,23.9533997
440.7019958,3311.6899414,52.3974991,633.4899902,435.072998,176.6569977,470.9330139,3380.0600586,66.8722992,503.2990112,431.1600037,139.8450012,202.5980072,47.9816017,25.9908009,195.4750061,60.9695015,22.5760994
407.8710022,3567.3200684,48.8256989,800.6500244,398.1640015,154.2749939,439.8829956,3690.9699707,60.3686981,653.2600098,380.5559998,105.2109985,210.5090027,57.2125015,29.8213005,190.7980042,74.8731003,25.8103008
407.7650146,3552.0600586,49.0475998,799.9920044,396.7510071,155.1450043,438.9559937,3678.2900391,60.4164009,652.2369995,379.0,105.3349991,210.4720001,57.0303993,30.2467995,191.1629944,74.7913971,25.9512005
451.2030029,3602.1999512,60.9822006,833.9979858,404.151001,144.6609955,470.4570007,3693.4699707,69.4738007,673.052002,388.07901,91.0966034,211.2910004,61.1460991,31.0270004,193.5140076,82.3771973,27.0088997
388.7539978,3488.4399414,45.536499,775.6820068,372.5440063,148.2910004,421.394989,3585.0400391,58.0786018,635.0339966,359.3039856,112.3069992,210.1759949,55.5279999,28.4808998,192.1529999,71.1837006,25.5606995
406.4179993,3468.5400391,48.0433006,714.4249878,399.697998,161.0570068,449.9330139,3566.25,62.7789001,592.4810181,391.9159851,123.2360001,207.0149994,52.8300018,27.1303005,188.5800018,67.7197037,22.6163006
460.5809937,3414.7399902,54.4917984,668.4110107,461.2990112,172.3289948,500.605011,3459.1201172,73.0270996,560.2180176,455.7980042,145.25,202.0870056,48.2554016,26.2052002,189.7810059,60.2916985,21.6072998
501.2640076,3310.9599609,69.8419037,739.2069702,482.928009,210.4880066,549.5200195,3387.9099121,85.8570023,580.8140259,473.2969971,155.3410034,206.4420013,45.0705986,28.1944008,186.4559937,59.7027016,22.8362999
436.2279968,3608.75,55.7817993,822.0269775,403.6000061,146.2899933,460.177002,3706.5100098,65.7966003,668.7730103,387.4869995,95.9122009,211.223999,60.196701,30.2418003,192.602005,79.8473969,26.6772995
456.9219971,3545.4399414,61.3546982,844.3619995,417.6140137,155.5709991,475.3370056,3671.2199707,69.8225021,686.9359741,397.6159973,88.2630997,211.4779968,61.9239998,33.793499,196.4880066,83.9477005,28.2686005
495.1489868,3448.6799316,70.5727005,860.1950073,443.4360046,177.1349945,520.5250244,3575.8701172,81.495697,640.1939697,425.8559875,106.0930023,221.4850006,58.8809013,35.5625992,191.677002,78.8576965,26.5898991
373.2489929,3437.0100098,42.1747017,758.0139771,356.980011,150.2429962,404.1560059,3538.0300293,55.4059982,619.9219971,343.2179871,115.5849991,210.0379944,53.6678009,30.6359005,194.6170044,69.0682983,25.6602993
477.355011,3287.1000977,63.5429993,691.2210083,462.1019897,195.1130066,518.4920044,3372.6398926,77.8091965,536.6920166,454.8869934,145.1869965,202.628006,46.8438988,28.6639004,190.2890015,61.2178993,22.7280006
488.1239929,3277.8400879,67.733902,717.7589722,462.881012,204.076004,529.4589844,3345.6799316,81.9700012,547.7979736,452.821991,152.8280029,206.8840027,45.9044991,29.8271999,193.6349945,59.5946999,23.7098007
446.4039917,3287.3999023,55.0194016,643.1409912,446.3049927,184.3090057,478.071991,3366.0500488,68.4339981,513.0180054,440.0350037,140.9290009,202.6549988,47.4854012,27.3292999,193.6660004,61.0654984,22.8271999
472.006012,3613.3100586,56.6573982,692.9840088,470.151001,153.8540039,514.0949707,3585.9199219,77.0604019,589.9890137,467.5390015,145.6869965,206.1699982,50.7773018,25.7208996,184.8910065,60.1579018,22.9095001
420.9490051,3592.3400879,51.7566986,808.2459717,398.4429932,147.0059967,448.2219849,3686.8500977,62.7495003,663.4019775,382.7969971,101.6159973,211.1089935,59.0032005,29.5256004,192.6670074,76.9586029,26.4148998
400.5939941,3544.1699219,47.5447006,792.3920288,392.2839966,153.9089966,432.3609924,3666.2700195,59.3670998,648.6439819,374.8729858,107.1490021,210.4470062,56.7111015,30.0167007,191.3170013,73.7768021,25.8143005
428.7200012,3255.3701172,50.3277016,606.4819946,417.7630005,168.4600067,453.1650085,3332.0,62.9789009,458.7829895,414.2789917,136.8419952,202.9409943,48.0677986,25.1709003,204.7310028,60.9920006,23.6573009
445.1080017,3622.5700684,57.7868004,830.3380127,408.118988,146.3029938,467.2470093,3726.5,67.3638992,672.7490234,391.4819946,92.267601,211.3029938,61.0175018,30.8131008,192.3320007,81.6511993,26.9050999
452.9930115,3610.6599121,60.9970016,836.3070068,406.8599854,144.9459991,472.2479858,3706.8601074,69.5575027,675.0650024,390.4119873,89.9492035,211.3320007,61.5054016,31.2863007,193.2870026,82.9067001,27.1098995
428.3770142,3627.3898926,52.721199,816.802002,406.0109863,147.4689941,455.6270142,3732.8000488,63.7168999,666.8469849,389.4859924,98.167099,211.2400055,59.8223991,29.5716,191.4230042,78.6405029,26.3262997
556.7379761,3094.1699219,93.0295029,804.2550049,492.8120117,244.0449982,601.9520264,3166.1000977,102.473999,555.3829956,470.7359924,170.3419952,208.173996,42.3688011,38.5379982,200.3280029,57.357399,27.2996006
453.4660034,3614.4799805,60.7803001,837.1519775,408.4809875,145.345993,472.8160095,3714.5200195,69.4451981,676.2269897,391.776001,89.4527969,211.3500061,61.6763,31.4759007,193.1600037,83.1231995,27.1996994
542.0020142,3146.3200684,86.7857971,784.6290283,487.3169861,233.1580048,588.2880249,3231.3601074,97.8264008,557.6450195,469.7099915,165.4279938,207.5919952,43.2010994,34.9012985,195.3690033,58.0959015,25.6487007
538.6900024,3175.7199707,85.8699036,779.0739746,480.7730103,226.7610016,583.2609863,3249.9499512,97.1278,554.1129761,464.7390137,164.4669952,207.4689941,43.7756996,34.0318985,195.9450073,58.1290016,25.3528996
420.3439941,3616.8601074,50.8513985,809.742981,403.0029907,147.7290039,449.3720093,3719.1599121,62.2731018,664.059021,386.7479858,101.3610001,211.1900024,59.1706009,29.0907993,191.552002,77.0658035,26.1196995
441.9710083,3309.3500977,52.8987999,635.9030151,438.1919861,178.2510071,472.6019897,3379.0400391,67.2332001,506.6180115,433.7019958,140.1470032,202.6009979,47.8759003,26.2653999,194.923996,60.9832993,22.6322994
431.7510071,3290.1799316,50.7477989,618.151001,431.9989929,175.4420013,458.5450134,3362.6899414,63.9982986,492.5299988,427.4349976,138.4669952,202.6710052,47.9637985,25.9669991,196.9940033,60.9768982,22.8509007
448.29599,3276.7199707,55.9665985,645.8140259,448.6130066,186.529007,480.3049927,3359.5200195,68.9347992,514.2180176,441.769989,141.1640015,202.6840057,47.3510017,27.7560005,193.3670044,61.1044998,22.8941002
487.5580139,3302.9899902,66.6551971,718.1329956,465.446991,202.1880035,530.3250122,3368.5100098,81.8209991,554.632019,456.2879944,152.4589996,206.7559967,46.0530014,29.2054005,192.0700073,59.7150002,23.4158993
508.5620117,3380.7600098,77.3742981,824.9760132,452.1749878,192.3659973,528.7810059,3477.4199219,85.4841003,626.2269897,430.6019897,123.4929962,222.4940033,53.5452995,33.9137993,194.9909973,72.8123016,27.2371006
398.9450073,3441.9399414,47.7541008,713.4569702,381.2229919,156.4309998,425.4559937,3549.2199707,58.8674011,580.1220093,368.8770142,118.7060013,211.7720032,54.0875015,28.4111996,197.5670013,67.9121017,25.0615997
399.973999,3556.3798828,47.2938004,792.1829834,392.5230103,152.5599976,432.7149963,3673.4099121,59.3014984,649.0999756,375.54599,107.4700012,210.4810028,56.8252983,29.3952999,191.0249939,73.6669006,25.6014004
398.7909851,3564.8798828,47.1957016,791.4619751,392.2720032,150.7940063,432.6019897,3674.8200684,59.2995987,649.9760132,375.9710083,108.2890015,210.5269928,56.9299011,28.4967995,190.7409973,73.3786011,25.2660999
438.1650085,3716.3798828,51.8824005,823.7130127,418.7789917,148.7359924,464.7149963,3866.2199707,63.6724014,666.5250244,402.0899963,91.6447983,211.0980072,60.7000008,29.7462006,184.8509979,81.2878036,26.4850006
390.9440002,3525.1201172,45.6427002,781.4530029,383.8919983,151.7579956,423.3340149,3638.5100098,58.0416985,642.2750244,367.4830017,110.0149994,210.3809967,56.1142998,29.5734997,191.7259979,72.2347031,25.6044006
400.6759949,3537.8999023,47.6759987,792.3040161,392.0820007,154.477005,432.0,3662.0400391,59.396801,648.4819946,374.4869995,107.1009979,210.4340057,56.6534996,30.2665005,191.4629974,73.7850037,25.8943996
438.4379883,3741.2199707,51.2629013,820.690979,418.9200134,147.526001,464.9190063,3911.5600586,63.3091011,666.4769897,404.6430054,90.4340973,210.8110046,60.5149002,29.1551991,180.0820007,81.5197983,26.2073002
494.3259888,3451.4399414,74.5354996,840.8510132,432.322998,175.7409973,516.2600098,3523.8798828,82.9007034,642.8770142,411.5830078,120.0940018,219.4799957,56.4654007,34.9216003,201.4889984,74.1485977,28.9470005
400.6300049,3540.8300781,47.6094017,792.3339844,392.1659851,154.2109985,432.1629944,3664.0200195,59.3797989,648.5430298,374.6589966,107.1230011,210.4389954,56.6795006,30.1511993,191.3950043,73.7807007,25.8577003
515.3150024,3229.5400391,76.3006973,752.5640259,479.1860046,218.1459961,561.5230103,3310.9099121,89.8609009,561.223999,466.3699951,158.7579956,207.0449982,44.4984016,31.2859993,191.973999,59.0231018,24.2063007
463.8980103,3321.1999512,58.7540016,672.1640015,454.5360107,187.2189941,501.8340149,3393.1799316,73.9701996,532.367981,448.7909851,143.6100006,202.5410004,47.3734016,27.4300003,191.1900024,61.0740013,22.5487003
398.7000122,3400.3798828,46.7263985,685.4089966,394.9190063,160.7489929,427.7359924,3493.8400879,59.1361008,568.5230103,383.8980103,126.5859985,214.1959991,51.6332016,27.6688995,198.9299927,65.2145996,23.7651005
433.3569946,3288.8898926,51.3507996,621.7689819,436.7120056,178.0220032,460.8299866,3363.1899414,64.4730988,498.9410095,431.3800049,138.9400024,202.6640015,47.8258018,26.4027004,195.8439941,60.9920998,22.8628998
388.6809998,3474.7399902,45.5791016,774.2349854,369.0320129,147.3450012,421.1910095,3569.5,58.1516991,632.0839844,356.6789856,112.6589966,210.0939941,55.4578018,28.3279991,192.0890045,70.9788971,25.6609993
395.9670105,3512.6999512,47.5410995,782.4710083,377.7219849,144.5950012,430.6369934,3600.8898926,59.357399,629.776001,365.401001,110.5139999,210.25,56.7915001,25.9913006,188.0090027,72.626297,23.7320995
452.6390076,3612.2299805,60.7625999,836.1469727,407.2820129,145.1040039,472.0870056,3709.6799316,69.4049988,675.1810303,390.769989,89.9747009,211.3350067,61.514801,31.2982998,193.2039948,82.8813019,27.1161995
439.3120117,3272.7299805,53.721199,631.9390259,445.2890015,184.3789978,468.5539856,3355.1999512,66.1893997,508.3909912,438.4190063,139.9839935,202.697998,47.4720993,27.5279999,194.1230011,61.0707016,22.9503994
445.3110046,3617.8200684,58.1324005,830.2249756,407.0469971,145.9980011,467.1570129,3718.9199219,67.5699005,672.5,390.5539856,92.3972015,211.2949982,60.9740982,30.8003006,192.5780029,81.6118011,26.9008999
452.3389893,3607.8500977,60.9940987,835.4730225,405.8580017,144.8179932,471.6149902,3702.1298828,69.530098,674.2839966,389.5549927,90.3744965,211.3179932,61.3712997,31.1753006,193.3600006,82.7109985,27.0634003
456.4309998,3583.3200684,61.0868988,841.9429932,414.0740051,150.1549988,474.8869934,3699.4399414,69.6869965,683.5800171,395.6470032,88.0138016,211.4140015,62.1244011,33.0764008,194.8679962,83.9225006,28.0198994
