DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
248.871994,164.2180023,129.5189972,39.0498009,40.5714989,3.2416501,269.0620117,180.5279999,146.5619965,36.7252007,42.5872993,3.3910799,224.151001,73.6900024,40.6595993,212.3049927,88.2240982,43.7388,0.0
260.6520081,192.9429932,153.4120026,40.3443985,41.5430984,3.1818299,276.401001,206.927002,162.5440063,38.0343018,43.6076012,3.55739,219.5829926,81.4204025,39.3987999,212.7590027,90.5743027,42.7015991,27.0
235.1679993,165.3099976,123.0039978,35.2770004,39.1175003,3.0568099,261.4030151,183.3269958,137.8970032,33.9500999,42.412899,3.18033,218.5829926,66.6992035,38.2118988,196.4409943,81.7294006,43.1579018,27.0
236.3549957,164.8170013,122.8679962,36.3067017,39.0315018,3.0719399,261.4620056,179.871994,139.2839966,35.0149002,42.1282005,3.20839,217.2599945,69.3548965,40.200901,204.2220001,84.1026001,43.7285995,18.0
257.3320007,178.9450073,143.602005,39.7466011,41.2498016,3.1584799,274.9159851,193.2290039,154.8370056,37.5746002,43.2466011,3.4518001,217.8860016,73.0314026,39.2528992,204.6210022,85.1560974,42.3298988,18.0
250.6529999,203.423996,125.723999,36.2359009,42.0513992,3.0032899,271.1870117,219.0690002,138.0169983,34.8227005,44.9425011,3.03562,211.5679932,65.8731995,38.0985985,201.9850006,77.6881027,40.6001015,27.0
259.6499939,188.4069977,149.8339996,40.1307983,41.5065994,3.1598499,275.1839905,189.9440002,156.298996,37.6906013,43.2715988,3.52703,218.1069946,77.4489975,39.2430992,208.0399933,80.9345016,42.2100983,27.0
235.8690033,166.9100037,116.0559998,34.9667015,40.0550995,2.93331,261.427002,187.3789978,130.0820007,33.9886017,43.3258018,3.02759,209.7610016,64.2297974,38.4785995,192.197998,75.7670975,40.9962006,18.0
256.4200134,176.322998,143.1139984,40.0012016,41.1865997,3.1594501,275.1589966,192.6710052,156.3999939,37.7112007,43.1470985,3.6495399,218.4640045,76.0908966,39.4445992,204.9429932,88.3535004,42.4129982,0.0
240.8000031,180.1950073,128.4640045,36.0091019,40.5242996,2.9530499,263.1289978,189.9490051,136.2570038,34.7998009,43.6535988,3.0627201,211.0449982,63.2795982,38.5293999,203.6690063,68.4313965,41.2089996,0.0
258.571991,189.6730042,148.2590027,40.2243004,41.3871002,3.16381,275.4450073,202.6109924,158.1360016,37.8106995,43.2652016,3.6542799,219.0919952,78.6927032,39.4446983,211.1829987,88.8751984,42.5783005,0.0
228.7819977,165.3910065,119.5100021,34.6116982,38.1102982,2.99158,253.0650024,181.7910004,133.9949951,33.3679008,41.212101,3.11041,216.826004,66.3906021,39.4300003,197.6109924,81.2380981,43.1777992,27.0
233.6190033,162.7059937,117.5719986,33.5410004,39.7509003,2.8840899,259.2799988,180.5460052,131.2550049,32.1547012,43.0777016,3.03105,207.6100006,64.4840012,38.4269981,188.3659973,78.667099,40.6222,27.0
240.9400024,186.2630005,128.5379944,35.9273987,40.5957985,2.9556999,263.7189941,195.4720001,136.9230042,34.7302017,43.7607002,3.0648701,211.3430023,63.3642998,38.5495987,205.0460052,69.5115967,41.2601013,0.0
238.1470032,164.9490051,124.3479996,36.6124992,39.3328018,3.1091499,262.1940002,183.7250061,139.326004,35.0346985,42.3072014,3.2395899,218.6889954,67.2715988,39.3843002,199.1289978,82.5980988,44.713501,27.0
256.3099976,174.0050049,142.8419952,40.0094986,41.1879005,3.1596999,275.1659851,190.4799957,156.1920013,37.6958008,43.1351013,3.6609399,218.4720001,75.597702,39.4469986,204.6000061,87.9845963,42.3959999,0.0
246.0410004,184.8609924,127.7300034,35.2689018,41.3321991,2.9721501,270.2640076,202.677002,140.2169952,33.8101997,44.5018997,3.1389501,210.8309937,68.3592987,37.9332008,198.0480042,79.3888016,42.4327011,27.0
252.7140045,177.8450012,137.4920044,39.3068008,41.0475006,3.2374799,269.7210083,189.7189941,147.5899963,36.7391014,42.8521004,3.35886,222.6849976,70.9938965,40.5163002,204.0460052,80.1708984,43.2560997,9.0
236.0429993,164.1349945,117.2969971,35.0470009,40.0339012,2.93103,261.4230042,181.6779938,130.8710022,34.0716019,43.2985001,3.0450101,209.2870026,64.3892975,38.4506989,191.5010071,76.5366974,40.9325981,0.0
250.1130066,189.0890045,125.4059982,36.205101,42.0042,3.0007401,270.8640137,212.9530029,137.4989929,34.7332001,44.8175011,3.0608399,210.3509979,66.3840027,37.9919014,196.3370056,79.3337021,40.3395996,27.0
250.8410034,168.2830048,134.1450043,39.223999,40.7957993,3.2409301,269.7139893,187.4940033,148.7200012,36.8409996,42.7809982,3.3931701,223.4290009,70.8760986,40.6091995,207.128006,86.1600037,43.604599,0.0
241.6809998,180.4179993,131.1799927,36.1719017,40.6172981,2.95784,263.7200012,187.3609924,138.1560059,34.9444008,43.7561989,3.0864799,211.2230072,63.2258987,38.5360985,206.6380005,68.5572968,41.2401009,18.0
250.151001,191.8249969,125.1600037,36.1655998,42.0133018,3.00019,270.9070129,216.0910034,137.3970032,34.7154007,44.8432999,3.0568399,210.5050049,66.2315979,38.0113983,197.125,79.0121994,40.3928986,27.0
257.243988,186.3869934,145.2189941,40.1383018,41.2420006,3.17028,275.4179993,200.1439972,157.7890015,37.800499,43.2300987,3.66258,219.5449982,81.7904968,39.5035019,213.6309967,92.1975021,42.7169991,0.0
252.9730072,179.0610046,136.423996,38.4760017,41.3082008,3.18996,271.1799927,192.6239929,146.5130005,36.1323013,43.3314018,3.3239,219.3739929,69.7040024,39.7289009,201.8840027,80.9128036,42.9239006,9.0
239.1309967,199.6519928,120.9950027,35.1355019,40.4883003,2.9500101,263.4890137,213.9149933,134.8600006,34.0886002,43.8889999,3.01912,212.3240051,65.5502014,38.6404991,203.3079987,77.4092026,41.3055,0.0
263.0499878,182.875,140.2039948,39.0918007,43.1996994,3.17822,283.3269958,194.1430054,150.7899933,36.8872986,45.5013008,3.3347199,216.4960022,70.8856964,38.3821983,201.2129974,80.3723984,41.8255997,0.0
250.427002,166.9539948,132.6820068,39.1164017,40.7573013,3.23827,269.401001,185.8619995,147.3059998,36.7481003,42.7340012,3.3632901,223.2330017,69.9087982,40.5942993,205.9570007,85.2478027,43.5158997,0.0
233.8329926,167.1730042,117.4589996,33.4897995,39.8013,2.8834,259.5289917,184.9640045,130.8939972,32.0848999,43.1138,3.0339799,207.2599945,64.9742966,38.3975983,187.3240051,79.6811981,40.4771996,0.0
256.6210022,178.0099945,135.3220062,37.9576988,42.5704002,3.16065,281.2409973,191.1719971,148.1109924,36.0079002,45.4154015,3.27863,219.4360046,69.3989029,39.4238014,199.3950043,80.6872025,41.7815018,9.0
259.8770142,190.7290039,151.0370026,40.3009987,41.5290985,3.1641099,275.071991,190.2039948,156.3269958,37.7271996,43.1959991,3.5906799,218.6849976,79.3062973,39.3125,209.3110046,82.2366028,42.2164993,0.0
258.4719849,192.223999,148.2149963,40.2865982,41.3590012,3.17395,275.7030029,204.4120026,159.1909943,37.892601,43.3320999,3.65781,219.7310028,83.058197,39.4925003,216.2369995,92.3124008,42.7911987,0.0
256.5429993,178.0180054,143.3760071,39.9771996,41.1945,3.15662,275.1149902,193.5910034,156.3639984,37.7098007,43.1475983,3.63445,218.1999969,75.6912994,39.4219017,203.697998,87.4952011,42.3535995,0.0
257.0429993,183.3280029,144.7019958,40.1011009,41.2314987,3.16642,275.3420105,198.1699982,157.3760071,37.773201,43.2042007,3.66135,219.1649933,79.6819,39.4846001,210.6170044,90.8989029,42.6139984,9.0
240.2510071,171.151001,126.5510025,35.4221992,39.8908005,3.0376999,267.651001,187.4459991,141.0339966,34.3470001,43.3319016,3.21718,216.0039978,67.276001,38.2542992,196.1869965,81.3958969,42.8035011,9.0
245.1889954,165.4799957,128.1929932,37.9757996,40.1929016,3.1803,265.3359985,184.6670074,142.4830017,35.9743004,42.468399,3.3181901,220.0749969,67.957901,39.7277985,201.0379944,84.3826981,44.0824013,27.0
249.4299927,163.8509979,130.220993,39.0068016,40.6451988,3.23771,269.0379944,182.7949982,146.0899963,36.6836014,42.6469994,3.3508799,223.4559937,70.084198,40.6156006,207.3029938,85.8041,43.5581017,9.0
263.3829956,189.5769958,143.5189972,39.7928009,42.9757004,3.17974,280.4809875,197.0910034,152.1190033,37.3992996,44.8745995,3.4268,217.6320038,73.5296021,39.705101,205.0469971,80.2279968,43.0387001,27.0
256.8210144,180.3309937,144.121994,40.0556984,41.2173996,3.1624701,275.2550049,195.9669952,156.947998,37.7458,43.1796989,3.65412,218.776001,77.703598,39.4609985,207.6049957,89.4862976,42.5060005,0.0
235.871994,167.9810028,115.8710022,34.9855995,40.0708008,2.9358599,261.4649963,189.7709961,129.9880066,34.0004005,43.3423004,3.0258801,210.1300049,64.2365036,38.5008011,193.2709961,75.0337982,41.0750999,18.0
257.1879883,179.8569946,144.7570038,40.0007019,41.2640991,3.1545999,274.9819946,190.2039948,155.8190002,37.6813011,43.1325989,3.60727,217.9290009,75.5325012,39.3627014,202.5420074,84.5184021,42.2033997,0.0
261.4880066,196.154007,155.0460052,40.5229988,41.6763,3.1719601,275.2709961,192.779007,157.3679962,37.8055992,43.2529984,3.59989,219.3119965,81.7916031,39.3204002,214.3619995,82.5973969,42.3137016,0.0
241.9859924,179.1049957,132.1569977,36.257,40.6309013,2.95871,263.7390137,185.3860016,138.6450043,35.0186996,43.7630005,3.0917499,211.1999969,63.2027016,38.5331001,207.2180023,68.4128036,41.230999,18.0
235.7420044,170.076004,115.1539993,34.9966011,40.0876999,2.9398999,261.4949951,194.5780029,129.5130005,34.0036011,43.357399,3.02246,210.7619934,64.1483994,38.5368004,194.6380005,73.7929001,41.2285004,18.0
256.269989,173.7100067,142.7079926,39.9812012,41.1815987,3.1577301,275.1130066,190.227005,156.0639954,37.6890984,43.1307983,3.64727,218.279007,74.9505005,39.4295998,203.3650055,87.3581009,42.3474998,0.0
258.3930054,193.4470062,148.0809937,40.2993011,41.3417015,3.17889,275.7929993,205.1009979,159.6609955,37.9244003,43.3648987,3.6493199,220.2409973,85.2666016,39.510601,219.3860016,93.6484985,42.9037018,27.0
251.5709991,171.3390045,135.3300018,39.2266998,40.8838997,3.2388501,269.7130127,188.6900024,148.2949982,36.7930984,42.8171997,3.3704,223.0209961,70.4380035,40.5671005,205.0359955,84.389801,43.4445,27.0
253.2359924,178.4219971,139.1609955,39.4076996,41.0786018,3.24019,270.0700073,191.3110046,149.3179932,36.8426018,42.9122009,3.3848801,222.8630066,71.9578018,40.5303001,205.2299957,82.0585022,43.351799,9.0
262.6099854,184.8370056,141.3959961,39.6599998,42.8931999,3.1767399,280.2969971,194.5970001,151.2570038,37.342701,44.8456993,3.3994801,217.345993,72.0818024,39.6971016,202.8959961,80.5389023,42.9921989,0.0
228.4210052,165.2599945,119.1399994,34.6668015,38.0400009,2.9973199,252.9880066,179.8470001,134.5650024,33.4277,41.1673012,3.1333101,217.6549988,68.5009995,39.4958992,202.3040009,82.9588013,43.3494987,18.0
236.3999939,175.1569977,116.2770004,35.0672989,40.1461983,2.9358399,261.6570129,201.798996,129.4810028,34.0830994,43.3693008,3.0375099,210.4409943,63.4095001,38.5031013,191.3600006,73.2624969,41.456501,0.0
235.6640015,164.8150024,115.8580017,34.8889008,40.0083008,2.92752,261.2879944,182.9779968,129.848999,33.9295006,43.2742996,3.0280299,208.9620056,64.235199,38.4304008,189.602005,77.2533035,40.8263016,18.0
259.9609985,189.2369995,150.977005,40.1511993,41.4903984,3.1707699,275.9039917,201.4380035,159.6799927,37.8658981,43.4812012,3.51735,218.6230011,78.0574036,39.3182983,209.3589935,86.9820023,42.5237007,0.0
237.4309998,181.3609924,117.7979965,35.0550995,40.3016014,2.94749,262.5050049,207.1690063,131.647995,34.0275993,43.6138992,3.0136399,211.7740021,63.3885994,38.5713005,197.9490051,74.6769028,41.2485008,0.0
235.6829987,171.5879974,114.7450027,34.9846992,40.0965996,2.9412301,261.5280151,197.5740051,129.2350006,33.9933014,43.3665009,3.02105,211.0149994,64.0168991,38.5494995,194.845993,73.4850006,41.3041992,18.0
236.4900055,177.5460052,116.1269989,35.0270004,40.1629982,2.93415,261.7330017,205.6320038,129.227005,34.0606003,43.3810997,3.0397,210.3970032,63.3386002,38.4948997,190.2720032,73.3364029,41.5498009,0.0
240.9589996,181.9029999,128.8009949,35.9916992,40.5595016,2.95467,263.4070129,191.9850006,136.7310028,34.7886009,43.7071991,3.06793,211.2050018,63.3148003,38.5363007,204.4470062,68.9657974,41.2445984,0.0
235.6109924,170.8430023,114.7129974,34.901001,40.078701,2.9391401,261.5169983,194.6119995,129.5690002,33.924099,43.3764,3.0151,210.7079926,64.6220016,38.5415993,195.1260071,74.9135971,41.1290016,0.0
257.3850098,191.253006,145.6880035,40.1859016,41.2352982,3.18325,275.7179871,204.0709991,159.4779968,37.9023018,43.3536987,3.6236401,221.2220001,86.6587982,39.5298996,222.8950043,94.5951996,43.0153008,0.0
256.1900024,188.5200043,142.6670074,40.0209007,41.1052017,3.1801901,275.2090149,199.0839996,157.3359985,37.7695999,43.2027016,3.6175799,221.0269928,87.5459976,39.5437012,222.6869965,95.1197968,42.9812012,9.0
254.8549957,185.4440002,139.4600067,39.8342018,40.9660988,3.1823699,274.894989,195.8059998,156.1640015,37.6845016,43.1277008,3.5687799,221.9600067,87.088501,39.5354996,225.621994,94.4633026,43.0287018,9.0
257.3070068,184.8609924,145.3379974,40.1278992,41.2563019,3.1668301,275.3880005,199.375,157.6309967,37.789299,43.2229004,3.6595199,219.1959991,79.8772964,39.480999,211.1260071,90.8748016,42.6255989,9.0
239.2689972,181.727005,123.6750031,35.6242981,40.4118004,2.94731,262.6520081,198.6459961,133.5059967,34.4712982,43.5652008,3.0383999,211.0690002,63.5702019,38.5262985,199.4900055,69.4884033,41.2709007,27.0
238.4790039,170.6369934,123.3379974,35.6259003,40.276001,2.94396,262.2260132,184.3840027,133.7850037,34.5275002,43.4653015,3.06724,210.3580017,63.6663017,38.5029984,198.3439941,71.457901,41.1806984,0.0
