M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
281.1000061,3789.3300781,48.1918983,446.5249939,217.6109924,14.3952999,342.0360107,3779.1999512,62.0514984,410.1900024,210.5449982,9.3950195,219.3430023,80.6648026,39.4658012,213.5469971,90.4991989,42.6801987
280.0499878,3822.25,46.1818008,442.4049988,216.8849945,13.8427,335.9970093,3773.1000977,61.1899986,407.7449951,209.1049957,9.0801697,219.2769928,81.8307037,39.3792992,215.5209961,85.7954025,42.5517998
359.4419861,3348.7900391,41.0284996,430.6400146,237.6519928,16.9286003,404.2590027,3366.5,52.9257011,389.6990051,237.6300049,9.7369299,211.7769928,64.8479004,38.6049004,199.1490021,74.9843979,41.2011986
323.0249939,3566.3000488,42.7924995,441.8919983,238.8179932,16.0562992,399.5429993,3553.6000977,58.8436012,401.901001,239.4499969,9.6490297,222.7359924,69.171402,40.5491982,203.3029938,83.3022003,43.3414993
418.6010132,3343.0300293,43.5702019,451.6329956,259.0599976,17.0014,487.9530029,3412.5800781,56.4611015,416.052002,270.1940002,10.2561998,210.0299988,64.2248001,38.4902,196.7200012,73.5501022,41.1242981
397.7550049,3442.9599609,43.8527985,458.6080017,256.6589966,17.4666004,473.6010132,3483.2600098,57.8639984,420.678009,259.2149963,10.8993998,212.5160065,66.1238022,37.9963989,202.128006,77.8162003,40.7817001
333.7460022,3425.0100098,42.2182999,429.8259888,229.5870056,15.0467997,384.1289978,3458.0900879,55.3837013,394.1459961,228.6060028,9.0778198,211.7109985,68.4119034,38.1896019,196.0090027,79.8996964,41.5816994
312.9519958,3558.2099609,42.0004005,431.6199951,220.4889984,14.7948999,365.6560059,3545.5400391,55.7574005,395.7460022,212.5540009,9.0706997,214.0299988,71.0080032,38.9143982,202.3359985,79.700798,41.4438019
298.552002,3773.4799805,44.8786011,456.071991,248.9889984,16.5909004,408.2130127,3702.9899902,61.6165009,415.1960144,237.4869995,11.5942001,219.9210052,77.9404984,39.4490013,216.0910034,90.5059967,42.803299
290.6059875,3771.2700195,52.0486984,452.6440125,234.4589996,15.2911997,354.5679932,3788.1599121,65.4134979,412.3080139,233.9839935,9.5410099,220.9920044,84.4676971,39.473999,221.0359955,92.2012024,42.9799004
467.3269958,3450.0400391,45.2232018,465.5740051,267.0840149,18.0601997,525.7269897,3510.1699219,56.7210999,438.0289917,272.0220032,11.2177,211.3130035,63.1222992,38.5237999,212.7339935,68.5246964,41.2071991
403.4110107,3418.4199219,43.2425003,452.1900024,255.4149933,16.6819,480.5599976,3466.6999512,57.4233017,419.6919861,264.1480103,10.0916004,211.5529938,63.9440002,38.7722015,197.576004,75.7281036,41.0177002
269.0150146,3753.1899414,46.9361,435.2120056,200.3560028,13.4693003,306.3469849,3786.4199219,60.1576004,405.1119995,197.9920044,9.17803,218.220993,74.6956024,39.4243011,202.9600067,87.0942993,42.3298988
362.6010132,3506.3100586,40.0768013,432.1650085,231.2149963,16.9857998,400.3670044,3470.7099609,51.2061996,393.9849854,210.2740021,9.9962397,211.75,65.1104965,38.6030998,201.848999,76.3862991,41.2738991
348.4750061,3336.5700684,41.7580986,428.4630127,233.7649994,16.3799,398.6659851,3375.8798828,54.7261009,392.3160095,234.8130035,9.3407097,209.802002,65.1866989,37.9263992,193.1880035,78.134697,40.1736984
439.7269897,3382.8400879,44.5084991,456.2470093,262.7909851,17.3586006,504.4060059,3428.0,57.4244003,422.4389954,269.7869873,10.5426998,210.477005,63.4453011,38.5089989,199.2290039,70.3478012,41.1856995
278.6539917,3826.6799316,45.5522995,438.7449951,213.970993,13.3885002,331.3450012,3750.1999512,60.8230019,405.571991,203.2720032,9.0829401,219.647995,81.691597,39.3160019,214.2400055,82.2695007,42.2006989
331.756012,3559.0100098,38.8265991,425.5169983,222.6970062,16.4694004,372.3900146,3525.8400879,50.3171997,390.3460083,203.3390045,9.7642202,211.3950043,66.2901001,38.0937004,201.4750061,78.4400024,40.591301
308.0299988,3632.3999023,43.3963013,436.9700012,227.6459961,14.4951,371.946991,3619.4299316,59.9411011,402.5029907,233.3379974,9.0250502,217.628006,73.2939987,39.2158012,204.128006,83.4978027,42.2318001
285.3169861,3797.5500488,47.4982986,446.6010132,227.8560028,14.5704002,345.9660034,3793.4699707,63.4902992,410.1380005,231.1499939,9.0924597,219.6109924,82.7854996,39.385601,218.3139954,88.0233002,42.8151016
340.052002,3551.8601074,39.3700981,427.4530029,224.1549988,16.6821995,377.5270081,3507.8898926,50.6407013,391.1629944,201.0039978,9.8593502,211.5650024,65.9019012,38.0985985,201.9779968,77.7329025,40.5997009
386.5480042,3474.1999512,43.703701,457.8599854,254.9949951,17.4015999,464.7070007,3502.3999023,58.0699997,419.8529968,255.9279938,10.9131002,212.572998,66.7496033,38.0103989,202.4199982,79.1194,40.7975006
282.4500122,3783.0200195,49.7877998,450.5910034,222.7079926,14.8087997,344.5849915,3788.0700684,62.9104996,412.1820068,215.8269958,9.7052402,219.6600037,82.6018982,39.4914017,215.5410004,92.123497,42.7677994
352.6289978,3332.1398926,41.1455994,428.9289856,235.2489929,16.5331001,400.696991,3369.4399414,53.1949997,390.8770142,237.2579956,9.6356297,210.4530029,64.9753036,38.5326004,194.7769928,76.5482025,41.0699997
384.9779968,3423.8601074,43.5117989,453.4240112,252.576004,17.2882996,458.0549927,3464.2700195,57.5889015,415.321991,254.8119965,10.6337004,212.2850037,65.8251038,37.9808998,199.8399963,78.7277985,40.7219009
289.1740112,3773.4899902,52.3493004,454.927002,232.3690033,15.3368998,350.1350098,3794.3500977,64.6308975,414.2399902,227.8560028,9.8966103,220.423996,85.808197,39.5035019,220.8580017,93.6549988,42.9631004
320.7170105,3503.2299805,42.1685982,432.0109863,226.6150055,14.9594002,383.2950134,3512.7299805,56.3846016,395.3510132,227.2619934,9.0041504,219.5370026,69.8404999,39.4271011,200.0690002,80.6781998,41.8027992
337.3420105,3366.3898926,41.7542992,427.3410034,229.4429932,15.3050003,388.4370117,3420.0200195,54.5271988,391.9710083,231.6889954,9.0742998,210.1360016,66.7941971,37.8778992,193.8000031,79.4423981,42.2844009
458.2409973,3464.1899414,44.8694992,460.1919861,264.0559998,17.7178001,511.7650146,3454.5400391,57.0778008,425.7229919,262.5700073,10.6917,211.0679932,63.2784996,38.5299988,203.9459991,68.4714966,41.2136002
316.9649963,3544.1201172,42.5565987,435.3590088,228.6329956,15.1401997,384.072998,3545.6499023,58.0381012,400.0929871,231.2879944,9.2253304,219.4980011,69.8747025,39.7443008,202.2299957,81.8291016,42.9670982
285.1749878,3788.8500977,50.2543983,450.9700012,224.9909973,14.8304005,344.1549988,3792.75,63.4235001,412.8880005,219.977005,9.6045504,219.7250061,83.9901962,39.4786987,217.973999,92.1116028,42.8462982
282.4750061,3799.2900391,48.0844002,446.7669983,219.2109985,14.3774996,342.5769958,3779.3400879,62.2327003,410.4930115,212.6179962,9.3193703,219.4440002,81.7649994,39.4532013,215.6679993,90.0991974,42.7272987
276.6350098,3775.7800293,45.3451004,433.7279968,205.776001,13.2400999,321.4429932,3758.6999512,59.6267014,403.1549988,198.4570007,8.8825703,218.1060028,76.2434006,39.3471985,204.0829926,83.7813034,42.2022018
401.8630066,3324.1499023,42.5872993,442.7319946,250.4309998,17.2050991,458.4140015,3335.5900879,56.0858994,403.2160034,251.3159943,10.0298004,211.3070068,63.4258995,38.5455017,196.2310028,73.3314972,41.3468018
447.0889893,3461.8200684,43.646801,455.4949951,258.5419922,17.6933002,495.2049866,3437.3300781,55.8111,417.8519897,251.0460052,10.4657001,211.3220062,63.4609985,38.5474014,203.0319977,70.183197,41.2675018
372.6809998,3258.9099121,42.2961006,435.0180054,243.1900024,16.4312,430.3940125,3330.6000977,53.9833984,396.2770081,250.1130066,9.6013603,209.0469971,64.231102,38.4356003,189.845993,77.1355972,40.8418999
285.9259949,3798.2299805,49.1422005,448.8150024,227.8849945,14.6828003,342.2090149,3802.5300293,63.580101,411.4190063,228.6289978,9.2721796,219.8329926,84.1343994,39.4222984,220.0410004,89.5800018,42.8888016
373.5849915,3269.2800293,42.2032013,434.3420105,243.6459961,16.9528999,423.7149963,3318.9399414,54.6869011,394.2200012,251.0599976,9.7946901,211.2879944,64.6996002,38.577301,196.8840027,73.971199,41.2081985
431.8999939,3382.3300781,43.8493004,456.5809937,262.8599854,17.1723995,502.7789917,3446.9099121,56.7050018,421.8410034,273.9429932,10.4352999,210.1759949,64.2317963,38.4972,199.0619965,72.7037964,41.1506004
444.1090088,3440.9099121,44.2336998,455.0580139,259.8330078,17.5503006,495.8190002,3410.6899414,56.8325996,417.6600037,256.0700073,10.4087,211.1809998,63.4838982,38.5349998,201.1710052,69.7708969,41.2687988
275.3869934,3775.0800781,48.6414986,446.1149902,214.401001,14.3987999,332.4750061,3790.3898926,61.8013992,410.0270081,207.9320068,9.5992403,219.1150055,79.4048996,39.4827003,210.1790009,90.7375031,42.5996017
383.7820129,3247.8400879,42.6058006,437.6990051,247.2189941,16.8017998,441.1570129,3321.4499512,55.2429008,399.2109985,257.2640076,9.8269396,210.3000031,64.2435989,38.5110016,193.7169952,74.7218018,41.1104012
423.9609985,3380.4599609,43.7769012,449.0369873,255.7409973,17.2945995,478.8039856,3354.4199219,57.1537018,410.1159973,254.5709991,10.1472998,211.154007,63.5884018,38.5313988,197.3269958,71.2975006,41.328701
350.2019958,3337.8100586,41.6505013,428.7749939,234.3549957,16.4584999,399.4750061,3375.3601074,54.5686989,392.2290039,235.6210022,9.3979998,210.0709991,65.1384964,37.9491997,194.1080017,77.5789032,40.2318993
276.3009949,3773.5300293,46.0475998,437.1730042,207.4409943,13.5810003,326.8510132,3775.1298828,60.0565987,405.0700073,201.3390045,8.9923,218.1519928,75.9094009,39.4019012,203.9219971,86.5177994,42.3177986
364.8309937,3277.5800781,41.8557014,432.1289978,240.0469971,16.5422001,417.2749939,3338.0200195,53.8554001,393.6220093,245.8549957,9.6406202,209.9320068,64.536499,38.4943008,192.6549988,76.3911972,40.9940987
352.3680115,3405.8898926,42.9317017,439.8859863,243.0249939,16.1228008,424.019989,3427.1101074,57.3813019,397.7449951,244.5059967,9.6189899,218.3739929,66.245697,38.1904984,195.3419952,81.2621994,43.1026001
328.269989,3460.4499512,42.3111,431.2399902,230.6399994,15.4317999,392.1459961,3482.5400391,56.5796013,395.3250122,233.720993,9.2420397,219.4120026,68.0577011,38.5483017,198.6629944,81.2036972,41.3969002
278.1019897,3811.1298828,45.6008987,438.3800049,211.6929932,13.5028,331.8269958,3756.9199219,60.4931984,405.4909973,201.5579987,9.0037699,218.9259949,79.7173004,39.3582001,210.7749939,84.296402,42.3390007
293.0090027,3756.75,45.0396996,445.4989929,233.7830048,15.1468,377.8999939,3718.6499023,64.1753006,410.5650024,238.2169952,9.33603,218.779007,76.9567032,39.3455009,208.576004,88.3098984,42.5662003
313.1910095,3582.7600098,43.1375008,431.1470032,221.2100067,13.9359999,361.2820129,3585.8000488,58.4229012,398.3649902,225.6889954,8.8265495,217.2359924,72.4481964,39.1637993,202.2380066,80.9876022,42.0587006
424.9140015,3397.9399414,43.5792007,449.2399902,255.2550049,17.3558998,477.894989,3371.3601074,56.6158981,410.4020081,252.1419983,10.1922998,211.2330017,63.5657997,38.5381012,198.548996,71.3153,41.3102989
282.1919861,3818.2600098,44.4788017,442.868988,222.595993,13.9076996,334.7940063,3807.5300293,60.2169991,407.1940002,223.9669952,8.8777504,219.1000061,82.1838989,39.331501,221.1269989,84.1724014,42.8476982
280.2619934,3806.4299316,46.1806984,442.6300049,214.5870056,13.9588003,340.5849915,3762.4199219,61.1557999,407.9349976,205.9720001,9.0834198,219.279007,79.8851013,39.4253998,213.4629974,87.8468018,42.5931015
314.4830017,3606.1999512,43.1884995,441.2290039,233.7850037,15.6124001,385.1480103,3591.3898926,59.8016014,402.4509888,236.7799988,9.3387098,222.8880005,71.4001007,40.5423012,204.9089966,83.1685028,43.3830986
328.2590027,3413.7800293,41.2974014,424.4880066,226.529007,16.1427994,378.3349915,3428.6699219,54.7142982,390.8169861,223.1260071,9.2470198,209.7949982,66.2714005,37.9291,193.7319946,79.7533035,40.1785011
287.8559875,3779.8798828,47.3160019,447.526001,233.6060028,15.1494999,371.8930054,3756.5100098,67.7763977,413.1170044,238.6589966,9.0581598,219.1390076,80.7639999,39.3796005,210.2940063,90.3669968,42.6183014
445.6059875,3448.0400391,44.0391998,455.3919983,259.571991,17.6091995,496.2120056,3421.0500488,56.4672012,418.0140076,254.6889954,10.4405003,211.2350006,63.4578018,38.5393982,201.9839935,69.8927002,41.267601
272.9700012,3760.6899414,46.9636993,437.7489929,205.3699951,13.6866999,318.57901,3787.5900879,60.3442993,405.8789978,201.5079956,9.1749401,218.2420044,75.4702988,39.4283981,203.5700073,87.6678009,42.3591995
315.5469971,3537.6699219,42.3442001,433.0469971,224.8860016,14.9032001,377.0799866,3538.6699219,57.4155998,398.8110046,225.4329987,9.1294298,219.3860016,69.8209,39.7272987,202.0630035,80.7273026,42.924099
288.6459961,3760.3300781,52.3482018,463.5539856,244.473999,16.3929996,377.1560059,3767.8798828,64.6445007,417.2709961,230.9400024,11.0924997,220.8280029,87.9638977,39.5545006,222.0220032,95.4779968,42.9588013
294.8800049,3778.0100098,44.1386986,448.7489929,238.6880035,15.5977001,387.3959961,3720.9799805,62.5181007,412.0010071,237.7109985,9.9714499,219.1069946,75.0870972,39.3895988,209.572998,88.9240036,42.6894989
403.2669983,3253.0200195,43.3036995,444.0209961,253.6260071,16.9850006,467.3450012,3327.6101074,56.7960014,406.9830017,265.2630005,10.0502005,210.4060059,63.8390007,38.5098,193.9889984,73.4040985,41.2248993
284.6319885,3772.3000488,51.5976982,457.651001,232.9579926,15.5880003,356.348999,3786.4199219,63.9701004,415.0119934,223.4779968,10.3484001,220.2899933,85.5233994,39.5331993,218.7899933,94.2882004,42.8828011
333.17099,3477.3701172,42.8092003,439.256012,236.4530029,15.8149996,400.1340027,3489.6499023,58.1334,401.1549988,238.5330048,9.4636202,219.5240021,68.035202,39.6691017,198.8769989,81.8145981,43.8937988
404.855011,3300.6000977,43.2333984,446.3420105,254.7420044,16.8439007,471.4379883,3376.1398926,56.0153999,409.7229919,265.7780151,10.0619001,209.8769989,64.1936035,38.4822006,194.5169983,74.4520035,41.0835991
268.0280151,3763.3798828,47.7358017,439.6260071,203.9920044,13.8177996,311.4039917,3791.5900879,60.8333015,407.3729858,200.1990051,9.4051905,218.6170044,76.4701004,39.4595985,205.7369995,88.7786026,42.4453011
274.1210022,3750.9399414,45.7033005,432.3269958,202.6410065,13.2110996,313.9890137,3782.6599121,59.0973015,402.4729919,199.220993,8.8388596,217.121994,73.5429001,39.3683014,196.7830048,84.8364029,42.0875015
441.8720093,3429.0300293,44.8594017,454.572998,260.6929932,17.3817997,495.8609924,3383.6000977,57.9434013,416.6499939,259.3619995,10.2914,211.0070038,63.6288986,38.5214005,198.6390076,69.2633972,41.2691002
317.6579895,3495.6899414,40.1945992,422.071991,221.3090057,16.1254005,364.6279907,3481.6899414,53.575901,389.5859985,212.5299988,9.3491297,210.2740021,66.5345993,37.9838982,196.0500031,79.6134033,40.3194008
377.427002,3270.2600098,42.4804993,435.3179932,244.9340057,17.2054996,426.1199951,3304.3701172,55.0276985,393.3980103,251.1889954,9.84373,212.2689972,64.6391983,38.6371002,199.5970001,72.6555023,41.3088989
436.8269958,3384.9299316,44.0273018,457.6140137,263.6870117,17.2604008,506.6870117,3448.8798828,56.834301,423.2630005,274.3510132,10.4969997,210.2689972,64.0390015,38.5000992,199.7779999,72.0924988,41.1601982
427.0039978,3415.5400391,43.4431,449.7720032,255.0310059,17.4190998,478.2109985,3388.1201172,56.1879997,411.0939941,250.076004,10.2410002,211.2890015,63.5579987,38.5433006,199.6869965,71.2612,41.2961998
269.2640076,3769.75,48.2933998,443.2080078,208.3269958,14.1225996,318.821991,3793.7099609,61.3268013,408.9849854,203.1430054,9.5648298,218.8800049,77.9166031,39.4802017,207.7510071,89.9486008,42.524601
281.8940125,3794.5300293,48.0531006,446.5740051,218.2810059,14.3797998,342.8519897,3777.6101074,62.1150017,410.2839966,211.2870026,9.3452196,219.4060059,81.126503,39.4603004,214.6179962,90.3135986,42.7047997
365.1480103,3512.6799316,40.2033997,432.6929932,231.3130035,17.0125999,402.151001,3473.25,51.4506989,394.9110107,209.4779968,10.0136003,211.6840057,65.0552979,38.5993004,201.8240051,76.1175003,41.2723007
345.5050049,3340.3400879,41.8539009,427.9590149,232.802002,16.2898006,396.6929932,3379.4399414,54.8933983,392.2820129,233.3679962,9.2747498,209.5399933,65.3377991,37.903801,192.3280029,78.802803,40.1142006
278.8469849,3781.0800781,48.3648987,446.0700073,215.9669952,14.3815002,338.2309875,3784.1999512,61.8746986,409.9140015,209.1470032,9.4749203,219.1880035,79.8388977,39.4715996,211.5189972,90.5500031,42.6278992
305.6080017,3682.8999023,43.2750015,442.9179993,235.2510071,15.2077999,387.9119873,3645.7900391,60.8664017,406.8370056,238.048996,9.5121603,218.0970001,72.3955994,39.2834015,205.0440063,86.1812973,42.4076996
392.3429871,3458.3601074,43.7826004,458.3169861,255.8890076,17.4363995,469.3840027,3492.7700195,57.9637985,420.3210144,257.6220093,10.9097996,212.5440063,66.4399033,38.0033989,202.2899933,78.4662018,40.789299
454.6199951,3420.4399414,44.6809006,461.8349915,266.1849976,17.6191998,519.223999,3477.5700684,57.0372009,429.8720093,273.6690063,10.8029003,210.6450043,63.4221992,38.5130997,203.9629974,69.824501,41.1758003
295.019989,3749.1000977,52.5541992,459.3529968,246.3070068,16.4899998,385.5109863,3745.1101074,65.6713028,415.5979919,237.2100067,11.3760004,221.8959961,86.6449966,39.5270004,225.4839935,94.0526962,43.0059013
303.0169983,3665.1899414,43.6171989,437.6549988,226.7339935,14.4242001,366.9020081,3647.3200684,60.4855003,403.5079956,232.4440002,8.9864397,217.845993,74.5673981,39.2350998,205.6860046,83.7752991,42.2929001
338.6300049,3373.3100586,42.1893005,429.3510132,232.4649963,15.1330004,397.0549927,3425.4899902,55.3725014,393.7799988,235.8200073,9.0167303,209.7960052,67.1787033,37.8526001,192.7929993,80.3891983,42.2537994
392.3900146,3233.6699219,42.7812004,440.1170044,250.1100006,17.0897007,452.2009888,3299.3000488,56.5820007,401.5390015,260.3320007,9.9790201,211.0930023,63.8895988,38.5516014,194.7230072,73.4738998,41.3414993
376.0840149,3256.7099609,42.3698006,435.8240051,244.3650055,16.5289001,433.70401,3330.5900879,54.3134995,397.2720032,252.2400055,9.6703997,209.4080048,64.2305984,38.4574013,191.0549927,76.4822998,40.9194984
349.5509949,3558.9899902,43.4081993,449.651001,251.6860046,16.5991993,453.5629883,3539.8898926,58.7933998,410.6170044,245.625,10.6758003,217.4539948,67.8001022,39.4805984,201.1089935,82.2466965,43.3046989
275.8169861,3766.7800293,45.4532013,433.2260132,204.5429993,13.2354002,319.0069885,3766.3999023,59.4687004,402.9559937,198.595993,8.8687696,217.8470001,75.2136002,39.3563995,201.9100037,84.2117996,42.1791992
361.0769958,3358.8898926,40.7734985,431.0700073,238.0720062,17.0193996,405.9909973,3370.5500488,52.530201,389.0140076,236.3280029,9.7430601,212.0249939,64.4720993,38.607399,199.7109985,75.1501007,41.1931992
305.4530029,3589.7700195,42.2254982,431.6820068,220.5429993,14.4335003,367.2839966,3572.4699707,57.4542007,399.1579895,217.4259949,8.9269896,217.371994,72.194603,39.6968994,203.1340027,80.358902,42.9922981
314.105011,3483.6999512,40.6810989,421.6119995,220.8600006,16.0359993,362.8179932,3474.25,54.3224983,389.7319946,213.227005,9.2590704,210.0299988,66.9244995,37.9561996,195.0670013,80.3478012,40.2494011
287.3850098,3768.8000488,52.1489983,457.8880005,234.8789978,15.6569996,357.8970032,3785.5200195,64.3542023,415.0620117,226.2669983,10.3422003,220.5050049,86.1004028,39.5298996,220.1900024,94.4178009,42.9241982
413.1870117,3443.7099609,42.3521004,445.553009,248.8110046,17.4106007,459.0159912,3416.6101074,54.4878006,406.5690002,237.6260071,10.2047005,211.4869995,63.7504005,38.5634995,201.0469971,72.6231003,41.2826996
286.7820129,3776.1599121,51.5780983,454.7179871,230.227005,15.2732,350.2600098,3791.3300781,64.0586014,414.0559998,223.8939972,9.9685097,220.197998,85.1488037,39.5085983,219.2230072,93.5514984,42.8983002
339.5620117,3524.3500977,42.9812012,445.7919922,244.302002,16.1294003,425.2229919,3504.8798828,58.9224014,403.6749878,242.4450073,9.9415197,218.7519989,67.5482025,39.3923988,199.6179962,82.8935013,44.7291985
293.2349854,3738.3898926,44.7290001,442.2349854,229.2969971,14.6991997,367.1440125,3710.9099121,63.1179008,407.993988,235.5789948,9.0392904,218.4949951,77.3534012,39.3050995,208.7819977,86.421402,42.4902992
300.3380127,3746.25,43.0279007,447.0429993,238.8849945,15.5646,391.7430115,3687.8400879,61.0868988,410.1520081,237.7339935,9.9212503,218.6360016,72.5894012,39.3516998,207.147995,87.7342987,42.5931015
363.7919922,3331.8300781,42.5657005,434.2070007,244.0639954,15.7798004,431.4960022,3386.8601074,55.9981995,398.2969971,247.9029999,9.3406601,207.5429993,64.8496017,38.4233017,188.3619995,79.292099,40.6083984
392.0,3267.6101074,42.8740997,441.3370056,250.2700043,16.7182999,454.5910034,3346.2299805,55.3815994,403.6839905,260.6119995,9.8812199,209.7449951,64.1677017,38.475399,192.8630066,75.242897,41.0299988
