DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
502.7720032,265.125,239.0119934,120.2030029,69.3631973,23.9097004,556.026001,299.8599854,267.8429871,95.7891006,74.9035034,22.3167,36.9589005,2086.3000488,4.6741099,233.5180054,107.3059998,38.4049988,43.9192009,2116.3500977,5.1346998,149.6699982,97.0594025,30.5494003,356.9049988,98.2712021,51.4235992,346.3139954,111.9660034,49.7710991
515.9180298,327.776001,277.2380066,144.5279999,80.197197,22.0415993,528.2509766,339.0750122,255.7899933,104.7009964,73.4872971,18.7844009,32.1575012,2135.8798828,3.5070801,237.1929932,94.3725967,26.9113998,37.6831017,2173.1000977,4.1624298,158.6990051,83.7378998,21.6476994,349.5419922,114.2750015,51.5663986,351.0469971,131.8300018,50.2214012
523.0430298,338.8009949,297.0480042,157.8439941,83.861702,22.1555996,541.6040039,342.6059875,263.6229858,127.3679962,74.1836014,18.2164001,32.8204994,2093.3300781,3.1644299,240.4689941,92.1034012,25.3782005,38.8255005,2123.1000977,3.87589,162.0399933,83.3264999,22.3089008,341.2200012,112.3359985,51.9342003,340.07901,128.0050049,50.8762016
489.8670044,326.5480042,277.743988,168.1100006,80.4589996,23.4340992,499.8259888,328.4060059,239.5330048,136.1369934,69.7020035,20.6355991,27.4671993,2113.5300293,3.69169,254.1580048,94.8033981,29.1504993,35.3511009,2159.5800781,3.89608,198.1779938,87.4632034,24.5079994,338.1069946,122.5780029,46.0724983,340.2059937,141.4120026,50.5721016
501.177002,334.5799866,282.5310059,165.2850037,82.8806992,24.1208992,530.7949829,345.4230042,253.4519958,128.7350006,74.3470001,21.0706997,28.7357006,2133.3200684,3.8339601,255.529007,95.4870987,26.9624996,35.0703011,2172.8898926,4.1127,200.9170074,88.7528,24.6072006,345.1170044,123.1689987,47.3377991,344.868988,140.7129974,51.339901
499.2260132,321.9719849,267.6849976,150.2570038,78.288002,22.5583,514.257019,334.6910095,246.7819977,114.560997,71.649498,19.5389004,30.3743,2155.3500977,3.7718101,245.7160034,97.5002975,28.9445992,36.4129982,2197.5500488,4.2878299,176.503006,86.8376007,23.1636009,345.730011,117.348999,50.046299,343.0400085,135.595993,49.6395988
506.2850037,270.4460144,261.8259888,121.1709976,74.5585022,25.9720001,548.2659912,301.8829956,288.8120117,94.4748993,79.6123962,25.2467995,46.5592995,2020.9499512,5.2039499,210.6329956,113.0510025,52.7176018,55.1330986,2035.7399902,6.01687,138.3159943,103.2799988,41.1887016,359.928009,87.1304016,52.7821999,347.3729858,103.4449997,50.8488998
515.0679932,326.4710083,275.9559937,140.102005,79.9004974,21.8393002,527.7880249,338.3469849,255.3029938,98.072403,73.3858032,18.5100002,32.4155998,2144.3798828,3.5218301,236.2279968,95.5065002,28.2080002,37.7308998,2184.4599609,4.2412701,152.9160004,83.5465012,21.2338009,349.4089966,112.4079971,52.4291992,350.848999,130.3939972,49.9696999
499.6940002,295.1759949,238.1790009,126.9960022,70.4072037,21.1231003,532.617981,329.7869873,255.9609985,91.5697021,73.5759964,18.3848,32.6665001,2148.9299316,3.67889,242.2299957,101.8180008,33.9243011,39.174099,2198.5,4.4130201,142.5410004,86.5903015,21.4477997,350.6440125,105.4660034,54.6106987,337.1180115,121.9469986,47.3163986
499.1600037,321.7200012,267.5379944,149.6040039,78.2408981,22.5028992,514.1879883,334.526001,246.7299957,113.5780029,71.6298981,19.4379005,30.4447002,2155.6398926,3.7604699,245.2700043,97.5371017,29.1485004,36.5606003,2198.5,4.29633,174.6300049,86.6015015,23.0042,345.6929932,116.9560013,50.2364998,342.9930115,135.2420044,49.5912018
564.2230225,316.3259888,273.4450073,142.0749969,78.0616989,22.2702007,607.4089966,361.8410034,297.848999,128.4960022,83.0663986,21.5095005,30.4438992,2097.8000488,4.2291098,231.3630066,95.0883026,23.7821999,36.167099,2128.4299316,4.4670801,174.3339996,92.5502014,24.3649006,366.7290039,113.9440002,48.2845001,356.8729858,123.7659988,48.8935013
511.7850037,277.6279907,265.5700073,128.621994,75.0646973,25.1259003,553.8029785,312.4869995,292.269989,120.3470001,80.2423019,24.6679993,36.5993996,2051.6298828,4.79212,220.0180054,105.7109985,32.7555008,42.7419014,2079.6499023,5.26579,154.1000061,98.3527985,30.8320999,355.3909912,96.9320984,48.9323006,347.5029907,110.1880035,49.8451004
506.5100098,300.3240051,242.6230011,129.3769989,70.961998,20.4853001,538.0900269,336.0299988,259.0,102.7870026,73.9690018,18.5070992,32.8975983,2115.1799316,3.5676401,233.2480011,93.231102,24.7290993,38.4794998,2146.9699707,4.1918602,150.404007,83.9726028,21.2430992,346.0180054,110.4820023,51.3568993,337.8120117,124.4570007,47.6652985
506.2720032,271.1669922,261.6289978,123.1999969,74.5358963,25.7703991,548.4119873,303.2980042,288.7479858,98.1981964,79.6383972,24.8174992,44.3157005,2036.5100098,5.0946798,216.845993,111.697998,49.4733009,52.6599007,2053.9899902,5.8168502,141.7449951,101.947998,38.7476006,359.9890137,89.6067963,52.4373016,347.2099915,105.0459976,50.5087013
492.447998,301.5390015,235.5500031,122.9179993,69.9504013,20.1636009,499.5929871,322.3080139,239.375,88.9638977,69.7050018,17.7956009,33.6442986,2144.5500488,3.4604199,230.6269989,95.4011002,28.0655003,37.1170998,2180.3798828,4.2107701,145.9570007,83.2561035,21.0506992,343.0440063,108.2020035,53.0066986,338.1960144,124.0459976,47.4308014
502.6380005,263.6530151,238.9830017,118.0149994,69.3125,24.177,555.6950073,297.5570068,267.6279907,93.2573013,74.7960968,22.7681999,41.4855003,2078.8000488,4.8450098,224.9429932,110.3880005,47.5447998,50.0155983,2101.4299316,5.4292002,141.9060059,99.3548965,35.1371994,356.9309998,93.870697,52.8409004,346.5069885,109.2470016,50.3105011
500.8070068,333.2869873,281.1940002,158.1889954,82.6016006,23.8752995,530.1469727,344.7399902,252.7330017,121.8799973,74.2133026,20.9661007,30.3160992,2130.3500977,3.8364301,252.3410034,92.9627991,25.5883999,35.5466003,2162.0700684,4.0683699,201.2709961,87.4912033,24.0084,345.0599976,119.7320023,47.5668983,344.7940063,137.5709991,51.2480011
500.8869934,333.3519897,280.9370117,156.7429962,82.5659027,23.8591003,529.960022,344.9519958,252.5390015,123.8929977,74.1790009,20.9706001,30.4731007,2131.9899902,3.87679,250.9129944,92.1146011,25.3530998,35.9411011,2162.8701172,4.0897598,200.5650024,86.3268967,23.5690994,345.0580139,120.223999,47.5306015,344.82901,138.0709991,51.293499
514.8590088,326.5740051,275.9989929,141.3869934,79.9432983,22.0088005,527.8590088,338.7420044,255.4160004,100.1829987,73.4409027,18.6795998,31.5030994,2160.6201172,3.6338601,240.6049957,99.0192032,32.0121994,37.9137993,2210.6201172,4.3943501,155.5910034,84.9561005,21.4547005,349.6319885,112.1009979,53.4584007,350.9639893,130.6629944,50.0028992
522.5839844,339.1390076,297.1170044,158.5879974,83.9097977,22.2598,541.4879761,342.5119934,263.4370117,124.8239975,74.1540985,18.1751995,32.6990013,2095.2199707,3.16994,240.0140076,91.7356033,25.1772995,38.7513008,2125.1999512,3.87712,160.9940033,82.9309998,22.0622005,341.1740112,112.447998,51.524601,339.9790039,128.2120056,50.8157997
483.4970093,296.4710083,230.8789978,121.0650024,68.6513977,20.1912003,507.4549866,324.3420105,241.7489929,84.0234985,70.3704987,17.5578995,33.7112007,2134.3999023,3.3822,226.8130035,90.6386032,25.0100994,38.4122009,2167.0600586,4.1517501,138.477005,80.5325012,19.9589005,339.9819946,106.2310028,51.7126999,335.053009,123.1930008,47.4762001
513.072998,300.5830078,245.8609924,132.0780029,71.7637024,20.9500999,541.625,337.0109863,261.4330139,117.3270035,74.6634979,19.9291992,31.5107994,2098.0,3.85776,238.6029968,95.6709976,24.4232006,36.8412018,2127.3601074,4.2818599,163.5079956,88.8361969,23.3813,347.2929993,112.810997,49.842701,341.019989,124.0159988,48.0122986
502.8510132,264.7380066,239.0919952,119.7210007,69.3607025,23.9694004,556.0120239,299.2479858,267.8590088,96.0505981,74.8840027,22.4456005,37.6058998,2081.3200684,4.7175102,231.404007,107.5749969,39.3619003,44.7122002,2110.1599121,5.2037702,149.095993,97.5297012,31.3232994,356.8840027,97.4638977,51.4588013,346.3569946,111.3619995,49.8834991
511.5549927,256.8580017,276.4299927,124.1279984,76.3587036,27.2863998,561.5239868,292.3349915,309.4760132,117.1220016,82.9179993,27.5569992,46.2056007,1989.1700439,5.41255,203.2769928,112.1500015,48.040699,54.5485001,2000.0200195,6.2730098,141.1549988,103.8639984,40.2725983,357.5020142,79.6025009,49.3538017,351.2739868,98.0167999,51.1358986
492.2529907,301.4379883,235.397995,122.163002,69.9225998,20.1352005,499.5050049,322.2030029,239.2489929,88.3615036,69.6800995,17.7954998,33.8670998,2142.3100586,3.44819,230.2409973,94.9530029,27.7185001,37.0112,2177.0500488,4.19592,145.8869934,83.3133011,21.2500992,342.9729919,108.0500031,52.9109001,338.1690063,124.0390015,47.4598007
536.6640015,306.4649963,259.7940063,135.3699951,74.1039963,20.3449993,563.7689819,341.3399963,274.3900146,118.6780014,76.6544037,18.8237991,32.8596992,2097.3601074,3.43944,235.9080048,92.0183029,24.4687996,38.3942986,2124.9599609,4.06883,158.2489929,84.1418991,22.2896996,346.4849854,113.1930008,51.3568001,342.7019958,125.7929993,48.1534004
492.0799866,266.6570129,259.17099,115.2210007,74.1815033,26.4887009,525.9470215,291.0280151,282.4679871,87.8000031,78.0795975,25.5974998,51.6557999,2007.8199463,5.38801,198.6369934,115.461998,60.6328011,61.3213997,2011.8299561,6.3480201,128.8099976,105.1439972,46.3846016,357.6990051,82.3911972,55.1067009,350.8869934,101.0699997,52.5611992
481.3619995,296.625,229.621994,120.6559982,68.5410995,20.1879997,488.3829956,321.0899963,233.7279968,86.6277008,68.1520004,17.5363998,33.8932991,2140.5200195,3.49669,232.3890076,95.8965988,28.0937004,37.0856018,2176.2700195,4.2319899,142.1869965,83.6820984,21.1483994,342.1130066,106.1539993,53.6285019,336.6099854,123.5790024,48.148201
511.368988,256.6059875,276.2340088,122.8310013,76.3190994,27.2303009,561.2189941,292.0969849,309.0549927,105.711998,82.8337021,27.2383995,43.4542999,1990.6400146,5.3039899,203.7460022,111.4609985,44.4887009,50.8352013,2011.1800537,6.1188302,143.8619995,103.5849991,37.8126984,357.3909912,81.7738037,47.8214989,351.0880127,99.0491028,50.9533005
494.7090149,336.8510132,279.4779968,162.0169983,82.139801,24.1732998,532.1049805,347.6430054,256.5299988,126.1399994,74.7179031,20.8775005,28.6084003,2164.5200195,3.96596,253.753006,98.9870987,28.3481007,36.0746994,2208.3798828,4.2557302,191.8600006,89.6266022,24.9566994,355.29599,123.5899963,49.0746994,351.9930115,141.4839935,51.0861015
560.1740112,355.6860046,318.4830017,191.0240021,89.9925003,25.0263996,574.9949951,362.8540039,281.2969971,145.7259979,79.5122986,21.2621002,28.2275009,2089.2099609,3.4077699,269.348999,94.5902023,27.1278992,36.4460983,2133.7099609,3.7362399,201.2859955,87.6168976,24.0170002,360.6029968,121.2170029,47.2537994,366.7179871,139.4440002,53.5227013
563.7000122,316.2539978,273.0429993,143.2400055,78.0157013,22.3675995,607.1019897,361.4949951,297.4620056,127.0250015,82.9993973,21.5307007,30.4199009,2096.1799316,4.1547999,242.3760071,96.709198,24.1152,36.0066986,2126.9599609,4.40343,175.1970062,92.5567017,24.5345993,366.9169922,114.1620026,49.2703018,356.8940125,123.9830017,48.8567009
515.6799927,328.4110107,277.5159912,146.6679993,80.3328018,22.3257008,528.322998,339.6809998,255.8600006,107.689003,73.5539017,19.1648998,31.1588001,2153.5600586,3.66381,241.5639954,97.3735962,29.8225002,37.3857002,2198.5700684,4.3050799,164.8670044,85.5221024,22.2593994,349.8370056,115.0309982,51.9230003,351.2409973,133.1519928,50.3179016
512.2630005,299.4460144,245.0809937,131.1419983,71.6323013,21.2338009,542.1409912,337.2210083,261.7569885,111.3710022,74.8059006,20.3003006,30.9713001,2104.6899414,4.0735202,247.3809967,98.1928024,26.2907009,36.0820999,2139.2900391,4.4021401,165.9400024,90.5781021,23.6065006,347.6839905,110.9169998,49.3336983,340.8380127,122.5149994,47.5555992
505.7049866,299.6499939,241.9360046,128.6040039,70.8395996,20.6415005,538.2020264,336.2319946,258.9960022,100.336998,74.0157013,18.7395,32.5041008,2122.0900879,3.7285299,237.7070007,96.2689972,26.5730991,37.9164009,2158.1599121,4.29319,151.5039978,85.7468033,21.3582993,346.1929932,109.487999,51.757,337.6929932,123.6529999,47.4589996
500.098999,295.5979919,238.503006,126.6470032,70.4601974,20.9493999,532.4990234,329.6809998,255.8280029,91.6378021,73.5205994,18.2985001,32.9999008,2138.5500488,3.61642,238.026001,97.7794037,29.4668999,38.4224014,2179.0900879,4.3206902,143.6080017,84.960701,21.2189999,350.4140015,107.1060028,53.4063988,337.125,122.5650024,47.3793983
500.3869934,295.3599854,238.1179962,127.7910004,70.4503021,21.2980995,535.8109741,333.0920105,257.5180054,99.8261032,73.9628983,19.4269009,31.9920998,2119.9299316,4.0120502,244.0209961,100.7539978,29.2054996,38.016201,2159.4399414,4.4562001,153.0269928,89.3965988,22.7693005,349.9349976,108.5920029,51.0206985,336.0400085,122.5979996,46.5438995
502.0020142,292.8150024,241.9380035,127.1579971,70.2194977,19.7399998,513.6329956,318.0310059,246.9909973,85.7376022,70.5565033,17.7066994,33.3913002,2122.4699707,3.28789,219.503006,85.0634995,21.552,40.3390007,2154.0800781,4.0896001,140.2369995,77.969101,19.2745991,342.1109924,112.1460037,48.6627007,345.4240112,128.8220062,48.9155006
499.6889954,295.0159912,237.6560059,126.5449982,70.3536987,21.2332001,534.9019775,332.1380005,256.756012,94.9403992,73.781601,18.9979,32.5661011,2134.5700684,3.93032,241.0010071,102.4189987,32.9191017,39.2140999,2178.9799805,4.45789,146.1040039,88.9084015,22.6632996,349.7980042,106.461998,52.3753014,335.973999,122.0770035,46.6147003
514.8070068,326.0589905,275.54599,138.6439972,79.803299,21.7635994,527.6380005,338.0870056,255.1410065,96.0904999,73.3491974,18.4141998,32.5789986,2145.1298828,3.51404,235.6779938,95.5999985,28.3258991,37.7000999,2185.1398926,4.2491598,151.0079956,83.4055023,21.1182003,349.3469849,111.8600006,52.6306992,350.776001,129.9149933,49.8916016
559.0809937,353.9049988,316.4790039,183.2120056,89.5931015,24.8558006,573.75,361.493988,280.2619934,139.8029938,79.3043976,21.1504002,27.1767006,2105.6999512,3.6350999,264.9700012,95.4378967,27.2189007,35.7048988,2153.8999023,3.93574,201.4019928,88.3380966,23.9750996,360.5350037,121.572998,47.2937012,366.5039978,141.0279999,53.2330017
543.5430298,348.6749878,310.75,191.852005,87.9169998,24.7397995,545.4210205,353.9890137,265.7569885,146.8509979,75.4411011,20.7194996,27.7591,2098.1101074,3.5495901,265.2000122,93.5512009,26.7926998,34.9323997,2141.8500977,3.85256,202.7420044,86.9841995,23.9892006,351.7219849,121.9520035,45.5616989,352.0469971,140.8329926,52.0278015
520.0079956,284.993988,247.8500061,124.4029999,72.163002,23.1765995,585.5700073,327.0950012,282.9450073,92.1093979,79.3141022,21.6669998,36.6720009,2115.7900391,4.57091,233.8269958,110.4300003,40.5035019,44.3256989,2149.7800293,4.92699,140.3679962,97.2373962,30.0312996,363.9110107,101.0169983,53.9920006,348.3540039,115.7440033,49.6823006
531.5889893,278.2250061,281.3909912,133.0269928,77.960701,26.1966991,578.2280273,312.8800049,310.7269897,137.3800049,83.8592987,26.5613995,37.2765999,2028.0899658,4.9502602,211.3860016,107.125,31.8771,43.3832016,2056.0600586,5.4963398,153.2980042,100.3909988,31.8717003,355.7250061,91.9092026,47.0556984,351.2739868,106.2249985,50.2118988
503.1340027,281.6109924,260.1480103,131.3410034,74.4207993,24.8274994,545.8309937,317.8569946,287.7269897,125.2919998,79.7995987,23.9603996,33.8497009,2067.0200195,4.6096802,226.7749939,103.4380035,27.8313007,39.6668015,2096.4099121,4.9697099,159.9559937,96.9445038,27.9202003,357.2999878,102.0139999,48.1025009,346.375,113.8769989,48.4370003
491.4240112,297.92099,234.8150024,124.5309982,70.0264969,20.8952007,503.993988,323.3540039,242.5559998,89.1084976,70.335701,17.8157005,32.5522003,2153.7800293,3.6178899,239.1100006,102.7580032,34.5181999,38.8040009,2204.7399902,4.4268599,137.8040009,85.7093964,21.0081005,347.8009949,104.9140015,56.0723,340.7179871,122.7399979,48.3611984
490.9509888,262.3389893,254.7350006,116.6620026,72.9399033,26.0879993,542.3510132,298.1359863,286.5859985,89.8238983,79.2078018,25.4843998,50.5182991,2011.6500244,5.3256698,204.197998,114.7030029,59.1846008,60.0264015,2017.9899902,6.2594399,131.9329987,104.4950027,45.2076988,358.1279907,84.0373001,54.1682014,346.8529968,101.7850037,51.1871986
480.1809998,330.901001,272.1480103,161.7590027,80.259697,23.9794998,510.2170105,340.3819885,244.4140015,126.2129974,72.1521988,21.2301006,28.9901009,2147.9299316,3.8889599,254.177002,96.6230011,27.0557995,35.1811981,2187.6599121,4.1810398,198.5189972,89.3675995,24.6501007,349.0339966,123.1920013,47.7330017,352.9129944,140.6869965,51.7579002
505.1929932,322.3460083,272.5390015,155.7940063,78.7798004,22.4449997,520.3079834,333.1659851,250.6660004,122.7080002,72.1528015,19.3085995,30.8183994,2104.8000488,3.38446,248.1430054,93.7724991,26.0487003,37.2186012,2140.3200684,3.90942,176.2949982,85.2282028,22.6910992,344.0830078,115.3330002,49.5446014,343.3670044,132.003006,50.2700996
