H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
47.4143982,2092.2700195,4.17905,61.3813019,61.3269005,2.2056401,51.5540009,2083.1699219,5.2754102,50.200901,58.1777992,1.44511,220.3000031,85.5373993,39.5061989,220.0740051,93.6300964,42.9306984,27.0
44.9973984,2076.0700684,3.9201801,61.0581017,57.5099983,1.94303,50.4842987,2087.9599609,4.68186,50.0950012,54.1091995,1.3515,219.3430023,80.6648026,39.4658012,213.5469971,90.4991989,42.6801987,9.0
44.9846001,2072.0800781,3.88851,61.0307999,56.9776001,2.16872,47.9108009,2089.1599121,4.2586098,50.0503006,53.4794998,1.397,219.2769928,81.8307037,39.3792992,215.5209961,85.7954025,42.5517998,0.0
69.5227966,1967.6700439,5.2062402,64.2576981,63.3524017,4.3963099,66.2713013,2013.1899414,5.4253898,50.9602013,64.240097,2.2465601,211.7769928,64.8479004,38.6049004,199.1490021,74.9843979,41.2011986,9.0
64.1755981,1987.7900391,4.9531898,62.9701004,63.0,3.87169,63.2984009,2023.7299805,5.4314499,49.8642998,63.8170013,2.06689,222.7359924,69.171402,40.5491982,203.3029938,83.3022003,43.3414993,27.0
84.5607986,1885.7299805,5.5075998,64.2237015,63.9277,5.2719898,86.1420975,1921.7099609,6.6117802,51.1567001,66.736702,3.1712201,210.0299988,64.2248001,38.4902,196.7200012,73.5501022,41.1242981,0.0
79.1362,1914.8800049,5.3677101,63.8745995,63.9939003,4.9910798,79.2027969,1939.7900391,6.5462499,51.3082008,65.0838013,2.9465599,212.5160065,66.1238022,37.9963989,202.128006,77.8162003,40.7817001,18.0
68.2241974,1965.1500244,4.6986799,61.831501,60.4877014,3.848,66.4394989,2013.0699463,4.8474002,49.8655014,61.4248009,2.1953001,211.7109985,68.4119034,38.1896019,196.0090027,79.8996964,41.5816994,9.0
58.6178017,1994.5300293,4.4556098,62.5634995,58.6833,3.34711,57.7382011,2045.6099854,4.3719501,49.7467995,58.0155983,1.91473,214.0299988,71.0080032,38.9143982,202.3359985,79.700798,41.4438019,27.0
52.4490013,2047.0699463,5.0175099,61.7444992,65.884201,3.33079,52.1329994,2056.5700684,6.0469799,50.2363014,63.6170006,1.90405,219.9210052,77.9404984,39.4490013,216.0910034,90.5059967,42.803299,0.0
48.8193016,2086.5900879,4.3232398,61.4556007,62.2468987,2.5185599,50.4348984,2092.9399414,5.1954398,50.1777992,60.9547997,1.4367501,220.9920044,84.4676971,39.473999,221.0359955,92.2012024,42.9799004,27.0
87.1334,1874.7199707,5.5250702,64.5494995,64.2690964,5.7782102,86.293602,1916.4499512,7.1478601,51.4109993,65.8933029,3.3713601,211.3130035,63.1222992,38.5237999,212.7339935,68.5246964,41.2071991,18.0
81.1727982,1902.3699951,5.48211,64.2033005,63.1800003,4.9993901,81.9992981,1934.8100586,6.6321702,51.0962982,66.0654984,2.9388599,211.5529938,63.9440002,38.7722015,197.576004,75.7281036,41.0177002,18.0
42.4816017,2075.2199707,3.69191,60.7131996,53.8274994,1.48646,47.0402985,2093.5900879,4.0870399,50.0488014,52.0858994,1.293,218.220993,74.6956024,39.4243011,202.9600067,87.0942993,42.3298988,0.0
62.8320007,1990.3000488,5.02775,64.4007034,61.9135017,4.1523199,61.5159988,2027.8199463,5.1902699,51.030899,58.3714981,2.2488201,211.75,65.1104965,38.6030998,201.848999,76.3862991,41.2738991,0.0
71.5194016,1948.0100098,4.9568601,63.8110008,62.0005989,4.44558,68.7912979,1998.2900391,5.3010998,50.7272987,63.5228996,2.4086201,209.802002,65.1866989,37.9263992,193.1880035,78.134697,40.1736984,9.0
84.8996964,1881.5,5.49615,64.3466034,64.1292038,5.43326,88.2799988,1904.4300537,6.9130998,51.2216988,65.8262024,3.4374101,210.477005,63.4453011,38.5089989,199.2290039,70.3478012,41.1856995,0.0
44.6176987,2068.5500488,3.8266201,60.9921989,56.2752991,2.23701,45.4089012,2089.5200195,3.9201901,50.0057983,52.0895996,1.47478,219.647995,81.691597,39.3160019,214.2400055,82.2695007,42.2006989,0.0
56.7798996,2019.7600098,5.0450301,64.0509033,60.8218002,3.7577901,55.1478004,2056.3999023,4.8527098,50.7627983,56.7798004,1.92224,211.3950043,66.2901001,38.0937004,201.4750061,78.4400024,40.591301,27.0
58.4483986,2012.7900391,4.4200101,61.2597008,59.6582985,3.41816,57.4892998,2054.4199219,4.6847701,50.0652008,61.5965996,1.87515,217.628006,73.2939987,39.2158012,204.128006,83.4978027,42.2318001,9.0
47.8782005,2079.5400391,4.2059999,61.2727013,60.0772018,2.5143299,50.0643997,2095.9299316,4.8231201,50.1118011,59.8674011,1.40666,219.6109924,82.7854996,39.385601,218.3139954,88.0233002,42.8151016,0.0
57.8634987,2011.5300293,5.0835299,64.1277008,61.2244987,3.7995,55.9665985,2048.1699219,4.8811202,50.7989006,56.8328018,2.0355401,211.5650024,65.9019012,38.0985985,201.9779968,77.7329025,40.5997009,27.0
76.6529007,1927.5699463,5.3417802,63.8516006,63.9882011,4.83741,76.4252014,1951.1899414,6.4598598,51.293499,64.8154984,2.83639,212.572998,66.7496033,38.0103989,202.4199982,79.1194,40.7975006,18.0
45.4089012,2084.4399414,4.0141101,61.1778984,59.0149994,1.95978,50.8735008,2086.5500488,4.9818101,50.1422005,55.5486984,1.38131,219.6600037,82.6018982,39.4914017,215.5410004,92.123497,42.7677994,0.0
71.3463974,1951.3299561,5.22048,64.1504974,62.544899,4.4155898,68.4865036,2000.0400391,5.3320899,50.9617996,63.8628006,2.39414,210.4530029,64.9753036,38.5326004,194.7769928,76.5482025,41.0699997,9.0
78.0759964,1919.0,5.29492,63.8163986,63.7228012,4.8787899,77.9135971,1947.6700439,6.3039598,51.2672005,64.905098,2.85553,212.2850037,65.8251038,37.9808998,199.8399963,78.7277985,40.7219009,9.0
47.9255981,2093.3798828,4.2059398,61.4137993,61.6246986,2.2703099,51.6108017,2083.0900879,5.2796602,50.2103004,58.7435989,1.4509701,220.423996,85.808197,39.5035019,220.8580017,93.6549988,42.9631004,27.0
64.3862991,1976.6199951,4.61902,62.4743004,59.8876991,3.5451701,64.2120972,2022.9699707,4.75773,49.2254982,60.8599014,2.0262499,219.5370026,69.8404999,39.4271011,200.0690002,80.6781998,41.8027992,9.0
70.6682968,1949.1800537,4.83074,62.341301,60.7383003,4.0176301,68.8710022,2003.6700439,4.9854102,49.6511993,62.4542999,2.2845099,210.1360016,66.7941971,37.8778992,193.8000031,79.4423981,42.2844009,9.0
83.8864975,1899.9799805,5.4415998,64.4953003,64.185997,5.47931,85.6175003,1912.8599854,6.9907999,51.2644997,64.0294037,3.3631301,211.0679932,63.2784996,38.5299988,203.9459991,68.4714966,41.2136002,0.0
63.2490997,1984.8399658,4.73909,62.7018013,60.3889008,3.5829501,62.8268013,2030.5300293,4.92629,50.0075989,61.6908989,1.98602,219.4980011,69.8747025,39.7443008,202.2299957,81.8291016,42.9670982,9.0
46.6375008,2088.7800293,4.0488501,61.2509995,59.5250015,2.1155601,51.4877014,2083.4899902,4.9789701,50.1677017,56.4552994,1.40352,219.7250061,83.9901962,39.4786987,217.973999,92.1116028,42.8462982,0.0
45.5597992,2077.0300293,3.93607,61.0996017,57.8011017,2.0522799,50.5626984,2086.6201172,4.6519799,50.098999,54.4668007,1.36766,219.4440002,81.7649994,39.4532013,215.6679993,90.0991974,42.7272987,9.0
44.5460014,2063.7399902,3.75225,60.7653999,54.3190002,1.98779,46.5270004,2088.6999512,3.8355999,50.0084,51.6081009,1.38378,218.1060028,76.2434006,39.3471985,204.0829926,83.7813034,42.2022018,0.0
77.3955994,1908.2700195,5.2697401,64.3715973,63.7366982,4.8650699,80.4764023,1951.4300537,6.1476302,51.1175003,65.5374985,2.98334,211.3070068,63.4258995,38.5455017,196.2310028,73.3314972,41.3468018,18.0
80.3095016,1917.0600586,5.3153,64.5296021,63.7965012,5.2593498,81.4411011,1938.1199951,6.65031,51.2158012,63.0177002,3.0974901,211.3220062,63.4609985,38.5474014,203.0319977,70.183197,41.2675018,27.0
80.415802,1902.9799805,5.2989202,64.0839996,62.7874985,4.8010898,79.1035004,1953.8000488,5.6670198,51.0019989,65.325798,2.8103499,209.0469971,64.231102,38.4356003,189.845993,77.1355972,40.8418999,18.0
47.7006989,2086.9199219,4.1562099,61.3009987,60.1666985,2.38925,50.6268005,2089.8300781,4.88237,50.1497993,58.8484993,1.40367,219.8329926,84.1343994,39.4222984,220.0410004,89.5800018,42.8888016,0.0
75.8228989,1931.2600098,5.2855902,64.2416,63.8185997,4.6741199,73.2998962,1976.5899658,5.71767,50.9973984,66.4133987,2.59583,211.2879944,64.6996002,38.577301,196.8840027,73.971199,41.2081985,0.0
85.3515015,1884.9699707,5.5590501,64.2633972,64.1305008,5.4079599,86.5901031,1919.4899902,6.8403301,51.1986008,66.732399,3.2223201,210.1759949,64.2317963,38.4972,199.0619965,72.7037964,41.1506004,18.0
81.5746002,1909.4899902,5.36759,64.483902,63.9954987,5.2539601,83.9626999,1922.6500244,6.72788,51.2094994,63.7307014,3.2232201,211.1809998,63.4838982,38.5349998,201.1710052,69.7708969,41.2687988,27.0
43.3568001,2081.3601074,3.8935001,60.9958992,57.1212006,1.67682,49.1682014,2091.5400391,4.7448301,50.1069984,53.9271011,1.32829,219.1150055,79.4048996,39.4827003,210.1790009,90.7375031,42.5996017,9.0
80.2064972,1902.6400146,5.3270702,64.1932983,63.5421982,4.8761301,79.7212982,1949.5200195,5.91537,51.0404015,66.6858978,2.8709099,210.3000031,64.2435989,38.5110016,193.7169952,74.7218018,41.1104012,18.0
80.1360016,1906.4000244,5.3319101,64.4238968,63.8801994,5.0463901,83.7136002,1926.9300537,6.4776001,51.1596985,64.5882034,3.1761799,211.154007,63.5884018,38.5313988,197.3269958,71.2975006,41.328701,0.0
71.1951981,1950.7800293,4.9909902,63.843399,62.1828003,4.4400802,68.3828964,2000.0200195,5.3281798,50.7345009,63.6486015,2.39062,210.0709991,65.1384964,37.9491997,194.1080017,77.5789032,40.2318993,9.0
44.0904007,2067.6398926,3.7885001,60.7876015,54.7972984,1.84791,48.243,2090.5800781,4.14711,50.0285988,52.1057014,1.31642,218.1519928,75.9094009,39.4019012,203.9219971,86.5177994,42.3177986,0.0
76.5912018,1923.6600342,5.2616501,64.132103,62.8373985,4.64152,74.4921036,1973.2800293,5.5352502,50.9864006,65.0586014,2.6305101,209.9320068,64.536499,38.4943008,192.6549988,76.3911972,40.9940987,0.0
74.2404022,1937.8100586,5.0546398,62.9676018,62.9762001,4.3215699,73.1980972,1976.1199951,5.6754398,50.0474014,64.4299011,2.5380599,218.3739929,66.245697,38.1904984,195.3419952,81.2621994,43.1026001,27.0
68.1988983,1962.4499512,4.7732801,61.8548012,60.7991982,3.81934,67.4698029,2007.9100342,5.0150299,49.3973007,62.2817001,2.11533,219.4120026,68.0577011,38.5483017,198.6629944,81.2036972,41.3969002,9.0
44.3203011,2066.5,3.80527,60.9071007,55.6817017,2.0979199,46.3658981,2090.0600586,3.99265,50.0161018,51.8903999,1.40652,218.9259949,79.7173004,39.3582001,210.7749939,84.296402,42.3390007,0.0
51.6492996,2057.6398926,4.5784702,61.4071999,61.8284988,3.0613301,51.5080986,2089.25,5.2086101,50.1179008,63.6711006,1.61098,218.779007,76.9567032,39.3455009,208.576004,88.3098984,42.5662003,27.0
60.5703011,1997.3299561,4.22614,61.1123009,57.7552986,3.46457,59.0940018,2041.5400391,4.20187,50.0271988,59.3624992,1.9467601,217.2359924,72.4481964,39.1637993,202.2380066,80.9876022,42.0587006,0.0
79.4020004,1912.2600098,5.3137598,64.4409027,63.8258018,5.0380301,82.5136032,1933.2900391,6.44978,51.1623001,64.1035995,3.1159599,211.2330017,63.5657997,38.5381012,198.548996,71.3153,41.3102989,0.0
46.9035988,2071.9199219,4.0556698,61.0932007,58.2440987,2.3973501,49.6767998,2090.2199707,4.4675498,50.0503006,57.2033005,1.36411,219.1000061,82.1838989,39.331501,221.1269989,84.1724014,42.8476982,9.0
44.6839981,2065.8400879,3.84746,60.9654999,56.3891983,2.0364799,48.9984016,2089.6101074,4.3263202,50.0289001,52.7489014,1.35351,219.279007,79.8851013,39.4253998,213.4629974,87.8468018,42.5931015,0.0
60.8759003,2003.2099609,4.74226,62.8885994,61.7388992,3.60432,60.2417984,2042.3100586,5.11728,49.8493004,62.9137993,1.92997,222.8880005,71.4001007,40.5423012,204.9089966,83.1685028,43.3830986,18.0
65.3839035,1974.5500488,4.8829398,63.7578011,61.165699,4.1328602,62.7210007,2026.0500488,5.02035,50.696701,61.8320999,2.1903701,209.7949982,66.2714005,37.9291,193.7319946,79.7533035,40.1785011,0.0
49.1301994,2077.5800781,4.4633298,61.3795013,61.8703995,2.8374801,49.6459007,2106.4699707,5.2144899,50.1078987,63.862999,1.45716,219.1390076,80.7639999,39.3796005,210.2940063,90.3669968,42.6183014,27.0
81.2518005,1911.4899902,5.3522701,64.5003967,63.9407005,5.2646599,83.1706009,1927.8100586,6.7104301,51.2142982,63.5349998,3.18185,211.2350006,63.4578018,38.5393982,201.9839935,69.8927002,41.267601,27.0
43.3063011,2074.4199219,3.77301,60.7831001,54.7293015,1.64395,48.2113991,2092.0400391,4.2588501,50.0546989,52.4849014,1.29711,218.2420044,75.4702988,39.4283981,203.5700073,87.6678009,42.3591995,0.0
62.5404015,1984.0600586,4.6796799,62.6570015,59.5303993,3.5395401,62.1962013,2032.3199463,4.7343798,49.9850998,60.4519997,1.9742399,219.3860016,69.8209,39.7272987,202.0630035,80.7273026,42.924099,9.0
46.8199005,2084.9799805,4.46527,61.5931015,64.6977005,2.34958,50.0950012,2081.4299316,5.9915199,50.2397003,60.0172997,1.60387,220.8280029,87.9638977,39.5545006,222.0220032,95.4779968,42.9588013,0.0
51.9790001,2054.2900391,4.7887201,61.526001,63.2394981,3.1435299,51.5573006,2076.5900879,5.4946299,50.1603012,63.7145996,1.67426,219.1069946,75.0870972,39.3895988,209.572998,88.9240036,42.6894989,0.0
82.8856964,1880.3800049,5.39012,64.2493973,63.8340988,5.09448,85.3105011,1924.0500488,6.31564,51.1133995,67.4144974,3.1824,210.4060059,63.8390007,38.5098,193.9889984,73.4040985,41.2248993,0.0
45.771801,2089.3300781,4.2112899,61.3779984,61.7999992,2.0571599,50.4931984,2085.4599609,5.5016398,50.1963005,57.7458992,1.46179,220.2899933,85.5233994,39.5331993,218.7899933,94.2882004,42.8828011,0.0
68.3070984,1964.5899658,4.8508902,63.2094994,61.9258995,4.1950402,66.867897,2009.5799561,5.27633,50.8916016,63.4365005,2.3401699,219.5240021,68.035202,39.6691017,198.8769989,81.8145981,43.8937988,18.0
83.7202988,1887.4599609,5.4453902,64.1871033,63.6932983,5.1352701,85.0165024,1927.2399902,6.3473201,51.1113014,66.7093964,3.0917799,209.8769989,64.1936035,38.4822006,194.5169983,74.4520035,41.0835991,27.0
41.7714005,2080.0300293,3.7360301,60.8002014,54.8751984,1.41241,47.035099,2095.25,4.3464098,50.0746002,52.6105003,1.28901,218.6170044,76.4701004,39.4595985,205.7369995,88.7786026,42.4453011,0.0
44.1702003,2068.8601074,3.74753,60.6422997,53.648201,1.7853301,47.4786987,2089.8200684,3.94399,50.0195999,51.9379005,1.3020999,217.121994,73.5429001,39.3683014,196.7830048,84.8364029,42.0875015,0.0
82.4651031,1906.2700195,5.4092898,64.4448013,64.1341019,5.23002,85.9681015,1908.3199463,6.7870798,51.1898994,64.0320969,3.3364899,211.0070038,63.6288986,38.5214005,198.6390076,69.2633972,41.2691002,27.0
58.9970016,2003.1700439,4.9291801,63.8143005,60.6300011,3.8621099,56.797699,2053.4499512,4.8469701,50.6969986,59.8911018,1.97528,210.2740021,66.5345993,37.9838982,196.0500031,79.6134033,40.3194008,27.0
75.1830978,1937.1400146,5.2914701,64.3071976,64.3620987,4.6756001,72.6082001,1981.1600342,5.7723699,50.9833984,66.9079971,2.53754,212.2689972,64.6391983,38.6371002,199.5970001,72.6555023,41.3088989,0.0
85.7500992,1882.3499756,5.55549,64.2907028,64.169899,5.45964,87.1146011,1916.2900391,6.90028,51.213501,66.6771011,3.26982,210.2689972,64.0390015,38.5000992,199.7779999,72.0924988,41.1601982,18.0
78.8871002,1916.9200439,5.29954,64.4595032,63.7695007,5.0440202,81.5233994,1938.1999512,6.4393001,51.1677017,63.6391983,3.0724499,211.2890015,63.5579987,38.5433006,199.6869965,71.2612,41.2961998,0.0
41.8170013,2082.5500488,3.7997999,60.8863983,55.9255981,1.44434,47.4609985,2095.0400391,4.5697699,50.0945015,53.1883011,1.29888,218.8800049,77.9166031,39.4802017,207.7510071,89.9486008,42.524601,0.0
45.2759018,2075.6201172,3.9240301,61.0741005,57.6015015,1.99904,50.5583992,2087.3300781,4.6581898,50.0929985,54.1974983,1.35809,219.4060059,81.126503,39.4603004,214.6179962,90.3135986,42.7047997,9.0
62.9001999,1989.0500488,5.0254998,64.4106979,61.8639984,4.1739702,61.6638985,2026.2700195,5.21137,51.0382004,58.2918015,2.2757199,211.6840057,65.0552979,38.5993004,201.8240051,76.1175003,41.2723007,0.0
71.4585037,1947.1800537,4.9166002,63.7748985,61.7865982,4.4309301,68.7878036,1998.5300293,5.2581701,50.7174988,63.3184013,2.4103899,209.5399933,65.3377991,37.903801,192.3280029,78.802803,40.1142006,9.0
44.3408012,2077.9099121,3.9078801,61.0223007,57.263401,1.82882,50.0294991,2089.4399414,4.7017002,50.0988007,53.9618988,1.33933,219.1880035,79.8388977,39.4715996,211.5189972,90.5500031,42.6278992,9.0
57.0928001,2024.4200439,4.7044301,61.4364014,61.9491997,3.4498401,56.1351013,2057.8400879,5.23176,50.1170006,63.5265999,1.8487099,218.0970001,72.3955994,39.2834015,205.0440063,86.1812973,42.4076996,27.0
77.9382019,1921.0600586,5.3555799,63.8638992,63.9939995,4.9165201,77.8525009,1945.2900391,6.50594,51.3012009,64.9501038,2.89289,212.5440063,66.4399033,38.0033989,202.2899933,78.4662018,40.789299,18.0
86.4283981,1878.5899658,5.5422602,64.4001999,64.2621002,5.6293998,87.5518036,1910.5999756,7.0922298,51.2821999,66.0513992,3.40259,210.6450043,63.4221992,38.5130997,203.9629974,69.824501,41.1758003,18.0
49.6301994,2073.5400391,4.6373401,61.7080994,65.5279999,2.8473799,50.0161018,2082.7600098,5.8059902,50.2433014,62.6862984,1.7206399,221.8959961,86.6449966,39.5270004,225.4839935,94.0526962,43.0059013,9.0
56.3526001,2023.4100342,4.3750601,61.2422981,59.4808006,3.2697301,55.712101,2063.6201172,4.6468101,50.0643997,61.2543983,1.79412,217.845993,74.5673981,39.2350998,205.6860046,83.7752991,42.2929001,9.0
72.0730972,1944.1800537,4.85179,62.2448006,60.9995003,3.99524,70.5930023,1995.8199463,5.1091299,49.6435013,63.0862007,2.3343401,209.7960052,67.1787033,37.8526001,192.7929993,80.3891983,42.2537994,9.0
79.7347031,1892.0899658,5.32796,64.2856979,63.9873009,4.9259,81.183403,1944.5200195,6.1047101,51.0862999,67.8093033,3.0252399,211.0930023,63.8895988,38.5516014,194.7230072,73.4738998,41.3414993,18.0
80.4910965,1903.0200195,5.3081002,64.1127014,62.9813004,4.8276801,79.4148026,1952.3199463,5.7382898,51.0136986,65.6652985,2.8229899,209.4080048,64.2305984,38.4574013,191.0549927,76.4822998,40.9194984,18.0
67.9955978,1962.8800049,5.2748799,62.7126999,64.5779037,4.1641898,70.4001007,1980.5100098,6.5439701,50.0652008,63.9664993,2.67823,217.4539948,67.8001022,39.4805984,201.1089935,82.2466965,43.3046989,18.0
44.4207001,2065.1101074,3.7481501,60.7270012,54.0561981,1.9162,46.9178009,2089.1000977,3.8710101,50.0115013,51.6856003,1.35548,217.8470001,75.2136002,39.3563995,201.9100037,84.2117996,42.1791992,0.0
68.9251022,1970.7199707,5.1848202,64.2797012,63.4544983,4.3867898,66.177803,2018.3399658,5.4337702,50.9637985,64.1175995,2.1963301,212.0249939,64.4720993,38.607399,199.7109985,75.1501007,41.1931992,9.0
58.1461983,2000.0899658,4.5211501,61.3889999,58.4076004,3.3341401,57.9664001,2047.5400391,4.5367999,49.2881012,58.6814995,1.87501,217.371994,72.194603,39.6968994,203.1340027,80.358902,42.9922981,0.0
59.7298012,1998.3900146,4.8722901,63.7611008,60.5737,3.8673401,57.2817993,2050.1298828,4.8179102,50.6848984,60.3059998,2.00827,210.0299988,66.9244995,37.9561996,195.0670013,80.3478012,40.2494011,27.0
46.7585983,2089.8000488,4.2513099,61.4267998,62.2868004,2.17661,50.9068985,2084.1101074,5.5117698,50.2056999,58.4620018,1.48079,220.5050049,86.1004028,39.5298996,220.1900024,94.4178009,42.9241982,0.0
74.3901978,1938.2800293,5.19842,64.4731979,63.2998009,4.8288102,75.7321014,1967.5899658,6.09481,51.1371994,62.0886002,2.81269,211.4869995,63.7504005,38.5634995,201.0469971,72.6231003,41.2826996,18.0
46.8730011,2090.8200684,4.1549501,61.3483009,61.0311012,2.1416299,51.3945007,2083.8000488,5.2665801,50.1906013,57.6612015,1.4371001,220.197998,85.1488037,39.5085983,219.2230072,93.5514984,42.8983002,27.0
68.3562012,1965.7900391,5.1368799,63.8708992,63.5012016,4.0889902,68.3562012,1995.8199463,5.77672,50.6861992,64.1785965,2.4122801,218.7519989,67.5482025,39.3923988,199.6179962,82.8935013,44.7291985,27.0
