Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.420687,56.8582001,0.90486,289.6260071,34.7010994,6.62919,0.413702,43.3558998,0.757165,206.6470032,27.8397007,3.8771501,241.7299957,98.9709015,37.1883011,210.2630005,110.3840027,31.4825993
0.40685,51.7268982,0.874275,274.8340149,32.4411011,6.31949,0.434104,40.6623001,0.767268,205.8130035,26.4337006,3.89642,233.0720062,99.3500977,36.2985001,207.3679962,111.3219986,30.9466991
0.313035,40.5633011,0.876576,288.9299927,27.1471004,6.6055198,0.39732,32.9267998,0.727747,213.6009979,21.6620007,4.3186598,228.7969971,94.9377975,41.2480011,231.0740051,116.1070023,41.7627983
0.440226,43.3843994,0.926804,266.006012,27.9188995,6.3993101,0.453298,35.9380989,0.757035,215.0330048,24.0344009,4.32967,226.7799988,99.0551987,40.618,218.2129974,114.401001,40.7601013
0.456241,42.4850998,0.876618,273.4190063,27.7203007,6.7375898,0.518731,34.8623009,0.887693,217.3609924,23.9878006,4.4949398,219.9329987,104.9990005,139.3059998,207.8699951,116.4520035,48.8698997
0.462111,46.6240997,0.936084,285.0079956,30.6718006,7.4292798,0.475386,35.8130989,0.762777,212.326004,25.0737991,4.3600001,238.8869934,105.9469986,39.6785011,218.772995,119.8570023,38.9556999
0.352553,30.5601997,0.961464,249.8739929,24.125,6.4970598,0.316888,26.8178005,0.793742,207.5659943,18.4270992,4.3848801,231.9559937,101.9199982,41.8525009,234.2749939,113.75,42.428299
0.378987,47.300499,0.68183,288.3739929,28.1296005,5.7047501,0.616801,40.0662003,1.22927,207.0789948,23.8278008,4.04495,210.6569977,101.9020004,142.7079926,190.8869934,107.5680008,40.4659996
0.269514,49.2756004,0.663181,276.2659912,28.8055992,5.8498101,0.349596,39.9235001,0.759918,206.1430054,23.4778004,3.9679501,219.8650055,89.1001968,137.6860046,210.3329926,104.5550003,43.9920006
0.259045,45.9859009,0.689022,259.4179993,27.6410007,5.6572499,0.34004,36.2159004,0.831241,205.0870056,21.9309006,3.91118,221.697998,90.0249023,137.1329956,206.7299957,104.4749985,48.6174011
0.256164,47.1547012,0.662742,261.9880066,27.8973999,5.68574,0.331472,37.9840012,0.788801,208.6869965,22.3337002,3.8850601,220.348999,89.5826035,136.647995,206.2709961,103.8119965,47.1142998
0.366767,53.4389,0.879129,275.618988,33.1430016,6.37047,0.364397,40.7472,0.755112,205.2740021,26.9141006,3.8315699,238.2149963,96.6392975,36.8033981,209.9089966,108.6640015,31.2245007
0.280827,50.6502991,0.667951,280.7149963,29.3321991,5.86062,0.335048,40.5882988,0.724117,206.1049957,23.6429005,4.0211401,214.5269928,87.6334991,135.1580048,210.3710022,104.6460037,42.3697014
0.441931,51.1473999,0.886041,278.9320068,32.3171997,6.4656,0.427842,39.7333984,0.756462,207.3560028,26.4424992,3.99455,238.5879974,102.6839981,36.7747002,208.875,113.4250031,31.3006992
0.304085,40.5064011,0.809395,260.6090088,26.6753998,6.0964699,0.356018,33.1618996,0.809252,207.1340027,20.8778,4.0808902,224.4600067,93.6951981,108.7289963,216.628006,107.3219986,46.4458008
0.189325,36.976799,0.872114,228.7700043,27.5063992,6.0157099,0.220654,29.1819992,0.643774,199.1820068,21.3992004,3.89956,244.572998,93.2702026,43.0125999,215.8549957,104.3099976,37.7333984
0.342194,33.7517014,0.926093,257.0859985,24.9848003,6.50284,0.341,28.5067005,0.7656,207.651001,19.4988003,4.3692298,231.5339966,100.8180008,41.7008018,231.1080017,114.2389984,42.3250999
0.338402,40.4749985,0.958444,285.0369873,27.3864994,6.6987,0.407169,32.1380997,0.788568,215.4290009,21.6774998,4.31107,238.6950073,96.4646988,42.7400017,228.9340057,115.2279968,41.3261986
0.399025,55.4285011,0.89606,283.2449951,33.9115982,6.5294099,0.390443,41.9849014,0.756752,206.5630035,27.6292,3.8701,241.7830048,97.8707962,37.2557983,210.4830017,109.7450027,31.5370998
0.352012,41.2846985,0.872947,278.9760132,27.4724998,6.6522498,0.419679,33.3557014,0.731568,215.4949951,22.4470997,4.39219,230.9869995,97.072197,40.8624001,228.4570007,116.2340012,41.4966011
0.241999,49.5943985,0.858089,251.8289948,30.7775002,6.13762,0.335592,36.4421005,0.9436,204.3730011,23.8185997,3.70893,248.1929932,90.444603,42.4319,216.2960052,105.5530014,39.9841003
0.347739,47.7182999,0.687748,284.2019958,28.0478992,5.67312,0.565088,38.2825012,1.10616,207.6970062,23.125,3.98297,215.3820038,98.4651031,137.276001,197.6369934,107.5449982,40.6542015
0.213878,44.2512016,0.741848,243.0440063,27.2371998,5.4093099,0.224514,33.8440018,0.693596,200.5599976,20.8906994,3.81091,219.9730072,85.2473984,134.0529938,208.1360016,101.4319992,46.2388
0.288262,47.0410995,0.671813,269.8139954,27.9337006,5.75914,0.423464,37.5438004,0.92796,205.4589996,22.2759991,3.90856,214.3659973,92.6146011,136.7279968,201.6089935,104.0920029,42.4650993
0.19017,41.5205002,0.75235,234.1730042,26.8386993,5.3481598,0.182189,31.2766991,0.63155,200.0639954,19.7721996,3.78005,220.6470032,83.221199,131.503006,208.4340057,100.2009964,46.2370987
0.407961,56.0783997,0.900093,285.4630127,34.2160988,6.5640302,0.399915,42.5954018,0.757951,206.602005,27.7017002,3.8705699,241.7299957,98.1173019,37.2319984,210.3619995,109.9189987,31.5154991
0.256324,42.4572983,0.915788,242.8110046,29.3234997,6.1033301,0.270863,33.6150017,0.73653,199.8899994,22.8078995,3.8239801,245.1549988,92.8618011,42.9746017,216.7709961,105.1050034,37.6274986
0.440985,54.0103989,0.897071,284.894989,33.4992981,6.55338,0.429838,41.6960983,0.75869,207.1130066,27.0748005,3.9470301,239.7539978,101.3000031,36.9197998,209.3410034,112.3249969,31.3537998
0.239951,44.2223015,0.899884,241.8820038,29.3579006,6.0411201,0.281944,34.2481003,0.760809,199.9149933,23.0958996,3.7778699,245.2019958,91.7804031,42.9859009,215.996994,104.7549973,37.6465988
0.242147,45.5555,0.749496,251.9420013,27.4062996,5.4675698,0.284706,34.705101,0.785733,200.8540039,21.5625,3.8563001,219.6849976,88.0121002,136.1119995,208.0899963,102.5009995,46.2756004
0.340405,37.2699013,0.900378,269.9379883,26.0261002,6.53442,0.389139,30.5772991,0.826182,212.6080017,20.7271004,4.2768002,235.4790039,99.9977036,42.2476997,231.3650055,115.8649979,42.641201
0.27379,50.2162018,0.660363,276.9580078,28.9662991,5.7996502,0.341375,40.3415985,0.753847,206.1179962,23.3943005,3.96785,219.3190002,88.7626038,138.3280029,209.9949951,104.2799988,43.9990997
0.480093,44.610199,0.92143,279.0440063,29.6991997,7.2725701,0.489014,34.8810005,0.758281,212.6860046,24.7486,4.3888402,237.0930023,107.0339966,39.5737,216.4499969,120.4629974,38.9740982
0.374696,54.3328018,0.891254,271.447998,33.1459007,6.5749602,0.375067,41.6389008,0.771313,204.6419983,26.5119991,3.8051901,240.4949951,93.9320984,39.535099,210.7920074,106.3889999,33.4678001
0.396825,46.8507996,0.702278,288.2950134,28.1616993,5.7548699,0.610411,38.3922005,1.15051,208.2460022,23.9004002,4.0626898,215.3439941,103.3410034,136.5709991,196.4060059,110.3059998,40.4075012
0.460748,42.9832993,0.900238,270.2909851,28.6933994,6.9341402,0.50187,34.7243996,0.756636,213.0939941,24.1693001,4.3861899,229.3190002,105.1380005,38.4863014,212.9559937,118.5070038,38.7342987
0.39343,44.6501007,0.933718,265.3559875,29.0123997,6.5039201,0.422597,35.3801003,0.793096,211.2389984,23.5757999,4.06352,235.220993,98.5445023,41.2601013,218.1929932,111.4079971,39.1209984
0.308414,45.4457016,0.686243,268.7430115,28.0254993,5.9888701,0.443203,37.1105995,0.871837,205.8099976,23.0443993,3.98716,213.7599945,92.4838028,133.1380005,204.4810028,105.4820023,42.2240982
0.208833,37.4901009,0.890671,230.7649994,27.5072994,6.01053,0.239085,30.0835991,0.680993,199.3560028,21.2124996,3.86868,244.8029938,93.4817963,43.0867996,217.3399963,104.7839966,37.7899017
0.35821,49.6198997,0.679008,279.821991,29.3621998,5.9513202,0.501961,40.9552002,0.924085,206.375,24.0146008,4.0810399,213.9380035,95.4263,140.0269928,199.8000031,105.875,42.5219002
0.293124,41.0171013,0.963202,243.2859955,28.3047009,6.1010799,0.297783,32.5726013,0.788838,199.826004,21.4298,3.85969,245.5549927,94.7259979,43.2350998,221.3849945,106.1119995,37.889801
0.431783,45.5298996,0.728466,278.2720032,28.0830994,5.8728399,0.563209,37.1409988,0.998436,210.2570038,23.7656002,4.0688,212.6170044,103.3639984,128.4290009,197.6730042,113.8310013,38.0979996
0.314176,48.0905991,0.674181,277.3699951,28.2192993,5.81389,0.473347,38.9566994,0.984477,205.7799988,23.1100998,3.9547901,214.3079987,94.7830963,138.6970062,200.7649994,104.9860001,42.5180016
0.290479,42.582901,0.726157,266.3200073,26.6352997,5.85919,0.343816,34.2261009,0.802489,205.4429932,20.8922997,4.0438199,226.2599945,94.3159027,133.8619995,216.197998,108.2659988,49.1455994
0.182165,42.6758003,0.734857,234.9170074,27.1058006,5.3344102,0.183217,31.9738007,0.628552,200.1159973,20.2373009,3.7603099,220.0890045,82.3830032,131.9880066,206.4029999,99.8090973,46.1903
0.280338,49.1374016,0.661896,273.0679932,28.5398006,5.7821798,0.372297,39.7053986,0.815462,205.9680023,23.1783009,3.9395299,219.1069946,90.678299,138.9720001,207.1179962,104.2539978,44.0209999
0.360466,41.5732002,0.961083,278.5920105,27.8812008,6.64153,0.442109,33.6161995,0.746626,214.8849945,22.6562004,4.32968,232.7359924,94.7145996,43.1843987,224.0,114.2279968,41.6773987
0.454864,45.2529984,0.937583,259.4970093,28.1119995,6.27637,0.438907,38.0083008,0.756774,214.9409943,24.6996002,4.2795901,226.3710022,96.9076996,40.6394997,217.0850067,112.4120026,40.725399
0.421554,55.4584999,0.905572,264.1759949,32.9045982,6.5768099,0.425508,44.3772011,0.767601,204.9689941,26.6275997,3.81093,238.9409943,91.172699,39.4669991,207.9810028,105.6299973,33.4375992
0.337167,49.2108994,0.675339,280.6719971,28.8370991,5.8766799,0.487862,40.3613014,0.967547,206.1450043,23.6760006,4.0248799,214.1360016,95.300499,140.2969971,199.9799957,105.4319992,42.5629005
0.328191,47.4678001,0.68417,278.6199951,28.0030994,5.63873,0.512758,37.8604012,1.03482,207.5330048,22.7192001,3.9614601,215.3249969,96.3778992,136.1320038,198.802002,106.8190002,40.6439018
0.343628,31.3850002,0.943811,250.2140045,24.4391003,6.4798102,0.317173,27.3652992,0.776745,207.4779968,18.6231003,4.3695402,231.7460022,101.2289963,41.7812996,232.4400024,113.6470032,42.3793983
0.324757,36.7240982,1.01035,242.147995,26.9745007,6.1424398,0.300413,30.3365002,0.799495,199.628006,19.7803001,3.94049,245.7319946,98.0341034,43.4570999,226.6179962,107.4509964,38.0988007
0.30781,41.7649994,0.791492,263.6170044,26.9330006,6.0189199,0.380918,34.2377014,0.828743,208.1430054,21.7380009,4.1201801,222.0410004,95.7913971,104.6169968,214.2389984,108.9570007,44.9168015
0.352804,37.274601,0.900984,253.9819946,25.5011005,6.3466401,0.333005,31.5244999,0.731065,207.871994,20.7936993,4.2048802,227.9609985,98.3528976,41.7584,221.7489929,112.987999,41.656601
0.375099,51.2117996,0.877024,270.7340088,32.0640984,6.6785002,0.417973,39.9959984,0.774777,204.9120026,25.6872005,3.8821499,237.7769928,93.7273026,39.4779015,211.4960022,107.2559967,33.4749985
0.394928,46.6809006,0.703224,285.7950134,28.1791992,5.7492099,0.588356,38.1544991,1.10544,208.2579956,23.8969002,4.0657101,215.3300018,102.973999,135.4210052,197.3119965,110.4869995,40.3418999
0.252951,44.5974998,0.686753,277.6539917,27.8855,6.2610002,0.375468,36.2346992,0.806293,210.0950012,22.5445995,4.0810399,224.7050018,90.4925995,126.7450027,212.3789978,105.7679977,47.5088997
0.298204,42.0807991,0.732589,268.3240051,26.4943008,5.8930202,0.355295,33.8339996,0.816073,205.5059967,20.7378998,4.0674801,226.7709961,95.3258972,133.654007,217.3209991,108.8929977,49.2126999
0.22361,44.7156982,0.682425,246.8240051,27.3358002,5.5822001,0.248813,35.3316994,0.703625,204.7230072,21.2507992,3.85133,222.1369934,86.5775986,134.3269958,207.8569946,103.2350006,48.5802994
0.236509,46.0424004,0.660599,254.6300049,27.6373997,5.6422,0.287928,36.9519997,0.739169,208.4490051,21.7653008,3.8493199,220.3379974,87.9794006,135.1119995,206.3710022,103.0559998,47.0690002
0.209838,42.0161018,0.746261,232.0140076,26.3514996,5.3800702,0.191591,33.637001,0.624397,200.1970062,20.6226006,3.76811,220.6990051,85.8253021,132.0690002,208.6640015,101.5429993,46.2387009
0.302167,35.5985985,0.955392,251.5570068,26.6667004,6.3199401,0.30419,29.1182003,0.799598,206.0910034,19.6294994,4.0793099,241.8809967,96.3443985,45.7285995,227.7420044,108.5139999,44.4025002
0.368295,47.2588997,0.683738,284.2000122,28.2875004,5.6531501,0.574391,39.3946991,1.1029,206.9700012,23.9342995,4.02667,210.1239929,100.4860001,137.3509979,195.473999,108.5709991,40.1304016
0.464655,42.8658981,0.878541,279.5690002,27.6149998,6.6280599,0.548791,34.1688004,0.969235,215.2510071,23.7686996,4.38311,225.0319977,107.0690002,136.9700012,207.9309998,117.9179993,48.6388016
0.397796,54.077301,0.895516,269.2120056,32.7695999,6.62253,0.415237,42.2659988,0.777573,204.9160004,26.2472,3.8318999,238.7330017,92.4546967,39.4902992,210.0279999,106.3600006,33.4570999
0.386019,30.7199001,0.982787,259.8210144,23.4209995,6.5541401,0.375233,25.9962997,0.844262,207.7720032,18.6872997,4.42907,232.9400024,106.7269974,42.0421982,241.3059998,116.2300034,42.5633011
0.272499,40.4418983,0.815534,245.7449951,26.0655003,5.51577,0.271519,32.3706017,0.76167,200.5570068,19.8628998,3.9177599,222.2749939,91.5944977,133.5970001,216.2570038,104.2330017,46.4720993
0.324697,46.5912018,0.68477,275.1369934,28.1879005,5.9685001,0.484336,38.1945,0.941249,205.947998,23.4547997,3.9988599,213.8849945,94.4781036,135.6239929,202.8289948,105.8410034,42.330101
0.232253,45.1515999,0.746471,248.9089966,27.3628998,5.44875,0.261784,34.5007019,0.750506,200.7669983,21.3248005,3.8413799,219.8099976,86.9969025,135.401001,208.2259979,102.1569977,46.2649002
0.304111,47.5597,0.881342,255.7409973,31.0156002,6.36201,0.316136,37.0289993,0.762642,204.2079926,24.4556999,3.84255,247.6790009,93.2518005,42.2630997,215.5570068,106.8450012,39.8101006
0.369242,47.7640991,0.690996,290.3330078,28.0825996,5.7169099,0.619959,38.9085007,1.20341,207.8959961,23.4661007,4.0097899,215.3730011,100.8860016,139.2550049,195.5149994,108.211998,40.6838989
0.456847,45.3646011,0.919885,271.8330078,29.3775005,7.0345898,0.49102,35.9173012,0.763061,212.6860046,24.6644001,4.3447499,230.2100067,103.3580017,38.5411987,213.8699951,116.7080002,38.7122002
0.413233,42.3571014,0.879677,275.3590088,28.1739006,6.7340298,0.463367,34.1922989,0.742736,215.4779968,23.4409008,4.5116901,229.4210052,100.2969971,39.1675987,219.4530029,116.6289978,40.4127007
0.413523,55.5144997,0.934941,251.5599976,31.5125999,6.1851602,0.325865,44.1865005,0.763203,205.4029999,25.8491001,3.69593,243.9470062,79.7806015,42.2515984,213.022995,100.8389969,35.1682014
0.379416,51.9506989,0.881258,270.8320007,32.2696991,6.6661801,0.416155,40.4906998,0.776394,204.904007,25.8327999,3.86924,238.0579987,93.5403976,39.4824982,211.2420044,107.0810013,33.4710007
0.253387,46.0306015,0.672502,271.822998,27.9736996,5.8280702,0.331171,37.4644012,0.76612,209.3350067,22.5939999,3.9428999,222.5480042,90.039299,134.6439972,209.0709991,105.2009964,47.3362007
0.311046,37.4348984,0.993791,241.4499969,27.2810993,6.1262398,0.294202,30.75,0.789807,199.6620026,20.1072006,3.9189999,245.625,96.9989014,43.3880005,224.9400024,106.9830017,38.0359993
0.319081,37.3340988,0.872522,249.2579956,25.7880001,6.1022601,0.296384,30.9057007,0.711775,206.1309967,19.8941994,4.1317501,225.5809937,95.3110962,42.5765991,219.8130035,109.0429993,41.4491997
0.333322,41.4421997,0.944729,279.3160095,27.9281998,6.7205501,0.445548,33.7132988,0.739461,214.8930054,22.6329994,4.3487501,232.6679993,92.3089981,43.2041016,224.8699951,114.1009979,41.6883011
0.319428,50.5267982,0.872845,259.2990112,31.7273998,6.37851,0.333629,38.7631989,0.782457,207.8070068,24.8878002,3.7804201,246.1909943,91.6687012,41.5229988,212.8110046,105.4589996,38.2694016
0.31769,37.1907997,1.00132,241.9060059,27.1644001,6.1345801,0.297532,30.6075993,0.794455,199.651001,19.9843006,3.9282701,245.6779938,97.4586029,43.4174004,225.6719971,107.197998,38.0626984
0.344193,52.612999,0.879108,265.3269958,32.4644012,6.4846902,0.354815,40.3209991,0.775163,204.7400055,25.7383995,3.77666,244.9530029,92.5061035,42.0139008,212.5110016,105.4820023,35.0769005
0.342987,45.0574989,0.713252,277.1669922,28.2747993,5.9948702,0.466697,36.5667,0.883916,209.348999,23.3330994,4.0490098,216.8679962,96.6651993,111.1009979,204.6560059,110.1279984,38.8777008
0.354189,37.0881004,0.905811,256.3900146,25.5055008,6.3757701,0.340213,31.3010006,0.738183,207.9949951,20.7296009,4.2250199,228.1690063,98.6196976,41.7795982,222.8919983,113.2910004,41.6823997
0.351941,52.2401009,0.877537,271.553009,32.7540016,6.5788202,0.356228,40.0374985,0.756129,204.5,26.3395004,3.82794,240.9069977,95.2661972,39.543499,211.6410065,106.8180008,33.4818993
0.276417,34.8837013,0.84911,249.0079956,25.9801006,6.2838802,0.326982,29.2345009,0.832233,207.3549957,19.4778004,4.21736,235.0590057,98.8603973,43.362999,228.3029938,112.1869965,43.7072983
0.362152,29.3899002,0.983429,247.397995,23.7168999,6.5046401,0.31125,26.0641003,0.812156,207.598999,18.1439991,4.3983898,232.1470032,102.6340027,41.9323997,236.1920013,113.6579971,42.479599
0.31059,50.0150986,0.861124,271.5090027,31.6599007,6.6065302,0.369893,39.0838013,0.759392,205.0570068,25.0718002,3.8426399,244.723999,90.7778015,42.2883987,215.6369934,106.1790009,35.2322006
0.337911,38.1355019,0.906419,286.8850098,25.9437008,6.6560102,0.391569,30.7542992,0.795523,212.8990021,20.5237007,4.3572302,235.8329926,100.0930023,42.3811989,234.4369965,116.6309967,42.7949982
0.349317,52.8801003,0.887451,265.243988,32.1044998,6.4767599,0.366247,40.8604012,0.787385,205.0650024,25.5062008,3.7761099,244.6660004,88.9456024,42.1775017,213.1670074,104.7900009,35.1664009
0.327105,45.1500015,0.692256,272.2799988,28.0447006,6.0553298,0.493941,36.979599,0.920044,205.9429932,23.3057003,4.0133801,213.6679993,94.0846024,133.2420044,203.8419952,106.177002,42.2092018
0.396577,47.2820015,0.69704,298.6229858,27.8924007,5.7579699,0.700582,39.0367012,1.37251,208.052002,23.6016006,4.0239401,215.4660034,104.6060028,141.9170074,191.9129944,109.185997,40.7352982
0.456588,42.9734001,0.878149,281.8439941,27.3894005,6.6134701,0.563154,34.3550987,1.03157,215.1840057,23.6291008,4.3695698,224.8609924,106.9589996,140.3540039,206.7570038,117.2779999,48.8266983
0.332649,51.4920998,0.870711,266.9920044,32.388401,6.5177999,0.348747,39.6231003,0.758988,204.6569977,25.684,3.7973101,245.0370026,93.7771988,42.0017014,213.1150055,105.9830017,35.0663986
0.455637,42.2391014,0.876284,273.0440063,27.8572998,6.7412801,0.510898,34.4328003,0.842799,217.3220062,23.8999004,4.4871502,220.7220001,104.9550018,134.5249939,209.7669983,117.387001,48.6114006
0.209567,50.2342987,0.833717,253.3370056,30.9827995,6.1138601,0.370189,36.5315018,1.07447,204.5820007,23.7406006,3.6798899,248.6089935,91.2655029,42.4704018,217.5919952,106.0419998,40.0238991
0.352096,40.3193016,0.968315,280.605011,27.3941002,6.6648302,0.407464,31.8633003,0.80784,215.3919983,21.7176991,4.2939701,238.8370056,97.5030975,42.713501,228.352005,115.0350037,41.2840004
0.245788,38.2075996,0.926605,235.4620056,27.7136993,6.0434098,0.262272,30.9484005,0.736243,199.5899963,20.9578991,3.86097,245.1430054,94.0830994,43.1781006,219.6139984,105.4169998,37.8534012
0.393528,45.8186989,0.682316,288.0490112,27.5349998,5.7638698,0.638978,40.3754997,1.33979,207.4779968,24.0191002,4.09834,209.6600037,104.6819992,148.9100037,183.5930023,107.2149963,40.7416
0.314715,40.8325996,0.944919,292.9039917,27.5013008,6.7352099,0.400334,32.5956001,0.760322,215.5050049,21.5995998,4.3239498,238.6799927,94.7680969,42.7975998,229.7230072,115.4079971,41.3917999
0.316131,33.5280991,0.896229,247.0070038,25.1506004,6.3973198,0.309402,28.5960007,0.726332,207.0130005,19.2096004,4.3153801,231.1269989,99.5617981,41.5966988,227.4369965,112.9990005,42.243
0.384603,54.9816017,0.888207,278.2780151,33.6220016,6.41186,0.38226,41.9570999,0.761824,205.3650055,27.1306992,3.8256199,237.826004,96.3789978,36.7731018,209.6620026,108.6839981,31.1844006
0.161084,42.4519997,0.731272,235.3350067,27.4701996,5.28688,0.171972,30.7147007,0.611364,199.9559937,19.8967991,3.7527599,220.0149994,80.1949997,131.1580048,205.9380035,98.4368973,46.1769981
0.379959,54.6511993,0.909871,259.9219971,32.3726006,6.3582802,0.350764,42.0323982,0.795143,205.0350037,25.8477993,3.7258201,244.6300049,87.4345016,42.0814018,211.4880066,103.572998,35.1016006
0.294446,35.9318008,0.871159,246.1150055,25.4295998,6.0118899,0.279989,30.1884003,0.71592,204.2980042,18.9452991,4.1193399,224.7140045,94.7470016,44.1683006,221.3930054,107.8420029,43.2467003
0.39307,41.709301,0.992685,275.4450073,27.7681007,6.5467701,0.423322,33.3614006,0.758297,214.8209991,22.6233006,4.2996402,233.0870056,96.8550034,43.2464981,224.1100006,113.586998,41.6815987
0.347461,33.5539017,0.935352,259.45401,24.8444996,6.5272899,0.34628,28.3101997,0.77687,207.772995,19.4332008,4.38346,231.7420044,101.2900009,41.7542,232.5590057,114.5159988,42.365799
0.318657,45.0082016,0.890295,260.493988,29.4321003,6.4105501,0.340382,35.2282982,0.791704,204.522995,22.6662006,3.9323499,249.0350037,95.0924988,42.5558014,220.753006,108.9869995,40.415699
0.470092,42.8366013,0.878244,278.4710083,27.7290993,6.6324701,0.543451,34.1081009,0.942435,215.2870026,23.8425999,4.3889799,225.0740051,107.2789993,135.5110016,208.2290039,118.2460022,48.550499
0.447373,58.0531006,0.915849,309.1690063,36.4855003,6.9218602,0.437195,44.5866013,0.750148,206.6829987,27.9692001,3.9184,242.4409943,103.6569977,37.0485992,212.1909943,113.1719971,31.3824005
0.403225,55.7458,0.898005,284.269989,34.0536003,6.54492,0.394847,42.2765999,0.75749,206.5820007,27.6637993,3.87005,241.7539978,97.9657974,37.2448997,210.4290009,109.8199997,31.5268993
0.374481,28.1107006,1.01483,243.2129974,23.2098999,6.5080099,0.301971,25.1191998,0.83487,207.6159973,17.9013996,4.4138699,232.3059998,103.3580017,42.031601,238.4660034,113.3450012,42.5377007
0.331797,34.4962997,0.906095,253.6889954,25.2751999,6.4565301,0.334609,28.9811001,0.74301,207.4100037,19.7488995,4.3419399,231.1730042,100.1110001,41.6027985,228.5149994,113.8339996,42.2509003
0.319642,50.8599014,0.875666,258.4609985,31.7052002,6.3513799,0.33253,38.8036995,0.794284,207.8289948,24.8621006,3.76702,246.1889954,90.959198,41.5413017,212.7810059,105.1600037,38.2839012
0.327963,47.0536003,0.683375,276.7909851,28.2756004,5.9552798,0.489256,38.6287003,0.95447,205.9940033,23.5506992,4.0032301,213.9299927,94.8470001,136.529007,202.3379974,105.8550034,42.3712997
0.282097,38.537899,0.843328,243.4589996,25.6329002,5.5292702,0.266255,30.8253994,0.775848,200.4170074,19.0331001,3.9428301,222.8710022,92.6171036,132.8049927,218.6499939,104.5540009,46.5180016
0.395851,45.398201,0.682768,288.1879883,27.3432999,5.7743802,0.643026,40.3426018,1.36713,207.5829926,24.0779991,4.1100302,209.3139954,105.4000015,150.2940063,181.8890076,107.2300034,40.7932014
0.416128,43.8180008,0.879963,276.0750122,28.5683002,6.69876,0.439862,35.0839996,0.731505,215.3959961,23.7486992,4.5430198,229.6730042,99.0154037,39.0901985,219.7879944,115.0759964,40.3708992
0.353081,36.7244987,0.920759,266.8349915,25.5009995,6.4815898,0.362305,30.6152,0.760252,208.4089966,20.4801006,4.2939301,229.0440063,99.3183975,41.8944016,227.4839935,114.3199997,41.8021011
0.321697,39.6820984,0.994197,245.1950073,27.8409996,6.1474099,0.309533,31.9237995,0.799208,199.7680054,20.8715992,3.9050901,245.7539978,96.7860031,43.3451004,224.2929993,107.0490036,37.9926987
0.274016,41.1128006,0.801552,261.8359985,26.6896,6.1241698,0.335642,33.4623985,0.803762,206.7160034,20.9776001,4.0949898,227.8040009,91.9832001,115.6989975,218.9120026,106.2509995,48.5598984
0.276968,46.8874016,0.666189,269.8500061,27.9164009,5.7539001,0.426087,37.3637009,0.928084,205.6179962,22.1739006,3.89255,218.7180023,92.3247986,139.1580048,203.1300049,103.810997,44.0293007
