DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
379.0700073,3267.1499023,43.9286003,346.7720032,168.3880005,11.5468998,385.1839905,3005.6201172,60.2552986,272.8779907,148.2630005,6.3551798,66.3007965,3190.0100098,6.1561899,64.0550995,54.1832008,5.1846299,56.2190018,3391.2099609,5.7190199,68.1644974,52.5213013,3.6350601,155.9869995,61.4807014,19.9328003,145.8009949,75.6829987,17.5904999,22.5
310.8009949,2502.9399414,38.5657005,261.5509949,208.5890045,38.9233017,264.9119873,2581.9499512,54.3384018,206.4519958,203.5789948,29.3679008,108.185997,1826.5899658,14.0811005,59.3623009,49.7575989,35.0769997,77.8672028,1895.0999756,8.40347,60.7182007,58.1142998,27.0960007,180.2079926,42.5419998,17.0238991,147.0019989,54.1968994,17.0443993,11.3
455.3800049,2599.9599609,78.759201,289.8900146,247.6710052,44.3757019,450.1140137,2613.5300293,81.1112976,228.897995,222.7389984,31.1093006,112.5049973,2490.5200195,14.9090004,73.8999023,57.3576012,50.9356995,168.9589996,2442.5100098,24.405899,62.2784996,51.5772018,39.5545998,187.0919952,38.3102989,17.7497005,149.8009949,47.4889984,18.3111992,0.0
336.1570129,3279.6000977,46.4985008,346.3800049,166.697998,11.5123997,322.5960083,3337.1000977,50.7574997,307.0239868,163.6410065,6.6997099,61.6500015,3067.9299316,5.48668,62.7066994,52.1772995,4.9008698,63.3871002,3025.4899902,6.1220002,67.3308029,52.2647018,4.1329098,164.6119995,58.1302986,20.3827991,151.9680023,70.3539963,20.9391994,0.0
221.8419952,3252.5200195,42.3222008,342.4899902,175.598999,10.9790001,259.0280151,2584.7299805,76.6383972,239.5390015,140.2160034,5.9976802,64.7845001,2977.4399414,5.6342101,58.6665993,41.6148987,4.9796,50.5582008,3133.6999512,4.8266401,67.1389008,40.4068985,4.0370898,163.4790039,57.7681007,19.5704002,154.4620056,67.1111984,19.7205009,0.0
535.9829712,2268.7399902,93.6037979,262.3540039,265.8999939,45.5042,536.8049927,2403.0700684,96.6790009,196.3209991,231.0180054,32.3405991,133.7579956,2256.9199219,18.9202995,76.7102966,61.8667984,59.7224998,208.5059967,2022.1800537,31.6156998,60.6259995,54.4869995,45.271801,200.4429932,32.1608009,17.0310993,146.7969971,41.0603981,16.6693993,0.0
346.1579895,3287.9699707,47.2874985,347.6369934,166.8320007,11.5567999,319.2950134,3339.9299316,50.770401,307.4729919,163.2050018,6.7265902,61.4152985,3114.7199707,5.5272298,63.2844009,47.2685013,4.8671899,63.2083015,3090.2099609,6.3334398,67.2666016,47.6579018,4.0992999,168.1119995,57.9413986,20.4190006,152.9279938,70.4813004,21.1382008,11.3
281.9460144,2616.4099121,41.8507004,265.7399902,204.5310059,38.0830994,188.5209961,2635.6999512,49.405899,214.3110046,205.0639954,28.7513008,95.710701,2225.3100586,12.0944004,59.6032982,42.3605995,31.3651009,77.7387009,2320.3000488,9.2327003,60.8493996,43.8037987,24.2255001,167.2149963,44.7333984,17.2047997,147.8029938,56.7826996,17.7975006,11.3
301.321991,3270.8500977,44.1637993,345.4349976,167.595993,11.4111996,293.2269897,3332.8701172,50.2305984,306.3919983,164.5119934,6.6609602,61.2042007,3024.9699707,5.3513298,62.0755005,49.6761017,4.8735399,67.8393021,2941.9899902,6.3222699,67.1076965,49.9472008,4.1712399,167.647995,57.8923988,20.4255009,153.276001,69.9412994,21.0195999,22.5
391.1359863,3304.1499023,48.8241005,350.1359863,166.4400024,11.6955004,340.2319946,3349.7099609,51.7612,308.3200073,161.8650055,6.79459,62.2689018,3251.9299316,5.8127699,65.0400009,39.6355019,4.8415399,61.0452995,3317.2099609,6.7107701,67.2195969,40.3681984,3.96416,172.9620056,58.7508011,20.4591007,153.5,72.4182968,21.1898003,0.0
344.6140137,3268.5600586,44.9410019,345.5620117,170.3289948,11.1857996,362.2789917,3004.4399414,60.1507988,273.7730103,150.3450012,6.25387,65.3927002,3085.2900391,5.9388399,62.1557007,58.0940018,5.19626,57.8274994,3230.6298828,5.5827198,67.1523972,56.4317017,3.7923801,151.2339935,59.1987,20.1413002,147.2050018,72.0063019,17.5503006,0.0
490.0289917,2278.6599121,81.7058029,257.5329895,230.2550049,42.7363014,495.8259888,2458.75,81.0623016,196.0549927,215.6260071,31.3465004,132.5709991,1484.8699951,18.4832001,65.9076996,83.0162964,47.0918999,135.151001,1315.0,21.0662994,60.5290985,83.8674011,36.5960999,184.451004,34.4679985,16.8824005,141.3399963,46.9034004,15.7833996,22.5
430.1210022,3274.8701172,44.0242004,348.4389954,166.9810028,11.6260004,417.1719971,3027.3999023,61.6389008,274.7149963,148.1069946,6.3992701,67.8066025,3328.8999023,6.5112,65.5222015,48.0233994,5.0703301,55.8525009,3610.5300293,6.2678299,68.0289993,46.8692017,3.4772401,160.7819977,64.1155014,20.0361004,146.4499969,79.7830963,17.9673004,11.3
471.2019958,3299.6599121,45.7798996,349.4689941,161.4799957,11.7137003,436.9240112,3373.3898926,55.671299,305.0029907,159.8209991,6.76442,65.822403,3488.0900879,6.3824,68.7186966,43.2491989,4.99189,61.0639992,3752.2600098,7.0479398,66.8880005,42.766201,3.2867899,167.3639984,66.2349014,20.3565006,146.6360016,83.5419998,18.0760994,0.0
509.82901,2394.7600098,86.3823013,269.5069885,288.9169922,50.4236984,520.6710205,2488.3400879,89.2767029,214.4290009,237.8240051,35.0825005,126.7789993,2319.3999023,17.7719002,80.8246002,80.2146988,71.8665009,177.4210052,2223.0600586,29.1138,61.5172997,71.8399963,55.3195,181.3040009,31.4172993,16.6968994,141.2220001,45.0311012,15.3648005,0.0
334.3619995,2405.7900391,44.6250992,258.894989,213.4499969,39.5525017,306.4320068,2559.5800781,58.6063004,204.0399933,203.3500061,29.5536003,117.3960037,1656.9599609,15.6063995,60.1627007,58.9109001,37.0382996,74.9804993,1642.0200195,9.1621504,60.7570992,65.3631973,28.5587006,182.5690002,41.4178009,17.0827999,145.2830048,53.1767998,17.0541992,11.3
319.473999,3265.2900391,44.3660011,345.0010071,171.6060028,11.1289997,343.3280029,2931.5800781,62.7545013,268.0780029,148.6629944,6.2144899,65.3845978,3062.9299316,5.8992901,61.5873985,52.5820999,5.18574,58.3708,3203.9199219,5.65412,67.0113983,51.3227005,3.8596201,153.095993,58.8172989,20.1658001,148.6529999,71.0307007,17.9627991,11.3
269.9689941,3254.6799316,42.2779007,342.5450134,175.2870026,10.9596996,304.9179993,2974.8898926,58.1192017,274.4410095,152.6450043,6.0632501,63.9417992,2965.6799316,5.5397,58.854599,38.7804985,5.73281,73.0565033,2938.4699707,6.7776198,67.2124023,39.8050003,4.3120599,151.0549927,57.6939011,19.4496994,151.2039948,69.7774963,18.5757999,0.0
406.0499878,2322.4499512,60.9572983,259.5859985,218.5890045,40.4001999,394.868988,2535.3898926,67.5671997,202.4720001,207.3650055,30.0835991,123.7210007,1573.6999512,16.8509998,61.5247993,65.4819031,40.2342987,102.0739975,1461.3800049,14.0018997,60.8384018,71.5771027,31.1952991,184.3480072,38.2369003,17.0755997,143.8639984,50.5764008,16.7721004,0.0
362.8739929,2473.9799805,49.6320992,262.9590149,209.3040009,39.1813011,338.8760071,2565.25,60.6557007,205.3179932,206.3999939,29.7355995,110.6380005,1743.9300537,14.6304998,59.4934998,46.4987984,36.9740982,101.6309967,1791.8100586,12.0860004,60.6940994,63.5820007,28.8143005,180.7220001,40.1543007,16.8652,146.2960052,51.5658989,16.1264,22.5
226.8280029,3247.5900879,37.7067986,342.7210083,173.9060059,10.8499002,252.5169983,2927.9299316,56.7016983,268.9979858,151.3549957,6.0560999,62.975399,2902.4599609,5.4351401,57.6262016,38.5946999,4.7596898,73.5259018,2828.2900391,6.4299402,66.7703018,38.969101,4.1719298,173.2230072,57.8092003,19.8934994,159.9149933,69.3026962,21.1832008,33.8
440.4509888,2403.4099121,67.0731964,260.0220032,220.7389984,39.5862007,444.8240051,2514.8898926,71.5582962,200.5639954,212.401001,29.1109009,119.9059982,1603.4799805,16.2952995,62.7883987,64.9296036,42.3074989,117.6169968,1566.2399902,16.3724995,60.3620987,87.8973007,33.5794983,172.7400055,36.7038994,16.8206005,139.2610016,50.3471985,14.4198999,33.8
423.3619995,2787.8601074,65.6334991,312.0969849,225.9109955,39.5219002,409.9930115,2851.7199707,70.2167969,257.8259888,211.8970032,27.3160992,95.0279999,2607.9099121,11.7982998,72.2565002,58.6478996,40.5026016,118.5370026,2523.1799316,16.3075008,65.4154968,55.549099,31.2917004,174.9340057,44.6194,18.7247009,150.4779968,55.3470001,18.7787991,11.3
456.8479919,3288.6899414,45.0438004,347.7470093,163.072998,11.6042004,434.0669861,3360.8798828,55.2400017,303.4259949,160.7700043,6.7141399,66.5003967,3377.2600098,6.37293,66.7213974,50.1913986,5.1442099,57.9048004,3636.9199219,6.4300199,67.0126038,48.7901001,3.5039501,162.6000061,65.1468964,20.1847,146.4299927,81.4923019,17.5825005,0.0
492.6940002,2288.8601074,82.1682968,257.9119873,231.423996,42.9235992,499.0119934,2458.2600098,81.5979996,196.1210022,216.3399963,31.4389992,132.0879974,1496.4599609,18.4255009,66.1801987,86.3609009,47.5917015,135.6660004,1326.5999756,21.2978992,60.5602989,86.0112,37.0884018,182.8589935,34.230999,16.8805008,140.4400024,47.0769005,15.6632004,22.5
395.3420105,3304.0600586,48.7345009,350.2820129,166.4329987,11.7156,343.723999,3350.7099609,51.9163017,308.3829956,161.75,6.8034101,62.5262985,3265.4099121,5.8533301,65.2534027,38.8596001,4.8443699,60.6808014,3343.6799316,6.7108998,67.2125015,39.5779991,3.95121,173.5650024,58.924099,20.4598007,153.5720062,72.7053986,21.1800995,0.0
378.2900085,2562.7199707,58.6615982,266.2160034,234.5469971,41.5018997,311.9049988,2562.3898926,67.2785034,211.2669983,219.2160034,29.6606007,105.4869995,2222.0300293,13.9452,67.6418991,60.2872009,46.1997986,115.1419983,2259.6799316,16.1905994,60.8019981,56.9547997,35.6912003,163.3659973,39.3436012,16.9592991,142.2200012,50.7597008,15.8046999,0.0
290.0090027,2687.5600586,46.9846001,269.3160095,222.3820038,40.830101,186.3370056,2614.9099121,55.0239983,215.4309998,212.5549927,30.0646992,87.6908035,2422.5200195,10.8528004,63.8937988,50.3492012,40.0525017,87.5789032,2500.5800781,11.8281002,61.1465988,48.0775986,30.8129005,164.927002,42.9804001,17.0813999,144.1080017,55.6862984,17.0480995,11.3
402.0469971,2916.2700195,59.7778015,322.5820007,188.3000031,13.9728003,379.3789978,3116.1298828,63.0052986,277.8680115,172.1309967,7.69028,61.0640984,3103.3300781,5.5820599,66.5875015,50.3478012,14.6275997,101.3259964,2789.0300293,13.1816998,66.2612991,48.4421005,10.7722998,179.3639984,48.2476997,20.5438995,151.1300049,63.2396011,20.816,11.3
298.894989,3259.9399414,44.092701,344.196991,173.072998,11.0615997,325.678009,3087.4799805,55.0866013,283.5710144,154.8970032,6.2171502,63.8202019,2978.4099121,5.6201701,60.6842995,56.174099,5.4790802,71.944603,2930.5900879,6.5205798,67.1388016,56.3549004,4.0749602,146.9790039,57.7128983,20.1716003,147.4880066,70.0906982,18.2553005,11.3
346.4590149,2587.4399414,57.7276001,270.1149902,231.2920074,41.5878983,260.54599,2584.75,64.3707962,213.8049927,218.5330048,30.4992008,101.1600037,2288.6201172,13.2215996,67.3310013,56.0551987,44.3660011,107.6959991,2323.9299316,15.7767,60.8328018,52.2985001,34.2893982,165.4049988,40.6302986,16.4740009,143.7519989,51.5248985,16.2275009,22.5
434.2999878,2764.8798828,67.8392029,305.8630066,229.0850067,41.0550003,428.0050049,2819.7700195,72.4210968,252.8829956,213.2619934,27.9050999,99.273201,2613.9199219,12.4812002,72.9486008,58.0862007,42.4435997,137.6499939,2581.1298828,18.7364998,65.4272995,55.4520988,32.5589981,176.9609985,43.8041,19.0205002,149.4340057,54.0892982,18.8337002,33.8
343.7399902,2446.3300781,45.696701,260.9089966,211.6909943,39.4081993,314.0310059,2564.5100098,58.9369011,204.8410034,204.8370056,29.6219997,113.336998,1719.9799805,14.9981003,59.9808998,54.6637993,36.8661995,86.5020981,1734.4300537,10.2322998,60.7495003,64.1465988,28.5615005,181.3999939,41.0560989,17.0188999,145.6470032,52.8536987,16.7761002,0.0
222.6260071,2876.7600098,38.0341988,299.7139893,200.6750031,34.9700012,158.6970062,2916.8999023,48.8086014,255.2039948,196.6779938,26.3132,75.4100037,2559.0100098,7.9956698,61.4978981,50.1827011,27.7427998,70.3252029,2564.6799316,7.3900299,64.4087982,49.2540016,21.3304996,164.0789948,51.2252998,17.7903004,149.1900024,63.5792007,18.5505009,0.0
268.4119873,3253.3000488,43.0334015,342.9869995,174.2680054,11.0403004,298.4779968,2732.1999512,69.5812988,251.4830017,144.1679993,6.0480099,65.0484009,2998.7800293,5.65587,59.2221985,45.0996017,5.1656098,54.9057999,3160.3798828,5.2980599,67.2723999,43.9323997,4.0694399,159.3470001,58.3387985,19.4799004,152.4980011,68.7778015,18.9659004,33.8
313.9460144,3263.7700195,44.0926018,345.1900024,168.3670044,11.2096004,323.8179932,3149.4199219,51.3088989,288.3049927,155.5460052,6.29848,62.1170998,2993.6000977,5.4369202,61.3494987,68.2585983,4.8516898,67.4250031,2901.3400879,6.04424,67.4033966,67.6284027,4.0108099,156.4640045,59.2575989,20.4624996,148.9299927,71.1453018,20.2383003,0.0
434.4920044,2326.75,67.3986969,260.9599915,220.7660065,40.7980995,430.5499878,2526.0300293,71.4235001,202.0469971,209.901001,30.3675003,122.9660034,1566.8900146,16.8304996,62.1425018,68.9477005,41.8008995,114.4489975,1437.0100098,16.2015991,60.8824997,76.5662003,32.6058006,183.1360016,36.9068985,17.0352001,142.4900055,49.6573982,16.3304005,33.8
318.0849915,2658.0600586,51.0298004,269.7659912,225.9680023,41.4412003,222.9519958,2605.3701172,58.7038994,215.1660004,214.6349945,30.4039001,90.3889999,2391.6000977,11.3690004,64.7827988,52.5637016,42.0959015,97.8294983,2441.1799316,13.3822002,61.2092018,49.7932014,32.4502983,164.5690002,41.6048012,17.0403004,143.2339935,54.3600998,16.7658997,0.0
201.8639984,3252.8601074,41.4939003,342.4609985,177.1759949,10.9092999,237.2189941,2464.3999023,77.9191971,229.4100037,137.8880005,5.9506602,64.1222992,2953.0300293,5.5686998,58.0222015,38.899601,4.8176699,52.5063019,3072.2700195,4.87815,67.0486984,37.7024994,4.0338101,165.9669952,57.1379013,19.6595993,156.1009979,65.8705978,20.3656006,0.0
422.6069946,3303.1298828,47.714901,350.4660034,164.6880035,11.7693996,373.8529968,3360.6298828,53.1808014,307.6400146,160.8699951,6.8144698,63.6851006,3362.1799316,6.0433102,66.9003983,38.139801,4.8744702,60.710701,3509.2399902,6.8453002,67.0960999,38.5449982,3.7016599,173.6790009,61.4199982,20.4417,151.7120056,76.4819031,20.3209,0.0
404.3710022,2538.2199707,65.5082016,268.1749878,251.8500061,45.1952019,362.0499878,2530.8400879,75.8497009,211.5130005,228.5700073,31.3355007,110.4970016,2402.3200684,14.9211998,72.9875031,63.1147995,54.1297989,156.7460022,2416.4899902,22.6259003,61.3195992,56.2331009,41.7397003,172.9519958,37.2999992,17.0834999,141.9850006,47.4707985,16.0277004,22.5
543.2700195,2131.5800781,95.6425018,256.0379944,235.6329956,43.1276016,546.1300049,2436.6000977,88.8069,194.6750031,218.1190033,31.4596996,142.8739929,1489.4100342,20.2891006,67.6539993,80.0627975,49.1049004,161.7230072,1231.4200439,25.8040009,60.5242996,77.1533966,37.7585983,192.6069946,33.2229004,16.9764004,143.904007,43.4639015,16.3889999,0.0
311.0679932,2608.9099121,48.0382996,266.7460022,210.1269989,39.3628006,225.5200043,2610.2900391,56.0121994,213.102005,208.5500031,29.3638,96.4710999,2163.6298828,12.3200998,61.0988998,43.6763992,35.3190994,90.7925034,2220.6899414,11.5275002,60.9962997,43.0957985,27.1751003,162.8439941,43.2223015,17.0748005,144.677002,53.8033981,16.6947994,0.0
508.394989,2214.5600586,87.0746002,256.6270142,231.9839935,42.8073997,513.1259766,2449.2900391,83.8834,195.3970032,216.1159973,31.3353004,136.9369965,1472.0699463,19.2292004,66.4875031,80.8061981,47.6640015,144.5809937,1262.3900146,22.8328991,60.5124016,79.9447021,36.7840004,189.1909943,34.0551987,16.9347992,143.0050049,45.3661995,16.1721001,0.0
329.1669922,3279.2600098,46.1057014,346.3850098,166.9620056,11.4918003,314.2609863,3336.6599121,50.615799,306.946991,163.7910004,6.6937699,61.4404984,3065.8300781,5.4541402,62.6533012,50.7196007,4.8852801,64.5845032,3014.1799316,6.2203002,67.2564011,50.9165001,4.1342402,166.0619965,58.0393982,20.4036007,152.4730072,70.2790985,20.9995995,0.0
257.993988,2657.0300293,38.5596008,266.1119995,206.1990051,37.9816017,138.0950012,2659.1599121,45.1786995,216.2630005,205.2489929,28.5814991,91.1280975,2417.2600098,11.2839003,59.9525986,44.3992004,30.5797997,61.8600006,2545.25,7.1972599,60.8820992,46.4219017,23.6427002,164.9750061,46.0054016,17.2735004,147.197998,60.0248985,18.4398994,0.0
484.9070129,2445.4899902,79.8180008,269.9920044,282.6549988,50.0816994,490.7070007,2511.6000977,84.1537018,216.6580048,235.9219971,34.9726982,123.5240021,2220.4199219,17.1795998,79.1709976,84.3264008,69.516098,159.4579926,2209.3400879,26.3750992,61.5516014,76.4944992,53.841301,171.923996,32.8041992,16.5755997,139.8939972,46.1763992,14.7959995,22.5
231.7920074,2838.9199219,39.2761993,292.8389893,205.7169952,35.6836014,161.0010071,2850.8798828,49.0905991,245.5639954,201.3589935,27.4825001,79.5115967,2506.3601074,8.7581396,60.8400002,49.4886017,29.1849003,70.5323029,2552.8798828,7.97647,62.1473999,49.0344009,22.9951992,165.3320007,49.8240013,17.7045994,148.5820007,61.7834015,18.2882996,0.0
300.8160095,3277.4299316,45.0915985,342.6820068,170.0319977,10.8903999,318.8930054,2859.4499512,68.7426987,260.1130066,144.4660034,5.89819,66.3947983,3148.5,6.09761,62.8328018,47.1773987,5.05585,50.7661018,3366.1599121,5.3957701,66.8358002,46.0415993,3.5434599,159.1900024,58.6520004,19.9759998,147.9960022,70.9661026,18.2078991,11.3
209.3110046,3249.5800781,39.0702019,342.1570129,176.1399994,10.8457003,242.8150024,2638.4799805,66.8482971,243.5970001,143.1170044,5.96385,63.6456985,2907.9599609,5.5169601,57.2574997,36.0984993,4.8693099,61.671299,2980.4099121,5.65446,66.8529968,35.4107018,4.31285,168.7720032,57.1833,19.7206993,157.7769928,66.501297,20.4272003,0.0
300.4599915,3275.6499023,44.9645996,342.5010071,170.1629944,10.8837004,319.401001,2865.9599609,67.8778,260.6640015,144.8300018,5.8961701,66.2201004,3134.9399414,6.0617099,62.6922989,47.8060989,5.0735602,51.7246017,3340.1699219,5.4131198,66.8497009,46.6433983,3.5646901,158.5449982,58.524601,19.9666996,147.901001,70.7805023,18.1588001,11.3
429.6640015,3275.3999023,44.1067009,348.4339905,166.7559967,11.6336002,417.0440063,3041.3100586,60.8824997,275.7969971,148.4810028,6.4046898,67.5322037,3324.8701172,6.46808,65.5753021,48.8404007,5.0784898,56.1587982,3597.2900391,6.2414999,68.0482025,47.6054993,3.4741299,160.5220032,64.0475006,20.0284996,146.2559967,79.7210999,17.8929996,11.3
245.701004,3031.5900879,39.1147003,316.3819885,177.7709961,11.7460003,239.2960052,2782.5300293,58.4961014,249.1419983,158.5769958,6.47193,74.1939011,2636.9199219,7.8452702,54.6148987,42.2218018,7.5036898,77.4095993,2610.3200684,7.9380798,65.2945023,41.6013985,6.0261002,168.4060059,54.6635017,20.0890007,155.6920013,64.8386993,20.1210003,11.3
221.7429962,3252.1298828,41.1492996,342.3940125,176.3630066,10.9081001,256.1149902,2576.2900391,71.7817993,238.4179993,140.9389954,5.9686599,64.2345963,2943.8200684,5.5791202,57.9105988,38.7658005,4.95682,55.9219017,3070.3898926,5.27319,67.0257034,37.7104988,4.1863399,164.4609985,57.3019981,19.6182003,155.6089935,66.4661026,19.9055996,0.0
398.0950012,3286.7700195,46.5560989,348.144989,165.2599945,11.6991997,371.0899963,3348.7800293,52.0278015,305.6929932,161.6790009,6.7722802,63.6916008,3203.5700684,5.86273,64.6729965,51.5727005,5.03513,56.524601,3296.3999023,5.7271299,67.4207001,50.2835999,3.9035299,166.4409943,60.2277985,20.1853008,150.6529999,73.9810028,19.6714993,11.3
257.1839905,2667.7900391,40.1456985,266.5740051,207.9989929,38.4398994,143.8600006,2646.5,46.7872009,215.8950043,205.875,28.8225994,90.2387009,2378.7199707,11.151,60.4463997,44.3796997,32.1517982,66.6203003,2500.1101074,8.2137499,60.9191017,44.9308014,24.7700996,165.0249939,45.7389984,17.2364006,146.9600067,58.7713013,18.0314007,0.0
212.6970062,3250.1201172,39.5894012,341.9719849,176.1269989,10.8329,246.8679962,2608.4799805,67.667099,240.447998,142.0820007,5.9460201,63.8894997,2905.0100098,5.5441799,56.9855003,35.6721992,4.8847198,58.8009987,3026.6101074,5.4853601,66.8021011,34.5951004,4.4242401,168.625,57.1589012,19.6832008,157.720993,66.0371017,20.1821003,0.0
197.9149933,3247.7600098,36.8875008,343.019989,173.173996,10.9729996,225.7359924,2892.4499512,58.094101,266.5339966,150.2220001,6.08847,61.8792,2901.8500977,5.3251901,58.2375984,41.8452988,4.6908002,72.3361969,2791.9499512,6.1510501,67.0519028,42.0429993,4.1396499,173.6430054,57.3209,19.8773003,158.7330017,68.2916031,21.5210991,0.0
