DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
496.5010071,2253.7399902,83.8009033,257.144989,230.8910065,42.7514,501.8569946,2454.7700195,82.1377029,195.7749939,215.746994,31.3316994,134.2539978,1477.5699463,18.7684002,66.1184006,82.0762024,47.2921982,138.6170044,1291.3499756,21.7535992,60.520401,82.1802979,36.6246986,186.7200012,34.3078995,16.9083004,142.1410065,46.2560005,15.9779997
182.6809998,3246.7900391,36.5019989,342.8099976,173.5939941,10.9603996,214.871994,2849.3300781,60.1707993,262.95401,149.0140076,6.0729399,61.8813019,2895.6899414,5.3262801,58.1216011,40.6096992,4.6819601,71.1913986,2791.9799805,6.0249901,67.0261993,40.7697983,4.1357398,173.897995,57.078701,19.8729,158.8999939,67.763298,21.5275993
499.9089966,2394.9499512,84.6958008,267.6740112,273.6369934,48.0105019,496.1679993,2474.5400391,88.6973038,209.1929932,233.9759979,33.8249016,125.9749985,2322.9299316,17.6205006,77.6958008,71.7801971,64.7279968,184.4450073,2237.0,28.8292007,61.1850014,64.2366028,49.7471008,182.4459991,32.7192001,16.7667999,142.753006,44.3484993,15.6736002
526.289978,2249.6699219,93.9589005,258.4089966,242.1880035,44.046299,532.6640015,2431.6298828,89.5473022,195.2299957,220.875,31.8062,135.8190002,1540.0699463,19.1683998,68.7796021,99.6418991,51.8609009,155.7480011,1312.4000244,26.3022003,60.6915016,89.4438019,39.9221992,191.3600006,32.0311012,17.0981007,141.3110046,44.0915985,16.5879993
531.4169922,2292.7700195,91.9309998,264.697998,266.8930054,46.3908997,525.0410156,2432.3200684,95.4763031,201.6759949,232.904007,32.9258003,132.4369965,2294.7600098,18.7402992,76.780899,64.5314026,61.0946999,212.1269989,2141.4099121,31.9731007,60.8671989,57.1209984,46.6483994,192.7339935,32.9432983,16.9207001,145.345993,41.2117004,16.2052002
388.0230103,3305.9499512,48.9421997,350.052002,166.2720032,11.6612997,336.6879883,3349.3798828,51.6362,308.1329956,161.9400024,6.7796698,61.8209991,3244.6298828,5.7603002,64.8690033,40.5740013,4.8331599,62.1437988,3294.1201172,6.79741,67.2039032,41.3404999,3.95329,172.1719971,58.7773018,20.4633007,153.2299957,72.4624023,21.1110992
278.2940063,3255.3898926,42.9538994,342.6759949,175.1929932,10.9837999,312.769989,2987.8500977,58.228199,275.6300049,152.9579926,6.0739899,64.0587997,2974.2600098,5.5504298,59.0984993,40.5017014,5.7919698,72.4854965,2953.2700195,6.7364502,67.2917023,41.4656982,4.27776,148.8540039,57.6627998,19.4092999,150.2259979,69.9110031,18.3090992
231.1320038,3251.8400879,41.0982018,342.3439941,175.8000031,10.9155998,265.8380127,2651.1000977,68.7627029,244.6950073,142.9089966,5.9849,64.3018036,2941.1101074,5.58497,57.9458008,39.0163002,5.0534601,57.7601013,3066.4199219,5.4731498,67.0301971,38.1048012,4.25596,163.2050018,57.3939018,19.5897007,155.1239929,66.8822021,19.6166992
365.2109985,2871.1201172,54.6071014,311.5499878,216.2920074,38.4224014,348.9549866,2885.0500488,62.9690018,259.8580017,207.0299988,26.7089005,89.0460968,2555.25,10.6549997,69.7416,57.0718994,36.2587013,97.2574005,2501.1799316,12.3193998,65.3293991,54.8535004,27.9853992,169.7769928,47.6926003,18.7777004,150.3070068,58.9301987,18.7542
254.9230042,3272.1000977,44.5238991,342.2390137,171.4839935,10.8318005,286.4129944,2766.6101074,72.975502,252.9219971,142.279007,5.8580098,66.1613007,3097.1201172,5.9777198,62.0012016,44.7252007,5.00564,48.5662003,3307.3500977,5.0989099,66.7506027,43.675499,3.61853,160.6119995,57.6636009,19.9983006,149.3220062,68.8984985,18.6140003
332.9880066,3281.6699219,46.4103012,346.7340088,166.9389954,11.5080996,314.7049866,3337.4799805,50.6305008,307.0870056,163.6410065,6.7023401,61.3880997,3078.5500488,5.4675102,62.8180008,49.6282005,4.87853,64.3078003,3032.8798828,6.2579298,67.2537994,49.8889008,4.1251798,166.7400055,57.9892998,20.4094009,152.6459961,70.3061981,21.0450001
196.2570038,3252.1699219,40.3095016,342.7520142,178.8619995,10.8521996,227.3800049,2322.0100098,77.3637009,216.5090027,134.904007,5.9007401,63.6077003,2941.2399902,5.5159602,57.578701,36.860199,4.5938001,56.4454994,3019.5600586,5.1164398,66.9934998,35.6414986,3.9440999,168.8919983,56.9178009,19.7616997,157.8139954,65.4422989,21.1116009
469.7229919,2281.1398926,76.3865967,256.8389893,226.2539978,42.2123985,474.4649963,2466.6999512,77.6233978,196.3999939,213.1750031,31.1075993,131.753006,1461.6999512,18.2619991,64.896698,74.819397,45.3695984,128.3099976,1315.6800537,19.2837009,60.4594994,78.6119003,35.125,185.7709961,35.5200005,16.8586006,142.9649963,47.3123016,15.9104004
254.1940002,3254.3701172,39.6694984,343.6809998,171.5110016,11.0513,268.9060059,3031.7199707,52.8092995,278.2109985,153.8509979,6.1459498,61.8754997,2934.6599121,5.3259802,58.9360008,51.2829018,4.7715402,72.9761963,2817.4299316,6.3431401,67.2928009,51.3250999,4.1503701,169.1109924,58.2369995,19.8642006,156.1490021,69.8961029,21.2364998
353.2340088,2446.7399902,47.5819016,261.3890076,211.5970001,39.4332008,326.631012,2562.6699219,59.9687004,204.7720032,205.4810028,29.6879997,113.2139969,1716.4300537,15.0094004,59.9921989,53.7938995,37.1262016,91.8236008,1730.6099854,10.9588003,60.7467003,64.7679977,28.8248997,181.2890015,40.635601,16.9895,145.5700073,52.425499,16.6095009
445.0159912,2476.1799316,73.685997,268.1910095,260.2080078,46.1884995,420.894989,2512.0600586,81.7296982,210.875,231.6699982,31.8598995,117.1050034,2382.6398926,16.0963993,75.0025024,66.6652985,57.9357986,173.4880066,2355.7800293,25.7483997,61.3835983,59.1921005,44.6814003,176.595993,35.3796005,17.0739994,141.8760071,45.7027016,15.9113998
411.9630127,3270.3100586,43.6085014,347.8649902,167.8860016,11.5853996,405.5589905,2979.2700195,63.5461006,270.8049927,146.9100037,6.3707399,67.9940033,3297.3701172,6.4944501,64.9926987,47.4985008,5.0766702,54.7868996,3578.4799805,6.1045499,68.0091019,46.3611984,3.52282,160.451004,63.5556984,20.0249996,146.8220062,78.7225037,18.0566006
442.1400146,2859.6000977,66.6709976,341.8630066,225.8970032,39.7341003,417.4330139,3030.3701172,70.2408981,279.8169861,207.451004,27.4500008,91.7850037,2953.3000488,11.4343996,81.0168991,53.3760986,42.0247993,117.512001,2857.7900391,16.2346992,67.4837036,50.7196999,31.7502995,179.7599945,47.8298988,19.5517006,151.0700073,58.906601,19.1641006
385.7879944,3265.6999512,43.2410011,347.1069946,168.7779999,11.5430002,388.4289856,2937.1799316,64.7763977,267.3850098,145.9730072,6.3415298,67.686203,3248.1599121,6.3887701,64.3663025,47.7929993,5.0962801,54.2215996,3510.8200684,5.8835602,68.0112991,46.5992012,3.58305,159.6759949,62.6366997,20.0030994,147.0570068,77.117897,18.0856991
413.1929932,2377.8000488,61.6537018,261.5650024,217.4859924,40.3515015,406.6929932,2536.6101074,68.2166977,202.7960052,208.9400024,30.1949997,118.9280014,1605.25,16.1117001,61.3474998,63.1255989,40.4662018,109.2490005,1536.4399414,14.7296,60.8306007,75.5039978,31.6555004,181.003006,37.9506989,16.9675007,142.7079926,50.4704018,16.0293007
284.0889893,2946.1000977,41.0220985,299.6059875,181.3670044,13.7621002,254.302002,3022.3000488,52.3586998,264.8519897,178.7050018,7.8887501,75.9725037,2562.6999512,8.1202497,54.8793983,51.0084,9.9573002,77.3798981,2557.8701172,8.0349598,63.0517998,50.5699997,8.6529398,164.8059998,52.1439018,19.3719006,152.8119965,63.6596985,19.4722996
414.480011,3273.5700684,44.1507988,347.9159851,166.7279968,11.6240997,408.0150146,3056.9699707,59.3620987,276.8630066,149.0480042,6.4005499,66.7080994,3276.3500977,6.2997499,65.2129974,52.4822998,5.1258302,56.2378998,3511.5100098,5.974,68.1278,50.8740997,3.5118599,158.6710052,63.2038002,19.9762993,145.7180023,78.4513016,17.6331997
523.9849854,2239.3999023,92.7846985,258.0190125,239.4440002,43.7220001,529.7670288,2436.3601074,88.3501968,195.2310028,219.8150024,31.6984997,136.2100067,1526.7900391,19.2110996,68.2260971,94.6392975,50.7424011,153.4779968,1298.8599854,25.5114994,60.6413994,87.1171036,39.1483002,190.0780029,32.5292015,17.0356007,141.4850006,44.4640007,16.3757
482.9880066,2377.1699219,75.5684967,261.6210022,236.9019928,42.1088982,493.8680115,2502.5600586,79.0821991,201.3300018,219.1589966,30.3274994,124.8570023,1662.9100342,17.3166008,67.3457031,96.831398,48.3620987,131.1239929,1540.3000488,20.0660992,60.7285995,91.1804962,39.0619011,161.875,34.4586983,16.8570995,133.9120026,50.0080986,13.9874001
252.2559967,3264.6699219,43.7178993,341.4289856,172.5480042,10.783,285.9660034,2771.7600098,69.5223999,253.5540009,143.473999,5.8377299,65.3787994,3037.1201172,5.8281102,61.1828003,45.1459007,5.0718699,53.7123985,3193.5200195,5.3204699,66.7580032,44.1623001,3.7442801,158.723999,57.2092018,19.9729996,149.5480042,68.0619965,18.5983009
445.2080078,3277.2399902,44.1577988,348.9070129,166.7949982,11.6406002,426.0639954,3031.6799316,62.0290985,275.177002,148.1260071,6.40904,68.3226013,3363.25,6.6292801,65.8113022,46.5307007,5.0450802,55.8651009,3667.0600586,6.4541898,68.0005035,45.551899,3.4484799,161.7169952,64.7126999,20.0618992,146.6320038,80.7436981,18.0825005
439.8080139,3279.75,44.4714012,348.8559875,165.3419952,11.6918001,423.1099854,3106.6201172,58.2078018,280.9030151,149.9730072,6.44099,66.7536011,3344.0,6.3769002,66.2115021,50.7683983,5.0823498,57.217701,3596.8300781,6.26231,68.0988998,49.3120995,3.4160399,160.9149933,64.4494019,20.0177002,145.621994,80.4869995,17.6954994
445.0660095,3283.9499512,44.8086014,347.098999,163.4889984,11.5732002,427.8089905,3357.1298828,54.9104004,302.9580078,161.1239929,6.69908,66.4793015,3331.4399414,6.3161502,66.1168976,52.9352989,5.1867599,56.9704018,3574.6899414,6.1621699,67.0619965,51.1987991,3.5630701,160.9299927,64.4869995,20.1324997,146.2570038,80.4272995,17.4118004
529.8439941,2276.9799805,95.3820038,259.821991,251.9680023,45.1878014,539.1560059,2423.1599121,92.0042038,196.4790039,224.1990051,32.229599,134.6580048,1623.4300537,19.0170994,70.8188019,107.7900009,55.9113007,162.6829987,1414.6700439,28.1404991,60.8572006,92.6732025,42.6901016,195.3560028,30.9323997,17.2576008,141.6230011,43.2234993,17.1578007
537.5280151,2176.0100098,95.6042023,257.026001,237.9080048,43.4210014,541.3389893,2434.4399414,89.3694,194.8320007,219.302002,31.5793991,140.1679993,1521.7399902,19.8649998,68.1380005,85.6725998,50.0489998,160.8390045,1270.8599854,26.1749001,60.5714989,80.8815994,38.5150986,192.2519989,32.8395004,17.0011005,143.0639954,43.5895004,16.4004002
216.3200073,3249.2900391,38.9471016,342.0889893,175.5769958,10.8500004,250.1880035,2717.0700684,63.9841003,250.3220062,145.2070007,5.9809999,63.667099,2904.6398926,5.5180702,57.2873001,36.2736015,4.9559398,63.732399,2968.1000977,5.8579001,66.8482971,35.7895012,4.3752799,167.8800049,57.2905006,19.7049007,157.4470062,66.9542999,20.2185001
482.1019897,2417.7600098,81.832901,267.2739868,263.2359924,46.6184998,462.8529968,2475.6599121,87.0095978,207.4539948,231.6269989,33.1371994,123.9509964,2331.2700195,17.2742004,75.5416031,66.4072037,60.2010994,185.6069946,2284.9799805,28.1637001,61.0335999,59.2835999,46.2397003,181.0319977,34.3591995,16.7924995,143.5890045,44.1296997,15.7820997
336.1499939,3266.5300293,45.5923996,345.1669922,169.0919952,11.2132998,351.7090149,3151.0100098,52.7580986,287.526001,155.2940063,6.2944398,63.4189987,3001.4499512,5.6296902,61.5228996,72.3956985,5.1487699,63.5766983,2991.5100098,5.73106,67.5494995,70.9820023,3.95526,147.1309967,58.4924011,20.2271996,145.5469971,70.7767029,18.3381004
288.4410095,2543.9899902,34.4241982,262.1619873,206.7400055,38.6100006,227.6080017,2595.9599609,51.1309013,207.8809967,202.9360046,29.1872005,104.2080002,1923.8299561,13.3872995,59.0595016,46.9626999,33.8316002,71.3666,2026.6999512,7.2258801,60.7099991,53.6664009,26.0743999,178.8119965,43.6052017,17.0424004,147.8650055,55.3455009,17.3062
244.0639954,3251.3200684,39.8838005,342.3850098,174.7359924,10.9006996,275.9429932,2906.9699707,58.1416016,267.3649902,150.6179962,6.0408902,63.5455017,2925.8701172,5.5001502,58.0546989,40.1683006,5.2164502,71.777298,2906.2399902,6.5261698,67.0222015,40.547699,4.3210902,161.822998,57.6870995,19.6662006,155.0019989,68.8909988,19.7502003
325.8930054,2623.1999512,50.7644005,268.4119873,220.4880066,40.8390999,235.8249969,2603.8701172,58.8536987,213.9450073,212.8139954,30.1035995,94.4779968,2269.7399902,12.0438995,63.4976006,50.1105003,39.9864006,95.6783981,2316.5,12.6820002,61.1475983,48.2168007,30.8297997,162.4929962,41.9113007,17.0146008,142.9889984,53.7002983,16.5293007
374.6270142,3298.2800293,48.5311012,349.3599854,166.8390045,11.6652002,331.4410095,3345.1999512,51.281601,308.2449951,162.3560028,6.7800002,61.9945984,3195.25,5.7103901,64.3247986,41.9832001,4.8527598,60.9352989,3228.2099609,6.48838,67.2731018,42.5971985,4.04918,171.5700073,58.0782013,20.4400005,153.6589966,71.152298,21.3267994
243.9720001,3252.8300781,42.3144989,342.6629944,175.2160034,10.9844999,277.5899963,2663.7900391,71.2761002,245.9440002,142.6940002,6.0142498,64.7217026,2974.5100098,5.6257901,58.6848984,42.3232002,5.0875602,54.8684998,3119.6899414,5.2462101,67.1727982,41.2545013,4.1101599,161.220993,57.8065987,19.5370007,153.7230072,67.653801,19.3560009
248.0039978,3251.8000488,40.4532013,342.2640076,174.9539948,10.9069004,282.6199951,2896.4799805,58.8176003,266.4710083,150.2180023,6.0332098,63.8119011,2930.9699707,5.5292702,58.0615997,38.3180008,5.35712,70.2417984,2943.3100586,6.4964499,67.0313034,38.6859016,4.38484,159.3130035,57.5987015,19.5853996,154.1820068,68.6720963,19.3101997
441.3139954,2793.9299316,69.0050964,319.5750122,223.0359955,39.8586006,422.9100037,2899.2900391,71.2032013,261.6380005,209.2810059,27.3404999,95.8780975,2734.6101074,11.7974005,75.7912979,56.6068001,39.8073006,122.4570007,2640.5400391,17.1942005,65.4580002,53.645401,30.4193001,177.7839966,45.5472984,18.2033997,149.5249939,56.1348,18.8043995
346.9240112,3281.8798828,47.1544991,346.7359924,166.4149933,11.5579004,331.6350098,3338.0,50.8977013,307.2770081,163.3200073,6.7179499,61.8633995,3081.2099609,5.5373302,62.9110985,52.2770004,4.9127102,61.646801,3056.8000488,6.03297,67.4172974,52.3050995,4.1312499,163.8760071,58.1077003,20.3614006,151.7259979,70.3628998,20.9451008
410.6870117,3280.0,44.7902985,345.7780151,161.3829956,11.4778996,403.1069946,3358.8400879,52.1534996,299.3850098,160.5500031,6.6667099,64.5213013,3163.2299805,5.9167199,63.0565987,72.2714005,5.2340498,52.6567001,3265.9799805,4.9625602,67.763298,67.8504028,3.67871,153.8379974,61.9000015,19.7355003,145.2870026,76.9875031,16.3306007
265.9249878,3253.2399902,42.589901,342.7909851,174.5440063,11.0051003,298.0620117,2780.4099121,65.7944031,255.7630005,146.0440063,6.0436902,64.6969986,2974.7900391,5.6198802,58.8774986,44.053299,5.25173,59.5923996,3098.3798828,5.67732,67.2453003,43.2552986,4.1705399,157.6730042,57.8651009,19.4864006,152.3999939,68.4674988,18.8460007
332.3720093,2446.1499023,43.514801,260.322998,211.7689972,39.3725014,299.7569885,2566.3300781,57.7521019,204.878006,204.0420074,29.5447998,113.5049973,1720.2800293,14.9863997,59.9378014,55.4608002,36.577301,79.9738998,1736.6500244,9.3682499,60.7487984,63.6763,28.2716007,181.4859924,41.5467987,17.0459003,145.6950073,53.3272018,16.9286995
393.7669983,3306.3400879,48.9609985,350.25,166.2330017,11.6849003,341.1809998,3350.6201172,51.8264999,308.2349854,161.7850037,6.7899499,62.1287003,3261.2600098,5.81282,65.1164017,39.7178001,4.8357801,61.5695992,3326.6398926,6.8017402,67.2033005,40.4886017,3.93806,172.7230072,58.9403,20.4645004,153.2700043,72.7577972,21.1074009
296.322998,2667.0400391,47.6609001,268.7780151,220.2050018,40.5820999,196.5,2614.6101074,55.3254013,215.0859985,211.8789978,29.9456005,89.963501,2367.3999023,11.2377005,63.4095001,49.385601,39.2014008,88.4244995,2438.8400879,11.8369999,61.1242981,47.3237991,30.1730003,164.1210022,43.0102997,17.0793991,144.1309967,55.2938995,16.9789009
273.5960083,3000.0100098,41.3860016,314.3619995,177.6260071,11.8718004,252.3950043,2828.6599121,56.3170013,252.1640015,161.1860046,6.5330701,75.3396988,2601.1201172,8.1179895,54.660099,44.0223007,7.8417001,78.3179016,2578.6000977,8.0631199,65.3582993,43.4569016,6.2395,166.2920074,53.6904984,20.0403996,154.3619995,63.9676018,19.8603001
279.4320068,3270.4799805,44.479599,341.9979858,171.1840057,10.8408003,305.5409851,2831.0400391,68.3251038,258.0750122,144.4190063,5.8720398,65.843399,3088.6499023,5.9541798,62.0262985,47.1949005,5.0833702,52.7075996,3269.9199219,5.36163,66.8228989,46.0870018,3.6450901,158.1710052,57.8628998,19.9634991,148.4609985,69.5136032,18.2954998
534.9489746,2278.5,92.7444992,263.946991,266.9549866,46.1883011,531.4920044,2422.8500977,96.2994995,200.1069946,232.5140076,32.7859001,133.3540039,2273.9399414,18.8833008,76.854599,63.8288002,60.8478012,212.4700012,2099.6101074,32.0695,60.8039017,56.4320984,46.3692017,195.2369995,32.7935982,16.9507008,145.8240051,40.9095001,16.3066006
463.1090088,2457.0200195,77.5047989,267.651001,261.8880005,46.6878014,442.0150146,2490.1599121,83.4072037,209.1690063,230.503006,33.1897011,121.2600021,2298.0700684,16.7810001,74.9897995,68.0596008,59.7943993,170.3970032,2281.7900391,26.0704994,61.0814018,61.1685982,46.0183983,176.8320007,34.8317986,16.7406006,142.8249969,45.3823013,15.5938997
241.072998,3270.0700684,44.2952003,342.0690002,171.9179993,10.8135996,276.480011,2739.3200684,74.126503,250.8059998,141.6690063,5.8457398,66.0285034,3079.8400879,5.9309802,61.7366982,44.0881004,4.98945,48.0709991,3284.8999023,5.0082502,66.7272034,43.0546989,3.6417699,161.0390015,57.3806992,20.0048008,149.7230072,68.283699,18.7387009
388.5979919,2560.6398926,62.2709999,268.0620117,248.6410065,44.8277016,339.3129883,2538.7199707,73.3351974,211.8200073,227.2129974,31.1382999,107.9440002,2400.0900879,14.4610004,72.1781006,61.865799,52.6716995,148.3840027,2428.1799316,21.1975002,61.2980003,55.3148994,40.6136017,171.4250031,38.0433006,17.0846996,141.9689941,48.2952995,16.0627003
415.1629944,2352.9299316,62.5219002,260.9119873,218.4720001,40.4603004,407.4590149,2534.1899414,68.6671982,202.5670013,208.7050018,30.1977997,120.987999,1590.3699951,16.4487,61.577301,65.263298,40.6549988,108.375,1495.3800049,14.8266001,60.8460007,74.3281021,31.6905003,182.5930023,37.8278008,17.0198994,143.0930023,50.3291016,16.3502998
542.6690063,2240.3400879,94.7779007,261.2850037,263.5499878,44.7865982,544.9379883,2390.0200195,99.001503,194.2230072,230.845993,31.9589005,136.4850006,2123.3798828,19.3756008,76.5906982,61.9511986,57.9833984,211.6849976,1965.9300537,32.3679008,60.5057983,54.2612991,43.9594994,201.496994,33.6702003,17.0207996,148.3139954,39.027401,16.2234993
272.0610046,3253.4599609,42.963501,342.9620056,174.2460022,11.0325003,302.3959961,2769.9699707,67.1320038,254.7220001,145.4600067,6.05231,64.8951035,2989.7399902,5.63941,59.139801,45.3549995,5.2227201,57.4959984,3132.8601074,5.51017,67.2845993,44.342701,4.1122198,157.9559937,58.1430016,19.4726009,152.1580048,68.7817993,18.8176994
477.9169922,2442.0100098,76.3186035,269.1409912,273.8269958,47.5214996,493.6690063,2539.4499512,80.0596008,217.5590057,232.1179962,32.9098015,121.1480026,1974.8399658,16.7493,76.1923981,97.9740982,64.9765015,141.5529938,1954.6999512,23.4521008,61.4622993,91.5699005,51.0592003,162.9859924,33.0332985,16.6884003,137.348999,47.6195984,14.1819
309.2399902,2528.4199219,38.1220016,262.730011,206.0919952,38.6147003,256.855011,2590.75,53.4692001,207.4700012,203.7879944,29.3108997,105.5940018,1890.4599609,13.6793003,58.972599,45.2905998,34.1677017,83.2353973,1978.9499512,8.7776203,60.6899986,52.3862,26.3948994,180.0700073,42.6391983,16.9944992,148.5429993,54.0536995,17.1432991
395.0310059,2532.5100098,59.6772003,265.3869934,233.3809967,41.6223984,337.9710083,2556.1298828,68.3226013,210.0690002,219.1000061,29.7401009,108.6389999,2106.0700684,14.4716997,67.2237015,64.8272018,46.2192993,114.9229965,2128.0600586,15.9399996,60.8013,62.278801,35.8708,160.7290039,38.4034004,16.8705997,140.7230072,50.2905006,15.3857002
509.855011,2353.5100098,85.4975967,264.0769958,262.9630127,47.4179993,526.4799805,2476.7700195,86.1650009,205.9810028,228.0740051,33.6556015,129.7220001,1785.5799561,18.1900997,73.7712021,102.0410004,61.1473007,148.298996,1661.4300537,25.1735992,61.1912003,91.5663986,47.7540016,175.923996,32.1787987,16.7831001,137.4640045,46.6996994,15.0611
473.9689941,2455.75,75.9905014,269.8680115,275.9580078,47.6767998,483.5490112,2542.3300781,80.1463013,218.5690002,233.0890045,32.9472008,119.9560013,2067.7700195,16.5585995,76.8570023,93.9980011,65.6672974,144.4989929,2058.0600586,23.8841,61.4874001,86.9504013,51.4057999,163.9389954,33.1699982,16.7071991,138.227005,47.3697014,14.3864002
440.730011,3285.0100098,44.634201,347.5580139,162.1340027,11.6606998,419.7489929,3361.1699219,54.0401001,302.4450073,160.4440002,6.72615,65.4326019,3331.6499023,6.1489401,66.5811005,54.9673996,5.1792698,57.1054001,3532.9799805,5.9201598,67.1707993,52.6349983,3.46823,163.4299927,64.7279968,20.0289001,146.3220062,80.6578979,17.4051991
542.8740234,2241.8200684,98.7768021,260.5570068,257.3429871,45.5764999,549.9279785,2419.4199219,94.8595963,197.1860046,226.8580017,32.4688988,136.6029968,1799.6999512,19.3784008,72.971199,93.2968979,57.7764015,180.4759979,1553.1999512,30.1903,60.821701,80.8908005,44.0965996,197.2630005,30.9855003,17.1284008,143.1609955,42.0315018,16.9044991
325.5549927,2614.1201172,50.1664009,267.82901,217.5740051,40.4793015,236.2369995,2604.0,58.5220985,213.3760071,211.779007,29.9213009,95.5737991,2228.5200195,12.2161999,62.8106995,48.3748016,38.7899017,94.1474991,2277.3601074,12.2635002,61.1099014,46.987999,29.8889008,161.947998,42.1817017,17.0109997,143.0460052,53.580101,16.4748993
364.2510071,3272.7199707,46.649601,346.2820129,165.2570038,11.3886003,372.447998,3190.7099609,51.5810013,291.026001,155.0469971,6.3722501,62.9502983,3049.6799316,5.6323199,62.3330002,69.3996964,5.01756,58.7575989,3061.0400391,5.4591899,67.7823029,67.8508987,3.9012201,149.3710022,59.4173012,20.2070007,146.3170013,72.0454025,18.9785004
