DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
239.2630005,169.6179962,125.8669968,35.8129997,40.3331985,2.9470799,262.5289917,180.2669983,135.3500061,34.6898994,43.5172997,3.0858901,210.401001,63.7459984,38.5046005,200.6670074,71.1983032,41.171299
250.2910004,200.4600067,124.663002,36.2276993,42.0376015,3.00597,271.2179871,214.8059998,137.9120026,34.7985992,44.9622002,3.0344601,212.1119995,65.6337967,38.1212997,203.2259979,77.5035019,40.6268005
244.8190002,164.404007,127.4599991,37.9662018,40.1419983,3.1818099,265.2600098,183.9700012,142.4830017,35.985199,42.4393005,3.3253701,220.3699951,68.5295029,39.7541008,202.6199951,85.3720016,44.1633987
256.3869934,175.9149933,143.0469971,40.010601,41.1853981,3.1603999,275.1740112,192.3079987,156.3950043,37.7102013,43.1451988,3.6563399,218.5549927,76.3153,39.4529991,205.4259949,88.6147995,42.4325981
260.7869873,192.7949982,153.0189972,40.3336983,41.6063004,3.1663799,275.428009,192.0970001,157.7489929,37.7952995,43.3204002,3.56389,218.6880035,80.172699,39.2868004,212.326004,81.8416977,42.3390999
253.9320068,175.6000061,136.9279938,39.5849991,40.8725014,3.1714301,274.3070068,188.7910004,153.3860016,37.5381012,42.9957008,3.5012801,220.2279968,79.3434982,39.4594994,216.7059937,90.944397,42.8479996
245.5480042,166.2969971,129.2489929,38.0489006,40.2294998,3.18238,265.5220032,185.3300018,143.2610016,36.0223007,42.4987984,3.3299799,220.154007,68.3532028,39.7327995,201.5800018,84.5317001,44.0942993
239.3099976,200.7200012,121.987999,35.2027016,40.4940987,2.94789,263.4670105,216.0420074,134.6139984,34.1576996,43.8260002,3.0195701,211.7310028,65.1843033,38.6035995,201.8630066,76.4656982,41.2737999
233.3179932,163.5769958,116.1090012,33.4029999,39.7384987,2.8786299,259.2070007,180.5930023,129.6970062,32.0127983,43.0330009,3.01878,206.727005,64.2247009,38.3633003,185.4069977,79.174202,40.3713989
238.5700073,180.826004,121.6429977,35.4816017,40.3482018,2.94414,262.3299866,200.5919952,132.121994,34.3465004,43.4962997,3.02916,210.9980011,63.7181015,38.5175018,197.4080048,69.5432968,41.2933006
237.2429962,174.9900055,118.8000031,35.2904015,40.2038002,2.9387,261.7879944,196.5559998,130.697998,34.2316017,43.3852997,3.03585,210.4790039,63.5559998,38.5023994,193.9660034,71.3576965,41.3130989
238.5679932,172.7680054,123.2170029,35.6304016,40.293499,2.9440701,262.223999,186.6699982,133.4989929,34.5201988,43.4673996,3.0590799,210.4389954,63.5049019,38.5068016,198.2599945,70.7409973,41.1950989
238.7359924,168.0899963,124.6589966,35.712101,40.2803001,2.94503,262.3619995,179.8529968,134.8289948,34.6142006,43.4813004,3.08603,210.2740021,63.9813004,38.5000992,199.5460052,72.0363998,41.1605988
262.7730103,189.1909943,141.6860046,39.6514015,42.9221992,3.17608,280.2290039,197.8130035,150.8540039,37.3111,44.8384018,3.4003699,217.4490051,72.4615021,39.6968994,203.8179932,79.7677994,42.9911995
257.2969971,188.5200043,145.3679962,40.1543007,41.2382011,3.1737001,275.4590149,201.2449951,158.0549927,37.8185005,43.2476006,3.6586599,219.9019928,83.7174988,39.5181999,216.3049927,93.2855988,42.8053017
261.6610107,193.9199982,155.3139954,40.4364014,41.675499,3.1702099,275.9039917,195.5570068,160.0269928,37.9244995,43.4533997,3.57476,218.9230042,81.3315964,39.3121986,216.2480011,82.969902,42.5507011
242.3480072,178.0579987,133.2700043,36.3568001,40.6492004,2.95977,263.7579956,183.7279968,139.2109985,35.1032982,43.7737007,3.09583,211.1809998,63.1736984,38.5307007,207.8110046,68.2970963,41.2181015
254.098999,180.4750061,137.4400024,39.6374016,40.8797989,3.1759601,274.3710022,190.3329926,153.7610016,37.5441017,42.9912987,3.51895,220.9980011,83.174202,39.4858017,221.352005,92.2764969,42.8992004
256.269989,173.7100067,142.7079926,39.9812012,41.1815987,3.1577301,275.1130066,190.227005,156.0639954,37.6890984,43.1307983,3.64727,218.279007,74.9505005,39.4295998,203.3650055,87.3581009,42.3474998
261.32901,199.4109955,155.1869965,40.6926003,41.6329994,3.1830699,276.3859863,208.1940002,162.5619965,38.1325989,43.5788002,3.65499,219.5529938,84.9964981,39.4681015,219.5579987,92.1434021,42.9202995
237.1600037,180.1470032,117.1600037,35.0171013,40.2792015,2.9481399,262.4230042,206.3600006,131.3500061,33.9958,43.5998993,3.0109,211.871994,63.4572983,38.5775986,198.1940002,74.6889038,41.2314987
256.0920105,176.8480072,141.8529968,39.7661018,41.1040993,3.16857,274.9599915,194.3480072,155.8430023,37.6755981,43.2123985,3.4948001,219.1329956,75.3883972,39.389801,209.7350006,89.0026016,42.6884995
257.4360046,179.947998,144.5019989,39.8317986,41.2459984,3.1647301,275.1470032,195.7910004,156.246994,37.6725998,43.2883987,3.4781799,218.4380035,74.4553986,39.3153992,206.8379974,87.107399,42.4939003
238.7980042,175.4349976,123.4649963,35.6683006,40.3210983,2.94435,262.2489929,187.9920044,133.375,34.5369987,43.4714012,3.04954,210.5,63.3451004,38.5125999,198.6759949,69.6580963,41.1796989
231.0379944,164.1430054,119.1029968,33.8725014,38.5788002,2.9252999,251.3419952,181.3150024,131.2839966,32.3124008,41.1925011,3.04269,211.0010071,65.9048004,37.7322006,195.4400024,80.2444992,41.2840996
253.302002,169.3899994,135.3739929,39.4995995,40.8264008,3.1661201,274.2080078,187.0090027,152.8190002,37.5340996,42.9888992,3.48558,219.4960022,75.1162033,39.4426994,211.7980042,89.5969009,42.8367996
234.503006,174.5310059,119.0029984,33.5749016,39.8913002,2.8899,259.9689941,194.4149933,132.3079987,32.1675987,43.2374001,3.0475399,208.2089996,66.1164017,38.4628983,191.0919952,79.8688965,40.6744003
256.5100098,178.0090027,143.2830048,39.9628983,41.1912003,3.1556101,275.0880127,193.2929993,156.2599945,37.7034988,43.1417007,3.63047,218.102005,75.5074997,39.4147987,203.1300049,87.1498032,42.3274002
236.2799988,162.7929993,124.2969971,36.1300011,39.2145996,3.0250101,255.970993,176.0299988,134.9490051,34.7122993,41.7834015,3.1338,212.4819946,66.020401,37.9931984,201.7899933,77.8139038,40.773201
238.5010071,185.852005,120.7539978,35.2929001,40.3865013,2.9468801,262.7789917,207.7649994,132.8430023,34.216301,43.6393013,3.0248799,211.4530029,63.5383987,38.5555,198.4980011,73.2040024,41.3042984
258.2359924,182.2429962,145.5610046,39.8302994,41.3592987,3.1547699,274.9530029,191.2149963,154.7680054,37.5656013,43.2571983,3.4556301,217.5449982,73.7058029,39.1987991,204.2319946,82.2394028,42.1778984
235.5570068,164.8910065,115.5100021,34.8400002,39.9968987,2.9258399,261.2430115,182.8910065,129.5780029,33.8874016,43.2621994,3.02422,208.7660065,64.2342987,38.4188995,188.8309937,77.6335983,40.7765007
257.9100037,186.3659973,146.6950073,40.153801,41.3223,3.16271,275.3649902,200.2350006,157.6710052,37.7868996,43.2332001,3.64975,218.8789978,78.1230011,39.4438019,209.3500061,88.8814011,42.5297012
236.3269958,163.6179962,118.4970016,35.1577988,40.0466995,2.9328899,261.5339966,180.1940002,131.7630005,34.1764984,43.3138008,3.0606899,209.4129944,64.6961975,38.4611015,192.8329926,76.4141006,40.9874992
228.5910034,165.2779999,119.1940002,34.6166992,38.0788002,2.9930601,252.9889984,181.1580048,134.0399933,33.3809013,41.1903992,3.1144199,217.1269989,66.9070969,39.4546013,199.1950073,81.7092972,43.2420998
251.5110016,170.6940002,132.6920013,38.2840996,41.1335983,3.1866701,270.6740112,186.9080048,144.9149933,36.0414009,43.2268982,3.2948899,219.2180023,68.0614014,39.7422981,200.0579987,81.9450989,42.8992996
238.2640076,170.5200043,122.7170029,35.577301,40.2585983,2.9431701,262.1539917,185.0709991,133.4389954,34.4873009,43.4519997,3.06424,210.3370056,63.6853981,38.5021019,197.7850037,71.656601,41.1825981
259.644989,193.6779938,150.7940063,40.3358002,41.4920006,3.1659501,275.5379944,203.3419952,158.6589966,37.8432007,43.3061981,3.6513,219.2879944,79.7651978,39.4283981,213.3829956,87.9576035,42.5976982
261.3640137,195.0829926,155.0010071,40.4645004,41.6265984,3.1791301,276.4979858,204.9980011,162.7030029,38.0733986,43.6133995,3.58709,219.6649933,82.9122009,39.3903008,218.4499969,88.2554016,42.8235016
253.5240021,181.1269989,138.0220032,38.5807991,41.362999,3.19279,271.3940125,193.9120026,147.4819946,36.1966019,43.3685989,3.34203,219.5480042,70.5603027,39.7346001,203.0970001,81.0193024,42.9662018
254.4429932,186.8939972,135.3390045,36.9417992,42.3264999,3.05007,273.2600098,199.2149963,143.9389954,34.8100014,44.6109009,3.25068,212.4579926,71.032402,38.2266998,200.8439941,79.3556976,41.6856995
258.7120056,190.1710052,148.5709991,40.2333984,41.4019012,3.1633699,275.4379883,202.8200073,158.1390076,37.8079987,43.2657013,3.65485,219.1199951,78.614502,39.4421997,211.326004,88.6352005,42.5764999
259.3729858,188.7030029,149.8370056,40.2419014,41.4812012,3.16208,275.0509949,190.0549927,156.2089996,37.7158012,43.1853981,3.59284,218.5279999,78.4965973,39.3190002,207.9539948,82.5214996,42.2102013
236.5310059,177.302002,116.1309967,35.0309982,40.1959,2.9428101,261.9620056,204.647995,130.0590057,34.026001,43.4664993,3.0215399,211.2769928,63.514801,38.5513,195.0919952,73.7070007,41.3718987
233.970993,163.3880005,118.7369995,33.6195984,39.7820015,2.8861101,259.5069885,180.8869934,132.227005,32.2113991,43.108799,3.0514901,207.5180054,65.1723022,38.4222984,188.4550018,79.7506027,40.6043015
236.3040009,173.8939972,116.1869965,35.0703011,40.1377983,2.9373801,261.6369934,200.0319977,129.6089935,34.0783005,43.3713989,3.0343001,210.5559998,63.5196991,38.5130997,192.3410034,73.3311996,41.3992996
256.3710022,175.8379974,143.0209961,40.0181999,41.1847992,3.16115,275.1879883,192.2019958,156.4089966,37.7106018,43.1444016,3.6615901,218.628006,76.5697021,39.4600983,205.8600006,88.8578033,42.4502983
256.9190063,181.9349976,144.1260071,39.8997002,41.1780014,3.1738901,275.2749939,197.6529999,157.3939972,37.7577019,43.2845001,3.51805,219.6450043,78.384201,39.4150009,212.5820007,90.2137985,42.7445984
257.519989,191.6840057,145.9759979,40.1964989,41.2482986,3.1809101,275.6409912,203.5480042,159.076004,37.8823013,43.3237,3.63486,220.7689972,86.4835968,39.5279007,221.4790039,94.5020981,42.9664001
236.2319946,178.1170044,115.5329971,34.8667984,40.1623001,2.94136,261.9249878,202.3730011,130.4720001,33.8953018,43.4953003,3.01195,211.0980072,65.0736008,38.571701,197.1450043,75.8667984,41.1498985
249.8410034,165.1589966,132.0379944,39.1581993,40.6878014,3.24105,269.519989,184.8789978,148.1629944,36.8261986,42.7081985,3.401,223.6929932,71.2469025,40.6388016,208.7120056,87.1335983,43.7075005
253.5460052,179.529007,139.9880066,39.4571991,41.1110992,3.2411499,270.1749878,191.8410034,149.7599945,36.8699989,42.9327011,3.3935101,222.9210052,72.4260025,40.5304985,205.7640076,81.975502,43.3651009
238.5740051,179.102005,122.2799988,35.6086006,40.3087006,2.9419501,262.0969849,188.4080048,132.3609924,34.4751015,43.4297981,3.02455,210.3829956,63.1002007,38.5276985,198.697998,68.2302017,41.0780983
251.4259949,176.923996,130.7440033,39.2729988,40.5830994,3.1719301,273.1430054,179.677002,148.5330048,37.2274017,42.6220016,3.4826901,221.1940002,84.9784012,39.4976997,225.2460022,92.4608002,42.8739014
258.8399963,184.8710022,147.4069977,39.9673004,41.4328995,3.1551299,274.9869995,188.9750061,155.1340027,37.6044998,43.2424011,3.48913,217.6759949,75.1215973,39.2034988,205.1569977,80.5431976,42.1259003
253.9400024,186.4069977,133.7449951,36.8235016,42.2845001,3.0474701,273.1210022,200.0249939,143.0140076,34.7429008,44.6001015,3.2319701,212.4100037,70.1013031,38.2322006,200.0189972,79.0734024,41.6780014
236.3040009,169.125,116.9759979,35.1176987,40.1119003,2.93806,261.5799866,191.1519928,130.4089966,34.1086998,43.3596001,3.03438,210.3410034,63.9466019,38.5079994,193.9490051,73.7771988,41.1847992
260.144989,192.9199982,151.8809967,40.3722992,41.5475006,3.16681,275.2229919,194.3289948,157.1679993,37.7803993,43.2275009,3.6152899,219.0110016,80.1673965,39.353199,211.4680023,84.0483017,42.3353004
256.4060059,176.1450043,143.0829926,40.0022011,41.1859016,3.15959,275.1600037,192.5200043,156.3880005,37.7103004,43.1460991,3.65078,218.477005,76.0970993,39.4458008,204.9869995,88.3789978,42.4149017
237.5339966,178.8249969,118.6289978,35.2649002,40.2509003,2.9391401,261.8179932,202.8079987,129.7969971,34.145401,43.3727989,3.01599,210.947998,64.0326996,38.4952011,194.2720032,69.302002,41.3446999
249.4360046,185.9160004,123.6589966,36.1526985,41.9487,3.0013499,270.6319885,210.0630035,136.4519958,34.6952019,44.773201,3.05024,210.6710052,65.7189026,38.0124016,197.0690002,77.9676971,40.3809013
234.9089966,173.8699951,112.4670029,34.8728981,40.073101,2.9508901,261.5660095,200.072998,128.4279938,33.8785019,43.3894005,3.00056,212.3049927,64.3655014,38.6304016,199.6719971,73.072998,41.2919998
259.6319885,195.7510071,151.1529999,40.4575005,41.4637985,3.18503,276.302002,208.2089996,162.0070038,38.0677986,43.5373001,3.6329801,220.6869965,85.6472015,39.4934998,221.6529999,93.2276001,42.9986992
241.4440002,181.8249969,130.3829956,36.1012001,40.608799,2.95719,263.7130127,189.3820038,137.7700043,34.8820992,43.7541008,3.08113,211.2510071,63.2496986,38.539299,206.1580048,68.736702,41.2470016
259.3250122,186.5549927,148.7310028,40.0311012,41.4687996,3.1585,275.2059937,191.2330017,156.1679993,37.6664009,43.2974014,3.49789,217.9029999,76.2170029,39.2247009,207.1649933,81.4412003,42.228199
256.9599915,181.1679993,144.4490051,40.0649986,41.2304001,3.16221,275.2669983,196.6029968,157.0449982,37.7517014,43.1873016,3.65168,218.7539978,77.6676025,39.4561996,207.6349945,89.3317032,42.5019989
240.7980042,182.3679962,128.2709961,35.9477997,40.5488014,2.9540701,263.3630066,193.1309967,136.4440002,34.7509995,43.7002983,3.06444,211.2120056,63.3391991,38.5371017,204.0220032,69.1112976,41.2485008
246.0059967,168.1199951,130.0870056,38.0549011,40.2935982,3.18033,265.5710144,185.7819977,143.0549927,35.9944,42.5265999,3.31918,219.7879944,68.0777969,39.6968994,199.9080048,83.1451035,43.9826012
247.1809998,184.4420013,128.3170013,34.6934013,41.5694008,2.9159701,267.32901,204.5119934,138.7380066,32.8908005,44.3288994,3.0855601,209.2709961,67.9764023,37.7244987,198.2920074,79.4962006,41.0139999
257.1019897,189.802002,144.9069977,40.1374016,41.2081985,3.1773901,275.4419861,201.4660034,158.1210022,37.8228989,43.2535019,3.64609,220.378006,85.8006973,39.5321999,219.3919983,94.3638992,42.9001007
236.2359924,167.5390015,117.0569992,35.0962982,40.0923996,2.93644,261.5400085,188.2449951,130.5599976,34.094799,43.3470993,3.0357201,210.0809937,64.0688019,38.4944,193.5079956,74.4925995,41.1040993
249.5050049,164.076004,130.2200012,38.9883003,40.656601,3.2367499,268.9979858,183.0339966,145.822998,36.6627007,42.6511993,3.3406501,223.3159943,69.5966034,40.6049004,206.4100037,85.2779007,43.5113983
237.5549927,164.3110046,122.25,35.4984016,40.1489983,2.93995,261.9930115,177.9069977,134.0160065,34.4651985,43.3969002,3.0922,209.8990021,64.8914032,38.489399,197.1970062,74.6037979,41.1183014
262.1499939,195.6289978,156.7879944,40.5497017,41.7100983,3.17542,276.375,200.9279938,162.3289948,38.0647011,43.5814018,3.59919,219.2870026,82.848999,39.3639984,219.7700043,85.7391968,42.7868996
239.2660065,193.1849976,122.4459991,35.3431015,40.475399,2.9491301,263.2730103,210.5749969,134.2519989,34.259201,43.7510986,3.0244401,211.6239929,64.0355988,38.577301,201.0010071,74.1356964,41.2770004
259.019989,189.0579987,149.2059937,40.2378998,41.4379997,3.1624401,275.2179871,195.628006,157.095993,37.7624016,43.214901,3.62342,218.7319946,78.461998,39.3773003,209.0269928,85.256897,42.3614998
256.4070129,176.3439941,143.0679932,39.9870987,41.1846008,3.1582799,275.1359863,192.6329956,156.3430023,37.7080002,43.1447983,3.64363,218.348999,75.7696991,39.4356995,204.2510071,87.9953995,42.385601
238.6049957,188.6309967,120.5559998,35.2089996,40.4123001,2.94807,262.9930115,210.0350037,133.2819977,34.1492996,43.712101,3.0197301,211.7109985,63.6455994,38.5730019,199.4340057,74.7455978,41.2658997
259.2149963,186.5350037,148.5549927,40.0461998,41.4678001,3.15728,275.0809937,189.3190002,155.6909943,37.6459999,43.2551003,3.5083699,217.875,76.2279968,39.222599,206.4490051,80.6613007,42.1624985
239.003006,191.772995,120.802002,35.1155014,40.4674988,2.9498899,263.3420105,211.9700012,134.3009949,34.0691986,43.8403015,3.0150399,212.121994,63.948101,38.5918999,200.7369995,76.8270035,41.1926003
240.2649994,186.1609955,126.3259964,35.7566986,40.5290985,2.9525299,263.355011,199.2960052,135.6179962,34.5906982,43.7103004,3.0505099,211.3269958,63.473999,38.5479012,202.871994,70.2846985,41.2687988
253.0769958,182.8280029,134.9340057,39.5606003,40.7624016,3.1779499,273.9349976,186.6790009,152.1569977,37.4411011,42.8508987,3.5343499,221.6790009,88.4052963,39.5315018,227.0449982,94.2833023,42.9651985
237.9250031,164.3549957,123.947998,36.6189003,39.2983017,3.1109099,262.1170044,183.3249969,139.3580017,35.0477982,42.2835007,3.2467899,218.9900055,67.8506012,39.4071007,200.6080017,83.2105026,44.7823982
259.8930054,190.5579987,150.9790039,40.2812996,41.5318985,3.1634901,275.07901,189.651001,156.2850037,37.7204018,43.2052002,3.5807099,218.5930023,79.1417999,39.2986984,209.1239929,81.7783966,42.2047997
252.095993,171.8500061,132.2129974,39.3460007,40.672699,3.1684501,273.473999,180.6239929,150.0310059,37.3352013,42.7673988,3.4756401,220.3679962,80.5578995,39.4684982,219.2369995,91.2491989,42.8368988
256.2009888,188.6490021,142.7389984,40.0261993,41.1078987,3.1818099,275.2879944,199.8910065,157.7140045,37.7901993,43.2304993,3.6092601,221.3339996,87.4737015,39.5410995,223.6750031,95.0103989,43.0105019
261.6229858,197.5370026,155.6450043,40.5648003,41.6651001,3.1763799,276.2090149,203.076004,161.5859985,38.0383987,43.5228996,3.6225901,219.3890076,83.2996979,39.3972015,218.673996,87.5089035,42.7605019
255.6970062,184.5330048,133.1820068,36.4487991,42.6640015,3.02741,270.4649963,200.4450073,140.6569977,33.8101006,44.4855003,3.1824901,212.7920074,68.6165009,37.3154984,199.1940002,79.1705017,41.263401
241.3249969,182.9429932,129.9720001,36.0620995,40.6082993,2.95698,263.7399902,190.6880035,137.6000061,34.8466988,43.7578011,3.07816,211.2769928,63.2649994,38.542099,205.9759979,68.8594971,41.2514
233.9680023,164.0970001,124.6719971,36.8744011,38.7447014,3.0940199,257.9129944,176.701004,138.3359985,35.7617989,41.8189011,3.2184501,218.4320068,67.0632019,39.6901016,203.7339935,80.6688004,42.6699982
252.345993,174.8919983,136.901001,39.2803993,40.9799004,3.2381301,269.8129883,189.7960052,148.3350067,36.7832985,42.8569984,3.3661101,222.779007,70.7894974,40.5365982,204.1799927,82.7694016,43.3456993
263.3450012,190.1629944,143.3789978,39.7787018,42.9747009,3.1793001,280.4450073,197.5919952,151.9320068,37.3860016,44.8692017,3.42483,217.6300049,73.479599,39.7042999,205.0509949,80.0775986,43.0334015
241.6239929,180.5930023,130.9850006,36.1567001,40.6128998,2.9575801,263.6950073,187.8009949,138.0390015,34.9313011,43.7526016,3.0847399,211.2230072,63.2321014,38.5362015,206.4579926,68.593399,41.2402992
