H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
130.7810059,2437.5300293,18.4302998,76.0458984,62.0526009,60.3429985,200.3430023,2023.6600342,30.5571003,60.5937004,54.6581993,45.5004997,202.7070007,29.3836994,17.1639004,145.0310059,44.1834984,17.8472004,33.8
67.7983017,3382.6499023,6.5794601,66.2851028,47.1925011,5.04145,57.0870018,3675.7099609,6.5615301,68.0246964,46.1785011,3.41031,162.0209961,65.0173035,20.0706005,146.246994,81.3761978,17.9880009,0.0
120.2959976,1596.3199463,16.3313007,61.4828987,64.5278015,40.5223999,108.1689987,1510.2700195,14.7034998,60.8400993,74.4094009,31.6119003,182.1790009,37.9271011,17.0070992,143.0549927,50.4140015,16.2791004,0.0
91.6809998,2664.6599121,11.2108002,72.2595978,57.8989983,38.9714012,114.7409973,2582.9199219,15.6528997,66.9124985,55.5620995,30.0268002,174.1089935,45.6515007,18.1107998,148.8890076,56.1861,18.6639004,11.3
64.6087036,3171.5700684,5.9345899,63.0368004,72.5854034,5.2425799,52.5960007,3280.3500977,4.9711199,67.7823029,68.0067978,3.6501801,153.826004,62.1669006,19.6956005,145.121994,77.4372025,16.1203995,0.0
65.5385971,3085.4899902,5.9446201,61.9309998,53.4868011,5.1623602,57.2494011,3241.4399414,5.5976501,67.0322037,52.0658989,3.8122301,153.4530029,59.2463989,20.1692009,148.3959961,71.7256012,17.8938999,11.3
63.6057014,2928.3400879,5.50667,58.089901,39.8563004,5.2656398,71.6790009,2913.3898926,6.5430398,67.0345001,40.2681007,4.3347201,160.8269958,57.6739006,19.6425991,154.651001,68.895401,19.6145992,33.8
135.6230011,1442.3800049,18.9290009,65.4660034,75.1156998,46.0265999,135.6150055,1258.5500488,20.7588005,60.4603004,76.5650024,35.4872017,188.6679993,35.0446014,16.9022999,143.7839966,46.1707001,16.1609993,22.5
62.7099991,2896.2800293,5.4119701,57.658699,37.3212013,4.6947699,68.7032013,2842.0300293,5.9204502,66.873497,37.3755989,4.1352901,173.8170013,57.1934013,19.8616009,159.5630035,67.6063004,21.3526001,0.0
101.723999,2354.7399902,13.3598003,68.6858978,57.6489983,46.4617996,116.7509995,2384.2900391,17.7474995,60.8704987,53.0261993,35.8880005,168.0950012,40.0553017,16.4846001,144.0950012,50.7667007,16.3029003,22.5
101.8259964,2075.8300781,13.2863998,60.2893982,42.8078995,35.9821014,93.6488037,2128.1699219,11.1473999,61.0262985,45.1661987,27.4522991,155.947998,41.3768997,16.7637005,138.5899963,52.3320007,15.3442001,22.5
67.5865021,3336.8300781,6.4904599,65.7257996,48.5415993,5.0711498,56.3291016,3613.5400391,6.30265,68.0438004,47.3445015,3.46017,160.8280029,64.2567978,20.0365009,146.2449951,80.0751038,17.9074993,11.3
63.5307999,3056.9699707,5.7115202,62.3240013,71.2059021,5.08284,57.3431015,3098.6101074,5.2897902,67.6816025,68.9722977,3.8540001,149.7169952,59.1935005,20.1467991,146.0220032,72.1211014,18.1520004,22.5
63.0256004,2910.5800781,5.4408898,57.8442001,41.5919991,4.84583,74.1628036,2832.8500977,6.5170298,66.860199,41.9681015,4.1894398,170.4160004,57.950901,19.8675995,158.4850006,69.5921021,20.9006996,33.8
115.6569977,1680.1400146,15.4076996,60.3054008,57.3013992,37.6239014,89.2332993,1667.8299561,10.9594002,60.7683983,66.379303,29.1627998,181.9320068,40.4678993,17.0293999,145.1069946,52.3764992,16.7367992,0.0
117.8310013,1651.1199951,15.6962004,60.2580986,59.2625999,37.2771988,77.5709,1629.2399902,9.5761099,60.7629013,65.8096008,28.7607994,182.6920013,41.1520004,17.0802002,145.1889954,52.9530983,17.0235004,11.3
113.0289993,1720.9100342,14.9719,59.9603996,53.669899,37.0126991,90.8395004,1737.4000244,10.7897997,60.7453995,64.4033966,28.7252007,181.2779999,40.7501984,16.9934006,145.6490021,52.528801,16.6429005,0.0
62.9193001,2977.5,5.5121398,60.9280014,71.5270004,5.0585098,70.5761032,2883.2700195,6.2653799,67.2801971,70.9541016,4.0654101,152.9360046,58.8432999,20.4370003,147.2279968,70.7221985,19.4123993,11.3
140.552002,1700.6099854,20.0379009,71.3946991,89.6437988,54.6786003,184.2019958,1432.9000244,30.4890003,60.6861992,79.2434006,41.7910995,197.6199951,31.5548992,17.1056995,143.7330017,41.2425003,16.8122005,0.0
64.873497,3014.2299805,5.8049402,61.243,58.2983017,5.34237,63.1074982,3096.4099121,5.8954902,67.1832962,57.3068008,3.9377799,147.2429962,57.7366982,20.1163006,146.8110046,69.998703,17.5265007,11.3
61.6972008,2997.4899902,5.3712602,61.6720009,53.4648018,4.8993502,68.2276001,2907.0800781,6.2181802,67.1230011,53.5210991,4.1894002,165.4790039,58.2066994,20.4092999,152.6150055,70.1207962,20.8668995,0.0
107.0950012,2554.25,13.9988003,73.6509018,60.524601,47.2900009,163.2799988,2505.0200195,23.5021,64.6224976,55.7877007,36.5363998,180.1750031,40.6071014,17.3188992,145.2689972,49.9822006,18.0119991,0.0
64.9291992,3328.0800781,6.07443,66.7272034,54.1502991,5.1675501,57.3288002,3507.5200195,5.87925,67.2102966,51.7832985,3.4655099,165.6710052,64.5318985,19.9953003,147.003006,80.2751007,17.7033997,11.3
88.0208969,2520.1000977,10.5908003,69.2213974,59.5124016,37.1021996,100.9309998,2436.0600586,12.6975002,64.5428009,57.5662994,28.3579998,165.3849945,47.3312988,18.3999004,146.2709961,59.0371017,17.8694992,11.3
103.8170013,1934.1899414,13.3198996,59.039299,46.7336006,33.7170982,70.7489014,2040.0799561,7.1251302,60.7102013,53.2647018,25.9810009,178.6369934,43.7042999,17.0449009,147.9329987,55.4650002,17.3332005,0.0
91.6976013,2312.8601074,11.5158005,62.5632019,47.4272995,37.5536003,87.3964005,2383.1398926,11.5348997,61.0769005,45.7285004,28.9022999,163.5820007,43.3861008,17.0951004,144.5339966,55.1596985,16.9941998,11.3
90.7477036,2344.5700684,11.3659,63.1044006,48.7050018,38.6245995,88.1746979,2414.9699707,11.7393999,61.1078987,46.7809982,29.7299995,163.8410034,43.1237984,17.0827999,144.2339935,55.2055016,16.9710007,11.3
95.3873978,2239.1799316,12.1917,63.0820999,49.1295013,39.3082008,94.9520035,2286.3500977,12.4392996,61.1259995,47.5780983,30.2982998,162.0269928,42.0175018,17.0069008,142.9250031,53.5508003,16.4652004,0.0
123.2360001,1575.2800293,16.8022003,61.6781006,66.1568985,40.6416016,106.0830002,1459.8100586,14.6515999,60.8498001,72.8547974,31.5678005,184.0240021,37.8614998,17.0620003,143.5350037,50.3045006,16.6429005,0.0
89.231102,2603.0700684,10.6843996,70.2479019,57.610199,36.4267006,101.0920029,2544.4099121,13.0716,65.4184036,55.257,28.1397991,170.9660034,47.469799,18.8075008,150.5610046,58.5867996,18.9491997,22.5
65.4642029,3216.7800293,6.06604,64.5544968,64.2210999,5.2453499,54.2579994,3381.1398926,5.3467202,67.3760986,61.0517006,3.6482301,156.2899933,62.6885986,19.9445,145.4320068,77.8296967,16.8314991,0.0
78.8714981,2568.7600098,8.85427,64.3104019,54.4813995,29.8216991,82.0835037,2556.1599121,10.0275002,65.7369003,53.6716995,23.4274006,163.8730011,50.301899,18.5732994,151.3070068,62.5583992,18.9097004,33.8
86.0792999,2435.2099609,10.0388002,61.1439018,44.9007988,32.0489998,69.427002,2498.2900391,8.5320997,60.4175987,43.7499008,24.9034004,168.4909973,48.4303017,17.3416004,151.3130035,60.2617989,18.3346004,0.0
65.5964966,3330.3100586,6.1732502,66.4868011,54.9776993,5.1805501,57.0410995,3538.0200195,5.94345,67.1569977,52.7151985,3.48209,162.7460022,64.6773987,20.0471992,146.2120056,80.615799,17.3686008,11.3
61.5766983,2996.4799805,5.35219,61.6605988,52.0530014,4.8907399,68.6298981,2903.6499023,6.2561998,67.0895004,52.1833992,4.1944499,166.4609985,58.0786018,20.4165993,153.0149994,69.9845963,20.9242001,0.0
109.7279968,2306.6201172,14.8170996,71.6141968,65.6857986,52.3608017,138.9259949,2283.5200195,21.6102009,61.0196991,59.8609009,40.6250992,169.5679932,37.0410004,16.3882008,142.7339935,48.2196999,15.7976999,33.8
61.8580017,2961.2299805,5.32798,59.5810013,60.0083008,4.86202,70.5119019,2856.1201172,6.2364402,67.5817032,59.7359009,4.1532102,163.3280029,58.7532997,19.8171997,152.9700012,70.5254974,20.8325005,11.3
98.6378021,2892.3100586,12.1282997,68.9223022,46.839901,13.6156998,96.3352966,2955.9099121,13.2052002,66.3630981,45.2397995,10.2591,179.3300018,53.0096016,20.1303005,153.2920074,62.1385994,19.8446007,0.0
61.9123993,3136.9699707,5.6237798,63.6063995,45.9146004,4.8775001,60.7476006,3142.0800781,6.2259598,67.3504028,46.2871017,4.11763,168.7380066,57.7639999,20.4055996,153.2290039,70.3150024,21.2999992,11.3
123.8679962,2321.8500977,17.2535,75.8537979,67.8729019,60.9985008,182.4190063,2274.3701172,27.8924999,61.0718994,60.7131004,46.8824005,180.401001,34.1040001,16.7756004,143.2539978,44.4118004,15.7135,0.0
73.6615982,2619.9899902,7.8130002,54.5463982,47.4641991,9.7469397,68.1560974,2641.7099609,6.7231698,62.9183998,47.3979988,8.1448698,164.9210052,52.4401016,19.2026005,151.8730011,63.6375999,19.4244003,0.0
109.2839966,2330.0300293,14.7440004,71.5302963,64.4264984,51.983799,140.0050049,2308.7800293,21.8024998,61.0007019,58.5663986,40.2947006,170.3430023,37.2625008,16.4085999,143.0859985,48.2052994,15.9012003,33.8
64.9891968,2996.3400879,5.6489801,59.2342987,45.6040001,5.2035599,56.3666,3149.3400879,5.4214001,67.2912979,44.5015984,4.0879998,158.3789978,58.2844009,19.4699001,152.1759949,68.8986969,18.8418999,33.8
61.8023987,2906.1799316,5.3173399,58.3568993,42.8753014,4.6988902,72.7192993,2791.8701172,6.1974502,67.088501,43.0749016,4.1420498,173.2740021,57.4122009,19.8752995,158.4649963,68.4978027,21.5121994,0.0
106.6569977,1848.3199463,13.9252996,58.5037994,41.9846001,34.1227989,95.8066025,1927.3599854,10.5059004,60.6189003,47.9889984,26.3773994,182.7310028,41.5429001,16.9060993,150.7420044,52.3205986,17.0144997,0.0
65.5690994,3053.2700195,5.8656802,61.4239998,45.2831001,5.0533099,52.338501,3223.3400879,5.2514801,66.7624969,44.2537994,3.70592,159.1419983,57.3330994,19.9785004,149.427002,68.3006973,18.5851002,33.8
141.3710022,1464.5200195,19.9918003,66.9674988,78.4257965,48.1271019,154.0599976,1223.4200439,24.3346004,60.5009003,76.7564011,37.0269012,191.6199951,33.7304001,16.9561996,143.9470062,44.2053986,16.3362999,33.8
61.5713005,2962.3300781,5.2985601,59.6170998,55.0139999,4.8310299,70.3767014,2858.6298828,6.2486401,67.5462036,54.8987007,4.1547298,166.0140076,58.3792992,19.8003006,154.3320007,70.0934982,21.0979004,11.3
66.3563995,3204.2399902,6.17836,64.257103,54.1911011,5.1756201,56.1311989,3410.6298828,5.7453799,68.1641998,52.5028,3.6125801,156.3540039,61.7751999,19.9374008,145.7369995,76.1660995,17.5762005,22.5
102.0500031,1999.2700195,13.2129002,59.8250008,43.6287994,34.7136993,92.0966034,2069.2299805,10.6765003,60.8378983,48.9998016,26.8600006,168.9660034,42.3100014,16.9564991,145.7129974,53.2178001,16.5359993,0.0
97.1212006,2171.9099121,12.2425003,59.0881004,43.3107986,31.6972008,66.9784012,2305.1398926,6.8674798,60.7616997,46.7406006,24.4295998,172.6150055,44.9308014,17.1233997,148.477005,57.5615005,17.8731995,0.0
88.6034012,2377.2900391,10.9282999,61.9432983,46.4589996,35.8465996,75.6465988,2481.0400391,9.8589897,61.0231018,45.3568993,27.5491009,164.6150055,44.7137985,17.1492004,145.5500031,57.0438004,17.4305992,0.0
140.875,1653.4200439,20.0778999,70.6913986,90.0458984,53.7202988,180.0630035,1383.9599609,29.8565006,60.6652985,80.3506012,41.1156006,196.6849976,31.6889992,17.0926991,143.5079956,41.5900002,16.7546005,0.0
124.4899979,2318.8898926,17.3607006,76.3892975,69.2390976,62.104599,182.5829926,2261.5400391,28.1198997,61.1074982,61.9732018,47.7426987,180.779007,33.6814003,16.7691994,143.052002,44.4197998,15.6823997,0.0
135.0440063,1457.0400391,18.8579998,65.6880035,77.393898,46.4628983,136.7929993,1273.0300293,21.1243,60.4802017,78.5950012,35.8805008,188.022995,34.7818985,16.9027996,143.2220001,46.2005997,16.0921993,22.5
68.1644974,3381.7399902,6.6323199,66.1249008,46.5551987,5.0378799,56.5810013,3684.9499512,6.56459,68.0082016,45.6024017,3.4228301,162.0509949,65.0086975,20.0725994,146.4660034,81.3075027,18.0583992,0.0
138.6349945,1446.0300293,19.4776993,66.1512985,76.6228027,46.9758987,144.1309967,1232.4100342,22.4323006,60.4768982,76.5028992,36.1725998,190.2100067,34.4166985,16.9298,143.9210052,45.2145996,16.2588005,0.0
65.8388977,3225.5300293,6.1212301,64.7285995,61.851799,5.2529202,54.8807983,3408.5100098,5.4995098,67.2822037,59.0932999,3.66307,156.5010071,62.7473984,19.9948006,145.5299988,77.8539963,16.9489994,0.0
78.2343979,2643.1000977,8.8752003,67.1193008,55.6389008,32.6584015,95.7166977,2539.9499512,11.5459995,65.7404022,54.2038994,25.4256992,167.8099976,48.6646996,19.0107994,149.6799927,61.0525017,19.2304001,11.3
65.7089996,3077.1699219,5.9279799,61.888401,47.5726013,5.1036601,53.7605019,3247.4399414,5.4079399,66.8321991,46.4784012,3.66872,157.552002,57.7610016,19.9554996,148.3910065,69.3735962,18.2574997,0.0
67.4766006,3248.8100586,6.3646898,64.4582977,48.6519012,5.1062999,54.766201,3504.2299805,5.9040298,68.0327988,47.3944016,3.5782299,159.302002,62.6393013,19.9971008,146.8179932,77.2188034,17.9990005,22.5
109.7360001,1790.4599609,14.2943001,59.5046997,52.7322006,35.2981987,69.8571014,1848.3599854,7.5837002,60.7280006,60.2868004,27.2087002,180.4530029,42.8508987,17.0571003,146.3860016,54.5527992,17.1166992,0.0
62.8923988,3051.5,5.6280899,62.3717995,68.9076996,5.00771,58.6411018,3062.8300781,5.46419,67.805397,67.4195023,3.9013,149.3970032,59.4561005,20.2071991,146.3789978,72.0802002,19.0664005,22.5
123.526001,2248.2700195,17.1814003,78.4485016,80.5494995,67.6498032,163.7689972,2224.0900879,26.6546001,61.4390984,72.8615036,52.3026009,174.0189972,32.9328003,16.6242008,140.625,45.9067993,15.0312996,22.5
84.5761032,2474.1101074,9.6975498,61.3535995,44.8471985,32.1478996,68.365097,2529.4699707,8.2633495,60.3944016,43.6408005,24.9778996,169.8659973,49.2237015,17.3892002,152.0950012,61.1363983,18.5319996,0.0
95.6635971,2239.8000488,12.0121002,59.243,43.3922997,31.2224007,65.3815994,2373.1899414,6.88167,60.7900009,46.5649986,24.0893002,170.3829956,45.2331009,17.1634998,148.154007,58.3041992,18.0403004,0.0
66.788002,3185.0200195,6.2021298,63.7224007,49.978199,5.1501899,55.2840004,3404.8300781,5.71767,68.0659027,48.6366997,3.6609001,157.6519928,61.3810005,19.9624996,146.8329926,75.1924973,17.9449005,0.0
117.3659973,2174.0900879,16.1086998,74.8859024,82.4317017,60.7653008,146.4880066,2161.7700195,23.3183994,61.2565994,75.8608017,47.3168983,166.6790009,34.2136993,16.8178005,139.9989929,47.4926987,14.9730997,0.0
63.382,2914.7299805,5.4887099,57.4724007,36.4656982,4.7446799,61.2326012,2953.4499512,5.4840999,66.8983994,35.8536987,4.1431599,170.2070007,57.0415001,19.7723007,158.2700043,66.322998,20.9081993,0.0
66.7350998,3444.9599609,6.5176902,67.3276978,45.9957008,5.0767498,58.9976006,3737.7900391,6.9289899,66.9473038,45.2260017,3.4598601,164.2749939,65.8976974,20.2814007,146.8399963,82.8591003,17.8955994,0.0
130.1450043,2353.1899414,18.3265991,77.9129028,66.8945007,64.0168991,199.9440002,2134.6201172,30.6681995,60.9626007,59.4081001,48.8185997,193.4360046,31.2700005,16.9227009,144.3739929,43.2046013,16.4386997,33.8
107.9309998,1818.3399658,14.1334,58.9480019,44.2636986,35.1008987,95.3442993,1888.1300049,10.6189003,60.6623001,53.9779015,27.2045994,181.701004,41.3227997,16.9160004,148.7649994,52.4030991,16.7605,0.0
130.5859985,2381.7199707,18.3945007,77.460701,65.0531006,63.0601006,200.6549988,2087.8601074,30.6548004,60.8457985,57.6403008,47.9023018,197.2660065,30.4480991,17.0021992,144.6750031,43.5438995,16.9249992,33.8
96.0618973,2554.6298828,12.1178999,72.4793015,63.4351997,41.7372017,129.3999939,2518.2299805,18.6662006,65.8778992,60.3334999,32.6449013,171.4759979,43.448101,17.9615993,143.8170013,53.9045982,17.8988991,22.5
64.4942017,3077.7099609,5.8552399,62.4247017,74.2731018,5.14676,54.5359993,3189.7800293,5.0444899,67.6296005,71.0529022,3.7212601,147.9100037,59.4502983,20.030899,144.6340027,72.9046021,16.7898006,22.5
62.1486015,3080.8898926,5.57654,62.9417992,53.9347992,4.9394102,60.0242004,3071.6101074,5.8808899,67.5390015,53.7765999,4.1346202,161.7480011,58.2020988,20.3180008,151.076004,70.4356003,20.8311996,0.0
125.6829987,1550.1300049,17.2863998,62.407299,70.1428986,42.165699,115.9670029,1389.6300049,16.6742001,60.8951988,75.5330963,32.7909012,184.8480072,36.547699,17.0739994,142.8509979,49.3140984,16.5951004,33.8
120.6780014,1571.0600586,16.5009995,62.3128014,70.5681992,42.5125008,118.2750015,1460.8499756,16.8297997,60.8992004,81.8136978,33.4547005,179.197998,36.5029984,16.9529991,140.5700073,49.6897011,15.6322002,33.8
67.7671967,3430.8601074,6.6395898,66.9539032,45.8059006,5.0082202,58.3404999,3733.5200195,6.86624,68.0117035,45.0139999,3.3554699,163.3439941,65.7237015,20.1119995,146.1929932,82.6521988,18.0764999,0.0
126.1849976,2342.8200684,17.6781998,75.7307968,65.1733017,60.1072006,196.7149963,2275.3798828,29.6247005,60.9869995,57.9421997,46.1062012,183.8809967,34.1446991,16.8299999,144.151001,43.1376991,15.9105997,33.8
64.2002029,2952.8601074,5.5762901,58.0407982,39.0797997,4.8655801,53.3115997,3077.2299805,4.98668,67.0524979,37.9099998,4.0717502,165.2949982,57.2218018,19.6413994,155.826004,66.1079025,20.1933994,0.0
116.586998,1666.6600342,15.5628004,60.4094009,58.3428001,37.8167992,88.9265976,1644.5600586,11.0481997,60.7745018,66.8750992,29.2987003,182.2100067,40.3582001,17.0398998,144.9810028,52.2951012,16.7705002,0.0
66.6317978,3220.3000488,6.22857,64.3811035,52.5633011,5.1556902,55.9225006,3440.1101074,5.80794,68.1257019,50.9967003,3.59728,157.279007,62.0867004,19.9559002,146.0180054,76.5883026,17.6860008,22.5
125.7610016,2319.9799805,17.5827999,77.7876968,72.4160995,65.0182037,182.8639984,2237.9699707,28.6781998,61.2061996,64.8498001,49.9902992,181.8730011,32.705101,16.7567997,142.5919952,44.4859009,15.6314001,0.0
130.0919952,1655.3199463,18.2103996,70.2341995,101.9779968,54.5965004,142.3309937,1506.7700195,23.4410992,60.9213982,92.1372986,42.9149017,174.8600006,32.8785019,16.8292007,136.8099976,47.4230995,15.085,22.5
136.5350037,2080.1000977,19.3873005,75.6018982,70.8975983,58.8368988,204.2460022,1843.75,31.8778992,60.6557007,61.9926987,44.6791,200.772995,32.1004982,17.0632992,146.1410065,40.4538994,16.677,0.0
114.1380005,2045.0400391,15.4702997,70.5318985,80.4225998,52.7986984,130.9940033,2036.4100342,19.5335999,60.9925003,75.796402,41.3226013,161.378006,35.6254005,16.7865009,139.4989929,48.7154007,14.9471998,33.8
66.9876022,3438.2600098,6.5565801,67.0955963,46.1430016,5.0919199,58.5222015,3738.8500977,6.9201198,66.9462967,45.3614998,3.49263,163.8370056,65.8370972,20.2726002,146.9329987,82.7266998,17.8857002,0.0
