H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
55.3445015,1939.1199951,4.40168,64.6985016,41.3830986,2.3893199,57.0569992,1961.7099609,4.6830401,50.5593987,35.4860001,1.6241,245.1549988,92.8618011,42.9746017,216.7709961,105.1050034,37.6274986,0.0
41.6893005,2169.7299805,4.5981798,65.2705994,41.5936012,5.8692198,49.9338989,2188.1899414,4.8358302,48.5010986,37.9612999,1.97577,239.7539978,101.3000031,36.9197998,209.3410034,112.3249969,31.3537998,0.0
54.3162003,1924.6099854,4.4489799,64.1369019,41.3279991,2.19171,56.7616997,1948.1600342,4.68258,50.4482994,35.1850014,1.60299,245.2019958,91.7804031,42.9859009,215.996994,104.7549973,37.6465988,22.5
59.8382988,1947.3000488,4.2290602,66.9188995,39.7108994,1.88239,64.5677032,1970.5600586,4.8067398,50.2862015,35.104599,1.48734,219.6849976,88.0121002,136.1119995,208.0899963,102.5009995,46.2756004,0.0
38.5638008,1966.5999756,4.24685,68.7220993,42.3744011,2.1705101,45.2044983,1976.8699951,4.8302002,56.4598999,38.8686981,1.62556,235.4790039,99.9977036,42.2476997,231.3650055,115.8649979,42.641201,28.2
42.5905991,1941.8900146,4.53652,66.9989014,40.2683983,2.1370699,48.4123001,1974.3100586,4.8775802,50.5794983,36.1507988,1.4892499,219.3190002,88.7626038,138.3280029,209.9949951,104.2799988,43.9990997,0.0
34.2382011,2200.6000977,4.58918,68.262001,43.4777985,4.8946099,40.219799,2182.1599121,4.8759999,51.1203003,40.4336014,1.91072,237.0930023,107.0339966,39.5737,216.4499969,120.4629974,38.9740982,0.0
47.8955002,2067.5,4.53018,64.8252029,41.6591988,4.3573198,54.5182991,2091.3798828,4.9433799,48.533699,36.6866989,1.77452,240.4949951,93.9320984,39.535099,210.7920074,106.3889999,33.4678001,28.2
40.4575996,2157.5800781,4.6071401,68.1530991,39.8636017,2.72314,45.1008987,2175.7700195,4.9502902,50.1264,37.1228981,1.6364,215.3439941,103.3410034,136.5709991,196.4060059,110.3059998,40.4075012,0.0
34.2765999,2184.6999512,4.6890502,65.8374023,42.6465988,3.4913299,39.2282982,2144.0800781,4.90832,51.634201,40.7636986,1.8395,229.3190002,105.1380005,38.4863014,212.9559937,118.5070038,38.7342987,16.9
40.2621002,2055.7600098,4.47681,65.7070999,41.9239998,2.97014,46.0093002,2057.3300781,4.8719802,52.3065987,38.4760017,1.6870199,235.220993,98.5445023,41.2601013,218.1929932,111.4079971,39.1209984,22.5
43.3047981,2022.2099609,4.53262,66.2798996,40.0778008,2.29036,48.0527,2007.3599854,5.0762801,50.4738998,37.4630013,1.48643,213.7599945,92.4838028,133.1380005,204.4810028,105.4820023,42.2240982,0.0
55.5648003,1908.7099609,4.34583,64.3996964,41.297699,1.81663,57.1809998,1929.6400146,4.6746302,51.7741013,35.1198997,1.56789,244.8029938,93.4817963,43.0867996,217.3399963,104.7839966,37.7899017,0.0
39.8916016,1996.4399414,4.5982299,67.6678009,40.0377007,2.4871199,45.7699013,2022.1600342,5.0627098,50.9132004,37.4896011,1.5024199,213.9380035,95.4263,140.0269928,199.8000031,105.875,42.5219002,22.5
50.4480019,1933.8499756,4.33916,65.1564026,41.4379997,2.0453801,54.1363983,1958.4899902,4.6804299,52.4654999,35.8865013,1.62414,245.5549927,94.7259979,43.2350998,221.3849945,106.1119995,37.889801,22.5
39.203701,2160.75,4.6937499,65.5896988,39.6599007,3.13591,43.5974007,2142.3100586,5.15908,50.1719017,37.8933983,1.64827,212.6170044,103.3639984,128.4290009,197.6730042,113.8310013,38.0979996,0.0
46.2820015,2032.8800049,4.4882002,67.5772018,39.8787994,2.1703501,51.5597992,2060.5200195,5.0600801,50.2995987,36.0667,1.4851201,214.3079987,94.7830963,138.6970062,200.7649994,104.9860001,42.5180016,22.5
48.0465012,1941.2199707,4.15137,69.7088013,39.5485992,1.98111,54.4035988,1971.8399658,4.7494402,53.3106003,35.9155006,1.50657,226.2599945,94.3159027,133.8619995,216.197998,108.2659988,49.1455994,0.0
63.3176994,1900.3399658,4.1237798,65.8666992,39.671299,1.74448,68.213501,1920.8000488,4.8008599,50.6202011,34.4474983,1.48544,220.0890045,82.3830032,131.9880066,206.4029999,99.8090973,46.1903,0.0
44.7126007,1963.8000488,4.4879198,67.1416016,40.2769012,2.12185,50.5101013,1995.6899414,4.8785,50.5183983,35.9734993,1.48491,219.1069946,90.678299,138.9720001,207.1179962,104.2539978,44.0209999,0.0
34.2798996,2025.5899658,4.5318198,68.0036011,42.5886002,2.55604,39.0004005,2001.1400146,4.9376502,53.6124992,41.0138016,1.6346,232.7359924,94.7145996,43.1843987,224.0,114.2279968,41.6773987,22.5
37.7444,2084.6101074,4.4682498,64.0775986,41.2882004,2.8454101,44.6144981,2083.2299805,4.99229,52.6974983,39.3325005,1.83004,226.3710022,96.9076996,40.6394997,217.0850067,112.4120026,40.725399,0.0
43.9239006,2086.9299316,4.5589399,63.6641006,41.5750008,3.1024401,50.9091988,2099.8400879,4.9534998,48.4878006,37.3040009,1.7916,238.9409943,91.172699,39.4669991,207.9810028,105.6299973,33.4375992,28.2
42.5224991,2015.5200195,4.5450101,67.8962021,39.9421997,2.3636601,48.2575989,2046.8000488,5.0601401,50.7128983,36.7470016,1.49507,214.1360016,95.300499,140.2969971,199.9799957,105.4319992,42.5629005,22.5
48.7840996,2063.9199219,4.4932299,67.4972,39.7019997,2.22842,52.851799,2083.9299316,4.9449601,49.9244003,35.9244003,1.56836,215.3249969,96.3778992,136.1320038,198.802002,106.8190002,40.6439018,0.0
41.9746017,1946.6600342,4.0952401,68.6311035,42.0783997,1.85937,48.9975014,1961.1600342,4.7546501,57.9355011,38.199501,1.6043299,231.7460022,101.2289963,41.7812996,232.4400024,113.6470032,42.3793983,0.0
48.5149994,1941.1700439,4.21733,66.0749969,41.5229988,2.01632,53.0101013,1964.1099854,4.677,54.3423996,36.3732986,1.63467,245.7319946,98.0341034,43.4570999,226.6179962,107.4509964,38.0988007,0.0
44.0852013,2003.3599854,4.3691401,67.9290009,40.9323006,2.0083599,50.1664009,2014.3599854,4.8803201,52.9061012,37.4654999,1.52011,222.0410004,95.7913971,104.6169968,214.2389984,108.9570007,44.9168015,28.2
41.7406998,1966.0600586,4.10815,65.9312973,41.2546005,2.16886,48.530201,1982.4100342,4.9112301,54.9646988,38.3988991,1.6274199,227.9609985,98.3528976,41.7584,221.7489929,112.987999,41.656601,28.2
43.3904991,2075.1298828,4.5927601,64.6123962,41.7524986,3.89149,48.8325005,2057.8100586,4.9608102,49.098999,37.9584007,1.73485,237.7769928,93.7273026,39.4779015,211.4960022,107.2559967,33.4749985,28.2
40.2014999,2150.3000488,4.6160898,67.7334976,39.8628006,2.76577,45.0102005,2169.6298828,4.9501901,50.1823006,37.2187996,1.64946,215.3300018,102.973999,135.4210052,197.3119965,110.4869995,40.3418999,0.0
44.1875,1961.8800049,4.2998199,69.7120972,40.8339996,2.2074599,50.0615997,1992.4300537,4.7870598,52.2444,37.3987999,1.50585,224.7050018,90.4925995,126.7450027,212.3789978,105.7679977,47.5088997,28.2
47.4944,1945.1500244,4.13202,70.134903,39.5756989,1.99661,53.8809013,1975.0300293,4.7473798,53.6969986,36.0326996,1.50893,226.7709961,95.3258972,133.654007,217.3209991,108.8929977,49.2126999,0.0
57.6066017,1917.8900146,4.2242599,66.7970963,39.3624001,1.78697,63.0926018,1948.2399902,4.7636299,50.2532997,34.8258018,1.48744,222.1369934,86.5775986,134.3269958,207.8569946,103.2350006,48.5802994,16.9
53.7352982,1933.6899414,4.3032699,67.0855026,39.9357986,1.8691,59.4556999,1966.3399658,4.80551,50.2619019,35.0878983,1.48088,220.3379974,87.9794006,135.1119995,206.3710022,103.0559998,47.0690002,0.0
57.6660995,1888.1999512,4.1100302,64.7761002,39.5284996,1.6849101,63.2168007,1921.0,4.8013902,50.946701,34.5499001,1.47791,220.6990051,85.8253021,132.0690002,208.6640015,101.5429993,46.2387009,16.9
45.7588997,1941.9000244,4.3179798,68.2461014,42.5674019,1.9699399,50.5668983,1947.4599609,4.70046,55.4039993,37.535099,1.4492199,241.8809967,96.3443985,45.7285995,227.7420044,108.5139999,44.4025002,0.0
41.0895004,2108.5,4.6191602,67.9981995,39.7307014,2.39059,46.0513992,2116.2900391,5.0950799,50.5135002,37.1576996,1.50301,210.1239929,100.4860001,137.3509979,195.473999,108.5709991,40.1304016,0.0
34.9746017,2195.6499023,4.5686798,69.914299,42.4109993,3.91623,40.0828018,2182.3000488,4.9677501,52.0359001,39.9160995,1.73589,225.0319977,107.0690002,136.9700012,207.9309998,117.9179993,48.6388016,0.0
43.8778992,2076.7199707,4.5717902,64.3370972,41.6735992,3.58307,50.1080017,2080.2099609,4.95506,48.7061005,37.4836998,1.76452,238.7330017,92.4546967,39.4902992,210.0279999,106.3600006,33.4570999,28.2
38.9664001,1938.7800293,3.9595799,70.6820984,42.1786003,1.84509,47.1431999,1962.0,4.7535501,59.1828003,38.1999016,1.60413,232.9400024,106.7269974,42.0421982,241.3059998,116.2300034,42.5633011,0.0
51.9860992,1921.1099854,4.1391401,66.9385986,39.8303986,1.80206,58.5223999,1949.4499512,4.7975702,53.1310997,35.597599,1.4946001,222.2749939,91.5944977,133.5970001,216.2570038,104.2330017,46.4720993,16.9
41.9959984,2043.6800537,4.5436401,66.9561996,40.0451012,2.3296199,46.7085991,2036.0799561,5.0731602,50.4547997,37.2658997,1.48686,213.8849945,94.4781036,135.6239929,202.8289948,105.8410034,42.330101,22.5
60.1044998,1933.6400146,4.2172198,66.6207962,39.6893997,1.85105,65.033699,1958.2099609,4.8058901,50.3867989,34.9962997,1.48707,219.8099976,86.9969025,135.401001,208.2259979,102.1569977,46.2649002,0.0
52.510601,1987.0899658,4.4302802,65.9990005,41.2118988,3.1987801,56.0098,2009.9799805,4.6465702,49.410099,35.9151001,1.68857,247.6790009,93.2518005,42.2630997,215.5570068,106.8450012,39.8101006,0.0
44.4679985,2129.8100586,4.5344901,68.8534012,39.7860985,2.38305,48.4603004,2146.3400879,4.94801,49.9087982,36.3384018,1.57126,215.3730011,100.8860016,139.2550049,195.5149994,108.211998,40.6838989,0.0
36.1607018,2159.3000488,4.5233498,66.4627991,42.6371994,3.71924,41.9407005,2146.1999512,4.8994699,51.4864998,39.8284988,1.855,230.2100067,103.3580017,38.5411987,213.8699951,116.7080002,38.7122002,16.9
34.4728012,2083.8200684,4.62009,67.4906998,42.7801018,3.02895,39.5112,2055.4499512,4.8728199,52.9273987,40.5937004,1.72247,229.4210052,100.2969971,39.1675987,219.4530029,116.6289978,40.4127007,0.0
43.0107002,1928.4599609,4.5550699,62.5577011,41.7238998,1.95576,49.5119019,1963.0400391,4.7718401,49.3228989,37.2052002,1.6597199,243.9470062,79.7806015,42.2515984,213.022995,100.8389969,35.1682014,0.0
43.5769997,2075.4499512,4.5866499,64.5991974,41.7378998,3.86937,49.2125015,2063.5600586,4.9591398,48.9971008,37.8212013,1.74231,238.0579987,93.5403976,39.4824982,211.2420044,107.0810013,33.4710007,28.2
45.6890984,1942.5,4.2960501,68.9070969,40.2215996,2.0199499,51.8555984,1976.2900391,4.7989502,51.7518997,36.1729012,1.48514,222.5480042,90.039299,134.6439972,209.0709991,105.2009964,47.3362007,28.2
49.5964012,1936.3699951,4.2511902,65.7843018,41.493,1.97624,53.5928001,1959.6099854,4.67769,53.8055,36.1954002,1.6283,245.625,96.9989014,43.3880005,224.9400024,106.9830017,38.0359993,0.0
45.6114006,1947.3499756,4.0832701,66.3227005,41.4306984,2.0369899,52.8469009,1967.3199463,4.8909798,54.987999,37.7677002,1.62467,225.5809937,95.3110962,42.5765991,219.8130035,109.0429993,41.4491997,0.0
33.523201,2007.6400146,4.5418701,68.0103989,42.6617012,2.5699699,38.3614998,1990.7399902,4.9377298,53.4477005,41.4572983,1.6282901,232.6679993,92.3089981,43.2041016,224.8699951,114.1009979,41.6883011,22.5
50.6595001,1994.6400146,4.4921799,65.7806015,41.7923012,3.1865799,54.9417,2019.4799805,4.6887102,49.2198982,36.0988998,1.69341,246.1909943,91.6687012,41.5229988,212.8110046,105.4589996,38.2694016,16.9
49.0770988,1938.9799805,4.2366099,65.9164963,41.507,2.0015099,53.3133011,1962.1099854,4.6774502,54.0313988,36.2789001,1.63179,245.6779938,97.4586029,43.4174004,225.6719971,107.197998,38.0626984,0.0
49.4014015,2033.1500244,4.5167298,65.167099,42.1119995,3.7609401,54.7689018,2055.7199707,4.7617698,48.8793983,36.4216003,1.73049,244.9530029,92.5061035,42.0139008,212.5110016,105.4820023,35.0769005,0.0
40.4931984,2066.1499023,4.5830102,66.8389969,40.9360008,2.7295799,45.8342018,2075.75,5.0580201,50.7551994,37.9831009,1.60139,216.8679962,96.6651993,111.1009979,204.6560059,110.1279984,38.8777008,22.5
41.0651016,1967.1300049,4.1128101,66.3237,41.3203011,2.1644599,47.8585014,1982.1500244,4.91049,55.2340012,38.550499,1.62818,228.1690063,98.6196976,41.7795982,222.8919983,113.2910004,41.6823997,28.2
50.1730003,2064.6899414,4.5185399,65.0582962,41.6781006,4.8813701,56.5755005,2085.7099609,4.94031,48.6829987,36.6096001,1.76367,240.9069977,95.2661972,39.543499,211.6410065,106.8180008,33.4818993,28.2
44.8670998,1947.5699463,4.2822399,67.0615997,42.108799,1.9362,50.3767014,1959.8100586,4.7056599,55.9401016,37.5561981,1.50263,235.0590057,98.8603973,43.362999,228.3029938,112.1869965,43.7072983,0.0
41.0071983,1942.2600098,4.0127101,69.2128983,42.1553993,1.78229,48.8440018,1958.9000244,4.7538199,59.1118011,38.2809982,1.60704,232.1470032,102.6340027,41.9323997,236.1920013,113.6579971,42.479599,0.0
43.5942993,2007.6500244,4.5082102,65.9134979,42.4067993,3.2883699,49.3163986,2034.4599609,4.7614102,49.7546997,37.7248001,1.69496,244.723999,90.7778015,42.2883987,215.6369934,106.1790009,35.2322006,0.0
37.2080002,1947.5500488,4.1263299,70.9363022,42.4550018,2.1708801,44.1058006,1969.0500488,4.8256998,57.411499,39.0648003,1.61883,235.8329926,100.0930023,42.3811989,234.4369965,116.6309967,42.7949982,28.2
44.6529999,2000.7399902,4.5553799,64.8663025,42.1819,2.78354,50.1809006,2029.7600098,4.76405,49.3391991,37.1475983,1.7014199,244.6660004,88.9456024,42.1775017,213.1670074,104.7900009,35.1664009,0.0
41.7899017,2059.8601074,4.56394,66.5136032,40.1623001,2.3716099,45.7728004,2025.9300537,5.0808702,50.3973999,37.9227982,1.48603,213.6679993,94.0846024,133.2420044,203.8419952,106.177002,42.2092018,22.5
43.5327988,2186.3500977,4.5430799,70.2246017,39.8487015,2.41554,47.3261986,2199.4899902,4.9507399,49.7387009,36.4132996,1.56604,215.4660034,104.6060028,141.9170074,191.9129944,109.185997,40.7352982,0.0
35.915699,2191.5200195,4.5195298,70.7177963,42.3839989,3.74927,40.969799,2183.5600586,4.9668498,52.176899,39.5525017,1.71417,224.8609924,106.9589996,140.3540039,206.7570038,117.2779999,48.8266983,0.0
50.6769981,2042.9100342,4.4929299,65.5350037,42.152401,4.2274599,56.0381012,2063.1101074,4.7606001,48.8769989,36.4289017,1.73593,245.0370026,93.7771988,42.0017014,213.1150055,105.9830017,35.0663986,0.0
34.6896019,2145.6201172,4.5961299,68.2483978,42.7042007,3.56233,39.9789009,2124.4899902,4.93367,53.1502991,40.5222015,1.74933,220.7220001,104.9550018,134.5249939,209.7669983,117.387001,48.6114006,16.9
50.414299,1905.1700439,4.6157899,64.1483994,41.1921005,2.1129799,54.7507019,1933.6800537,4.6437101,50.3905983,34.8013992,1.58419,248.6089935,91.2655029,42.4704018,217.5919952,106.0419998,40.0238991,0.0
36.3983994,1988.2099609,4.4211302,69.5849991,43.2608986,2.3787701,41.9339981,1990.8399658,4.8777699,55.1678009,39.8367004,1.62264,238.8370056,97.5030975,42.713501,228.352005,115.0350037,41.2840004,0.0
53.7845001,1914.3499756,4.3414698,64.7381973,41.3637009,1.82015,56.0802002,1936.9499512,4.67732,52.2601013,35.4373016,1.58969,245.1430054,94.0830994,43.1781006,219.6139984,105.4169998,37.8534012,0.0
42.764801,2165.1599121,4.4767199,71.1436996,39.8297005,2.8478301,48.3013,2190.0900879,5.0889602,52.0049019,37.4902,1.51232,209.6600037,104.6819992,148.9100037,183.5930023,107.2149963,40.7416,0.0
34.8237,1959.9499512,4.3309202,70.8339005,43.3269997,2.2630401,40.786499,1975.7600098,4.8745999,55.5852013,40.1640015,1.6068701,238.6799927,94.7680969,42.7975998,229.7230072,115.4079971,41.3917999,0.0
44.6225014,1951.8800049,4.1866002,67.4436035,41.9145012,1.9532501,50.3613014,1963.3199463,4.7525702,56.2616997,37.7388992,1.59591,231.1269989,99.5617981,41.5966988,227.4369965,112.9990005,42.243,0.0
47.2218018,2093.4499512,4.5528598,65.0202026,41.4324989,5.3151302,55.1501007,2121.9299316,4.9681001,48.2798996,36.8936996,1.81441,237.826004,96.3789978,36.7731018,209.6620026,108.6839981,31.1844006,0.0
64.4152985,1899.4000244,4.1145101,66.5093994,39.7918015,1.75471,69.4653015,1915.3299561,4.7991199,50.8858986,34.4258003,1.4937201,220.0149994,80.1949997,131.1580048,205.9380035,98.4368973,46.1769981,0.0
46.5253983,1993.6600342,4.5840402,64.0649033,41.9802017,2.6399,51.8782997,2023.7099609,4.7660699,48.9868011,36.6543007,1.7059799,244.6300049,87.4345016,42.0814018,211.4880066,103.572998,35.1016006,0.0
47.1668015,1935.2399902,4.0534101,66.5690002,41.3688011,1.82706,54.3781013,1954.3599854,4.8559799,55.5900002,37.5976982,1.5372,224.7140045,94.7470016,44.1683006,221.3930054,107.8420029,43.2467003,0.0
35.4810982,2032.0899658,4.5050998,67.9089966,42.4870987,2.59887,40.5592003,2015.3399658,4.9359298,53.8670998,40.3749008,1.64171,233.0870056,96.8550034,43.2464981,224.1100006,113.586998,41.6815987,22.5
40.2961006,1954.0,4.11725,69.1069031,42.1301994,1.9895,47.2247009,1968.0100098,4.7576499,57.5009995,38.5252991,1.61061,231.7420044,101.2900009,41.7542,232.5590057,114.5159988,42.365799,0.0
47.9449005,1955.1899414,4.3367901,67.2799988,41.167099,2.4261,52.3925018,1982.5799561,4.6363602,52.1060982,36.1969986,1.6628,249.0350037,95.0924988,42.5558014,220.753006,108.9869995,40.415699,0.0
34.5596008,2200.0500488,4.5955701,69.5164032,42.4197998,4.0076699,39.7076988,2184.5400391,4.9684401,51.9375,40.0764008,1.74777,225.0740051,107.2789993,135.5110016,208.2290039,118.2460022,48.550499,0.0
44.1435013,2208.9799805,4.4194102,68.3758011,41.8967018,7.78582,53.1918983,2222.7099609,4.8338599,47.3100014,37.6376991,2.05424,242.4409943,103.6569977,37.0485992,212.1909943,113.1719971,31.3824005,0.0
46.8880997,2121.0700684,4.5204301,65.5579987,41.5660019,6.1742601,54.8260002,2138.6999512,4.8295698,48.0620995,37.0593987,1.91822,241.7539978,97.9657974,37.2448997,210.4290009,109.8199997,31.5268993,0.0
40.5425987,1942.0,3.9582,69.3820038,42.2016983,1.74515,48.8135986,1958.6600342,4.7529402,59.8190002,38.3233986,1.60983,232.3059998,103.3580017,42.031601,238.4660034,113.3450012,42.5377007,0.0
