Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.823868,92.6326981,1.1820101,542.5430298,73.7805023,49.5783005,0.823987,76.6529007,0.946403,348.0880127,60.7602005,39.426899,343.8989868,112.913002,53.0041008,347.1900024,126.7590027,49.9244995,0.0
1.07363,102.8820038,1.45016,613.5540161,88.053299,57.0051994,1.24444,89.3834991,1.65753,395.8720093,73.8127975,51.2578011,349.3760071,103.4309998,48.493,333.2099915,114.8909988,46.9640999,0.0
0.950525,91.6677017,1.30358,581.6619873,76.8916016,51.9832993,0.977909,77.7032013,1.29926,374.1900024,63.842701,45.233799,347.0899963,109.5429993,50.3781013,340.8450012,122.7350006,47.9585991,6.8
0.964485,94.5187988,1.30024,608.5880127,79.8367996,54.365799,1.00743,79.1380997,1.3117,386.5419922,65.4996033,46.2713013,349.8039856,108.6090012,51.2478981,336.0169983,122.9430008,46.5765991,10.1
1.04153,151.201004,1.82997,594.664978,124.7770004,56.2430992,1.10267,138.6750031,1.63213,412.2179871,111.1009979,53.8361015,357.1029968,80.245903,49.7501984,347.9530029,97.9209976,51.1417999,6.8
1.00123,95.1868973,1.36128,602.9609985,81.6666031,53.6226997,1.07695,81.6041031,1.5016201,393.7680054,67.0697021,48.1539993,348.6889954,110.2200012,48.1590996,330.9899902,122.1100006,44.9329987,0.0
0.88095,93.9376984,1.20582,581.3670044,75.9803009,51.3534012,0.856484,79.4936981,1.08623,389.5920105,64.1371002,43.0502014,342.6040039,113.4229965,50.5172997,346.0419922,129.3179932,50.2748985,10.1
1.0113,84.7508011,1.31252,592.9730225,74.4076004,54.4472008,1.0695601,74.4135971,1.32797,463.993988,66.0483017,52.0507011,343.2990112,118.6259995,48.0354004,347.7890015,135.9900055,51.0713005,0.0
0.853457,152.2890015,1.7262,582.9459839,121.4430008,57.9762001,0.908867,139.177002,1.45216,427.7980042,110.2210007,55.7303009,357.1109924,85.9980011,46.1987,356.5069885,101.7789993,51.7072983,10.1
0.980137,83.7721024,1.2764699,624.7990112,75.8915024,57.5475998,1.04722,74.2723999,1.42098,478.4890137,68.5401993,54.5849991,360.303009,121.0670013,46.0940018,366.3569946,139.6909943,53.5063019,0.0
