DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
347.1839905,239.8959961,181.223999,51.098999,50.8089981,4.8642602,331.4819946,267.3359985,173.6519928,41.9219017,44.8684998,4.5457101,238.8869934,105.9469986,39.6785011,218.772995,119.8570023,38.9556999,0.0
300.9859924,226.8130035,160.4490051,46.8824005,44.8709984,3.7797201,280.8869934,251.9109955,150.8350067,36.4816017,39.1178017,3.8793001,231.9559937,101.9199982,41.8525009,234.2749939,113.75,42.428299,0.0
235.0039978,241.4100037,124.5439987,45.3179016,32.1543999,3.9721501,264.3890076,255.8079987,140.477005,32.8130989,35.3916016,3.3710799,210.6569977,101.9020004,142.7079926,190.8869934,107.5680008,40.4659996,0.0
189.5529938,214.8110046,103.0360031,30.5998993,25.9104004,3.0549099,219.3600006,218.2949982,119.0879974,28.5391998,29.2150993,3.32937,219.8650055,89.1001968,137.6860046,210.3329926,104.5550003,43.9920006,0.0
235.4570007,236.1959991,128.3430023,34.6985016,31.7821007,2.9295499,257.3089905,237.0350037,140.2290039,31.6574993,34.8540993,3.0759101,221.697998,90.0249023,137.1329956,206.7299957,104.4749985,48.6174011,0.0
215.7279968,228.5839996,117.2340012,33.2739983,29.4678001,2.9818299,240.2669983,229.5460052,130.8959961,30.0904999,32.2607994,3.17926,220.348999,89.5826035,136.647995,206.2709961,103.8119965,47.1142998,28.2
294.6400146,216.8619995,149.6799927,43.7069016,42.4967995,4.48105,307.4819946,238.697998,157.7420044,34.1750984,39.9597015,3.58797,238.2149963,96.6392975,36.8033981,209.9089966,108.6640015,31.2245007,0.0
200.1849976,217.272995,107.8150024,28.9676991,25.6065998,2.9456401,228.8630066,216.5390015,123.0159988,28.5765991,30.5965004,3.3069,214.5269928,87.6334991,135.1580048,210.3710022,104.6460037,42.3697014,0.0
317.3139954,224.6080017,161.4190063,49.1688995,48.0896988,4.73384,330.9169922,255.4989929,170.9869995,38.9369011,43.3065987,4.2515602,238.5879974,102.6839981,36.7747002,208.875,113.4250031,31.3006992,0.0
234.9629974,225.223999,126.9589996,37.8336983,34.1879005,3.2857201,234.8760071,233.095993,127.5770035,31.5051003,32.1525993,3.5277901,224.4600067,93.6951981,108.7289963,216.628006,107.3219986,46.4458008,0.0
289.105011,221.4259949,152.9329987,33.5301018,37.4855995,2.86519,286.0480042,232.7920074,150.701004,30.8283005,37.7569008,2.9508801,244.572998,93.2702026,43.0125999,215.8549957,104.3099976,37.7333984,0.0
299.6759949,226.0209961,160.0019989,45.0399017,43.4557991,3.7416799,281.4150085,249.3209991,150.9940033,36.3115997,39.1689987,3.9018199,231.5339966,100.8180008,41.7008018,231.1080017,114.2389984,42.3250999,0.0
275.6499939,218.1880035,148.3359985,39.2630005,37.3875999,3.87956,259.3599854,232.2910004,140.2960052,34.3697014,36.1553001,4.0861301,238.6950073,96.4646988,42.7400017,228.9340057,115.2279968,41.3261986,0.0
311.177002,222.3079987,158.9349976,46.4984016,45.1067009,4.7753801,326.8169861,244.6940002,168.7380066,35.8931007,42.4945984,3.70454,241.7830048,97.8707962,37.2557983,210.4830017,109.7450027,31.5370998,0.0
270.5830078,211.0140076,145.7290039,37.6823997,37.2212982,3.8018501,259.2430115,232.8730011,140.6759949,35.0068016,36.0327988,4.1928601,230.9869995,97.072197,40.8624001,228.4570007,116.2340012,41.4966011,22.5
280.9309998,214.8159943,149.9790039,29.5291004,33.0056,2.9431601,291.2690125,216.1660004,154.4340057,29.7033997,38.5009995,3.0448501,248.1929932,90.444603,42.4319,216.2960052,105.5530014,39.9841003,0.0
252.7899933,242.8670044,134.0679932,44.963501,35.9561005,4.2587399,284.6369934,250.4019928,151.7610016,34.1465988,37.9734001,3.37905,215.3820038,98.4651031,137.276001,197.6369934,107.5449982,40.6542015,0.0
237.651001,239.0590057,129.8399963,29.9843998,30.6973991,2.4172001,248.9400024,229.3529968,135.779007,29.9071007,33.7097015,3.0021,219.9730072,85.2473984,134.0529938,208.1360016,101.4319992,46.2388,0.0
205.2279968,220.1829987,109.3840027,38.1203003,30.4500999,3.4351101,231.7839966,231.2250061,124.1009979,30.0683002,31.0090008,3.2434399,214.3659973,92.6146011,136.7279968,201.6089935,104.0920029,42.4650993,0.0
237.5570068,238.4140015,130.1710052,29.1735992,30.3243008,2.3547499,248.3800049,226.9900055,135.7640076,29.2313004,33.6719017,3.0516,220.6470032,83.221199,131.503006,208.4340057,100.2009964,46.2370987,0.0
311.9779968,222.4949951,159.1959991,47.2022018,45.6013985,4.83145,327.2950134,245.5079956,168.9259949,36.1200981,42.5584984,3.7519,241.7299957,98.1173019,37.2319984,210.3619995,109.9189987,31.5154991,0.0
290.5280151,221.1900024,153.0339966,33.655899,37.7223015,3.0017099,286.7709961,228.7660065,150.9320068,31.2217999,37.7914009,2.9709101,245.1549988,92.8618011,42.9746017,216.7709961,105.1050034,37.6274986,0.0
316.3800049,224.0549927,160.9309998,49.5237007,47.8564987,4.8712902,330.2009888,252.9210052,170.4579926,38.1805,43.1083984,4.13063,239.7539978,101.3000031,36.9197998,209.3410034,112.3249969,31.3537998,0.0
287.8789978,220.371994,152.4309998,31.4519005,35.9734001,2.89046,285.7550049,224.2059937,150.6269989,30.4030991,37.6786995,2.9962299,245.2019958,91.7804031,42.9859009,215.996994,104.7549973,37.6465988,22.5
238.8930054,240.1920013,129.9019928,32.571701,31.8567009,2.6003499,249.2709961,233.8359985,135.7660065,30.7070999,33.7449989,2.9958501,219.6849976,88.0121002,136.1119995,208.0899963,102.5009995,46.2756004,0.0
292.4140015,222.3350067,156.8090057,44.144001,41.7139015,3.81287,276.2059937,244.9450073,148.8569946,36.1988983,38.5289001,3.99106,235.4790039,99.9977036,42.2476997,231.3650055,115.8649979,42.641201,28.2
190.1139984,215.3390045,103.2720032,30.7530994,26.1098995,2.9737501,219.897995,219.6080017,119.4240036,28.7646999,29.3094997,3.2695999,219.3190002,88.7626038,138.3280029,209.9949951,104.2799988,43.9990997,0.0
344.9580078,239.2100067,180.5039978,50.6632996,50.2190018,4.7465801,330.125,266.6400146,172.9689941,42.0704002,44.7230988,4.5924201,237.0930023,107.0339966,39.5737,216.4499969,120.4629974,38.9740982,0.0
262.5249939,200.5630035,133.7949982,40.1236,38.8922005,4.06985,272.5360107,223.8009949,140.4259949,31.4179001,35.3507004,3.50617,240.4949951,93.9320984,39.535099,210.7920074,106.3889999,33.4678001,28.2
258.1270142,244.7059937,136.1799927,49.1609001,39.0429993,4.5268602,287.7139893,259.4519958,153.326004,36.3100014,38.5554008,3.8115799,215.3439941,103.3410034,136.5709991,196.4060059,110.3059998,40.4075012,0.0
324.4030151,231.9299927,169.5549927,46.0805016,46.2125015,4.2137899,296.6849976,254.529007,155.7019958,39.5130005,40.8163986,4.41432,229.3190002,105.1380005,38.4863014,212.9559937,118.5070038,38.7342987,16.9
276.8640137,213.0399933,145.4720001,41.1348991,40.1948013,3.9719901,266.1629944,232.4790039,141.0650024,34.157299,36.1882019,3.84621,235.220993,98.5445023,41.2601013,218.1929932,111.4079971,39.1209984,22.5
203.4420013,217.2489929,108.5839996,33.9782982,28.9778004,3.4102199,229.7339935,221.8769989,122.9059982,29.0683002,30.7094002,3.41714,213.7599945,92.4838028,133.1380005,204.4810028,105.4820023,42.2240982,0.0
289.3859863,221.4570007,153.0950012,33.5493011,37.5169983,2.8542399,285.9129944,231.5789948,150.6940002,31.0235996,37.7510986,3.0028701,244.8029938,93.4817963,43.0867996,217.3399963,104.7839966,37.7899017,0.0
202.3289948,221.3840027,108.2369995,35.781601,27.9043999,3.2651401,229.6809998,232.326004,123.0419998,29.8535995,30.7290993,3.31634,213.9380035,95.4263,140.0269928,199.8000031,105.875,42.5219002,22.5
292.5710144,222.4450073,154.1329956,36.3302002,38.962101,3.1433101,286.25,231.5310059,150.9069977,32.1945,37.8031998,3.2428401,245.5549927,94.7259979,43.2350998,221.3849945,106.1119995,37.889801,22.5
276.8529968,245.9409943,144.6190033,47.8242989,41.7722015,4.4081802,301.5740051,260.6789856,159.4320068,37.963501,40.5915985,3.97574,212.6170044,103.3639984,128.4290009,197.6730042,113.8310013,38.0979996,0.0
205.2050018,221.197998,109.2850037,39.4534988,30.4459,3.5908,231.7330017,234.5980072,123.9629974,30.4971008,30.9934006,3.31058,214.3079987,94.7830963,138.6970062,200.7649994,104.9860001,42.5180016,22.5
241.2460022,236.7850037,130.9470062,40.5508995,35.5022011,3.2176099,259.0769958,246.9049988,141.3670044,34.5014,35.2901993,3.5776401,226.2599945,94.3159027,133.8619995,216.197998,108.2659988,49.1455994,0.0
236.3480072,238.0809937,129.6600037,28.2441006,29.5897999,2.3225701,248.3300018,225.598999,135.701004,28.8743,33.6375008,2.9916301,220.0890045,82.3830032,131.9880066,206.4029999,99.8090973,46.1903,0.0
191.4790039,216.3390045,103.6959991,33.3521004,27.4449997,3.0924101,220.7030029,224.4889984,119.6930008,29.2290001,29.4230995,3.2565801,219.1069946,90.678299,138.9720001,207.1179962,104.2539978,44.0209999,0.0
261.8649902,209.6000061,140.3350067,33.0712013,34.4583015,3.78899,247.0180054,219.302002,133.322998,32.6161003,34.1585999,4.1458602,232.7359924,94.7145996,43.1843987,224.0,114.2279968,41.6773987,22.5
289.2829895,217.5090027,152.2319946,40.483799,40.5071983,3.83395,259.2919922,230.0050049,137.7610016,34.3670006,35.7192993,3.9754601,226.3710022,96.9076996,40.6394997,217.0850067,112.4120026,40.725399,0.0
261.1059875,199.7050018,133.0480042,35.7411995,36.9628983,3.6912899,270.3770142,213.4730072,139.4940033,30.1273994,35.0228004,3.5135801,238.9409943,91.172699,39.4669991,207.9810028,105.6299973,33.4375992,28.2
203.4810028,221.822998,108.6839981,37.6811981,28.8367996,3.4021399,230.6410065,234.7339935,123.5070038,30.2133999,30.8546009,3.3010399,214.1360016,95.300499,140.2969971,199.9799957,105.4319992,42.5629005,22.5
251.8320007,241.9989929,133.6990051,42.3978004,35.0471992,3.9651201,284.2139893,247.0480042,151.5789948,33.5891991,37.8862,3.2725999,215.3249969,96.3778992,136.1320038,198.802002,106.8190002,40.6439018,0.0
300.3840027,226.4559937,160.2230072,45.5862999,44.2416,3.7223201,281.2449951,250.4869995,150.9360046,36.2298012,39.1474991,3.8429301,231.7460022,101.2289963,41.7812996,232.4400024,113.6470032,42.3793983,0.0
297.2009888,224.4409943,155.6920013,41.2521019,42.2667999,3.3517399,286.9949951,240.8240051,151.2409973,34.0365982,37.9590988,3.39235,245.7319946,98.0341034,43.4570999,226.6179962,107.4509964,38.0988007,0.0
245.6629944,228.4720001,131.7539978,39.4528999,35.4497986,3.4389,248.5939941,238.9900055,133.8309937,32.9919014,33.9508018,3.6309199,222.0410004,95.7913971,104.6169968,214.2389984,108.9570007,44.9168015,28.2
300.7269897,226.6589966,162.0370026,42.6175003,42.4824982,3.69256,287.7890015,245.3439941,156.1080017,36.4295006,39.8092003,3.92258,227.9609985,98.3528976,41.7584,221.7489929,112.987999,41.656601,28.2
258.6239929,198.8190002,132.3930054,36.8727989,36.5764008,3.91328,269.618988,217.5460052,138.9909973,30.4269009,34.9613991,3.5845101,237.7769928,93.7273026,39.4779015,211.4960022,107.2559967,33.4749985,28.2
258.8080139,244.3509979,136.4309998,48.4827995,39.226799,4.4688201,288.2269897,258.8330078,153.5890045,36.4581985,38.637001,3.8496001,215.3300018,102.973999,135.4210052,197.3119965,110.4869995,40.3418999,0.0
202.0140076,215.1119995,109.848999,34.2643013,28.7154999,3.42558,223.4649963,220.602005,121.7340012,28.9892006,30.0340004,3.5304,224.7050018,90.4925995,126.7450027,212.3789978,105.7679977,47.5088997,28.2
242.3829956,237.0639954,131.3399963,41.9836006,36.3193016,3.29198,259.4339905,249.2870026,141.5350037,35.0455017,35.3602982,3.6343901,226.7709961,95.3258972,133.654007,217.3209991,108.8929977,49.2126999,0.0
234.1889954,234.6649933,128.2649994,31.0275993,30.5342999,2.6126299,256.980011,231.1360016,140.3049927,30.7388,34.8278008,3.0632999,222.1369934,86.5775986,134.3269958,207.8569946,103.2350006,48.5802994,16.9
215.7380066,227.9700012,117.2850037,32.1080017,29.4032001,2.81161,240.3659973,227.8350067,130.9920044,29.7714005,32.2715988,3.1275799,220.3379974,87.9794006,135.1119995,206.3710022,103.0559998,47.0690002,0.0
238.4550018,238.3619995,130.4850006,31.1497993,31.5860004,2.7144401,249.875,229.3249969,136.2350006,30.3195,33.8493004,3.14397,220.6990051,85.8253021,132.0690002,208.6640015,101.5429993,46.2387009,16.9
243.7429962,206.7590027,131.9259949,38.6593018,36.4831009,3.4886799,229.8769989,227.3170013,124.8779984,30.9582005,31.9316998,3.50544,241.8809967,96.3443985,45.7285995,227.7420044,108.5139999,44.4025002,0.0
238.2859955,239.0780029,125.6269989,44.0178986,34.0732994,3.9147899,266.3729858,251.0670013,141.2709961,33.5098,35.6705017,3.52355,210.1239929,100.4860001,137.3509979,195.473999,108.5709991,40.1304016,0.0
301.0039978,259.0559998,158.9499969,50.1787987,45.3130989,4.6212702,282.2990112,267.1140137,149.3190002,39.7378998,39.3002014,4.3467999,225.0319977,107.0690002,136.9700012,207.9309998,117.9179993,48.6388016,0.0
260.2810059,199.4689941,132.8690033,36.5443001,36.9617004,3.8383701,270.5,216.220993,139.4519958,30.4223003,35.0505981,3.5413499,238.7330017,92.4546967,39.4902992,210.0279999,106.3600006,33.4570999,28.2
302.8779907,227.6660004,161.2660065,55.5388985,47.2328987,4.01331,281.2510071,263.5310059,151.0279999,39.4991989,39.2484016,4.0964098,232.9400024,106.7269974,42.0421982,241.3059998,116.2300034,42.5633011,0.0
243.3849945,241.1000061,132.0800018,36.6095009,34.6958008,2.9240401,249.7129974,238.7579956,136.1589966,32.2356987,33.9225998,3.3375599,222.2749939,91.5944977,133.5970001,216.2570038,104.2330017,46.4720993,16.9
204.1670074,218.8659973,108.8010025,36.7938004,29.6723995,3.5803599,230.3630066,227.503006,123.1589966,29.7611008,30.7947998,3.42924,213.8849945,94.4781036,135.6239929,202.8289948,105.8410034,42.330101,22.5
238.3880005,239.7769928,129.8769989,31.5102997,31.3775005,2.52332,249.1360016,232.098999,135.7649994,30.4172001,33.7308006,3.0008399,219.8099976,86.9969025,135.401001,208.2259979,102.1569977,46.2649002,0.0
289.1659851,216.8650055,151.9089966,35.917099,38.4827003,3.3928399,295.8890076,230.1909943,155.822998,32.3577003,39.0004005,3.12749,247.6790009,93.2518005,42.2630997,215.5570068,106.8450012,39.8101006,0.0
253.1679993,244.2169952,134.3220062,47.4532013,36.4826012,4.41365,284.6220093,254.6390076,151.802002,34.5784988,38.0196991,3.4683001,215.3730011,100.8860016,139.2550049,195.5149994,108.211998,40.6838989,0.0
325.8039856,232.427002,169.9290009,46.4785004,46.6343002,4.42278,296.0820007,252.4949951,155.5390015,38.785099,40.719799,4.2754502,230.2100067,103.3580017,38.5411987,213.8699951,116.7080002,38.7122002,16.9
281.1530151,217.7420044,149.2180023,41.0042,40.1151009,3.9091101,263.2449951,240.1959991,140.1470032,36.3493004,36.5780983,4.2266202,229.4210052,100.2969971,39.1675987,219.4530029,116.6289978,40.4127007,0.0
235.8209991,192.8300018,124.2429962,20.2826004,25.1000996,2.8346701,251.3399963,174.878006,132.802002,24.1385002,32.4518013,3.2379601,243.9470062,79.7806015,42.2515984,213.022995,100.8389969,35.1682014,0.0
259.1440125,199.022995,132.5480042,37.0008011,36.7817993,3.91276,269.9599915,217.7089996,139.147995,30.4958992,34.9991989,3.5762601,238.0579987,93.5403976,39.4824982,211.2420044,107.0810013,33.4710007,28.2
216.8880005,228.2429962,117.7529984,34.7025986,30.1362,3.15816,239.871994,230.4609985,130.7779999,30.4211998,32.2420006,3.3821001,222.5480042,90.039299,134.6439972,209.0709991,105.2009964,47.3362007,28.2
295.7799988,223.8430023,155.2030029,39.6172981,41.2717018,3.2562001,286.7780151,238.2079926,151.1329956,33.4496002,37.9118004,3.32142,245.625,96.9989014,43.3880005,224.9400024,106.9830017,38.0359993,0.0
284.8720093,223.5440063,153.7440033,40.1918983,40.0177002,3.36011,275.1010132,239.7960052,149.4750061,34.3247986,37.9976006,3.67506,225.5809937,95.3110962,42.5765991,219.8130035,109.0429993,41.4491997,0.0
259.3710022,208.5359955,139.6439972,28.3204002,31.691,3.79848,245.3079987,210.1419983,132.8200073,31.1683998,33.9438019,4.1544399,232.6679993,92.3089981,43.2041016,224.8699951,114.1009979,41.6883011,22.5
269.821991,209.3399963,140.8059998,34.4687004,36.2062988,3.4298899,278.6099854,220.4369965,146.4089966,30.4223995,36.3623009,3.22475,246.1909943,91.6687012,41.5229988,212.8110046,105.4589996,38.2694016,16.9
296.427002,224.1080017,155.4230042,40.3620987,41.7196007,3.30231,286.8880005,239.3580017,151.1849976,33.7158012,37.9341011,3.35516,245.6779938,97.4586029,43.4174004,225.6719971,107.197998,38.0626984,0.0
248.5079956,197.0709991,128.2100067,37.1530991,36.4528999,3.73422,260.8940125,217.7799988,135.9369965,30.1492996,33.7519989,3.3629799,244.9530029,92.5061035,42.0139008,212.5110016,105.4820023,35.0769005,0.0
237.772995,224.7879944,125.9860001,40.6316986,34.5700989,3.93224,260.5480042,237.3509979,138.8070068,33.1477013,35.0817986,3.77617,216.8679962,96.6651993,111.1009979,204.6560059,110.1279984,38.8777008,22.5
300.6679993,226.6600037,162.0220032,42.9513016,42.4665985,3.7228799,287.4140015,245.473999,155.9499969,36.4684982,39.7705002,3.94979,228.1690063,98.6196976,41.7795982,222.8919983,113.2910004,41.6823997,28.2
262.4890137,200.6849976,133.9790039,41.9859009,39.4880981,4.2178702,272.7200012,227.529007,140.5950012,31.7791996,35.4247017,3.5079701,240.9069977,95.2661972,39.543499,211.6410065,106.8180008,33.4818993,28.2
275.2550049,218.3910065,147.2839966,41.2344017,40.3995018,3.52753,258.8150024,241.7720032,138.7830048,34.0089989,35.9640007,3.60955,235.0590057,98.8603973,43.362999,228.3029938,112.1869965,43.7072983,0.0
301.8059998,227.2899933,160.7369995,48.0180016,45.6786995,3.8273001,280.5159912,253.3890076,150.7319946,36.6596985,39.0856018,3.9012301,232.1470032,102.6340027,41.9323997,236.1920013,113.6579971,42.479599,0.0
242.7290039,194.9140015,126.2210007,33.6216011,33.0511017,3.7471099,256.9849854,208.7489929,134.1049957,28.7399998,33.1679001,3.53055,244.723999,90.7778015,42.2883987,215.6369934,106.1790009,35.2322006,0.0
292.3850098,222.4929962,156.9620056,47.4197998,41.8819008,3.94712,275.3609924,248.4360046,148.6289978,36.8922005,38.4636002,4.10706,235.8329926,100.0930023,42.3811989,234.4369965,116.6309967,42.7949982,28.2
243.4830017,195.2890015,126.4560013,31.2672005,32.4612007,3.45995,257.2229919,204.4279938,134.4049988,28.2047997,33.2108994,3.4042101,244.6660004,88.9456024,42.1775017,213.1670074,104.7900009,35.1664009,0.0
203.8430023,217.197998,108.6330032,35.7332001,29.5914001,3.63609,229.5749969,222.5540009,122.7279968,29.2558994,30.6921005,3.4917901,213.6679993,94.0846024,133.2420044,203.8419952,106.177002,42.2092018,22.5
255.6060028,246.4620056,135.1040039,52.2798996,38.7042007,4.7164798,285.7279968,262.8049927,152.1399994,35.6994019,38.1912003,3.5771201,215.4660034,104.6060028,141.9170074,191.9129944,109.185997,40.7352982,0.0
299.9620056,260.3699951,158.6300049,50.5306015,44.6745987,4.62957,281.4920044,268.2900085,149.029007,39.3588982,39.1932983,4.2623601,224.8609924,106.9589996,140.3540039,206.7570038,117.2779999,48.8266983,0.0
249.3000031,197.3639984,128.5709991,39.2919006,37.4519005,3.89995,261.5350037,221.753006,136.2200012,30.6961002,33.8628998,3.38323,245.0370026,93.7771988,42.0017014,213.1150055,105.9830017,35.0663986,0.0
275.75,253.3529968,145.4089966,45.5424004,41.3050995,4.18154,262.2099915,258.6830139,138.5980072,37.7764015,36.8684006,4.1499801,220.7220001,104.9550018,134.5249939,209.7669983,117.387001,48.6114006,16.9
280.0599976,214.7200012,149.8329926,30.4442997,32.8754005,2.9446599,290.7000122,217.4900055,154.2799988,29.8281994,38.4604988,3.04142,248.6089935,91.2655029,42.4704018,217.5919952,106.0419998,40.0238991,0.0
276.2680054,218.4340057,148.4640045,40.0472984,38.1820984,3.86573,259.9349976,234.0659943,140.4459991,34.6679001,36.2187996,4.0590801,238.8370056,97.5030975,42.713501,228.352005,115.0350037,41.2840004,0.0
290.8259888,221.9299927,153.5690002,34.6226006,38.152401,2.9324501,285.9450073,231.4589996,150.75,31.5545006,37.7624016,3.08196,245.1430054,94.0830994,43.1781006,219.6139984,105.4169998,37.8534012,0.0
230.772995,245.345993,123.2549973,46.1915016,28.816,3.8835101,261.7349854,265.3420105,139.6380005,32.0326004,35.1248016,3.27826,209.6600037,104.6819992,148.9100037,183.5930023,107.2149963,40.7416,0.0
274.5490112,217.8560028,148.0950012,38.6399002,36.2168999,3.91098,258.4060059,230.0180054,140.0410004,33.9048004,36.0455017,4.1133199,238.6799927,94.7680969,42.7975998,229.7230072,115.4079971,41.3917999,0.0
299.105011,225.673996,159.7019958,42.1021996,42.9073982,3.5212801,282.4419861,247.5700073,151.2949982,35.5531998,39.2554016,3.69786,231.1269989,99.5617981,41.5966988,227.4369965,112.9990005,42.243,0.0
295.3120117,216.9660034,149.8939972,43.8666992,42.7421989,4.50281,307.8009949,237.8699951,157.871994,34.2372017,39.9977989,3.6397099,237.826004,96.3789978,36.7731018,209.6620026,108.6839981,31.1844006,0.0
234.7369995,237.5859985,129.197998,26.7646999,28.1401997,2.1723199,246.8880005,221.9819946,135.2689972,27.7341995,33.462101,2.9521699,220.0149994,80.1949997,131.1580048,205.9380035,98.4368973,46.1769981,0.0
243.8970032,195.5890045,126.6989975,29.7525997,31.9426003,3.2748599,257.2999878,200.8609924,134.7100067,27.7418995,33.2546005,3.2908199,244.6300049,87.4345016,42.0814018,211.4880066,103.572998,35.1016006,0.0
268.2460022,218.5549927,144.9199982,39.7345009,38.6623001,3.28932,256.1210022,236.654007,139.3890076,33.1315002,35.3956985,3.6029201,224.7140045,94.7470016,44.1683006,221.3930054,107.8420029,43.2467003,0.0
263.3240051,210.3150024,140.6860046,37.6753998,36.8745003,3.8208799,248.0410004,226.0720062,133.5549927,33.6875,34.2644997,4.1012902,233.0870056,96.8550034,43.2464981,224.1100006,113.586998,41.6815987,22.5
299.8869934,226.1750031,160.1119995,46.2308006,43.7336998,3.79514,281.098999,250.3890076,150.904007,36.5811996,39.1431007,3.9429901,231.7420044,101.2900009,41.7542,232.5590057,114.5159988,42.365799,0.0
290.3529968,217.7140045,152.923996,38.5242004,39.2734985,3.3581901,295.4949951,235.298996,156.0720062,33.8283997,39.1123009,3.47016,249.0350037,95.0924988,42.5558014,220.753006,108.9869995,40.415699,0.0
301.625,258.5329895,159.1320038,50.2084999,45.7308006,4.6261802,282.8200073,267.0180054,149.4989929,39.9926987,39.3675995,4.38765,225.0740051,107.2789993,135.5110016,208.2290039,118.2460022,48.550499,0.0
323.3510132,225.4609985,162.5,57.0472984,53.2925987,5.5095401,335.9100037,267.7179871,171.753006,40.3384018,43.5694008,4.0833702,242.4409943,103.6569977,37.0485992,212.1909943,113.1719971,31.3824005,0.0
311.5249939,222.3890076,159.052002,46.8017006,45.3174019,4.8000102,327.0209961,245.0079956,168.8220062,35.9883003,42.5227013,3.72702,241.7539978,97.9657974,37.2448997,210.4290009,109.8199997,31.5268993,0.0
302.9790039,227.9830017,161.1329956,48.9863014,46.7224007,3.8785999,279.9570007,254.7689972,150.5749969,36.7215996,39.0321007,3.92261,232.3059998,103.3580017,42.031601,238.4660034,113.3450012,42.5377007,0.0
299.2950134,225.7310028,159.8079987,43.2237015,42.9966011,3.6449499,282.0889893,247.9700012,151.1970062,35.959301,39.2316017,3.83026,231.1730042,100.1110001,41.6027985,228.5149994,113.8339996,42.2509003,0.0
