DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
301.5979919,217.9880066,156.2579956,47.6903,44.6109009,4.6893001,300.5799866,246.4259949,156.9389954,38.0182991,40.1109009,4.2821498,38.2120018,2144.3798828,4.57903,67.7606964,42.4452019,5.0722198,44.8942986,2145.2399902,4.9803901,50.391201,39.2475014,1.8864501,238.0679932,101.6520004,39.0652008,215.7940063,115.4749985,36.0625992
190.0720062,214.9069977,103.1689987,32.4814987,26.7759991,3.2288799,219.4080048,219.9049988,118.9990005,28.5914993,29.2117004,3.3648701,42.5377998,1959.9200439,4.45959,67.3590012,40.5070992,2.1489501,48.6096001,1993.9200439,4.8771,50.8017006,36.6589012,1.48026,220.1829987,90.2940979,137.3370056,208.4920044,104.5820007,43.993
292.1040039,222.2510071,153.9830017,35.8614006,38.6259003,3.12694,286.1409912,230.5429993,150.8659973,32.016201,37.7848015,3.2325699,50.513401,1933.0699463,4.35146,65.0687027,41.4309006,2.0484099,54.1825981,1957.9399414,4.6807899,52.3064003,35.8456993,1.6231,245.5500031,94.4148026,43.2182007,220.9680023,105.9960022,37.8727989
235.1820068,232.5039978,128.9360046,30.6144009,31.7632999,2.6368999,259.20401,223.2440033,141.1660004,30.8675003,35.0894012,3.1296999,50.9001999,1830.4399414,4.0837202,62.1260986,38.9042015,1.52932,60.0887985,1908.2299805,4.77387,50.8260002,34.8446999,1.4898,222.1970062,86.9656982,131.7070007,210.4640045,103.1110001,48.5536995
294.6119995,216.8430023,149.6820068,43.5140991,42.4179001,4.4605999,307.4429932,238.1549988,157.7359924,34.1166992,39.9556999,3.5897999,48.4179001,2078.1899414,4.56072,64.8962021,41.4119987,5.2958899,56.1561012,2108.6201172,4.9660001,48.4496002,36.782299,1.79641,238.1040039,96.4593964,36.8011017,209.878006,108.6090012,31.2175999
270.0390015,209.776001,141.0279999,37.0950012,36.6523018,3.58778,277.6679993,225.128006,146.0670013,31.2063007,36.278801,3.4949999,45.1478004,1981.8499756,4.37362,68.1184006,42.0214996,2.8696899,50.2490005,2008.5,4.68084,51.4059982,37.0284996,1.67584,246.7949982,92.2798996,41.7130013,215.8710022,107.4179993,38.7587013
257.9920044,208.6900024,138.7830048,36.5430984,35.1158981,3.7209401,245.6000061,216.5019989,132.3540039,31.9249992,33.8031006,3.8306501,38.4855003,2008.5100098,4.5283599,66.9985962,42.2807999,2.6649301,43.9471016,2014.0400391,4.9362502,53.2106018,39.3265991,1.61989,233.9380035,94.5723038,43.4860001,223.2879944,109.6650009,41.6251984
288.7950134,217.4029999,152.3630066,36.9417,38.7542,3.51438,261.1610107,232.7310028,138.7460022,34.7966003,36.1072998,4.21946,35.4388008,2162.6999512,4.7630601,64.8541031,41.8582001,2.7418399,36.824501,2004.3900146,5.0082502,52.1012993,41.4902,1.71286,225.7189941,99.7057037,40.3153992,212.9799957,116.8270035,40.6313019
300.2799988,226.6000061,161.9290009,43.8955994,42.2633018,3.80003,286.2829895,245.6779938,155.4980011,36.5441017,39.6521988,4.0170298,39.3853989,1964.5400391,4.1126199,67.4953003,41.4897995,2.1396599,46.2232018,1978.5500488,4.9078598,55.9528008,38.894001,1.62676,228.7799988,99.1215973,41.8540001,226.1390076,114.0719986,41.763401
189.897995,214.9429932,103.1320038,31.5077,26.3666992,3.1242099,219.4929962,219.4459991,119.0920029,28.6145,29.2285004,3.3408899,41.8311996,1948.8299561,4.4904299,67.1533966,40.4272995,2.1517301,47.955101,1983.5300293,4.8772702,50.7905006,36.5354996,1.4833601,219.9609985,89.7577972,137.5919952,209.4120026,104.5650024,43.9935989
242.5200043,194.8529968,126.1620026,33.5281982,32.9431,3.7406299,256.8559875,208.5690002,134.0529938,28.6949997,33.1517982,3.5290799,43.5847015,2005.7399902,4.5074401,65.933197,42.4136009,3.2687199,49.2657013,2032.6300049,4.76125,49.7956009,37.7431984,1.69242,244.7120056,90.7470016,42.2969017,215.7539978,106.1920013,35.2372017
188.8600006,213.6060028,102.762001,32.9999008,26.5380001,3.5035901,217.9409943,215.5610046,118.2829971,27.9521008,29.0004005,3.47171,42.530899,1979.5200195,4.4229898,68.0472031,40.8129005,2.1760099,48.2737999,2010.0100098,4.8756099,50.9121017,37.4250984,1.4745899,221.1860046,90.2633972,135.8930054,208.9790039,104.8980026,43.9734993
305.1719971,222.5809937,158.7559967,45.4925995,43.9561005,4.4847202,291.7630005,242.4869995,152.8860016,36.6903992,39.088501,4.1729398,38.7513008,2118.2299805,4.5262399,67.637001,42.5755997,4.5446401,44.9532013,2120.3601074,4.9370599,51.0765991,39.2196999,1.86317,237.2160034,100.2870026,40.2909012,217.2879944,113.5250015,37.6228981
347.7869873,238.9810028,180.2070007,49.2454987,49.8289986,4.5216699,324.0780029,261.9930115,169.1239929,40.3853989,43.7998009,4.34448,38.1029015,2159.5200195,4.4608698,68.0038986,42.9595985,4.5220499,45.0581017,2156.9499512,4.9147,51.2321014,39.3672981,1.98169,236.1360016,103.5309982,38.2633018,216.1439972,118.0289993,37.5428009
290.6319885,218.1679993,152.9440002,40.3796005,40.6834984,3.8936801,261.598999,236.121994,138.8659973,35.7431984,36.1213989,4.2187099,34.9939995,2107.3200684,4.5783701,65.4558029,41.6997986,2.90693,40.0728989,2072.0900879,4.9918499,52.8199997,40.5760994,1.78494,226.8150024,99.6832962,40.5653992,217.9629974,115.5979996,40.7521019
310.0230103,222.0249939,158.4949951,45.3744011,44.4118004,4.6564202,326.1400146,243.7590027,168.4210052,35.5656013,42.3889999,3.5968001,48.7756004,2093.9599609,4.5332799,65.2257004,41.5200996,5.9636598,56.0159988,2112.6699219,4.8271298,48.3120003,36.8692017,1.8868001,241.9320068,97.5770035,37.2995987,210.6109924,109.4489975,31.5799999
324.9490051,232.1560059,169.7169952,46.1242981,46.2720985,4.3628001,296.0660095,252.7359924,155.5330048,38.9805984,40.7290001,4.3362002,35.2131004,2164.3400879,4.5766501,66.3518982,42.6502991,3.69082,40.6627998,2142.1101074,4.9024,51.6375008,40.2184982,1.84711,229.9360046,103.8270035,38.5494003,214.0319977,117.4059982,38.7415009
192.8580017,217.0039978,104.1719971,36.2373009,28.9221992,3.26108,221.3679962,228.0070038,119.9589996,29.5538998,29.5277996,3.2375901,48.6385994,1993.9100342,4.4273901,67.4572983,40.3123016,2.06932,54.0046997,2021.6300049,4.87885,50.2941017,35.7296982,1.47958,218.9129944,91.8942032,139.1289978,204.378006,103.9769974,44.0269012
269.5010071,209.5650024,140.8529968,35.9435005,36.144001,3.5069001,277.4880066,222.9409943,146.0070038,30.8572998,36.2492981,3.4454,45.7201004,1978.4000244,4.4012299,67.6191025,41.9752007,2.7718,50.6553001,2005.5500488,4.6820898,51.1172981,36.8665009,1.67374,246.6950073,91.7818985,41.6931,215.3190002,106.9499969,38.6971016
326.1549988,232.625,169.9170074,48.4490013,47.8367004,3.84238,299.776001,265.1530151,156.548996,41.6142998,41.1991005,4.5259099,33.5593987,2224.75,4.9519501,64.3884964,42.5633011,2.2790401,38.8041,2178.6599121,4.9161401,51.5915985,41.4099998,1.81508,227.8600006,109.7470016,38.2682991,209.7839966,120.6920013,38.6533012
189.447998,212.5169983,103.2050018,27.1406994,25.2810993,2.79953,220.4909973,214.0570068,119.7229996,28.5923996,29.3423004,3.2800801,43.6167984,1893.0799561,4.5195198,64.9274979,40.0304985,1.84509,50.3844986,1932.6199951,4.8773499,50.7198982,34.9715004,1.47273,219.6730042,86.6622009,134.2079926,219.6950073,104.2210007,43.8610001
295.6199951,223.7700043,155.147995,39.4527016,41.1561012,3.2507501,286.7609863,237.878006,151.1239929,33.3861008,37.9071999,3.3171899,49.6556015,1936.3699951,4.2558198,65.7521973,41.4901009,1.98225,53.6291008,1959.6899414,4.6778498,53.7271996,36.1786003,1.62824,245.6199951,96.8806,43.3787003,224.7339935,106.9380035,38.0273018
236.1009979,234.3999939,129.2610016,32.6337013,31.7800999,2.71789,257.7269897,233.3309937,140.8170013,31.5923996,35.0036011,3.26195,55.1421013,1894.0699463,4.1491399,66.8139038,39.3488007,1.76299,61.2280006,1928.5500488,4.7565999,51.4956017,34.9067993,1.49117,223.9470062,87.4431992,132.2160034,211.2460022,104.2539978,48.7598
292.2179871,221.3710022,153.3329926,35.2899017,38.6828003,3.27196,287.8280029,229.6130066,151.2769928,31.7619991,37.8913994,3.06198,53.7380981,1974.1099854,4.4123101,65.0429993,41.4426994,3.0210299,56.3769989,1996.5200195,4.6872902,49.7991982,35.8311005,1.6694,245.4190063,93.2113037,42.8950996,216.451004,105.572998,37.5307999
324.4360046,231.9499969,169.5709991,46.0195999,46.1715012,4.2532001,296.5020142,253.9720001,155.6529999,39.3783989,40.792099,4.4005899,34.4079018,2179.6899414,4.6634998,65.971199,42.6500015,3.5609,39.4538002,2143.1999512,4.9070101,51.6444016,40.6612015,1.8412499,229.4629974,104.8010025,38.5050011,213.2779999,118.2799988,38.7396011
235.8899994,237.8999939,129.5440063,27.8288002,29.1945992,2.2925601,247.9810028,224.602005,135.6069946,28.5431995,33.5948982,2.9834199,63.7207985,1899.9899902,4.1157198,65.9942017,39.6988983,1.7447701,68.5835037,1918.6400146,4.8000798,50.6665993,34.4076996,1.4867899,220.0800018,81.6807022,131.6340027,206.0010071,99.3608017,46.1820984
237.0930023,234.9160004,129.5850067,34.0241013,32.4160004,2.76334,257.8859863,236.0189972,140.8910065,32.1627998,35.0499992,3.3194499,53.9892006,1902.2299805,4.15558,67.5514984,39.4056015,1.808,60.1932983,1935.4100342,4.7549,51.9267998,35.1367989,1.4955601,224.4570007,88.7184982,132.5749969,212.6119995,105.1050034,48.8446999
234.3099976,234.8179932,128.2700043,31.3001003,30.6289997,2.62202,256.9880066,231.6900024,140.2899933,30.8181992,34.8279991,3.06019,57.5859985,1922.2600098,4.2298899,66.9592972,39.3754005,1.79893,63.0290985,1951.9100342,4.7638202,50.2417984,34.8694992,1.48794,222.1009979,86.8454971,134.5780029,207.8130035,103.3470001,48.584301
258.8429871,198.8860016,132.4550018,37.0693016,36.710701,3.9293101,269.7619934,217.8320007,139.0460052,30.4892998,34.9776993,3.58934,43.3879013,2077.1298828,4.5907602,64.6320038,41.7526016,3.92378,48.901001,2060.4699707,4.9605799,49.0626984,37.9420013,1.73803,237.8399963,93.7726974,39.4761009,211.4420013,107.2610016,33.4724998
275.0249939,218.2870026,147.201004,40.8776016,40.1954994,3.50686,258.8919983,241.3800049,138.8059998,33.9303017,35.9696999,3.5945699,45.0036011,1948.8599854,4.29671,66.9281998,42.0957985,1.94344,50.399601,1960.6700439,4.7055702,55.6954994,37.5055008,1.501,235.0480042,98.6937027,43.3432999,227.8049927,112.1429977,43.6879005
192.2489929,215.8470001,104.0390015,33.4561996,28.1933002,2.9963801,221.3070068,224.072998,120.0039978,29.0995998,29.5079994,3.19045,50.0898018,1953.5,4.3988299,66.5827026,40.2299995,1.95443,55.8541985,1985.7199707,4.8777699,50.3476982,35.4000015,1.47803,218.9389954,89.5363007,137.2030029,206.522995,103.3180008,43.9589996
286.5580139,226.5800018,154.279007,41.8381996,40.7905998,3.4733901,270.7900085,244.8829956,147.0930023,34.8058014,37.6479988,3.7515399,46.2028999,1954.6400146,4.0985599,68.6981964,42.2230988,1.93524,52.8823013,1964.3100586,4.7924099,55.9061012,37.7347984,1.61455,228.3919983,96.3503036,42.8618011,222.9290009,110.1159973,41.3336983
284.2090149,210.3840027,145.4340057,45.8722992,42.1922989,4.7059202,291.2470093,236.9320068,150.5140076,35.5545998,38.2322006,4.1763,39.0559006,2143.0600586,4.6961899,65.8845978,42.8788986,5.2565198,46.1889,2146.2700195,5.1022902,49.5,39.0233994,1.8882999,236.9149933,99.5867996,37.3423004,211.6900024,113.4339981,30.7420006
242.697998,237.6119995,126.9570007,43.9640007,36.5625992,3.9061301,268.9440002,250.5820007,142.2700043,34.5581017,36.0438004,3.69204,40.8340988,2123.1000977,4.6937299,66.3240967,39.7290993,2.19117,45.4215012,2104.5400391,5.1055002,50.2817993,37.5419998,1.50738,209.072998,100.387001,131.9929962,197.723999,109.913002,39.7719002
262.7369995,200.6620026,133.9149933,41.1153984,39.2980003,4.1528902,272.7799988,225.7680054,140.5350037,31.6555004,35.3963013,3.5181999,48.5929985,2068.8500977,4.5244598,64.9704971,41.6730995,4.6202998,55.2057991,2091.4799805,4.9424701,48.5646019,36.6619987,1.77305,240.6399994,94.5843964,39.5349007,211.1640015,106.6269989,33.4707985
297.4330139,217.9019928,150.6380005,44.5080986,43.6324997,4.26331,308.8819885,242.7330017,158.3820038,35.4902,40.2647018,3.8544199,42.4589005,2140.8701172,4.6865101,64.3349991,41.4113998,4.4513001,49.2067986,2126.7600098,4.9885802,48.7904015,37.9878006,1.78795,233.4440002,98.9809036,36.3386002,207.5099945,111.0540009,30.9624996
281.1539917,217.2610016,149.1300049,38.0507011,39.1297989,3.5415299,263.4159851,236.6640015,140.2100067,35.5676994,36.6240997,4.2452798,35.2699013,2163.9499512,4.79107,65.950798,42.7560997,2.72558,36.9459,2017.0300293,4.8941998,52.1041985,41.4642982,1.6825,227.8930054,100.5449982,38.9977989,213.6580048,117.6869965,40.2995987
240.8950043,194.2579956,125.677002,33.3799019,32.2293015,3.83586,255.7859955,207.2030029,133.576004,28.4580994,33.0070992,3.5950601,42.3731003,2002.8299561,4.4935899,66.3619003,42.531601,3.3693399,48.1805,2029.9100342,4.7606802,50.0680008,38.1997986,1.68406,244.6820068,90.7415009,42.3805008,217.1049957,106.6539993,35.280201
299.8429871,260.4620056,158.5950012,50.4957008,44.5845985,4.61935,281.3940125,268.2999878,148.9929962,39.3068008,39.1803017,4.2516298,36.0191002,2190.2199707,4.5144401,70.7886963,42.3824997,3.71859,41.0736008,2182.6201172,4.9667001,52.2184982,39.5242004,1.71172,224.8569946,106.9140015,140.6159973,206.7149963,117.2139969,48.844101
202.253006,221.4170074,108.1839981,35.3417015,27.8906994,3.19893,229.6159973,232.2019958,122.9929962,29.8871994,30.7222996,3.30405,39.5960999,1979.5,4.6210399,67.4555969,40.0642014,2.50072,45.660099,2008.8599854,5.0616498,50.9199982,37.6563988,1.5056601,213.9199982,95.6752014,140.0619965,199.3139954,106.0169983,42.5136986
300.7200012,226.6569977,160.352005,46.3709984,44.5956993,3.75828,281.0270081,251.3159943,150.8739929,36.3862,39.1295013,3.8669901,41.5786018,1945.3399658,4.0730901,68.8507004,42.1044998,1.84179,48.8414993,1960.6300049,4.7546401,58.2574005,38.2458,1.60533,231.871994,101.6350021,41.8227997,233.5279999,113.7310028,42.4081993
247.9640045,196.8939972,128.0130005,36.0741997,35.8699989,3.6569901,260.4670105,215.5820007,135.779007,29.8362999,33.6892014,3.35039,48.9211006,2027.6400146,4.5282402,64.9925995,42.0928001,3.5538399,54.2645988,2051.3601074,4.7623301,48.8907013,36.4308014,1.72691,244.9100037,91.8339996,42.0214996,212.279007,105.2210007,35.0810013
261.0929871,199.7050018,133.0700073,36.4916,37.2182007,3.8004899,270.7330017,215.4920044,139.5749969,30.4095993,35.0704002,3.5362401,43.8647003,2085.3601074,4.5612898,64.0787964,41.6321983,3.3958001,50.5348015,2094.2399902,4.95399,48.5381012,37.3867989,1.78216,238.9219971,91.9822998,39.4746017,208.9669952,106.0449982,33.4431992
236.7559967,238.3070068,129.7429962,28.6114998,29.9144001,2.3327601,248.552002,226.5130005,135.746994,29.1660995,33.6646996,2.9944699,62.912899,1901.6400146,4.1370902,65.8591995,39.6594009,1.75023,67.8984985,1923.8100586,4.8017502,50.6125984,34.5223999,1.4854,220.0850067,83.0792999,132.4389954,207.0010071,100.2529984,46.2024002
245.576004,227.1990051,128.7200012,45.3275986,37.4748993,4.4420099,265.2149963,243.4649963,139.5970001,35.1254005,35.7605019,3.9969399,38.0311012,2127.4499512,4.6795602,66.7347031,41.0943985,3.1863301,43.0960007,2133.1000977,5.17453,50.7076988,38.5511017,1.64767,217.1260071,101.0039978,122.4420013,205.7850037,113.5759964,39.5355988
291.6119995,221.2169952,153.2059937,34.6455002,38.2347984,3.2235799,287.5220032,228.4100037,151.1809998,31.5382004,37.8564987,3.05935,53.6246986,1968.3399658,4.4211302,64.9279022,41.4310989,2.9026201,56.2574997,1991.2900391,4.6870399,49.8507004,35.7787018,1.66294,245.4069977,92.8759003,42.9040985,216.2910004,105.4329987,37.5433998
189.9360046,213.3670044,103.2799988,28.8567009,26.0820999,2.8789501,220.2200012,215.5330048,119.5090027,28.4262009,29.3111992,3.2825799,44.3834991,1904.1199951,4.4496799,65.5932999,40.2078018,1.91505,51.0853004,1945.0,4.8769302,50.7260017,35.6208,1.47664,219.8150024,87.2639008,134.8560028,213.8339996,103.8349991,43.8942986
229.102005,198.9360046,123.6959991,37.4505997,34.9076996,3.42765,217.4850006,219.3200073,118.1579971,29.7530003,29.9113998,3.48471,45.5276985,1940.5899658,4.2761998,66.9865036,41.8874016,1.94794,50.6179008,1944.4499512,4.7504301,55.1738014,37.5824013,1.44915,239.5240021,94.8370972,46.3529015,227.2920074,106.8919983,44.4407997
293.4620056,222.9019928,154.4279938,37.1394997,39.6990013,3.1142399,286.3720093,234.2480011,150.9499969,32.5332985,37.8344994,3.2191601,51.2000008,1928.0400391,4.3025498,65.3131027,41.4422989,1.91997,54.5065002,1951.6400146,4.6784601,53.0015984,35.8944016,1.61585,245.4600067,95.4623032,43.2860985,222.4250031,106.2669983,37.9431
233.0570068,236.8350067,123.8860016,35.7900009,30.8083992,3.1264801,263.0849915,240.0200043,139.8150024,31.9577007,35.2139015,3.30844,39.4044991,1938.7700195,4.7396202,65.7888031,39.9104996,2.51966,45.9561996,1975.3299561,5.08424,50.7858009,38.1222,1.52017,210.5899963,98.7489014,136.4730072,195.6840057,108.2990036,40.1181984
287.9190063,220.6809998,152.7030029,31.9405994,36.1119995,2.85936,285.2730103,225.0449982,150.5279999,30.6186008,37.6617012,3.0769,52.8218994,1912.2900391,4.4261198,64.0891037,41.3167,1.91075,56.0339012,1936.0100098,4.6801901,51.3569984,35.1403999,1.58732,245.2899933,92.4916992,43.1100006,217.8860016,105.1019974,37.7765999
280.6300049,216.6710052,153.4309998,36.7897987,32.8978996,3.9496701,271.9249878,223.8170013,148.8690033,32.8088989,37.7178993,4.1432099,32.9911003,1942.6899414,4.2632699,70.9001999,42.0719986,2.07165,39.1748009,1968.0799561,4.97086,55.2811012,40.5354004,1.57944,229.6719971,90.4545975,41.3694992,229.5910034,116.0970001,41.7616005
282.0920105,215.2149963,150.4109955,30.4165001,33.6186981,2.9781499,291.6220093,217.9259949,154.6239929,30.2205009,38.5684013,3.1382799,50.2144012,1913.5699463,4.5418901,64.9925003,41.1451988,2.0623801,53.8361015,1943.3499756,4.6423602,50.6758995,35.3404999,1.60331,248.397995,90.8216019,42.4793015,217.1929932,106.0289993,40.1050987
300.7730103,226.8890076,162.253006,51.1183014,43.8132019,4.0093799,284.7539978,256.2200012,154.901001,38.1481018,39.5554008,4.1740599,37.5363007,1940.8199463,3.9479101,72.4777985,41.7322006,2.2822299,44.5648003,1968.0799561,4.8913598,58.3540993,38.8522987,1.62668,230.9669952,101.0510025,42.1481018,234.3930054,116.2399979,42.1758995
347.8080139,239.9909973,181.2579956,54.4642982,53.6035995,4.8477001,333.1839905,276.6879883,173.7709961,44.6497002,45.1423988,4.7203102,32.2470016,2239.2700195,4.7526398,66.308197,43.289299,4.9981699,38.5597992,2239.7099609,4.8851199,51.2859001,40.8317986,1.98078,235.2230072,111.2350006,39.2663002,211.7089996,122.1119995,38.8843994
287.32901,226.5590057,154.5379944,43.0019989,41.2202988,3.6335299,270.9440002,245.746994,147.1490021,35.3014984,37.6927986,3.86235,43.6353989,1964.5,4.1207399,68.9597015,42.2779999,2.04409,50.1884995,1972.8199463,4.7949901,55.9976997,38.1786003,1.62236,228.6329956,97.5783997,42.8172989,224.5269928,111.3099976,41.3539009
262.6069946,200.4859924,133.7180023,39.0266991,38.5421982,3.9851999,272.2929993,221.0820007,140.3059998,31.1515999,35.2961006,3.5105801,46.6715012,2074.7800293,4.5342202,64.5707016,41.6372986,4.0130401,53.5247993,2099.1599121,4.9453402,48.4164009,36.8007011,1.78565,240.2599945,93.072403,39.5180016,209.8959961,106.0960007,33.4541016
234.8739929,233.5709991,128.8040009,31.0142002,31.5144997,2.8183401,258.447998,230.5119934,141.003006,30.7192993,35.0192986,3.1240001,59.3105011,1890.0500488,4.0827899,64.6848984,39.1576996,1.66012,63.9874992,1921.6500244,4.7592201,49.8993988,34.164299,1.46813,222.5440063,85.3021011,131.2359924,204.0939941,102.0930023,48.5045013
233.9980011,199.6080017,125.5370026,36.6917992,34.9452019,3.4179101,216.0310059,217.7330017,117.1709976,29.4169006,29.5352993,3.4590001,46.3428001,1937.9100342,4.2581701,66.5159988,41.5798988,1.94312,51.2972984,1961.0999756,4.6248202,54.8900986,37.3740005,1.55352,241.9369965,94.2046967,46.7010002,226.7369995,106.1230011,44.846199
261.696991,247.8049927,136.9759979,56.8567009,43.3838997,4.9495602,289.1119995,269.4230042,153.1519928,37.5936012,38.5956001,3.7125299,43.2518005,2224.1999512,4.5615802,71.391098,39.8764992,2.3373899,46.8350983,2235.0900879,4.9542098,49.033699,36.1155014,1.54897,216.0950012,107.3320007,142.4700012,190.5460052,110.4209976,40.6852989
319.0570068,224.3009949,161.2440033,53.4150009,50.3507996,5.2981901,332.3129883,258.0840149,170.5910034,38.6124992,43.1561012,3.97507,44.4966011,2192.2399902,4.4485502,67.2048035,41.7737007,7.0205798,53.1716995,2205.9399414,4.8329401,47.4127998,37.4803009,2.00699,241.9830017,101.6589966,37.0942993,210.4920044,111.737999,31.4165001
243.326004,229.6699982,131.0500031,39.2537994,35.1338997,3.40218,248.7899933,240.4429932,134.8869934,32.9847984,34.348999,3.6152799,44.5540009,1986.4300537,4.28514,67.6625977,41.1394005,2.2929399,50.9429016,1999.4399414,4.8731298,54.2785988,37.7929001,1.6132801,221.2200012,95.7508011,104.677002,216.2380066,109.0240021,45.1311989
291.4060059,221.3280029,153.1889954,34.4215012,38.2366982,3.1005099,287.2460022,229.4570007,151.0820007,31.5011005,37.8367996,2.99105,54.9411011,1952.6099854,4.4017301,64.8796005,41.4110985,2.62958,56.8829002,1975.0799561,4.6847501,50.2960014,35.6391983,1.64256,245.2449951,93.0920029,42.9462013,216.8079987,105.3190002,37.5892982
242.6190033,195.1820068,126.3089981,28.0851002,30.8048,3.1880901,256.3500061,196.6900024,134.4029999,27.1450005,33.1278992,3.2767,45.9903984,1982.9399414,4.5929599,63.8507004,41.9488983,2.4718499,51.3809013,2014.4300537,4.7669902,49.0307999,36.7342987,1.6987799,244.5500031,86.1964035,42.1041985,211.5090027,103.1159973,35.1090012
257.6279907,212.4589996,139.8670044,38.1039009,36.6775017,3.2286799,254.7030029,235.1970062,139.4609985,32.9760017,35.0021019,3.60237,47.7061996,1938.8499756,4.1923399,66.1659012,40.7195015,1.8344001,54.4956017,1953.1099854,4.8529,55.1907997,37.0281982,1.51353,224.2640076,94.0770035,43.4854012,227.1199951,108.7839966,42.114399
