DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
503.6390076,2371.1000977,86.1407013,266.6600037,266.1149902,46.7747002,490.2369995,2461.2900391,90.4686966,205.9250031,232.7310028,33.1893005,185.0800018,33.5792999,16.8314991,144.0480042,43.0742989,15.9117002,33.8
215.2059937,3247.6899414,37.8496017,342.4779968,174.7859955,10.8611002,245.0899963,2824.8300781,60.5727997,260.1830139,148.4349976,6.0261302,170.9550018,57.5186996,19.8204994,158.7279968,68.2806015,20.8803005,0.0
510.644989,2389.8500977,86.7049026,269.1159973,287.1319885,50.0839005,520.2449951,2483.8999023,89.5470963,213.3470001,237.3159943,34.8967018,182.3269958,31.4018002,16.718399,141.5099945,44.9061012,15.4727001,0.0
370.4679871,3272.9299316,45.9322014,346.3380127,166.7879944,11.3164997,376.375,3175.1101074,52.5471992,287.7070007,154.5579987,6.3477101,148.6560059,59.1175995,20.0974998,145.3970032,72.1939011,17.5865002,22.5
540.5869751,2233.3898926,98.8280029,259.2319946,250.3110046,44.8166008,546.8179932,2418.7099609,93.6882019,195.5399933,224.1629944,32.0937996,196.9369965,31.1506004,17.1779995,142.6959991,42.3031006,17.0303993,33.8
215.4440002,3248.5300293,38.3586006,342.3380127,175.2299957,10.8617001,247.1759949,2777.3400879,62.2359009,255.9889984,147.0599976,6.0085001,169.0390015,57.4164009,19.7681999,157.9100037,67.768898,20.5863991,0.0
386.4349976,3275.5300293,45.1259003,346.7009888,167.4019928,11.2983999,390.730011,3099.8601074,57.0452995,280.4620056,151.8679962,6.3210902,152.0440063,60.6927986,20.1028004,145.9259949,74.5979996,17.1119995,22.5
448.4660034,2608.0200195,77.014801,289.1990051,249.003006,44.6292992,442.4869995,2611.75,80.0576019,228.6450043,223.0189972,31.2423992,185.2910004,38.0877991,17.7031994,149.0870056,47.8188019,18.0802994,33.8
452.6000061,2686.2700195,75.8604965,296.927002,233.3529968,42.1543999,452.8559875,2759.7600098,77.6088028,244.1840057,214.345993,29.0557003,179.7480011,41.5432014,18.3162994,144.602005,50.7277985,18.3801994,0.0
373.0100098,3282.1499023,47.4449997,347.1099854,165.9400024,11.6576996,358.2860107,3339.2900391,51.3998985,306.9460144,162.6069946,6.7557001,161.2660065,58.4583015,20.2313004,150.727005,70.9729004,20.4078999,0.0
387.4320068,3276.2399902,45.0760994,346.7720032,167.6190033,11.2969999,391.4030151,3080.6101074,58.1310997,279.0220032,151.2870026,6.3162599,153.2350006,60.9925003,20.1296005,146.378006,74.955101,17.2712002,22.5
476.4330139,2345.7600098,75.4658966,259.3789978,227.7369995,40.5926018,483.9830017,2492.6298828,77.9757996,198.4279938,215.1390076,29.5153999,172.272995,35.0667992,16.9834995,137.6069946,49.3746986,14.8423004,0.0
531.6699829,2295.0200195,93.6025009,262.269989,265.973999,45.530201,532.6010132,2405.1499023,93.7099991,195.3399963,229.2720032,32.2980003,202.7070007,29.3836994,17.1639004,145.0310059,44.1834984,17.8472004,33.8
454.4670105,3281.1999512,44.5219002,349.2950134,165.9060059,11.6788998,431.6210022,3077.4799805,60.0797997,278.8980103,149.2669983,6.4349298,162.0209961,65.0173035,20.0706005,146.246994,81.3761978,17.9880009,0.0
413.1839905,2361.4099121,61.9267006,261.0809937,218.0630035,40.4099007,405.42099,2535.4099121,68.3507004,202.6660004,208.6829987,30.1849995,182.1790009,37.9271011,17.0070992,143.0549927,50.4140015,16.2791004,0.0
412.401001,2835.6298828,64.5133972,316.2929993,221.2180023,39.0695,394.1719971,2912.0200195,68.5865021,261.1719971,208.477005,27.0291996,174.1089935,45.6515007,18.1107998,148.8890076,56.1861,18.6639004,11.3
413.6210022,3280.1699219,44.6696014,345.7659912,160.9100037,11.4693003,405.7860107,3360.8999023,52.206501,298.8599854,160.3090057,6.6632299,153.826004,62.1669006,19.6956005,145.121994,77.4372025,16.1203995,0.0
330.9609985,3267.4199219,44.5503998,345.3009949,171.0209961,11.1556997,351.7420044,2944.0400391,62.7481995,268.881012,148.6920013,6.22861,153.4530029,59.2463989,20.1692009,148.3959961,71.7256012,17.8938999,11.3
246.0279999,3251.6000977,40.0957985,342.3640137,174.7929993,10.9043999,278.5740051,2909.3000488,58.1851006,267.6119995,150.6710052,6.0405502,160.8269958,57.6739006,19.6425991,154.651001,68.895401,19.6145992,33.8
487.5159912,2225.6398926,81.1287003,256.0379944,228.173996,42.3586006,492.2720032,2458.3500977,80.218399,195.7749939,213.7259979,31.1364994,188.6679993,35.0446014,16.9022999,143.7839966,46.1707001,16.1609993,22.5
187.5,3246.0100098,36.8319016,342.480011,174.7960052,10.8815002,220.3200073,2770.4899902,63.4339981,255.9230042,146.8860016,6.0262499,173.8170013,57.1934013,19.8616009,159.5630035,67.6063004,21.3526001,0.0
353.2009888,2585.5700684,61.5424004,270.8999939,236.4440002,42.1181984,267.3460083,2577.6699219,66.8231964,214.0180054,220.7449951,30.7696991,168.0950012,40.0553017,16.4846001,144.0950012,50.7667007,16.3029003,22.5
362.677002,2553.2299805,51.0554008,265.0360107,208.2879944,39.702301,273.4890137,2586.0400391,62.3656006,207.0379944,210.4409943,29.4745998,155.947998,41.3768997,16.7637005,138.5899963,52.3320007,15.3442001,22.5
434.8609924,3276.5500488,44.1842003,348.6090088,166.5670013,11.6433001,420.1830139,3049.1298828,60.7050018,276.4549866,148.6459961,6.4110699,160.8280029,64.2567978,20.0365009,146.2449951,80.0751038,17.9074993,11.3
368.0969849,3273.0700684,46.1753006,346.4070129,166.5050049,11.3432999,373.7019958,3182.3898926,52.1110992,289.098999,154.8320007,6.3589001,149.7169952,59.1935005,20.1467991,146.0220032,72.1211014,18.1520004,22.5
237.6640015,3249.2199707,38.4272995,342.7390137,173.7810059,10.8677998,262.3789978,2959.7700195,55.7466011,271.7279968,152.2109985,6.0647898,170.4160004,57.950901,19.8675995,158.4850006,69.5921021,20.9006996,33.8
356.8500061,2419.9299316,48.8083,260.5509949,213.2310028,39.6320992,332.3670044,2557.5300293,60.8171005,204.2220001,205.3320007,29.7231007,181.9320068,40.4678993,17.0293999,145.1069946,52.3764992,16.7367992,0.0
340.5509949,2399.8798828,45.9429016,259.0010071,213.7709961,39.6123009,314.0329895,2557.7900391,59.3289986,203.9299927,203.7050018,29.5970993,182.6920013,41.1520004,17.0802002,145.1889954,52.9530983,17.0235004,11.3
350.6629944,2448.9399414,47.0222015,261.3529968,211.4600067,39.4076996,323.0580139,2563.6201172,59.6427002,204.8439941,205.3390045,29.6686001,181.2779999,40.7501984,16.9934006,145.6490021,52.528801,16.6429005,0.0
301.6900024,3261.6398926,43.532299,344.3320007,171.3950043,11.0846996,316.4930115,3129.3701172,52.8064003,286.3259888,155.7149963,6.23843,152.9360046,58.8432999,20.4370003,147.2279968,70.7221985,19.4123993,11.3
556.309021,2180.4799805,102.0859985,258.8299866,249.9149933,44.6068993,559.7659912,2414.8601074,95.827301,195.0279999,224.7980042,32.0374985,197.6199951,31.5548992,17.1056995,143.7330017,41.2425003,16.8122005,0.0
318.4760132,3263.0500488,44.9090004,344.7600098,172.1060028,11.1162996,343.9970093,3020.3400879,58.3941002,276.3009949,151.9900055,6.2273798,147.2429962,57.7366982,20.1163006,146.8110046,69.998703,17.5265007,11.3
297.1799927,3264.7600098,43.4791985,344.4809875,167.7440033,11.3671999,297.3859863,3331.3100586,50.4171982,306.0090027,164.8950043,6.6374402,165.4790039,58.2066994,20.4092999,152.6150055,70.1207962,20.8668995,0.0
458.4869995,2652.7299805,77.0803986,291.9630127,236.4810028,43.3750992,452.2820129,2694.7299805,79.3770981,236.4759979,215.6239929,30.3642998,180.1750031,40.6071014,17.3188992,145.2689972,49.9822006,18.0119991,0.0
436.3380127,3286.0,44.8120003,347.9020081,161.8430023,11.7131004,411.9660034,3361.8200684,53.5652008,302.5610046,160.2149963,6.7449598,165.6710052,64.5318985,19.9953003,147.003006,80.2751007,17.7033997,11.3
361.8340149,2823.5100098,53.8515015,298.3070068,217.6369934,38.4920006,338.8930054,2845.6999512,62.4248009,250.1049957,209.5709991,26.4575005,165.3849945,47.3312988,18.3999004,146.2709961,59.0371017,17.8694992,11.3
286.4620056,2547.8898926,34.1058006,262.2290039,206.5879974,38.5824013,224.052002,2597.3701172,50.8381004,208.0330048,202.8939972,29.1702995,178.6369934,43.7042999,17.0449009,147.9329987,55.4650002,17.3332005,0.0
295.7279968,2652.3798828,47.3717003,268.0700073,216.4779968,40.0822983,198.8240051,2616.7199707,54.6962013,214.7709961,210.4570007,29.6937008,163.5820007,43.3861008,17.0951004,144.5339966,55.1596985,16.9941998,11.3
296.9450073,2660.2800293,47.645401,268.5029907,218.8609924,40.4095001,198.3769989,2615.1298828,55.1860008,214.9400024,211.3880005,29.8591003,163.8410034,43.1237984,17.0827999,144.2339935,55.2055016,16.9710007,11.3
327.302002,2615.3500977,50.5182991,268.0270081,218.7359924,40.638401,238.029007,2603.2900391,58.8422012,213.5079956,212.2400055,30.0028992,162.0269928,42.0175018,17.0069008,142.9250031,53.5508003,16.4652004,0.0
414.1159973,2326.5300293,62.722599,260.0799866,219.0559998,40.4976006,404.8649902,2533.1298828,68.6174011,202.401001,208.1320038,30.1630993,184.0240021,37.8614998,17.0620003,143.5350037,50.3045006,16.6429005,0.0
382.7309875,2872.8500977,57.5657997,312.9660034,216.9830017,38.3947983,368.947998,2892.3999023,64.4748993,261.3370056,207.1719971,26.6849003,170.9660034,47.469799,18.8075008,150.5610046,58.5867996,18.9491997,22.5
418.7489929,3278.2399902,44.5946999,346.053009,163.3320007,11.5254002,410.3359985,3352.7399902,53.4178009,301.3890076,161.3650055,6.6774001,156.2899933,62.6885986,19.9445,145.4320068,77.8296967,16.8314991,0.0
299.3720093,2908.8000488,48.2491989,316.723999,206.9420013,35.9365997,262.1239929,2969.5300293,55.0196991,267.5559998,200.5050049,26.4733009,163.8730011,50.301899,18.5732994,151.3070068,62.5583992,18.9097004,33.8
247.6439972,2809.7099609,40.9317017,283.8919983,208.923996,37.1055984,174.1889954,2749.5900879,50.4940987,231.8800049,203.9609985,28.1706009,168.4909973,48.4303017,17.3416004,151.3130035,60.2617989,18.3346004,0.0
441.2820129,3284.6999512,44.6372986,347.4509888,162.3569946,11.6424999,421.3089905,3360.5,54.1847992,302.5100098,160.5720062,6.7203898,162.7460022,64.6773987,20.0471992,146.2120056,80.615799,17.3686008,11.3
292.9259949,3264.4199219,43.2537003,344.5409851,167.8439941,11.3649998,292.4060059,3330.8300781,50.2971001,306.0029907,164.9320068,6.6381302,166.4609985,58.0786018,20.4165993,153.0149994,69.9845963,20.9242001,0.0
413.1130066,2514.7700195,70.6317978,272.0249939,248.5399933,43.8297005,357.2820129,2556.7299805,74.7240982,214.1210022,226.1390076,31.6975002,169.5679932,37.0410004,16.3882008,142.7339935,48.2196999,15.7976999,33.8
286.7919922,3259.8601074,42.0942993,343.993988,170.2769928,11.1332998,296.8919983,3090.4099121,51.5611992,283.2189941,155.0870056,6.1809902,163.3280029,58.7532997,19.8171997,152.9700012,70.5254974,20.8325005,11.3
429.8529968,2961.8200684,60.3171005,327.9379883,187.3890076,14.1506004,398.0,3133.0400391,65.3087006,281.7269897,175.3540039,7.9307499,179.3300018,53.0096016,20.1303005,153.2920074,62.1385994,19.8446007,0.0
360.3160095,3290.6101074,48.0251999,348.276001,166.9250031,11.6293001,328.9849854,3340.9899902,50.9721985,307.9859924,162.8329926,6.7594099,168.7380066,57.7639999,20.4055996,153.2290039,70.3150024,21.2999992,11.3
482.4230042,2420.5500488,81.560997,267.4150085,265.0130005,46.9012985,466.1480103,2478.25,86.6606979,208.1199951,231.871994,33.2798004,180.401001,34.1040001,16.7756004,143.2539978,44.4118004,15.7135,0.0
229.6950073,2961.4099121,36.3688011,296.9960022,182.6029968,13.2805996,189.3430023,2706.3798828,56.2153015,234.1809998,164.8099976,7.19489,164.9210052,52.4401016,19.2026005,151.8730011,63.6375999,19.4244003,0.0
409.4700012,2518.3701172,70.8986969,272.0190125,247.9320068,43.6804008,349.8320007,2556.4499512,74.6729965,213.9459991,226.003006,31.6159992,170.3430023,37.2625008,16.4085999,143.0859985,48.2052994,15.9012003,33.8
273.3720093,3253.4699707,43.0723991,343.0180054,174.1519928,11.0422001,303.0329895,2760.0700684,67.9915009,253.8249969,145.0410004,6.0541,158.3789978,58.2844009,19.4699001,152.1759949,68.8986969,18.8418999,33.8
205.0780029,3248.6398926,37.1978989,343.1629944,172.8880005,10.9897003,230.7290039,2915.3400879,57.0634003,268.4830017,150.8480072,6.0998001,173.2740021,57.4122009,19.8752995,158.4649963,68.4978027,21.5121994,0.0
331.1260071,2517.0100098,42.4938011,263.5740051,203.8679962,38.4435005,288.276001,2585.1298828,56.0001984,206.8730011,204.2740021,29.4619007,182.7310028,41.5429001,16.9060993,150.7420044,52.3205986,17.0144997,0.0
254.0209961,3266.5600586,43.9562988,341.6430054,172.220993,10.7982998,286.8720093,2771.9699707,70.3414001,253.4949951,143.1990051,5.8443398,159.1419983,57.3330994,19.9785004,149.427002,68.3006973,18.5851002,33.8
529.1129761,2149.75,91.7904968,255.8190002,233.2850037,42.8796005,532.7039795,2442.5700684,86.3835983,194.8970032,216.6699982,31.3521996,191.6199951,33.7304001,16.9561996,143.9470062,44.2053986,16.3362999,33.8
280.6489868,3259.6499023,41.8913002,344.3779907,170.25,11.165,288.5639954,3075.9699707,51.4449997,282.2330017,154.7749939,6.1947298,166.0140076,58.3792992,19.8003006,154.3320007,70.0934982,21.0979004,11.3
385.6799927,3268.2800293,43.9813004,346.9710083,168.0529938,11.5614996,389.5969849,3016.9099121,59.9902992,273.7340088,148.4539948,6.3639698,156.3540039,61.7751999,19.9374008,145.7369995,76.1660995,17.5762005,22.5
328.0329895,2557.3999023,45.7946014,264.9890137,206.9640045,38.9794006,260.42099,2597.6000977,56.4578018,209.7550049,206.9900055,29.3794994,168.9660034,42.3100014,16.9564991,145.7129974,53.2178001,16.5359993,0.0
271.1040039,2606.8000488,34.8479996,264.2950134,204.5440063,38.1241989,177.1230011,2628.1000977,47.4365997,211.8820038,203.6660004,28.8649998,172.6150055,44.9308014,17.1233997,148.477005,57.5615005,17.8731995,0.0
266.5830078,2683.9799805,43.0536003,267.7590027,214.2129974,39.5693016,158.9160004,2628.9699707,50.4981995,215.423996,208.6589966,29.4030991,164.6150055,44.7137985,17.1492004,145.5500031,57.0438004,17.4305992,0.0
555.3569946,2174.7199707,101.7580032,258.3909912,247.3639984,44.3646011,558.677002,2417.7199707,94.9356995,194.8320007,223.7400055,31.9417992,196.6849976,31.6889992,17.0926991,143.5079956,41.5900002,16.7546005,0.0
487.696991,2413.3200684,82.3996964,267.4930115,267.5710144,47.2377014,475.4289856,2477.6000977,87.1919022,208.4960022,232.4810028,33.4457016,180.779007,33.6814003,16.7691994,143.052002,44.4197998,15.6823997,0.0
490.79599,2237.0200195,82.1417999,256.480011,229.0700073,42.4892006,495.6470032,2457.1499023,80.9084015,195.7850037,214.4790039,31.2045002,188.022995,34.7818985,16.9027996,143.2220001,46.2005997,16.0921993,22.5
454.3059998,3280.0800781,44.4094009,349.2390137,166.2910004,11.6640997,431.4649963,3057.8500977,61.0129013,277.3429871,148.7810059,6.4253602,162.0509949,65.0086975,20.0725994,146.4660034,81.3075027,18.0583992,0.0
507.8299866,2185.1999512,86.3003006,255.8029938,230.5180054,42.5924988,512.2310181,2450.6298828,83.149498,195.302002,214.9989929,31.2294998,190.2100067,34.4166985,16.9298,143.9210052,45.2145996,16.2588005,0.0
419.0429993,3277.0600586,44.6264992,345.9760132,163.9190063,11.5173998,411.5360107,3350.9399414,53.8240013,301.8200073,161.6450043,6.6736999,156.5010071,62.7473984,19.9948006,145.5299988,77.8539963,16.9489994,0.0
341.9429932,2912.6599121,51.8572006,315.6390076,211.1410065,36.9547005,323.5169983,2943.8701172,59.3522987,265.3699951,203.8480072,25.8920002,167.8099976,48.6646996,19.0107994,149.6799927,61.0525017,19.2304001,11.3
279.5650024,3269.1298828,44.3753014,341.8439941,171.3390045,10.8332005,306.2609863,2837.9499512,67.4982986,258.6900024,144.7910004,5.8698702,157.552002,57.7610016,19.9554996,148.3910065,69.3735962,18.2574997,0.0
389.7349854,3266.8999023,43.4183998,347.2049866,168.5130005,11.5530005,391.2739868,2957.25,63.7038994,268.9970093,146.5509949,6.3499699,159.302002,62.6393013,19.9971008,146.8179932,77.2188034,17.9990005,22.5
302.7919922,2489.1599121,37.3167992,260.4769897,209.8509979,39.0452003,258.4410095,2578.5600586,53.9742012,205.9290009,202.7960052,29.3391991,180.4530029,42.8508987,17.0571003,146.3860016,54.5527992,17.1166992,0.0
365.2369995,3272.9899902,46.7402992,346.3299866,164.9429932,11.4020004,373.2569885,3192.7800293,51.5061989,291.3179932,155.029007,6.3773999,149.3970032,59.4561005,20.2071991,146.3789978,72.0802002,19.0664005,22.5
484.6860046,2441.1000977,80.2266006,269.3670044,278.9179993,49.3599014,486.2969971,2503.7700195,84.6408005,214.654007,234.9420013,34.5808983,174.0189972,32.9328003,16.6242008,140.625,45.9067993,15.0312996,22.5
242.5700073,2846.8601074,40.1227989,285.7030029,209.2440033,37.1478996,176.9149933,2764.2700195,50.5499992,234.0879974,203.8650055,28.1763992,169.8659973,49.2237015,17.3892002,152.0950012,61.1363983,18.5319996,0.0
268.7600098,2618.3601074,35.8885002,264.7590027,204.6159973,38.0351982,166.7149963,2637.2399902,46.7430992,213.0650024,204.0359955,28.7663002,170.3829956,45.2331009,17.1634998,148.154007,58.3041992,18.0403004,0.0
362.1109924,3263.2700195,43.2759018,346.3970032,169.4380035,11.5081997,372.7680054,2931.1398926,63.6719017,266.9649963,146.2610016,6.3231602,157.6519928,61.3810005,19.9624996,146.8329926,75.1924973,17.9449005,0.0
459.7749939,2474.1999512,73.8792038,268.9360046,266.2179871,45.9037018,450.1180115,2537.4799805,79.0059967,215.4329987,230.3309937,31.9762001,166.6790009,34.2136993,16.8178005,139.9989929,47.4926987,14.9730997,0.0
193.8820038,3249.4799805,38.8740997,342.3540039,176.6640015,10.8556995,227.1260071,2575.0500488,70.3747025,238.8009949,141.5509949,5.9622302,170.2070007,57.0415001,19.7723007,158.2700043,66.322998,20.9081993,0.0
479.5320129,3298.6699219,45.8073006,348.8120117,162.871994,11.6253004,446.2990112,3365.3200684,55.9011002,304.2659912,160.3390045,6.73136,164.2749939,65.8976974,20.2814007,146.8399963,82.8591003,17.8955994,0.0
524.7260132,2322.7199707,90.8862991,265.2619934,273.42099,47.2993011,526.0200195,2437.5600586,93.3209991,203.1820068,233.322998,33.3498993,193.4360046,31.2700005,16.9227009,144.3739929,43.2046013,16.4386997,33.8
336.3980103,2503.7700195,43.4868011,263.1069946,206.2189941,38.7406006,298.3869934,2579.3999023,56.9430008,206.4309998,204.8339996,29.5181007,181.701004,41.3227997,16.9160004,148.7649994,52.4030991,16.7605,0.0
528.3690186,2309.2199707,92.2074966,264.1950073,271.5750122,46.8026009,530.0759888,2425.0800781,93.6735992,200.4799957,232.1119995,33.0419006,197.2660065,30.4480991,17.0021992,144.6750031,43.5438995,16.9249992,33.8
419.82901,2768.0800781,67.5544968,301.7170105,228.3600006,40.6344986,404.9750061,2802.0900879,70.949501,249.4230042,211.8139954,28.4734993,171.4759979,43.448101,17.9615993,143.8170013,53.9045982,17.8988991,22.5
378.6289978,3273.5700684,45.4934006,346.3609924,166.8690033,11.2897997,384.4110107,3154.2800293,53.8796997,284.7160034,153.6439972,6.3326998,147.9100037,59.4502983,20.030899,144.6340027,72.9046021,16.7898006,22.5
355.0360107,3281.5900879,47.4785995,346.697998,165.9309998,11.5932999,342.3599854,3337.9699707,51.0485992,307.3259888,163.0740051,6.7284398,161.7480011,58.2020988,20.3180008,151.076004,70.4356003,20.8311996,0.0
441.8049927,2292.4699707,69.6352005,260.3169861,221.9230042,40.9280014,437.5469971,2522.6000977,72.405098,201.7879944,209.871994,30.3964005,184.8480072,36.547699,17.0739994,142.8509979,49.3140984,16.5951004,33.8
444.5580139,2354.6298828,69.0126038,262.0969849,221.4069977,40.9634018,445.8619995,2523.4099121,72.7526016,201.9299927,211.3379974,30.5249004,179.197998,36.5029984,16.9529991,140.5700073,49.6897011,15.6322002,33.8
473.7449951,3287.1899414,45.0231018,350.0660095,165.0590057,11.7238998,442.0270081,3116.9599609,58.9443016,282.3259888,150.2019958,6.4653902,163.3439941,65.7237015,20.1119995,146.1929932,82.6521988,18.0764999,0.0
496.3240051,2384.75,84.9962997,266.8370056,263.243988,46.4595985,477.2990112,2464.8400879,89.615799,205.9859924,232.2100067,33.0471001,183.8809967,34.1446991,16.8299999,144.151001,43.1376991,15.9105997,33.8
209.6159973,3252.7399902,41.4934006,342.4670105,176.8919983,10.9139004,244.4799957,2499.3200684,76.1672974,232.2230072,138.802002,5.9580798,165.2949982,57.2218018,19.6413994,155.826004,66.1079025,20.1933994,0.0
359.2080078,2409.5500488,49.4860992,260.2879944,213.772995,39.7000008,335.7720032,2555.5500488,61.2313995,204.022995,205.326004,29.7406998,182.2100067,40.3582001,17.0398998,144.9810028,52.2951012,16.7705002,0.0
388.5469971,3268.3100586,43.8507996,347.0939941,168.0780029,11.5637999,391.2709961,3005.1201172,60.7924995,272.7969971,148.0410004,6.3630099,157.279007,62.0867004,19.9559002,146.0180054,76.5883026,17.6860008,22.5
498.8059998,2398.9199219,84.3891983,267.8259888,274.20401,48.1305008,495.5870056,2476.7800293,88.4001007,209.6399994,234.0859985,33.8904991,181.8730011,32.705101,16.7567997,142.5919952,44.4859009,15.6314001,0.0
504.7520142,2338.75,83.8656998,261.4320068,248.1179962,45.3703995,516.7919922,2466.9599609,84.5242996,200.7079926,223.0509949,32.6464005,174.8600006,32.8785019,16.8292007,136.8099976,47.4230995,15.085,22.5
545.6749878,2234.25,96.9364014,261.2799988,262.8720093,45.3967018,549.276001,2402.0400391,97.718399,195.7389984,229.8249969,32.3151016,200.772995,32.1004982,17.0632992,146.1410065,40.4538994,16.677,0.0
433.2309875,2491.6201172,67.3094025,266.6000061,247.7579956,43.6576004,408.7149963,2542.0300293,73.4923019,211.7700043,224.2599945,30.8188992,161.378006,35.6254005,16.7865009,139.4989929,48.7154007,14.9471998,33.8
481.6180115,3298.4499512,45.8465004,348.6889954,163.154007,11.6089001,448.3529968,3363.7700195,55.9832993,304.1549988,160.4380035,6.7252302,163.8370056,65.8370972,20.2726002,146.9329987,82.7266998,17.8857002,0.0
