H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
56.5861015,1988.5200195,5.6328101,183.3079987,118.0439987,65.3150024,65.6295013,1983.8599854,6.7699399,115.060997,107.2829971,50.2747993,360.7520142,80.1088028,58.8188019,357.8649902,98.8098984,54.2238998,0.0
28.2784004,2159.8798828,3.95908,255.3430023,98.6827011,28.2772999,36.3790016,2205.3898926,4.2183099,192.2680054,89.3778992,24.8894005,355.2550049,124.112999,48.9892998,351.9620056,141.9810028,51.134201,0.0
32.652401,2097.7399902,3.51439,235.5390015,93.280899,24.4626007,38.0238991,2124.5,4.10429,157.5279999,85.1200027,22.3535995,346.125,112.4020004,51.4123001,338.0409851,125.1880035,47.9333992,0.0
29.5891991,2164.4899902,3.9325199,250.5549927,103.0530014,28.5984001,32.4183006,2200.1499023,4.2596102,193.5169983,92.6489029,26.0681,355.5130005,121.8150024,48.2750015,352.0159912,139.9199982,50.5690994,3.4
27.9358006,2088.2099609,3.41204,271.552002,94.4468994,27.2465,36.5600014,2134.6999512,3.74225,201.8119965,87.2994995,23.7406998,360.4460144,121.1269989,46.5985985,366.5280151,139.5910034,53.5255013,0.0
32.5345993,2132.4499512,3.9779799,242.2070007,102.9110031,32.7528992,39.164299,2176.1499023,4.4648299,147.1990051,89.5851974,22.9305,349.8999939,106.5670013,52.1763992,336.0020142,121.8909988,46.6118011,3.4
31.9528999,2113.4599609,3.96895,243.2109985,98.5571976,27.2705994,37.0601997,2147.9199219,4.32655,159.0890045,89.6648026,23.4389992,347.4580078,109.6689987,50.0900002,340.8190002,122.3150024,47.7364998,0.0
34.5028,2062.1398926,4.6527901,224.9989929,104.2639999,28.7689991,40.3875008,2091.1201172,5.0479398,158.2579956,97.4740982,28.5123005,357.2900085,100.6750031,48.1147995,346.401001,113.0039978,48.4962997,0.0
31.3288994,2153.6201172,3.6443901,240.927002,97.4256973,29.9932003,37.5187988,2198.9499512,4.31178,162.3379974,85.2360992,22.0335007,349.7659912,114.336998,52.2016983,351.1650085,132.5070038,50.243,0.0
33.6763992,2137.5900879,3.5288601,224.5149994,90.802002,25.0344009,38.2789993,2170.2299805,4.19064,144.9420013,80.5932007,19.8250999,337.1640015,108.9560013,51.6071014,338.3099976,125.6289978,48.3050995,0.0
50.5312004,1980.5500488,5.5942602,199.1329956,113.8440018,57.5825005,59.9273987,1983.7900391,6.6099901,135.5610046,104.8570023,44.6379013,354.0910034,79.0070038,51.6824989,350.355011,96.9179001,52.1893997,0.0
31.6459999,2152.8000488,3.6088099,239.8130035,97.4057999,30.0778008,37.6678009,2198.0,4.3134999,158.2910004,84.7530975,21.6812,349.6459961,113.2839966,52.6105003,351.0379944,131.5019989,50.1189003,0.0
28.2091999,2114.1899414,3.7564099,258.8789978,94.2779999,26.7227993,34.7349014,2153.9499512,4.0218401,205.2220001,88.5080032,24.6924992,342.3980103,122.4950027,46.8825989,341.7669983,141.1490021,50.7911987,0.0
32.3676987,2098.7700195,3.6182001,236.8049927,94.2138977,24.5372009,37.6529007,2125.8701172,4.15762,158.4859924,86.0215988,22.4857998,346.2170105,112.447998,51.203701,337.9679871,124.9140015,47.7801018,0.0
40.2285004,2086.3200684,4.7786899,227.4940033,110.0800018,45.638401,48.4766006,2111.7199707,5.3193998,142.7680054,98.7878036,33.8277016,356.9590149,95.1856995,52.6985016,346.4509888,110.2139969,50.1561012,0.0
34.3410988,2125.1201172,4.4678898,238.4570007,109.4449997,35.1148987,40.5606995,2162.0300293,4.7530999,141.9160004,95.6085968,26.7660007,363.8039856,103.0920029,53.2980003,348.1369934,116.9629974,49.3047981,3.4
52.2650986,2016.2199707,5.3753901,203.6759949,114.526001,62.5942993,62.6748009,2015.7099609,6.3302598,129.2610016,104.1849976,46.6352997,360.1719971,83.5770035,55.412899,347.1019897,101.1699982,51.4327011,0.0
32.4826012,2125.75,3.7588699,242.6840057,98.4384995,28.7182007,38.3111992,2163.8100586,4.3452201,150.2689972,86.8687973,22.1072998,350.7460022,108.3280029,52.6875992,337.1830139,122.098999,47.3830986,0.0
29.2928009,2093.1101074,3.3996899,255.2409973,93.6023026,26.5657997,36.7789993,2132.8999023,3.8394499,188.5980072,86.3414993,23.3115997,343.1380005,118.4160004,47.7276001,347.7019958,135.7830048,51.2587013,0.0
31.3911991,2098.5200195,3.8984799,239.2259979,95.9339981,24.4892006,36.7109985,2128.3500977,4.3057899,164.177002,89.1837006,23.4484005,347.3580017,112.7259979,49.718399,341.0100098,123.8690033,47.9611015,0.0
32.8050995,2137.2099609,3.4663501,232.7460022,93.1222992,26.2222004,38.0029984,2173.25,4.1740198,150.7769928,82.4710007,20.9585991,349.2749939,112.5090027,51.6875,350.7820129,130.2019958,49.9390984,0.0
33.7243004,2135.0400391,3.3747599,222.1629944,88.6437988,24.4657993,38.4020996,2167.1699219,4.1373701,135.1940002,79.3646011,19.6770992,339.8439941,106.5009995,51.3459015,334.9500122,123.3759995,47.4035988,0.0
30.5300999,2162.2399902,3.76806,244.1750031,98.2089005,30.2693005,36.8530006,2207.8500977,4.3495498,170.3430023,86.3532028,22.7766991,345.644989,116.0490036,50.8955002,342.9129944,134.4290009,49.4704018,0.0
45.5191002,2027.75,5.1552901,213.4080048,112.4049988,51.1833,53.9838982,2043.7600098,5.9265599,139.9550018,102.6729965,40.0589981,359.95401,88.2334976,52.5890007,347.2999878,104.1500015,50.6927986,6.8
38.9919014,2019.3000488,5.0096202,211.6380005,108.4369965,36.360199,45.4202003,2046.5200195,5.6455898,150.7259979,101.1190033,33.6306,355.8059998,89.8800964,47.6707001,349.3420105,104.9349976,50.1365013,10.1
33.5125999,2144.7199707,3.4679,229.8619995,94.9845963,27.7915993,37.3242989,2180.5600586,4.20818,146.628006,83.0196991,20.8990002,343.0809937,108.4789963,52.7492981,338.2149963,124.0910034,47.4113007,6.8
37.2228012,2108.6499023,4.61339,232.9320068,110.4609985,41.1777,44.9211998,2141.1699219,5.0345201,142.5339966,97.851799,30.9801006,360.1749878,98.8098984,53.2947006,353.3649902,113.0770035,50.2779999,0.0
56.0399017,1990.1600342,5.6169701,184.5429993,118.1110001,64.9583969,65.1612015,1987.0100098,6.72825,116.8909988,107.4150009,50.3162994,360.723999,80.3715973,58.3992996,357.8540039,99.0330963,54.2294998,0.0
30.3134995,2130.2800293,3.8573201,252.2189941,92.5106964,25.4664993,35.7669983,2161.7800293,4.0784302,201.3809967,86.9160995,23.7926998,345.0650024,120.0589981,47.5680008,344.822998,137.8999939,51.2957001,10.1
38.9440994,2023.5100098,4.9999299,210.7299957,108.4840012,36.2192001,45.3073997,2050.6398926,5.6134601,149.4880066,100.9089966,33.4291,355.3970032,90.7022018,48.1133003,347.7590027,105.8649979,50.232399,10.1
32.4071999,2125.5200195,3.4137101,237.2250061,92.6993027,25.6352005,37.8984985,2160.4399414,4.0693698,158.0330048,82.9878998,21.3115997,343.8609924,112.1940002,50.7075996,343.1380005,129.1790009,49.7476006,6.8
29.1417007,2179.1398926,3.9566901,248.8609924,101.9219971,29.3845005,35.5264015,2221.1599121,4.3832102,185.0769958,90.7735977,25.1116009,355.5150146,121.7770004,50.212101,352.1570129,139.8580017,50.9361,0.0
31.8129005,2113.7600098,4.1420598,252.7960052,101.0920029,28.5245991,37.3027992,2151.2399902,4.38275,159.6390076,90.9008026,23.4988003,351.1719971,106.2160034,50.2192993,334.2080078,118.7470016,46.5116005,10.1
28.1949997,2117.5900879,3.7560501,256.7170105,94.6945038,27.3038006,34.9127007,2158.5700684,4.02881,202.1000061,88.1798019,24.6401997,342.3609924,122.6729965,46.7887001,341.7229919,141.2689972,50.7056007,0.0
35.9286003,2107.7700195,4.58778,237.1430054,109.1269989,38.1058006,42.8456993,2141.5600586,4.95788,145.1499939,96.7854996,29.7164001,365.5440063,100.8889999,53.1054001,355.4869995,114.8590012,50.0087013,3.4
31.1889,2097.5300293,3.30405,246.1929932,93.1565018,25.6417999,37.6777992,2130.9299316,3.86975,173.177002,84.7477036,22.5851002,344.026001,115.0189972,49.9174995,343.3909912,131.473999,50.2827988,0.0
32.5229988,2156.1101074,3.6315501,236.3869934,103.5039978,34.7125015,38.605999,2207.4499512,4.4548802,135.7400055,85.6455994,20.7693005,346.9389954,105.8850021,56.6904984,342.4890137,123.7470016,48.6912994,0.0
32.5928001,2126.9799805,3.7249401,241.4530029,97.9570999,28.5247002,38.3740997,2164.9399414,4.3322001,149.201004,86.3724976,21.9193993,350.6719971,108.2710037,52.7158012,337.1839905,122.2559967,47.4006004,0.0
30.9713001,2104.6899414,4.0735202,247.3809967,98.1928024,26.2907009,36.0820999,2139.2900391,4.4021401,165.9400024,90.5781021,23.6065006,347.6839905,110.9169998,49.3336983,340.8380127,122.5149994,47.5555992,3.4
33.0979004,2091.9599609,3.31374,235.5460052,92.9344025,25.3890991,38.8040009,2120.3999023,3.97212,162.3139954,84.7866974,22.8344002,343.8989868,112.913002,53.0041008,347.1900024,126.7590027,49.9244995,0.0
32.5028992,2090.9899902,4.3642302,250.0899963,101.6409988,29.8561001,37.9294014,2127.6201172,4.7290802,163.4329987,93.0397034,25.1114006,349.3760071,103.4309998,48.493,333.2099915,114.8909988,46.9640999,0.0
32.6024017,2117.4099121,3.80883,238.0370026,96.7863998,26.8176994,37.5736008,2150.3200684,4.22858,155.1699982,87.8953018,23.0531006,347.0899963,109.5429993,50.3781013,340.8450012,122.7350006,47.9585991,6.8
32.1668015,2122.0500488,3.9496,241.3540039,100.1210022,29.1837997,38.2859993,2161.7399902,4.4432302,150.8630066,88.5502014,22.4701996,349.8039856,108.6090012,51.2478981,336.0169983,122.9430008,46.5765991,10.1
47.0402985,1981.1700439,5.4261799,200.1269989,113.6380005,51.8382988,55.1082993,1997.5100098,6.3686399,137.9259949,104.6849976,41.6534004,357.1029968,80.245903,49.7501984,347.9530029,97.9209976,51.1417999,6.8
30.8455009,2103.0800781,4.18191,269.6239929,96.8993988,26.4323997,35.6750984,2143.3200684,4.4483299,167.923996,88.0168991,22.5065002,348.6889954,110.2200012,48.1590996,330.9899902,122.1100006,44.9329987,0.0
33.0820007,2105.9899902,3.2207501,230.1260071,89.6386032,23.7264004,39.5601006,2136.8798828,3.95,153.2480011,81.1238022,21.1509991,342.6040039,113.4229965,50.5172997,346.0419922,129.3179932,50.2748985,10.1
30.0830002,2122.8000488,3.6333301,251.2830048,94.3778,26.2632008,35.6852989,2158.8300781,4.0025802,188.5110016,87.1220016,23.7964993,343.2990112,118.6259995,48.0354004,347.7890015,135.9900055,51.0713005,0.0
38.8675003,2005.4599609,5.2193398,208.2019958,109.0410004,37.0531998,45.9798012,2032.5200195,5.8552399,152.5829926,102.526001,33.2723007,357.1109924,85.9980011,46.1987,356.5069885,101.7789993,51.7072983,10.1
27.7647991,2088.2900391,3.4204099,273.7019958,94.4281998,27.3332996,36.6419983,2136.0900879,3.7522099,202.1300049,87.0742035,23.5235996,360.303009,121.0670013,46.0940018,366.3569946,139.6909943,53.5063019,0.0
40.9940987,2035.5899658,5.00351,214.0780029,108.8610001,41.2921982,47.8716011,2059.3898926,5.6366901,146.6349945,100.3339996,34.9971008,355.4039917,91.8158035,50.1543007,347.6350098,106.9520035,50.2935982,6.8
53.1544991,1978.4300537,5.63276,196.4600067,114.185997,61.9835014,63.5722008,1971.1700439,6.75178,132.6889954,105.0360031,46.5480995,356.1289978,77.8500977,52.8496017,351.894989,96.1724014,52.8894005,6.8
27.3449001,2092.5800781,3.5000999,269.9259949,94.5074997,27.1536999,36.1450996,2140.8798828,3.8169401,202.8970032,87.5746002,23.6902008,360.3819885,121.2750015,46.3574982,366.4070129,140.2630005,53.4006004,0.0
27.5209999,2112.1101074,3.6856599,254.9290009,94.7169037,28.8568001,35.2918015,2157.6298828,3.9012699,198.9080048,87.5090027,24.4757004,338.1090088,122.4860001,46.0526009,340.20401,141.3289948,50.603199,3.4
30.2579994,2165.0900879,3.8162601,245.1300049,98.4154968,29.9447002,36.5087013,2209.6599121,4.3442702,175.0670013,87.1213989,23.2961998,345.7619934,117.1940002,50.4631996,343.0580139,135.451004,49.5970001,0.0
29.2045002,2097.6101074,4.3406501,251.6529999,99.6996002,26.4407005,34.6641998,2131.7399902,4.6107101,181.4440002,95.0066986,24.7373009,358.1419983,113.0350037,49.3799019,342.0660095,123.3789978,47.0107002,0.0
38.9091988,2009.6899414,5.2178798,208.1880035,109.3769989,37.1268005,45.5906982,2037.0300293,5.8414402,151.9989929,102.6360016,33.9542999,357.1149902,87.0106964,46.8409996,356.553009,102.3290024,51.8947983,10.1
31.5074997,2161.1398926,3.63308,240.6529999,99.1830978,32.2014999,37.9440002,2211.5500488,4.40099,155.1089935,84.9488983,21.4118996,349.6239929,111.9329987,53.5716019,350.9500122,130.5249939,49.9852982,0.0
36.5970001,2040.3499756,4.8427501,215.5460052,106.4160004,31.3798008,42.6203003,2068.4799805,5.3409901,153.4069977,99.3291016,31.1410007,355.4060059,94.9588013,48.1659012,347.6539917,108.6709976,49.9706993,0.0
38.8088989,2025.9300537,4.9828901,211.4049988,108.3010025,35.9723015,45.153801,2053.0300293,5.5853701,149.7079926,100.7149963,33.2863007,355.3989868,91.2266006,48.2501984,347.7430115,106.2300034,50.2109985,10.1
55.0923004,2006.4200439,5.5776801,189.845993,116.2839966,66.2229996,65.8967972,1998.7099609,6.5759702,122.8300018,106.3430023,50.2327003,360.7019958,81.4909973,57.2416992,357.7479858,100.0479965,54.1432991,0.0
50.4494019,1978.9499512,5.5532298,197.8220062,114.685997,57.7016983,59.5279999,1986.1300049,6.57967,134.4060059,105.4000015,44.905899,354.0650024,79.1841965,51.7765007,350.3410034,97.2108994,52.2626991,0.0
29.0459003,2157.3300781,3.9340701,253.2070007,98.1760025,27.6294994,35.4466019,2197.1101074,4.21384,194.3600006,89.5971985,24.9155998,355.276001,123.1500015,48.6437988,351.9819946,141.1439972,51.0816994,3.4
31.8187008,2161.7800293,3.49896,243.2290039,104.3909988,34.9191017,38.2792015,2215.7900391,4.44418,140.7389984,85.0175018,20.4475994,347.7669983,108.7190018,57.4322014,347.072998,127.0930023,48.4025993,0.0
31.2572002,2122.8701172,3.4872999,245.654007,94.6604996,26.9018993,36.7528,2159.6398926,4.0317001,172.0149994,85.1524963,22.4279995,344.0849915,114.0899963,50.0588989,343.2820129,131.0610046,50.0335007,6.8
29.5168991,2109.2099609,3.5504701,254.4730072,93.9117966,26.2180996,35.8600998,2147.0800781,3.93431,191.0099945,86.9417038,23.6860008,343.2780151,118.9309998,47.6632996,347.7780151,136.345993,51.2170982,3.4
30.6502991,2144.3400879,3.68401,245.052002,96.4854965,28.2514992,36.8137016,2185.8400879,4.24088,172.871994,85.8240967,22.5706997,345.5910034,116.5410004,50.0214005,342.8930054,134.8679962,49.5603981,0.0
29.0018005,2097.0,4.2744298,262.4240112,99.1688004,27.2591,33.8751984,2136.8300781,4.5826201,178.371994,92.2734985,24.1896992,344.4249878,111.2839966,45.9724998,329.8330078,122.6080017,45.3937988,3.4
32.5789986,2145.1298828,3.51404,235.6779938,95.5999985,28.3258991,37.7000999,2185.1398926,4.2491598,151.0079956,83.4055023,21.1182003,349.3469849,111.8600006,52.6306992,350.776001,129.9149933,49.8916016,6.8
54.4650993,1972.6800537,5.63025,193.9170074,114.5270004,65.8113022,66.0292969,1955.9100342,6.8076501,131.1269989,105.4400024,47.7673988,360.4979858,76.6502991,53.4659996,357.5780029,95.5248032,53.4777985,0.0
37.6627007,2022.1999512,5.06078,203.3730011,107.848999,32.4403992,43.9407997,2049.1398926,5.6010699,152.2180023,101.5410004,32.3213997,357.4150085,89.9766006,47.0507011,361.2919922,104.822998,52.3580017,0.0
43.2344017,1999.0200195,5.2028899,198.977005,110.4779968,40.3725014,50.9238014,2015.1600342,5.97405,144.4320068,103.1169968,37.3742981,357.4119873,80.4521027,48.9357986,361.2980042,98.8673019,52.8133011,0.0
31.7098007,2145.0100098,3.5808401,239.5110016,96.1203003,28.5762005,37.5121002,2186.3999023,4.2393799,160.9279938,84.6072006,21.8799,349.67099,114.3600006,51.9370995,351.1140137,132.2440033,50.2394981,6.8
30.6331005,2124.0600586,3.5819299,248.0310059,94.2077026,26.3027992,36.1827011,2159.7700195,3.99242,181.6470032,86.4235992,23.4692001,343.1239929,117.3339996,48.4912987,347.6940002,134.5630035,50.9530983,0.0
31.1879997,2135.9299316,3.5989799,242.4620056,95.4468002,27.4605007,36.8792992,2173.8500977,4.1494098,170.7709961,85.4408035,22.6942005,349.9119873,117.197998,50.8599014,351.3970032,134.6430054,50.5786018,10.1
30.8995991,2097.6201172,4.0205898,239.378006,96.0550995,24.3616009,36.2481995,2128.5100098,4.3811302,168.2319946,90.2233963,23.7329006,347.5820007,112.9660034,49.1889,339.9590149,123.6719971,47.6963005,0.0
40.5429993,2040.4899902,4.9725599,215.6730042,108.4089966,40.6120987,47.3676987,2064.5400391,5.5819302,147.4140015,99.8880005,34.4399986,355.4030151,92.6532974,50.1971016,347.5899963,107.5469971,50.2139015,6.8
54.5606995,1973.2700195,5.6287098,193.5800018,114.697998,65.9271011,66.0503006,1957.5100098,6.8000798,130.7180023,105.5670013,47.9917984,360.4979858,76.8877029,53.6156006,357.5840149,95.7601013,53.5125008,0.0
28.0034008,2110.4299316,3.7497699,261.6480103,94.1785965,26.5046997,34.6139984,2150.3898926,4.01331,207.9309998,88.9548035,24.8271999,342.428009,122.4240036,47.0415993,341.8070068,141.1100006,50.8787003,0.0
46.4071007,1981.1099854,5.3928699,200.2559967,113.4779968,50.8485985,54.1669006,2000.2900391,6.32444,138.3890076,104.586998,40.9882011,357.0480042,80.6631012,49.2402992,347.8850098,98.0812988,51.0971985,6.8
37.1008987,2098.1101074,4.6321802,233.9450073,108.7009964,39.8386993,44.3269997,2129.1899414,5.0771899,146.352005,97.2384033,30.6585007,356.7969971,98.3592987,52.2364006,345.5499878,112.0510025,50.1952019,3.4
32.2737999,2125.7099609,4.0046401,243.4700012,101.9560013,30.8376999,38.5545006,2167.0100098,4.4604402,150.223999,89.6201019,22.882,349.9410095,107.5940018,51.5619011,336.0230103,122.2020035,46.5737,0.0
32.6889992,2085.2700195,4.4895701,240.9450073,102.2259979,29.4846001,38.3418007,2118.7199707,4.8331599,163.7819977,94.8284988,26.3185005,357.3829956,104.3099976,48.7116013,346.1170044,115.7610016,48.0360985,3.4
29.9536991,2169.2600098,3.8789201,245.4600067,98.7940979,29.6721001,35.9768982,2211.9099121,4.3320198,180.7299957,88.2630997,24.0244007,345.0150146,118.7409973,50.0793991,342.552002,136.7129974,49.8376999,0.0
31.1026993,2105.3000488,4.0535898,246.2740021,98.1067963,26.2639008,36.2280998,2139.5700684,4.3892202,165.0429993,90.4154968,23.5793991,347.6419983,110.8939972,49.4444008,340.8479919,122.572998,47.6035995,3.4
31.8003006,2161.1201172,3.5255101,240.2400055,101.9700012,33.4970016,37.9171982,2212.6999512,4.41465,145.0639954,85.2022018,21.1973991,347.7709961,109.7180023,55.5903015,347.1870117,127.939003,48.5327988,0.0
52.9258995,1978.1800537,5.6071,195.4620056,114.7689972,61.6571007,63.0087013,1974.8000488,6.7089601,131.8609924,105.4599991,46.7543983,356.1180115,78.3093033,53.0124016,351.8940125,96.6893997,52.9555016,6.8
35.1735001,2101.1699219,4.5407701,240.5149994,106.8320007,35.3700981,41.5803986,2134.7600098,4.95649,150.5899963,95.5994034,28.4748993,360.0559998,101.0309982,51.9724998,353.1619873,114.0970001,49.8442001,0.0
28.6488991,2152.8200684,3.9214201,255.048996,97.946701,27.5921993,35.7935982,2194.5,4.1794801,194.628006,89.3684998,24.8589001,355.2359924,123.5550003,48.5970001,351.9570007,141.5390015,51.1503983,3.4
29.2422009,2146.6899414,3.88849,253.6730042,96.2947998,26.8556004,35.0992012,2184.8601074,4.1719799,199.1000061,89.2787018,24.6077995,349.0379944,122.9199982,47.6735992,352.9079895,140.3970032,51.7332001,0.0
27.8414001,2136.0800781,3.83657,255.6690063,96.2630005,28.1095009,35.6478004,2182.4399414,4.1459999,197.673996,88.6148987,24.6299992,345.052002,125.5230026,47.4457016,344.8320007,142.9920044,51.3420982,10.1
57.7907982,1986.3000488,5.6714101,187.0310059,116.3880005,70.0494995,69.2790985,1969.4699707,6.8050098,122.3909988,107.0739975,52.9053993,360.6470032,78.7757034,57.6769981,357.8120117,97.7210007,54.3403015,0.0
28.1534996,2119.5400391,3.7613201,255.845993,94.9196014,27.6257992,35.0131989,2161.2600098,4.0370798,200.8079987,88.0934982,24.6501007,342.3510132,122.7919998,46.8119011,341.7109985,141.3480072,50.6654015,0.0
29.2817001,2158.7299805,3.9366,252.1719971,98.2531967,27.5977993,35.196701,2197.2399902,4.2245002,194.3999939,89.7209015,24.9407997,355.2940063,122.9290009,48.6161995,351.9909973,140.9389954,51.0377007,3.4
31.3150005,2106.5,4.0217299,244.8529968,98.009201,26.2947006,36.4528008,2140.4099121,4.36831,163.5980072,90.1416016,23.5303993,347.5759888,110.7870026,49.6153984,340.8569946,122.6309967,47.6675987,3.4
32.1721992,2153.0300293,3.5616701,237.8820038,98.0218964,30.5802002,37.6990013,2198.2399902,4.3318801,151.4100037,84.368103,21.1679001,345.5859985,110.9869995,53.5485001,347.7659912,129.1080017,48.9033012,0.0
32.3576012,2157.5500488,3.6007099,238.246994,104.2910004,35.1744995,38.5666008,2209.9699707,4.4588399,135.4920044,85.5077972,20.5468998,346.9419861,105.887001,57.3130989,342.4689941,123.7539978,48.6333008,0.0
37.8022003,2040.8900146,4.87884,216.1519928,106.973999,34.5369987,44.0651016,2068.1398926,5.4121799,151.6759949,99.4135971,32.1362991,355.3989868,94.4281006,48.8510017,347.6109924,108.4710007,50.0311012,10.1
44.0531998,2023.2900391,5.1420002,213.3130035,112.0220032,48.1335983,51.9028015,2043.1400146,5.8869901,142.0130005,102.6320038,38.8172989,359.9020081,88.558403,51.6590996,347.2860107,104.1009979,50.604599,0.0
39.8941994,2066.2700195,4.8555298,225.0359955,108.7310028,42.8493996,47.5004005,2091.1599121,5.4274402,146.3930054,99.0022964,33.8815002,356.82901,94.6773987,51.7354012,346.4809875,109.348999,50.2358017,0.0
27.6874008,2124.5900879,3.7801299,253.1329956,95.4654007,29.0702,35.4884987,2170.6101074,4.0664701,196.4060059,87.697403,24.7378006,342.3080139,123.4639969,46.9304008,341.6860046,141.8090057,50.5442009,0.0
31.8719997,2114.4699707,3.3798399,241.4570007,93.0017014,25.6026001,37.7431984,2148.6999512,3.9897201,165.4850006,83.8930969,21.9349003,343.9570007,113.4960022,50.3264008,343.2680054,130.2420044,49.9989014,0.0
28.6238995,2091.8200684,3.42486,257.5939941,93.0753021,26.7380009,36.4878998,2134.1699219,3.8324399,192.5480042,86.0345001,23.2052002,344.2420044,119.8470001,46.7983017,347.2319946,138.0650024,51.2985001,0.0
