DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
495.6789856,287.9079895,232.5590057,125.2730026,69.5354004,21.3768005,548.1740112,330.1629944,261.0109863,102.9869995,75.4427032,19.8654003,30.9064999,2107.5700684,4.1713099,252.2940063,98.1608963,26.4829998,36.1608009,2145.0800781,4.43608,162.8390045,89.5401993,22.6343002,348.4259949,110.2050018,48.6945992,331.0799866,122.8089981,45.4950981
490.5870056,260.8309937,263.3630066,112.8919983,74.4440002,26.8864994,511.3789978,280.9729919,281.3320007,82.0130997,76.8831024,25.9951,49.8814011,1994.0400391,5.4285498,196.1600037,116.848999,57.3336983,58.3302002,2008.3599854,6.3839998,129.5509949,106.0810013,45.0556984,356.0769958,81.2738037,53.6725998,351.7999878,99.7578964,53.0057983
543.1279907,347.2969971,309.0700073,181.8849945,87.5706024,24.4146004,545.0159912,353.0830078,265.3269958,137.4230042,75.3606033,20.8775997,27.3469009,2100.8400879,3.6171701,262.4790039,93.2582016,25.9104996,34.0139999,2143.6201172,3.9193499,207.029007,88.2612991,24.5876007,351.7539978,122.288002,45.5130005,352.1690063,140.9720001,51.8305016
548.1400146,319.6740112,267.3569946,137.5310059,76.0360031,20.0881004,548.3179932,339.8099976,267.6130066,115.9660034,74.8567963,18.2120991,33.2938995,2101.8200684,3.3464401,229.3760071,90.7850037,24.1657009,40.0183983,2132.9099121,4.0487399,153.1600037,82.2917023,21.4717007,343.7680054,112.5130005,51.5700989,346.95401,126.651001,49.5331001
512.802002,286.3930054,265.8599854,133.7019958,75.8523026,24.4629993,553.1380005,325.322998,292.7359924,125.413002,81.1500015,23.3855991,32.0761986,2080.8300781,4.49299,233.1260071,100.8889999,25.7740993,37.7761002,2111.3300781,4.7715101,166.7940063,95.498497,26.3663006,355.4630127,105.8259964,47.6593018,345.4060059,116.223999,48.1458015
516.4910278,329.8770142,278.9169922,151.6459961,80.651001,22.5347004,528.7999878,340.2839966,256.3320007,114.7330017,73.6420975,19.4076996,31.2530994,2133.6201172,3.5817101,242.2850037,95.1949005,27.2194996,36.8914986,2170.7900391,4.13096,170.5449982,85.3128967,22.6702995,349.8940125,117.2210007,50.8249016,351.3909912,134.5870056,50.5878983
559.1799927,355.6669922,319.2250061,195.7460022,90.1341019,25.2686996,574.5239868,362.2260132,280.9440002,147.3710022,79.4289017,21.1968994,27.7357006,2097.6499023,3.53022,268.5180054,93.7789993,26.6007996,35.2442017,2142.3701172,3.8376901,203.5140076,87.2493973,23.9288006,360.3989868,121.7900009,46.0769997,366.4419861,140.4620056,53.5345001
528.4559937,296.2290039,276.9460144,136.2590027,78.4508972,23.9543991,567.9569702,339.0679932,304.5679932,122.2109985,84.040802,22.7555008,31.3773003,2086.1699219,4.4477901,239.9120026,99.8041,26.6483994,36.911499,2118.7199707,4.6929002,169.2599945,94.2171021,25.2660999,357.6809998,107.2910004,47.5138016,339.7369995,118.072998,47.1213989
500.0190125,295.2630005,237.9179993,126.901001,70.3964996,21.1644001,535.0109863,332.2650146,256.8699951,97.1037979,73.7904968,18.9734993,32.4157982,2128.4399414,3.9077401,240.197998,100.7089996,30.6289005,38.7260017,2170.1101074,4.4411802,147.8179932,88.2054977,22.3530006,349.7309875,107.6869965,51.8293991,335.9760132,122.7389984,46.5956001
505.5859985,322.7630005,272.9590149,157.5050049,78.8627014,22.4654007,520.572998,333.4899902,250.9360046,127.2480011,72.1988983,19.3253002,30.6739998,2094.75,3.31445,248.9960022,93.464798,25.8556995,37.5019989,2129.4799805,3.8427501,177.3609924,85.218399,22.8041,344.0700073,115.7850037,49.4973984,343.4070129,132.2779999,50.3712997
558.9500122,353.6130066,316.1539917,181.598999,89.5251999,24.8043995,573.5839844,361.3529968,280.1180115,138.1390076,79.2785034,21.1588001,27.2782001,2112.3601074,3.6898501,263.8540039,95.6242981,27.2052994,35.5301018,2160.1499023,3.98664,201.1130066,88.4810028,24.0737,360.552002,121.8320007,47.4014015,366.5069885,141.2669983,53.1875
511.0469971,327.3800049,276.303009,162.923996,79.8192978,22.7667999,520.2319946,338.1650085,250.7149963,130.098999,72.3659973,19.9507999,29.7262993,2100.8400879,3.4445601,252.9019928,93.6377029,26.3572006,36.601799,2138.9699707,3.87993,186.4490051,86.3063965,23.3404007,343.1279907,118.0439987,47.9868011,347.7019958,135.3309937,51.1711006
476.5499878,287.3670044,224.8480072,123.1999969,67.6108017,21.2367001,522.4459839,326.7059937,249.5,91.7506027,72.4469986,19.3834991,32.6180992,2131.0600586,4.0934401,242.6929932,104.3889999,33.0088005,39.2424011,2173.5900879,4.4865799,146.7290039,91.0840988,23.4405003,343.901001,106.0169983,51.6436996,329.1119995,120.6490021,46.2318993
500.6080017,333.0289917,280.4330139,154.2489929,82.4572983,23.7278996,529.973999,344.7460022,252.5650024,118.9629974,74.2005997,20.8936005,31.7029991,2146.6101074,3.88639,243.9880066,92.9653015,25.5995998,35.2397003,2174.0200195,4.1229601,199.0809937,87.7350006,23.9568996,345.1199951,119.8160019,47.3072014,344.7539978,137.4779968,50.8513985
516.0170288,328.8770142,278.0010071,148.2180023,80.4332962,22.3640003,528.4899902,339.8200073,256.0239868,109.8290024,73.577301,19.2038994,31.3554001,2143.3798828,3.61043,241.2059937,96.1038971,28.3379002,37.2201996,2184.0800781,4.21732,166.1710052,85.1914978,22.3279991,349.8169861,115.7649994,51.4468002,351.269989,133.5169983,50.4057007
553.4990234,278.3099976,300.9500122,133.3730011,81.8983002,27.4850006,568.5289917,295.1220093,315.95401,123.0339966,83.8258972,27.2542992,38.6595001,2012.4100342,5.20929,208.6100006,109.2979965,36.464901,45.2616005,2039.8100586,5.81499,152.3809967,102.5599976,33.8196983,357.1340027,87.5203018,46.9588013,356.5830078,102.6210022,51.9005013
512.9949951,300.5589905,245.8110046,131.9069977,71.751503,20.9218998,541.4580078,336.848999,261.2890015,116.6460037,74.6275024,19.8600998,31.6212997,2098.6899414,3.83342,238.3600006,95.5882034,24.5286007,36.9431992,2128.0800781,4.26647,162.7669983,88.5970001,23.3206005,347.2489929,112.6610031,49.9336014,341.0140076,124.0139999,48.033699
563.0949707,286.1600037,303.3320007,132.6620026,82.4918976,26.8675995,583.0839844,306.4400024,320.1910095,125.3789978,84.9309006,26.9337997,38.7536011,2016.2299805,5.10571,205.6260071,108.6809998,36.0894012,45.1879997,2043.4599609,5.7217398,151.5279999,102.0350037,33.8171005,355.0499878,88.9898987,47.0626984,359.519989,105.0999985,51.9846992
560.3070068,355.7059937,318.42099,190.6329956,89.981102,25.0048008,575.0560303,362.9339905,281.3519897,145.8070068,79.5240021,21.2618999,28.2226009,2087.5400391,3.3893199,269.5020142,94.7087021,27.2339993,36.6293983,2132.3601074,3.7207201,200.9519958,87.6498032,23.9990997,360.6239929,121.0930023,47.3871994,366.7449951,139.3249969,53.5237999
501.1919861,335.1130066,282.6830139,166.2850037,82.9273987,24.1611004,530.9959717,345.8120117,253.6340027,131.6109924,74.3895035,21.0926991,27.8773994,2142.9399414,3.8782401,254.6560059,96.6064987,28.4531994,35.6875992,2190.0500488,4.1909499,196.6419983,88.722702,24.7653999,345.0669861,126.0619965,47.6221008,344.848999,143.4069977,51.3050995
494.6459961,336.3890076,278.7130127,158.5460052,81.9869003,24.0494995,531.90802,347.6870117,256.3500061,123.6829987,74.6992035,20.8349991,29.0205994,2172.1201172,3.97032,250.4799957,100.2089996,28.6187992,35.4252014,2213.4599609,4.3085399,190.197998,90.3482971,25.1777,355.3980103,122.7919998,49.3153992,352.0710144,140.7440033,50.9779015
499.993988,295.321991,238.3999939,127.2789993,70.4459991,21.0895996,532.7199707,329.8649902,256.0400085,92.5932999,73.5861969,18.4550991,32.7617989,2142.2199707,3.68365,241.2070007,100.1839981,31.7537994,38.8185005,2187.1699219,4.37815,144.1470032,86.2713013,21.531601,350.6119995,106.3659973,53.9076004,337.1279907,122.0910034,47.339901
523.6409912,299.7399902,250.6759949,131.6269989,72.7814026,21.2455006,553.2639771,338.2369995,267.3840027,112.2689972,75.947197,20.3253002,30.8773003,2102.8400879,4.0813799,246.9459991,97.9143982,26.2324009,36.0301018,2137.6000977,4.4091902,167.3529968,90.6128998,23.6630993,347.7359924,110.9160004,49.2034988,339.7799988,122.526001,47.3895988
519.934021,285.0320129,247.7890015,124.4400024,72.1541977,23.1620007,585.5239868,327.17099,282.8869934,91.7725983,79.3059006,21.6373005,36.4385986,2116.0700684,4.5620499,234.470993,110.2289963,39.854599,43.9122009,2150.2199707,4.91365,140.8059998,97.0455017,29.7040005,363.8980103,101.2610016,53.8877983,348.3330078,115.8690033,49.6389008
511.6390076,299.4809875,244.7350006,129.1380005,71.5429001,20.9190998,540.4249878,335.6650085,260.2810059,104.7229996,74.4321976,19.6084003,32.4117012,2115.8300781,3.85096,239.2680054,97.2508011,26.8934994,37.4319992,2149.0,4.2549,156.3939972,88.4107971,23.1825008,347.1910095,109.6760025,50.3087006,340.8479919,122.6699982,47.9119987
513.2420044,300.5679932,245.9559937,132.423996,71.7882004,21.0352993,542.072998,337.42099,261.8169861,118.4570007,74.7621994,20.1191998,31.2199001,2097.4699707,3.9350801,239.4309998,95.9797974,24.3054008,36.5642014,2127.2600098,4.3292499,165.3990021,89.5309982,23.5366001,347.4200134,112.9680023,49.5597992,341.0220032,123.8799973,47.9329987
516.1489868,301.7869873,248.348999,134.0769958,71.9481964,20.5993996,552.6810303,338.3940125,266.7969971,118.8450012,75.623703,18.9482002,32.7350006,2096.1000977,3.47243,237.6759949,92.754303,24.4577007,38.0988007,2122.9199219,4.0791502,159.3009949,84.8123016,22.4822006,345.9259949,112.5709991,51.401001,339.0069885,125.1839981,47.7863998
510.7990112,327.1069946,275.9360046,161.1679993,79.7546005,22.7437992,520.0369873,338.0360107,250.5160065,126.9789963,72.3394012,20.0153999,29.9176006,2110.2600098,3.5217299,252.0359955,93.8805008,26.2516994,36.2111015,2147.4699707,3.9314001,186.7680054,86.566803,23.4986992,343.1820068,118.1699982,48.0166016,347.7279968,135.4819946,51.1244011
494.6910095,329.7279968,278.1090088,165.098999,81.5787964,23.7521,516.9550171,333.9649963,245.7319946,132.8569946,72.1652985,20.8369007,27.7084007,2131.7900391,3.8239501,251.7539978,95.7617035,29.4834003,35.4856987,2178.4799805,4.1122599,195.1829987,87.7555008,24.8666,342.3299866,123.7590027,47.0984993,341.7090149,141.9649963,50.4938011
500.8359985,302.0599976,239.427002,129.6430054,71.1116028,20.7070007,508.9079895,329.0710144,244.5200043,96.8985977,71.1492996,18.4748001,31.7844009,2159.7199707,3.5996799,239.6239929,99.4191971,32.2887001,37.9454002,2209.3798828,4.3905401,152.4320068,84.8632965,21.1884995,345.6730042,111.0039978,53.9790001,347.8169861,129.2940063,48.9146996
499.8980103,295.0629883,238.3000031,127.5650024,70.4309006,21.1944008,532.8629761,329.9609985,256.1669922,92.7798996,73.6297989,18.5767994,32.6808014,2145.1699219,3.7393999,242.9629974,101.7720032,33.5102997,39.2883987,2193.3798828,4.4205098,144.2140045,87.2317963,21.8057995,350.7569885,105.689003,54.1174011,337.1220093,121.6819992,47.3074989
499.8240051,295.1279907,238.2599945,127.3089981,70.4225006,21.1571999,532.7509766,329.8819885,256.072998,92.2469025,73.6044006,18.4878006,32.6833,2146.5800781,3.71035,242.5070038,101.6669998,33.5663986,39.2169991,2195.1599121,4.4145899,143.5019989,86.8936996,21.6366005,350.7000122,105.6350021,54.3008995,337.1210022,121.8190002,47.3139
515.039978,326.7479858,276.1589966,141.5,79.9698029,21.9734001,527.8889771,338.6789856,255.4259949,100.1740036,73.4311981,18.6585007,31.8922005,2152.0300293,3.5836201,238.9900055,97.3666992,30.0524998,37.7195015,2196.7900391,4.3116498,155.4649963,84.4232025,21.4519997,349.5580139,112.572998,52.8810997,350.9450073,130.8159943,50.0265999
