M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
160.6950073,3981.3200684,32.2557983,805.4680176,255.6349945,167.0180054,193.8679962,4002.0400391,44.0671005,636.9940186,240.9960022,145.1029968,346.2170105,112.447998,51.203701,337.9679871,124.9140015,47.7801018,0.0
183.8990021,3962.3999023,50.4432983,799.2219849,333.7569885,197.7059937,233.496994,4017.4799805,64.9620972,591.4260254,308.7420044,175.1829987,356.9590149,95.1856995,52.6985016,346.4509888,110.2139969,50.1561012,0.0
160.9400024,4005.1101074,45.4944,810.2310181,322.7130127,191.2949982,214.1309967,4065.0500488,59.1927986,576.9329834,290.428009,162.6829987,363.8039856,103.0920029,53.2980003,348.1369934,116.9629974,49.3047981,3.4
227.8480072,3916.2700195,60.1901016,779.6420288,364.6319885,211.7850037,278.8479919,3965.1398926,76.2630005,583.559021,344.0750122,192.4470062,360.1719971,83.5770035,55.412899,347.1019897,101.1699982,51.4327011,0.0
156.1759949,3986.1398926,36.9261017,809.5250244,277.7669983,176.3910065,193.9250031,4032.8999023,47.1889,602.2210083,250.8549957,143.0509949,350.7460022,108.3280029,52.6875992,337.1830139,122.098999,47.3830986,0.0
137.9080048,3984.5,25.4960003,859.2000122,253.7519989,171.9129944,171.1660004,4011.8798828,37.5722008,715.0189819,234.8699951,152.3950043,343.1380005,118.4160004,47.7276001,347.7019958,135.7830048,51.2587013,0.0
155.9960022,3968.2600098,36.2145004,806.6359863,258.0620117,168.1109924,187.9790039,4002.1699219,49.2723999,642.4730225,247.0590057,153.0090027,347.3580017,112.7259979,49.718399,341.0100098,123.8690033,47.9611015,0.0
152.4190063,4016.8500977,33.4392014,800.8959961,262.5969849,166.5700073,185.2429962,4029.8798828,41.2486992,603.4370117,234.8009949,137.0549927,349.2749939,112.5090027,51.6875,350.7820129,130.2019958,49.9390984,0.0
158.6820068,4016.0100098,33.4679985,763.7810059,257.1149902,151.2449951,186.548996,4024.5400391,41.2169991,552.3870239,231.0590057,124.9029999,339.8439941,106.5009995,51.3459015,334.9500122,123.3759995,47.4035988,0.0
130.9909973,4056.4099121,39.1781006,827.2470093,281.8200073,177.0469971,164.1369934,4079.0200195,45.2630005,654.1209717,251.9689941,142.9929962,345.644989,116.0490036,50.8955002,342.9129944,134.4290009,49.4704018,0.0
214.7689972,3919.0400391,55.9417,792.9219971,348.9299927,204.378006,264.2449951,3962.7700195,72.1503983,602.3989868,328.519989,187.3860016,359.95401,88.2334976,52.5890007,347.2999878,104.1500015,50.6927986,6.8
214.6920013,3930.1799316,53.9552994,792.5430298,323.7990112,189.6589966,257.0859985,3935.4699707,71.1613007,631.5209961,305.2009888,184.1889954,355.8059998,89.8800964,47.6707001,349.3420105,104.9349976,50.1365013,10.1
152.5540009,4023.8898926,35.0640984,773.7810059,273.5329895,170.0980072,181.2590027,4045.6699219,41.9067993,584.1810303,243.7200012,133.1999969,343.0809937,108.4789963,52.7492981,338.2149963,124.0910034,47.4113007,6.8
172.0870056,3980.3701172,47.9813995,802.46698,330.9249878,197.845993,223.9380035,4042.8300781,61.8283997,584.2310181,302.57901,171.2590027,360.1749878,98.8098984,53.2947006,353.3649902,113.0770035,50.2779999,0.0
250.5879974,3880.1799316,62.2767982,758.7949829,385.0690002,224.9279938,319.0700073,3916.2399902,79.526001,572.257019,360.598999,205.5079956,360.723999,80.3715973,58.3992996,357.8540039,99.0330963,54.2294998,0.0
122.1600037,4055.8898926,34.8028984,849.2800293,265.8500061,164.0570068,145.5690002,4073.3000488,42.6727982,706.9680176,248.3430023,150.0099945,345.0650024,120.0589981,47.5680008,344.822998,137.8999939,51.2957001,10.1
212.3119965,3933.1599121,53.4634018,790.2269897,322.868988,189.6380005,255.6730042,3940.9399414,70.5688019,628.5560303,304.2860107,182.7359924,355.3970032,90.7022018,48.1133003,347.7590027,105.8649979,50.232399,10.1
152.4689941,4005.1799316,31.2840004,816.8530273,258.2590027,166.9210052,185.1210022,4021.6799316,39.8456001,627.2969971,233.1920013,139.2400055,343.8609924,112.1940002,50.7075996,343.1380005,129.1790009,49.7476006,6.8
115.4100037,4137.5600586,40.6842003,856.84198,289.4559937,179.7380066,143.3950043,4147.4399414,46.3855019,702.8200073,266.8370056,154.1080017,355.5150146,121.7770004,50.212101,352.1570129,139.8580017,50.9361,0.0
147.3300018,3984.2700195,41.9616013,813.1879883,290.3059998,167.871994,185.1779938,4060.1699219,54.7089996,605.3980103,270.4030151,149.3659973,351.1719971,106.2160034,50.2192993,334.2080078,118.7470016,46.5116005,10.1
120.3619995,4019.1298828,32.1152992,863.4190063,262.7529907,170.4210052,152.8009949,4040.9799805,42.0261993,736.4390259,247.272995,152.2960052,342.3609924,122.6729965,46.7887001,341.7229919,141.2689972,50.7056007,0.0
167.5209961,3982.6398926,46.899601,810.2290039,323.7799988,192.4329987,217.9340057,4043.7600098,61.0890007,588.5219727,296.3240051,168.8419952,365.5440063,100.8889999,53.1054001,355.4869995,114.8590012,50.0087013,3.4
150.2599945,3991.0,26.2490997,839.6519775,254.3950043,170.8269958,182.8800049,4008.5400391,37.2854004,678.4719849,235.4799957,146.2480011,344.026001,115.0189972,49.9174995,343.3909912,131.473999,50.2827988,0.0
153.2929993,4013.8898926,38.3876991,785.8339844,300.8250122,194.852005,191.647995,4061.3999023,45.8193016,560.322998,253.0440063,136.7949982,346.9389954,105.8850021,56.6904984,342.4890137,123.7470016,48.6912994,0.0
156.5749969,3988.0200195,36.5819016,807.4920044,276.427002,175.6679993,194.0160065,4032.1499023,46.6171989,599.5709839,249.048996,142.1360016,350.6719971,108.2710037,52.7158012,337.1839905,122.2559967,47.4006004,0.0
151.4080048,3959.2299805,39.8384018,814.0449829,269.0589905,168.3480072,184.7570038,4020.9899902,52.9556999,637.0969849,257.6430054,153.3820038,347.6839905,110.9169998,49.3336983,340.8380127,122.5149994,47.5555992,3.4
167.0420074,3981.2199707,27.5102005,806.9459839,254.6009979,172.2980042,200.8079987,3980.1699219,38.1609993,668.151001,238.052002,149.1820068,343.8989868,112.913002,53.0041008,347.1900024,126.7590027,49.9244995,0.0
157.3040009,3948.0400391,44.5303001,812.8779907,287.5950012,171.3609924,192.4320068,4038.3300781,59.0400009,623.8300171,274.9809875,157.2740021,349.3760071,103.4309998,48.493,333.2099915,114.8909988,46.9640999,0.0
157.4700012,3987.1000977,37.0760002,800.3049927,271.4060059,168.6199951,192.0579987,4020.3400879,47.9552002,615.2089844,252.3540039,148.8769989,347.0899963,109.5429993,50.3781013,340.8450012,122.7350006,47.9585991,6.8
154.473999,3981.1398926,39.466301,801.8829956,283.8739929,175.8179932,193.7230072,4039.9899902,51.088501,598.0050049,258.6740112,144.5879974,349.8039856,108.6090012,51.2478981,336.0169983,122.9430008,46.5765991,10.1
242.4259949,3896.6899414,61.3236008,776.322998,361.9930115,204.0420074,289.3880005,3923.0700684,79.1931992,607.1550293,341.5629883,191.6230011,357.1029968,80.245903,49.7501984,347.9530029,97.9209976,51.1417999,6.8
144.0839996,3949.6000977,41.7350998,829.132019,265.5759888,149.5829926,171.3430023,4098.5800781,55.8204002,628.2080078,266.3649902,140.7169952,348.6889954,110.2200012,48.1590996,330.9899902,122.1100006,44.9329987,0.0
164.6329956,3983.3601074,27.4871006,806.8449707,243.3150024,161.5319977,203.4539948,3983.4199219,37.5265007,635.8469849,222.654007,140.1320038,342.6040039,113.4229965,50.5172997,346.0419922,129.3179932,50.2748985,10.1
132.904007,4022.6599121,32.1794014,848.9920044,262.1560059,169.7879944,162.5910034,4038.5500488,41.0770988,703.2620239,244.1109924,152.0599976,343.2990112,118.6259995,48.0354004,347.7890015,135.9900055,51.0713005,0.0
225.6670074,3928.7900391,56.3264999,796.3389893,325.1289978,191.522995,269.3399963,3913.6599121,74.0561981,646.0469971,305.9490051,189.548996,357.1109924,85.9980011,46.1987,356.5069885,101.7789993,51.7072983,10.1
128.1060028,3952.0900879,25.1728001,921.4130249,250.4250031,180.2460022,164.7489929,4001.4799805,38.0169983,753.2930298,227.9490051,159.3350067,360.303009,121.0670013,46.0940018,366.3569946,139.6909943,53.5063019,0.0
205.3350067,3931.8000488,53.1328011,789.6820068,328.5299988,191.5350037,251.253006,3959.3100586,69.5332031,614.8449707,309.6260071,180.9609985,355.4039917,91.8158035,50.1543007,347.6350098,106.9520035,50.2935982,6.8
247.7129974,3910.5800781,64.6306,769.8610229,362.7090149,208.227005,289.2170105,3929.5900879,82.9187012,600.2130127,344.0209961,196.0579987,356.1289978,77.8500977,52.8496017,351.894989,96.1724014,52.8894005,6.8
125.1660004,3966.9299316,25.6338005,913.0770264,251.7369995,178.220993,162.0039978,4007.8500977,38.6575012,750.9719849,231.2030029,159.848999,360.3819885,121.2750015,46.3574982,366.4070129,140.2630005,53.4006004,0.0
118.0800018,4013.4899902,30.7994995,862.9730225,263.5270081,169.9080048,154.8070068,4039.6799316,41.2820015,735.9589844,245.5299988,151.1629944,338.1090088,122.4860001,46.0526009,340.20401,141.3289948,50.603199,3.4
127.2149963,4068.8999023,39.657299,831.2269897,282.2210083,176.4149933,159.3959961,4087.6398926,45.5839005,666.9359741,254.6679993,145.0070038,345.7619934,117.1940002,50.4631996,343.0580139,135.451004,49.5970001,0.0
150.7039948,3897.9299316,42.3708,828.6710205,265.0329895,179.772995,180.4290009,3971.6799316,56.3916016,680.3359985,258.598999,163.3529968,358.1419983,113.0350037,49.3799019,342.0660095,123.3789978,47.0107002,0.0
222.4920044,3924.4799805,55.8858986,793.4730225,326.4519958,193.1269989,265.9599915,3915.25,73.7149963,642.0689697,307.321991,190.7550049,357.1149902,87.0106964,46.8409996,356.553009,102.3290024,51.8947983,10.1
141.2449951,4035.8100586,38.7527008,810.710022,287.4849854,181.720993,175.8379974,4062.6298828,44.9528999,609.9660034,248.2980042,140.1360016,349.6239929,111.9329987,53.5716019,350.9500122,130.5249939,49.9852982,0.0
199.7050018,3942.4699707,50.5689011,794.1259766,307.4790039,185.0070038,240.5630035,3951.9099121,67.4222031,633.7329712,290.6489868,178.9960022,355.4060059,94.9588013,48.1659012,347.6539917,108.6709976,49.9706993,0.0
210.5809937,3934.0,53.1255989,790.5640259,321.6289978,189.2929993,253.8419952,3943.1799316,70.1666031,628.2559814,303.2160034,182.2590027,355.3989868,91.2266006,48.2501984,347.7430115,106.2300034,50.2109985,10.1
236.5180054,3911.8100586,61.6102982,762.9990234,371.2210083,221.1569977,290.131012,3947.3798828,78.341301,578.4550171,350.2890015,203.3110046,360.7019958,81.4909973,57.2416992,357.7479858,100.0479965,54.1432991,0.0
246.1399994,3897.3601074,62.7863007,770.6610107,367.1629944,208.4129944,293.2460022,3922.6799316,80.9264984,601.4310303,347.9429932,195.7429962,354.0650024,79.1841965,51.7765007,350.3410034,97.2108994,52.2626991,0.0
115.4499969,4090.4099121,38.327301,864.5759888,276.4890137,175.2949982,144.5749969,4104.2099609,44.9364014,717.8889771,258.3959961,153.9600067,355.276001,123.1500015,48.6437988,351.9819946,141.1439972,51.0816994,3.4
145.901001,4023.5100098,37.6198997,799.1719971,301.696991,199.2700043,182.0970001,4078.0800781,44.1887016,571.9000244,249.6130066,135.3950043,347.7669983,108.7190018,57.4322014,347.072998,127.0930023,48.4025993,0.0
143.6300049,4008.6398926,31.2926998,834.3289795,264.0910034,172.1620026,174.2050018,4028.4099121,40.027401,662.6060181,240.1320038,144.6779938,344.0849915,114.0899963,50.0588989,343.2820129,131.0610046,50.0335007,6.8
133.8450012,4001.7600098,29.4484005,856.8800049,257.3139954,170.8329926,165.3040009,4022.5800781,39.7098007,713.2910156,239.4309998,153.003006,343.2780151,118.9309998,47.6632996,347.7780151,136.345993,51.2170982,3.4
134.7409973,4037.6101074,35.6824989,830.9130249,272.723999,174.375,166.9060059,4062.2600098,43.2471008,661.7420044,246.121994,143.2610016,345.5910034,116.5410004,50.0214005,342.8930054,134.8679962,49.5603981,0.0
146.2519989,3907.4799805,42.3718987,830.6420288,267.1789856,168.25,181.7660065,4002.6999512,56.7196999,671.4140015,263.54599,156.3959961,344.4249878,111.2839966,45.9724998,329.8330078,122.6080017,45.3937988,3.4
149.1730042,4022.3500977,35.2431984,802.2379761,273.0620117,172.8970032,181.7120056,4041.6201172,42.4541016,600.4500122,241.3580017,137.7590027,349.3469849,111.8600006,52.6306992,350.776001,129.9149933,49.8916016,6.8
246.8029938,3912.2399902,65.2509995,768.6719971,363.1109924,211.5650024,288.3129883,3933.6899414,83.4051971,598.2379761,344.9389954,198.5529938,360.4979858,76.6502991,53.4659996,357.5780029,95.5248032,53.4777985,0.0
216.121994,3942.3500977,53.3785019,779.5869751,315.473999,188.3009949,255.9660034,3922.1298828,70.5634003,642.7919922,296.6470032,188.3130035,357.4150085,89.9766006,47.0507011,361.2919922,104.822998,52.3580017,0.0
232.4179993,3932.6298828,58.0614014,773.7960205,337.1549988,196.1080017,272.2189941,3921.3500977,77.1224976,626.6879883,316.5899963,192.8609924,357.4119873,80.4521027,48.9357986,361.2980042,98.8673019,52.8133011,0.0
143.4589996,4030.3999023,35.4030991,814.6400146,272.8009949,174.0099945,176.5650024,4045.2399902,42.7603989,630.1760254,242.6130066,142.1300049,349.67099,114.3600006,51.9370995,351.1140137,132.2440033,50.2394981,6.8
137.5019989,4022.1899414,32.0247002,841.1530151,262.4129944,169.0039978,167.5420074,4036.7700195,40.7929993,688.3499756,243.0549927,150.2440033,343.1239929,117.3339996,48.4912987,347.6940002,134.5630035,50.9530983,0.0
140.151001,4031.6799316,33.7391014,824.6560059,267.5130005,172.3639984,172.1730042,4039.2399902,41.8344994,658.8469849,242.2070007,146.1100006,349.9119873,117.197998,50.8599014,351.3970032,134.6430054,50.5786018,10.1
154.052002,3956.8999023,38.1018982,808.6430054,256.5650024,167.4980011,185.0899963,3995.8798828,51.6128006,648.9320068,248.1260071,154.5410004,347.5820007,112.9660034,49.1889,339.9590149,123.6719971,47.6963005,0.0
202.0390015,3934.75,52.5653,790.9000244,325.6799927,190.276001,247.5509949,3963.5900879,68.8469009,615.1129761,306.8829956,179.7409973,355.4030151,92.6532974,50.1971016,347.5899963,107.5469971,50.2139015,6.8
246.7980042,3910.3200684,65.066597,768.164978,364.4320068,212.1959991,289.2919922,3933.0500488,83.1399002,597.2579956,346.2099915,198.9340057,360.4979858,76.8877029,53.6156006,357.5840149,95.7601013,53.5125008,0.0
122.9049988,3998.1699219,31.8876991,870.4550171,260.8640137,171.253006,154.4089966,4020.1201172,41.5540009,744.5209961,248.5390015,155.2669983,342.428009,122.4240036,47.0415993,341.8070068,141.1100006,50.8787003,0.0
241.5339966,3893.5100098,60.8027992,775.3540039,361.6520081,203.7949982,288.881012,3922.2900391,78.5711975,606.5599976,341.1659851,191.0800018,357.0480042,80.6631012,49.2402992,347.8850098,98.0812988,51.0971985,6.8
173.3289948,3972.1899414,48.0382004,801.0109863,324.0039978,192.451004,221.5939941,4031.6899414,62.3735008,592.8480225,298.5690002,170.4089966,356.7969971,98.3592987,52.2364006,345.5499878,112.0510025,50.1952019,3.4
153.1990051,3986.5,40.7798004,804.7030029,293.1560059,178.3359985,195.0249939,4049.5700684,52.3773994,594.0410156,266.0190125,145.9420013,349.9410095,107.5940018,51.5619011,336.0230103,122.2020035,46.5737,0.0
164.3970032,3942.8300781,45.0884018,814.085022,284.697998,175.9109955,201.3580017,4003.8898926,60.2522011,636.1459961,272.8089905,165.1860046,357.3829956,104.3099976,48.7116013,346.1170044,115.7610016,48.0360985,3.4
122.0410004,4092.2700195,40.1325989,832.9849854,283.3190002,174.6710052,151.5310059,4105.2099609,45.9760017,681.2009888,258.7579956,147.4550018,345.0150146,118.7409973,50.0793991,342.552002,136.7129974,49.8376999,0.0
151.9640045,3962.0500488,39.5690994,812.7290039,269.1239929,168.5670013,185.4830017,4020.4199219,52.5642014,635.4639893,257.071991,153.173996,347.6419983,110.8939972,49.4444008,340.8479919,122.572998,47.6035995,3.4
143.7779999,4033.1298828,37.6767006,798.6550293,294.8779907,189.7230072,178.404007,4075.3400879,44.3549004,586.6820068,250.0319977,137.5379944,347.7709961,109.7180023,55.5903015,347.1870117,127.939003,48.5327988,0.0
247.4889984,3903.7900391,63.9025002,768.4580078,366.6400146,210.1069946,292.4410095,3926.8100586,81.9863968,598.1599731,347.7730103,197.0039978,356.1180115,78.3093033,53.0124016,351.8940125,96.6893997,52.9555016,6.8
165.0330048,3974.8400879,46.164299,807.2769775,313.9129944,185.098999,209.7590027,4044.6799316,60.5793991,596.6170044,289.7950134,165.8450012,360.0559998,101.0309982,51.9724998,353.1619873,114.0970001,49.8442001,0.0
115.3219986,4077.9199219,37.767601,868.085022,274.3959961,176.2830048,146.621994,4094.7900391,44.6649017,719.9840088,256.1210022,154.1199951,355.2359924,123.5550003,48.5970001,351.9570007,141.5390015,51.1503983,3.4
117.8990021,4073.2600098,36.1707001,860.8809814,270.6489868,171.1519928,145.5240021,4086.2900391,43.8235016,722.9869995,253.5910034,156.526001,349.0379944,122.9199982,47.6735992,352.9079895,140.3970032,51.7332001,0.0
117.3420029,4044.3701172,33.5138016,863.1970215,268.2390137,172.621994,150.871994,4065.7199707,43.1500015,729.2449951,249.7920074,153.8820038,345.052002,125.5230026,47.4457016,344.8320007,142.9920044,51.3420982,10.1
245.5330048,3901.5400391,64.0094986,760.8770142,374.8080139,222.5390015,296.4240112,3934.8798828,81.2889023,581.1710205,355.7170105,206.6040039,360.6470032,78.7757034,57.6769981,357.8120117,97.7210007,54.3403015,0.0
119.5459976,4023.7099609,32.2793007,862.0830078,263.8510132,170.4190063,152.4470062,4045.9099121,42.2243996,734.9349976,247.7420044,151.6690063,342.3510132,122.7919998,46.8119011,341.7109985,141.3480072,50.6654015,0.0
115.6149979,4096.4599609,38.4281998,862.5960083,277.3240051,174.6380005,143.3329926,4108.9599609,44.9715996,717.1030273,259.4060059,153.8589935,355.2940063,122.9290009,48.6161995,351.9909973,140.9389954,51.0377007,3.4
152.7749939,3966.3500977,39.1767006,810.9160156,269.5690002,168.8560028,186.6130066,4020.2800293,51.9542007,632.6610107,256.4689941,152.7429962,347.5759888,110.7870026,49.6153984,340.8569946,122.6309967,47.6675987,3.4
146.1849976,4025.8701172,36.8795013,800.9500122,282.5480042,179.2660065,179.677002,4055.3701172,43.5853996,598.6190186,246.0749969,138.1699982,345.5859985,110.9869995,53.5485001,347.7659912,129.1080017,48.9033012,0.0
152.3990021,4013.6101074,38.1577988,787.065979,302.6329956,198.1609955,190.4219971,4064.9199219,45.4273987,558.7689819,252.2400055,136.0279999,346.9419861,105.887001,57.3130989,342.4689941,123.7539978,48.6333008,0.0
199.6849976,3938.8999023,51.1237984,793.2299805,313.223999,186.6109924,242.0769958,3956.7800293,67.7226028,627.3870239,295.9590149,178.9129944,355.3989868,94.4281006,48.8510017,347.6109924,108.4710007,50.0311012,10.1
215.375,3915.9399414,55.5820007,793.1630249,345.9609985,202.5549927,264.3789978,3956.4599609,72.0541,608.1389771,326.0660095,186.9790039,359.9020081,88.558403,51.6590996,347.2860107,104.1009979,50.604599,0.0
189.7850037,3945.3798828,51.0727997,797.0460205,326.0910034,194.7660065,235.9440002,3996.75,66.4485016,604.0949707,305.2789917,177.0420074,356.82901,94.6773987,51.7354012,346.4809875,109.348999,50.2358017,0.0
116.3710022,4033.8300781,32.7155991,858.0549927,267.3850098,170.0630035,152.3059998,4057.6799316,43.0164986,729.848999,249.375,149.4459991,342.3080139,123.4639969,46.9304008,341.6860046,141.8090057,50.5442009,0.0
151.0579987,4000.0800781,29.3848,827.7860107,256.8309937,168.8370056,183.6139984,4016.6398926,38.8754005,651.7839966,234.4859924,142.6950073,343.9570007,113.4960022,50.3264008,343.2680054,130.2420044,49.9989014,0.0
134.0650024,3975.4799805,25.6114998,871.2210083,251.3939972,171.3370056,168.5789948,4006.5900879,37.9065018,726.2789917,232.026001,150.8379974,344.2420044,119.8470001,46.7983017,347.2319946,138.0650024,51.2985001,0.0
