H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
66.1613007,3097.1201172,5.9777198,62.0012016,44.7252007,5.00564,48.5662003,3307.3500977,5.0989099,66.7506027,43.675499,3.61853,160.6119995,57.6636009,19.9983006,149.3220062,68.8984985,18.6140003,33.8
61.3880997,3078.5500488,5.4675102,62.8180008,49.6282005,4.87853,64.3078003,3032.8798828,6.2579298,67.2537994,49.8889008,4.1251798,166.7400055,57.9892998,20.4094009,152.6459961,70.3061981,21.0450001,0.0
63.6077003,2941.2399902,5.5159602,57.578701,36.860199,4.5938001,56.4454994,3019.5600586,5.1164398,66.9934998,35.6414986,3.9440999,168.8919983,56.9178009,19.7616997,157.8139954,65.4422989,21.1116009,0.0
131.753006,1461.6999512,18.2619991,64.896698,74.819397,45.3695984,128.3099976,1315.6800537,19.2837009,60.4594994,78.6119003,35.125,185.7709961,35.5200005,16.8586006,142.9649963,47.3123016,15.9104004,0.0
61.8754997,2934.6599121,5.3259802,58.9360008,51.2829018,4.7715402,72.9761963,2817.4299316,6.3431401,67.2928009,51.3250999,4.1503701,169.1109924,58.2369995,19.8642006,156.1490021,69.8961029,21.2364998,0.0
113.2139969,1716.4300537,15.0094004,59.9921989,53.7938995,37.1262016,91.8236008,1730.6099854,10.9588003,60.7467003,64.7679977,28.8248997,181.2890015,40.635601,16.9895,145.5700073,52.425499,16.6095009,0.0
117.1050034,2382.6398926,16.0963993,75.0025024,66.6652985,57.9357986,173.4880066,2355.7800293,25.7483997,61.3835983,59.1921005,44.6814003,176.595993,35.3796005,17.0739994,141.8760071,45.7027016,15.9113998,22.5
67.9940033,3297.3701172,6.4944501,64.9926987,47.4985008,5.0766702,54.7868996,3578.4799805,6.1045499,68.0091019,46.3611984,3.52282,160.451004,63.5556984,20.0249996,146.8220062,78.7225037,18.0566006,0.0
91.7850037,2953.3000488,11.4343996,81.0168991,53.3760986,42.0247993,117.512001,2857.7900391,16.2346992,67.4837036,50.7196999,31.7502995,179.7599945,47.8298988,19.5517006,151.0700073,58.906601,19.1641006,0.0
67.686203,3248.1599121,6.3887701,64.3663025,47.7929993,5.0962801,54.2215996,3510.8200684,5.8835602,68.0112991,46.5992012,3.58305,159.6759949,62.6366997,20.0030994,147.0570068,77.117897,18.0856991,22.5
118.9280014,1605.25,16.1117001,61.3474998,63.1255989,40.4662018,109.2490005,1536.4399414,14.7296,60.8306007,75.5039978,31.6555004,181.003006,37.9506989,16.9675007,142.7079926,50.4704018,16.0293007,0.0
75.9725037,2562.6999512,8.1202497,54.8793983,51.0084,9.9573002,77.3798981,2557.8701172,8.0349598,63.0517998,50.5699997,8.6529398,164.8059998,52.1439018,19.3719006,152.8119965,63.6596985,19.4722996,33.8
66.7080994,3276.3500977,6.2997499,65.2129974,52.4822998,5.1258302,56.2378998,3511.5100098,5.974,68.1278,50.8740997,3.5118599,158.6710052,63.2038002,19.9762993,145.7180023,78.4513016,17.6331997,0.0
136.2100067,1526.7900391,19.2110996,68.2260971,94.6392975,50.7424011,153.4779968,1298.8599854,25.5114994,60.6413994,87.1171036,39.1483002,190.0780029,32.5292015,17.0356007,141.4850006,44.4640007,16.3757,0.0
124.8570023,1662.9100342,17.3166008,67.3457031,96.831398,48.3620987,131.1239929,1540.3000488,20.0660992,60.7285995,91.1804962,39.0619011,161.875,34.4586983,16.8570995,133.9120026,50.0080986,13.9874001,0.0
65.3787994,3037.1201172,5.8281102,61.1828003,45.1459007,5.0718699,53.7123985,3193.5200195,5.3204699,66.7580032,44.1623001,3.7442801,158.723999,57.2092018,19.9729996,149.5480042,68.0619965,18.5983009,33.8
68.3226013,3363.25,6.6292801,65.8113022,46.5307007,5.0450802,55.8651009,3667.0600586,6.4541898,68.0005035,45.551899,3.4484799,161.7169952,64.7126999,20.0618992,146.6320038,80.7436981,18.0825005,0.0
66.7536011,3344.0,6.3769002,66.2115021,50.7683983,5.0823498,57.217701,3596.8300781,6.26231,68.0988998,49.3120995,3.4160399,160.9149933,64.4494019,20.0177002,145.621994,80.4869995,17.6954994,11.3
66.4793015,3331.4399414,6.3161502,66.1168976,52.9352989,5.1867599,56.9704018,3574.6899414,6.1621699,67.0619965,51.1987991,3.5630701,160.9299927,64.4869995,20.1324997,146.2570038,80.4272995,17.4118004,11.3
134.6580048,1623.4300537,19.0170994,70.8188019,107.7900009,55.9113007,162.6829987,1414.6700439,28.1404991,60.8572006,92.6732025,42.6901016,195.3560028,30.9323997,17.2576008,141.6230011,43.2234993,17.1578007,0.0
140.1679993,1521.7399902,19.8649998,68.1380005,85.6725998,50.0489998,160.8390045,1270.8599854,26.1749001,60.5714989,80.8815994,38.5150986,192.2519989,32.8395004,17.0011005,143.0639954,43.5895004,16.4004002,33.8
63.667099,2904.6398926,5.5180702,57.2873001,36.2736015,4.9559398,63.732399,2968.1000977,5.8579001,66.8482971,35.7895012,4.3752799,167.8800049,57.2905006,19.7049007,157.4470062,66.9542999,20.2185001,0.0
123.9509964,2331.2700195,17.2742004,75.5416031,66.4072037,60.2010994,185.6069946,2284.9799805,28.1637001,61.0335999,59.2835999,46.2397003,181.0319977,34.3591995,16.7924995,143.5890045,44.1296997,15.7820997,0.0
63.4189987,3001.4499512,5.6296902,61.5228996,72.3956985,5.1487699,63.5766983,2991.5100098,5.73106,67.5494995,70.9820023,3.95526,147.1309967,58.4924011,20.2271996,145.5469971,70.7767029,18.3381004,0.0
104.2080002,1923.8299561,13.3872995,59.0595016,46.9626999,33.8316002,71.3666,2026.6999512,7.2258801,60.7099991,53.6664009,26.0743999,178.8119965,43.6052017,17.0424004,147.8650055,55.3455009,17.3062,0.0
63.5455017,2925.8701172,5.5001502,58.0546989,40.1683006,5.2164502,71.777298,2906.2399902,6.5261698,67.0222015,40.547699,4.3210902,161.822998,57.6870995,19.6662006,155.0019989,68.8909988,19.7502003,33.8
94.4779968,2269.7399902,12.0438995,63.4976006,50.1105003,39.9864006,95.6783981,2316.5,12.6820002,61.1475983,48.2168007,30.8297997,162.4929962,41.9113007,17.0146008,142.9889984,53.7002983,16.5293007,0.0
61.9945984,3195.25,5.7103901,64.3247986,41.9832001,4.8527598,60.9352989,3228.2099609,6.48838,67.2731018,42.5971985,4.04918,171.5700073,58.0782013,20.4400005,153.6589966,71.152298,21.3267994,0.0
64.7217026,2974.5100098,5.6257901,58.6848984,42.3232002,5.0875602,54.8684998,3119.6899414,5.2462101,67.1727982,41.2545013,4.1101599,161.220993,57.8065987,19.5370007,153.7230072,67.653801,19.3560009,0.0
63.8119011,2930.9699707,5.5292702,58.0615997,38.3180008,5.35712,70.2417984,2943.3100586,6.4964499,67.0313034,38.6859016,4.38484,159.3130035,57.5987015,19.5853996,154.1820068,68.6720963,19.3101997,33.8
95.8780975,2734.6101074,11.7974005,75.7912979,56.6068001,39.8073006,122.4570007,2640.5400391,17.1942005,65.4580002,53.645401,30.4193001,177.7839966,45.5472984,18.2033997,149.5249939,56.1348,18.8043995,33.8
61.8633995,3081.2099609,5.5373302,62.9110985,52.2770004,4.9127102,61.646801,3056.8000488,6.03297,67.4172974,52.3050995,4.1312499,163.8760071,58.1077003,20.3614006,151.7259979,70.3628998,20.9451008,0.0
64.5213013,3163.2299805,5.9167199,63.0565987,72.2714005,5.2340498,52.6567001,3265.9799805,4.9625602,67.763298,67.8504028,3.67871,153.8379974,61.9000015,19.7355003,145.2870026,76.9875031,16.3306007,0.0
64.6969986,2974.7900391,5.6198802,58.8774986,44.053299,5.25173,59.5923996,3098.3798828,5.67732,67.2453003,43.2552986,4.1705399,157.6730042,57.8651009,19.4864006,152.3999939,68.4674988,18.8460007,33.8
113.5049973,1720.2800293,14.9863997,59.9378014,55.4608002,36.577301,79.9738998,1736.6500244,9.3682499,60.7487984,63.6763,28.2716007,181.4859924,41.5467987,17.0459003,145.6950073,53.3272018,16.9286995,11.3
62.1287003,3261.2600098,5.81282,65.1164017,39.7178001,4.8357801,61.5695992,3326.6398926,6.8017402,67.2033005,40.4886017,3.93806,172.7230072,58.9403,20.4645004,153.2700043,72.7577972,21.1074009,0.0
89.963501,2367.3999023,11.2377005,63.4095001,49.385601,39.2014008,88.4244995,2438.8400879,11.8369999,61.1242981,47.3237991,30.1730003,164.1210022,43.0102997,17.0793991,144.1309967,55.2938995,16.9789009,11.3
75.3396988,2601.1201172,8.1179895,54.660099,44.0223007,7.8417001,78.3179016,2578.6000977,8.0631199,65.3582993,43.4569016,6.2395,166.2920074,53.6904984,20.0403996,154.3619995,63.9676018,19.8603001,33.8
65.843399,3088.6499023,5.9541798,62.0262985,47.1949005,5.0833702,52.7075996,3269.9199219,5.36163,66.8228989,46.0870018,3.6450901,158.1710052,57.8628998,19.9634991,148.4609985,69.5136032,18.2954998,0.0
133.3540039,2273.9399414,18.8833008,76.854599,63.8288002,60.8478012,212.4700012,2099.6101074,32.0695,60.8039017,56.4320984,46.3692017,195.2369995,32.7935982,16.9507008,145.8240051,40.9095001,16.3066006,0.0
121.2600021,2298.0700684,16.7810001,74.9897995,68.0596008,59.7943993,170.3970032,2281.7900391,26.0704994,61.0814018,61.1685982,46.0183983,176.8320007,34.8317986,16.7406006,142.8249969,45.3823013,15.5938997,22.5
66.0285034,3079.8400879,5.9309802,61.7366982,44.0881004,4.98945,48.0709991,3284.8999023,5.0082502,66.7272034,43.0546989,3.6417699,161.0390015,57.3806992,20.0048008,149.7230072,68.283699,18.7387009,0.0
107.9440002,2400.0900879,14.4610004,72.1781006,61.865799,52.6716995,148.3840027,2428.1799316,21.1975002,61.2980003,55.3148994,40.6136017,171.4250031,38.0433006,17.0846996,141.9689941,48.2952995,16.0627003,33.8
120.987999,1590.3699951,16.4487,61.577301,65.263298,40.6549988,108.375,1495.3800049,14.8266001,60.8460007,74.3281021,31.6905003,182.5930023,37.8278008,17.0198994,143.0930023,50.3291016,16.3502998,0.0
136.4850006,2123.3798828,19.3756008,76.5906982,61.9511986,57.9833984,211.6849976,1965.9300537,32.3679008,60.5057983,54.2612991,43.9594994,201.496994,33.6702003,17.0207996,148.3139954,39.027401,16.2234993,0.0
64.8951035,2989.7399902,5.63941,59.139801,45.3549995,5.2227201,57.4959984,3132.8601074,5.51017,67.2845993,44.342701,4.1122198,157.9559937,58.1430016,19.4726009,152.1580048,68.7817993,18.8176994,33.8
121.1480026,1974.8399658,16.7493,76.1923981,97.9740982,64.9765015,141.5529938,1954.6999512,23.4521008,61.4622993,91.5699005,51.0592003,162.9859924,33.0332985,16.6884003,137.348999,47.6195984,14.1819,0.0
105.5940018,1890.4599609,13.6793003,58.972599,45.2905998,34.1677017,83.2353973,1978.9499512,8.7776203,60.6899986,52.3862,26.3948994,180.0700073,42.6391983,16.9944992,148.5429993,54.0536995,17.1432991,11.3
108.6389999,2106.0700684,14.4716997,67.2237015,64.8272018,46.2192993,114.9229965,2128.0600586,15.9399996,60.8013,62.278801,35.8708,160.7290039,38.4034004,16.8705997,140.7230072,50.2905006,15.3857002,0.0
129.7220001,1785.5799561,18.1900997,73.7712021,102.0410004,61.1473007,148.298996,1661.4300537,25.1735992,61.1912003,91.5663986,47.7540016,175.923996,32.1787987,16.7831001,137.4640045,46.6996994,15.0611,22.5
119.9560013,2067.7700195,16.5585995,76.8570023,93.9980011,65.6672974,144.4989929,2058.0600586,23.8841,61.4874001,86.9504013,51.4057999,163.9389954,33.1699982,16.7071991,138.227005,47.3697014,14.3864002,0.0
65.4326019,3331.6499023,6.1489401,66.5811005,54.9673996,5.1792698,57.1054001,3532.9799805,5.9201598,67.1707993,52.6349983,3.46823,163.4299927,64.7279968,20.0289001,146.3220062,80.6578979,17.4051991,11.3
136.6029968,1799.6999512,19.3784008,72.971199,93.2968979,57.7764015,180.4759979,1553.1999512,30.1903,60.821701,80.8908005,44.0965996,197.2630005,30.9855003,17.1284008,143.1609955,42.0315018,16.9044991,33.8
95.5737991,2228.5200195,12.2161999,62.8106995,48.3748016,38.7899017,94.1474991,2277.3601074,12.2635002,61.1099014,46.987999,29.8889008,161.947998,42.1817017,17.0109997,143.0460052,53.580101,16.4748993,0.0
62.9502983,3049.6799316,5.6323199,62.3330002,69.3996964,5.01756,58.7575989,3061.0400391,5.4591899,67.7823029,67.8508987,3.9012201,149.3710022,59.4173012,20.2070007,146.3170013,72.0454025,18.9785004,22.5
114.3239975,1706.4300537,15.1173,60.0027008,56.3488007,36.7039986,78.8824005,1715.5899658,9.3287401,60.7521019,64.1629028,28.3549004,181.7100067,41.5127983,17.0550003,145.5720062,53.2999001,16.9552002,11.3
100.5100021,2037.2800293,12.7792997,58.9202995,44.3751984,32.7085991,69.1636963,2162.5,6.8488002,60.7179985,49.1427994,25.1868,176.6699982,44.3086014,17.0662003,148.6199951,56.3069,17.5778999,0.0
62.3347015,2931.5200195,5.3717499,58.7080994,53.9296989,4.79561,73.9924011,2813.9599609,6.4380598,67.2029037,53.9646988,4.1558099,168.0480042,58.528801,19.9060993,155.7680054,70.3651962,21.0349998,0.0
108.75,1801.0100098,14.2649002,59.1679001,45.9276009,35.5335999,94.3302002,1863.6099854,10.6025,60.6825981,56.8400993,27.5632992,181.3359985,41.2444992,16.9291992,147.875,52.5065002,16.6854,0.0
64.6660995,3433.3798828,6.1350298,68.8989029,41.0116005,5.0269899,61.406601,3634.5400391,6.72996,66.9287033,40.4813004,3.34483,173.3800049,64.936203,20.2390995,148.6399994,81.0513,18.9316998,0.0
100.4789963,2876.2099609,12.4630003,69.0839996,47.0433006,13.9813995,99.5281982,2938.8300781,13.7708998,66.3207016,45.3012009,10.5289001,179.8809967,52.6739998,20.1236992,153.3099976,61.5803986,19.7570992,0.0
61.1828995,3075.75,5.4352298,62.7621002,48.5836983,4.8674002,65.3702011,3022.0600586,6.3390999,67.1990967,48.9220009,4.1251998,167.7129974,57.9319992,20.4230995,152.9819946,70.2649994,21.0699005,0.0
63.1428986,2905.9599609,5.4608898,57.5329018,36.5982018,4.7395,64.4347,2905.6398926,5.6783199,66.8787994,36.3126984,4.1461401,171.5939941,57.1026993,19.8076992,158.7969971,66.8767014,21.0599995,0.0
65.4524994,3104.1999512,5.9682798,62.4574013,59.1058998,5.1781101,57.0088005,3259.1101074,5.5352001,67.1787033,57.2695999,3.75266,151.5749969,59.5957985,20.1399002,146.9579926,72.6641998,17.4726009,0.0
65.5417023,3456.4199219,6.2683702,68.8610992,44.6794014,5.0750098,60.8960991,3699.8999023,6.7274399,66.9036026,43.6930008,3.2657299,169.1909943,66.3019028,20.2106991,146.7409973,83.117897,18.0013008,0.0
97.0444031,2254.0,12.5489998,65.2360001,56.0572014,43.8460007,106.2220001,2273.5500488,14.4558001,61.2607994,53.5228004,33.9236984,162.1589966,39.9150009,16.9356003,141.3919983,52.3700981,16.1214008,22.5
129.3670044,1509.7199707,17.9398003,65.4403992,83.5089035,46.4878006,128.7519989,1377.1099854,19.5158997,60.542099,86.7126999,36.5127983,177.9380035,34.9578018,16.7915993,139.2369995,48.4380989,15.1714001,0.0
66.1809006,3232.3798828,6.1726398,64.8015976,59.7467003,5.2590699,55.3251991,3430.7900391,5.6325798,67.2081985,57.3125,3.6818399,156.7350006,62.8023987,20.0317993,145.7030029,77.8962021,17.0471992,0.0
99.9776001,2134.0100098,12.9991999,62.921299,50.8224983,40.0974007,97.9710007,2170.5,12.4419003,61.1402016,50.6264,30.9423008,159.147995,40.7747002,16.8701992,140.4790039,52.2652016,15.7729998,22.5
115.2750015,1690.7700195,15.2761002,60.0861015,57.2341003,36.8932991,78.7457962,1690.9399414,9.4321699,60.7560997,64.7324982,28.4936008,181.9730072,41.3900986,17.0617008,145.4389954,53.1884995,16.9673996,11.3
67.1689987,3433.3300781,6.5829201,66.9430008,46.2123985,5.10252,58.1762009,3739.1101074,6.91011,66.9440002,45.4229012,3.5144501,163.5690002,65.7930984,20.2665005,147.0,82.6268005,17.8794994,0.0
143.2519989,1525.1800537,20.3964996,68.3986969,82.4865036,50.1996002,168.2339935,1256.8199463,27.1467991,60.5555,78.066597,38.5792999,193.496994,32.7492981,16.9997005,143.7429962,42.8380013,16.4454994,0.0
61.709301,2959.1999512,5.3123698,59.5387001,56.6155014,4.8367901,70.6809998,2853.4299316,6.2520099,67.5373993,56.4515991,4.1535301,165.2460022,58.5222015,19.8122997,153.9830017,70.2584991,21.0112,11.3
78.9676971,2529.1298828,8.6487999,61.2397003,50.8264999,29.5174007,72.7949982,2566.2399902,8.25387,62.2046013,50.2076988,23.2884007,165.5980072,50.2546005,17.7513008,148.6430054,62.2118988,18.3497009,0.0
111.677002,1854.4000244,14.9126997,64.0988007,67.7893982,41.9814987,111.3990021,1857.1800537,14.5318003,60.5792999,72.5475006,32.9910011,160.2810059,37.8404007,16.7705994,139.8029938,50.4255981,14.9432001,0.0
86.6296005,2449.1298828,10.1493998,62.1988983,46.8497009,34.1141014,79.8072968,2475.7299805,10.1075001,60.4687996,45.0632019,26.5622005,169.246994,47.5414009,17.3302994,151.0570068,59.5651016,18.2336998,11.3
128.8059998,2312.4699707,18.1194,81.2630005,81.4850006,72.868103,181.0509949,2143.9499512,29.8586998,61.4990997,72.4813004,55.9227982,186.2870026,30.3980007,16.7749996,141.3840027,44.854599,15.7444,0.0
66.2603989,3111.7399902,6.0153098,62.2261009,45.267601,5.0180101,48.9971008,3325.8999023,5.1743302,66.7705002,44.2024002,3.5980899,160.2819977,57.9136009,19.9932003,148.9900055,69.4291992,18.5123997,33.8
98.8401031,2099.4799805,12.5132999,58.9585991,43.6241989,32.2086983,68.2677002,2230.3100586,6.8284001,60.7341003,47.5912018,24.8055992,174.973999,44.607399,17.0883007,148.6940002,56.8534012,17.7162991,0.0
77.9605026,2557.8898926,8.5655603,62.7154007,54.0704002,29.7794991,77.8100967,2561.6599121,8.90347,64.6115036,52.4446983,23.0165005,162.6589966,50.7069016,17.7644005,148.2200012,63.0488014,18.3344002,11.3
66.2835007,3205.9699707,6.1718302,64.3197021,54.8272018,5.1779599,56.1487999,3410.1799316,5.7357001,68.1793976,53.0774002,3.60603,156.2079926,61.8195,19.9328003,145.5950012,76.270401,17.5275993,22.5
67.6043015,3392.2800293,6.5625,66.5034027,47.283699,5.0370898,57.5405998,3681.9199219,6.6092801,68.0304031,46.2711983,3.39184,162.2870026,65.1680984,20.0764008,146.1190033,81.6638031,17.9647999,0.0
116.0479965,1678.4100342,15.3991003,60.1305008,57.9124985,36.9821014,77.7388992,1672.3399658,9.3891897,60.7578011,65.0438995,28.5478001,182.1929932,41.3665009,17.0692005,145.3630066,53.1603012,16.9944,11.3
61.1674995,3168.4599609,5.57792,63.9030991,43.7406998,4.8387399,63.7752991,3163.5400391,6.6233501,67.2030029,44.3746986,4.03372,170.4519958,58.1809006,20.4505005,153.2700043,71.2209015,21.1478996,0.0
140.9819946,1492.3199463,19.9652996,67.5211029,81.5643997,49.0163994,157.8170013,1245.1899414,25.2763004,60.5320015,78.6225967,37.7220001,191.8930054,33.3005981,16.9740009,143.5390015,43.8805008,16.3519001,33.8
99.4638977,2080.2900391,12.8126001,60.3564987,42.8518982,34.7904015,90.8205032,2141.3601074,10.9689999,60.9350014,44.9082985,26.7992001,163.6940002,42.8056984,17.0007992,144.2879944,53.3516998,16.4510994,0.0
132.1130066,1533.6300049,18.5004005,67.5847015,96.9988022,49.9757004,140.9550018,1351.4300537,22.9029999,60.6804008,90.4213028,39.0411987,181.3099976,33.2549019,16.9295006,138.8390045,46.7571983,15.6576004,22.5
66.9713974,3387.0500488,6.4709301,66.572403,48.7686005,5.1428299,57.6591988,3668.3701172,6.5819602,66.9766006,47.6083984,3.5411501,162.4060059,65.2306976,20.2138996,146.6889954,81.6511002,17.6723003,0.0
106.5110016,2254.1699219,14.2013998,69.4601974,62.7354012,48.7064018,122.5589981,2255.7600098,18.4181995,60.9444008,58.0820007,37.7888985,165.927002,38.4339981,16.3910007,142.5269928,49.6896019,15.8044996,0.0
64.5197983,2960.4699707,5.6061902,58.3825989,40.9427986,5.0707002,56.1007004,3094.25,5.3370399,67.1202011,39.9556999,4.1594601,161.8899994,57.580101,19.5608006,154.2740021,67.2570038,19.4825993,0.0
62.5441017,3042.0100098,5.5771799,62.3376007,70.0795975,4.9832602,59.3483009,3042.6799316,5.52771,68.0182037,68.8705978,3.8667901,145.6710052,59.8527985,20.1695004,145.1199951,72.4177017,19.1882,22.5
108.1019974,1828.2399902,14.0847998,59.3237,48.9234009,35.0970993,81.1289978,1896.7199707,8.7988701,60.7131996,57.5964012,27.1334,180.3280029,42.3342018,17.0095005,147.1990051,53.9341011,16.9986992,11.3
140.4830017,1506.6800537,19.8992996,67.8039017,83.601799,49.4967003,159.0650024,1258.2700195,25.6788998,60.5509987,79.8231964,38.0965996,191.9779968,33.0834999,16.9857006,143.2740021,43.7708015,16.3663998,33.8
65.7778015,3049.1398926,5.8411999,61.2659988,42.8302002,4.9500699,46.7939987,3245.8000488,4.8091898,66.6802979,41.8260994,3.67801,162.0890045,56.8742981,20.0207005,150.5169983,67.1462021,18.9972,0.0
112.1579971,1744.5400391,14.7585001,59.7952995,54.0312996,36.2398987,79.7445984,1774.3900146,9.15662,60.7411003,62.5463982,28.0139999,181.1439972,41.7686996,17.0375996,145.9640045,53.5177002,16.9323006,11.3
87.2237015,2410.7800293,10.7163,62.7629013,48.0898018,37.6150017,78.1362991,2511.4299316,10.3334999,61.0732002,46.5339012,28.9018993,164.8379974,44.2174988,17.1189995,144.9450073,56.7489014,17.2880001,0.0
129.9600067,1494.2800293,18.0153008,65.2184982,80.4100037,46.1307983,128.5890045,1359.1999512,19.4668007,60.5117989,84.4897003,36.0399017,180.9160004,35.1088982,16.816,140.5559998,48.0410995,15.434,0.0
80.3133011,2553.4899902,9.0868101,63.7654991,57.5330009,31.6980991,83.0986023,2560.8601074,10.1140003,64.7693024,55.3959007,24.5928001,161.3710022,50.1231995,17.7278996,147.3200073,62.5213013,18.1187,33.8
96.6837006,2454.8300781,11.8926001,67.7185974,53.1155014,41.4695015,116.2180023,2416.1499023,15.6843004,60.4943008,48.5620995,32.2803993,174.1730042,44.6604004,17.3971996,150.2310028,56.0709,17.8115005,11.3
126.9329987,2331.9199219,17.7894993,78.9726028,74.2534027,67.427597,184.5379944,2218.7099609,29.2887993,61.2773018,66.4069977,51.7985992,183.8209991,31.8708992,16.7644997,142.3970032,44.4710007,15.6837997,0.0
95.8469009,2172.1398926,12.1485996,59.8014984,41.5377998,31.8068008,84.703598,2247.3100586,10.6044998,60.8799019,41.2389984,24.5291996,166.3150024,44.4151001,17.2276001,147.9129944,55.3065987,17.4906006,11.3
91.1846008,2520.2800293,11.0755997,70.1855011,57.596199,37.8261986,99.7841034,2463.1101074,12.8607998,65.2806015,55.1879997,29.1912994,169.8339996,46.6757011,18.7141991,149.8739929,57.9490013,18.5095997,33.8
