DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
206.7709961,120.5530014,119.3649979,60.3226013,31.5387993,20.0510998,239.4340057,120.2639999,117.9179993,44.8153992,33.0147018,15.0469999,141.8049927,1392.5899658,20.8756008,144.8619995,112.6009979,217.0010071,149.548996,1513.3100586,27.0468998,86.9274979,106.9260025,135.5809937,207.572998,43.2181015,34.7742996,195.1369934,58.1385994,25.5914001,0.0
205.4839935,105.2389984,120.4290009,57.9754982,31.3913002,19.7740002,225.5789948,102.7490005,122.2659988,45.7354012,32.5317993,15.3133001,124.0780029,1503.7299805,16.5555,135.6609955,113.598999,167.1860046,131.2460022,1519.8000488,20.8659,86.8531036,107.3919983,109.9869995,206.9019928,45.9146004,29.9041004,193.9720001,59.5906982,23.7516003,0.0
203.772995,94.4859009,130.3480072,74.9029999,31.5258999,18.1847992,252.7169952,112.8970032,136.1190033,67.6938019,37.6661987,12.2847996,74.7845993,1796.5799561,6.59127,157.9400024,109.2200012,58.411499,64.5411987,1693.7399902,5.9979801,94.0124969,93.2089996,25.6187,212.4640045,60.2182999,27.8379002,188.8119965,77.7722015,24.9095001,0.0
203.8609924,178.1499939,128.5930023,68.4938965,31.2859993,13.7264004,267.881012,195.7059937,147.772995,63.3084984,37.5042992,8.9356298,75.4642029,1802.1999512,6.15382,143.1139984,102.5429993,36.5591011,72.9430008,1686.0,6.82938,93.3948975,92.3625031,18.6888008,211.7779999,65.6560974,33.2815018,198.8600006,86.1183014,28.0055008,0.0
204.3480072,86.1227036,122.6679993,56.7855988,31.2210007,19.6734009,213.1759949,80.5252991,123.5159988,49.1464005,32.5558014,16.3402996,114.1389999,1559.2399902,13.7062998,127.8639984,115.3560028,126.9759979,120.7099991,1547.6300049,18.5338993,85.1860962,109.9769974,98.7820969,202.1799927,48.3390007,26.5433006,186.8809967,60.9488983,22.0977001,16.9
199.727005,131.951004,129.9839935,71.4487,30.9701004,15.9601002,257.5559998,149.6139984,145.1069946,63.7112007,37.3132019,11.1146002,75.2409973,1792.9300537,6.3899202,149.8130035,105.7220001,53.3791008,69.9717026,1680.0500488,6.51298,93.1633987,92.3607025,23.0330009,211.2660065,60.7459984,30.6821995,192.9369965,81.228302,26.8612003,0.0
200.2259979,139.1000061,129.8350067,71.0718002,31.0202999,15.7473001,258.9930115,156.0310059,146.7109985,63.8494987,37.354599,10.7552996,75.4001007,1788.0699463,6.3594699,148.3280029,104.7149963,51.8674011,70.8067017,1681.4100342,6.6325698,93.1947021,92.3908997,21.1961002,211.3370056,61.5438004,31.3260994,193.2050018,82.930603,27.1285992,5.6
204.5500031,102.1050034,122.0490036,53.3036003,31.2115993,18.9235001,234.4960022,100.0400009,136.7709961,44.0573997,33.0187988,15.6857004,110.7890015,1598.5,12.9713001,124.5299988,117.4940033,129.6459961,113.7829971,1551.8199463,14.3174,84.9309998,110.4680023,82.1554031,202.6690063,47.7458992,26.6551991,195.3789978,61.0051994,22.8854008,0.0
197.3269958,115.6360016,132.9320068,75.1503983,30.8188992,17.0380993,260.2969971,134.3699951,142.8549957,64.8610992,37.7369995,12.1966,73.8087997,1810.8699951,6.1989298,159.121994,110.663002,63.4103012,68.0435028,1682.5600586,6.1559601,94.0243988,94.1826019,30.5025997,210.4380035,56.6487007,30.0720005,191.3880005,73.6503983,25.8244991,16.9
206.2279968,88.0947037,119.7720032,59.0500984,31.4936008,20.6345997,229.3070068,93.9904022,124.8410034,46.0794983,32.828701,15.8390999,153.0370026,1358.5200195,21.9053001,139.8569946,113.086998,223.5980072,156.1199951,1513.8499756,26.5130005,86.9477005,107.1110001,126.1669998,206.647995,43.2682991,28.9162998,186.1840057,59.2797012,23.2609005,0.0
204.4929962,101.4850006,122.1169968,52.9925003,31.2019997,18.8010998,235.0379944,99.3181,137.8529968,43.8564987,33.0169983,15.6711998,108.1200027,1613.3199463,12.4425001,123.1269989,117.5699997,123.6279984,111.288002,1552.5300293,13.7470999,84.9057007,110.5179977,80.9486008,202.6679993,47.9071999,26.1478996,196.5050049,60.9813995,22.8612995,0.0
204.5059967,100.1800003,122.0439987,53.8907013,31.2129002,19.0158997,231.977005,98.0234985,134.8179932,44.5794983,32.9733009,15.6768999,112.3560028,1586.4300537,13.3183002,125.4059982,117.0299988,133.1690063,115.8720016,1550.8100586,15.2916002,84.9615021,110.3610001,85.9188004,202.6360016,47.6477013,26.8733997,194.2460022,61.0266991,22.7737999,0.0
198.6159973,109.8399963,130.2940063,72.6437988,30.8754005,16.7579002,253.4279938,129.5899963,142.5130005,64.6320038,37.2333984,11.6478004,75.3338013,1791.3399658,6.5238299,151.621994,107.7009964,56.8391991,68.1392975,1677.2199707,6.2962699,93.0115967,92.2462006,25.1250992,211.3009949,60.021801,29.3274002,190.3970032,78.8634033,26.1478004,0.0
196.5610046,102.6610031,133.0310059,75.2861023,30.7609005,17.4554996,254.8800049,122.9339981,139.7879944,65.8309021,37.6245995,12.3536997,74.1710968,1806.3199463,6.3226099,158.4819946,110.4150009,62.0169983,66.042099,1680.6099854,6.0366802,93.8348007,93.9431,28.6672993,210.602005,57.5611992,29.0231991,190.1900024,74.9459991,25.4974995,0.0
204.628006,97.9815979,121.8619995,55.9580994,31.2465992,19.4925995,227.2200012,96.110199,129.4459991,45.9963989,32.9253006,15.7391996,121.7220001,1524.3199463,15.3289003,129.9250031,115.5889969,154.4629974,126.1780014,1546.6600342,19.2369995,85.0751038,109.9779968,99.648201,202.5709991,46.9553986,28.2803993,189.9100037,61.1711006,22.6210003,16.9
200.0350037,125.1429977,129.927002,71.5792007,31.0174999,15.9650002,257.3670044,143.4530029,150.6880035,64.2061005,37.3661995,10.7054005,75.9377975,1771.3299561,6.40661,146.1649933,105.4000015,56.3291016,71.6997986,1681.8100586,6.6694102,93.1894989,92.4597015,21.5251999,211.2590027,61.1897011,31.4887009,190.75,82.3563004,27.3813,0.0
196.7369995,101.2870026,132.9210052,75.0626984,30.7429008,16.7493,256.7780151,126.5670013,139.026001,63.7139015,37.6277008,12.6276999,73.3747025,1830.1199951,6.0939202,161.022995,111.4160004,62.9744987,66.527298,1681.3399658,5.9569201,94.0301971,94.1458969,32.7753983,210.3029938,55.7910004,28.9211998,191.9980011,71.6299973,25.4951992,0.0
197.4689941,116.7770004,132.9210052,75.2125015,30.8246994,16.9514008,261.2520142,135.4219971,142.8209991,64.6380997,37.7508011,12.2489996,73.6009979,1816.8599854,6.1535702,160.0,111.0619965,63.5970001,68.1490021,1682.75,6.1236,94.0674973,94.2418976,31.7994995,210.3939972,56.2426987,30.1079998,191.7120056,72.6219025,25.7723007,0.0
179.9450073,79.3588028,135.0010071,64.6047974,27.8299007,19.3136997,194.0910034,80.7313995,126.7740021,57.2482986,29.0328999,15.6716003,102.0039978,1664.0899658,11.6198997,134.845993,114.5970001,110.1829987,89.8747025,1455.6500244,12.0376997,78.6259003,97.8495026,67.1193008,198.6269989,50.8835983,25.2642994,189.9369965,65.2182007,22.0487995,0.0
205.4519958,96.979599,120.6080017,58.1633987,31.3913994,19.9494991,222.0390015,95.1812973,122.4950027,46.9099007,32.4636002,15.6395998,124.8899994,1499.2600098,16.5004005,134.9490051,113.6360016,163.8600006,131.7429962,1519.7299805,21.0489998,86.8830032,107.4110031,109.8740005,206.6779938,46.1731987,28.8411007,191.1990051,59.7877998,23.2458,0.0
204.3480072,85.6308975,122.9560013,56.9665985,31.2212009,19.6746006,209.3589935,77.9792023,121.6100006,49.915699,32.4496994,16.5303001,111.5530014,1572.4699707,13.0962,127.1780014,115.3330002,116.9179993,118.651001,1548.0,18.2870998,85.2126999,109.9789963,98.2639999,202.0980072,48.9067001,26.3181,186.1349945,60.8964005,22.1126995,16.9
200.0119934,127.1289978,129.9199982,71.5404968,31.0116997,15.9772997,257.6400146,145.3529968,149.348999,64.1568985,37.3600998,10.7460003,75.8214035,1775.3399658,6.4136,146.8730011,105.4120026,55.3689003,71.3415985,1681.4699707,6.64709,93.1772003,92.4308014,21.6051998,211.2929993,61.2639008,31.3281002,191.1569977,82.3093033,27.2320995,0.0
199.3070068,122.4100037,130.1029968,71.9378967,30.934,16.2556992,255.9450073,141.1569977,144.4920044,64.0438004,37.2845001,11.3083,75.3174973,1791.0300293,6.4426198,150.298996,106.6029968,55.0890007,69.3759995,1679.0,6.4327302,93.1102982,92.3253021,23.9785995,211.2660065,60.410099,30.1956997,191.8320007,80.1669006,26.6229,16.9
207.4980011,139.2630005,118.7389984,61.4679985,31.6044998,19.9367008,249.6399994,137.2330017,112.6200027,44.0988998,33.2728004,14.6584997,142.7949982,1376.4000244,21.9580002,150.7940063,112.2699966,229.7050018,152.4060059,1511.3699951,28.5198002,86.9553986,106.737999,143.0099945,208.2619934,42.3105011,38.9712982,200.8560028,57.3678017,27.4911995,0.0
199.7669983,129.8860016,129.970993,71.530899,30.9785004,16.0161991,257.4289856,147.8300018,145.9219971,63.9655991,37.3224983,11.0148001,75.413002,1788.0100098,6.4075599,149.1150055,105.6760025,53.7412987,70.1948013,1680.2700195,6.5424199,93.1521988,92.3638,22.5132999,211.3009949,60.9883995,30.7851009,192.3200073,81.5858002,26.8924007,0.0
201.8710022,163.5559998,129.326004,69.9671021,31.1546993,14.9014997,264.3479919,179.4409943,149.0509949,63.8765984,37.4626007,9.8608999,75.3694,1786.9799805,6.2266502,145.5370026,103.1289978,46.6132011,72.4019012,1684.3100586,6.81459,93.3175964,92.4372025,19.0977993,211.5160065,63.3059006,32.9323006,195.977005,85.2643967,27.8313999,0.0
206.5330048,119.6060028,119.5849991,60.0901985,31.5137997,19.9883995,236.9499969,118.0719986,118.314003,45.0371017,32.9202995,15.1115999,137.4250031,1415.5899658,20.0254002,143.0180054,112.6640015,206.1880035,145.5829926,1514.2900391,26.2602005,86.9175034,106.9800034,133.7700043,207.4750061,43.6764984,34.0988007,195.6230011,58.1613998,25.3673992,0.0
198.5330048,124.1579971,132.848999,75.2917023,30.8840008,16.4480991,268.0509949,142.5590057,143.5839996,62.9756012,37.8746986,12.4748001,72.6960983,1841.5100098,5.9805298,164.4960022,112.1589966,64.5630035,69.452301,1684.4399414,6.0696702,94.341301,94.5535965,35.8588982,210.1340027,54.3140984,30.3721008,193.6560059,69.388298,25.6361008,0.0
198.7599945,113.2809982,130.2550049,72.4620972,30.8834,16.5872993,254.0079956,132.901001,142.7319946,64.3760986,37.2384987,11.6233997,75.2307968,1793.5400391,6.4865899,151.6040039,107.5940018,56.5413017,68.3102036,1677.4799805,6.3048501,93.0451965,92.2657013,25.3600006,211.2610016,59.908699,29.5107994,191.0870056,78.7668991,26.2770996,0.0
208.7720032,88.9805984,122.2870026,57.3479004,31.7416,19.3988991,200.897995,72.7736969,114.7519989,51.6313019,32.780899,17.1299992,105.7939987,1610.8000488,11.2564001,124.3209991,115.0390015,83.9281006,114.064003,1537.1300049,17.8920002,85.9247971,109.0810013,98.278801,206.1730042,50.6758003,25.7108002,185.227005,60.0950012,22.9055004,16.9
204.2649994,107.2060013,122.1869965,51.946701,31.1702995,18.573,236.5050049,103.8929977,138.151001,42.2025986,33.0387993,14.875,95.1611023,1677.3000488,10.2538996,119.2819977,117.1529999,105.2939987,100.6819992,1555.25,12.3938999,84.7710037,110.5739975,80.1166,202.9759979,48.6733017,24.9960003,203.1640015,61.0339012,22.4698009,0.0
198.4400024,110.6460037,130.3430023,72.6587982,30.8439999,16.6191006,253.0709991,130.8289948,141.1750031,64.216301,37.1987,11.9165001,74.9260025,1800.9399414,6.4605999,153.0160065,108.4290009,57.4258995,67.4859009,1676.3599854,6.1847801,93.0378036,92.2381973,27.3509007,211.1829987,59.1582985,29.1296005,191.6410065,77.0645981,26.1462002,0.0
197.0850067,110.2750015,132.9579926,75.1956024,30.7964001,17.1133995,258.5589905,130.2070007,141.5460052,64.9840012,37.6968002,12.2983999,73.8304977,1812.8100586,6.21664,159.3170013,110.7460022,62.9748993,67.3051987,1681.9100342,6.0883698,93.9792023,94.1193008,30.4279003,210.4629974,56.7481995,29.6350002,191.1589966,73.6350021,25.6814003,16.9
199.4109955,127.7460022,130.0809937,71.6927032,30.9354,16.0664997,256.7390137,145.9429932,144.0639954,63.5335007,37.2857018,11.3671999,75.0929031,1797.0799561,6.4017901,150.8600006,106.5660019,54.4872017,69.4216995,1679.0699463,6.4212599,93.1505966,92.3450012,24.7388992,211.2030029,60.0979996,30.2754993,192.9440002,79.7186966,26.7110996,16.9
201.1349945,146.8220062,129.6009979,70.8877029,31.1014004,15.4143,262.0150146,163.8439941,151.0359955,64.3977966,37.4398994,10.2728004,75.4797974,1774.1800537,6.27812,145.7949982,104.2419968,53.7835999,72.2770996,1683.4399414,6.7645402,93.2856979,92.4719009,20.3976002,211.3840027,62.0317993,32.6948013,194.0449982,83.7489014,27.8556995,5.6
197.5339966,118.6709976,132.9149933,75.2021027,30.8316002,16.9407005,261.7229919,136.7810059,143.2610016,64.6565018,37.7622986,12.2083998,73.6104965,1815.6199951,6.15131,159.8509979,111.0179977,63.7346992,68.3722,1682.9300537,6.1483798,94.0767975,94.2578964,31.7583008,210.3919983,56.2496986,30.2630005,191.7510071,72.6817017,25.8229008,0.0
200.5800018,141.6660004,129.7369995,70.9645004,31.0538006,15.6169996,259.9809875,158.6380005,148.5559998,64.0438995,37.3875999,10.5131998,75.5351028,1781.9100342,6.3380899,147.0189972,104.4690018,52.114399,71.4842987,1682.2800293,6.6985998,93.2228012,92.4225006,20.6446991,211.3670044,61.8933983,31.8469009,193.2160034,83.4438019,27.3924007,5.6
228.4620056,136.8950043,113.3889999,65.0093994,34.8031998,18.1471004,263.7229919,143.8829956,132.4669952,53.2859001,37.9854012,12.7065001,112.2089996,1563.6199951,14.5923996,146.6620026,106.9840012,142.0610046,117.098999,1593.8000488,18.4123001,93.8581009,102.1699982,87.0967026,209.0599976,51.6189995,34.3965988,192.552002,70.2854004,27.0475998,0.0
200.6340027,147.4909973,129.7100067,70.653801,31.0576,15.5141001,260.3500061,163.4859924,147.2230072,63.7696991,37.382,10.5167999,75.3895035,1788.6600342,6.3186498,147.6560059,103.8259964,49.8992996,71.2939987,1682.4000244,6.7093501,93.2278976,92.4088974,19.9477997,211.3809967,62.1041985,31.7756996,193.9830017,84.1977997,27.3122005,0.0
202.2250061,82.4946976,130.9779968,76.8569031,31.3705006,18.9927006,238.5610046,97.4570999,127.2570038,72.2502975,37.2695999,13.4555998,73.7973022,1817.8800049,6.48311,164.3370056,110.3119965,60.1795006,53.9123993,1686.0,5.2600899,93.5149994,92.5723038,27.5764008,212.5749969,59.2678986,26.8246002,190.0209961,75.634201,24.2387009,0.0
199.4140015,130.6920013,132.8379974,75.3679962,30.9498997,16.3260002,272.5360107,146.8430023,144.8190002,62.6699982,37.9772987,12.4695997,72.4216995,1845.9100342,5.9563999,166.352005,112.2369995,65.0394974,70.3435974,1685.6800537,6.0861001,94.4792023,94.6975021,36.3040009,210.0549927,53.7187996,30.7042999,194.4810028,69.0414963,25.6266003,0.0
198.2890015,92.4188995,130.2259979,71.4190979,30.9190998,16.3999004,246.7899933,111.7809982,148.8099976,59.8997002,37.219799,10.5199003,78.5590973,1761.6999512,6.6250401,141.427002,106.5339966,56.4574013,73.5029984,1682.1300049,6.7659898,93.1115036,92.6824036,21.7851009,210.7230072,60.4990997,28.7763996,178.128006,81.5467987,25.9029007,16.9
193.4329987,71.6793976,133.1490021,74.721199,30.4473,16.3523998,228.1089935,87.9829025,127.5029984,66.8749008,36.8656006,12.5402002,73.251297,1832.0100098,5.92524,153.8560028,111.0080032,60.6562004,61.8348007,1676.3199463,5.60852,93.5616989,93.5914993,31.1201,210.272995,56.7715988,26.1613998,188.3280029,72.5907974,23.8875999,16.9
196.7180023,103.4769974,132.9960022,75.273201,30.7612991,17.1968002,255.9420013,124.8659973,139.5850067,65.2086029,37.6323013,12.4533005,73.7987976,1816.3299561,6.22296,159.6959991,110.8850021,62.5077019,66.1671982,1680.9300537,5.9895201,93.9144974,94.0299988,30.5090008,210.4909973,56.8196983,29.0692997,190.9609985,73.4721985,25.4818993,16.9
197.8760071,122.3030014,132.8930054,75.3506012,30.8493996,16.7831993,264.0320129,139.5180054,143.5149994,64.290802,37.8000984,12.2839003,73.2067032,1826.9899902,6.0636601,161.5899963,111.8359985,64.1284027,68.7444,1683.4300537,6.0989299,94.1679993,94.3920975,34.3967018,210.3090057,55.4500999,30.4330006,192.3379974,70.6042023,25.7240009,0.0
198.7519989,99.8016968,130.2409973,72.0485992,30.9312,16.6121006,252.6959991,120.137001,149.1560059,62.5390015,37.3149986,10.9034996,77.1661987,1766.5300293,6.69977,145.0099945,106.7030029,57.1259003,71.8719025,1680.5699463,6.6412902,93.0728989,92.4981003,22.2723999,211.0970001,60.7089996,29.5431995,184.3419952,81.2121964,26.3344002,16.9
204.5350037,101.8359985,122.0650024,53.2577019,31.2094002,18.9013004,234.4730072,99.745903,136.9179993,44.0421982,33.0154991,15.6843004,110.2630005,1601.3399658,12.8668003,124.2590027,117.4970016,128.4129944,113.314003,1551.9399414,14.2201004,84.9271011,110.4749985,81.9927979,202.6660004,47.7801018,26.5456009,195.5639954,60.9992981,22.8742008,0.0
194.0679932,74.6513977,132.0579987,73.6892014,30.4845009,15.1822004,257.1820068,132.9909973,139.6260071,58.2388992,37.6248016,12.7360001,73.3499985,1845.8599854,5.6834698,159.0549927,111.4440002,63.1171989,69.2382965,1682.9899902,6.22365,94.2957993,94.3668976,33.8838005,209.9049988,55.3544006,28.7884998,192.4550018,70.3383026,26.4999008,0.0
205.7279968,109.3730011,120.2269974,58.4622002,31.4199009,19.8143005,228.4759979,106.9520035,121.4059982,45.4838982,32.6258011,15.2505999,126.927002,1484.2900391,17.3423996,137.3379974,113.3690033,176.0679932,134.397995,1518.5200195,22.1285,86.8658981,107.2929993,115.8249969,207.048996,45.3814011,30.9312,194.6139984,59.2215996,24.1590004,5.6
204.0610046,96.3351974,122.2750015,53.1445999,31.1590996,18.6100006,229.6269989,93.6379013,135.5160065,44.2228012,32.8727989,15.4035997,103.6309967,1632.6600342,11.6350002,121.4150009,117.0709991,115.9499969,108.348999,1552.9300537,13.7476997,84.8900986,110.4779968,82.8740997,202.6239929,48.1865005,25.4365005,197.1170044,60.969101,22.4626999,0.0
204.4570007,95.3914032,122.052002,55.3345985,31.2220001,19.3064003,226.0099945,93.0546036,130.2140045,45.9970016,32.8674011,15.7521,116.8450012,1553.7299805,14.2876997,127.7229996,116.0009995,142.2420044,121.4179993,1548.3399658,17.6870003,85.0462036,110.1119995,94.742897,202.5299988,47.4048004,27.3602009,191.1239929,61.0653992,22.5237007,0.0
202.5370026,170.6580048,129.0970001,69.5348969,31.2008991,14.5405998,266.2030029,186.9400024,148.8350067,63.7472,37.4912987,9.5520697,75.3324966,1790.7600098,6.19209,144.848999,102.9089966,43.7677994,72.6623993,1684.9799805,6.83144,93.3548965,92.4251022,18.9431992,211.602005,63.9952011,33.2221985,197.1759949,85.5755005,27.9510994,0.0
204.375,96.0490036,122.1200027,54.5512009,31.2056999,19.0953999,227.6029968,93.6054001,132.1809998,45.4089012,32.8793983,15.6892004,113.0210037,1578.3399658,13.4796,125.862999,116.4909973,134.0039978,117.3399963,1549.9100342,16.2248001,84.9989014,110.2509995,89.8588028,202.5599976,47.6623993,26.8104992,192.9190063,61.0158997,22.5618,11.3
204.5529938,103.7149963,122.1449966,52.2647018,31.1986008,18.5790997,239.4550018,101.5589981,141.272995,43.0355988,33.1010017,15.6396999,103.8349991,1637.4399414,11.6281996,120.6740036,117.7839966,114.9639969,106.9349976,1553.8499756,12.7924004,84.8389969,110.6279984,78.8382034,202.7319946,48.0900002,25.5023994,199.326004,60.9798012,22.9736996,0.0
202.0110016,69.5447998,123.262001,55.4782982,30.9848995,18.3929996,192.6060028,63.3160019,120.7200012,47.9976006,31.9162006,15.6244001,114.9570007,1557.0799561,13.441,121.9520035,115.4530029,134.2510071,117.7819977,1549.8499756,17.4470005,85.1004028,110.0429993,95.3180008,202.0950012,48.0112,26.2495003,190.3139954,60.262001,21.4766006,0.0
204.4859924,101.8130035,122.1389999,52.7574997,31.1982994,18.7229004,236.0390015,99.6222,138.8159943,43.6299019,33.0321999,15.6576996,106.5810013,1622.0200195,12.1435003,122.2819977,117.6439972,120.3919983,109.7699966,1552.9899902,13.3908997,84.8856964,110.5550003,80.1196976,202.6809998,47.9841995,25.8948994,197.3529968,60.9756012,22.8778,0.0
205.4859924,107.0449982,120.4049988,57.9192009,31.3906002,19.7422009,226.2189941,104.2990036,122.2539978,45.5078011,32.5419006,15.2567997,123.6790009,1506.0400391,16.5191994,135.7400055,113.6039963,167.2460022,130.923996,1519.8800049,20.7511997,86.8473969,107.3929977,109.7139969,206.9409943,45.8937988,30.093399,194.5330048,59.5611,23.8451004,0.0
192.2969971,83.6768036,122.0670013,58.7206001,29.6991997,17.4645004,241.6340027,111.6080017,137.9069977,48.3067017,34.1113014,15.1422005,103.1050034,1662.5300293,11.1772003,133.7059937,114.9420013,113.6269989,107.5130005,1588.5899658,13.2782001,88.5102005,110.0999985,74.4169998,195.371994,49.3064995,27.0433006,192.201004,60.9900017,24.3862991,11.3
206.6009979,111.4589996,119.512001,59.8665009,31.5224991,20.1536999,236.3529968,112.9690018,119.9909973,45.1307983,32.9527016,15.2132998,143.6320038,1389.5400391,20.8122997,143.3439941,112.7949982,216.2389984,150.1950073,1513.8499756,26.5146999,86.924202,107.0,131.3549957,207.3240051,43.4314003,33.0993996,192.4409943,58.5863991,24.882,11.3
203.746994,88.1985016,122.427002,54.3619995,31.1401005,18.7775993,219.8059998,84.9561005,129.746994,45.9261017,32.6549988,15.4671001,107.1600037,1607.6800537,12.2912998,123.1719971,116.3700027,121.7009964,112.5930023,1551.2299805,15.3498001,84.9804993,110.2929993,88.2717972,202.4589996,48.1487999,25.7483997,193.5090027,60.9053001,22.1131992,11.3
197.3220062,112.6220016,132.9329987,75.2307968,30.8076,16.9503994,260.20401,132.5890045,141.7559967,64.5338974,37.7229996,12.3548002,73.5410995,1820.5999756,6.1482301,160.451004,111.1999969,63.3462982,67.6343994,1682.3299561,6.0647602,94.052002,94.2121964,32.0713997,210.3869934,56.1545982,29.7604008,191.7140045,72.3450012,25.6574001,0.0
206.5169983,110.9250031,119.6009979,59.7891998,31.5130005,20.1408005,235.3690033,111.9800034,120.0390015,45.2918015,32.914299,15.2563,141.8769989,1398.6500244,20.4771996,142.7100067,112.8379974,211.8450012,148.5780029,1514.2700195,26.1763,86.9231033,107.026001,130.3029938,207.2839966,43.6333008,32.8544006,192.6139984,58.6258011,24.8024998,11.3
209.3059998,89.0877991,120.302002,58.149601,31.8003006,20.2367001,226.5690002,87.2763977,124.3219986,48.8883018,33.5358009,16.4650002,123.6949997,1502.5799561,16.1061993,133.3820038,114.6080017,153.2890015,130.4389954,1532.4599609,21.0002003,85.9524994,108.8610001,109.2409973,206.6369934,46.6719017,27.5058002,187.9980011,60.0806999,22.7644997,0.0
