DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
257.1839905,2667.7900391,40.1456985,266.5740051,207.9989929,38.4398994,143.8600006,2646.5,46.7872009,215.8950043,205.875,28.8225994,165.0249939,45.7389984,17.2364006,146.9600067,58.7713013,18.0314007
212.6970062,3250.1201172,39.5894012,341.9719849,176.1269989,10.8329,246.8679962,2608.4799805,67.667099,240.447998,142.0820007,5.9460201,168.625,57.1589012,19.6832008,157.720993,66.0371017,20.1821003
197.9149933,3247.7600098,36.8875008,343.019989,173.173996,10.9729996,225.7359924,2892.4499512,58.094101,266.5339966,150.2220001,6.08847,173.6430054,57.3209,19.8773003,158.7330017,68.2916031,21.5210991
532.8709717,2284.4499512,92.5261002,263.6950073,267.9769897,46.1948013,531.8029785,2419.1398926,95.8410034,199.477005,232.2059937,32.7560997,196.677002,32.2952003,16.9703999,145.8869934,41.4044991,16.4514999
397.8450012,2532.0800781,69.6835022,271.855011,245.628006,43.3226013,330.8110046,2559.5100098,73.4311981,213.8170013,225.1080017,31.4221992,170.4940033,37.8680992,16.4347,143.4850006,48.574501,16.0352001
460.8649902,3301.5500488,46.1990013,350.2200012,160.1970062,11.7739,424.7380066,3384.2800293,55.5721016,306.6900024,159.4440002,6.7982898,170.1569977,65.884697,20.5991001,146.5789948,83.5001984,18.4680996
218.7109985,2987.9399414,35.3560982,298.769989,182.2749939,13.2017002,181.378006,2697.8000488,56.6654015,234.2290039,163.6089935,7.1564999,165.8359985,53.0069008,19.2381992,152.4680023,64.1384964,19.5963993
178.4929962,3245.8798828,36.3857002,342.5910034,174.1620026,10.9243002,212.5720062,2806.9099121,62.1478004,259.2590027,147.8350067,6.0501599,174.1470032,57.0616989,19.8724003,159.2799988,67.5681992,21.4892998
403.3510132,2372.2700195,59.5461006,261.0069885,217.026001,40.2504997,393.0690002,2539.4899902,66.9793015,202.9420013,208.0630035,30.0986996,182.1560059,38.3799019,17.0065994,143.4589996,50.7360992,16.3423996
307.1109924,3262.5300293,43.6743011,345.4760132,168.5559998,11.2153997,314.9320068,3137.4299316,51.0783997,287.4970093,155.352005,6.3059001,159.878006,58.9403,20.4796009,150.7409973,70.8135986,20.5741997
