M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
222.4929962,3495.9399414,44.8516006,513.4979858,173.5039978,11.0688,243.7279968,2949.6298828,65.4989014,348.6549988,141.7619934,4.1642799,158.1710052,57.8628998,19.9634991,148.4609985,69.5136032,18.2954998,0.0
496.3200073,2298.6699219,102.151001,329.4070129,244.3130035,31.4186993,498.5820007,2472.7199707,105.6419983,249.8639984,196.3789978,15.4132996,195.2369995,32.7935982,16.9507008,145.8240051,40.9095001,16.3066006,0.0
364.0400085,2402.5900879,76.3599014,317.2900085,214.2079926,25.0210991,352.6749878,2535.9299316,81.873497,264.5400085,191.121994,13.0255003,176.8320007,34.8317986,16.7406006,142.8249969,45.3823013,15.5938997,22.5
189.8280029,3521.1699219,42.950901,526.5,174.6430054,10.8037996,210.2200012,2824.9099121,68.6432037,323.4429932,137.6940002,3.2795701,161.0390015,57.3806992,20.0048008,149.7230072,68.283699,18.7387009,0.0
238.0970001,2525.5700684,59.4684982,347.2520142,207.2189941,20.2385998,219.6950073,2605.6899414,68.9235001,283.4299927,190.9570007,11.0923004,171.4250031,38.0433006,17.0846996,141.9689941,48.2952995,16.0627003,33.8
386.7990112,2552.9099121,73.5686035,380.5360107,206.6790009,22.5865002,361.2569885,2631.0700684,80.0102005,286.631012,186.470993,11.1162004,182.5930023,37.8278008,17.0198994,143.0930023,50.3291016,16.3502998,0.0
520.6240234,2295.1599121,106.8470001,338.1359863,256.5870056,32.5121002,526.7189941,2453.4099121,111.3359985,247.4400024,197.9299927,15.6983995,201.496994,33.6702003,17.0207996,148.3139954,39.027401,16.2234993,0.0
221.6049957,3455.9299316,44.7402,496.769989,175.4210052,10.3094997,246.302002,2880.0500488,64.8455963,341.196991,142.3600006,3.81095,157.9559937,58.1430016,19.4726009,152.1580048,68.7817993,18.8176994,33.8
412.4360046,2385.3500977,72.9475021,287.6220093,195.1289978,25.7012997,412.0230103,2563.5800781,76.719902,253.3739929,189.4309998,12.6807003,162.9859924,33.0332985,16.6884003,137.348999,47.6195984,14.1819,0.0
202.0209961,2700.0700684,44.9185982,422.8479919,191.2149963,15.0643997,150.6860046,2702.1599121,55.3036003,313.625,184.4349976,8.2480803,180.0700073,42.6391983,16.9944992,148.5429993,54.0536995,17.1432991,11.3
278.1530151,2548.2099609,60.0721016,337.9330139,196.6620026,19.8470993,241.5169983,2634.1101074,67.6945038,285.2810059,188.3099976,10.6500998,160.7290039,38.4034004,16.8705997,140.7230072,50.2905006,15.3857002,0.0
474.6940002,2373.0,87.1687012,293.5780029,210.223999,28.6014996,479.9729919,2524.3898926,89.7345963,251.7279968,190.6990051,13.6582003,175.923996,32.1787987,16.7831001,137.4640045,46.6996994,15.0611,22.5
398.394989,2379.7600098,71.6425018,287.6130066,195.5879974,25.4403,394.5310059,2563.6201172,75.6700974,255.0549927,189.5279999,12.6594,163.9389954,33.1699982,16.7071991,138.227005,47.3697014,14.3864002,0.0
363.7520142,3505.5100098,50.9202003,522.7089844,159.9960022,13.4292002,345.9129944,3575.0500488,61.1055984,445.4119873,160.1179962,7.1873698,163.4299927,64.7279968,20.0289001,146.3220062,80.6578979,17.4051991,11.3
533.0360107,2282.9199219,106.3860016,318.2730103,237.8939972,33.125,540.2020264,2481.3898926,107.7870026,250.3079987,194.7250061,15.4483995,197.2630005,30.9855003,17.1284008,143.1609955,42.0315018,16.9044991,33.8
179.1499939,2698.0700684,48.9127998,385.5379944,191.0180054,15.4221001,129.7630005,2700.75,57.0131989,313.5969849,184.0099945,8.76441,161.947998,42.1817017,17.0109997,143.0460052,53.580101,16.4748993,0.0
296.3930054,3455.5500488,48.3689995,476.2210083,161.0780029,10.7825003,306.4089966,3427.3100586,56.1262016,450.9679871,154.6380005,6.5228801,149.3710022,59.4173012,20.2070007,146.3170013,72.0454025,18.9785004,22.5
271.0769958,2673.6599121,54.8312988,414.8819885,200.8840027,17.3600998,228.0,2675.1201172,64.6477966,303.5809937,185.5379944,8.80616,181.7100067,41.5127983,17.0550003,145.5720062,53.2999001,16.9552002,11.3
152.4539948,2753.1298828,38.3922997,431.9509888,190.5690002,13.1914997,93.3102036,2729.6000977,48.2834015,323.5960083,184.1699982,7.3405299,176.6699982,44.3086014,17.0662003,148.6199951,56.3069,17.5778999,0.0
203.8190002,3415.4299316,41.8404999,520.9699707,171.0059967,8.3043804,214.8040009,3247.9499512,53.3560982,436.394989,152.5090027,5.04634,168.0480042,58.528801,19.9060993,155.7680054,70.3651962,21.0349998,0.0
245.8470001,2653.2800293,50.8348007,409.7049866,192.1549988,16.6828003,201.1580048,2681.8798828,60.9564018,305.6140137,184.6880035,9.0198803,181.3359985,41.2444992,16.9291992,147.875,52.5065002,16.6854,0.0
354.3169861,3480.3701172,49.6702995,544.9210205,159.3789978,13.8432999,323.5849915,3578.8601074,59.4833984,460.3649902,159.2929993,7.7642102,173.3800049,64.936203,20.2390995,148.6399994,81.0513,18.9316998,0.0
356.6069946,3143.6899414,63.2624016,489.1759949,190.3569946,18.3125992,334.2049866,3289.4899902,69.4927979,418.7730103,176.3040009,10.6023998,179.8809967,52.6739998,20.1236992,153.3099976,61.5803986,19.7570992,0.0
240.8480072,3407.0900879,42.8572998,531.0789795,163.0720062,10.0444002,226.1089935,3536.9599609,49.4477005,475.8039856,162.5919952,7.1628699,167.7129974,57.9319992,20.4230995,152.9819946,70.2649994,21.0699005,0.0
141.9660034,3414.6699219,38.0377007,544.9429932,176.6009979,7.4828401,158.0690002,2738.0900879,60.2084999,329.980011,141.5050049,3.1078801,171.5939941,57.1026993,19.8076992,158.7969971,66.8767014,21.0599995,0.0
295.0539856,3483.2900391,49.4560013,495.1839905,170.3540039,11.5571003,314.6889954,3197.3999023,63.5312996,396.2070007,148.5110016,5.3389602,151.5749969,59.5957985,20.1399002,146.9579926,72.6641998,17.4726009,0.0
376.2000122,3505.4499512,51.4594994,541.0540161,159.2100067,14.1456003,352.5100098,3583.6899414,62.7084007,452.9750061,159.2899933,7.6038198,169.1909943,66.3019028,20.2106991,146.7409973,83.117897,18.0013008,0.0
219.6410065,2625.3898926,53.910099,360.1350098,194.0619965,17.4645004,174.723999,2670.6201172,61.3023987,299.696991,184.3269958,9.6356096,162.1589966,39.9150009,16.9356003,141.3919983,52.3700981,16.1214008,22.5
463.8309937,2474.0400391,86.0501022,337.4379883,212.7850037,26.3859005,459.1860046,2562.1398926,90.0164032,266.4169922,189.9409943,12.6906996,177.9380035,34.9578018,16.7915993,139.2369995,48.4380989,15.1714001,0.0
348.7770081,3508.1499023,51.1170006,510.0889893,163.2369995,12.7824001,348.1520081,3559.4099121,61.5581017,441.9840088,161.3829956,6.6609702,156.7350006,62.8023987,20.0317993,145.7030029,77.8962021,17.0471992,0.0
224.3990021,2636.9599609,54.0862999,360.9779968,191.0090027,17.1755009,171.4170074,2677.7800293,62.7859001,301.5639954,184.3930054,9.6103001,159.147995,40.7747002,16.8701992,140.4790039,52.2652016,15.7729998,22.5
278.0289917,2670.1899414,56.0075989,414.4970093,201.6799927,17.6511002,235.6239929,2672.8000488,65.6718979,302.8460083,185.6419983,8.8899698,181.9730072,41.3900986,17.0617008,145.4389954,53.1884995,16.9673996,11.3
398.6820068,3559.6799316,53.8839989,541.5460205,161.4029999,14.6611996,386.5570068,3572.2600098,65.7266006,451.4630127,159.2519989,7.5713201,163.5690002,65.7930984,20.2665005,147.0,82.6268005,17.8794994,0.0
584.802002,2312.8500977,115.2679977,349.822998,231.6419983,34.6917,581.8920288,2515.4599609,114.0579987,260.5969849,194.772995,15.9384003,193.496994,32.7492981,16.9997005,143.7429962,42.8380013,16.4454994,0.0
218.0579987,3413.0300293,42.4603004,515.3729858,167.5370026,8.5915098,223.701004,3285.9499512,52.1875992,442.276001,154.072998,5.72225,165.2460022,58.5222015,19.8122997,153.9830017,70.2584991,21.0112,11.3
115.5759964,2977.9899902,38.1036987,462.6480103,182.2519989,10.4552002,87.1203995,2993.4699707,47.5624008,375.552002,179.0789948,6.1902299,165.5980072,50.2546005,17.7513008,148.6430054,62.2118988,18.3497009,0.0
314.2290039,2540.9399414,62.3562012,344.3800049,197.0789948,20.3747005,283.348999,2635.9199219,69.875,281.0480042,188.1670074,10.7021999,160.2810059,37.8404007,16.7705994,139.8029938,50.4255981,14.9432001,0.0
146.9649963,2903.9599609,42.2608986,435.6040039,187.2949982,12.4875002,116.5759964,2862.7800293,51.4182014,357.0079956,180.2910004,7.27108,169.246994,47.5414009,17.3302994,151.0570068,59.5651016,18.2336998,11.3
467.5020142,2299.2099609,88.5103989,287.0669861,218.1759949,29.3388996,468.2460022,2486.9199219,90.4047012,245.7279968,192.151001,14.2945004,186.2870026,30.3980007,16.7749996,141.3840027,44.854599,15.7444,0.0
211.0460052,3522.4599609,44.1819992,524.8109741,173.5890045,11.2966003,229.3040009,2891.7099609,67.9352036,335.7120056,139.3099976,3.7651401,160.2819977,57.9136009,19.9932003,148.9900055,69.4291992,18.5123997,33.8
143.6710052,2759.5800781,37.7447014,431.6539917,189.9620056,12.9893999,82.947403,2739.1899414,46.9464989,326.9920044,184.0930023,7.2751498,174.973999,44.607399,17.0883007,148.6940002,56.8534012,17.7162991,0.0
150.845993,3006.0100098,42.1236,458.45401,178.7100067,11.0750999,129.2400055,3058.5600586,51.2705994,381.8399963,175.6230011,6.27564,162.6589966,50.7069016,17.7644005,148.2200012,63.0488014,18.3344002,11.3
322.8089905,3493.2099609,50.0362015,517.2490234,167.5829926,12.3189001,333.4339905,3212.3898926,64.6333008,398.1610107,147.5480042,5.8415198,156.2079926,61.8195,19.9328003,145.5950012,76.270401,17.5275993,22.5
379.2269897,3538.9199219,52.5541992,546.0949707,163.9440002,14.0937996,372.6889954,3295.2700195,67.1667023,414.1679993,149.8009949,7.0394001,162.2870026,65.1680984,20.0764008,146.1190033,81.6638031,17.9647999,0.0
281.8760071,2670.0700684,56.6969986,414.9599915,202.3370056,17.8050003,239.701004,2671.6398926,66.2894974,302.5499878,185.7220001,8.91014,182.1929932,41.3665009,17.0692005,145.3630066,53.1603012,16.9944,11.3
260.1390076,3423.8300781,43.5499001,546.9680176,162.3430023,11.1437998,231.8150024,3543.3999023,49.2001991,479.651001,161.0549927,7.9263501,170.4519958,58.1809006,20.4505005,153.2700043,71.2209015,21.1478996,0.0
561.1699829,2348.2099609,109.7409973,352.9370117,228.0189972,33.071701,556.4520264,2526.2700195,109.5370026,263.3210144,193.6690063,15.2476997,191.8930054,33.3005981,16.9740009,143.5390015,43.8805008,16.3519001,33.8
189.7380066,2703.0600586,48.9364014,397.1879883,188.3580017,15.3333998,138.2050018,2710.3999023,57.9207993,317.92099,184.0549927,8.7522497,163.6940002,42.8056984,17.0007992,144.2879944,53.3516998,16.4510994,0.0
493.8729858,2411.5100098,93.4524002,322.4140015,219.1929932,29.0034008,496.9790039,2536.3100586,96.0707016,259.3210144,191.3170013,13.6631002,181.3099976,33.2549019,16.9295006,138.8390045,46.7571983,15.6576004,22.5
385.0050049,3541.2099609,53.0769005,533.2379761,161.7870026,14.1608,376.2200012,3569.6298828,64.7736969,448.8649902,159.8860016,7.2722702,162.4060059,65.2306976,20.2138996,146.6889954,81.6511002,17.6723003,0.0
257.928009,2533.9799805,62.1887016,343.8080139,200.8159943,21.0174999,223.326004,2636.8999023,68.3806,289.0180054,188.121994,11.2642002,165.927002,38.4339981,16.3910007,142.5269928,49.6896019,15.8044996,0.0
189.2019958,3453.6899414,42.4166985,506.0109863,176.8049927,9.4486198,212.0670013,2724.6899414,65.0388031,312.9949951,139.7050018,3.2358999,161.8899994,57.580101,19.5608006,154.2740021,67.2570038,19.4825993,0.0
296.0289917,3443.2299805,48.2789001,470.6910095,157.1629944,10.5768995,309.6549988,3440.0400391,56.1931,453.9979858,154.8560028,6.5880399,145.6710052,59.8527985,20.1695004,145.1199951,72.4177017,19.1882,22.5
222.6649933,2693.7399902,47.4105988,419.7820129,194.5919952,15.6016998,173.8849945,2693.2800293,57.8493996,309.9630127,184.7980042,8.3445396,180.3280029,42.3342018,17.0095005,147.1990051,53.9341011,16.9986992,11.3
559.0430298,2343.1101074,109.552002,348.5559998,228.7929993,33.088501,556.2119751,2523.0300293,109.4909973,262.0669861,193.7449951,15.2630997,191.9779968,33.0834999,16.9857006,143.2740021,43.7708015,16.3663998,33.8
166.5559998,3522.7900391,41.553299,530.4349976,175.6560059,10.2819004,188.1849976,2752.6599121,69.6139984,309.9670105,135.8359985,2.7353699,162.0890045,56.8742981,20.0207005,150.5169983,67.1462021,18.9972,0.0
255.4519958,2680.1000977,52.2585983,415.8139954,198.8820038,16.7406006,210.7279968,2680.6101074,62.3578987,305.3609924,185.2940063,8.6438599,181.1439972,41.7686996,17.0375996,145.9640045,53.5177002,16.9323006,11.3
104.8010025,2783.8200684,38.3199997,408.9849854,192.7420044,12.3599005,53.8049011,2729.5,45.7910995,324.9070129,183.6000061,7.1406498,164.8379974,44.2174988,17.1189995,144.9450073,56.7489014,17.2880001,0.0
463.8859863,2472.1398926,86.7576981,344.9500122,213.7400055,26.5086994,456.9219971,2562.2399902,90.7723007,268.4760132,189.9799957,12.7175999,180.9160004,35.1088982,16.816,140.5559998,48.0410995,15.434,0.0
185.621994,2983.9399414,45.2202988,444.4979858,177.3760071,12.3065004,167.0330048,3058.9599609,54.0386009,378.4920044,174.9409943,6.9211502,161.3710022,50.1231995,17.7278996,147.3200073,62.5213013,18.1187,33.8
233.8179932,2789.8400879,55.3799019,414.3710022,194.3170013,16.8962002,221.5639954,2810.7399902,64.3721008,341.1940002,185.2089996,9.3056602,174.1730042,44.6604004,17.3971996,150.2310028,56.0709,17.8115005,11.3
440.9200134,2320.3999023,85.936203,298.4240112,220.3040009,28.3099003,438.1910095,2499.5200195,89.1330032,251.128006,192.4589996,14.0804005,183.8209991,31.8708992,16.7644997,142.3970032,44.4710007,15.6837997,0.0
