H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
62.2696991,3073.9699707,5.5823798,62.8764,56.2140007,4.9618201,59.5465012,3068.3100586,5.7919202,67.6176987,55.8861008,4.1210098,159.3710022,58.4333992,20.2819004,150.2180023,70.6791,20.6243
135.076004,1532.0300293,19.0328999,68.4777985,99.4656982,51.4328995,152.2440033,1313.1400146,25.5814991,60.6887016,89.921402,39.6920013,189.5469971,32.2593002,17.0702991,140.8549957,44.6244011,16.4314003
96.1763,2190.1398926,12.1870003,59.6702995,42.0054016,31.7248001,81.4077988,2276.0200195,9.84554,60.8585014,42.9779015,24.4869995,167.0570068,44.4827995,17.1952991,147.7400055,55.9877014,17.6054001
112.7519989,1787.4000244,15.0670004,63.2677994,62.9034004,41.4931984,111.4499969,1796.5,14.5285997,60.4884987,75.5950012,32.6563988,165.2030029,37.9054985,16.7796001,140.673996,50.5940018,14.8731003
64.0453033,2984.1999512,5.7061501,61.3426018,73.3756027,5.2308502,62.3964005,3023.9899902,5.6359701,67.5593033,71.7677994,3.9334199,143.8670044,57.5061989,20.1516991,144.496994,69.6399994,17.5006008
130.3580017,2323.3300781,18.4008007,76.4122009,64.9600983,60.8406982,209.1320038,2207.0500488,31.4542999,60.9313011,57.5723,46.5675011,188.8609924,33.3857002,16.8806,144.7899933,41.8060989,16.0683002
65.6123962,3312.4599609,6.1616101,66.1616974,56.3918991,5.1919999,56.5228996,3514.8500977,5.8452001,67.1882019,53.9854012,3.5116501,161.6750031,64.3825989,20.0326004,146.0970001,80.2024002,17.2784004
127.9120026,2331.7199707,17.9636993,76.8411026,67.1520996,62.2164001,197.4940033,2227.6499023,30.0946007,61.0236015,59.7710991,47.6901016,186.2279968,33.1167984,16.8358002,143.9940033,43.0573006,15.9333
73.4104004,2626.4099121,7.7704401,54.5335999,47.0830994,9.7136698,67.4037018,2650.4399414,6.6138101,62.9137001,47.0466995,8.1168003,165.1329956,52.5032005,19.2078991,152.0010071,63.6824989,19.4556007
65.9748001,3320.6398926,6.22436,66.1717987,54.993,5.1896601,56.7901001,3540.5700684,5.9788098,67.1304016,52.8847008,3.5299201,161.2279968,64.4248962,20.0799999,146.0879974,80.2966003,17.3199005
62.7290001,2932.75,5.4121799,58.6295013,54.7546005,4.9072499,74.5384979,2824.8701172,6.5313601,67.1809006,54.8474998,4.1809802,165.2709961,58.4926987,19.882,154.7189941,70.3654022,20.6135006
103.6039963,1946.3499756,13.4351997,59.1313019,42.4351997,34.144001,92.7321014,2027.9799805,10.3209,60.7294006,48.0839996,26.4155998,175.5870056,42.1673012,16.9417992,148.3509979,53.1066017,16.8593006
136.1809998,2111.9399414,19.3253994,75.915802,67.8274994,58.7256012,206.0339966,1885.0400391,31.9104004,60.6124992,59.3586006,44.5508003,201.279007,32.3582993,17.0580997,146.6889954,40.2747002,16.6270008
65.4653015,3043.8999023,5.84273,61.2776985,45.0772018,5.05726,52.8532982,3207.5,5.26858,66.7557983,44.0693016,3.72579,159.0720062,57.2439995,19.9776993,149.5599976,68.1076965,18.6163998
139.1970062,1529.2099609,19.7101994,68.2843018,88.0837021,50.3872986,159.977005,1281.6999512,26.2287006,60.591301,82.4204025,38.7857018,192.0529938,32.6920013,17.0135994,142.7189941,43.6823997,16.4155006
62.4710007,3273.9199219,5.85989,65.3392029,38.8721008,4.8407402,60.9724007,3354.1699219,6.7747898,67.2013016,39.6192017,3.9292901,173.3880005,59.0839996,20.4636993,153.378006,72.9901962,21.1140003
112.8430023,1732.1300049,14.8701,59.8614998,54.8381996,36.3809013,79.1259003,1755.5600586,9.1664896,60.7448006,63.0996017,28.1149998,181.3159943,41.7111015,17.0443993,145.8249969,53.4738007,16.9435997
111.6750031,2200.5,15.0734997,70.9195023,70.8100967,52.6453018,133.2330017,2207.9499512,19.8824005,60.979599,65.8672028,40.8591003,165.154007,36.6692009,16.8945999,141.1699982,48.8885994,15.4197998
99.6839981,2063.7600098,12.6391001,58.9343987,44.2055016,32.4990997,67.5271988,2193.6699219,6.66154,60.7243996,48.7001991,25.0200005,175.9960022,44.5215988,17.0771008,148.6049957,56.6453018,17.6411991
60.9757004,3032.7299805,5.3334198,62.1819,48.1520004,4.8626299,68.1608963,2949.6298828,6.3901901,67.0847015,48.5158005,4.1654401,168.6320038,57.7779007,20.4349003,153.5740051,69.8808975,21.0646992
62.2862015,3002.4699707,5.4753699,61.5653992,72.2020035,4.91043,65.8632965,2925.4299316,5.9295201,67.5558014,71.3513031,3.99086,152.5410004,59.5010986,20.4118004,147.121994,71.4831009,19.8449001
141.1260071,1616.7600098,20.1044006,70.0850983,89.5374985,52.8524017,176.3679962,1347.1899414,29.1982002,60.6433983,80.790802,40.5064011,195.7220001,31.8778,17.0739994,143.3609924,41.9488983,16.6779003
124.0090027,2237.2600098,17.2719002,79.7173004,84.3130035,70.5090027,161.8269958,2219.4299316,26.8624001,61.5805016,76.322998,54.5709991,172.9880066,32.5810013,16.5839005,139.9859924,46.0084991,14.8259001
63.8679008,3321.3798828,5.99368,66.5406036,41.6278,4.9506602,59.4524002,3460.3400879,6.4383302,67.1621017,41.3670998,3.73052,172.8150024,61.5154991,20.3258991,151.4459991,76.1947021,20.0568008
95.7029037,2295.1799316,12.3260002,65.5435028,56.0903015,44.2333984,107.1719971,2314.6201172,14.7272997,61.2733002,53.2061996,34.2084999,163.0529938,39.9393997,16.9587994,141.7380066,52.6067009,16.2576008
61.5766983,3123.4499512,5.5611401,63.4107018,46.9813995,4.8709998,62.3334999,3109.2099609,6.29883,67.297699,47.362999,4.1002102,168.1499939,57.9118996,20.4137001,152.9369965,70.4722977,21.1735992
127.2030029,2334.6799316,17.8467007,76.3363037,66.3442001,61.2602005,197.2050018,2248.2600098,29.8950005,61.0079002,59.0299988,46.9779015,185.0800018,33.5792999,16.8314991,144.0480042,43.0742989,15.9117002
65.864502,3180.3500977,6.0977302,64.1138992,58.0793991,5.20717,56.2061005,3364.0100098,5.61373,68.2578964,56.0807991,3.62832,154.5480042,61.3279991,19.8994007,145.0509949,75.6119003,17.3276997
135.5859985,2156.3798828,19.2180996,76.6860962,61.4328003,58.2182999,209.8000031,1978.6899414,32.0294991,60.5014992,53.8260002,44.1050987,201.7969971,33.2470016,17.0286007,148.1929932,39.5976982,16.3390007
114.8119965,2469.9799805,15.3427,74.3535004,58.3488998,51.9998016,175.8049927,2404.8300781,25.5450993,62.2449989,52.3367004,40.3278008,188.0769958,37.594101,17.7290001,149.4530029,46.6927986,18.1383991
108.1019974,1828.2399902,14.0847998,59.3237,48.9234009,35.0970993,81.1289978,1896.7199707,8.7988701,60.7131996,57.5964012,27.1334,180.3280029,42.3342018,17.0095005,147.1990051,53.9341011,16.9986992
61.3298988,3167.7199707,5.5956202,63.9152985,43.9019012,4.84412,63.1640015,3167.1201172,6.5676699,67.2238998,44.5084,4.0411,170.3009949,58.1372986,20.4449997,153.2570038,71.1328964,21.1718006
80.6621017,2566.6699219,9.3196602,65.7502975,57.4700012,33.3036995,90.0463028,2494.1599121,11.5201998,64.5920029,56.1523018,25.5065994,163.7339935,48.362999,18.3414001,147.3540039,61.1080017,18.2973003
63.8344994,2924.9099121,5.5324202,57.898201,37.8473015,5.30548,69.0635986,2952.5400391,6.4021101,66.9925003,38.0546989,4.4091401,160.6490021,57.5554008,19.5972996,154.6869965,68.3792038,19.3889999
138.4550018,1449.5899658,19.4524002,66.1973038,77.0725021,47.0629005,144.3079987,1236.1899414,22.5000992,60.4808998,76.8803024,36.2478981,190.125,34.3703003,16.9304008,143.826004,45.219101,16.25
67.9871979,3338.3798828,6.5485601,65.5876999,47.4886017,5.0622201,55.7863007,3627.3798828,6.3178501,68.0178986,46.3927002,3.47014,161.0780029,64.2825012,20.0440998,146.5330048,80.0404968,18.0100994
63.0779991,3153.5500488,5.7828698,63.7168999,41.9407997,4.9060798,57.3016014,3211.1799316,5.9119201,67.4085999,41.8688011,4.2818799,173.6719971,57.5041008,20.3855,155.8860016,69.8862991,21.8243999
134.1560059,2243.4899902,19.0004997,76.8042984,62.5646019,60.0625,211.404007,2047.5,31.9988003,60.6926003,55.1794014,45.6375999,198.4360046,32.7205009,16.9932003,146.6089935,40.5805016,16.4346008
104.9229965,1900.5100098,13.6429996,58.594799,41.4119987,33.7462006,94.4185028,1984.5100098,10.3257999,60.6479988,45.7737007,26.0681,180.2599945,41.910099,16.9195004,150.5169983,52.6590996,17.0634995
64.0882034,2931.2299805,5.55936,57.9780006,38.0037994,5.3476701,66.674202,2992.9399414,6.2603502,67.0234985,37.9975014,4.4181299,159.3309937,57.5167999,19.5475006,154.0800018,68.1692963,19.1070004
79.0754013,2520.0400391,8.6686296,61.0345001,50.1366005,29.3118992,71.5029984,2561.5500488,8.0724001,62.1763,49.6099014,23.1089001,165.5119934,50.1002007,17.7318993,148.6419983,62.0575981,18.3297005
113.6689987,1714.6400146,14.9373999,59.7612991,56.2935982,36.0010986,67.6934967,1739.5600586,7.7518101,60.7372017,63.0345001,27.7226009,181.5379944,42.4620018,17.0790997,145.7689972,54.1264992,17.1217003
121.4800034,2274.3300781,16.8122005,75.5194016,71.1573029,61.1856995,166.0339966,2258.1101074,25.7586002,61.1539001,64.191803,47.1637993,175.401001,34.4169998,16.7054996,142.1629944,45.7346001,15.4378004
138.052002,1587.0400391,19.5716991,69.7182007,96.4079971,52.9075012,166.5910034,1336.3299561,28.0972004,60.6859016,85.8751984,40.5621986,194.75,31.6998997,17.1158009,142.4550018,42.8194008,16.7752991
64.3205032,2944.0,5.5869002,58.0004005,39.2336998,5.04386,57.3121986,3070.3898926,5.4305201,67.0425034,38.2963982,4.2333498,163.1640015,57.4016991,19.5893993,155.0659943,66.8719025,19.6355991
103.2809982,1947.4799805,13.2228003,59.0234985,46.6304016,33.5732994,69.0485001,2057.8400879,6.8871398,60.7114983,52.9580994,25.8593006,178.3600006,43.8890991,17.0508003,147.9519958,55.6944008,17.3722992
97.5893021,2799.0300293,12.3894997,80.4682999,60.2616997,42.7453003,130.2339935,2703.3898926,18.5655003,67.5495987,57.2876015,32.7303009,177.3890076,45.4099007,18.6081009,145.9299927,56.281601,18.2819996
61.8745003,2904.2600098,5.3245201,58.2860985,42.3893013,4.6947298,72.6463013,2792.4199219,6.1880498,67.0643997,42.5937004,4.14082,173.4810028,57.4040985,19.8782997,158.6320038,68.4664001,21.5144997
66.6158981,3263.0700684,6.2734699,65.0522995,53.046299,5.13591,56.1651001,3492.0500488,5.91821,68.139801,51.3903008,3.5281301,158.201004,62.9536018,19.9664001,145.677002,78.0574036,17.6033001
114.961998,1695.8699951,15.2208996,60.0512009,56.9662018,36.8064995,78.3254013,1699.3900146,9.3347797,60.7543983,64.5101013,28.4249001,181.8880005,41.4668999,17.0608006,145.4880066,53.2571983,16.9713993
96.6878967,2174.4899902,12.3766003,61.6170006,45.0694008,36.5652008,91.7462006,2228.6999512,11.6473999,61.0363998,44.5036011,28.1369991,161.9490051,42.7692986,17.0286007,143.6620026,53.580101,16.5077
63.553299,2956.0500488,5.4984002,58.8866997,45.6237984,5.5171599,74.7566986,2894.4699707,6.7932801,67.2809982,46.4029999,4.2669301,153.2169952,57.8675003,19.5650997,151.3500061,70.0166016,19.0088997
109.1009979,2500.0600586,14.2875996,73.354599,56.8592987,50.0438004,156.5429993,2481.3300781,22.5275002,62.3190002,51.2997017,38.9267998,184.576004,39.0747986,17.7401009,149.7039948,48.7145996,18.3449993
127.2639999,2089.4799805,17.8451004,83.7449036,101.3379974,80.5190964,152.2140045,2076.6699219,27.1261005,62.1162987,91.7358017,62.5508995,170.3040009,31.7334003,16.4748993,137.0740051,46.4000015,14.0335999
66.4980011,3394.9399414,6.3948598,66.9483032,49.1409988,5.1261101,58.2846985,3660.4899902,6.5401502,66.9947968,47.8797989,3.48192,163.1929932,65.3731995,20.2073002,146.4949951,81.8774033,17.6525993
95.3268967,2158.4699707,12.0711002,59.8403015,40.9660988,31.5562,86.5695038,2228.0,11.1386995,60.8921013,39.2150002,24.3180008,165.9689941,44.449501,17.2873001,148.5200043,54.8228989,17.4643993
139.8670044,1717.9899902,19.9242992,71.6633987,90.3287964,55.1501007,184.0700073,1453.6999512,30.5254002,60.7033997,79.4413986,42.1269989,197.8569946,31.4619007,17.1154003,143.7050018,41.2821007,16.8505001
62.9934006,2938.9699707,5.4401598,58.737999,54.1920013,5.07407,74.4595032,2847.3100586,6.5886202,67.251297,54.3596992,4.2081699,161.1100006,58.3256989,19.7929993,153.2129974,70.2017975,20.0741005
78.6163025,2630.9399414,8.9523296,67.1038971,55.4880981,32.8591003,95.5938034,2528.9599609,11.5358,65.7133026,54.0611,25.5741997,167.7079926,48.5231018,18.9951,149.5939941,60.8777008,19.1662006
137.3339996,2002.9499512,19.5231991,74.9017029,76.6785965,58.6307983,200.3139954,1757.3699951,31.7803001,60.7100983,66.9290009,44.5988998,199.9259949,31.7677002,17.0744991,145.3179932,40.6533012,16.7327003
111.0199966,1763.7199707,14.4976997,59.5861015,54.1012001,35.5150986,68.0569992,1811.3900146,7.5007801,60.730999,61.3394012,27.3598003,180.8009949,42.7939987,17.0669994,146.1380005,54.479599,17.1247005
87.7804031,2571.9499512,10.4068003,69.4442978,56.7798004,35.3322983,95.4502029,2520.1499023,11.9420004,65.3524017,54.6825981,27.2717991,169.6060028,48.3036003,18.8122005,150.5240021,59.5345993,18.8794003
61.7425995,2917.8400879,5.31143,58.6156998,45.6082001,4.7225499,73.1877975,2799.0300293,6.28583,67.1701965,45.7826996,4.1462798,172.0829926,57.7000008,19.8696995,157.7389984,69.0497971,21.4528008
129.1459961,1788.0500488,18.0874004,73.7212982,101.6259995,61.0724983,146.1560059,1674.6800537,24.6676998,61.2033997,91.7705002,47.8132019,173.7250061,32.3991013,16.7404003,137.0039978,47.0951004,14.8532
143.4689941,1495.4399414,20.4001007,67.8327026,80.1889038,49.3436012,164.0690002,1232.4100342,26.2131004,60.5287018,77.0058975,37.9329987,192.9259949,33.1018982,16.9811993,143.9490051,43.2356987,16.405899
123.302002,1562.3499756,16.9027004,62.3005981,69.9779968,42.1324005,116.2809982,1424.4899902,16.6000004,60.8930016,77.3223038,32.8800011,183.1459961,36.6483002,17.0363007,142.2740021,49.4789009,16.3013992
62.8936005,2898.5600586,5.42873,57.5979996,37.2848015,4.7273798,71.1592026,2838.9799805,6.1908898,66.8125,37.5026016,4.1607399,173.7599945,57.509201,19.8738995,159.8699951,68.4442978,21.2658997
116.5220032,2376.2800293,15.9913998,74.879303,66.9400024,57.8030014,170.5579987,2353.3400879,25.3390999,61.3908005,59.5257988,44.5960007,175.8410034,35.4738007,17.0660992,141.7319946,45.9516983,15.8797998
123.1589966,2252.1201172,17.1135998,77.7655029,78.5893021,66.1453018,164.298996,2227.5500488,26.4608002,61.3698997,71.0727005,51.1128998,174.3329926,33.1926003,16.6422005,140.9409943,45.8771019,15.1234999
99.4896011,2092.4299316,12.6987,59.1069984,42.2210007,32.3928986,80.1322021,2197.4699707,8.6933298,60.7601013,45.3949013,24.9986992,173.0339966,43.851799,17.0699005,148.5910034,55.5661011,17.5079994
109.1969986,2314.5300293,14.7222004,71.4052963,64.8552017,51.8907013,137.9810028,2294.7099609,21.4330006,61.0051003,59.0931015,40.2415009,169.6410065,37.2681007,16.3987999,142.8930054,48.3459015,15.8507004
122.6429977,1587.25,16.625,61.1833992,63.8292999,39.4584999,95.7832031,1496.0600586,12.8556004,60.8171005,70.0334015,30.5526009,184.0500031,38.9700012,17.0778999,144.2369995,51.149601,16.8470001
119.1650009,1605.8599854,16.1417999,61.3278999,63.165699,40.3363991,108.1750031,1534.8499756,14.5569,60.8297005,74.697998,31.5151997,181.4340057,38.0565987,16.9815006,142.9519958,50.5270004,16.1362
125.8190002,1568.7800293,17.4134998,64.9473038,87.7921982,44.6498985,127.1940002,1432.5899658,18.9794006,60.5139008,89.2238007,35.7181015,169.7460022,35.0712013,16.9561005,136.6569977,49.6917992,14.6191998
112.1709976,1828.9499512,14.9899998,63.9365997,67.3936996,41.9695015,111.8949966,1830.8800049,14.6218004,60.5572014,74.1244965,33.0242004,161.5180054,37.7518997,16.7705002,139.970993,50.4366989,14.9064999
61.7089005,2936.9299316,5.3095398,59.0345993,50.5444984,4.77072,72.6229019,2819.8300781,6.3200002,67.3239975,50.5960999,4.1511698,169.3419952,58.1094017,19.8502998,156.1849976,69.7062988,21.2842999
61.3269997,2961.1000977,5.2733402,59.6118011,51.5167007,4.8080702,70.7203979,2854.2299805,6.2813101,67.5022964,51.5273018,4.1567798,168.1790009,58.0442009,19.7973995,155.2910004,69.6760025,21.2796001
91.1921997,2391.7299805,11.3079996,60.091301,44.1417999,31.0534992,65.4218979,2512.1799316,7.8522801,60.8947983,45.4622002,23.9831009,164.9290009,45.8204002,17.2660999,147.2160034,59.3250008,18.2728004
63.4916,3115.5600586,5.7590899,63.4003983,60.9515991,5.0896001,56.0596008,3169.7099609,5.4127698,67.6212997,59.2937012,3.9844201,157.9129944,59.4499016,20.1278992,148.503006,72.5706024,19.2304993
75.2388,2579.0800781,8.0752602,54.6470985,50.2062988,9.9496002,73.0161972,2585.6499023,7.4382801,62.9588013,49.9239006,8.3182201,163.4250031,52.0502014,19.1686993,150.9960022,63.3722992,19.2176991
63.4276009,2921.2800293,5.4871898,57.9883003,40.5934982,5.1205401,71.9972992,2891.6799316,6.49367,66.9935989,40.9241982,4.2913699,163.8639984,57.7148018,19.7124996,155.753006,68.9084015,20.0251007
123.1549988,1795.5400391,17.0506992,71.4206009,96.2546005,56.3765984,135.2489929,1722.9699707,21.5839005,61.0643005,92.210701,44.7066002,163.9810028,33.7060013,16.7900009,136.1549988,48.7489014,14.1841002
62.7424011,2896.7600098,5.4161901,57.6441994,37.1717987,4.6951799,67.7033997,2850.0500488,5.83884,66.8792038,37.1631012,4.1312699,173.5639954,57.1212006,19.8537998,159.4429932,67.365799,21.3299999
61.1755981,3116.6899414,5.4994602,63.2827988,46.4389992,4.85566,64.2500992,3085.5200195,6.4321399,67.2174988,46.9037018,4.0893202,168.8630066,57.9580002,20.4326,153.121994,70.5661011,21.1326008
63.8498001,3230.4199219,5.89851,65.1066971,51.2647018,5.0462198,56.7561989,3337.7800293,5.7856002,67.3761978,49.8681984,3.82566,166.9190063,60.9235001,20.1665993,150.2079926,75.0369034,19.4129009
116.5839996,1749.9000244,15.8218002,66.7626038,97.2006989,45.9482002,129.8840027,1712.5500488,18.7824993,60.6489983,93.788002,37.009201,155.7960052,34.4578018,16.6303005,137.451004,48.5999985,14.5008001
106.2399979,2260.3200684,14.1536999,69.4000015,62.3204002,48.540699,122.2259979,2263.4199219,18.3728008,60.9389992,57.6680984,37.6484985,166.0659943,38.5402985,16.3976994,142.6349945,49.7504997,15.8381996
63.4889984,2998.5300293,5.6356401,61.4729996,72.1523972,5.1650801,63.7899017,2991.0400391,5.74754,67.5350037,70.7590027,3.95748,146.8560028,58.3678017,20.2203007,145.5110016,70.6378021,18.2581005
61.5591011,3033.2299805,5.4158602,62.2056007,52.9687996,4.8975301,65.9326019,2963.7800293,6.17975,67.2260971,53.0452995,4.1567602,164.9669952,58.1771011,20.3983994,152.227005,70.2494965,20.8948994
97.827301,2342.1899414,12.6276999,66.8909988,54.0522995,43.160099,101.7750015,2397.9399414,15.0489998,60.7975998,50.3793983,33.2837982,166.4069977,41.6128998,16.5223999,144.5890045,52.4692993,16.5090008
111.1269989,1897.5799561,14.8344002,64.5764999,68.4468994,42.4738007,111.4660034,1901.8000488,14.6233997,60.625,70.5411987,33.3056984,158.8079987,37.8871994,16.7719994,139.5420074,50.3525009,14.9813004
129.5820007,2202.3601074,18.2507992,81.5103989,89.4664001,74.3095016,173.4759979,2061.3798828,29.5377007,61.6285019,79.365799,57.1833,184.0839996,30.5098,16.7467003,140.3350067,44.9357986,15.4511003
127.9240036,1927.7099609,17.9127007,77.8348999,100.9079971,68.9346008,148.3650055,1864.4200439,25.6417999,61.5674019,91.6567993,53.8056984,171.451004,32.1181984,16.6110992,137.0390015,46.8978004,14.4575996
109.0920029,1806.2299805,14.2437,59.4516983,50.4220009,35.3902016,79.8498993,1865.8699951,8.7636604,60.7216988,59.1534996,27.3565006,180.4640045,42.2547989,17.0193996,146.7899933,53.9121017,16.9815006
128.7630005,1520.9000244,17.8465996,65.4682007,84.697197,46.4916,128.0670013,1394.0699463,19.3078995,60.5555,87.7005997,36.6727982,175.5149994,34.9956017,16.7635994,138.3450012,48.8330994,14.9525003
137.5440063,1467.3299561,19.3260002,66.463501,79.8134995,47.5713997,145.2220001,1254.5500488,22.8787994,60.5046005,79.0513992,36.6864014,189.6159973,34.0980988,16.9356003,143.2640076,45.2438011,16.2036991
132.6759949,1443.5999756,18.3880005,64.7507019,72.6242981,44.9966011,127.6060028,1292.6400146,19.0622005,60.4393005,75.933197,34.7313995,187.1849976,35.7624016,16.8710995,143.7980042,47.1006012,16.0655003
98.0366974,2121.1000977,12.5820999,60.7164001,42.9897003,35.0379982,90.8768997,2179.1101074,11.2531996,60.9710999,43.5443001,26.9587002,162.7899933,43.0074005,17.0342999,144.2899933,53.4906998,16.5298004
66.606102,3174.7099609,6.16962,63.6353989,50.7047997,5.1645598,55.653801,3385.4799805,5.7041202,68.0840988,49.3251991,3.6738901,157.0939941,61.168499,19.9531002,146.6959991,74.9072037,17.8889999
100.7009964,2046.8000488,12.8813,58.889801,42.3022003,32.5698013,80.030098,2155.7600098,8.4078302,60.7212982,45.6823006,25.1191998,175.7960052,43.662899,17.0431995,149.2429962,55.2764015,17.5091991
66.2488022,3253.9199219,6.2162199,65.0742035,55.209301,5.1512299,56.1495018,3468.5100098,5.8255,68.1921005,53.3236008,3.5250001,157.5639954,62.8322983,19.9412994,145.298996,77.930603,17.4517994
132.2290039,1838.0699463,18.6422005,74.7388992,100.4469986,62.4407997,163.1829987,1662.0999756,28.0562,61.1465988,87.9260025,48.1245003,187.076004,31.0452003,16.9659004,140.1750031,44.5236015,16.0676003
132.6119995,1496.2800293,18.5216999,66.3582993,87.0855026,47.8572998,137.302002,1319.25,21.6982994,60.5661011,86.0126038,37.2518997,183.6569977,34.0677986,16.8962002,140.5899963,46.8096008,15.7414999
119.6869965,1668.8199463,16.3248005,64.9889984,76.9253998,45.3311996,121.7860031,1619.6899414,17.3437996,60.5603981,89.3086014,36.2109985,165.2189941,35.9141998,16.7702999,137.1920013,50.2821999,14.1199999
121.0350037,1593.2399902,16.5044994,63.1343002,69.2589035,42.5577011,118.8330002,1535.3900146,16.7003002,60.3880005,87.709198,33.8359985,172.1150055,36.4617004,16.8514996,138.8450012,50.3120995,14.4858999
115.1159973,1632.6800537,15.4827003,60.7270012,54.0168991,40.5301018,111.737999,1631.6800537,14.8530998,60.7683983,81.2776031,31.934,177.7460022,38.0073013,16.7887001,141.4429932,50.509201,15.0184002
