H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
30.5046005,2155.4099121,3.75037,244.9600067,97.5220032,29.2462997,36.6587982,2198.6101074,4.2997999,173.3560028,86.4216995,22.8841991,345.6659851,116.6809998,50.3544006,342.9580078,134.9949951,49.5577011,3.4
33.7610016,2134.9499512,3.37885,223.9019928,89.4877014,24.7854004,38.296299,2167.2800293,4.1427398,136.7299957,79.9360962,19.8899002,339.8850098,106.387001,51.5480003,334.9809875,123.3059998,47.4332008,0.0
27.2658997,2111.2199707,3.6784401,258.6199951,95.396698,29.2203999,35.4598007,2157.9299316,3.8145299,198.1419983,87.6676025,24.3376007,351.8129883,122.5439987,46.5331001,352.0809937,141.6139984,51.517601,0.0
30.9547997,2134.1000977,3.59886,243.7259979,95.4125977,27.3591003,37.3111,2174.6201172,4.1940198,169.0599976,84.8152008,22.0067005,345.4630127,115.8899994,49.9085007,342.7609863,134.2610016,49.4710999,10.1
27.8589001,2087.5700684,3.40922,272.1929932,94.4856033,27.3122005,36.6627007,2134.7099609,3.74089,201.8619995,87.2667999,23.6693001,360.4100037,121.064003,46.4906998,366.4859924,139.5850067,53.5130997,0.0
32.3437004,2125.3701172,3.8185301,244.6320038,99.4312973,29.3059998,38.2795982,2164.2399902,4.3737402,151.4080048,87.7043991,22.3857994,350.8710022,108.1829987,52.6834984,337.1669922,121.7720032,47.3356018,0.0
35.4361,2056.8300781,4.7045298,223.378006,105.2870026,30.5489006,41.4586983,2085.4899902,5.15271,156.1580048,98.0624008,29.2810993,357.2799988,99.0607986,48.2248993,346.4200134,111.9990005,48.5593987,0.0
30.9895992,2089.9299316,4.4080501,250.5749969,100.1900024,28.1385994,36.289299,2125.7299805,4.6633501,170.2330017,93.4231033,25.0506992,355.131012,106.9629974,47.9026985,332.2720032,117.3529968,47.2266998,3.4
30.5081005,2113.3200684,3.4974,248.5820007,93.7203979,26.1856003,36.5788002,2149.3798828,3.93769,181.121994,86.0501022,23.2663002,343.0589905,117.1279984,48.4799995,347.6669922,134.2910004,50.9994011,3.4
33.1964989,2116.6899414,3.3610899,229.8390045,88.6110001,23.0823002,39.5211983,2148.7800293,4.1293802,144.6799927,80.1766968,20.1912003,343.6440125,110.6320038,49.8022003,336.3850098,124.2229996,47.0209999,0.0
32.4300003,2124.4599609,3.40522,236.9609985,92.4899979,25.4657001,37.9785004,2159.0900879,4.0625,157.8880005,82.8947983,21.2905998,343.8540039,112.2330017,50.655899,343.1430054,129.1869965,49.7556992,6.8
31.9076004,2108.6899414,3.89079,240.3500061,96.9988022,26.0513,37.0572014,2141.0500488,4.2879901,159.9230042,88.9125977,23.3006992,347.3080139,110.7770004,50.0349007,340.8980103,123.0250015,47.8858986,3.4
29.7049999,2119.1000977,3.6460199,253.6009979,94.2067032,26.1345997,35.4376984,2155.4299316,3.9954,192.8059998,87.4235001,23.9428005,343.3850098,119.3310013,47.7305984,347.8389893,136.7649994,51.1640015,0.0
32.7873001,2123.2900391,3.6443901,235.098999,94.9642029,25.9943008,38.2111015,2158.4399414,4.2572598,149.1490021,84.6044998,21.0755005,346.0679932,109.4520035,51.770401,337.70401,123.9029999,47.5177994,6.8
31.1737003,2106.0600586,4.0496702,246.3269958,98.2217026,26.3913002,36.2967987,2140.4699707,4.38553,164.5070038,90.3694,23.5608997,347.6369934,110.7369995,49.5018005,340.8389893,122.5149994,47.6015015,3.4
42.3634987,2069.3500977,4.9088602,222.5780029,110.4469986,48.3843994,50.9477997,2089.8898926,5.53157,141.7420044,99.8312988,36.1231995,356.8890076,92.7870026,52.8021011,346.553009,108.3580017,50.4430008,0.0
28.0174007,2136.5200195,3.83901,255.5769958,96.2292023,27.9253998,35.5127983,2181.5800781,4.1431899,198.1080017,88.680603,24.6515999,345.0669861,125.0090027,47.4426003,344.8399963,142.4810028,51.3396988,10.1
35.2636986,2099.1000977,4.5536299,239.2859955,106.6969986,35.7661018,41.7402992,2132.1799316,4.95328,150.9199982,95.790802,28.6089001,356.7690125,100.3130035,51.5022011,345.4379883,113.1740036,49.8809013,0.0
32.4687996,2131.1699219,3.82968,244.7689972,100.552002,30.7257004,38.6641006,2172.9199219,4.4002399,149.5149994,87.9897003,22.3722992,350.9070129,107.3030014,53.0075989,337.1419983,121.538002,47.3017998,6.8
31.2224998,2144.4099121,3.6285601,241.7640076,96.2751007,28.4542999,37.1329994,2185.4399414,4.22329,167.628006,85.4240036,22.4587002,349.8649902,116.1029968,51.3527985,351.3129883,133.871994,50.4411011,6.8
32.5760994,2132.6699219,4.0085502,242.9049988,103.5820007,33.1375999,39.2743988,2176.4699707,4.4716001,147.2290039,90.1138992,23.1480007,349.9700012,106.3669968,52.1969986,336.0169983,121.6559982,46.6179008,3.4
28.6959991,2096.1000977,4.2922401,261.5400085,99.9365997,27.4669991,33.6797981,2135.6599121,4.59969,181.0950012,93.4207993,24.6049004,344.3869934,111.3399963,45.3417015,329.8909912,122.6790009,45.5046005,3.4
28.7168007,2107.8601074,3.64223,252.7910004,91.941597,24.9792995,35.4943008,2147.6699219,4.0675201,195.1499939,86.1048965,23.0140991,337.8049927,121.2229996,45.3928986,339.9330139,140.1640015,50.550499,3.4
33.5009003,2144.3798828,3.4686401,229.4900055,94.729599,27.5884991,37.3937988,2179.9399414,4.20401,146.8820038,82.9262009,20.8652,343.0870056,108.5830002,52.6193008,338.2200012,124.112999,47.4094009,6.8
28.2091999,2114.1899414,3.7564099,258.8789978,94.2779999,26.7227993,34.7349014,2153.9499512,4.0218401,205.2220001,88.5080032,24.6924992,342.3980103,122.4950027,46.8825989,341.7669983,141.1490021,50.7911987,0.0
32.0784988,2114.4299316,3.3647799,239.9089966,92.552597,25.3073997,37.9695015,2148.1699219,3.9930799,163.2700043,83.5017014,21.7581997,343.92099,113.2220001,50.3903008,343.2539978,129.9420013,49.9622002,0.0
33.0241013,2087.8000488,3.14498,246.973999,94.4281006,26.3311996,38.4306984,2116.7600098,3.8471301,171.9600067,86.4627991,23.7250004,341.4289856,111.9670029,54.2773018,340.5440063,127.3830032,51.4518013,0.0
29.9860001,2093.6699219,3.35778,251.0890045,93.3455963,26.4218006,37.141201,2130.9899902,3.8382399,182.8959961,85.8451004,23.1261005,343.0209961,117.3119965,48.3777008,347.6640015,134.4170074,51.1301994,0.0
32.0755997,2105.4199219,3.7599399,238.7640076,95.6032028,25.1870995,37.4073982,2135.7900391,4.25107,158.3150024,86.9191971,22.3470993,346.3200073,111.6539993,51.0209007,337.8380127,124.2470016,47.5567017,10.1
32.5344009,2136.6599121,3.4819701,234.720993,93.7200012,26.5468998,37.9001007,2173.3200684,4.17033,154.048996,83.0155029,21.2380009,349.3900146,113.2200012,51.6786995,350.8970032,130.8529968,50.0606995,0.0
31.7761993,2113.5200195,4.1388998,252.3439941,100.9199982,28.4437008,37.2406006,2150.9399414,4.3797202,159.8670044,90.8869019,23.5284004,351.1560059,106.2279968,50.1801987,334.2120056,118.7310028,46.5233002,10.1
32.3354988,2092.4499512,4.35355,251.6950073,101.4110031,29.5844994,37.7361984,2129.3500977,4.7093501,163.9029999,92.7536011,24.9048996,349.4049988,103.7389984,48.5009995,333.2049866,115.1190033,46.9081001,0.0
30.4272995,2134.5500488,3.6585,247.0639954,95.7045975,27.3271999,36.6282997,2174.3999023,4.1749201,177.4989929,85.9685974,22.7259007,345.618988,117.3840027,49.3251991,342.9559937,135.647995,49.7100983,10.1
33.2122993,2104.6398926,3.41873,231.1320038,90.2305984,23.9526005,40.1207008,2136.1101074,4.1241999,151.6849976,81.8468018,21.2437992,343.4849854,111.723999,50.9342003,342.303009,125.598999,48.9364014,10.1
30.2845001,2165.9099121,3.81353,244.9140015,98.5000992,30.1681995,36.5956001,2211.1101074,4.3536401,173.9869995,87.009903,23.2143002,345.743988,116.9520035,50.6038017,343.0320129,135.2350006,49.5685997,0.0
33.6240997,2121.6201172,3.3216,215.7599945,83.1865005,21.1238995,41.1242981,2153.6298828,4.15727,134.3190002,76.3702011,18.5566006,343.3429871,110.5070038,47.1259995,336.2609863,124.7109985,46.9575996,0.0
33.1859016,2137.3000488,4.1698399,246.9170074,109.6800003,36.2472992,40.5932007,2181.6899414,4.5562401,142.996994,94.4206009,24.7091007,361.6480103,105.987999,53.4398003,341.5849915,120.8840027,46.9273987,0.0
33.7120018,2134.1000977,3.3792701,213.7779999,83.7472,21.4358997,39.703701,2163.9499512,4.1261201,131.7700043,76.3239975,18.3882008,344.2390137,110.913002,49.1623001,346.3129883,128.5859985,49.2961006,6.8
28.6613998,2098.0800781,3.48739,257.4400024,93.0384979,26.2945995,35.9533997,2139.3400879,3.8775699,194.1920013,86.3218002,23.3693008,344.3169861,120.2369995,46.7462997,347.2890015,138.4259949,51.3185005,0.0
33.6876984,2125.1101074,3.31689,203.697998,78.3685989,20.2292995,41.6811981,2157.1499023,4.2196002,125.7220001,73.278801,17.3250999,342.9700012,110.2750015,43.7196999,335.9559937,124.788002,46.7206993,0.0
32.6263008,2093.3100586,3.1631,240.9689941,91.9872971,25.3542004,38.5629005,2122.8601074,3.86238,162.2579956,83.2025986,22.2341995,341.1860046,112.5589981,51.6254997,339.9949951,128.2749939,50.8666,0.0
32.0367012,2120.6201172,4.00178,243.5339966,100.7300034,29.3045006,38.0928993,2160.2700195,4.4544702,152.5079956,89.280899,22.7315006,349.9150085,108.5350037,51.0910988,336.0360107,122.6299973,46.5519981,10.1
27.4207001,2090.7299805,3.4722099,271.7969971,94.4129028,27.2429008,36.3499985,2139.3798828,3.7948501,202.7960052,87.3015976,23.5608997,360.3150024,121.185997,46.0796013,366.3429871,140.0970001,53.4445,0.0
30.0161991,2132.3200684,3.86727,252.9060059,93.2445984,25.7632999,35.4668007,2165.1499023,4.1030002,203.1139984,87.736702,24.0762005,345.1369934,121.5,47.3804016,344.8770142,139.1549988,51.2769012,10.1
31.2378998,2161.4499512,3.66852,241.1699982,98.7067032,31.6683006,37.800499,2211.2399902,4.3900099,159.4179993,85.3248978,21.7940006,349.7359924,113.1470032,52.9174004,351.0859985,131.654007,50.1246986,0.0
29.0785007,2117.2800293,3.7123699,253.4309998,92.824501,25.3596001,35.1935005,2154.1599121,3.9939201,196.9019928,86.9813004,23.4862995,342.178009,121.2160034,46.9273987,341.5169983,140.3350067,50.5388985,0.0
32.6694984,2147.6699219,3.7223699,242.8789978,102.0849991,34.1015015,39.3699989,2197.2800293,4.42594,143.3910065,87.1184006,21.6952,350.7330017,105.4150009,54.3721008,337.118988,121.7170029,47.3064995,0.0
27.5624008,2111.5,3.68417,255.3990021,94.6666031,28.6658993,35.2380981,2156.6201172,3.9061699,199.4069977,87.5513992,24.4661999,338.1140137,122.4449997,46.0497017,340.2059937,141.2850037,50.6235008,3.4
30.0748997,2103.8400879,3.4458499,250.8990021,93.5845032,26.2754002,36.7038994,2140.9699707,3.8926101,183.7460022,86.1078033,23.2644997,343.0799866,117.5510025,48.2510986,347.6820068,134.7510071,51.0990982,0.0
27.3624992,2107.5700684,3.6517799,259.8869934,95.1365967,28.7099991,35.4430008,2153.6201172,3.82604,199.3049927,87.6589966,24.2509003,351.7929993,122.3450012,46.4053001,352.0660095,141.3939972,51.5658989,0.0
27.8796005,2136.6101074,3.8396499,255.5850067,96.280899,28.093399,35.6222,2182.75,4.1482201,197.6940002,88.6362,24.6431999,345.0559998,125.4489975,47.4564018,344.8349915,142.9100037,51.3391991,10.1
32.1380005,2124.5300293,3.4272599,239.5039978,93.3339005,26.0344009,37.6324005,2159.9499512,4.0594702,161.4170074,83.5771027,21.6039009,343.9200134,112.6159973,50.6533012,343.1799927,129.5910034,49.8246994,6.8
32.3019981,2125.2099609,4.1182799,247.177002,103.5360031,30.8085003,38.3580017,2165.2099609,4.4562998,150.9550018,91.0924988,23.2700005,349.8469849,106.9240036,51.6038017,334.3619995,121.0,46.3485985,0.0
32.6222,2131.4699707,4.0840602,242.2960052,104.2269974,33.1281013,39.2845993,2174.2399902,4.4865098,146.5420074,90.9296036,23.3980007,343.8640137,105.9680023,51.6492996,329.0960083,120.6600037,46.2282982,3.4
30.9202003,2104.0100098,4.1815701,265.6409912,97.4274979,26.4776993,35.8950005,2143.5500488,4.4475098,167.1159973,88.5503998,22.5524006,348.6270142,110.0810013,48.2916985,331.0130005,122.1959991,45.0918999,0.0
34.3539009,2062.9799805,4.6444402,225.2429962,104.0920029,28.4836006,40.2182999,2092.0100098,5.0309901,158.6080017,97.3796997,28.3901997,357.2909851,100.9430008,48.0956993,346.3980103,113.1699982,48.4866982,0.0
34.3847008,2138.2700195,3.4367099,233.7550049,96.3831024,28.3029995,36.4547997,2172.5100098,4.18013,151.6699982,85.3796997,22.5144997,342.8959961,107.5309982,53.3081017,338.1809998,123.8830032,47.615799,6.8
31.8642006,2161.3798828,3.5125501,241.4219971,102.9339981,34.1296005,38.0325012,2213.8798828,4.4257102,143.1230011,85.1167984,20.8777008,347.7520142,109.2040024,56.3367996,347.1270142,127.5019989,48.4768982,0.0
32.8153992,2144.5100098,3.6438401,240.4980011,100.0970001,31.8523006,38.6833992,2189.7800293,4.3692498,142.9620056,85.8205032,21.3183002,350.5270081,106.2310028,54.1763,337.1199951,122.2630005,47.3438988,0.0
27.4990997,2099.8500977,3.5896101,263.6409912,94.3182983,27.5184994,35.2616997,2144.9499512,3.84659,202.1900024,87.504097,24.0783997,351.7330017,122.0070038,45.9634018,352.0329895,140.9839935,51.7625008,0.0
34.3988991,2136.0800781,3.4693,233.7859955,96.0698013,28.0597992,36.6577988,2170.4599609,4.19525,149.977005,85.2873993,22.4006996,342.0180054,106.1869965,53.5446014,336.6180115,123.5329971,48.2406998,6.8
32.8685989,2079.1599121,4.52491,234.3470001,102.1309967,28.3108006,38.6067009,2110.6398926,4.8563399,163.4149933,95.6054001,26.7980995,357.3450012,104.1760025,48.3983002,346.2470093,115.4749985,48.2252998,0.0
31.3556004,2103.0300293,3.9617801,241.5639954,96.8979034,25.3584003,36.5727005,2134.9199219,4.3379302,163.8240051,89.6620026,23.4902992,347.4580078,111.7310028,49.6475983,340.9379883,123.2409973,47.8250999,0.0
33.3013992,2137.0700684,4.1910701,245.5070038,110.5319977,36.4485016,40.8103981,2181.0100098,4.5514598,141.8009949,95.1383972,25.0890999,361.6820068,105.9319992,53.4772987,341.6059875,120.7860031,46.9882011,0.0
33.5405998,2095.3400879,4.4324999,248.6109924,104.6920013,32.4247017,39.585701,2131.6398926,4.86199,158.6660004,94.4868011,26.8358994,356.2820129,102.7399979,50.0751991,348.2390137,115.0559998,47.9552002,10.1
31.0932999,2161.4899902,3.6875,241.548996,98.5157013,31.3705997,37.6884995,2210.7700195,4.38237,161.8000031,85.5597992,22.0137997,349.7990112,113.8349991,52.5873985,351.1589966,132.2899933,50.1977997,0.0
30.0249004,2169.2800293,3.86303,243.2149963,98.3131027,30.1543999,36.2406998,2213.2600098,4.3463802,177.2920074,87.5139008,23.6592007,339.2909851,117.9489975,49.7514992,336.6489868,135.8079987,49.4059982,0.0
32.987999,2093.9599609,3.3910699,231.9179993,92.2928009,24.8376007,38.5225983,2121.1000977,4.0184202,159.673996,84.550499,22.5599995,343.8399963,113.3769989,52.399601,347.0769958,126.8939972,49.717701,0.0
39.7890015,2090.5800781,4.74931,228.4889984,110.1190033,45.155899,47.9891014,2117.1000977,5.2717099,142.7169952,98.5985031,33.3554993,356.980011,95.6976013,52.7242012,346.4309998,110.6309967,50.0984001,0.0
31.9109993,2087.5100098,4.4250998,244.8410034,101.1110001,28.5014,37.4938011,2121.9699707,4.7294598,167.3639984,94.0356979,25.3799992,353.4039917,105.3649979,47.9353981,338.8819885,116.4830017,47.2767982,3.4
38.0471001,2056.7600098,4.7692299,224.5449982,107.6760025,37.4640007,44.7324982,2085.6799316,5.3638101,150.6369934,98.6663971,30.8017006,357.321991,96.7382965,49.4351997,346.3619995,110.9550018,48.6002998,0.0
27.3087006,2108.9199219,3.6614499,259.2950134,95.2600021,28.9703999,35.4696007,2155.3300781,3.8177299,198.7140045,87.6524963,24.2831993,351.802002,122.4240036,46.4628983,352.071991,141.4920044,51.5419998,0.0
32.8181992,2097.1298828,3.4607699,235.8600006,92.3180008,24.4671993,38.2757988,2124.25,4.0770602,158.6289978,84.4291,22.3096008,345.098999,112.8119965,51.2953987,340.1629944,125.586998,47.9071999,0.0
28.4372005,2097.1000977,3.5105901,261.322998,93.1755981,26.2131996,36.0621986,2140.5300293,3.9625299,196.8079987,86.379097,23.3132,351.7200012,121.25,45.8035011,352.0029907,140.1060028,51.7019005,0.0
28.4883995,2146.7299805,3.8759601,255.5939941,96.8247986,27.2801991,35.4159012,2189.4599609,4.18297,198.1089935,89.3572006,24.6278,349.0050049,123.7750015,47.7288017,352.901001,141.3699951,51.8219986,0.0
30.6359005,2155.0400391,3.73072,244.2890015,97.4998016,29.4382,36.8442001,2198.8400879,4.3070302,170.802002,86.0709991,22.6462994,345.6130066,116.1269989,50.5959015,342.8900146,134.4960022,49.4883003,3.4
32.2024002,2144.6298828,3.53793,237.2290039,95.7291031,28.3640003,37.7043991,2185.2800293,4.2423201,155.1529999,83.8464966,21.4018993,349.4869995,112.9449997,52.3181992,350.928009,130.9019928,50.0495987,6.8
32.4580994,2116.9899902,3.85762,239.4250031,97.4568024,27.1075993,37.4555016,2150.4199219,4.25702,156.0420074,88.4784012,23.2029991,347.1990051,109.4720001,50.3370018,340.8380127,122.5650024,47.9003983,0.0
30.3894005,2155.9099121,3.7707601,245.5599976,97.5550995,29.0492992,36.4584999,2198.3999023,4.2929802,175.8999939,86.7844009,23.1247997,345.7210083,117.2300034,50.1204987,343.0270081,135.4880066,49.6236992,3.4
30.9472008,2161.6201172,3.7070899,241.9779968,98.3841019,31.1016998,37.5619011,2210.3898926,4.3754101,164.1629944,85.8143997,22.2362003,349.8630066,114.5210037,52.2807007,351.2309875,132.9250031,50.2668991,0.0
37.3019981,2062.2700195,4.7255998,226.7830048,107.0530014,36.3969994,43.8647003,2091.9199219,5.2839198,151.9579926,98.1193008,30.1203995,357.3389893,97.8050003,49.4306984,346.3250122,111.6719971,48.524601,0.0
28.2992001,2098.2700195,3.5141499,264.2980042,92.8581009,26.2476006,35.0330009,2140.2600098,3.88344,200.3280029,86.1588974,23.7292004,351.7600098,121.7929993,45.4494019,352.07901,140.5800018,52.206501,0.0
31.3258991,2098.8798828,4.28687,264.1159973,98.8584976,27.5400009,36.3811989,2137.8798828,4.5927601,167.8910065,90.2692032,23.5876999,349.5859985,105.9069977,48.1649017,333.1359863,116.5009995,46.3995018,0.0
28.6266994,2165.6298828,3.96907,253.5469971,99.0876999,28.4090004,36.0751991,2209.5300293,4.2635398,191.621994,89.6640015,24.9675007,355.3039856,123.5500031,49.1161003,351.9979858,141.4420013,51.0782013,0.0
32.6758003,2140.5,3.7483001,242.7850037,100.9150009,32.1929016,39.0261002,2185.9199219,4.4017301,145.5659943,87.1464005,21.8845997,350.756012,106.314003,53.7156982,337.1300049,121.7559967,47.3186989,0.0
32.6974983,2144.6599121,3.8136101,244.3560028,102.7649994,34.3181992,39.652401,2193.6999512,4.4496899,145.0679932,88.248497,22.2304993,350.9159851,105.3809967,53.9325981,337.1149902,121.2450027,47.2783012,0.0
31.6629009,2136.1499023,3.55146,240.0110016,95.081398,27.3428993,37.3154984,2174.0600586,4.1593099,164.6029968,84.6305008,22.1697006,349.730011,115.6539993,51.3114014,351.223999,133.1629944,50.402401,0.0
32.7092018,2125.6699219,3.3924301,234.1410065,91.5877991,24.9288006,38.2794991,2159.6899414,4.07267,154.1230011,82.1520996,20.9370003,343.7820129,111.8190002,50.5960999,343.0889893,128.7850037,49.6641006,6.8
29.9090004,2170.9299316,3.8836701,245.3419952,98.9702988,29.9445,36.0688019,2214.3999023,4.3459001,180.0850067,88.2602005,24.0247993,345.0119934,118.689003,50.1922989,342.5469971,136.6560059,49.8263016,0.0
32.678299,2140.9299316,3.9117301,240.7089996,103.3550034,34.9474983,39.6654015,2188.3000488,4.4674802,144.0709991,88.9378967,22.7038002,349.7730103,105.4319992,52.9501991,335.95401,121.7050018,46.6324005,0.0
29.6278992,2097.9399414,4.2628798,247.848999,98.1275024,25.8288002,35.0957985,2132.5400391,4.5843201,175.9530029,92.9328003,24.1975994,358.0740051,112.9660034,48.3079987,342.0299988,123.6299973,46.8964005,0.0
36.6785011,2058.9099121,4.7240901,225.3040009,106.3949966,34.3717003,43.0323982,2088.1298828,5.2469702,153.5970001,98.1545029,29.9027996,357.3110046,98.1569977,48.9486008,346.3640137,111.7020035,48.5457001,3.4
28.3703003,2161.8500977,3.964,254.8659973,98.8039017,28.3404007,36.3167,2207.0500488,4.2340102,192.0279999,89.4514999,24.9097996,355.2690125,123.9649963,49.0382004,351.9710083,141.8339996,51.1185989,0.0
31.6212997,2098.6899414,3.83342,238.3600006,95.5882034,24.5286007,36.9431992,2128.0800781,4.26647,162.7669983,88.5970001,23.3206005,347.2489929,112.6610031,49.9336014,341.0140076,124.0139999,48.033699,0.0
31.6963997,2104.2900391,3.8860099,239.875,96.4713974,25.3691006,36.9165993,2135.5900879,4.29107,161.6450043,88.939003,23.3337002,347.3160095,111.5910034,49.9127007,340.9440002,123.3949966,47.9225006,0.0
34.9160995,2128.3500977,4.4627299,235.1349945,112.1289978,38.9071007,42.6977005,2167.3100586,4.7509198,138.8549957,97.8526993,28.7793007,363.9769897,102.2919998,53.9132996,348.3340149,116.6669998,49.5676994,0.0
31.0723,2147.9299316,3.88763,249.602005,95.5627975,26.4473,34.8205986,2178.1398926,4.1244502,197.647995,89.0643997,24.7105007,349.0079956,120.0370026,47.8432007,352.8789978,137.2440033,51.5461006,0.0
31.4701996,2098.6000977,3.8768001,238.9409943,95.8281021,24.5037003,36.7895012,2128.2700195,4.2926302,163.6820068,88.9888992,23.4060993,347.321991,112.7020035,49.7932014,341.0109863,123.9160004,47.9850998,0.0
33.1444016,2150.3999023,3.6045401,233.8220062,100.7819977,31.7926998,37.8987999,2194.7800293,4.3771701,137.2189941,85.0904999,21.0146008,346.8009949,106.3399963,55.4547005,342.4590149,123.9140015,48.7131996,0.0
30.7646008,2114.1799316,3.48348,247.0939941,93.5715027,26.1168003,36.7533989,2149.7600098,3.9383399,178.6239929,85.7798004,23.1448002,343.0,116.6549988,48.6661987,347.6369934,133.75,50.9482002,3.4
32.5057983,2120.6599121,3.72014,237.5119934,96.0438004,26.3633995,37.9180984,2156.1000977,4.2841201,151.8439941,85.7080994,21.4104996,346.1900024,109.677002,51.6917992,337.7090149,123.737999,47.4775009,6.8
31.8386993,2161.1699219,3.59849,237.5119934,100.2149963,33.0121994,38.0379982,2212.1201172,4.4119802,148.1430054,84.388298,20.8337994,344.3989868,109.7060013,54.7717018,344.5950012,127.6279984,48.5209007,0.0
32.3223,2098.4599609,3.6307199,237.0010071,94.3207016,24.5331993,37.5951004,2125.4699707,4.16257,158.8000031,86.1641998,22.5314007,346.2309875,112.5090027,51.1694984,337.9649963,124.8990021,47.7672005,0.0
30.0825005,2133.3601074,3.71543,249.8890076,95.5054016,26.9095001,35.9049988,2171.2199707,4.1494298,186.2489929,86.9860992,23.3792992,345.7669983,118.8249969,48.6613998,343.1459961,136.9790039,49.9351997,10.1
30.2772007,2133.9499512,3.67659,248.1580048,95.6678009,27.1954994,36.3781013,2173.2299805,4.16432,180.5619965,86.3315964,22.9599991,345.6700134,117.9059982,49.0825996,343.0230103,136.1320038,49.7935982,10.1
31.3782005,2161.5100098,3.65012,240.875,98.9766998,32.0055008,37.8961983,2211.8100586,4.3983998,157.026001,85.1165009,21.5785999,349.6740112,112.4560013,53.2798004,351.0109863,131.0189972,50.0480003,0.0
28.8547993,2170.4299316,3.97438,251.8289948,99.6813965,28.5818996,35.8079987,2213.1799316,4.2972999,190.6600037,89.9994965,25.0648994,355.355011,123.1169968,49.2683983,352.0369873,141.0339966,51.0224991,0.0
32.0028,2144.8898926,3.5546,238.1629944,95.9199982,28.4899998,37.6487007,2185.9599609,4.24266,157.371994,84.1464005,21.5804996,349.5610046,113.4779968,52.1908989,351.0020142,131.4100037,50.1246986,6.8
32.736599,2139.2900391,3.9720299,241.7189941,104.185997,35.1310005,39.8223,2186.0,4.4772401,144.776001,89.8600998,23.1179008,349.9020081,105.3860016,52.7769012,335.9930115,121.401001,46.6446991,0.0
33.287899,2155.0400391,3.52881,240.0549927,102.4769974,32.2074013,36.707901,2197.5800781,4.3577399,138.2799988,85.5395966,21.0788994,346.7609863,106.3349991,56.205101,342.4249878,123.8779984,48.6435013,0.0
