M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
153.6450043,3996.9699707,40.5931015,810.7390137,300.9320068,185.8399963,196.128006,4053.5700684,50.0439987,582.9290161,264.1170044,144.2200012,350.973999,105.4140015,53.792099,337.1119995,121.1009979,47.2672005
131.1869965,4052.8400879,37.8400993,830.3330078,278.0190125,175.6309967,163.4259949,4074.8400879,44.4987984,662.2709961,250.4940033,143.8860016,345.6659851,116.6809998,50.3544006,342.9580078,134.9949951,49.5577011
158.3059998,4014.7600098,33.6407013,766.007019,259.20401,153.5200043,186.4880066,4025.0800781,41.3736,556.0789795,233.3619995,126.2819977,339.8850098,106.387001,51.5480003,334.9809875,123.3059998,47.4332008
117.348999,4011.1599121,29.405899,881.4829712,264.5010071,173.8350067,155.5119934,4042.4299316,40.3818016,736.5130005,244.9340057,153.6459961,351.8129883,122.5439987,46.5331001,352.0809937,141.6139984,51.517601
140.1829987,4020.9199219,33.5042,828.1599731,267.5469971,173.0480042,172.8269958,4049.0800781,41.9690018,653.5949707,240.8099976,141.3630066,345.4630127,115.8899994,49.9085007,342.7609863,134.2610016,49.4710999
129.0299988,3955.3500977,25.0144997,918.7039795,250.8079987,179.8869934,165.2960052,4001.2299805,37.8423004,751.7399902,228.9080048,160.0480042,360.4100037,121.064003,46.4906998,366.4859924,139.5850067,53.5130997
155.2960052,3984.2900391,37.7556992,812.3770142,281.3070068,177.8480072,193.7700043,4035.9099121,48.301899,604.0150146,254.4640045,144.3670044,350.8710022,108.1829987,52.6834984,337.1669922,121.7720032,47.3356018
187.878006,3940.9299316,48.3967018,801.9390259,298.8980103,183.9900055,229.4369965,3964.9099121,64.5889969,633.0939941,283.552002,173.7599945,357.2799988,99.0607986,48.2248993,346.4200134,111.9990005,48.5593987
156.3580017,3933.5700684,44.426899,821.848999,275.1830139,171.3869934,189.3809967,4010.8701172,59.6745987,646.2910156,267.2059937,160.8800049,355.131012,106.9629974,47.9026985,332.2720032,117.3529968,47.2266998
140.1860046,4009.4199219,29.6942997,843.0599976,258.9129944,169.1230011,171.2819977,4026.4699707,39.5091019,690.5780029,239.727005,150.1309967,343.0589905,117.1279984,48.4799995,347.6669922,134.2910004,50.9994011
163.8890076,3983.0400391,30.8896999,800.5529785,240.673996,154.2230072,203.2389984,4004.5900879,41.4852982,602.9569702,220.1329956,132.9360046,343.6440125,110.6320038,49.8022003,336.3850098,124.2229996,47.0209999
152.9669952,4004.3200684,31.0569992,816.7849731,257.2609863,166.4649963,185.8130035,4020.3898926,39.7146988,627.6300049,232.5279999,139.1950073,343.8540039,112.2330017,50.655899,343.1430054,129.1869965,49.7556992
155.7680054,3976.6101074,37.3320007,805.302002,267.6239929,168.7740021,189.7299957,4015.8500977,49.3991013,627.6719971,252.3320007,151.1360016,347.3080139,110.7770004,50.0349007,340.8980103,123.0250015,47.8858986
130.9920044,4017.1799316,31.7812004,854.4199829,260.7099915,170.0829926,160.8079987,4034.2800293,40.9678001,712.5640259,243.6920013,153.2169952,343.3850098,119.3310013,47.7305984,347.8389893,136.7649994,51.1640015
157.5579987,3993.2199707,34.8494987,797.0560303,265.2430115,166.9369965,193.9649963,4021.0200195,44.9882011,601.3880005,240.6009979,139.2510071,346.0679932,109.4520035,51.770401,337.70401,123.9029999,47.5177994
151.996994,3963.6000977,39.5934982,812.5720215,270.1199951,168.6380005,185.7740021,4022.0900879,52.5177002,633.815979,257.5740051,152.9420013,347.6369934,110.7369995,49.5018005,340.8389893,122.5149994,47.6015015
193.2079926,3949.3400879,52.3051987,794.9829712,337.4360046,199.5820007,242.0919952,4000.9199219,67.3335037,594.132019,314.3049927,179.0410004,356.8890076,92.7870026,52.8021011,346.553009,108.3580017,50.4430008
117.6169968,4046.0100098,33.7998009,862.9970093,268.2810059,172.447998,150.4450073,4066.3798828,43.1921005,729.3400269,250.1889954,154.0189972,345.0669861,125.0090027,47.4426003,344.8399963,142.4810028,51.3396988
167.0059967,3972.8200684,46.6325989,805.0009766,313.4490051,185.4320068,211.7870026,4037.2800293,61.1651993,599.1170044,289.8989868,166.5610046,356.7690125,100.3130035,51.5022011,345.4379883,113.1740036,49.8809013
154.6340027,3988.5800781,38.6887016,811.7600098,287.4920044,180.1950073,194.3049927,4042.0700684,48.9068985,596.710022,257.5710144,144.246994,350.9070129,107.3030014,53.0075989,337.1419983,121.538002,47.3017998
139.4060059,4036.8200684,35.4477997,821.4030151,272.3850098,173.9380035,171.9600067,4048.0900879,42.8955994,648.7009888,244.3739929,144.8439941,349.8649902,116.1029968,51.3527985,351.3129883,133.871994,50.4411011
153.3209991,3993.5600586,41.6885986,804.0809937,302.322998,182.5209961,198.0140076,4056.0200195,52.7574005,586.1729736,271.3890076,146.2030029,349.9700012,106.3669968,52.1969986,336.0169983,121.6559982,46.6179008
146.5590057,3900.2900391,42.547699,832.5839844,269.178009,173.1190033,184.5440063,3978.2399902,56.9073982,681.2860107,263.2049866,160.6340027,344.3869934,111.3399963,45.3417015,329.8909912,122.6790009,45.5046005
132.0910034,3987.1201172,29.1807003,859.2280273,248.8639984,165.227005,166.326004,4007.1599121,40.1025009,721.6779785,233.348999,149.8379974,337.8049927,121.2229996,45.3928986,339.9330139,140.1640015,50.550499
152.6349945,4024.1201172,34.9810982,773.9329834,272.3510132,169.4259949,181.4949951,4045.3898926,41.8534012,585.4769897,242.7279968,133.1130066,343.0870056,108.5830002,52.6193008,338.2200012,124.112999,47.4094009
121.8700027,4009.5800781,32.0803986,866.2559814,261.4460144,170.4689941,153.3639984,4030.7900391,41.7753983,739.6929932,247.6450043,153.7579956,342.3980103,122.4950027,46.8825989,341.7669983,141.1490021,50.7911987
152.7839966,3999.25,29.2963009,825.0540161,255.2899933,167.6730042,185.8200073,4014.75,38.7873993,646.8070068,233.0140076,141.8679962,343.92099,113.2220001,50.3903008,343.2539978,129.9420013,49.9622002
165.0240021,3989.3300781,26.2973003,844.9099731,259.6940002,178.3119965,197.8910065,3977.4499512,36.6497002,700.2540283,244.7449951,155.1040039,341.4289856,111.9670029,54.2773018,340.5440063,127.3830032,51.4518013
142.6369934,3990.1298828,25.3400002,849.9240112,254.3580017,170.473999,175.3939972,4012.6699219,37.2201004,702.0200195,235.7420044,150.8419952,343.0209961,117.3119965,48.3777008,347.6640015,134.4170074,51.1301994
157.2910004,3979.8898926,34.8827019,805.6500244,261.3269958,167.6309967,191.3910065,4010.7199707,46.7496986,628.7109985,244.9810028,145.2230072,346.3200073,111.6539993,51.0209007,337.8380127,124.2470016,47.5567017
150.75,4018.3500977,33.4025002,805.6989746,263.7579956,168.3589935,183.8070068,4031.0600586,41.2957001,613.3759766,235.9199982,138.7779999,349.3900146,113.2200012,51.6786995,350.8970032,130.8529968,50.0606995
147.3659973,3982.8701172,41.9040985,812.7299805,289.2250061,167.951004,184.9880066,4058.1999512,54.6164017,606.4819946,269.8559875,149.5319977,351.1560059,106.2279968,50.1801987,334.2120056,118.7310028,46.5233002
156.0220032,3949.5400391,44.3007011,814.4979858,286.5979919,170.0549927,190.7890015,4042.3400879,58.8175011,624.0369873,274.321991,156.5070038,349.4049988,103.7389984,48.5009995,333.2049866,115.1190033,46.9081001
134.6159973,4029.0500488,33.914299,836.7739868,268.0759888,173.2519989,166.1679993,4054.3400879,42.2890015,674.2730103,243.9190063,144.7640076,345.618988,117.3840027,49.3251991,342.9559937,135.647995,49.7100983
167.8639984,3973.2399902,29.2208996,806.1859741,244.5279999,163.6820068,207.6529999,3983.6101074,39.8852997,632.9279785,223.151001,141.7330017,343.4849854,111.723999,50.9342003,342.303009,125.598999,48.9364014
127.6309967,4067.7299805,39.8389015,830.309021,282.7860107,176.7409973,160.1490021,4087.0900879,45.6843987,664.0709839,254.548996,144.6150055,345.743988,116.9520035,50.6038017,343.0320129,135.2350006,49.5685997
169.2059937,3983.2099609,29.6889,784.6929932,221.1399994,139.654007,218.5549927,3993.7099609,39.8022003,581.8670044,200.8280029,125.6149979,343.3429871,110.5070038,47.1259995,336.2609863,124.7109985,46.9575996
155.2380066,4007.5,43.6282997,822.5529785,323.5849915,197.4750061,207.8899994,4076.9699707,55.5215988,577.026001,289.6799927,155.3809967,361.6480103,105.987999,53.4398003,341.5849915,120.8840027,46.9273987
164.0010071,4002.9399414,31.1819,774.3850098,230.8240051,139.0740051,200.9889984,4005.3000488,39.5083008,556.5670166,205.9100037,122.6039963,344.2390137,110.913002,49.1623001,346.3129883,128.5859985,49.2961006
132.6329956,3980.8000488,27.1728001,870.8070068,251.6199951,170.6719971,166.4880066,4006.5300293,38.7212982,726.5869751,233.2440033,151.6940002,344.3169861,120.2369995,46.7462997,347.2890015,138.4259949,51.3185005
171.4790039,3987.4799805,29.3705997,768.6710205,207.5390015,124.5110016,231.4230042,3989.2399902,39.2633018,564.6660156,190.5330048,118.3099976,342.9700012,110.2750015,43.7196999,335.9559937,124.788002,46.7206993
161.6159973,3984.2800293,26.0743999,831.947998,251.3000031,169.7559967,197.6009979,3987.9399414,36.6836014,666.4689941,233.7380066,143.9579926,341.1860046,112.5589981,51.6254997,339.9949951,128.2749939,50.8666
153.3280029,3980.3200684,40.1399994,804.9530029,286.0669861,175.625,192.9779968,4043.3999023,52.0993004,600.6019897,261.8919983,145.9210052,349.9150085,108.5350037,51.0910988,336.0360107,122.6299973,46.5519981
125.8669968,3959.3999023,25.4006996,917.0300293,250.8289948,178.9889984,162.8910065,4004.3999023,38.4402008,752.6489868,229.3159943,159.4819946,360.3150024,121.185997,46.0796013,366.3429871,140.0970001,53.4445
121.0019989,4056.2299805,34.7807999,853.4970093,265.3850098,165.5970001,146.0480042,4072.1699219,42.8689003,718.0750122,249.5339966,151.7599945,345.1369934,121.5,47.3804016,344.8770142,139.1549988,51.2769012
138.7680054,4041.5500488,38.9230003,814.4899902,285.3009949,179.8159943,173.1179962,4063.8701172,45.1091995,622.7249756,248.7420044,141.8110046,349.7359924,113.1470032,52.9174004,351.0859985,131.654007,50.1246986
127.862999,4010.9099121,31.8715992,855.3060303,257.2590027,166.2089996,157.1470032,4029.7900391,40.985199,716.4899902,242.0980072,149.1699982,342.178009,121.2160034,46.9273987,341.5169983,140.3350067,50.5388985
153.4920044,4000.4699707,39.4015999,805.5440063,297.8280029,186.0460052,193.7940063,4052.2900391,47.9567986,577.0250244,257.9630127,141.2480011,350.7330017,105.4150009,54.3721008,337.118988,121.7170029,47.3064995
118.5400009,4011.6999512,30.7220001,863.7340088,262.9710083,170.0679932,154.8990021,4037.75,41.2193985,736.6970215,245.1589966,151.4459991,338.1140137,122.4449997,46.0497017,340.2059937,141.2850037,50.6235008
140.0070038,3998.8898926,27.7233009,848.8969727,256.4450073,170.0800018,171.970993,4019.5300293,38.5438995,699.8989868,237.6159973,150.9539948,343.0799866,117.5510025,48.2510986,347.6820068,134.7510071,51.0990982
119.0550003,4003.8999023,28.8696003,883.6119995,262.2579956,173.9859924,156.2079926,4036.0700684,40.0895996,738.7150269,242.9689941,154.1040039,351.7929993,122.3450012,46.4053001,352.0660095,141.3939972,51.5658989
117.3259964,4045.25,33.6590996,863.0219727,268.4070129,172.5899963,150.7259979,4066.2800293,43.2080994,729.1199951,250.0240021,153.8970032,345.0559998,125.4489975,47.4564018,344.8349915,142.9100037,51.3391991
150.5160065,4005.7600098,31.2332993,821.4050293,260.1610107,168.7299957,182.6889954,4023.2800293,39.8591003,636.2299805,235.2359924,140.7149963,343.9200134,112.6159973,50.6533012,343.1799927,129.5910034,49.8246994
150.8699951,3994.0700684,42.1258011,806.3439941,300.0100098,176.9450073,194.2570038,4063.1499023,54.3666992,589.6209717,272.7669983,147.7830048,349.8469849,106.9240036,51.6038017,334.3619995,121.0,46.3485985
152.8509979,3997.9699707,42.4077988,798.2119751,305.6640015,180.7189941,200.0850067,4062.0700684,53.9744987,583.0219727,275.6040039,146.4389954,343.8640137,105.9680023,51.6492996,329.0960083,120.6600037,46.2282982
144.8029938,3955.6101074,41.6789017,824.6079712,269.0390015,152.3289948,173.8820038,4086.3798828,55.6399994,626.0079956,265.75,142.0820007,348.6270142,110.0810013,48.2916985,331.0130005,122.1959991,45.0918999
181.8739929,3942.6999512,47.1660004,803.3049927,290.6690063,181.8339996,222.0429993,3967.5600586,63.1731987,637.0859985,276.8259888,172.552002,357.2909851,100.9430008,48.0956993,346.3980103,113.1699982,48.4866982
153.2830048,4015.1201172,35.0521011,769.3690186,282.2319946,172.4149933,176.4360046,4032.2700195,41.8254013,585.8530273,261.2980042,139.003006,342.8959961,107.5309982,53.3081017,338.1809998,123.8830032,47.615799
144.9349976,4028.6899414,37.6623001,798.2910156,297.9169922,193.5,180.0370026,4075.7600098,44.2709999,579.6329956,250.1210022,136.647995,347.7520142,109.2040024,56.3367996,347.1270142,127.5019989,48.4768982
154.4259949,4001.5400391,37.7709999,800.8930054,289.2999878,182.3580017,191.8580017,4046.4699707,46.1515007,576.8359985,252.0740051,139.1690063,350.5270081,106.2310028,54.1763,337.1199951,122.2630005,47.3438988
123.0960007,3981.1899414,27.7926006,891.1069946,255.1829987,174.3860016,159.1829987,4012.1499023,39.5309982,745.3510132,236.5599976,155.8040009,351.7330017,122.0070038,45.9634018,352.0329895,140.9839935,51.7625008
154.427002,4011.4299316,35.155201,770.9039917,281.5700073,171.2680054,177.8789978,4026.8500977,42.3265991,581.6459961,261.355011,138.5220032,342.0180054,106.1869965,53.5446014,336.6180115,123.5329971,48.2406998
168.5870056,3941.2700195,45.3391991,809.289978,281.493988,177.6750031,205.7649994,3985.8999023,60.6889992,640.1599731,270.1010132,168.1320038,357.3450012,104.1760025,48.3983002,346.2470093,115.4749985,48.2252998
154.4750061,3967.0700684,37.7820015,808.2089844,263.4429932,168.5440063,187.276001,4010.0500488,50.632,637.4089966,251.3690033,152.9640045,347.4580078,111.7310028,49.6475983,340.9379883,123.2409973,47.8250999
155.9799957,4008.8000488,43.8838005,822.2050171,326.1929932,200.0390015,210.6309967,4077.8999023,55.8708,575.585022,292.4110107,156.7579956,361.6820068,105.9319992,53.4772987,341.6059875,120.7860031,46.9882011
159.5019989,3964.5600586,44.6083984,817.132019,302.7569885,176.9669952,200.4929962,4044.0700684,58.8356018,610.927002,283.6870117,160.9579926,356.2820129,102.7399979,50.0751991,348.2390137,115.0559998,47.9552002
137.3739929,4044.8200684,38.9729004,816.5640259,284.2799988,178.9750061,171.5090027,4064.8798828,45.1651993,629.6710205,249.1560059,142.7359924,349.7990112,113.8349991,52.5873985,351.1589966,132.2899933,50.1977997
123.7249985,4084.8500977,40.362999,824.9920044,283.2099915,173.572998,155.6929932,4098.8398438,45.9760017,673.6669922,257.4289856,144.8220062,339.2909851,117.9489975,49.7514992,336.6489868,135.8079987,49.4059982
166.5800018,3981.2600098,28.2977009,798.2230225,251.7120056,169.2630005,199.8609924,3981.8701172,38.986599,656.2260132,236.3939972,147.0970001,343.8399963,113.3769989,52.399601,347.0769958,126.8939972,49.717701
181.8769989,3965.8601074,50.0400009,800.1049805,333.5090027,197.6300049,231.8820038,4021.6499023,64.4199982,590.1900024,307.8590088,174.371994,356.980011,95.6976013,52.7242012,346.4309998,110.6309967,50.0984001
159.7870026,3941.5300293,44.5626984,817.5230103,279.9599915,172.7669983,193.9320068,4010.6201172,59.5227013,641.1480103,269.9020081,162.3580017,353.4039917,105.3649979,47.9353981,338.8819885,116.4830017,47.2767982
194.496994,3937.4799805,50.3175011,801.4240112,318.1419983,188.7920074,239.5220032,3975.6999512,66.3142014,617.0789795,299.019989,173.5039978,357.321991,96.7382965,49.4351997,346.3619995,110.9550018,48.6002998
118.2890015,4007.0700684,29.0251007,882.6329956,263.3059998,173.9369965,155.9380035,4039.0600586,40.1775017,737.6710205,243.8359985,153.8600006,351.802002,122.4240036,46.4628983,352.071991,141.4920044,51.5419998
164.0720062,3983.1999512,29.9962006,807.3759766,251.6269989,164.9349976,197.2030029,3995.5200195,41.2560005,644.5499878,236.5010071,143.9660034,345.098999,112.8119965,51.2953987,340.1629944,125.586998,47.9071999
132.2039948,3970.1999512,27.0800991,888.559021,249.2290039,172.6470032,168.0350037,4000.4199219,39.1595993,733.0289917,230.0659943,154.1419983,351.7200012,121.25,45.8035011,352.0029907,140.1060028,51.7019005
116.9909973,4065.3000488,35.8376999,864.7559814,270.5840149,173.2180023,147.6029968,4080.6000977,43.8249016,725.2919922,252.3470001,157.4570007,349.0050049,123.7750015,47.7288017,352.901001,141.3699951,51.8219986
132.871994,4048.4799805,37.7522011,828.0120239,278.1809998,175.9570007,165.6000061,4072.0200195,44.4267006,655.5809937,249.4909973,142.8650055,345.6130066,116.1269989,50.5959015,342.8900146,134.4960022,49.4883003
147.0549927,4024.9599609,35.1866989,807.8779907,272.3309937,173.2619934,180.1260071,4042.3000488,42.5091019,613.507019,241.1369934,139.6060028,349.4869995,112.9449997,52.3181992,350.928009,130.9019928,50.0495987
156.5379944,3985.2800293,37.7799988,802.2349854,273.5629883,169.4279938,191.5500031,4022.8500977,48.9146004,616.052002,254.7899933,149.6660004,347.1990051,109.4720001,50.3370018,340.8380127,122.5650024,47.9003983
129.4830017,4057.7399902,37.9407997,832.473999,277.9410095,175.2749939,161.1380005,4078.1000977,44.5750999,668.8079834,251.595993,144.8970032,345.7210083,117.2300034,50.1204987,343.0270081,135.4880066,49.6236992
135.9190063,4048.3000488,39.0339012,818.6030273,283.4809875,178.2830048,169.798996,4066.3000488,45.2280998,636.460022,249.7200012,143.6499939,349.8630066,114.5210037,52.2807007,351.2309875,132.9250031,50.2668991
189.9640045,3940.4199219,49.5421982,803.0839844,314.1650085,187.2899933,234.2140045,3981.3798828,65.3848038,618.1329956,295.4679871,172.197998,357.3389893,97.8050003,49.4306984,346.3250122,111.6719971,48.524601
128.8800049,3967.8000488,26.9652996,896.7219849,244.8880005,172.5350037,164.9779968,3972.6201172,39.1265984,744.1569824,225.0679932,157.5410004,351.7600098,121.7929993,45.4494019,352.07901,140.5800018,52.206501
148.2890015,3951.4499512,42.8521996,827.2189941,274.230011,158.0460052,178.2460022,4075.8400879,57.5401001,628.7620239,269.3420105,150.1549988,349.5859985,105.9069977,48.1649017,333.1359863,116.5009995,46.3995018
114.0,4094.8701172,39.9281998,865.0200195,279.6029968,177.5789948,145.6600037,4109.1000977,45.8858986,714.1669922,259.8269958,153.8190002,355.3039856,123.5500031,49.1161003,351.9979858,141.4420013,51.0782013
154.375,3996.2199707,38.7736015,806.8460083,291.553009,182.5269928,193.9940033,4046.5400391,47.9590988,584.5419922,256.3819885,141.9889984,350.756012,106.314003,53.7156982,337.1300049,121.7559967,47.3186989
153.6150055,3997.7600098,40.3361015,809.5170288,300.2590027,185.901001,195.6260071,4053.1899414,49.5537987,581.5100098,262.6220093,143.5160065,350.9159851,105.3809967,53.9325981,337.1149902,121.2450027,47.2783012
144.2189941,4026.3200684,33.5992012,818.4400024,266.9030151,171.7910004,176.8809967,4036.2199707,41.6338997,642.7999878,240.1419983,143.6430054,349.730011,115.6539993,51.3114014,351.223999,133.1629944,50.402401
155.0189972,4003.75,31.1047993,811.4849854,254.473999,163.8240051,188.4530029,4018.4399414,39.6980019,617.5789795,229.7149963,137.3789978,343.7820129,111.8190002,50.5960999,343.0889893,128.7850037,49.6641006
121.8939972,4093.3000488,40.4608994,832.5560303,284.223999,175.022995,151.7640076,4106.25,46.1841011,679.9030151,259.2009888,147.322998,345.0119934,118.689003,50.1922989,342.5469971,136.6560059,49.8263016
153.4810028,3997.1298828,41.3903008,799.3900146,303.8609924,184.7189941,197.8820038,4055.4299316,51.2806015,578.8660278,268.42099,143.5299988,349.7730103,105.4319992,52.9501991,335.95401,121.7050018,46.6324005
151.2089996,3917.9499512,41.644001,825.6190186,261.052002,173.1629944,182.348999,3984.1899414,55.7046013,666.2600098,254.6390076,159.6170044,358.0740051,112.9660034,48.3079987,342.0299988,123.6299973,46.8964005
189.7180023,3939.2600098,49.2229996,802.460022,308.631012,186.1060028,232.8899994,3974.0100098,65.2220993,624.1400146,291.4089966,172.9609985,357.3110046,98.1569977,48.9486008,346.3640137,111.7020035,48.5457001
113.8150024,4084.5500488,39.5661011,867.375,277.7539978,178.125,147.0149994,4101.5400391,45.7028008,715.6719971,257.9190063,153.8179932,355.2690125,123.9649963,49.0382004,351.9710083,141.8339996,51.1185989
157.1040039,3972.2800293,35.2336998,805.4210205,257.9750061,167.8659973,189.3829956,4002.3300781,48.0390015,640.8889771,246.0540009,152.0480042,347.2489929,112.6610031,49.9336014,341.0140076,124.0139999,48.033699
155.9470062,3973.1298828,36.7355003,805.8380127,263.3840027,168.3549957,189.0850067,4010.0300293,49.1952019,633.9719849,249.878006,151.7799988,347.3160095,111.5910034,49.9127007,340.9440002,123.3949966,47.9225006
164.6909943,3999.7299805,45.9690018,810.0939941,332.8770142,205.5420074,221.4940033,4063.5300293,59.1805992,576.1229858,301.1090088,168.9259949,363.9769897,102.2919998,53.9132996,348.3340149,116.6669998,49.5676994
122.0220032,4084.1398926,37.043499,849.8480225,271.7070007,168.0910034,144.5359955,4093.7900391,43.9371986,709.5739746,255.8410034,155.2870026,349.0079956,120.0370026,47.8432007,352.8789978,137.2440033,51.5461006
156.3630066,3969.6899414,35.8886986,806.2219849,258.0799866,168.0410004,188.4550018,4002.3200684,48.8619995,641.8629761,246.7519989,152.6809998,347.321991,112.7020035,49.7932014,341.0109863,123.9160004,47.9850998
155.2149963,4015.0900879,37.2752991,781.7630005,291.7070007,186.6369934,190.5820007,4052.2700195,44.8997993,563.9539795,251.9889984,136.753006,346.8009949,106.3399963,55.4547005,342.4590149,123.9140015,48.7131996
141.9750061,4010.1201172,29.7646999,839.6220093,258.9110107,168.5299988,173.0650024,4025.9799805,39.4575005,684.6030273,239.470993,149.397995,343.0,116.6549988,48.6661987,347.6369934,133.75,50.9482002
156.1779938,3990.2399902,35.667099,800.7579956,268.2399902,168.2519989,192.8589935,4022.4099121,46.3045006,607.3880005,244.6600037,141.2200012,346.1900024,109.677002,51.6917992,337.7090149,123.737999,47.4775009
143.7619934,4035.3400879,38.0083008,787.2960205,291.8110046,184.7079926,177.848999,4075.3300781,44.5446014,589.151001,248.7440033,134.8059998,344.3989868,109.7060013,54.7717018,344.5950012,127.6279984,48.5209007
160.4920044,3980.8000488,32.4040985,805.6729736,255.7669983,167.1190033,193.5410004,4002.1201172,44.2840004,637.4210205,241.3619995,145.3280029,346.2309875,112.5090027,51.1694984,337.9649963,124.8990021,47.7672005
129.8309937,4035.9099121,34.1211014,844.1359863,267.269989,172.276001,159.677002,4057.5200195,42.4478989,693.7290039,246.4720001,147.9299927,345.7669983,118.8249969,48.6613998,343.1459961,136.9790039,49.9351997
132.9149933,4031.0900879,33.9327011,839.6500244,267.7569885,173.0279999,163.9589996,4055.25,42.3213005,681.4530029,244.7350006,145.9190063,345.6700134,117.9059982,49.0825996,343.0230103,136.1320038,49.7935982
140.0890045,4038.4699707,38.8834,812.4180298,286.5950012,180.8679962,174.6190033,4063.2900391,45.0601006,615.6459961,248.5039978,140.8840027,349.6740112,112.4560013,53.2798004,351.0109863,131.0189972,50.0480003
114.0230026,4109.0698242,40.3166008,862.0339966,282.3519897,177.3220062,143.9649963,4120.4399414,46.0971985,712.1610107,262.3519897,153.8659973,355.355011,123.1169968,49.2683983,352.0369873,141.0339966,51.0224991
145.6609955,4027.0,35.2896004,810.6240234,272.6300049,173.6829987,178.8220062,4043.5100098,42.6213989,619.9979858,241.6809998,140.598999,349.5610046,113.4779968,52.1908989,351.0020142,131.4100037,50.1246986
153.4570007,3997.3701172,42.0662994,801.9190063,307.0109863,185.3910065,199.2369995,4058.0200195,52.3852997,580.2940063,272.651001,145.3070068,349.9020081,105.3860016,52.7769012,335.9930115,121.401001,46.6446991
153.5630035,4021.6298828,36.7468987,783.190979,295.177002,192.6130066,184.8829956,4061.0500488,43.8366013,563.7310181,254.2279968,137.6569977,346.7609863,106.3349991,56.205101,342.4249878,123.8779984,48.6435013
136.352005,4026.9699707,33.8992004,833.7839966,268.3009949,173.3630066,168.3399963,4053.2600098,42.2535019,667.0089722,243.0950012,143.6029968,345.5679932,116.8580017,49.5620995,342.8900146,135.1609955,49.6259995
152.9929962,4013.6499023,38.4891014,786.3200073,301.9200134,195.9250031,191.654007,4062.5600586,45.8792,559.7810059,253.0249939,136.7079926,346.9519958,105.8320007,56.8675003,342.4899902,123.7279968,48.6836014
153.0890045,3987.0500488,40.9108009,805.0339966,294.0700073,178.5630035,195.1900024,4050.5400391,52.5229988,593.6920166,266.7810059,146.1100006,349.9570007,107.5080032,51.5844002,336.0239868,122.1299973,46.5737
159.6390076,3979.4599609,33.0816994,806.0059814,256.6109924,167.3280029,192.5599976,4003.3300781,45.103199,636.9890137,242.451004,145.7660065,346.2730103,112.5230026,51.0583,337.9400024,124.776001,47.7094994
154.1580048,3993.6599121,39.4510994,810.2399902,293.625,182.8730011,194.904007,4047.6999512,49.144001,588.440979,259.8469849,143.7100067,350.8999939,106.3479996,53.4660988,337.1260071,121.413002,47.2896004
