M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
96.2048035,4046.7299805,29.8502007,399.0639954,130.2189941,14.1026001,138.8470001,4001.5600586,41.6795006,356.6669922,122.4769974,8.6975002,227.5619965,97.6427994,41.7280998,219.5090027,112.2990036,41.6109009
80.6473007,4218.6699219,31.0235004,402.9719849,125.3499985,14.5150003,117.848999,4175.0400391,42.2495003,349.6210022,116.8119965,9.05797,231.1629944,97.4701996,40.8867989,229.9069977,116.0100021,41.5144997
171.5549927,4046.2399902,30.0781002,401.3680115,129.0039978,13.4029999,228.072998,3986.25,42.0466003,358.6640015,119.4729996,8.51581,223.1519928,87.3299026,132.2949982,211.6320038,104.0049973,48.6488991
176.2590027,4194.4399414,32.8400002,395.6380005,130.7070007,15.5684004,212.779007,4210.0800781,42.8964996,346.9979858,117.0780029,7.8177099,240.3919983,93.4573975,39.5326996,210.4620056,106.2170029,33.4642982
104.5429993,4029.7299805,31.4881001,404.6860046,132.9830017,14.3684998,132.6699982,3966.3100586,41.9728012,357.6749878,119.3499985,8.2754898,241.9100037,96.2565002,45.7234001,227.5630035,108.4369965,44.392601
125.8769989,4060.5100098,31.0883999,403.9129944,134.878006,14.6393003,156.5249939,4018.2700195,41.7150993,359.7309875,121.1220016,7.7443299,245.8339996,97.774498,43.4047012,225.7640076,107.4700012,38.0479012
203.029007,4024.9899902,30.3617992,397.5660095,135.4450073,12.9902,264.3460083,3929.6298828,42.4229012,359.5849915,118.9980011,8.3879204,219.7100067,87.7845993,135.9080048,208.201004,102.4089966,46.2719994
84.4085999,4005.5500488,30.1716003,405.9840088,134.3280029,14.3676996,117.5210037,3934.0200195,41.0122986,363.2130127,123.3160019,8.8335104,231.2129974,99.7566986,41.6208,228.0720062,113.0780029,42.2616005
114.3779984,3995.1799316,30.3351002,404.1549988,133.4199982,13.8226004,160.2350006,3917.6398926,42.6346016,361.0849915,121.3190002,8.4323502,227.095993,93.1458969,45.2794991,228.5059967,107.3430023,43.9439011
165.977005,4053.9599609,31.3740005,403.7550049,140.4810028,14.5379,187.3939972,3999.7800293,41.669899,366.6119995,123.0009995,7.6135502,244.5449982,93.3816986,43.0143013,215.8860016,104.2679977,37.7383003
191.7590027,4087.9299316,30.4645996,401.2810059,131.7460022,13.4504004,250.1459961,4026.8200684,42.0621986,357.5369873,117.2089996,8.5974102,221.8990021,88.7525024,136.2449951,207.3899994,104.1029968,48.6113014
87.7695007,4226.0600586,30.8985996,402.9549866,125.5350037,14.4778004,124.9260025,4180.6899414,42.2540016,350.026001,116.7679977,9.0270996,231.154007,97.5887985,40.8418007,231.1560059,115.5889969,41.4766998
93.506897,4041.1899414,30.1648006,409.8309937,135.1660004,14.2322998,134.3269958,3966.9699707,42.1526985,361.0660095,123.0049973,8.8059101,228.4559937,97.0546036,42.8128014,223.4389954,110.901001,41.3282013
110.8150024,4270.3300781,31.6709003,402.8330078,130.4980011,15.5095997,141.5050049,4283.2900391,42.1264,346.0920105,118.8679962,8.6239405,237.1439972,100.2949982,40.3003998,217.4750061,113.5930023,37.6422997
177.6959991,4100.3999023,31.2084007,391.7009888,129.5549927,13.6452999,230.003006,4076.9899902,43.3233986,351.803009,114.0390015,8.5215101,218.7169952,92.0233002,138.9530029,203.2960052,103.7180023,44.0214996
79.0174026,4209.5698242,31.6011009,398.9679871,125.5179977,14.3659,113.4290009,4181.8598633,42.082901,348.1929932,116.7139969,8.8171701,233.1840057,96.8003998,43.2719994,224.4980011,113.4860001,41.6966019
75.2890015,4218.0898438,32.2207985,402.7590027,122.6119995,14.6743002,112.5820007,4181.7900391,42.2713013,344.75,115.2630005,9.1322298,231.2940063,89.6734009,41.0918999,229.3079987,115.1679993,41.5742989
174.503006,4206.2299805,32.847599,395.3619995,124.8669968,15.5462999,209.6000061,4220.2597656,42.8907013,344.4760132,114.4860001,7.8347802,239.5890045,90.2733002,39.5019989,207.7449951,105.0230026,33.4459991
143.9579926,4047.7399902,31.4501991,403.7470093,135.3150024,14.6029997,171.0899963,3994.5,41.7108994,360.7650146,120.8779984,7.6844301,245.401001,95.1820984,43.2677994,221.9299927,106.1009979,37.9275017
160.3220062,4165.8300781,30.9127998,389.0780029,124.1419983,13.7792997,209.3450012,4171.9702148,43.5539017,349.7479858,111.3899994,8.6508904,214.2630005,94.3214035,138.923996,201.3880005,105.0559998,42.5215988
142.9539948,4071.2600098,31.5403004,403.7380066,134.1130066,14.6294003,172.4210052,4030.1899414,41.7193985,358.9989929,120.1839981,7.6923199,245.6130066,95.2390976,43.2612991,222.1089935,106.3590012,37.9141998
79.0675964,4293.3198242,30.8962994,390.447998,124.0360031,15.1427002,109.7399979,4311.8300781,41.4901009,348.7279968,117.3339996,9.4093904,221.1060028,105.9830017,129.0509949,209.897995,118.7870026,48.2599983
180.5930023,4119.8198242,32.0587997,403.5109863,134.6620026,14.7090998,209.5019989,4087.1999512,41.736599,356.4890137,119.7160034,7.6455998,245.3950043,93.1197968,42.9031982,216.4609985,105.5100021,37.5402985
137.5800018,4211.2597656,31.6751003,388.9259949,124.6230011,13.9018002,182.1959991,4198.5800781,43.6041985,348.6069946,112.5670013,8.67134,213.7929993,94.0208969,134.3350067,203.4400024,105.887001,42.2686005
151.4559937,4203.2402344,30.7730007,390.3989868,123.2030029,13.0440998,194.2749939,4236.2700195,42.7658005,348.4859924,109.7139969,8.6713495,210.9850006,99.5201035,140.0110016,194.4960022,107.2789993,40.3698997
172.6649933,4234.5800781,31.9981995,397.1929932,129.6999969,15.0379,203.3580017,4260.8598633,42.0950012,341.4620056,116.1419983,7.8635998,236.8249969,98.0699997,36.5784988,204.6940002,108.7829971,31.0548
179.3110046,4142.0600586,32.7848015,398.0539856,133.8529968,15.4286003,215.2749939,4141.8500977,42.6501999,349.7709961,118.6330032,7.7512999,245.0449982,94.1278,42.0009995,213.404007,106.1070023,35.0633011
178.7859955,4151.1801758,32.8529015,397.9809875,132.477005,15.4141998,213.6419983,4151.0698242,42.6506996,349.1210022,117.8509979,7.74154,244.9720001,93.2195969,42.0140991,212.947998,105.723999,35.0769005
195.8159943,4022.0200195,30.2586994,397.6570129,135.6660004,12.9393997,255.3639984,3939.6298828,42.4221992,361.3210144,121.1439972,8.30548,220.0310059,84.7730026,133.1269989,207.2649994,101.1719971,46.2058983
100.0930023,4237.4399414,31.2584991,395.4570007,123.7819977,14.2563,136.8529968,4217.1298828,41.6890984,350.8989868,117.4649963,9.0591698,226.4929962,97.1051025,40.6563988,217.5749969,112.6080017,40.7440987
83.4366989,4258.5,30.4097004,402.9689941,126.1100006,14.8254995,122.3399963,4230.0297852,41.5054016,349.2449951,117.3949966,9.6063404,229.6809998,99.733902,39.1716995,220.3220062,115.862999,40.4213982
65.8862,4082.0700684,29.9255009,399.6210022,130.1080017,14.2391996,104.4899979,4025.4099121,41.675499,356.5150146,121.2360001,8.8652,229.2960052,99.6430969,41.9390984,228.7890015,114.4990005,41.8423996
206.0130005,3985.0200195,30.5419998,398.3609924,146.2740021,12.9181995,269.2479858,3883.2299805,42.4257011,367.1319885,125.2229996,8.3163996,220.0599976,80.3483963,131.2769928,206.4259949,98.6143036,46.1859016
108.2040024,4306.7998047,31.3810005,407.4419861,131.2189941,16.3724003,140.3679962,4336.2597656,42.0858994,346.4660034,120.6500015,8.9026804,237.1150055,104.7089996,36.6430016,214.4869995,120.2570038,35.6758003
178.3619995,4094.8500977,31.9591999,403.5289917,135.3679962,14.6816998,205.352005,4050.3100586,41.7293015,357.9219971,120.1790009,7.6431699,245.2519989,93.2359009,42.9422989,216.9019928,105.3850021,37.5828018
178.9060059,4149.1298828,32.8218002,398.0130005,133.0619965,15.4224005,214.3009949,4149.5400391,42.6506996,349.3450012,118.189003,7.7463002,245.0090027,93.6432037,42.0070992,213.1170044,105.9059982,35.0707016
85.2806015,4257.1098633,30.3096008,402.973999,126.2229996,14.8219004,125.0510025,4226.5898438,41.5015984,349.3649902,117.3479996,9.6210804,229.7220001,99.4735031,39.1568985,220.3630066,115.5690002,40.4135017
193.9179993,4101.2202148,30.5240002,401.2569885,132.2339935,13.4636002,252.177002,4041.4699707,42.0634003,357.2640076,116.8379974,8.6156597,221.6629944,90.0350037,137.0809937,206.7359924,104.4599991,48.6119995
181.3849945,4123.4301758,32.0191002,403.5230103,134.9429932,14.7212,210.548996,4091.5,41.7378006,356.368988,119.8970032,7.6515698,245.4179993,93.4695969,42.8911018,216.6119995,105.6669998,37.5233994
97.1203003,4114.0800781,31.3931999,400.9429932,129.4700012,14.5507002,137.3009949,4052.0400391,42.2781982,356.723999,120.0920029,8.7126703,235.8079987,99.2134018,42.1212006,226.9609985,115.0019989,42.5069008
84.2289963,4221.1201172,30.9342003,402.9689941,125.5390015,14.4938002,121.3669968,4176.1298828,42.2513008,349.9580078,116.8590012,9.0410299,231.1730042,97.680603,40.8653984,230.6699982,115.7890015,41.4971008
148.5119934,4228.2202148,31.1436996,392.9240112,126.3470001,13.2048998,189.0789948,4266.0600586,42.4580002,348.677002,110.362999,8.5618296,215.3439941,100.9589996,139.5379944,195.2550049,108.1910019,40.6930008
77.9590988,4301.7402344,30.8904991,390.526001,122.6729965,15.1063004,109.4000015,4310.7998047,41.4939003,347.6489868,116.560997,9.4025202,220.9069977,107.586998,126.9339981,208.8820038,119.6610031,48.0957985
67.0381012,4148.4902344,30.7392006,397.7890015,126.8339996,14.3685999,105.5309982,4100.9501953,41.9987984,351.9899902,118.0699997,8.9119501,228.7389984,96.4376984,41.2514,231.8959961,116.1119995,41.7770004
92.278801,4281.5400391,30.9908009,401.696991,127.1230011,15.8392,118.4749985,4299.1298828,41.0671997,345.9620056,118.3010025,9.0283003,230.1040039,103.4140015,38.5686989,214.3179932,117.060997,38.7454987
177.8419952,4169.4902344,32.7705994,395.7890015,133.875,15.5556002,216.4839935,4183.1298828,42.8933983,349.6430054,118.8539963,7.8189802,240.871994,95.1340027,39.5466995,211.6190033,106.7570038,33.4838982
121.935997,4263.7202148,31.5891991,390.0660095,126.4929962,13.8662004,158.5720062,4274.0200195,43.098999,348.5150146,114.5960007,8.6936197,214.1730042,98.714798,116.3590012,202.8130035,110.3639984,39.0749016
154.7519989,4205.9702148,33.1352997,397.7109985,128.7070007,15.4429998,188.7890015,4197.3500977,42.6810989,345.4179993,115.8399963,7.81423,244.7079926,90.3964996,42.2517014,214.878006,105.7679977,35.2130013
99.4572983,4228.7597656,30.8304005,402.9259949,125.1259995,14.4355001,137.8419952,4176.4301758,42.2630005,350.0180054,116.1019974,8.9903603,231.2409973,96.1969986,40.8194008,233.375,114.7409973,41.4454002
