DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
291.0480042,215.8619995,151.6609955,44.8960991,42.7500992,4.2298398,295.0499878,243.4929962,154.7220001,36.4421005,39.4439011,3.9915299,40.9812012,2082.4499512,4.5067101,66.8528976,42.0112,4.08921,47.2915001,2089.1699219,4.8617802,50.9522018,38.2697983,1.78113,239.2109985,99.7144012,39.7187996,216.9259949,113.6240005,36.7709007,28.2
217.121994,229.5440063,117.5400009,36.2653008,30.8050995,3.1556499,240.6300049,233.6929932,130.9909973,30.4878998,32.3175011,3.15119,53.8919983,1994.0500488,4.3277502,68.5590973,40.0644989,1.98807,58.763401,2017.7800293,4.8072901,50.0022011,35.4436989,1.48182,220.0359955,90.9813004,137.5110016,203.7799988,103.8949966,47.1165009,28.2
259.2189941,206.5240021,137.8869934,25.1023998,27.7975998,3.1558399,271.8429871,194.6360016,144.2640076,26.4892998,35.5181999,3.13889,48.0700989,1917.2600098,4.7171998,65.6768036,41.8512993,2.1557701,49.8670998,1957.5500488,4.69139,49.7109985,36.3986015,1.60689,246.8170013,85.7696991,41.75,213.9210052,102.7949982,38.4012985,16.9
263.0310059,243.9940033,137.8309937,48.5082016,41.2523003,4.4681702,291.0130005,260.7449951,154.852005,37.7090988,39.0629997,4.0542798,39.0656013,2154.6398926,4.6603498,66.6219025,39.9015999,3.0174999,44.2494011,2175.5800781,4.9509802,50.3067017,37.7052002,1.70485,215.3059998,103.5419998,131.9470062,199.1239929,111.7839966,40.1060982,0.0
216.25,228.9900055,117.3519974,34.3772011,29.9631004,3.0393,240.4049988,231.220993,130.9299927,30.2280006,32.282299,3.16924,51.6604996,1968.4899902,4.3439898,67.9105988,40.0040016,1.97464,57.0820999,1997.5600586,4.8069301,50.1781998,35.4047012,1.4824899,220.2519989,90.1104965,136.9960022,205.102005,103.8089981,47.1188011,28.2
275.4890137,253.427002,145.3309937,45.4230003,41.1380997,4.16991,262.0039978,258.5209961,138.5220032,37.6810989,36.8420982,4.1356702,34.7706985,2141.9699707,4.5881901,68.3240967,42.7055016,3.53635,40.0798988,2121.7600098,4.93328,53.2205009,40.4947014,1.74667,220.7089996,104.8379974,134.7920074,209.8249969,117.2959976,48.6320992,16.9
237.9429932,239.7059937,129.7709961,31.7108994,31.1674004,2.6378701,249.1730042,231.8650055,135.7649994,30.4678001,33.7314987,3.0425999,57.8196983,1935.3699951,4.2385898,66.4813995,39.6596985,1.86523,62.9108009,1962.5999756,4.8068199,50.2783012,35.0200005,1.48606,219.8000031,87.3977966,135.8509979,208.022995,102.4169998,46.2742004,16.9
280.8059998,217.4609985,149.1450043,38.8633003,39.2010994,3.8115699,263.0580139,237.1369934,140.1340027,35.8923988,36.5643997,4.2488198,34.3174019,2096.8898926,4.6565399,67.2330017,42.8002014,2.8494699,38.6044998,2046.75,4.8772602,52.789299,40.9854012,1.71067,229.173996,99.7221985,39.1853981,218.8329926,116.9960022,40.4155998,0.0
263.3169861,210.3280029,140.6459961,38.2834015,37.1860008,3.8290801,248.1519928,226.5679932,133.5540009,33.7778015,34.2661018,4.0864301,35.7593994,2035.4200439,4.5104399,67.7574997,42.4585991,2.6421199,40.9091988,2020.2900391,4.9361401,53.793499,40.25,1.64413,233.128006,97.156601,43.2541008,223.8639984,113.3099976,41.6683998,22.5
213.8840027,226.6009979,116.8160019,29.3596992,27.6882,2.8132601,239.8200073,222.6929932,130.822998,29.6959,32.1874008,3.2168901,46.4760017,1907.25,4.4184098,66.106102,39.7980003,1.86659,53.0449982,1947.2800293,4.8070402,50.5172997,35.0737991,1.4813401,220.673996,87.5509033,134.8930054,213.2879944,104.0709991,47.071701,28.2
287.3989868,226.6000061,154.5639954,43.1231003,41.2988014,3.63047,270.8980103,245.8930054,147.1340027,35.3087006,37.6882019,3.8585801,43.6696014,1962.7099609,4.11414,68.9947968,42.2798996,2.02494,50.2957001,1971.5200195,4.7947001,56.1138992,38.1633987,1.62158,228.6790009,97.6455002,42.8291016,224.8059998,111.2870026,41.3637009,0.0
290.1149902,217.0939941,152.121994,37.1245995,39.2192993,3.49454,296.4549866,232.3480072,155.9949951,32.7639999,39.0629997,3.1414499,52.5820999,1997.8599854,4.4169798,66.2238998,41.2288017,3.4363899,56.2308006,2019.7800293,4.6470599,49.2873001,35.9897995,1.69989,247.6730042,93.8643036,42.2454987,215.7539978,107.1289978,39.7793007,0.0
300.7030029,226.6060028,162.0330048,41.8092003,42.3876991,3.6203699,288.5369873,244.8269958,156.4360046,36.3064995,39.8849983,3.8606601,43.2327003,1961.1700439,4.09378,65.1107025,41.1068993,2.17243,50.0317993,1981.4799805,4.9127002,54.3387985,38.0470009,1.6239901,227.5149994,97.6194,41.7178001,219.2810059,112.3069992,41.6026001,28.2
242.9129944,195.2079926,126.3649979,28.1467991,30.9479008,3.18487,256.4020081,196.4850006,134.4129944,27.1690006,33.1285019,3.2915699,45.6324005,1988.4000244,4.5839,63.7419014,41.9342995,2.46262,51.3619003,2019.3399658,4.7676401,48.9916992,36.7919006,1.7066801,244.4839935,86.0625992,42.0922012,211.2489929,103.1179962,35.1040001,0.0
261.6040039,209.8639984,140.0209961,38.6055984,36.9239006,3.8125501,247.3079987,224.0070038,133.125,33.2638016,34.1030006,3.9805,37.0638008,2024.7700195,4.5048099,67.4606018,42.3736,2.67681,42.4940987,2020.8800049,4.9354901,53.7098007,39.7578011,1.6368901,233.5399933,96.6551971,43.3660011,223.9459991,111.75,41.6596985,22.5
290.1749878,221.1080017,152.9640045,33.3694992,37.5060997,2.9779301,286.6159973,228.3540039,150.8849945,31.1100998,37.7757988,2.9711201,55.3410988,1935.7600098,4.4045801,64.6246033,41.3732986,2.33394,57.0667,1958.4100342,4.6826401,50.5955009,35.4351006,1.6190701,245.1380005,92.742897,42.9794006,216.6730042,105.0339966,37.6355019,0.0
299.4750061,225.8710022,159.904007,44.1369019,43.2066002,3.6989901,281.7189941,248.5709991,151.0839996,36.1377983,39.1966019,3.872,41.4805984,1960.6899414,4.1693702,68.3426971,42.0567017,2.03777,47.888401,1971.3000488,4.7574601,56.7625008,38.3692017,1.6101,231.3560028,100.4599991,41.6520996,229.8540039,114.072998,42.2886009,0.0
217.0189972,228.2599945,117.7959976,34.8883018,30.2376003,3.16786,239.8739929,230.6779938,130.7799988,30.4454002,32.2444,3.3879299,45.8045998,1943.3900146,4.2895598,69.017601,40.2386017,2.02144,51.9478989,1976.8000488,4.7985301,51.8100014,36.2028999,1.48517,222.6349945,90.0758972,134.5410004,209.0590057,105.2399979,47.3454018,28.2
325.5960083,232.3670044,169.878006,46.3895988,46.5393982,4.4100399,296.0450134,252.4980011,155.5279999,38.8142014,40.7178001,4.2877102,35.9562988,2159.4899902,4.5325098,66.457901,42.6408005,3.7118599,41.6720009,2144.7199707,4.8999801,51.537899,39.9081001,1.85288,230.1649933,103.4300003,38.5474014,213.9810028,116.8460007,38.7214012,16.9
239.6159973,236.3059998,130.3919983,38.4210014,34.323101,3.1071601,258.5759888,243.3110046,141.1390076,33.7244987,35.1917992,3.4985299,48.7854004,1933.0899658,4.1766601,69.0389023,39.5036011,1.9518,55.1348991,1965.1999512,4.7522502,52.781601,35.7350006,1.50315,225.5570068,92.8030014,134.0240021,214.8379974,107.3740005,49.0486984,0.0
297.8179932,218.2230072,150.7899933,44.6876984,43.8288002,4.1526299,309.1019897,245.4980011,158.5019989,35.9856987,40.3501015,3.9076099,41.5819016,2148.3400879,4.7514801,63.9444008,41.3857994,4.1360102,47.7560005,2118.2700195,4.9953198,49.1484985,38.362999,1.76133,231.8959961,100.3040009,36.1767998,206.7980042,112.0599976,30.8992996,0.0
299.5419922,218.0820007,151.0970001,46.3576012,45.0960007,4.58425,310.1329956,242.75,158.6880035,35.6138,40.3190002,3.83531,43.2743988,2163.0700684,4.5692201,65.1304016,41.4929008,4.9751801,50.8922005,2167.1999512,4.9800501,47.9990005,37.6156006,1.85524,235.6300049,98.4891968,36.4990005,207.4810028,110.137001,31.0167007,0.0
256.243988,205.8119965,137.0330048,23.8068008,25.7315998,3.2195499,270.2860107,188.8860016,143.7859955,25.5224991,35.3269997,3.09568,49.1198997,1909.9100342,4.8277798,66.3102036,41.948101,2.1946001,49.5028992,1953.75,4.6923499,49.4771996,36.4693985,1.58228,247.1920013,85.1386032,41.7965012,213.8049927,101.8560028,38.3594017,16.9
272.2980042,211.9669952,143.352005,38.6598015,38.4734993,3.53368,262.1740112,229.1490021,138.5690002,32.0164986,35.0591011,3.53406,45.0592003,1992.4499512,4.3408799,67.2041016,42.1607018,2.5813301,49.6911011,1986.4499512,4.7898598,52.990799,37.587101,1.6273299,241.3769989,95.6176987,43.0335007,221.5980072,108.7419968,40.2613983,0.0
280.7009888,217.6909943,149.0679932,41.3352013,40.0577011,3.9124899,262.8510132,240.1860046,139.9810028,36.2521019,36.5194016,4.1912098,34.7256012,2069.9299316,4.5964298,67.6647034,42.7737007,3.0464301,40.0625992,2050.2800293,4.8703499,53.0601006,40.3858986,1.7211601,229.5780029,100.0419998,39.1752014,220.0039978,116.2429962,40.4208984,0.0
291.868988,228.4349976,156.0690002,48.455101,45.3376999,3.82831,269.9620056,252.9389954,146.8670044,36.2859993,37.6478004,3.9140201,41.2271996,1941.8699951,3.94098,69.903801,42.3951988,1.7493401,49.5663986,1958.2199707,4.7891698,59.4169006,38.2580986,1.61765,230.1069946,102.0630035,43.1184006,235.302002,111.8130035,41.6547012,0.0
292.9100037,228.9349976,156.3959961,48.5379982,46.1278,3.8586299,269.5960083,253.2369995,146.7590027,36.1207008,37.6118011,3.9124501,40.8436012,1942.4699707,3.9095199,69.8429031,42.4221992,1.7275701,49.3782997,1958.2399902,4.7882199,59.949501,38.3157005,1.61964,230.2129974,102.4789963,43.1711006,236.8609924,111.487999,41.6968002,0.0
288.2380066,220.8130035,152.7980042,32.2279015,36.3103981,2.8742099,285.3359985,225.5789948,150.5509949,30.7140007,37.6705017,3.08287,52.8023987,1913.1999512,4.4186101,64.1720963,41.3246994,1.91021,55.9555016,1936.9799805,4.6800599,51.4361992,35.1904984,1.58891,245.2879944,92.6302032,43.1162987,218.0610046,105.1340027,37.7831001,22.5
259.67099,211.4080048,139.8179932,38.5960007,36.9137993,3.3814099,260.4190063,234.5559998,141.326004,33.531601,35.6585999,3.7168601,43.7519989,1962.0100098,4.33218,66.2750015,41.1394997,2.2516401,50.2594986,1973.6800537,4.8613701,53.9597015,37.8889999,1.6129,225.5390015,95.0294037,40.4216003,221.8110046,109.9120026,39.342701,28.2
268.8770142,209.173996,145.5180054,39.078701,37.6209984,3.5597701,263.6870117,232.1130066,143.2779999,34.5458984,36.3628006,3.8915999,38.9189987,1973.8199463,4.37819,66.2060013,41.0674019,2.3951099,46.0054016,1991.1199951,4.9359498,54.2370987,38.4398994,1.655,228.647995,95.6078033,40.9071007,229.9539948,112.6490021,41.6781998,0.0
255.048996,231.1049957,133.8569946,44.675499,38.3028984,4.4671998,279.5539856,246.2550049,147.8339996,35.5707016,37.6006012,3.9912901,38.4394989,2138.0300293,4.6779799,65.6776962,40.1349983,3.21505,43.3637009,2139.7700195,5.11554,50.2713013,38.327301,1.65198,214.9649963,101.4059982,122.0189972,202.072998,112.7490005,39.0416985,0.0
288.3349915,220.4600067,152.5140076,31.7626991,36.1619987,2.9428401,285.9219971,224.1620026,150.6790009,30.5044003,37.6898994,3.00721,54.0461998,1931.0899658,4.4510298,64.2738037,41.350399,2.2876401,56.4942017,1955.1400146,4.6837201,50.3297005,35.3137016,1.61378,245.2610016,91.7720032,42.9728012,216.0050049,104.8069992,37.6273994,22.5
288.7330017,221.0440063,152.779007,32.7397003,37.0582008,2.8359599,286.0289917,230.1349945,150.701004,30.7357006,37.7435989,2.9538801,56.3249016,1912.6800537,4.37117,64.2511978,41.285099,1.94937,57.7066002,1933.4200439,4.6760101,51.1762009,35.0349998,1.5721101,244.7579956,92.8720016,43.0145988,216.0720062,104.5589981,37.7150993,0.0
287.321991,218.1620026,155.302002,40.394001,38.7471008,3.83248,276.7690125,237.5870056,150.4589996,35.5797997,38.3372993,4.1072998,35.9557991,1973.9200439,4.29143,68.3393021,41.5195999,2.27721,42.2960014,1982.4399414,4.9769001,55.6262016,39.6571007,1.63438,228.4170074,97.2594986,41.1978989,231.6529999,116.0510025,41.7369003,0.0
236.2100067,239.7129974,124.9079971,44.4957008,33.1198997,4.00982,265.2250061,251.2599945,140.7680054,32.9329987,35.4698982,3.3952,43.426899,2100.6201172,4.55161,68.848999,39.7108002,2.41944,48.5549011,2127.1799316,5.0872998,50.4698982,36.6492996,1.49727,211.0319977,100.0950012,140.0740051,194.1889954,107.439003,40.3686981,0.0
189.1040039,213.8079987,102.8420029,33.0059013,26.6369991,3.4598,218.1940002,216.3289948,118.4020004,28.0494995,29.0361996,3.4528699,42.8050995,1976.8000488,4.42344,67.9425964,40.7681007,2.1654301,48.5928001,2007.7299805,4.8757901,50.8895988,37.2874985,1.47509,221.0339966,90.2559967,136.052002,208.7630005,104.8050003,43.9743004,0.0
299.1929932,217.8179932,150.9250031,46.2593994,45.0033989,4.69104,309.9389954,241.0350037,158.5540009,35.2000008,40.237999,3.75298,45.0183983,2151.6101074,4.50774,65.4140015,41.5094986,5.2203798,53.0064011,2171.6298828,4.9720201,47.7088013,37.1948013,1.87131,237.3359985,97.6138,36.6581001,207.8950043,109.189003,31.0960007,0.0
287.8710022,218.2700043,155.4360046,40.7006989,39.2747002,3.80742,277.3980103,238.8480072,150.673996,35.8274994,38.4090004,4.0932298,36.3698997,1980.7600098,4.3088498,67.7981033,41.4427986,2.2998199,42.7453995,1986.8599854,4.9788198,55.4863014,39.5004005,1.63952,228.1360016,97.8665009,41.1511993,231.4129944,115.9769974,41.7018013,0.0
270.5950012,210.996994,145.6920013,39.6515007,38.0912018,3.8093801,259.6350098,236.2279968,140.779007,35.5317993,36.0621986,4.1680198,35.5872002,2035.0699463,4.5377402,68.2516022,41.9690018,2.6835301,41.1167984,2022.2800293,4.8515201,53.9178009,39.5900993,1.67308,231.0809937,97.7878036,40.8395996,230.1430054,115.8809967,41.4794006,22.5
241.4069977,237.7819977,126.5800018,43.7071991,35.8442001,3.90148,268.2319946,249.8930054,142.0,34.2061996,35.9361992,3.64027,41.0484009,2113.8000488,4.6677999,66.697998,39.7158012,2.22486,45.7382011,2103.6599121,5.1021399,50.3030014,37.3420982,1.50517,209.4349976,100.012001,133.2079926,197.5950012,109.4179993,39.8666992,0.0
266.6619873,208.4380035,139.9309998,30.8017006,33.5718994,3.2372501,276.5610046,211.7929993,145.7489929,29.1186008,36.1030998,3.1842401,49.4782982,1967.6500244,4.5535202,65.2502975,41.7563019,2.68362,53.4329987,1997.0400391,4.6899099,49.3400993,36.0862007,1.66889,246.2339935,89.4602966,41.5788994,212.8009949,104.5510025,38.3044014,16.9
268.5320129,210.1990051,145.022995,39.3003006,37.3511009,3.7384601,258.9949951,235.1459961,140.5200043,35.2564011,35.9380989,4.0992198,36.5527,2021.4499512,4.55756,68.0832977,41.8112984,2.6996,42.4365997,2018.0699463,4.8480701,53.7359009,38.8275986,1.66927,231.1970062,96.793602,40.8218002,232.552002,115.052002,41.4525986,22.5
233.3609924,242.4869995,124.052002,44.9861984,30.8113995,3.87289,263.368988,258.1170044,140.1470032,32.4558983,35.2849007,3.3315799,42.5923004,2126.5700684,4.5286102,69.9562988,39.7911987,2.68384,48.0667992,2152.6201172,5.0881,51.3074989,37.2327003,1.50643,210.3220062,102.6490021,144.5169983,188.6990051,107.4530029,40.5435982,0.0
299.3299866,224.8159943,157.4680023,40.8748016,42.0377007,3.46403,286.2510071,241.0160065,151.6300049,34.0153008,38.1408005,3.4897399,47.1619987,1954.0999756,4.1831298,68.0271988,41.4919014,2.34373,51.9924011,1977.8599854,4.6103301,54.3446999,36.6514015,1.66479,246.8110046,96.8199997,43.8488998,225.2879944,108.0920029,42.1283989,22.5
234.8580017,233.6150055,128.8540039,31.4365005,31.1159,2.7841699,257.855011,229.5350037,140.7819977,31.3831005,34.9777985,3.25122,51.0419006,1876.1500244,4.1973801,65.2682037,39.1832008,1.7057101,58.162899,1924.6999512,4.7624898,51.1039009,34.8098984,1.48665,223.3110046,87.6537018,132.6750031,212.5460052,104.3639984,48.6800995,0.0
296.5209961,217.2129974,150.2230072,44.6651001,43.4272003,4.5721898,308.4620056,238.5610046,158.0919952,34.5295982,40.0716019,3.69138,46.1851997,2113.7299805,4.5399299,65.178299,41.4589996,5.3508301,54.2761993,2139.4399414,4.9699998,48.0791016,37.0265999,1.83681,237.6179962,96.6212006,36.7356987,209.2510071,108.8600006,31.1504002,0.0
269.2869873,234.3379974,143.7359924,43.3046989,39.5876999,3.93104,270.6929932,247.8930054,145.3179932,35.8543015,37.0298996,3.90485,40.7761993,2044.2199707,4.39781,67.5130005,40.9042015,2.6129401,46.3148994,2051.4799805,4.9176602,52.6980019,38.0593987,1.60666,224.3699951,99.5164032,102.6640015,214.1880035,112.75,43.8296013,22.5
294.5570068,223.1920013,154.7720032,38.4916,40.3058014,3.2827201,286.743988,234.8899994,151.1049957,32.9710999,37.8810997,3.33444,49.1464005,1944.3900146,4.2996602,65.5506973,41.4803009,2.15641,53.4054985,1968.7099609,4.68016,52.9670982,36.1403999,1.63849,245.6950073,95.9688034,43.297699,223.1109924,106.7040024,37.948101,22.5
296.427002,224.1080017,155.4230042,40.3620987,41.7196007,3.30231,286.8880005,239.3580017,151.1849976,33.7158012,37.9341011,3.35516,49.0770988,1938.9799805,4.2366099,65.9164963,41.507,2.0015099,53.3133011,1962.1099854,4.6774502,54.0313988,36.2789001,1.63179,245.6779938,97.4586029,43.4174004,225.6719971,107.197998,38.0626984,0.0
290.6690063,218.1929932,152.9349976,40.8135986,40.8670006,3.91417,261.375,236.0700073,138.7640076,35.6899986,36.0839005,4.1946902,35.2630005,2101.4499512,4.5513301,65.4176025,41.6561012,2.92559,40.6651993,2073.9199219,4.9910102,52.9205017,40.3872986,1.7908,226.8600006,99.4981995,40.5928993,218.2740021,115.2399979,40.7630997,0.0
325.178009,232.2389984,169.776001,46.1852989,46.3440018,4.3797998,295.9920044,252.496994,155.5099945,38.8754005,40.7159996,4.3122401,35.5553017,2160.6499023,4.5537801,66.4264984,42.6473007,3.6900201,41.1282997,2142.0,4.9011502,51.6231995,40.0754013,1.84872,230.0579987,103.5859985,38.5554008,214.1210022,117.1360016,38.7372017,16.9
283.0580139,217.2369995,154.154007,38.4379997,34.9786987,3.9414999,273.3760071,229.1560059,149.3450012,33.7995987,37.917099,4.1454,33.770401,1944.7800293,4.23522,70.7375031,41.9104996,2.14428,40.0284004,1969.2199707,4.9698501,55.7290993,40.2703018,1.59914,229.5599976,92.5018005,41.3661995,230.9160004,116.1650009,41.824501,0.0
262.4590149,210.1080017,140.3159943,38.7946014,37.2229004,3.82917,247.7700043,225.5650024,133.3350067,33.5685005,34.1837006,4.0262299,36.540699,2031.0799561,4.50773,67.5513992,42.4023018,2.6849899,41.8977013,2023.0400391,4.93578,53.7332001,39.9333,1.6417,233.3690033,97.0567017,43.3176003,223.8549957,112.3830032,41.6598015,22.5
240.2879944,239.602005,131.0679932,32.9887009,32.5589981,2.72895,249.4530029,232.7769928,136.0670013,31.0466003,33.8381996,3.2221601,54.8198013,1901.4399414,4.1484399,65.9600983,39.6883011,1.75044,61.0495987,1932.8100586,4.80022,52.0150986,35.0938988,1.4885401,221.3899994,88.1810989,133.0570068,212.9559937,102.8349991,46.3544006,16.9
239.4519958,239.1080017,130.8000031,32.0401001,32.0293999,2.6893301,249.4720001,231.0820007,136.0809937,30.6942997,33.8249016,3.1869099,55.9724998,1895.4499512,4.1398802,65.5799026,39.6375999,1.72676,62.0270004,1927.4699707,4.8007898,51.6498985,34.9030991,1.48575,221.1210022,87.1195984,132.7129974,211.6430054,102.3190002,46.3126984,16.9
217.272995,229.6190033,117.5699997,36.588501,30.9526997,3.1760299,240.6660004,234.0630035,131.0019989,30.5326996,32.3233986,3.1459401,54.3614006,1998.3800049,4.3246498,68.6699982,40.074501,1.98816,59.1220016,2021.1300049,4.8073902,49.9645004,35.4491997,1.48168,219.9799957,91.1119995,137.5789948,203.628006,103.9120026,47.1133003,28.2
292.8169861,218.5299988,153.753006,41.9208984,41.1403999,3.53176,296.5660095,241.9149933,156.5299988,35.2210999,39.2891006,3.6115601,46.6976013,1964.4399414,4.2715802,68.2078018,41.1825981,2.5924101,51.6685982,1991.3399658,4.6333399,52.8580017,36.4328003,1.67507,249.4859924,97.0510025,42.6259995,223.022995,110.3420029,40.575901,0.0
