DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
259.6629944,196.1759949,151.1260071,40.4463005,41.4726982,3.178,276.0,206.7819977,160.6210022,37.9910011,43.4364014,3.65536,46.7134018,2089.5100098,4.06322,61.266201,59.7369995,2.1196101,51.5330009,2083.3898926,5.0201201,50.172699,56.6543007,1.40762,219.7850037,84.1801987,39.4830017,218.1690063,92.3526001,42.8563995
234.4730072,173.2980042,119.0459976,33.5819016,39.8824005,2.8892901,259.9389954,192.6499939,132.3110046,32.1694984,43.2221985,3.0497701,72.1847,1943.9699707,4.9969401,62.5138016,61.5736008,4.25143,69.6667023,2000.3100586,5.1484499,49.7691994,63.3945999,2.3631201,208.0410004,66.0720978,38.4513016,190.4539948,80.0498962,40.6418991
256.5549927,188.2740021,143.5440063,40.0686989,41.1488991,3.1771801,275.2739868,199.4920044,157.4329987,37.7784996,43.2046013,3.64271,45.9165001,2088.9499512,4.2814298,61.4404984,62.6734009,2.11571,50.2938004,2084.7700195,5.6598802,50.2100983,58.3852005,1.4966,220.4559937,86.3252029,39.5428009,219.7220001,94.770401,42.9094009
256.4989929,178.0630035,143.3569946,40.0382004,41.1894989,3.16312,275.2269897,194.0540009,156.673996,37.7279015,43.1581001,3.6638801,42.2074013,2081.4199219,3.8071899,60.8866005,55.9039993,1.49707,47.8247986,2094.2299805,4.5516701,50.0910988,53.1785011,1.30171,218.8350067,77.7482986,39.4742012,207.5370026,89.7734985,42.5139999
255.5019989,172.2290039,140.798996,39.8135986,41.0980988,3.1496401,274.8900146,188.048996,155.2089996,37.6404991,43.0779991,3.61185,43.8801994,2070.5300293,3.7431901,60.6679001,53.7318001,1.7202899,47.6777992,2090.5600586,4.0062799,50.0278015,52.0388985,1.296,217.4429932,73.5980988,39.3849983,198.326004,85.5500031,42.1615982
253.5720062,180.7859955,132.9589996,36.8042984,42.2316017,3.0457101,272.9549866,194.8350067,142.7160034,34.7375984,44.5536003,3.2314301,64.3683014,1982.8199463,4.6170998,61.8442993,59.9506989,3.6512699,62.6039009,2029.5300293,4.63939,49.8558998,60.053299,2.06043,212.0690002,69.4356003,38.2090988,198.1549988,79.5737991,41.6334
238.3910065,165.3289948,125.1360016,36.6750984,39.3546982,3.1113,262.3640137,184.1000061,140.0570068,35.0830002,42.3317986,3.2521501,68.0701981,1967.2600098,5.13836,63.8711014,63.5251999,4.0736399,68.0765991,1996.8199463,5.7814999,50.6875992,64.1697998,2.40273,218.7870026,67.6305008,39.3956985,199.8130035,82.9933014,44.7375984
244.8200073,164.3009949,127.5970001,37.9917984,40.1383018,3.1831601,265.3089905,183.8500061,142.7769928,36.0066986,42.4397011,3.3327999,64.346199,1981.1800537,5.1695499,63.3137016,64.0896988,4.1303,65.3097992,2007.8399658,6.0093002,50.9664993,64.7134018,2.3354499,220.4980011,68.913002,39.7649002,203.3919983,85.7662964,44.1930008
261.1369934,196.5769958,154.3580017,40.489399,41.6305008,3.17188,275.7210083,199.1699982,159.4170074,37.9099998,43.3768997,3.6208501,45.0955009,2072.6101074,3.8985801,61.040699,57.085701,2.1911399,47.8857002,2089.0600586,4.2596898,50.0522003,53.6890984,1.4010201,219.2799988,82.0488968,39.3736992,215.9279938,85.5530014,42.5581017
236.8240051,165.572998,119.4029999,35.2678986,40.1111984,2.9366601,261.6990051,182.5130005,132.0410004,34.2526016,43.3577003,3.0587299,83.5740967,1889.0400391,5.4488001,64.1762009,63.6607018,5.1206498,84.6984024,1928.9499512,6.3276401,51.1076012,66.6352997,3.0701201,209.8150024,64.2718964,38.4794998,194.4049988,74.7026978,41.0708008
240.2310028,171.022995,128.3890076,36.0110016,40.421299,2.95084,262.8580017,179.25,136.6529999,34.8479004,43.5844002,3.0929101,86.3907013,1878.6899414,5.5460501,64.3785019,64.254303,5.6015701,87.6552963,1910.8000488,7.0652099,51.2675018,66.2062988,3.38502,210.5679932,63.5287018,38.5103989,202.9539948,70.2340012,41.1761017
260.0,190.6940002,151.1060028,40.2622986,41.5418015,3.1631,275.1300049,189.6130066,156.4080048,37.7207985,43.2299004,3.5671799,46.831501,2054.8400879,3.8327401,60.9065018,55.5354004,2.38922,46.5029984,2082.6499023,3.7444401,50.0043983,52.8143005,1.52862,218.5039978,79.0475006,39.2825012,209.3170013,81.376297,42.2114983
238.7100067,171.1699982,123.9240036,35.6741982,40.2970009,2.9447999,262.2990112,184.2030029,134.0679932,34.5652008,43.4794998,3.06845,85.2490997,1879.4599609,5.5037899,64.3219986,64.1072998,5.42311,88.0998993,1907.9499512,6.8627501,51.2114983,66.2977982,3.37709,210.397995,63.6083984,38.5046997,198.8809967,71.1313019,41.1820984
262.9750061,189.3890076,142.2899933,39.6977005,42.9402008,3.1772699,280.3099976,197.6139984,151.2599945,37.3394012,44.8498993,3.4091401,55.2346992,2009.3399658,4.4311299,61.3634987,57.5449982,3.21837,55.0522995,2057.3000488,4.3588099,49.2795982,57.1730995,1.81766,217.5099945,72.8158035,39.699501,204.227005,79.9063034,43.0064011
259.6170044,189.6580048,150.4019928,40.2672005,41.5047989,3.16294,275.0589905,189.9810028,156.2429962,37.7192993,43.1911011,3.5901501,45.1888008,2061.3898926,3.78404,60.8625984,55.1337013,2.19823,45.6385002,2086.9199219,3.76442,50.0038986,51.823101,1.4651901,218.5870056,78.8592987,39.3133011,208.5549927,82.2863007,42.2094002
256.0629883,188.1699982,142.3430023,40.0032005,41.0912018,3.1798699,275.1539917,198.477005,157.1100006,37.7555008,43.1870003,3.6168399,47.5834999,2085.8300781,4.4288902,61.5749016,64.2902985,2.3921399,50.5060005,2082.1999512,5.8187599,50.2333984,60.1379013,1.58139,221.003006,87.6407013,39.5452995,222.6419983,95.1766968,42.9777985
231.2920074,164.5420074,119.5749969,33.8813019,38.6189003,2.92453,251.5110016,181.7590027,131.4559937,32.3070984,41.2243004,3.0443101,75.3354034,1931.0999756,5.0525198,61.780899,62.9073982,4.4059401,74.5572968,1970.1099854,5.8115101,49.9054985,64.4353027,2.6653099,210.6940002,65.6613007,37.7014999,193.9830017,80.2161026,41.2019005
249.4109955,163.8040009,130.0690002,38.9898987,40.6442986,3.23718,268.9909973,182.7279968,145.8659973,36.6679001,42.6436005,3.3443601,61.0998001,2004.9100342,5.1954398,63.0674019,65.007103,3.82986,60.1417007,2026.5799561,5.92695,49.9281006,64.3852005,2.0337601,223.397995,69.8565979,40.6113014,206.9329987,85.5580978,43.5354004
257.2969971,190.4470062,145.5330048,40.1861,41.2318993,3.1856599,275.8729858,205.125,160.2129974,37.9398003,43.4062004,3.6156199,49.1226997,2085.8100586,4.4053898,61.5704994,63.8386002,2.5074401,50.7274017,2085.9799805,5.5132699,50.2181015,60.9249992,1.51239,221.7590027,86.2416992,39.5318985,223.7969971,94.495903,43.0617981
254.973999,170.4620056,138.572998,39.5750008,41.0022011,3.1615,274.4719849,189.4660034,153.5079956,37.5373993,43.1067009,3.45856,55.0693016,2035.4699707,4.8749099,61.5382004,63.2826004,3.37642,54.2421989,2058.5800781,5.5241499,50.1556015,63.7162018,1.80001,218.5820007,72.0330963,39.3484993,206.8509979,87.600502,42.5848999
258.1170044,181.8880005,145.4210052,39.8270988,41.3361015,3.1574199,275.0440063,193.1710052,155.2619934,37.5955009,43.2792015,3.4582901,57.467701,2017.9699707,4.4084802,61.2574997,59.6506004,3.3531401,56.6506004,2058.8798828,4.6855202,50.0662994,61.5354004,1.8376,217.7369995,73.8470001,39.2262001,204.8289948,83.7180023,42.2639008
257.7120056,189.6040039,146.3760071,40.1990013,41.2826996,3.1731801,275.5450134,202.3939972,158.4360046,37.8431015,43.2762985,3.6588399,45.1428986,2086.4399414,4.05264,61.2140007,59.605999,1.92791,50.6100006,2087.0700684,5.1224799,50.1556015,55.9650002,1.39296,219.7839966,83.1299973,39.5060997,215.8240051,92.7585983,42.7849007
256.625,189.3910065,143.7429962,40.0784988,41.1529007,3.1796,275.3359985,200.4309998,157.8000031,37.800499,43.2335014,3.6290801,47.2290001,2088.1000977,4.35181,61.5133018,63.4654999,2.29249,50.6794014,2083.2199707,5.6921301,50.2223015,59.4474983,1.53404,220.8099976,87.0442963,39.5401993,221.651001,94.9317017,42.9599991
239.7319946,182.4089966,125.0110016,35.712101,40.4561996,2.9494801,262.8890076,197.6459961,134.427002,34.5484009,43.6142998,3.04527,81.9876022,1907.8900146,5.38311,64.476799,64.0455017,5.2693501,84.5865021,1918.4599609,6.76617,51.2108002,63.8250008,3.26109,211.1360016,63.4920998,38.5317993,200.8829956,69.5427017,41.2645988
259.0100098,185.6119995,147.9230042,40.0015984,41.4486008,3.1561,275.0339966,189.1779938,155.397995,37.6236,43.2495003,3.4972899,53.7790985,2025.0699463,4.0012898,60.9821014,56.2644997,2.93906,52.6631012,2062.9599609,3.8526399,50.0098991,56.1930008,1.72992,217.7630005,75.6093979,39.2117996,205.7440033,80.6056976,42.1437988
240.0509949,168.8170013,126.4820023,35.4700012,39.8456001,3.0409999,267.5509949,185.8509979,141.3820038,34.3931999,43.3011017,3.23068,70.1877975,1956.2199707,4.9059,61.7168999,61.7710991,4.1012201,68.9989014,2000.2099609,5.3436599,50.2363014,63.6663017,2.30282,216.2920074,67.3560028,38.2901001,196.9889984,82.3537979,42.8833008
252.9949951,179.6199951,136.4329987,38.4710999,41.3148003,3.18963,271.1789856,193.0319977,146.423996,36.1251984,43.3330002,3.3227701,62.8685989,1982.6600342,4.6890802,62.6587982,59.5931015,3.55899,62.5018005,2030.9799805,4.74999,49.9846001,60.5494995,1.98446,219.3600006,69.6942978,39.7265015,201.8789978,80.7210999,42.9179001
241.0039978,183.8739929,128.8439941,35.9701996,40.5820999,2.9554801,263.5950012,193.3820038,136.9490051,34.7695999,43.7394981,3.0685501,83.0295029,1907.6500244,5.3704,64.5634995,64.0028992,5.4959698,83.1784973,1930.8199463,6.9105902,51.2598,63.4869003,3.1887,211.2850037,63.3237991,38.5430984,204.9429932,69.2369003,41.2547989
259.2690125,186.7570038,148.7100067,40.0555,41.4724998,3.1575999,275.0969849,189.4380035,155.776001,37.6516991,43.2583008,3.5102201,52.3426018,2031.2800293,3.97036,60.9692001,56.138401,2.8327799,51.3703995,2067.4199219,3.82798,50.009201,55.6388016,1.68601,217.9019928,76.3704987,39.2248993,206.6519928,80.7061005,42.1697006
256.3599854,175.7189941,142.996994,40.0200005,41.1843987,3.16132,275.1910095,192.0780029,156.4019928,37.7098999,43.1435013,3.66342,41.7373009,2080.3601074,3.74067,60.8075981,54.9664001,1.41003,47.0438995,2095.3200684,4.3674002,50.0765991,52.6585007,1.2893,218.6439972,76.6108017,39.4620018,205.9380035,88.9002991,42.4534988
238.9389954,190.3329926,121.5940018,35.297699,40.4407005,2.9484401,263.0960083,209.8200073,133.7120056,34.2209015,43.7188988,3.0232601,71.7826004,1947.25,5.1584101,64.4235992,63.1889,4.6271,72.9301987,1984.9200439,5.8261399,51.0932007,62.2041016,2.6442299,211.6239929,63.7943993,38.5718002,200.072998,74.1100998,41.2792015
254.2030029,184.3699951,137.6889954,39.7345009,40.8865013,3.1791101,274.4230042,190.8549957,154.272995,37.5744019,42.9976006,3.5659299,48.919899,2075.2700195,4.6456499,61.7304993,66.1414032,2.7633901,50.2663002,2077.5800781,6.06707,50.2605019,62.0395012,1.7587301,221.4640045,88.641098,39.5424004,225.4640045,94.9856033,42.9874001
246.7899933,183.8410034,127.1869965,34.6222,41.5323982,2.9146099,267.1390076,204.5670013,137.9579926,32.8438988,44.3023987,3.07271,61.5630989,1990.3800049,4.7576199,61.9305992,59.8652,3.7556601,59.3021011,2041.8100586,4.5504298,49.4860001,59.9145012,1.97022,209.298996,67.4373016,37.732399,197.8329926,79.1468964,41.0057983
253.5010071,175.6730042,135.875,39.5368004,40.8241005,3.1716399,274.1229858,187.2429962,152.647995,37.4915009,42.9379997,3.49915,50.5312004,2061.1101074,4.8471599,61.6832008,65.1044006,3.1048801,50.4094009,2074.1101074,5.8208399,50.2257004,63.4803009,1.78188,220.4160004,80.3159027,39.4678001,218.2140045,91.2481995,42.8591003
260.4309998,197.9830017,153.0090027,40.5601997,41.5457993,3.1808701,276.2000122,207.7279968,161.6009979,38.0612984,43.5079994,3.6544001,47.2411003,2092.8500977,4.0850701,61.3081017,60.0187988,2.18258,51.7089996,2082.1699219,5.03298,50.1959991,57.2286987,1.41947,219.746994,84.8047028,39.4779015,219.1390076,92.4234009,42.8981018
236.447998,175.5480042,116.3529968,35.0705986,40.1500015,2.9354,261.6629944,202.2400055,129.4519958,34.0864983,43.3680992,3.03813,83.0848999,1859.3399658,5.3817101,64.302002,63.7120018,5.15487,88.2995987,1909.1300049,6.4889302,51.1890984,67.7626038,3.5203199,210.4089966,63.3964005,38.4998016,191.1239929,73.1584015,41.4698982
238.5299988,166.7940063,124.3880005,35.6846008,40.2533989,2.9442201,262.3110046,178.6009979,134.845993,34.5998001,43.4660988,3.0915,85.4354019,1884.9300537,5.5641398,64.2674026,64.1504974,5.4219499,86.6057968,1919.4499512,6.8623199,51.2027016,66.735199,3.2258501,210.1900024,64.2344971,38.4977989,199.3049927,72.6270981,41.1526985
237.7960052,166.9830017,122.0849991,35.5028,40.1973991,2.9411399,262.0320129,181.4850006,133.4640045,34.4443016,43.4196014,3.0736799,84.7955017,1884.1199951,5.5093298,64.2387009,63.967701,5.3025799,86.5406036,1919.4599609,6.6570601,51.165699,66.7447968,3.20207,210.0899963,64.1333008,38.4925003,197.0859985,73.1968002,41.1351013
239.9579926,187.970993,125.2070007,35.6475983,40.5124016,2.9514599,263.3120117,202.5570068,135.1360016,34.5013008,43.7125015,3.04251,77.9560013,1925.6700439,5.2645001,64.5121994,63.5876007,5.0883398,79.2809982,1949.0600586,6.4318099,51.1847,62.5714989,2.9895401,211.3840027,63.5758018,38.5536995,202.1589966,71.0917969,41.2757988
245.9570007,167.8670044,130.0269928,38.0592003,40.2851982,3.18084,265.5780029,185.8000031,143.1569977,36.0032997,42.5247002,3.3218501,66.6827011,1972.1400146,4.9617801,63.2400017,62.6032982,4.1451201,66.1875,2010.9599609,5.5260601,50.9160004,64.0259018,2.3143401,219.8580017,68.1380005,39.7036018,200.220993,83.4128036,44.0036011
253.1000061,180.1230011,131.4900055,36.6987,42.1924019,3.0434101,272.8120117,195.151001,141.8170013,34.6743011,44.5386009,3.21487,65.4255981,1977.5799561,4.6600399,61.8861008,60.1334,3.7520499,63.3919983,2025.3599854,4.6944599,49.8667984,60.2981987,2.10446,212.0249939,68.629097,38.2127991,197.4160004,79.2391968,41.6223984
235.8840027,167.3769989,116.012001,34.9784012,40.0630989,2.93449,261.446991,188.4140015,130.0639954,33.9967003,43.3339996,3.02706,80.5174026,1902.2900391,5.32271,64.1596985,63.3128014,4.8674698,79.8455963,1949.7099609,5.85639,51.0317001,66.2667007,2.8564401,209.9279938,64.2303009,38.4886017,192.7039948,75.4245987,41.0323982
257.6879883,190.5809937,146.3359985,40.2038994,41.2747993,3.1754999,275.5700073,202.8209991,158.598999,37.8541985,43.2873993,3.65488,45.7332993,2088.5800781,4.1206198,61.2933006,60.5810013,2.0111001,50.8272018,2085.7900391,5.27004,50.1757011,56.8655014,1.42177,220.0330048,84.3520966,39.5153999,217.5310059,93.4469986,42.8418007
234.9179993,171.3249969,112.8349991,34.8773994,40.0491982,2.9459,261.4070129,196.7890015,128.5160065,33.8925018,43.3536987,3.0065701,75.8554001,1931.8800049,5.2924399,64.2686996,64.0781021,4.68892,73.3068008,1976.4899902,5.7606401,50.9964981,66.766098,2.5930099,211.651001,64.6957016,38.5993996,197.8860016,73.3554993,41.2546005
246.4660034,169.9660034,131.1089935,38.0952988,40.3539009,3.18016,265.6650085,186.2089996,143.1809998,35.9944,42.5536995,3.3175499,67.4627991,1968.9499512,4.84866,63.2099991,61.9351006,4.1426301,66.115303,2013.0300293,5.2813201,50.8927002,63.4264984,2.30722,219.6269989,68.308403,39.6766014,199.423996,82.0935974,43.9187012
237.8359985,164.7440033,122.9550018,35.5596008,40.1767998,2.9412701,262.0910034,177.6959991,134.3509979,34.5122986,43.4164009,3.09477,83.9440994,1894.1300049,5.5770001,64.2024002,64.0417023,5.27843,84.7412033,1929.0999756,6.7164202,51.1699982,66.6838989,3.10199,209.9810028,64.7755966,38.4924011,197.9250031,74.0967026,41.1314011
235.5820007,164.2960052,115.7210007,34.8628006,39.9939995,2.92588,261.2409973,181.9309998,129.7129974,33.908699,43.2575989,3.0276699,80.4674988,1902.1999512,5.29881,64.0619965,62.6767006,4.7898798,79.0523987,1953.9399414,5.6357098,50.9956017,65.1365967,2.81353,208.7380066,64.2511978,38.417099,188.8710022,77.6111984,40.7792015
252.4790039,165.3329926,132.6089935,39.330101,40.7289009,3.16224,273.5710144,180.3280029,150.3130035,37.3577995,42.8543015,3.4477601,54.6085014,2035.6899414,5.0805502,61.7312012,65.7342987,3.48439,53.9888,2046.5699463,6.0510402,50.2200012,63.8182983,1.93889,219.3609924,74.8908005,39.4117012,212.4360046,89.5086975,42.718399
252.654007,166.5690002,133.8209991,39.4263992,40.7673988,3.1637599,274.0509949,185.2550049,152.128006,37.5088997,42.9514008,3.47803,52.1081009,2050.6398926,5.0026398,61.6374016,64.6539001,3.2146299,51.7041016,2061.7099609,5.7934699,50.2048988,63.3563004,1.7328,219.2859955,73.905899,39.4436989,210.4730072,89.2335968,42.8521996
241.1029968,181.0650024,129.2980042,36.0397987,40.5643005,2.95502,263.4020081,190.5650024,136.9499969,34.8294983,43.7056007,3.07072,83.9748993,1900.7099609,5.4222398,64.5249023,64.1465988,5.5082798,84.8444977,1919.3399658,6.9787002,51.2691994,64.0282974,3.2959299,211.1750031,63.2901993,38.5340996,204.7290039,68.7612,41.236599
234.0149994,164.1159973,124.8410034,36.8921013,38.7478981,3.09446,257.9330139,176.2879944,138.4420013,35.7770004,41.8205986,3.2207999,71.7801971,1942.0,5.2823901,64.6697998,63.7751007,4.64534,72.9353027,1971.6400146,6.3274598,51.3959007,64.219902,2.70415,218.4880066,67.2165985,39.6929016,204.2669983,80.6268997,42.6809998
235.9470062,163.6100006,117.1880035,35.0250015,40.0175018,2.9298,261.3859863,180.7599945,130.8540039,34.0581017,43.2855988,3.04656,81.4151993,1900.2399902,5.3768201,64.0815964,63.0539017,4.8831701,80.9449005,1946.3100586,5.8869801,51.0359993,65.7009964,2.87429,209.1320038,64.5077972,38.4427986,191.0189972,77.0255966,40.9025993
261.5320129,196.404007,155.2480011,40.5064011,41.6660995,3.1724601,275.8110046,197.8699951,159.7859955,37.9290009,43.4103012,3.60765,45.4353981,2072.1101074,3.9229901,61.0531006,57.2489014,2.2578399,47.8040009,2088.9099121,4.2371502,50.0503006,54.2141991,1.41184,219.2319946,82.2820969,39.3540993,216.6869965,84.6353989,42.5647011
253.1820068,176.1439972,132.0610046,36.7706985,42.1795006,3.0436299,272.802002,190.6929932,142.352005,34.7247009,44.5115013,3.22944,67.8210983,1967.4100342,4.6889601,61.8125992,60.4524002,3.81076,66.1613007,2014.7099609,4.8418498,49.8618011,61.4189987,2.17734,211.7319946,68.7294998,38.1889,196.3009949,80.0952988,41.5908012
235.1009979,165.1529999,122.7440033,35.2557983,39.1137009,3.0559499,261.3590088,183.1390076,137.6430054,33.9319992,42.4071007,3.1757801,73.1847,1943.4300537,5.0524302,62.9650002,62.9804993,4.2650099,72.1764984,1980.5100098,5.6754799,50.0495987,64.3712006,2.4980199,218.5149994,66.5467987,38.2047997,196.0769958,81.572998,43.1395988
255.223999,172.5639954,139.5570068,39.6469994,41.0236015,3.16487,274.6629944,191.3249969,154.4640045,37.6020012,43.1409988,3.47769,53.1166,2046.8299561,4.8475099,61.5376015,63.3398018,3.23544,52.5252991,2068.2700195,5.5261202,50.1615982,63.6599998,1.7212,218.8840027,73.4385986,39.3781013,208.3029938,88.3463974,42.6651001
236.4940033,173.3679962,116.8399963,35.1254997,40.1472015,2.9377601,261.6549988,198.1820068,129.947998,34.1174011,43.3718987,3.0353,83.0346985,1868.1800537,5.3889198,64.2881012,63.8246994,5.1363201,87.2845993,1914.3800049,6.4390202,51.1534996,67.6876984,3.3738,210.5079956,63.5611992,38.5098991,192.8200073,72.9971008,41.3580017
236.4149933,168.2089996,117.4840012,35.1447983,40.1108017,2.9374499,261.5939941,188.9839935,130.7350006,34.1338005,43.3574982,3.0382299,82.8785019,1885.8800049,5.3892598,64.2156982,63.7214012,5.0676498,84.3554001,1929.0699463,6.2314,51.0943985,67.0865021,3.0931101,210.1829987,63.9827003,38.4989014,193.9049988,74.0048981,41.1437988
241.0939941,180.1600037,129.3390045,36.0647011,40.5519981,2.9544899,263.2829895,189.352005,136.8390045,34.848999,43.6837997,3.0690801,84.0948029,1899.0799561,5.4414601,64.5049973,64.185997,5.5040302,85.4786987,1914.3699951,7.0019398,51.2713013,64.0963974,3.3505499,211.1000061,63.2666016,38.5307999,204.4940033,68.4964981,41.2178993
257.3770142,191.1000061,145.6840057,40.1875,41.2355995,3.1839399,275.7609863,204.378006,159.677002,37.9127007,43.368,3.62117,48.6867981,2087.6899414,4.3731098,61.5451012,63.5761986,2.4416299,50.9161987,2084.6000977,5.5343399,50.2206993,60.4118004,1.51562,221.3600006,86.5787964,39.5299988,223.1849976,94.5702972,43.0283012
236.5110016,180.0570068,115.6729965,34.906601,40.2237015,2.9486699,262.2330017,204.9440002,130.8170013,33.9073982,43.575901,3.0053799,68.9251022,1970.7199707,5.1848202,64.2797012,63.4544983,4.3867898,66.177803,2018.3399658,5.4337702,50.9637985,64.1175995,2.1963301,212.0249939,64.4720993,38.607399,199.7109985,75.1501007,41.1931992
260.605011,191.6560059,152.4550018,40.280899,41.5876007,3.1651001,275.4660034,192.2680054,157.7929993,37.7885017,43.3381996,3.55106,48.2967987,2052.4399414,3.9538801,61.0069008,56.6827011,2.5590999,48.4776993,2081.4599609,3.9776599,50.0210991,54.9990005,1.54395,218.5319977,79.5332031,39.2757988,211.723999,81.7678986,42.3445015
241.0209961,182.1089935,128.9839935,36.0009995,40.5674019,2.95504,263.4599915,191.9060059,136.871994,34.7967987,43.716301,3.06937,83.5905991,1903.3199463,5.4019899,64.5373993,64.0951996,5.49473,84.2305984,1923.5999756,6.9453301,51.2635002,63.8535004,3.25246,211.220993,63.3086014,38.5373993,204.6880035,68.9866028,41.2463989
238.9450073,193.0820007,121.0309982,35.1818008,40.4556007,2.9489999,263.2569885,212.0659943,134.0310059,34.1274986,43.7914009,3.0181601,67.4496994,1969.9100342,5.08916,64.3899994,62.8515015,4.36517,67.2247009,2013.4899902,5.46421,51.0423012,61.0969009,2.3529999,211.9100037,64.1190033,38.591301,200.772995,75.9232025,41.2495995
233.7200012,163.8509979,117.5680008,33.5141983,39.7695999,2.8821599,259.4119873,180.7369995,131.0119934,32.1068993,43.0750008,3.03829,78.3622971,1911.8900146,5.0798502,62.4185982,62.2279015,4.4361701,76.7876968,1962.8599854,5.5655298,49.7663994,64.4598007,2.69295,206.9830017,64.8022995,38.3820992,186.4450073,79.8184967,40.4468994
