Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.29199,207.2899933,1.3493201,506.0029907,162.6670074,36.1512985,1.37598,179.371994,1.62554,333.368988,155.7610016,29.5359993,207.572998,43.2181015,34.7742996,195.1369934,58.1385994,25.5914001,0.0
1.3896199,188.598999,1.40784,495.6820068,164.802002,36.2633018,1.48783,166.9839935,1.6294399,341.1560059,163.4149933,30.0307999,206.9019928,45.9146004,29.9041004,193.9720001,59.5906982,23.7516003,0.0
1.50497,173.7700043,1.75708,534.8480225,142.423996,31.7656994,1.36674,143.7200012,1.31141,375.1369934,136.4349976,21.0303001,212.4640045,60.2182999,27.8379002,188.8119965,77.7722015,24.9095001,0.0
1.54584,162.9179993,1.60173,499.401001,120.2289963,29.5046005,1.45257,133.8600006,1.33216,344.1889954,113.9919968,14.8561001,211.7779999,65.6560974,33.2815018,198.8600006,86.1183014,28.0055008,0.0
1.43174,180.9700012,1.41582,478.0190125,166.1170044,35.1230011,1.57477,164.5700073,1.63991,351.5299988,167.9199982,31.0776997,202.1799927,48.3390007,26.5433006,186.8809967,60.9488983,22.0977001,16.9
1.56308,163.2660065,1.70485,519.8599854,129.6869965,30.9260998,1.45207,137.2980042,1.3387901,371.6419983,123.4140015,19.7868004,211.2660065,60.7459984,30.6821995,192.9369965,81.228302,26.8612003,0.0
1.53403,165.647995,1.6681499,516.0120239,126.4960022,30.6938,1.42776,138.2489929,1.33638,363.4960022,119.7529984,18.7110004,211.3370056,61.5438004,31.3260994,193.2050018,82.930603,27.1285992,5.6
1.52905,165.4889984,1.47089,474.9670105,168.3399963,35.3260002,1.55972,143.8919983,1.63149,325.6990051,174.0950012,28.7651997,202.6690063,47.7458992,26.6551991,195.3789978,61.0051994,22.8854008,0.0
1.46232,161.5720062,1.79588,539.9520264,146.9700012,32.5919991,1.34338,140.7189941,1.31792,389.6919861,142.6710052,22.9479008,210.4380035,56.6487007,30.0720005,191.3880005,73.6503983,25.8244991,16.9
1.29189,209.1679993,1.36654,497.0629883,165.5809937,35.9790001,1.3616199,188.8840027,1.62427,338.9819946,162.2850037,29.9192009,206.647995,43.2682991,28.9162998,186.1840057,59.2797012,23.2609005,0.0
1.54679,161.8450012,1.47576,473.4230042,168.3309937,35.3395996,1.57145,141.3000031,1.63087,325.0270081,174.2169952,28.7192001,202.6679993,47.9071999,26.1478996,196.5050049,60.9813995,22.8612995,0.0
1.51402,168.5070038,1.4606301,476.1740112,167.9230042,35.335701,1.55636,147.0130005,1.63263,328.8110046,172.6130066,29.0242004,202.6360016,47.6477013,26.8733997,194.2460022,61.0266991,22.7737999,0.0
1.57145,166.5070038,1.75863,524.5419922,136.8419952,31.2434998,1.44446,140.1549988,1.34128,373.3649902,131.3370056,20.6205006,211.3009949,60.021801,29.3274002,190.3970032,78.8634033,26.1478004,0.0
1.48007,162.753006,1.78535,539.8930054,144.9620056,32.5990982,1.3698,139.2579956,1.31756,389.1499939,139.8500061,22.9253006,210.602005,57.5611992,29.0231991,190.1900024,74.9459991,25.4974995,0.0
1.44454,182.5359955,1.4209599,481.618988,166.9080048,35.3172989,1.52169,159.8370056,1.6361099,336.269989,167.9069977,29.5737991,202.5709991,46.9553986,28.2803993,189.9100037,61.1711006,22.6210003,16.9
1.4775,172.3910065,1.6683,512.3359985,129.7259979,30.5962009,1.36779,144.0619965,1.3349299,353.6369934,123.5699997,18.4605007,211.2590027,61.1897011,31.4887009,190.75,82.3563004,27.3813,0.0
1.5418299,150.3659973,1.83368,545.2150269,149.6759949,32.9065018,1.44017,133.6380005,1.32192,410.7399902,146.2279968,25.3521004,210.3029938,55.7910004,28.9211998,191.9980011,71.6299973,25.4951992,0.0
1.46948,160.0659943,1.81205,541.276001,149.0700073,32.6594009,1.3463399,140.8569946,1.31888,392.3880005,145.4069977,23.2959995,210.3939972,56.2426987,30.1079998,191.7120056,72.6219025,25.7723007,0.0
1.62801,156.4609985,1.55827,493.2260132,159.5540009,35.9020004,1.6586601,144.6640015,1.58245,370.743988,160.7059937,29.5834007,198.6269989,50.8835983,25.2642994,189.9369965,65.2182007,22.0487995,0.0
1.37927,189.8500061,1.4033,493.868988,165.1820068,36.1430016,1.4912,170.1649933,1.63004,345.0509949,164.4839935,30.3360996,206.6779938,46.1731987,28.8411007,191.1990051,59.7877998,23.2458,0.0
1.42452,180.5619965,1.4128,476.572998,165.9080048,34.9968987,1.59548,165.0579987,1.64205,354.2489929,167.9210052,31.4064999,202.0980072,48.9067001,26.3181,186.1349945,60.8964005,22.1126995,16.9
1.4931,171.0740051,1.67344,513.6240234,129.595993,30.6408005,1.38188,142.8110046,1.33553,355.8139954,123.3909988,18.5119991,211.2929993,61.2639008,31.3281002,191.1569977,82.3093033,27.2320995,0.0
1.56315,164.8600006,1.72741,521.3330078,132.9459991,31.0394001,1.44569,138.7799988,1.3397599,371.6279907,127.1169968,20.0983009,211.2660065,60.410099,30.1956997,191.8320007,80.1669006,26.6229,16.9
1.26196,212.2910004,1.33363,514.0469971,161.2100067,36.2127991,1.33795,179.3549957,1.62454,329.2770081,152.4060059,29.3544998,208.2619934,42.3105011,38.9712982,200.8560028,57.3678017,27.4911995,0.0
1.54368,165.9210052,1.69654,518.2880249,129.8699951,30.8516998,1.4313,139.0370026,1.33789,366.348999,123.6090012,19.3234997,211.3009949,60.9883995,30.7851009,192.3200073,81.5858002,26.8924007,0.0
1.4984699,166.3789978,1.61334,507.9880066,121.3460007,30.1441994,1.40452,136.5559998,1.33275,352.2780151,114.5279999,16.6282997,211.5160065,63.3059006,32.9323006,195.977005,85.2643967,27.8313999,0.0
1.3119299,203.1269989,1.35506,504.0880127,162.5070038,36.1778984,1.4006701,176.9640045,1.626,335.2879944,155.6670074,29.6940002,207.4750061,43.6764984,34.0988007,195.6230011,58.1613998,25.3673992,0.0
1.49827,152.9320068,1.86467,547.4130249,154.6300049,32.9429016,1.3541,141.1880035,1.3223,406.3059998,152.2180023,24.9101009,210.1340027,54.3140984,30.3721008,193.6560059,69.388298,25.6361008,0.0
1.57937,164.5820007,1.75851,524.559021,136.3130035,31.2380009,1.45582,138.927002,1.34155,376.0360107,130.8860016,20.8178005,211.2610016,59.908699,29.5107994,191.0870056,78.7668991,26.2770996,0.0
1.3803101,180.1950073,1.39354,471.6119995,165.1430054,34.3981018,1.66127,166.4609985,1.60788,354.6950073,167.9109955,31.7910995,206.1730042,50.6758003,25.7108002,185.227005,60.0950012,22.9055004,16.9
1.6403,152.2380066,1.4946001,474.1300049,167.5879974,35.9928017,1.64684,135.9519958,1.6287,331.6830139,172.3370056,28.5876007,202.9759979,48.6733017,24.9960003,203.1640015,61.0339012,22.4698009,0.0
1.61271,160.4250031,1.79188,528.1339722,138.7319946,31.4428997,1.48923,136.5279999,1.34401,386.2210083,133.8800049,21.9818993,211.1829987,59.1582985,29.1296005,191.6410065,77.0645981,26.1462002,0.0
1.4766999,160.4290009,1.79977,540.7269897,147.0359955,32.6388016,1.36124,139.5480042,1.31839,392.3399963,142.6880035,23.2749996,210.4629974,56.7481995,29.6350002,191.1589966,73.6350021,25.6814003,16.9
1.5861,161.0350037,1.7357301,522.6300049,132.3029938,31.0930004,1.4719,136.2570038,1.34078,378.3829956,126.5550003,20.6362,211.2030029,60.0979996,30.2754993,192.9440002,79.7186966,26.7110996,16.9
1.47023,169.9819946,1.6351399,510.1270142,125.5739975,30.3570995,1.37173,140.3130035,1.3333499,354.5310059,119.1389999,17.7327003,211.3840027,62.0317993,32.6948013,194.0449982,83.7489014,27.8556995,5.6
1.4636,160.6950073,1.80981,540.8909912,148.9869995,32.6375999,1.33938,141.3339996,1.31865,391.0220032,145.3350067,23.1322002,210.3919983,56.2496986,30.2630005,191.7510071,72.6817017,25.8229008,0.0
1.50578,168.1109924,1.65223,512.973999,125.9899979,30.5282001,1.4015501,139.6239929,1.33492,357.5130005,119.3710022,18.0764008,211.3670044,61.8933983,31.8469009,193.2160034,83.4438019,27.3924007,5.6
1.22044,193.3609924,1.2773499,502.8460083,142.3919983,32.4453011,1.26147,163.970993,1.3133,339.1659851,134.5130005,23.6350994,209.0599976,51.6189995,34.3965988,192.552002,70.2854004,27.0475998,0.0
1.52595,165.4259949,1.64217,513.973999,123.3600006,30.5496006,1.42505,137.4750061,1.335,360.696991,116.1470032,18.1119003,211.3809967,62.1041985,31.7756996,193.9830017,84.1977997,27.3122005,0.0
1.55416,161.3569946,1.78159,546.9749756,145.8880005,32.5171013,1.43819,136.2330017,1.3148201,401.6990051,140.3339996,24.7803993,212.5749969,59.2678986,26.8246002,190.0209961,75.634201,24.2387009,0.0
1.48461,152.8760071,1.87115,548.9619751,155.0119934,32.9858017,1.32497,142.897995,1.32231,407.2170105,152.4369965,25.0149002,210.0549927,53.7187996,30.7042999,194.4810028,69.0414963,25.6266003,0.0
1.45969,177.723999,1.68599,503.2340088,134.2539978,30.4895992,1.3080699,149.5480042,1.33374,329.5799866,128.7330017,17.5032997,210.7230072,60.4990997,28.7763996,178.128006,81.5467987,25.9029007,16.9
1.6317101,137.3840027,1.81098,540.9990234,147.5500031,33.1324005,1.61376,124.1210022,1.32477,414.6879883,143.9980011,27.2784004,210.272995,56.7715988,26.1613998,188.3280029,72.5907974,23.8875999,16.9
1.49886,158.2660065,1.80616,542.085022,147.3000031,32.7223015,1.38943,137.6109924,1.3192199,396.9150085,142.9730072,23.8379993,210.4909973,56.8196983,29.0692997,190.9609985,73.4721985,25.4818993,16.9
1.47267,158.5769958,1.84232,543.3129883,153.4640045,32.7584991,1.33726,142.5269928,1.3204401,394.5310059,151.1589966,23.6352997,210.3090057,55.4500999,30.4330006,192.3379974,70.6042023,25.7240009,0.0
1.47577,177.0780029,1.70552,511.177002,134.4949951,30.7026997,1.3397,148.3820038,1.33587,342.4370117,128.7030029,18.0786991,211.0970001,60.7089996,29.5431995,184.3419952,81.2121964,26.3344002,16.9
1.53223,164.8090057,1.47163,474.67099,168.3249969,35.3286018,1.56217,143.4559937,1.63141,325.7019958,174.0859985,28.7693996,202.6660004,47.7801018,26.5456009,195.5639954,60.9992981,22.8742008,0.0
1.66274,134.3670044,1.83736,547.1309814,149.0110016,33.0811005,1.6411099,120.3389969,1.3273,436.6040039,146.0800018,27.4104004,209.9049988,55.3544006,28.7884998,192.4550018,70.3383026,26.4999008,0.0
1.3730201,191.7100067,1.39539,497.6940002,164.1900024,36.2536011,1.46831,169.0429993,1.6285599,339.6000061,161.3589935,29.9316998,207.048996,45.3814011,30.9312,194.6139984,59.2215996,24.1590004,5.6
1.57257,158.4290009,1.47699,472.6589966,167.6609955,35.4977989,1.6013,140.279007,1.6314,330.053009,172.6260071,29.0790997,202.6239929,48.1865005,25.4365005,197.1170044,60.969101,22.4626999,0.0
1.47224,176.6190033,1.4354,479.0180054,167.0529938,35.3260002,1.54478,155.6699982,1.63533,336.5509949,169.4420013,29.6765995,202.5299988,47.4048004,27.3602009,191.1239929,61.0653992,22.5237007,0.0
1.50442,165.4080048,1.6071399,505.5169983,120.8040009,29.9507999,1.41223,135.326004,1.33232,349.8439941,114.2129974,16.0032005,211.602005,63.9952011,33.2221985,197.1759949,85.5755005,27.9510994,0.0
1.50125,170.9259949,1.45031,476.9150085,167.3829956,35.3485985,1.55977,150.4490051,1.63403,333.7319946,171.0010071,29.4682999,202.5599976,47.6623993,26.8104992,192.9190063,61.0158997,22.5618,11.3
1.5817,155.2940063,1.48449,470.6740112,168.4380035,35.3577003,1.58689,136.0610046,1.62906,321.4410095,174.4450073,28.3743,202.7319946,48.0900002,25.5023994,199.326004,60.9798012,22.9736996,0.0
1.51004,168.6529999,1.4417599,473.0669861,166.6779938,35.4413986,1.62052,150.9400024,1.64042,354.4460144,169.2839966,33.0611992,202.0950012,48.0112,26.2495003,190.3139954,60.262001,21.4766006,0.0
1.55845,159.5809937,1.47902,472.4869995,168.3650055,35.347599,1.5775,139.5220032,1.63035,324.0539856,174.3399963,28.6317005,202.6809998,47.9841995,25.8948994,197.3529968,60.9756012,22.8778,0.0
1.3923301,188.1840057,1.40938,495.9599915,164.7250061,36.2862015,1.48818,166.2380066,1.62937,340.4840088,163.220993,29.9731007,206.9409943,45.8937988,30.093399,194.5330048,59.5611,23.8451004,0.0
1.58834,157.8959961,1.5064501,488.2720032,159.7810059,34.9322014,1.63977,141.3609924,1.54215,372.0920105,160.5549927,28.8476009,195.371994,49.3064995,27.0433006,192.201004,60.9900017,24.3862991,11.3
1.2947,207.1909943,1.3566,503.5589905,163.6889954,36.1090012,1.37861,180.8159943,1.6258,334.6650085,158.2200012,29.5753002,207.3240051,43.4314003,33.0993996,192.4409943,58.5863991,24.882,11.3
1.53608,164.8990021,1.46058,474.6289978,167.0310059,35.4718018,1.59881,147.0639954,1.63455,338.4240112,170.9539948,30.0018997,202.4589996,48.1487999,25.7483997,193.5090027,60.9053001,22.1131992,11.3
1.48564,158.1049957,1.81902,542.4069824,149.4459991,32.7235985,1.36541,139.4980011,1.3196,396.4429932,145.8339996,23.7714996,210.3869934,56.1545982,29.7604008,191.7140045,72.3450012,25.6574001,0.0
1.3019,205.7019958,1.3592499,502.868988,163.697998,36.1144981,1.38819,180.0379944,1.62605,335.6560059,158.4160004,29.6539001,207.2839966,43.6333008,32.8544006,192.6139984,58.6258011,24.8024998,11.3
1.37386,190.7749939,1.3916399,486.5549927,165.6549988,35.3203011,1.49031,174.6369934,1.5906301,350.8649902,165.7799988,30.6518002,206.6369934,46.6719017,27.5058002,187.9980011,60.0806999,22.7644997,0.0
1.46026,177.7449951,1.6927,507.1199951,134.1340027,30.5855007,1.32233,149.5970001,1.3346699,336.276001,128.4680023,17.8623009,210.9210052,60.5810013,29.4099007,181.9389954,81.4448013,26.3537006,16.9
1.45152,163.6009979,1.77634,538.2550049,144.5039978,32.5042992,1.33662,140.8540039,1.3167,385.9200134,139.4629974,22.4692993,210.4859924,57.1085014,30.0998001,191.0220032,74.8634033,25.9069004,0.0
1.19172,194.7769928,1.25457,499.4049988,144.298996,31.9197998,1.32758,166.151001,1.52289,340.4440002,135.5240021,24.6581993,209.423996,51.1082993,35.0634995,195.9830017,68.6324005,27.7451992,0.0
1.32847,191.4069977,1.38107,490.9869995,165.3090057,35.2206993,1.5335701,179.701004,1.59093,373.1669922,165.852005,30.9841003,206.253006,49.7011986,26.8264008,182.2709961,61.3380013,21.8092003,0.0
1.46913,169.9730072,1.6341701,510.0350037,125.4970016,30.3486004,1.37098,140.2319946,1.33328,354.5310059,119.0650024,17.7129993,211.3880005,62.0489006,32.7408981,194.1439972,83.7771988,27.8759995,5.6
1.34657,196.401001,1.37335,500.95401,162.9530029,36.2370987,1.439,172.0220032,1.62714,337.2600098,157.4279938,29.8052006,207.2969971,44.5294991,32.6853981,195.8110046,58.5337982,24.8470001,11.3
1.47035,159.3329926,1.82727,542.2589722,151.3040009,32.7067986,1.34093,141.7180023,1.3196501,393.4070129,148.3470001,23.4557991,210.3480072,55.8306007,30.3036995,192.0549927,71.5865021,25.7605991,5.6
1.68529,154.3240051,1.79275,488.2789917,159.2279968,34.9533005,1.60943,140.2819977,1.55055,371.7820129,160.9539948,29.4491997,192.9579926,46.6417999,26.2646999,196.6940002,61.4016991,23.8381996,0.0
1.4707,177.1600037,1.43532,479.4790039,167.177002,35.3270988,1.5382299,155.2640076,1.63507,334.6340027,169.5169983,29.4850006,202.5749969,47.2807999,27.6562004,191.3630066,61.1008987,22.6228008,0.0
1.5091701,169.3619995,1.45268,476.2210083,167.2940063,35.3662987,1.5693001,149.6719971,1.63412,334.9240112,171.0209961,29.6016998,202.5310059,47.8036995,26.5011005,193.0890045,60.9840012,22.4659996,11.3
1.58104,146.3220062,1.81657,545.2680054,147.7299957,33.0531998,1.51547,128.7890015,1.3226,413.3420105,143.7720032,26.2141991,210.4730072,56.8277016,27.3791008,190.1779938,72.7814026,24.7667007,16.9
1.32954,200.1130066,1.37445,499.2200012,164.3249969,36.1137009,1.42514,177.3739929,1.62731,339.7780151,160.723999,29.9386005,207.0189972,44.5460014,31.1289005,191.7649994,59.0651016,24.1413994,0.0
1.36377,193.3769989,1.3917201,497.2359924,164.4589996,36.1949005,1.46303,171.3849945,1.6286,340.9190063,161.9499969,30.0314999,206.9620056,45.3554001,30.5177994,193.1620026,59.3112984,23.9533997,5.6
1.56181,157.326004,1.72188,493.197998,163.3529968,34.8025017,1.47607,143.0110016,1.54015,359.6319885,165.1929932,27.8815002,197.246994,48.6236,27.1616001,197.4909973,63.2752991,23.5962009,0.0
1.61428,140.2220001,1.8436,546.572998,149.4129944,33.0373001,1.54826,125.7630005,1.32494,427.2260132,146.3320007,26.9011993,210.0670013,55.2532997,28.5291004,192.5189972,70.7807007,25.7873001,0.0
1.55908,161.8329926,1.46797,474.0220032,166.8869934,35.6030006,1.61791,144.9750061,1.63463,340.2219849,170.9450073,30.1763992,202.4210052,48.282299,25.3064995,193.7420044,60.8853989,21.8029995,11.3
1.38076,190.0720062,1.39378,486.7829895,165.654007,35.3633003,1.48586,173.0370026,1.5901999,347.9989929,165.6710052,30.5188007,206.7339935,46.4351006,27.8127003,189.1519928,59.9934998,22.9570999,0.0
1.56593,151.5809937,1.78475,517.9710083,160.0720062,32.3022003,1.39728,136.7819977,1.3194,368.2070007,161.6940002,25.1018009,208.9490051,52.9449997,28.3523006,196.1970062,67.4561005,25.4740009,0.0
1.5280499,170.3580017,1.71759,518.7639771,133.6439972,30.9395008,1.4044501,142.6609955,1.33825,361.4869995,127.7300034,19.3195,211.302002,60.6973,30.0862999,189.871994,80.6809998,26.5450001,16.9
1.50165,166.7689972,1.6220599,509.92099,122.1320038,30.2901001,1.40512,137.4539948,1.33336,354.3559875,115.1819992,17.1343994,211.4579926,62.8260002,32.5667,195.0140076,84.9063034,27.6753998,0.0
1.60049,160.1170044,1.76252,524.8519897,135.0700073,31.2346001,1.48254,136.0200043,1.34236,382.6149902,129.8280029,21.2703991,211.1670074,59.5994987,29.8705006,192.621994,78.407402,26.5389996,0.0
1.46992,177.352005,1.4349999,479.5920105,167.1889954,35.3269997,1.5369999,155.2969971,1.63506,334.3999939,169.4920044,29.4605007,202.5820007,47.2573013,27.7140999,191.3639984,61.1076012,22.6368008,0.0
1.4679199,161.2259979,1.7964,540.1740112,146.845993,32.6063004,1.35069,140.2299957,1.31804,390.5740051,142.4759979,23.0571995,210.4519958,56.7257004,29.875,191.2539978,73.7249985,25.7653008,16.9
1.50082,156.1289978,1.824,543.3430176,149.6040039,32.7793999,1.3845201,138.0279999,1.32024,400.3510132,146.022995,24.2154007,210.3739929,56.0686989,29.4808006,191.7610016,72.1350021,25.5793991,0.0
1.51826,171.8860016,1.71614,517.8870239,133.9149933,30.9108009,1.39238,143.826004,1.33787,358.4460144,127.9990005,19.1077995,211.2960052,60.7299004,30.0128002,189.1239929,80.767601,26.5112991,16.9
1.5114501,169.4400024,1.46541,476.7430115,168.3659973,35.3198013,1.54627,146.3730011,1.63205,325.7470093,173.8399963,28.7374992,202.6920013,47.5340996,27.3419991,194.3939972,61.0531998,22.9435005,0.0
1.58786,154.1909943,1.48568,470.1719971,168.4629974,35.3560982,1.5886101,135.1529999,1.62863,320.5580139,174.451004,28.2861996,202.753006,48.1082001,25.4225998,199.9429932,60.9831009,23.0203991,0.0
1.7545201,151.4120026,1.77347,496.0280151,158.5140076,34.9169998,1.6984299,137.7460022,1.60935,378.4750061,159.8739929,29.2224007,194.8049927,48.6819992,26.6984005,197.0670013,61.5401001,24.4200001,0.0
1.50179,170.826004,1.45069,476.8880005,167.4019928,35.3484001,1.55962,150.3070068,1.63398,333.5289917,171.0570068,29.4493999,202.5630035,47.6608009,26.8132,192.977005,61.0167007,22.5702991,11.3
1.45731,163.3800049,1.77851,538.5319824,144.6300049,32.5213013,1.34332,140.5310059,1.31689,386.5840149,139.5919952,22.5636997,210.503006,57.1861992,29.8820992,190.848999,74.862999,25.8314991,0.0
1.49049,155.2899933,1.85478,545.5209961,154.1970062,32.8660011,1.3531801,141.4290009,1.32155,401.2030029,151.8679962,24.3896008,210.2350006,54.9375,30.257,192.8500061,69.9352036,25.625,0.0
1.54286,164.654007,1.6726201,516.9130249,126.5410004,30.7411003,1.43659,137.6580048,1.33682,365.8049927,119.7559967,18.9445,211.322998,61.4136009,31.2080994,193.3190002,82.7642975,27.0767002,5.6
1.26838,212.5390015,1.35215,503.7890015,164.3359985,36.0626984,1.34047,184.6970062,1.62477,330.7099915,159.0749969,29.2336998,207.253006,42.7137985,32.4426003,189.2850037,58.7398987,24.5632,11.3
1.35277,195.2969971,1.38814,496.4660034,164.8029938,36.1188011,1.45684,174.3630066,1.62859,342.7780151,162.6779938,30.1499996,206.8300018,45.3469009,29.8873997,191.2510071,59.4407997,23.6546993,5.6
1.32899,199.5579987,1.36031,502.8710022,162.3040009,36.2164993,1.42021,174.197998,1.6263601,336.0769958,155.3659973,29.7511997,207.4320068,44.024601,33.6918983,196.2819977,58.1609001,25.2348003,0.0
1.62869,152.6869965,1.49233,473.1069946,167.5140076,35.8650017,1.63894,136.4100037,1.6295201,331.1400146,172.3699951,28.6742001,202.822998,48.5674019,24.8719006,201.0350037,61.0465012,22.3188,0.0
1.44434,170.2089996,1.62261,509.7080078,124.9830017,30.2686005,1.35065,138.8990021,1.33232,356.2640076,118.6110001,17.6373005,211.4459991,62.0428009,33.4991989,195.7700043,83.9521027,28.1849995,5.6
1.30707,204.5769958,1.36025,502.7600098,163.5480042,36.1278992,1.39493,179.0930023,1.62621,336.0280151,158.1790009,29.6921997,207.2969971,43.7492981,32.9426994,193.1670074,58.5881004,24.8539009,11.3
1.49016,173.3540039,1.44717,478.1279907,167.5540009,35.3324013,1.54497,151.2929993,1.6339099,331.4450073,170.9929962,29.2248001,202.6170044,47.4225006,27.4041004,192.7369995,61.0760994,22.7196007,11.3
1.37519,191.3119965,1.39613,497.8859863,164.0820007,36.2703018,1.46918,168.4210052,1.6285,339.1600037,161.0850067,29.8966999,207.0789948,45.3709984,31.0834999,195.0619965,59.1808014,24.2322006,5.6
1.49729,170.1920013,1.4397399,473.8129883,166.4199982,35.3224983,1.61973,153.3939972,1.6403,351.1910095,169.2570038,31.9885006,202.1569977,48.4611015,25.9584007,189.6390076,60.5508003,21.7245007,0.0
1.54176,164.8439941,1.67326,516.8610229,126.7070007,30.7402992,1.43519,137.8009949,1.33682,365.5280151,119.9570007,18.9321003,211.322998,61.4095993,31.2042999,193.2590027,82.7247009,27.0751991,5.6
1.52007,167.4170074,1.4556201,475.427002,167.147995,35.4034996,1.58307,148.7019958,1.63439,336.8370056,170.9450073,29.8169994,202.4909973,47.9842987,26.1285992,193.2149963,60.9422989,22.3069,11.3
1.25415,217.2799988,1.33757,517.8930054,162.6499939,36.2122002,1.34828,174.1109924,1.62941,325.3779907,155.2709961,28.5543995,208.4149933,43.0719986,39.5783005,195.3280029,58.4000015,26.4176006,0.0
1.49303,180.9199982,1.78475,513.0750122,138.5590057,30.7201996,1.32651,147.9660034,1.3396,337.5589905,132.3849945,16.2810001,211.2779999,61.3521004,28.0711994,182.4380035,80.4738998,24.7133999,0.0
1.53624,164.1840057,1.4665999,474.3959961,167.7689972,35.3781013,1.57621,144.4060059,1.63232,329.9949951,172.5930023,29.1527004,202.6040039,47.9188004,26.1506004,195.2319946,60.9776993,22.625,0.0
1.61685,159.2380066,1.79181,527.7600098,138.2250061,31.4172001,1.49493,135.7899933,1.34412,387.5220032,133.4550018,22.0321999,211.1459961,59.0749016,29.3124008,192.1159973,77.0006027,26.2733994,0.0
1.61325,148.5829926,1.48859,466.1839905,168.7440033,35.1786995,1.58211,130.223999,1.62545,312.6459961,174.7200012,27.6560001,202.8890076,48.053299,25.1963997,203.6109924,60.9925003,23.5545006,0.0
1.66922,157.1139984,1.89766,524.414978,157.0359955,35.3154984,1.49823,140.996994,1.4061,376.571991,156.6909943,26.7304001,207.0220032,52.8518982,27.1567993,188.6199951,67.7223969,22.6450996,0.0
1.26826,212.1790009,1.3422199,509.9419861,162.6069946,36.1553993,1.34778,179.9190063,1.62546,329.618988,155.352005,29.1970997,207.8450012,42.7109985,36.4000015,195.4459991,58.0688019,26.0963001,0.0
1.50731,161.6840057,1.79339,542.6829834,145.5440063,32.7487984,1.40124,137.628006,1.31848,393.6140137,140.3439941,23.5501995,210.7640076,57.9747009,28.0783005,189.7160034,74.9132996,25.0403004,0.0
1.22418,196.3249969,1.2875201,493.3590088,152.4160004,34.6090012,1.3633,172.2819977,1.586,341.8710022,146.0310059,26.9475994,202.1009979,47.8338013,33.016201,190.9329987,64.5456009,26.9295006,11.3
1.3777699,179.0939941,1.63314,504.8450012,130.1829987,30.4580002,1.31194,154.3390045,1.3315901,349.2250061,124.0540009,19.6853008,210.8439941,60.0484009,32.8693008,190.1620026,82.0847015,29.3593006,0.0
