H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
60.6575012,1897.8399658,4.0574002,64.3367996,39.450901,1.68127,64.6707993,1920.7099609,4.7982602,50.0728989,34.0794983,1.46207,220.4530029,84.9032974,131.2400055,203.572998,100.7399979,46.1561012
51.4297981,1884.9599609,4.1971798,65.8932037,39.2448997,1.74345,58.2206993,1928.9200439,4.7606602,51.2515984,34.9012985,1.48853,223.5559998,87.9132996,132.8410034,212.3789978,104.5540009,48.7190018
41.1228981,2103.0100098,4.5977001,68.5899963,39.7580986,2.5162799,46.3736,2118.1398926,5.0922098,50.8363991,37.276001,1.50556,210.2079926,100.8949966,139.7030029,193.5220032,108.1589966,40.2653008
38.4608994,2008.0799561,4.5208001,67.0811996,42.2915001,2.64469,43.8975983,2013.1800537,4.9358702,53.3398018,39.3498993,1.62046,233.9369965,94.7972031,43.4840012,223.5319977,109.8450012,41.6362991
37.2607002,2157.3200684,4.4841499,66.4580002,42.6198997,3.6742001,43.3203011,2150.75,4.8972502,51.2678986,39.4645004,1.86318,230.4160004,102.9039993,38.512001,213.2839966,116.0350037,38.6696014
43.2220993,2222.4899902,4.5422902,71.4166031,39.8834,2.42676,47.0433006,2234.6999512,4.9534001,49.5323982,36.3353996,1.55644,215.6920013,107.137001,143.7189941,189.3000031,109.9710007,40.7596016
45.1687012,1956.5200195,4.2491498,70.1809998,40.4094009,2.0618999,51.1320992,1986.8299561,4.79491,52.4103012,36.6230011,1.48594,223.5500031,90.9337997,133.9450073,209.5099945,105.9919968,47.4524002
34.388401,2179.0600586,4.6788001,65.9234009,42.6520996,3.4323499,39.2714996,2137.1298828,4.9078798,51.7010994,40.7550011,1.834,229.3800049,104.7099991,38.5101013,213.279007,118.3710022,38.7481003
40.4415016,1917.3800049,4.5964098,67.1503983,40.2643013,2.1197801,45.9322014,1946.9799805,4.8747301,50.521801,36.3470001,1.49677,219.8880005,83.7449036,136.5370026,215.8070068,103.7539978,43.9516983
38.8813019,1980.5200195,4.3492098,65.4381027,40.9917984,2.35444,45.9525986,1994.6300049,4.98663,54.8040009,38.3008003,1.64704,226.8630066,98.4716034,40.9878006,231.548996,115.0830002,41.5667
41.4626007,2162.8400879,4.6195202,65.0063019,41.5699005,5.5860701,49.4463005,2182.3100586,4.8359599,48.6960983,38.0108986,1.96784,239.4279938,101.2839966,36.8961983,209.1990051,112.4140015,31.3477993
49.0139008,1932.8299561,4.16611,69.1697006,39.5131989,1.94882,55.3706017,1964.4799805,4.7514,52.9107018,35.7519989,1.50387,225.727005,92.9927979,133.8350067,215.1970062,107.512001,49.0671997
49.4192009,2062.5900879,4.5230398,64.9744034,41.6697998,4.6624198,55.8335991,2085.1101074,4.9412899,48.6603012,36.6018982,1.7646,240.7310028,94.7634964,39.5451012,211.4160004,106.6419983,33.4802017
49.678299,2034.9699707,4.4573102,67.3237,39.8699989,2.0613899,54.6198997,2059.5700684,5.0591698,50.0926018,35.8028984,1.48173,214.375,93.9639969,137.6170044,200.8820038,104.5370026,42.4934998
43.3031998,2008.5400391,4.5316701,67.620697,39.9026985,2.2889199,49.0026016,2040.1600342,5.05972,50.6105003,36.4986,1.4924001,214.2200012,94.3445969,139.3639984,201.3070068,105.1959991,42.5334015
47.3493996,1975.5799561,4.4426298,67.1594009,40.2785988,2.0668001,52.9934006,2006.0699463,4.8786201,50.3936005,35.7411003,1.4809901,218.9839935,91.1379013,138.7610016,205.7089996,103.9749985,44.0138016
50.3348007,2036.2199707,4.4533601,67.3014984,39.8721008,2.04637,55.1963005,2060.0,5.05896,50.0589981,35.7770004,1.48133,214.3869934,93.8534012,137.4850006,200.845993,104.4700012,42.4924011
40.5513992,1942.5799561,3.94122,69.2967987,42.2188988,1.72918,48.9438019,1958.4699707,4.7525902,60.0982018,38.3554993,1.6115201,232.2870026,103.185997,42.0615997,238.848999,112.9309998,42.5535011
45.8815994,1903.5400391,4.34693,66.8158035,39.9394989,1.88447,52.6393013,1945.0200195,4.8030601,51.1624985,35.4611015,1.48232,221.6230011,87.9327011,133.9450073,212.2539978,104.3840027,47.1763992
44.1825981,1951.8299561,4.3728499,66.4031982,41.8042984,1.93725,49.5211983,1962.8699951,4.7672501,54.8007011,37.8470993,1.47593,236.0579987,95.6603012,44.6040993,225.8679962,108.5139999,42.7173004
48.9981003,2054.6398926,4.5145102,67.2169037,39.6044998,2.0743899,54.1403999,2085.9799805,5.0836201,49.9557991,35.8979988,1.49089,211.6679993,95.8226013,135.4219971,198.3549957,106.302002,40.2770004
37.4782982,2075.4099121,4.55338,68.8935013,41.8647995,3.03547,43.4210014,2075.2800293,4.8780398,53.8322983,38.9227982,1.6743701,222.572998,100.7220001,121.7460022,218.279007,114.2060013,46.9003983
45.0113983,1892.0999756,4.3961601,66.0400009,39.8180008,1.83455,52.0026016,1935.4000244,4.8048201,51.0153008,35.1301003,1.4802001,221.371994,87.3581009,133.6380005,215.5950012,104.4560013,47.1207008
36.3317986,2188.7600098,4.5006399,71.0165024,42.3744011,3.654,41.3795013,2182.6298828,4.9664602,52.2844009,39.4201012,1.70521,224.8070068,106.887001,141.6100006,206.3500061,117.0240021,48.9001999
47.1725006,2115.0100098,4.5232902,65.4776001,41.5553017,6.0837202,54.9664993,2132.9699707,4.8291702,48.1133003,37.0172005,1.91124,241.7610016,97.7609024,37.257,210.4470062,109.6959991,31.5363998
43.7438011,1950.0,4.1592398,67.8225021,41.9705009,1.91396,49.9048004,1962.3100586,4.7534399,56.8373985,37.9103012,1.59884,231.3300018,100.0510025,41.6543007,228.9869995,113.2099991,42.2871017
43.4384995,2198.4399414,4.5265899,70.8668976,39.8698006,2.4866099,47.5075989,2212.6599121,4.9513402,50.0540009,36.5442009,1.56365,215.2709961,105.5599976,143.8959961,189.5910034,109.1330032,40.8142014
40.6484985,1947.7700195,4.0226202,70.1812973,42.3749008,1.91719,48.1806984,1964.3199463,4.7923999,57.9808006,38.4213982,1.61814,229.878006,101.1380005,42.9785004,232.3710022,112.9280014,41.5657997
44.7573013,1885.7399902,4.5521202,64.569603,39.5252991,1.72232,51.7943001,1924.5999756,4.8075099,50.7862015,33.865799,1.46448,220.9069977,87.5621033,132.6660004,226.6649933,105.3840027,46.993
36.2216988,2154.8200684,4.5185699,66.5180969,42.6403008,3.6486101,41.9996986,2141.4399414,4.89922,51.6015015,39.8344002,1.85114,230.2489929,103.1910019,38.5607986,214.1699982,116.6780014,38.7272987
53.3907013,1916.1199951,4.3366299,64.8293991,41.3773994,1.82784,55.8272018,1938.9699707,4.6776099,52.3795013,35.5125008,1.59398,245.1990051,94.270401,43.1962013,220.0780029,105.5469971,37.8678017
45.3102989,2130.6101074,4.5260201,64.9197006,41.4477005,4.7360101,53.1025009,2152.8999023,4.97157,47.8997993,37.0950012,1.8512,237.2279968,96.0560989,36.7016983,207.7429962,108.4980011,31.1210003
41.0738983,2051.7399902,4.4621701,66.7109985,42.1898003,3.44261,47.2689018,2056.7099609,4.88551,52.2963982,38.3564987,1.76879,238.75,98.8464966,40.9113007,219.8800049,112.8050003,38.2932014
47.9236984,1942.1400146,4.1348701,69.9862976,39.5667,1.98421,54.3162003,1972.2299805,4.74786,53.5890007,35.9808998,1.50818,226.625,94.9145966,133.6049957,217.0500031,108.6620026,49.1898003
51.1174011,1927.1099854,4.1268101,67.2229996,39.8773003,1.8103,57.7532005,1954.3800049,4.79637,53.5617981,35.7555008,1.49637,222.6239929,92.8219986,133.5950012,217.5140076,104.6949997,46.5117989
33.5660019,2005.5200195,4.5281301,68.6107025,42.2888985,2.52527,38.580101,1990.9399414,4.8566899,53.7178001,41.1403999,1.64413,231.0559998,93.0168991,40.9692993,227.9250031,115.8539963,41.5349998
52.7108994,1996.5300293,4.4155302,66.2279968,41.2268982,3.4163201,56.2969017,2018.4399414,4.6469002,49.3135986,35.9772987,1.69828,247.6609955,93.8921967,42.2478981,215.8040009,107.1299973,39.7813988
45.7294998,2146.1799316,4.50105,65.9287033,41.6161003,6.29561,54.0191002,2162.5200195,4.8312802,47.8348007,37.2144012,1.94707,241.6990051,98.6761017,37.1959991,210.1410065,110.2210007,31.4864998
42.6138992,2209.3300781,4.5486398,70.7725983,39.8852997,2.5137701,46.6582985,2222.8701172,4.95222,49.8782997,36.6092987,1.57435,215.4160004,106.3470001,142.9949951,190.095993,109.7809982,40.7327003
46.4272995,1972.8100586,4.2431302,68.4632034,40.9726982,2.0346999,52.2223015,1969.5799561,4.8731599,53.4883995,37.1935997,1.49859,224.378006,93.430397,108.8079987,216.447998,107.1520004,46.4375992
50.6216011,1904.5200195,4.59027,64.2160034,41.1548996,2.06338,54.9183006,1932.3699951,4.64259,50.5139008,34.8088989,1.58358,248.496994,91.3178024,42.4775009,217.496994,106.112999,40.0569992
43.0278015,1948.8000488,4.1362901,68.1320038,42.0140991,1.8908401,49.5270996,1961.8599854,4.7540598,57.2696991,38.0377998,1.60121,231.4880066,100.4720001,41.7010994,230.2669983,113.3860016,42.3218994
40.8436012,1942.4699707,3.9095199,69.8429031,42.4221992,1.7275701,49.3782997,1958.2399902,4.7882199,59.949501,38.3157005,1.61964,230.2129974,102.4789963,43.1711006,236.8609924,111.487999,41.6968002
54.4175987,1906.3900146,4.4123402,63.5956993,41.2196999,1.85159,57.4720993,1926.9499512,4.6778002,51.1427002,34.7472,1.56944,244.9539948,92.3458023,43.0709,216.6529999,104.9759979,37.7638016
39.3485985,1960.2600098,4.0953598,67.7658997,41.5126991,2.1040399,46.2830009,1975.5799561,4.9065499,56.2527008,38.8660011,1.62446,228.9660034,99.3784027,41.8923988,227.1519928,114.1320038,41.7949982
39.5167999,1968.0200195,4.6169701,67.2779999,40.019001,2.4319401,45.4379997,1996.2800293,5.0610399,50.8175011,37.4701004,1.50439,214.1100006,93.3823013,138.7420044,202.1150055,105.6360016,42.4747009
44.5203018,1943.5999756,4.60601,63.3013992,41.8524017,2.10391,49.9650002,1978.9899902,4.7694201,49.2108002,36.9915009,1.66711,244.3280029,82.2897034,42.2014999,212.3399963,101.6429977,35.142601
58.8931007,1890.2900391,4.0954499,64.7464981,39.5245018,1.6844701,64.0423965,1920.0,4.8006401,50.7582016,34.4346008,1.4754699,220.6100006,85.2711029,131.7870026,207.3990021,101.1709976,46.2169991
52.6385994,1919.8599854,4.32411,65.0139008,41.4028015,1.84719,55.3506012,1943.0500488,4.6779699,52.6292,35.6575012,1.60189,245.2949982,94.6957016,43.2318993,220.9900055,105.8079987,37.8973007
33.7635002,1943.5200195,4.2198801,71.0194016,41.9352989,2.1365399,40.0444984,1968.9000244,4.96875,55.8600006,40.2406998,1.5967799,229.7019958,92.509903,41.3866997,230.9869995,116.2170029,41.8420982
54.4508018,1928.9399414,4.26933,66.9203033,39.3614998,1.83815,60.1016006,1961.3399658,4.76542,50.2006989,35.0107002,1.48799,222.0469971,87.8275986,135.4869995,208.1580048,103.8529968,48.6020012
49.9884987,1968.5200195,4.54073,65.3153992,41.7571983,2.7269499,53.9033012,1996.9399414,4.6890898,49.3825989,36.0167999,1.6679,246.2070007,89.9605026,41.5744019,212.8880005,104.7210007,38.3060989
42.3550987,1947.0100098,4.10811,68.4596024,42.0570984,1.86369,49.2156982,1961.0699463,4.7544098,57.7433014,38.1431007,1.60314,231.6660004,100.9649963,41.7560997,231.727005,113.538002,42.361599
35.6562996,2033.9000244,4.5785398,67.8068008,42.7439003,3.03297,41.5733986,2031.4100342,4.8650899,53.0037994,39.8553009,1.71525,229.7489929,98.7247009,39.1064987,220.1119995,114.9189987,40.3834
46.1090012,2066.1499023,4.5457401,64.1187973,41.5858994,3.5232501,52.9556999,2091.9699707,4.9463801,48.4678001,36.8274994,1.78069,240.0110016,91.6231003,39.5278015,209.2359924,105.5189972,33.4574013
52.6887016,1988.9399414,4.4241199,66.0749969,41.214901,3.2488401,56.1595001,2011.4899902,4.6465101,49.4048004,35.9231987,1.69024,247.6640015,93.4824982,42.2603989,215.673996,106.939003,39.8036995
51.6174011,1922.9100342,4.0119901,68.8972015,40.0349998,1.87778,58.2022018,1947.7800293,4.6592999,55.0143013,36.2327003,1.5439,223.0630035,92.3368988,136.4369965,219.477005,104.5210037,52.6470985
34.0458984,2005.5799561,4.493,68.4493027,42.6274986,2.49279,39.0806999,1992.7099609,4.9351702,53.8939018,41.0061989,1.62635,233.003006,93.7090988,43.2543983,225.2700043,114.1210022,41.7256012
38.7204018,1936.8699951,3.9163401,70.7490005,42.1523018,1.75257,47.3344994,1961.3699951,4.75207,59.5876007,37.9338989,1.5973099,233.4160004,109.9759979,42.1456985,245.4830017,117.2990036,42.5999985
53.9221992,1954.3699951,4.4282999,64.7313004,41.4057007,2.6528001,56.3431015,1977.8499756,4.6858301,50.0624008,35.6374016,1.6457,245.3379974,92.4810028,42.9308014,216.2369995,105.1930008,37.5755005
41.0173988,2162.8200684,4.6409001,64.8249969,41.5583,5.4825201,48.8740997,2182.8798828,4.8364,48.8697014,38.1242981,1.9681799,239.0809937,101.7740021,36.850399,209.0839996,112.7839966,31.3307991
41.5937004,1941.7800293,3.9537301,69.8300018,42.3844986,1.75045,49.8685989,1957.8399658,4.7895298,59.2279015,38.2313004,1.61726,230.0,101.5559998,43.0979004,234.3209991,111.6869965,41.6333008
50.3679008,1939.6600342,4.3510098,67.138298,39.9281998,1.92291,56.2771988,1973.9399414,4.8066001,50.3047981,35.2728996,1.4822,220.397995,88.8746033,136.0110016,207.2129974,103.6500015,47.0974998
36.6469002,2019.2299805,4.5564299,68.0914001,41.803299,2.68326,42.5600014,2016.5,4.8477602,53.7574997,38.777401,1.66798,231.220993,96.6874008,40.8263016,232.7749939,114.9860001,41.4548988
53.7751999,1916.8699951,4.0992298,67.1451035,39.8899002,1.77555,60.3438988,1942.1800537,4.7951298,53.7071991,35.6713982,1.49727,222.6439972,91.6837006,132.727005,217.7839966,104.1800003,46.4902992
49.9855003,2032.0,4.51019,65.2492981,42.1194,3.8389599,55.2252007,2054.0100098,4.7610998,48.9271011,36.3818016,1.7274801,244.9579926,92.8383026,42.0158997,212.7400055,105.5859985,35.0783997
48.5416985,1947.5899658,4.2670898,65.8061981,41.5037994,2.1777,53.0793991,1971.4300537,4.6792998,53.4411011,36.2719994,1.64248,245.7570038,96.9181976,43.354599,224.5070038,107.0970001,38.0018005
43.297699,1959.9100342,4.0897598,65.1650009,41.1125984,2.1535399,50.0858994,1980.2099609,4.9123902,54.4269981,38.0402985,1.62305,227.5619965,97.6427994,41.7280998,219.5090027,112.2990036,41.6109009
35.3473015,2028.1999512,4.5141902,68.4860992,42.0363007,2.59163,40.7975006,2014.1300049,4.85186,54.1347008,39.8363991,1.6662199,231.1629944,97.4701996,40.8867989,229.9069977,116.0100021,41.5144997
51.908699,1869.9200439,4.1700902,64.8105011,39.1439018,1.66994,59.0982018,1920.8800049,4.7631698,50.9702988,34.7212982,1.48469,223.1519928,87.3299026,132.2949982,211.6320038,104.0049973,48.6488991
47.3875008,2067.9399414,4.5338101,64.7043991,41.6478996,4.17555,54.0541992,2092.4099121,4.9441199,48.5018997,36.7207985,1.7768,240.3919983,93.4573975,39.5326996,210.4620056,106.2170029,33.4642982
45.9718018,1941.1300049,4.3222599,68.1966019,42.5615997,1.96772,50.7248993,1947.1099854,4.7001901,55.3404007,37.4905014,1.44818,241.9100037,96.2565002,45.7234001,227.5630035,108.4369965,44.392601
47.8059006,1951.5899658,4.2399101,66.0357971,41.5261002,2.2219,52.6948013,1975.0999756,4.6787,53.8368988,36.3988991,1.64732,245.8339996,97.774498,43.4047012,225.7640076,107.4700012,38.0479012
60.2630005,1944.2700195,4.22366,66.8855972,39.7117004,1.87407,65.0074997,1967.4100342,4.8064399,50.3282013,35.0847015,1.48748,219.7100067,87.7845993,135.9080048,208.201004,102.4089966,46.2719994
44.2812004,1950.9000244,4.17518,67.5972977,41.9373016,1.9339401,50.1917992,1962.7199707,4.7529001,56.5077019,37.8073997,1.59699,231.2129974,99.7566986,41.6208,228.0720062,113.0780029,42.2616005
47.9099998,1934.8800049,4.1027598,66.8099976,40.7560997,1.8573,54.7905006,1940.3399658,4.84377,55.3953018,36.9751015,1.48902,227.095993,93.1458969,45.2794991,228.5059967,107.3430023,43.9439011
56.6922989,1909.6800537,4.3310699,64.5024033,41.2910004,1.87567,57.5668983,1930.0500488,4.6719899,51.5351982,35.092701,1.55732,244.5449982,93.3816986,43.0143013,215.8860016,104.2679977,37.7383003
55.1623993,1947.9200439,4.2737398,67.5306015,39.4132004,1.87714,60.4888,1976.4499512,4.7657599,50.1189995,35.1287003,1.48913,221.8990021,88.7525024,136.2449951,207.3899994,104.1029968,48.6113014
35.9790001,2029.4100342,4.5380402,68.2229004,41.9132996,2.6848099,41.6874008,2020.7800293,4.8499999,53.9331017,39.2957001,1.67191,231.154007,97.5887985,40.8418007,231.1560059,115.5889969,41.4766998
44.521801,1964.4200439,4.1235399,68.7891006,42.2531013,2.0411999,50.9849014,1972.3499756,4.7945399,55.7550011,38.0339012,1.62111,228.4559937,97.0546036,42.8128014,223.4389954,110.901001,41.3282013
38.6459999,2115.6201172,4.5255599,67.6427002,42.5780983,4.4625802,44.7667007,2117.2099609,4.9369202,51.2001991,39.2584,1.85918,237.1439972,100.2949982,40.3003998,217.4750061,113.5930023,37.6422997
52.4303017,2014.9799805,4.3957,67.7617035,40.3642998,2.0207901,57.1814995,2037.1800537,4.8787498,50.0723,35.6255989,1.4766999,218.7169952,92.0233002,138.9530029,203.2960052,103.7180023,44.0214996
35.6050987,2027.0999756,4.4920902,68.0045013,42.4864006,2.5743401,40.7561989,2012.8000488,4.9351902,53.9897003,40.3134003,1.63936,233.1840057,96.8003998,43.2719994,224.4980011,113.4860001,41.6966019
32.6593018,1973.0500488,4.5158801,68.7304993,42.4107018,2.53929,38.199501,1982.7099609,4.8555598,53.6283989,41.6820984,1.6347899,231.2940063,89.6734009,41.0918999,229.3079987,115.1679993,41.5742989
45.2188988,2073.1101074,4.54914,63.4283981,41.5093002,3.02384,52.530201,2098.3999023,4.9488401,48.4438019,36.9376984,1.79399,239.5890045,90.2733002,39.5019989,207.7449951,105.0230026,33.4459991
51.7318993,1924.8399658,4.3102298,65.2077026,41.4286003,1.88771,54.8111,1948.3199463,4.6782899,52.8773994,35.8111,1.61075,245.401001,95.1820984,43.2677994,221.9299927,106.1009979,37.9275017
44.5830002,2015.5400391,4.51021,67.5317993,39.8804016,2.22755,50.157299,2046.1999512,5.0597901,50.4855995,36.2625008,1.4888901,214.2630005,94.3214035,138.923996,201.3880005,105.0559998,42.5215988
49.9028015,1938.3399658,4.3224502,65.3259964,41.4564018,2.0894001,53.8203011,1962.8699951,4.6803498,52.6772995,35.9981995,1.63046,245.6130066,95.2390976,43.2612991,222.1089935,106.3590012,37.9141998
34.0042,2184.0600586,4.74403,66.8665009,42.6860008,3.2116101,38.6425018,2133.3601074,4.9404602,52.3423004,41.0606995,1.76136,221.1060028,105.9830017,129.0509949,209.897995,118.7870026,48.2599983
53.8722,1970.1300049,4.4130201,64.9980011,41.4364014,2.9458001,56.4174995,1992.6800537,4.6869302,49.8698006,35.7960014,1.66469,245.3950043,93.1197968,42.9031982,216.4609985,105.5100021,37.5402985
42.2308006,2046.6099854,4.5468202,66.6819,40.0898018,2.3315001,46.6753006,2028.4300537,5.0763898,50.4216003,37.5046997,1.4861701,213.7929993,94.0208969,134.3350067,203.4400024,105.887001,42.2686005
43.1921005,2086.7399902,4.5531201,68.7204971,39.7098007,2.44012,48.4939995,2114.7900391,5.08673,50.594799,36.7235985,1.4991699,210.9850006,99.5201035,140.0110016,194.4960022,107.2789993,40.3698997
44.4858017,2180.9499512,4.48423,65.0056,41.5121002,4.3222599,51.7518005,2195.6398926,4.97228,47.3675003,37.2033005,1.87508,236.8249969,98.0699997,36.5784988,204.6940002,108.7829971,31.0548
51.4858017,2043.0400391,4.4845099,65.6485977,42.1637993,4.35887,56.7022018,2062.4599609,4.7599602,48.9192009,36.4230995,1.7338901,245.0449982,94.1278,42.0009995,213.404007,106.1070023,35.0633011
50.5121002,2033.3800049,4.5024099,65.3544006,42.1301003,3.95803,55.6847992,2054.6699219,4.7605801,48.9500008,36.3686981,1.72721,244.9720001,93.2195969,42.0140991,212.947998,105.723999,35.0769005
59.4121017,1897.8299561,4.15839,65.1388016,39.5415001,1.7313499,64.6548004,1928.6300049,4.8041101,50.3246002,34.5255013,1.4798,220.0310059,84.7730026,133.1269989,207.2649994,101.1719971,46.2058983
37.5620995,2080.9399414,4.4637499,64.2752991,41.3230019,2.8206699,44.3759995,2078.7800293,4.99154,52.8596001,39.3903008,1.8242199,226.4929962,97.1051025,40.6563988,217.5749969,112.6080017,40.7440987
35.0042992,2057.8798828,4.5816102,67.7697983,42.7663994,3.0432999,40.5635986,2044.5500488,4.8684101,53.1363983,40.2083015,1.7192,229.6809998,99.733902,39.1716995,220.3220062,115.862999,40.4213982
38.7201004,1956.2099609,4.0834599,68.4020004,41.5800018,2.0948901,45.7190018,1973.0600586,4.9047399,56.6006012,38.9505005,1.62231,229.2960052,99.6430969,41.9390984,228.7890015,114.4990005,41.8423996
64.6548996,1899.4799805,4.1175399,66.5618973,39.796299,1.75835,69.8117981,1915.4799805,4.7992802,50.9670982,34.4747009,1.49445,220.0599976,80.3483963,131.2769928,206.4259949,98.6143036,46.1859016
37.6381989,2178.5900879,4.5249901,68.1604996,42.8303986,5.0504699,44.6903992,2176.3400879,4.9643302,50.4877014,39.3886986,2.0067899,237.1150055,104.7089996,36.6430016,214.4869995,120.2570038,35.6758003
54.9883995,1955.3800049,4.3979402,64.9392014,41.4178009,2.6818399,56.9207993,1977.6600342,4.6849499,50.271801,35.6722984,1.64606,245.2519989,93.2359009,42.9422989,216.9019928,105.3850021,37.5828018
50.8242989,2038.6999512,4.4945202,65.4873962,42.1456985,4.1415,56.0597,2059.1599121,4.7603898,48.9229012,36.3965988,1.73147,245.0090027,93.6432037,42.0070992,213.1170044,105.9059982,35.0707016
35.2154007,2049.9799805,4.57687,67.8026962,42.7593994,3.0445099,40.9137993,2040.6300049,4.8672099,53.1319008,40.0853004,1.71814,229.7220001,99.4735031,39.1568985,220.3630066,115.5690002,40.4135017
55.8498001,1970.9899902,4.2761302,68.1432037,39.4583015,1.91082,60.7916985,1995.5899658,4.76653,49.9794998,35.240799,1.48965,221.6629944,90.0350037,137.0809937,206.7359924,104.4599991,48.6119995
53.9093018,1977.2800293,4.4050202,65.1235962,41.4500008,3.0939801,56.5098991,1999.2700195,4.6873598,49.7849998,35.8600998,1.67277,245.4179993,93.4695969,42.8911018,216.6119995,105.6669998,37.5233994
42.1057014,1975.5,4.3754401,66.5118027,42.1833992,2.2944601,48.1907005,1982.6700439,4.8303499,54.8535995,37.8529015,1.62384,235.8079987,99.2134018,42.1212006,226.9609985,115.0019989,42.5069008
35.7377014,2028.8900146,4.5239201,68.3514023,41.9674988,2.638,41.3569984,2018.0400391,4.8506799,54.0714989,39.5214996,1.6697201,231.1730042,97.680603,40.8653984,230.6699982,115.7890015,41.4971008
44.3129997,2128.9299316,4.53442,68.9384995,39.7893982,2.3885,48.4001007,2145.9399414,4.94805,49.9696999,36.3740997,1.57034,215.3439941,100.9589996,139.5379944,195.2550049,108.1910019,40.6930008
33.9422989,2209.2900391,4.8524799,65.9894028,42.6486015,2.73153,38.4533005,2145.0800781,4.9446101,52.0023994,41.2872009,1.75871,220.9069977,107.586998,126.9339981,208.8820038,119.6610031,48.0957985
35.5014992,1965.2900391,4.2694998,68.9809036,41.6032982,2.25473,41.8330002,1977.8299561,4.9746399,55.7736015,39.8036995,1.62805,228.7389984,96.4376984,41.2514,231.8959961,116.1119995,41.7770004
35.6617012,2157.0800781,4.54671,66.4748001,42.6488991,3.64184,41.2480011,2138.75,4.9007702,51.6870995,40.0536995,1.84632,230.1040039,103.4140015,38.5686989,214.3179932,117.060997,38.7454987
50.1565018,2062.1899414,4.5195699,65.0268021,41.6739006,4.8090401,56.5004005,2083.7399902,4.94031,48.7029991,36.5918999,1.76169,240.871994,95.1340027,39.5466995,211.6190033,106.7570038,33.4838982
39.7596016,2100.5300293,4.6445799,66.0935974,40.3922005,2.96752,44.8419991,2105.2600098,5.0815401,50.4380989,38.1276016,1.64258,214.1730042,98.714798,116.3590012,202.8130035,110.3639984,39.0749016
44.2519989,2003.5600586,4.52175,65.586998,42.3320999,3.10992,49.796299,2030.8800049,4.7617602,49.6487999,37.4651985,1.69409,244.7079926,90.3964996,42.2517014,214.878006,105.7679977,35.2130013
36.8973999,2014.5500488,4.5657902,68.0418015,41.7612,2.6709499,42.8602982,2013.75,4.8469601,53.6612015,38.5853996,1.6654299,231.2409973,96.1969986,40.8194008,233.375,114.7409973,41.4454002
43.3125992,1992.9200439,4.4173198,65.4486008,41.5341988,2.2213299,48.7612,2002.8699951,4.84515,54.0835991,37.9746017,1.64688,234.1159973,96.7944031,41.7900009,221.1679993,109.8180008,39.9399986
