M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
373.2839966,3257.6699219,42.2817001,434.9460144,243.3000031,16.4874001,430.2149963,3329.8400879,54.1124992,396.303009,250.5700073,9.6336098,209.3090057,64.2443008,38.4518013,190.6620026,76.7510986,40.8933983
369.7090149,3279.5,41.989399,433.29599,242.1199951,16.8603001,419.4119873,3328.6999512,54.3415985,393.5679932,248.7109985,9.7582798,211.0599976,64.7408981,38.5643997,196.3179932,74.5370026,41.1693993
342.5539856,3557.4199219,39.5517998,427.9630127,224.2070007,16.7308006,378.7529907,3506.9899902,50.9625015,391.8699951,199.3999939,9.882,211.5070038,65.713501,38.0957985,201.8739929,77.3902969,40.5992012
299.3049927,3773.1899414,44.3260002,455.3200073,248.5549927,16.5163002,408.0939941,3700.6599121,61.2102013,414.6740112,237.4299927,11.4229002,219.7259979,76.7120972,39.4398003,214.6569977,90.1352005,42.7879982
292.9530029,3732.3300781,44.2043991,439.4460144,225.0390015,14.2734003,355.447998,3708.6101074,61.5009003,405.5669861,230.4179993,8.9070902,218.3439941,77.5980988,39.2769012,209.7570038,84.3511963,42.4417
344.2330017,3347.6101074,41.7565994,427.6530151,232.3049927,16.2959003,394.9590149,3384.0500488,54.8157005,392.0690002,232.5279999,9.2878704,209.6390076,65.3984985,37.9127007,192.7149963,78.740097,40.137001
467.3519897,3455.9099121,45.2930984,465.3680115,266.6799927,18.1070995,524.1500244,3509.6499023,56.6817017,438.2680054,270.3309937,11.2554998,211.4559937,63.0822983,38.5261993,213.8200073,68.3110962,41.2142982
283.1390076,3774.9899902,44.5194016,433.8429871,211.4720001,13.2512999,328.2850037,3722.3000488,59.6674004,402.4549866,203.9230042,8.8576498,218.4409943,78.8207016,39.2771988,209.0610046,81.2649002,42.2081985
338.4100037,3557.9599609,39.3448982,427.0599976,223.4199982,16.6594009,375.6719971,3511.6799316,50.6968994,391.105011,199.8220062,9.8497801,211.5220032,65.9473038,38.0970001,201.8760071,77.7979965,40.5965996
294.0350037,3748.0100098,53.7248993,460.3829956,244.0610046,16.2579002,374.177002,3764.7700195,65.5231018,415.3630066,234.5950012,10.8582001,221.647995,87.3738022,39.5410995,224.5339966,94.9205017,43.0326004
390.1350098,3262.8898926,42.8191986,440.5599976,249.5659943,16.7085991,451.9070129,3341.5500488,55.2899017,402.7520142,259.7720032,9.8572302,209.753006,64.1607971,38.4761009,192.7149963,75.3005981,41.0261002
286.427002,3795.2800293,50.3452988,450.3460083,227.4149933,14.7929001,341.0429993,3804.6899414,63.8838005,413.0490112,226.3589935,9.4298601,219.6759949,84.9511032,39.4487,220.2059937,91.1396027,42.924099
348.0,3345.2299805,41.5954018,428.3049927,233.5330048,16.4242992,397.2569885,3380.6101074,54.543499,392.019989,234.2660065,9.3809099,210.0299988,65.2249985,37.9463997,194.026001,77.8098984,40.2235985
290.947998,3757.2800293,53.0013008,460.7860107,241.7319946,16.1252003,369.6059875,3773.4399414,64.978302,415.9500122,231.4689941,10.7693996,221.0500031,87.4437027,39.542099,222.7250061,95.0603027,42.9847984
285.9840088,3787.7299805,46.5559998,445.0799866,228.1000061,14.5806999,352.2879944,3774.6899414,63.959301,409.7650146,233.2440033,8.9960203,219.2709961,81.4753036,39.3596001,215.2050018,87.5302963,42.7092018
337.7550049,3448.7800293,42.6285019,437.7829895,239.8589935,16.3171005,415.8630066,3467.3000488,57.5528984,400.1849976,242.5619965,9.6767998,218.1100006,67.0262985,38.8861008,197.5659943,82.764801,43.5172997
383.394989,3246.2399902,42.5924988,437.4590149,247.1439972,16.8623009,439.8840027,3316.8898926,55.3504982,398.7349854,257.2349854,9.8418798,210.5509949,64.2910995,38.5266991,194.3589935,74.3795013,41.1542015
455.2720032,3426.7399902,44.7798004,461.6900024,265.9039917,17.6571999,518.3939819,3480.7099609,57.0377998,430.2380066,272.2059937,10.8474998,210.6999969,63.2994003,38.5161018,204.4380035,69.4205017,41.1702003
441.7179871,3438.9599609,44.0467987,454.2460022,258.9410095,17.5440006,492.9360046,3409.1499023,56.6268005,416.5840149,254.5579987,10.3858004,211.2160034,63.4942017,38.5377007,201.1199951,70.0522003,41.2739983
330.7170105,3565.2900391,38.8605995,425.2940063,222.0189972,16.4680004,370.8640137,3528.0800781,50.4154015,390.3450012,201.7279968,9.76336,211.3710022,66.3077011,38.0918999,201.4049988,78.4624023,40.5872002
290.5020142,3772.25,52.2868004,453.1229858,233.8650055,15.2739,351.8089905,3792.4199219,65.1905975,412.7090149,232.6909943,9.5911798,220.8789978,84.964798,39.4803009,221.4620056,92.4988022,42.9921989
320.1650085,3557.4299316,43.1403008,439.0150146,231.6009979,15.4469004,381.0669861,3555.6799316,58.9522018,399.605011,234.4960022,9.1713896,222.6999969,71.0223007,40.5219002,204.0700073,81.343399,43.2916985
272.0350037,3751.5900879,46.4514008,434.3819885,201.9920044,13.4132004,311.5830078,3785.7600098,59.7932014,404.1950073,199.3379974,9.0415297,217.8829956,74.1063995,39.4043007,200.8990021,86.3656006,42.2565002
366.8959961,3280.3400879,41.8781013,432.6040039,240.9299927,16.6896,417.9979858,3336.0800781,54.0909004,393.7080078,247.2290039,9.7030602,210.4730072,64.6496964,38.5281982,194.4559937,75.5121002,41.0852013
381.7929993,3366.7700195,41.1268005,436.9679871,243.5460052,17.1905994,431.8609924,3371.3000488,53.3903999,395.3160095,238.6369934,9.9110098,211.7660065,63.3917999,38.5699005,198.5630035,75.0048981,41.243
391.2189941,3244.2199707,42.6091995,439.7000122,249.4689941,17.1324997,449.8619995,3301.1499023,56.3754997,400.571991,258.098999,9.9717903,211.2850037,63.8016014,38.5601006,195.2359924,73.5114975,41.3571014
442.2780151,3389.0600586,44.2829018,458.4769897,264.2900085,17.3729,510.0679932,3450.0400391,57.0124016,424.7810059,273.8099976,10.5790005,210.401001,63.7459984,38.5046005,200.6670074,71.1983032,41.171299
350.3009949,3494.5600586,39.5442009,429.9140015,229.5610046,16.8589001,389.8129883,3472.3300781,49.8661003,390.5509949,211.0659943,9.9267702,212.1119995,65.6337967,38.1212997,203.2259979,77.5035019,40.6268005
325.6520081,3573.25,42.6847,445.2250061,244.5440063,16.5368004,427.4140015,3550.2099609,59.1936989,408.4460144,243.9140015,10.3591003,220.3699951,68.5295029,39.7541008,202.6199951,85.3720016,44.1633987
269.7399902,3762.7199707,47.6050987,439.4460144,204.8249969,13.8163996,314.2680054,3790.8701172,60.764801,407.125,200.9759979,9.3594303,218.5549927,76.3153,39.4529991,205.4259949,88.6147995,42.4325981
283.2309875,3791.75,44.4500008,436.7909851,215.6069946,13.4743996,332.1119995,3738.3500977,60.0295982,403.9559937,210.098999,8.8861303,218.6880035,80.172699,39.2868004,212.326004,81.8416977,42.3390999
293.7929993,3788.6599121,46.2681007,454.2709961,244.0050049,16.1986008,393.2890015,3733.3999023,63.1926994,414.9150085,237.3470001,11.0516996,220.2279968,79.3434982,39.4594994,216.7059937,90.944397,42.8479996
325.17099,3563.1999512,42.6080017,443.4070129,241.1620026,16.2439003,415.6789856,3546.3500977,59.0547981,406.4979858,241.8650055,10.0186996,220.154007,68.3532028,39.7327995,201.5800018,84.5317001,44.0942993
361.0220032,3512.0200195,40.0223999,431.7510071,230.4559937,16.9664993,398.3460083,3474.7099609,51.1549988,393.8210144,208.9669952,9.9927597,211.7310028,65.1843033,38.6035995,201.8630066,76.4656982,41.2737999
362.0360107,3264.8798828,42.4609985,431.447998,240.2449951,15.8828001,422.1440125,3326.0300293,54.3853989,393.2789917,244.6040039,9.1822796,206.727005,64.2247009,38.3633003,185.4069977,79.174202,40.3713989
437.9979858,3414.1799316,44.8755989,453.3410034,259.9700012,17.3031998,492.6300049,3363.5500488,58.2433014,414.6860046,259.381012,10.1936998,210.9980011,63.7181015,38.5175018,197.4080048,69.5432968,41.2933006
424.3160095,3315.1799316,44.3186989,450.3280029,258.8619995,17.1200008,489.3309937,3343.3200684,58.468399,414.0960083,266.8450012,10.2090998,210.4790039,63.5559998,38.5023994,193.9660034,71.3576965,41.3130989
435.7049866,3366.7299805,44.4001007,454.9339905,261.9570007,17.2954006,500.9590149,3413.6999512,57.4696999,420.6350098,269.6589966,10.4708996,210.4389954,63.5049019,38.5068016,198.2599945,70.7409973,41.1950989
435.9379883,3379.3898926,44.0396996,457.0589905,263.2999878,17.2551003,505.3179932,3443.4699707,56.8586998,422.6940002,273.8129883,10.4851999,210.2740021,63.9813004,38.5000992,199.5460052,72.0363998,41.1605988
300.4989929,3613.0900879,42.0045013,430.4909973,216.5350037,14.3091002,360.1000061,3583.4799805,57.1459007,399.0570068,209.7899933,8.9437199,217.4490051,72.4615021,39.6968994,203.8179932,79.7677994,42.9911995
281.6459961,3777.3100586,50.6315994,454.1289978,226.6710052,15.1801004,348.3389893,3789.7299805,63.3087997,413.605011,218.2680054,10.0553999,219.9019928,83.7174988,39.5181999,216.3049927,93.2855988,42.8053017
282.0249939,3811.2700195,44.4785004,439.92099,218.8580017,13.6922998,332.9819946,3771.6699219,60.2775002,405.7330017,216.3099976,8.8979597,218.9230042,81.3315964,39.3121986,216.2480011,82.969902,42.5507011
470.8989868,3470.4699707,44.9255981,464.696991,266.8299866,17.9584007,525.177002,3487.3400879,56.7551003,432.053009,267.3859863,10.9151001,211.1809998,63.1736984,38.5307007,207.8110046,68.2970963,41.2181015
293.6390076,3772.0400391,48.9986992,456.355011,244.9989929,16.3687992,391.0769958,3736.3798828,64.6578979,415.6010132,237.7460022,11.3694,220.9980011,83.174202,39.4858017,221.352005,92.2764969,42.8992004
268.9830017,3754.8701172,47.0513,435.901001,200.9850006,13.5243998,307.4030151,3787.3898926,60.2593002,405.4549866,198.404007,9.2091599,218.279007,74.9505005,39.4295998,203.3650055,87.3581009,42.3474998
286.3129883,3791.9199219,50.8151016,451.1570129,226.4960022,14.8565998,341.8529968,3801.7800293,63.9337006,413.8529968,223.6380005,9.5474701,219.5529938,84.9964981,39.4681015,219.5579987,92.1434021,42.9202995
378.2409973,3330.1999512,41.2621994,435.7810059,243.8739929,17.1891003,428.9339905,3347.75,53.719101,393.5310059,243.3049927,9.8452101,211.871994,63.4572983,38.5775986,198.1940002,74.6889038,41.2314987
294.5220032,3778.0500488,44.3181,448.730011,238.4830017,15.5837002,386.7619934,3722.4699707,62.7341003,412.0490112,237.7960052,9.9475603,219.1329956,75.3883972,39.389801,209.7350006,89.0026016,42.6884995
298.7460022,3725.0,43.9460983,444.1119995,234.302002,15.1608,382.3770142,3684.4399414,62.2812004,408.6730042,237.8860016,9.4379396,218.4380035,74.4553986,39.3153992,206.8379974,87.107399,42.4939003
441.0069885,3398.5500488,44.700901,456.1059875,262.7210083,17.3635998,503.8089905,3427.8798828,57.6383018,422.1159973,267.6759949,10.5458002,210.5,63.3451004,38.5125999,198.6759949,69.6580963,41.1796989
359.6279907,3418.8999023,43.0287018,441.2579956,247.098999,16.2695007,437.5379944,3448.9499512,57.2991982,403.4719849,247.8950043,10.0474997,211.0010071,65.9048004,37.7322006,195.4400024,80.2444992,41.2840996
295.2420044,3801.1599121,43.4724998,452.4320068,243.3670044,16.0256996,395.071991,3730.6699219,61.1488991,413.9440002,236.6549988,10.6989002,219.4960022,75.1162033,39.4426994,211.7980042,89.5969009,42.8367996
340.4700012,3345.0,41.7589989,427.6329956,230.7740021,15.9593,394.493988,3391.6201172,54.7126007,392.2650146,233.3280029,9.2367601,208.2089996,66.1164017,38.4628983,191.0919952,79.8688965,40.6744003
275.1530151,3765.6899414,46.4868011,437.4689941,206.7189941,13.6422997,323.7850037,3782.7399902,60.1488991,405.3980103,201.8690033,9.0641203,218.102005,75.5074997,39.4147987,203.1300049,87.1498032,42.3274002
396.9899902,3437.3999023,43.8182983,457.9429932,256.2479858,17.4477997,472.243988,3478.8300781,57.8111992,420.0109863,258.92099,10.8624001,212.4819946,66.020401,37.9931984,201.7899933,77.8139038,40.773201
404.0350037,3381.6699219,42.3638992,443.2200012,249.1439972,17.2754002,455.5580139,3371.3500977,55.107399,403.4219971,244.201004,10.0768003,211.4530029,63.5383987,38.5555,198.4980011,73.2040024,41.3042984
307.3880005,3627.7800293,43.3349991,434.4440002,223.7590027,14.1506996,362.8359985,3618.8000488,59.3594017,400.8959961,228.746994,8.8938704,217.5449982,73.7058029,39.1987991,204.2319946,82.2394028,42.1778984
368.6130066,3259.8898926,42.1996002,433.8370056,241.6889954,16.3549995,425.6919861,3328.2299805,53.6587982,394.8720093,247.6390076,9.5328197,208.7660065,64.2342987,38.4188995,188.8309937,77.6335983,40.7765007
278.3869934,3783.3898926,46.9925995,442.256012,212.1759949,14.0209999,336.2950134,3774.6499023,61.0830994,407.8649902,205.1309967,9.20539,218.8789978,78.1230011,39.4438019,209.3500061,88.8814011,42.5297012
389.4989929,3318.4599609,42.7182999,443.098999,250.7980042,16.5683002,456.394989,3387.6398926,55.199501,406.0159912,260.1270142,9.8987598,209.4129944,64.6961975,38.4611015,192.8329926,76.4141006,40.9874992
349.6440125,3515.5400391,43.1146011,446.6430054,248.298996,16.4148006,443.2070007,3511.1599121,58.3294983,407.7130127,244.7980042,10.3558998,217.1269989,66.9070969,39.4546013,199.1950073,81.7092972,43.2420998
328.6589966,3481.8798828,42.5066986,435.8989868,234.2310028,15.5586004,398.946991,3497.0900879,57.4174004,399.0029907,237.5829926,9.4039202,219.2180023,68.0614014,39.7422981,200.0579987,81.9450989,42.8992996
430.4200134,3348.0500488,44.1200981,453.769989,261.1019897,17.2161999,497.2829895,3407.5,57.1764984,419.0580139,270.6229858,10.4004002,210.3370056,63.6853981,38.5021019,197.7850037,71.656601,41.1825981
280.2720032,3805.5,46.1531982,442.6350098,214.4689941,13.9653997,340.8039856,3761.6799316,61.1435013,407.9320068,205.848999,9.0811701,219.2879944,79.7651978,39.4283981,213.3829956,87.9576035,42.5976982
285.473999,3797.0100098,47.7252998,446.9169922,228.1109924,14.6023998,346.1579895,3793.9499512,63.5996017,410.3049927,231.2519989,9.1129503,219.6649933,82.9122009,39.3903008,218.4499969,88.2554016,42.8235016
311.6289978,3564.4799805,42.4403992,433.7890015,224.227005,14.8311996,373.8569946,3559.6201172,57.8190994,399.6879883,224.8639984,9.1146803,219.5480042,70.5603027,39.7346001,203.0970001,81.0193024,42.9662018
315.8630066,3542.2299805,41.9721985,429.5840149,221.0679932,14.7038002,354.3779907,3540.4699707,55.4230003,394.303009,212.0460052,9.0898104,212.4579926,71.032402,38.2266998,200.8439941,79.3556976,41.6856995
279.6300049,3793.4099121,46.3683014,442.3619995,213.0200043,13.9970999,340.0759888,3763.8999023,61.0530014,407.8139954,204.9160004,9.1161804,219.1199951,78.614502,39.4421997,211.326004,88.6352005,42.5764999
278.5209961,3792.1599121,45.1305008,434.625,208.8540039,13.2356997,325.427002,3743.7399902,59.8889999,403.3739929,199.3329926,8.9125996,218.5279999,78.4965973,39.3190002,207.9539948,82.5214996,42.2102013
394.3009949,3267.2299805,42.4770012,440.6300049,249.727005,17.1576004,453.322998,3310.8000488,56.3457985,401.4639893,255.7019958,9.99366,211.2769928,63.514801,38.5513,195.0919952,73.7070007,41.3718987
360.0169983,3342.0700684,42.5390015,433.8999939,242.9420013,15.7467003,428.0539856,3394.3798828,56.0653,398.243988,246.5850067,9.3128204,207.5180054,65.1723022,38.4222984,188.4550018,79.7506027,40.6043015
406.0339966,3235.7299805,43.2935982,444.6210022,254.1950073,17.0580006,472.4660034,3304.75,57.9654007,408.3210144,265.2850037,10.1079998,210.5559998,63.5196991,38.5130997,192.3410034,73.3311996,41.3992996
268.5559998,3763.8701172,47.7599983,439.9330139,204.6060028,13.8473997,312.8150024,3791.6999512,60.8658981,407.473999,200.6710052,9.4097204,218.628006,76.5697021,39.4600983,205.8600006,88.8578033,42.4502983
291.803009,3784.0700684,46.2028999,450.2369995,238.5630035,15.6375999,383.276001,3740.1201172,64.3977966,413.17099,238.246994,9.9954395,219.6450043,78.384201,39.4150009,212.5820007,90.2137985,42.7445984
289.7330017,3764.4699707,52.7563019,457.9970093,236.6190033,15.7219,359.0350037,3784.6101074,64.7572021,414.973999,228.9400024,10.3240004,220.7689972,86.4835968,39.5279007,221.4790039,94.5020981,42.9664001
353.2919922,3354.3999023,40.9175987,429.1180115,235.3150024,16.6947994,399.0759888,3378.6599121,52.9534988,390.1690063,235.7310028,9.6870298,211.0980072,65.0736008,38.571701,197.1450043,75.8667984,41.1498985
304.802002,3740.4099121,42.3638992,449.1010132,243.6589966,16.3897991,401.4190063,3672.3999023,59.8415985,409.9530029,237.753006,10.4491997,223.6929932,71.2469025,40.6388016,208.7120056,87.1335983,43.7075005
313.1600037,3603.8000488,43.3246994,439.9030151,230.2819977,15.3067999,375.3559875,3592.9699707,59.6759987,401.2080078,233.5650024,9.1359797,222.9210052,72.4260025,40.5304985,205.7640076,81.975502,43.3651009
446.3450012,3448.3798828,44.8611984,457.2049866,263.3890076,17.4356003,505.9639893,3465.1101074,57.2885017,423.8139954,264.4460144,10.6921997,210.3829956,63.1002007,38.5276985,198.697998,68.2302017,41.0780983
295.3999939,3762.4499512,48.3599014,459.3510132,249.9680023,16.9591999,405.4570007,3710.6599121,64.1107025,417.7309875,237.8379974,12.6778002,221.1940002,84.9784012,39.4976997,225.2460022,92.4608002,42.8739014
299.447998,3666.7199707,43.4870987,430.7590027,215.2850037,13.4913998,342.1650085,3648.6298828,58.8235016,399.4760132,215.6920013,8.7552099,217.6759949,75.1215973,39.2034988,205.1569977,80.5431976,42.1259003
319.9219971,3522.8300781,41.7307014,428.8720093,221.6170044,14.8681002,357.2399902,3522.8000488,54.9390984,393.4110107,212.4559937,9.125,212.4100037,70.1013031,38.2322006,200.0189972,79.0734024,41.6780014
398.9370117,3250.7099609,43.1473007,442.677002,252.3240051,16.934,461.7319946,3327.5400391,56.3712006,405.276001,263.8970032,9.9964504,210.3410034,63.9466019,38.5079994,193.9490051,73.7771988,41.1847992
278.2059937,3815.0,45.6072998,438.5979919,212.2669983,13.4998999,332.0029907,3756.3999023,60.5592003,405.5859985,201.9250031,9.0150003,219.0110016,80.1673965,39.353199,211.4680023,84.0483017,42.3353004
271.0660095,3762.1000977,47.4342003,439.0610046,205.2660065,13.7921,316.2799988,3789.9299316,60.6631012,406.7980042,201.397995,9.30585,218.477005,76.0970993,39.4458008,204.9869995,88.3789978,42.4149017
435.2550049,3393.4699707,45.6240005,452.5870056,260.1789856,17.0832005,491.4830017,3316.8601074,59.7792015,411.6380005,262.0610046,9.9077101,210.947998,64.0326996,38.4952011,194.2720032,69.302002,41.3446999
334.7030029,3445.2800293,40.2585983,425.4580078,227.6119995,16.4032001,380.5820007,3446.3100586,53.0914001,390.0450134,221.8320007,9.4749603,210.6710052,65.7189026,38.0124016,197.0690002,77.9676971,40.3809013
376.5180054,3287.4199219,42.1361008,435.0849915,244.3540039,17.2234001,425.0010071,3314.6699219,54.600399,392.7200012,248.6490021,9.8344603,212.3049927,64.3655014,38.6304016,199.6719971,73.072998,41.2919998
290.3880005,3771.9399414,52.6347008,454.2229919,233.4660034,15.3214998,350.20401,3795.2299805,65.0130005,413.6390076,230.8359985,9.7416,220.6869965,85.6472015,39.4934998,221.6529999,93.2276001,42.9986992
474.1730042,3479.2099609,44.3518982,464.2990112,266.1489868,17.9852009,525.1010132,3476.6699219,56.2701988,428.2890015,262.7680054,10.7482004,211.2510071,63.2496986,38.539299,206.1580048,68.736702,41.2470016
296.7189941,3693.4299316,43.5825996,433.6830139,218.3320007,13.7013998,345.0409851,3669.7800293,59.4272995,401.3110046,219.7980042,8.7993202,217.9029999,76.2170029,39.2247009,207.1649933,81.4412003,42.228199
275.2669983,3771.8798828,47.7204018,442.3609924,210.6410065,14.0685997,328.7369995,3786.9799805,61.1463013,408.1340027,205.0319977,9.3603897,218.7539978,77.6676025,39.4561996,207.6349945,89.3317032,42.5019989
458.446991,3464.0200195,44.3745003,459.5700073,262.8659973,17.7660999,509.5899963,3448.0200195,56.5568008,423.4570007,259.1380005,10.6106005,211.2120056,63.3391991,38.5371017,204.0220032,69.1112976,41.2485008
329.5180054,3515.2800293,42.7061996,441.0710144,238.5379944,16.0093994,407.803009,3515.3300781,58.5992012,403.6199951,240.496994,9.6968203,219.7879944,68.0777969,39.6968994,199.9080048,83.1451035,43.9826012
314.6600037,3493.2099609,40.6691017,423.3869934,218.8789978,15.3036003,353.0339966,3498.0200195,53.8760986,390.6650085,212.8370056,9.1182499,209.2709961,67.9764023,37.7244987,198.2920074,79.4962006,41.0139999
285.8110046,3770.8500977,51.8230019,457.8399963,233.878006,15.6259003,357.2609863,3785.8701172,64.1292038,415.071991,224.677002,10.3559999,220.378006,85.8006973,39.5321999,219.3919983,94.3638992,42.9001007
394.1319885,3255.4699707,42.9668999,441.3970032,250.8040009,16.8264999,455.9410095,3334.0800781,55.7668991,403.7260132,261.82901,9.9235897,210.0809937,64.0688019,38.4944,193.5079956,74.4925995,41.1040993
318.9440002,3633.4799805,42.6736984,446.4559937,245.5019989,16.5862999,410.993988,3591.7800293,59.0926018,405.8800049,240.5780029,10.3333998,223.3159943,69.5966034,40.6049004,206.4100037,85.2779007,43.5113983
415.0880127,3389.1101074,43.2925987,453.1789856,259.6329956,16.8934994,488.3720093,3449.5800781,56.2594986,417.6570129,270.8009949,10.2658997,209.8990021,64.8914032,38.489399,197.1970062,74.6037979,41.1183014
282.2309875,3818.7900391,45.9524994,444.2600098,222.5180054,14.0696001,334.8529968,3803.0400391,61.2509003,408.4840088,222.1179962,9.0155602,219.2870026,82.848999,39.3639984,219.7700043,85.7391968,42.7868996
393.7520142,3451.5600586,41.4557991,440.2260132,242.6660004,17.2723007,437.2219849,3425.3601074,53.2700996,400.8890076,228.4839935,10.1019001,211.6239929,64.0355988,38.577301,201.0010071,74.1356964,41.2770004
277.8760071,3800.1298828,45.6487007,438.1950073,210.3899994,13.5500002,331.9240112,3760.1398926,60.3734016,405.4649963,201.173996,8.9862299,218.7319946,78.461998,39.3773003,209.0269928,85.256897,42.3614998
272.4920044,3761.5800781,47.161499,438.4089966,205.5919952,13.7417002,318.3649902,3788.4399414,60.4925995,406.2969971,201.6690063,9.2276497,218.348999,75.7696991,39.4356995,204.2510071,87.9953995,42.385601
386.3699951,3398.6999512,41.2697983,438.322998,243.3930054,17.2089996,434.4490051,3390.7299805,53.3446999,397.5320129,234.8959961,9.9890404,211.7109985,63.6455994,38.5730019,199.4340057,74.7455978,41.2658997
294.5289917,3699.3100586,43.6811981,431.5339966,214.2359924,13.4134998,337.4349976,3671.7800293,59.0554008,400.2980042,212.8840027,8.7645798,217.875,76.2279968,39.222599,206.4490051,80.6613007,42.1624985
364.730011,3427.9199219,39.8642006,432.5700073,236.6130066,17.0890999,409.1400146,3419.8999023,50.8077011,390.1199951,224.7250061,9.8675699,212.121994,63.948101,38.5918999,200.7369995,76.8270035,41.1926003
445.4620056,3460.4299316,43.5994987,454.9979858,258.1059875,17.6767998,493.5,3435.2700195,55.7770996,417.2730103,250.4589996,10.4503002,211.3269958,63.473999,38.5479012,202.871994,70.2846985,41.2687988
295.0020142,3746.3100586,51.728199,461.9630127,250.1569977,16.8945999,396.7609863,3729.8500977,65.3094025,417.5450134,237.4470062,12.2049999,221.6790009,88.4052963,39.5315018,227.0449982,94.2833023,42.9651985
342.0629883,3544.9099121,43.1761017,448.1440125,247.7969971,16.2877007,436.1019897,3510.2399902,59.2583008,405.1279907,243.7510071,10.1920996,218.9900055,67.8506012,39.4071007,200.6080017,83.2105026,44.7823982
280.243988,3791.0200195,44.901001,434.5650024,210.3769989,13.2329998,326.8080139,3734.5900879,59.8755989,403.1260071,201.0469971,8.9042501,218.5930023,79.1417999,39.2986984,209.1239929,81.7783966,42.2047997
296.7430115,3773.9099121,46.125,457.2479858,249.1490021,16.6986008,406.553009,3709.5400391,62.5680008,416.178009,237.5319977,11.9280996,220.3679962,80.5578995,39.4684982,219.2369995,91.2491989,42.8368988
292.6470032,3752.5100098,53.4091988,460.5840149,242.8959961,16.1837997,371.473999,3769.8400879,65.2641983,415.6629944,233.1360016,10.7981005,221.3339996,87.4737015,39.5410995,223.6750031,95.0103989,43.0105019
282.5369873,3816.0,47.3025017,445.678009,221.9669952,14.2096004,336.3460083,3796.5100098,61.9985008,409.7860107,219.1119995,9.1547003,219.3890076,83.2996979,39.3972015,218.673996,87.5089035,42.7605019
313.4129944,3507.0600586,41.2967987,427.5270081,219.9799957,15.0144997,357.9330139,3513.2299805,54.5541992,392.6059875,210.4609985,9.1181002,212.7920074,68.6165009,37.3154984,199.1940002,79.1705017,41.263401
474.7409973,3482.4199219,44.1832008,464.1080017,265.7430115,18.0018997,524.5689697,3476.8000488,56.0833015,427.4590149,261.0870056,10.7203999,211.2769928,63.2649994,38.542099,205.9759979,68.8594971,41.2514
366.6929932,3522.3898926,43.3717995,457.1940002,250.125,17.3407993,459.0859985,3525.1999512,58.2252998,418.3680115,248.3699951,10.8589001,218.4320068,67.0632019,39.6901016,203.7339935,80.6688004,42.6699982
