Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.43868,52.2887001,0.890335,280.5270081,32.7504997,6.4907699,0.426235,40.5018005,0.758352,207.2369995,26.6480007,3.9700799,239.0809937,101.7740021,36.850399,209.0839996,112.7839966,31.3307991,0.0
0.365647,29.0858994,1.00615,245.5789948,23.5489998,6.4166398,0.300238,25.5580997,0.825899,207.5090027,17.7581005,4.33325,230.0,101.5559998,43.0979004,234.3209991,111.6869965,41.6333008,0.0
0.248519,47.0948982,0.660939,259.6560059,27.8351994,5.6705999,0.308726,38.0248985,0.755425,208.6329956,22.3012009,3.8727701,220.397995,88.8746033,136.0110016,207.2129974,103.6500015,47.0974998,28.2
0.341244,42.1192017,0.868324,275.9859924,27.3176003,6.5201602,0.353794,33.7408981,0.70471,215.427002,22.3318005,4.3509202,231.220993,96.6874008,40.8263016,232.7749939,114.9860001,41.4548988,22.5
0.273556,38.9025002,0.834225,242.6239929,25.7649994,5.5142002,0.255911,30.9853001,0.760566,200.4060059,19.0946999,3.9282501,222.6439972,91.6837006,132.727005,217.7839966,104.1800003,46.4902992,0.0
0.33716,52.0102005,0.875049,265.1210022,32.3543015,6.4860501,0.350395,39.9107018,0.770468,204.697998,25.6117001,3.7818799,244.9579926,92.8383026,42.0158997,212.7400055,105.5859985,35.0783997,0.0
0.322369,39.4561996,0.995786,245.0299988,27.7726994,6.1479802,0.309194,31.8013,0.799324,199.7559967,20.7901993,3.9084001,245.7570038,96.9181976,43.354599,224.5070038,107.0970001,38.0018005,22.5
0.34743,37.6971016,0.890462,249.2059937,25.4720993,6.2851601,0.316155,32.0052986,0.715247,207.598999,20.8980999,4.1609602,227.5619965,97.6427994,41.7280998,219.5090027,112.2990036,41.6109009,28.2
0.351877,41.0881996,0.877188,278.2799988,27.2924004,6.6237302,0.403349,33.1622009,0.730102,215.4579926,22.2635002,4.38697,231.1629944,97.4701996,40.8867989,229.9069977,116.0100021,41.5144997,22.5
0.222121,44.6750984,0.679538,240.022995,26.7124004,5.5716801,0.204932,37.2529984,0.606782,204.6779938,21.7332993,3.8176501,223.1519928,87.3299026,132.2949982,211.6320038,104.0049973,48.6488991,0.0
