Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
1.16852,84.1460037,1.24964,203.4869995,44.4860992,4.8282399,1.10992,79.6690979,1.0625,167.1199951,43.7594986,3.58777,218.4409943,78.8207016,39.2771988,209.0610046,81.2649002,42.2081985,0.0
0.429311,68.7750015,0.585512,187.5440063,57.7514,5.4441299,0.374326,54.6442986,0.34644,131.7279968,47.4617996,2.8721299,211.5220032,65.9473038,38.0970001,201.8760071,77.7979965,40.5965996,27.0
1.0737,92.3935013,1.37334,220.5919952,51.3314018,7.1804399,1.0536,84.6112976,1.43867,170.1269989,44.176899,4.1498199,221.647995,87.3738022,39.5410995,224.5339966,94.9205017,43.0326004,9.0
0.392171,61.7412987,0.531087,153.246994,48.5825005,3.9060199,0.325297,51.5695,0.436057,115.9069977,44.8448982,2.30108,209.753006,64.1607971,38.4761009,192.7149963,75.3005981,41.0261002,0.0
1.09733,90.0618973,1.10274,218.8000031,48.5435982,6.0664201,1.13395,83.7509003,1.35516,171.5559998,44.0836983,3.89696,219.6759949,84.9511032,39.4487,220.2059937,91.1396027,42.924099,0.0
0.519764,72.9747009,0.564216,189.3329926,59.1035004,5.3154998,0.478001,59.4556999,0.477612,137.1609955,47.7689018,2.8799601,210.0299988,65.2249985,37.9463997,194.026001,77.8098984,40.2235985,9.0
1.09909,92.1708984,1.3545001,219.7709961,50.2336006,7.00809,1.1201299,86.1104965,1.50509,172.3009949,44.1222992,4.1575298,221.0500031,87.4437027,39.542099,222.7250061,95.0603027,42.9847984,9.0
1.06393,86.4873962,1.1914901,202.2550049,47.325901,5.5675502,0.965936,79.6927032,1.13595,165.3320007,44.0909004,3.67801,219.2709961,81.4753036,39.3596001,215.2050018,87.5302963,42.7092018,0.0
0.679408,71.2731018,0.832356,167.6159973,47.141201,4.0289202,0.526119,71.9440002,0.774982,156.3439941,53.2607002,3.22436,218.1100006,67.0262985,38.8861008,197.5659943,82.764801,43.5172997,27.0
0.400403,69.155098,0.519803,178.1869965,57.5965996,4.99087,0.348857,53.4039993,0.417181,122.5960007,45.4068985,2.5511799,210.5509949,64.2910995,38.5266991,194.3589935,74.3795013,41.1542015,18.0
0.274069,47.5988998,0.391888,110.3079987,34.3028984,2.48369,0.21728,45.0284996,0.35701,96.4573975,43.7430992,1.7079999,210.6999969,63.2994003,38.5161018,204.4380035,69.4205017,41.1702003,18.0
0.289365,56.9300995,0.457072,139.8280029,44.5222015,3.5260601,0.257636,47.7974014,0.317054,106.5970001,44.4775009,2.0701399,211.2160034,63.4942017,38.5377007,201.1199951,70.0522003,41.2739983,27.0
0.461726,69.3005981,0.590594,191.6909943,58.8558998,5.5862098,0.414574,55.9500999,0.378676,134.5769958,47.5646019,2.9804499,211.3710022,66.3077011,38.0918999,201.4049988,78.4624023,40.5872002,27.0
1.06918,90.9052963,1.18363,218.6529999,50.0719986,6.4259501,1.07581,83.2291031,1.32814,169.7859955,44.1612015,3.9005599,220.8789978,84.964798,39.4803009,221.4620056,92.4988022,42.9921989,27.0
0.842907,78.0973969,0.916996,186.8110046,48.9976006,4.5387998,0.722395,76.3947983,0.837681,164.7290039,49.5578003,3.41097,222.6999969,71.0223007,40.5219002,204.0700073,81.343399,43.2916985,9.0
1.21224,87.6320038,1.39935,204.5189972,42.9547005,5.2342601,1.3341,86.5848999,1.3378,175.6080017,43.7336998,3.7249401,217.8829956,74.1063995,39.4043007,200.8990021,86.3656006,42.2565002,0.0
0.427523,70.9004974,0.536666,185.8619995,59.638401,5.31144,0.379245,54.5653,0.428095,126.5790024,45.5600014,2.67487,210.4730072,64.6496964,38.5281982,194.4559937,75.5121002,41.0852013,0.0
0.388912,73.0028992,0.550052,192.0140076,62.6225014,5.7130699,0.331236,53.5152016,0.346564,125.3239975,45.6683006,2.6977799,211.7660065,63.3917999,38.5699005,198.5630035,75.0048981,41.243,0.0
0.380723,72.5892029,0.522184,187.5460052,61.7408981,5.3920298,0.331747,53.4352989,0.382157,123.7149963,45.6875,2.63151,211.2850037,63.8016014,38.5601006,195.2359924,73.5114975,41.3571014,18.0
0.302609,51.0410995,0.461807,120.2089996,37.6879005,2.7713301,0.230531,46.1390991,0.386117,99.6830978,43.9963989,1.83588,210.401001,63.7459984,38.5046005,200.6670074,71.1983032,41.171299,18.0
0.423195,69.3116989,0.581269,189.772995,59.0521011,5.62814,0.350556,54.3630981,0.34002,129.2709961,47.3350983,2.77547,212.1119995,65.6337967,38.1212997,203.2259979,77.5035019,40.6268005,0.0
0.713681,71.2027969,1.05187,166.6399994,45.1817017,4.21736,0.498064,72.2270966,0.886316,154.0480042,49.9529991,3.35396,220.3699951,68.5295029,39.7541008,202.6199951,85.3720016,44.1633987,9.0
1.22815,89.0180969,1.39511,208.1920013,44.1954002,5.5564799,1.3889101,88.7421036,1.44954,178.0939941,43.8017006,3.8464999,218.5549927,76.3153,39.4529991,205.4259949,88.6147995,42.4325981,0.0
1.15343,84.5710983,1.2325799,203.9530029,45.0222015,4.8990002,1.07941,79.6067963,1.07795,166.8329926,43.8190994,3.6206801,218.6880035,80.172699,39.2868004,212.326004,81.8416977,42.3390999,0.0
0.973706,79.8957977,1.42172,185.7230072,45.0587006,5.74683,0.770266,77.9947968,1.19046,159.3150024,43.9397011,3.81903,220.2279968,79.3434982,39.4594994,216.7059937,90.944397,42.8479996,9.0
0.732985,71.4321976,0.998626,167.3639984,45.2118988,4.1349902,0.539491,72.4313965,0.863907,155.0700073,49.9620018,3.3065701,220.154007,68.3532028,39.7327995,201.5800018,84.5317001,44.0942993,27.0
0.40947,67.4597015,0.552033,181.6060028,56.5667992,5.2620802,0.366132,53.531601,0.326937,126.8919983,45.3716011,2.7121401,211.7310028,65.1843033,38.6035995,201.8630066,76.4656982,41.2737999,0.0
0.509926,62.3028984,0.557212,149.5180054,45.7896004,3.46769,0.427314,57.4057999,0.518216,128.3159943,47.3125992,2.45451,206.727005,64.2247009,38.3633003,185.4069977,79.174202,40.3713989,18.0
0.296588,56.7206001,0.488258,136.1549988,43.7977982,3.2379899,0.267637,48.1464005,0.342184,106.2969971,44.4235992,2.0218899,210.9980011,63.7181015,38.5175018,197.4080048,69.5432968,41.2933006,27.0
0.320567,57.2237015,0.479283,135.8179932,43.9602013,3.181,0.278042,49.0497017,0.378717,108.4290009,44.5203018,2.0764501,210.4790039,63.5559998,38.5023994,193.9660034,71.3576965,41.3130989,27.0
0.305139,52.5130997,0.439903,123.4199982,39.2561989,2.8296001,0.250832,47.2042007,0.378662,102.7799988,44.1374016,1.89742,210.4389954,63.5049019,38.5068016,198.2599945,70.7409973,41.1950989,0.0
0.316365,52.0909004,0.494124,123.375,38.6488991,2.8722,0.236158,46.5727005,0.399316,100.8759995,44.0657005,1.87928,210.2740021,63.9813004,38.5000992,199.5460052,72.0363998,41.1605988,18.0
0.898797,78.3705978,0.89056,195.7870026,51.3904991,4.8083901,0.896198,75.3093033,0.860187,169.779007,50.5712013,3.5448799,217.4490051,72.4615021,39.6968994,203.8179932,79.7677994,42.9911995,27.0
1.15247,91.4085999,1.28212,216.5970001,47.3825989,6.3364902,1.2707601,88.2065964,1.53405,176.1410065,43.9776001,4.0426302,219.9019928,83.7174988,39.5181999,216.3049927,93.2855988,42.8053017,27.0
1.14134,85.8051987,1.22499,204.8200073,45.5317993,5.0339298,1.07449,80.3707962,1.12533,167.6470032,43.9053001,3.6789899,218.9230042,81.3315964,39.3121986,216.2480011,82.969902,42.5507011,0.0
0.247361,48.6675987,0.376984,115.5279999,35.8114014,2.74857,0.207651,44.4682999,0.312622,96.043602,43.8289986,1.73964,211.1809998,63.1736984,38.5307007,207.8110046,68.2970963,41.2181015,18.0
1.01414,86.1036987,1.45428,201.5169983,48.7467995,6.6575198,0.840134,79.8869019,1.26092,162.7230072,44.0900002,4.04529,220.9980011,83.174202,39.4858017,221.352005,92.2764969,42.8992004,9.0
1.23481,88.2770996,1.4105999,206.3280029,43.6991997,5.3977799,1.38965,88.1378021,1.4040101,177.5899963,43.7710991,3.7902901,218.279007,74.9505005,39.4295998,203.3650055,87.3581009,42.3474998,0.0
1.10265,90.569397,1.08013,220.8329926,48.3800011,6.1454401,1.17282,84.7432022,1.40566,172.8919983,44.0591011,3.93624,219.5529938,84.9964981,39.4681015,219.5579987,92.1434021,42.9202995,0.0
0.399988,77.2507019,0.550475,205.0099945,67.5943985,6.2413802,0.342739,54.411499,0.362388,128.1519928,45.9971008,2.8066599,211.871994,63.4572983,38.5775986,198.1940002,74.6889038,41.2314987,0.0
0.938707,76.0444031,1.27087,175.5850067,42.7896996,4.84829,0.737761,76.016098,1.07236,156.8630066,43.8772011,3.5090799,219.1329956,75.3883972,39.389801,209.7350006,89.0026016,42.6884995,0.0
0.925403,76.635498,1.1509,177.0630035,43.543499,4.7062702,0.735482,74.8563004,0.995765,156.0119934,43.9117012,3.41717,218.4380035,74.4553986,39.3153992,206.8379974,87.107399,42.4939003,27.0
0.291103,50.3606987,0.409085,116.4840012,37.1171989,2.5778699,0.244955,46.6302986,0.365252,100.9380035,43.9715996,1.81385,210.5,63.3451004,38.5125999,198.6759949,69.6580963,41.1796989,0.0
0.607733,65.4421005,0.7556,152.4519958,44.2496986,3.6745501,0.440355,63.4866982,0.721607,135.5630035,48.8223991,2.8556399,211.0010071,65.9048004,37.7322006,195.4400024,80.2444992,41.2840996,27.0
0.925199,72.0514984,1.38168,166.5039978,40.3468018,4.6416502,0.702454,76.058403,1.12204,155.447998,43.7235985,3.5401199,219.4960022,75.1162033,39.4426994,211.7980042,89.5969009,42.8367996,9.0
0.554162,69.1085968,0.595579,174.7319946,53.2902985,4.6789498,0.488467,59.3403015,0.514567,136.177002,47.7501984,2.7804201,208.2089996,66.1164017,38.4628983,191.0919952,79.8688965,40.6744003,9.0
1.18624,88.3534012,1.329,206.2969971,43.1437988,5.2986302,1.29644,86.0970001,1.33349,174.7460022,43.7414017,3.74599,218.102005,75.5074997,39.4147987,203.1300049,87.1498032,42.3274002,0.0
0.530172,61.0718994,0.743371,142.8339996,41.8951988,3.5801699,0.363083,57.0821991,0.687941,119.9779968,46.5624008,2.6229701,212.4819946,66.020401,37.9931984,201.7899933,77.8139038,40.773201,18.0
0.349706,66.0397034,0.522843,168.9660034,54.4902,4.6961899,0.304958,51.4098015,0.333103,118.2149963,45.1657982,2.44768,211.4530029,63.5383987,38.5555,198.4980011,73.2040024,41.3042984,18.0
0.942117,76.9602966,1.00665,180.602005,43.8983002,4.3869901,0.807617,73.6381989,0.885493,155.8410034,43.8492012,3.3040099,217.5449982,73.7058029,39.1987991,204.2319946,82.2394028,42.1778984,9.0
0.427524,61.4458008,0.54569,152.1150055,47.5561981,3.7409,0.359939,52.7899017,0.461722,119.3099976,44.8767014,2.3536201,208.7660065,64.2342987,38.4188995,188.8309937,77.6335983,40.7765007,18.0
1.15842,89.822403,1.21135,210.4640045,44.2621994,5.5163698,1.27428,86.1252975,1.35619,174.4570007,43.7928009,3.8155999,218.8789978,78.1230011,39.4438019,209.3500061,88.8814011,42.5297012,0.0
0.399067,57.5060997,0.598499,139.5749969,43.3456001,3.3507099,0.304776,50.2915001,0.457598,111.4589996,44.4924011,2.1549599,209.4129944,64.6961975,38.4611015,192.8329926,76.4141006,40.9874992,27.0
0.628214,65.5878983,0.880128,151.9920044,42.9287987,3.7639501,0.444907,63.8686981,0.781606,133.1049957,46.6383018,2.87344,217.1269989,66.9070969,39.4546013,199.1950073,81.7092972,43.2420998,9.0
0.745539,73.0557022,0.837186,176.1419983,48.0554008,4.20891,0.635603,73.1292038,0.816161,162.1609955,51.509201,3.4043901,219.2180023,68.0614014,39.7422981,200.0579987,81.9450989,42.8992996,18.0
0.318385,53.8651009,0.466491,127.9219971,40.5830002,2.9990699,0.255825,47.6347008,0.391447,104.072998,44.2324982,1.9519399,210.3370056,63.6853981,38.5021019,197.7850037,71.656601,41.1825981,0.0
1.14539,90.0494995,1.13034,211.947998,44.4690018,5.4142299,1.22386,84.584198,1.2876101,172.6560059,43.7769012,3.7951701,219.2879944,79.7651978,39.4283981,213.3829956,87.9576035,42.5976982,0.0
1.08227,88.1037979,1.18979,208.121994,47.8767014,5.73667,1.0265501,81.1695023,1.2047,167.6009979,44.098999,3.7605801,219.6649933,82.9122009,39.3903008,218.4499969,88.2554016,42.8235016,0.0
0.850038,76.3554001,0.869198,187.0910034,49.6156998,4.49616,0.783809,74.4055023,0.85099,166.6829987,51.5578995,3.5212901,219.5480042,70.5603027,39.7346001,203.0970001,81.0193024,42.9662018,9.0
0.839129,74.9643021,0.779303,190.1900024,52.3459015,4.9169202,0.760704,66.6420975,0.686443,154.5650024,50.4860001,3.2637899,212.4579926,71.032402,38.2266998,200.8439941,79.3556976,41.6856995,27.0
1.14571,90.2137985,1.15017,210.8880005,44.1124992,5.4498801,1.2503901,85.4110031,1.31915,173.5099945,43.7680016,3.80036,219.1199951,78.614502,39.4421997,211.326004,88.6352005,42.5764999,0.0
1.20112,85.9692001,1.29803,207.5619965,44.1475983,4.9754,1.1874501,81.8230972,1.14367,170.2019958,43.7226982,3.6594,218.5279999,78.4965973,39.3190002,207.9539948,82.5214996,42.2102013,0.0
0.371883,70.8767014,0.527157,181.5420074,59.6654015,5.1455898,0.322992,52.9543991,0.369687,122.3349991,45.5581017,2.5864899,211.2769928,63.514801,38.5513,195.0919952,73.7070007,41.3718987,18.0
0.531919,62.2198982,0.660348,147.9210052,44.3767014,3.47154,0.415382,57.1573982,0.542758,126.7949982,47.1796989,2.43436,207.5180054,65.1723022,38.4222984,188.4550018,79.7506027,40.6043015,27.0
0.352188,63.7877007,0.501426,156.4160004,51.0875015,4.0152702,0.305373,51.341301,0.387104,116.1200027,45.0657997,2.3510301,210.5559998,63.5196991,38.5130997,192.3410034,73.3311996,41.3992996,0.0
1.23724,89.143898,1.40599,208.503006,44.3480988,5.5962701,1.40657,89.2435989,1.47123,178.7380066,43.8097992,3.8649399,218.628006,76.5697021,39.4600983,205.8600006,88.8578033,42.4502983,0.0
0.978745,80.7080994,1.2990201,186.9519958,45.2762985,5.4767699,0.798955,77.6448975,1.12625,159.8560028,43.9933014,3.65224,219.6450043,78.384201,39.4150009,212.5820007,90.2137985,42.7445984,0.0
1.10123,92.0456009,1.26624,220.4490051,49.7140007,6.7627301,1.15695,86.1371994,1.48481,172.9859924,44.1007996,4.0820799,220.7689972,86.4835968,39.5279007,221.4790039,94.5020981,42.9664001,0.0
0.445629,75.0975037,0.557366,202.875,65.1787033,6.0824599,0.402905,55.710701,0.416261,131.5939941,45.9053001,2.88392,211.0980072,65.0736008,38.571701,197.1450043,75.8667984,41.1498985,9.0
0.846187,72.0820999,1.26717,168.6799927,43.0331001,4.36343,0.611128,76.1295013,1.0181201,159.3910065,49.0411987,3.5046899,223.6929932,71.2469025,40.6388016,208.7120056,87.1335983,43.7075005,9.0
0.883538,79.25,0.971193,189.0160065,48.7233009,4.6477299,0.760627,77.0591965,0.874488,165.5420074,49.4780998,3.45613,222.9210052,72.4260025,40.5304985,205.7640076,81.975502,43.3651009,9.0
0.273773,45.8030014,0.351906,102.2269974,32.7024002,2.1185999,0.235248,45.6801987,0.348454,97.6829987,43.5956001,1.6517299,210.3829956,63.1002007,38.5276985,198.697998,68.2302017,41.0780983,0.0
1.0187,87.5764008,1.57742,204.1549988,50.0237999,7.2752099,0.791645,79.870903,1.31279,162.2579956,44.1194,4.3262501,221.1940002,84.9784012,39.4976997,225.2460022,92.4608002,42.8739014,0.0
1.03547,79.4797974,1.08288,188.9320068,43.9845009,4.46731,0.939279,75.4263992,0.910169,159.8560028,43.7963982,3.3717501,217.6759949,75.1215973,39.2034988,205.1569977,80.5431976,42.1259003,27.0
0.797383,74.5576019,0.739572,190.3990021,53.2584991,4.9572701,0.729206,65.9878006,0.658198,153.9160004,50.5751991,3.2545099,212.4100037,70.1013031,38.2322006,200.0189972,79.0734024,41.6780014,27.0
0.372496,63.7685013,0.506992,159.1940002,51.2914009,4.1852999,0.317059,51.5693016,0.411424,116.3939972,45.0014992,2.3430901,210.3410034,63.9466019,38.5079994,193.9490051,73.7771988,41.1847992,0.0
1.1966,87.5895996,1.2606699,211.8939972,44.6898994,5.1580801,1.19635,82.7362976,1.1978101,171.3309937,43.7436981,3.73926,219.0110016,80.1673965,39.353199,211.4680023,84.0483017,42.3353004,0.0
1.21784,88.9009018,1.38185,207.8820038,44.0228004,5.5142002,1.3688,88.1964035,1.4266599,177.3849945,43.7927017,3.8273499,218.477005,76.0970993,39.4458008,204.9869995,88.3789978,42.4149017,0.0
0.304412,58.5451012,0.535601,139.5859985,45.1627007,3.19047,0.278511,48.6822014,0.359219,107.1179962,44.5223999,2.0406201,210.947998,64.0326996,38.4952011,194.2720032,69.302002,41.3446999,27.0
0.511492,74.7289963,0.582667,200.9880066,62.8821983,5.8949099,0.475268,59.0758018,0.450318,139.4620056,47.9501991,3.05426,210.6710052,65.7189026,38.0124016,197.0690002,77.9676971,40.3809013,0.0
0.411307,83.0122986,0.540127,225.1840057,74.7798004,6.9930501,0.359832,55.4109993,0.382637,131.5359955,46.4939003,2.9344201,212.3049927,64.3655014,38.6304016,199.6719971,73.072998,41.2919998,0.0
1.07862,91.3321991,1.16392,220.8659973,49.9608994,6.49755,1.1158299,84.2209015,1.38509,171.227005,44.1408005,3.9535201,220.6869965,85.6472015,39.4934998,221.6529999,93.2276001,42.9986992,27.0
0.242425,52.2072983,0.394218,127.3059998,39.8782005,3.1656699,0.207247,44.8110008,0.289463,98.4497986,44.1241989,1.87749,211.2510071,63.2496986,38.539299,206.1580048,68.736702,41.2470016,18.0
1.03687,80.1317978,1.09953,189.8699951,44.3209991,4.56637,0.929681,75.933403,0.94419,160.3789978,43.838501,3.41502,217.9029999,76.2170029,39.2247009,207.1649933,81.4412003,42.228199,0.0
1.18543,89.6015015,1.30594,209.9519958,44.4640999,5.6215901,1.32286,87.5399017,1.4206899,176.2570038,43.8160019,3.85186,218.7539978,77.6676025,39.4561996,207.6349945,89.3317032,42.5019989,0.0
0.264211,53.4397011,0.415883,129.8939972,40.9552002,3.20785,0.231578,46.1105003,0.306093,101.6689987,44.214901,1.93074,211.2120056,63.3391991,38.5371017,204.0220032,69.1112976,41.2485008,0.0
0.733819,71.9203033,0.907483,169.272995,46.0307999,4.1002898,0.569044,72.3481979,0.823391,155.9470062,50.0413017,3.25492,219.7879944,68.0777969,39.6968994,199.9080048,83.1451035,43.9826012,27.0
0.657319,74.1106033,0.68769,190.0839996,56.0074997,5.1644301,0.619164,64.3440018,0.576752,148.2579956,49.5674019,3.1388199,209.2709961,67.9764023,37.7244987,198.2920074,79.4962006,41.0139999,27.0
1.12967,91.8264008,1.29848,218.5200043,48.6626015,6.6359,1.2131799,87.5391998,1.53818,174.8110046,44.0449982,4.0996799,220.378006,85.8006973,39.5321999,219.3919983,94.3638992,42.9001007,0.0
0.383265,63.1105995,0.517106,157.5650024,50.3871994,4.1082802,0.322943,51.671299,0.423653,116.4940033,44.9473,2.33448,210.0809937,64.0688019,38.4944,193.5079956,74.4925995,41.1040993,0.0
0.776978,73.9234009,1.1311899,175.076004,46.4762993,4.54245,0.544372,75.1139984,0.936092,159.3910065,49.3711014,3.49189,223.3159943,69.5966034,40.6049004,206.4100037,85.2779007,43.5113983,9.0
0.359818,53.5320015,0.605017,127.8119965,39.5512009,3.0071599,0.250157,47.5432014,0.439769,103.3440018,44.1357994,1.95823,209.8990021,64.8914032,38.489399,197.1970062,74.6037979,41.1183014,18.0
1.1249599,87.8988037,1.19208,208.9120026,46.5535011,5.38375,1.0951,81.8774033,1.2156,169.3999939,44.0046997,3.77227,219.2870026,82.848999,39.3639984,219.7700043,85.7391968,42.7868996,9.0
0.361234,65.7710037,0.520182,171.8320007,54.4393997,4.8671498,0.317961,51.7318993,0.313858,120.4369965,45.1853981,2.51876,211.6239929,64.0355988,38.577301,201.0010071,74.1356964,41.2770004,0.0
1.18328,88.0894012,1.24725,209.6490021,43.9875984,5.1838102,1.22448,83.7101974,1.23237,172.1609955,43.7369995,3.7312,218.7319946,78.461998,39.3773003,209.0269928,85.256897,42.3614998,0.0
1.20662,88.7061005,1.36721,207.322998,43.7439003,5.44699,1.34508,87.5122986,1.3964601,176.5180054,43.7778015,3.80003,218.348999,75.7696991,39.4356995,204.2510071,87.9953995,42.385601,0.0
0.37799,69.6415024,0.542162,182.4420013,58.8027992,5.3113899,0.323929,52.7364006,0.333873,122.9899979,45.4267998,2.6093099,211.7109985,63.6455994,38.5730019,199.4340057,74.7455978,41.2658997,0.0
1.07228,80.743103,1.12905,192.576004,44.1489983,4.5619102,0.983717,76.5282974,0.948157,161.7740021,43.7952995,3.4277899,217.875,76.2279968,39.222599,206.4490051,80.6613007,42.1624985,27.0
0.414284,73.6026993,0.570717,197.75,63.7602997,6.0165901,0.346964,54.1193008,0.341429,127.9029999,45.6842003,2.7791901,212.121994,63.948101,38.5918999,200.7369995,76.8270035,41.1926003,9.0
0.282658,57.2391014,0.442945,142.5740051,45.0713005,3.6893201,0.251879,47.5373001,0.297724,106.7910004,44.5247002,2.10572,211.3269958,63.473999,38.5479012,202.871994,70.2846985,41.2687988,27.0
1.06215,91.9552002,1.54581,216.7480011,52.0158997,7.6855798,0.92005,82.759903,1.41134,166.8119965,44.1949005,4.36484,221.6790009,88.4052963,39.5315018,227.0449982,94.2833023,42.9651985,0.0
0.692378,70.0966034,1.00957,163.9570007,45.4464989,4.0736499,0.502525,70.9152985,0.847996,148.0220032,50.6544991,3.1918099,218.9900055,67.8506012,39.4071007,200.6080017,83.2105026,44.7823982,9.0
1.19345,85.2442017,1.28255,206.8600006,44.4614983,4.9200702,1.15293,80.8153,1.10622,168.9080048,43.7360992,3.6382301,218.5930023,79.1417999,39.2986984,209.1239929,81.7783966,42.2047997,0.0
0.967024,80.5714035,1.50824,187.2259979,45.8446999,6.1301198,0.725911,77.9343033,1.2345999,158.6609955,43.9529991,3.98947,220.3679962,80.5578995,39.4684982,219.2369995,91.2491989,42.8368988,0.0
1.08588,92.3033981,1.35865,220.3549957,50.7957993,7.0926099,1.08788,85.3560028,1.47181,171.2359924,44.1501007,4.1520801,221.3339996,87.4737015,39.5410995,223.6750031,95.0103989,43.0105019,9.0
1.1296901,88.8897018,1.15121,213.3930054,46.7761993,5.5769701,1.13974,82.9772034,1.27288,170.8899994,43.9726982,3.8181901,219.3890076,83.2996979,39.3972015,218.673996,87.5089035,42.7605019,9.0
0.753215,75.1927032,0.712959,193.095993,54.9636002,5.0397801,0.671365,66.2875977,0.626563,154.5460052,52.3550987,3.2764101,212.7920074,68.6165009,37.3154984,199.1940002,79.1705017,41.263401,27.0
0.241101,52.9271011,0.395569,129.8600006,40.7033005,3.26285,0.207529,44.8991013,0.282461,99.0742035,44.1861,1.9098901,211.2769928,63.2649994,38.542099,205.9759979,68.8594971,41.2514,18.0
0.602401,63.2192993,0.887619,147.4129944,41.7090988,3.76121,0.403922,60.2088013,0.760042,123.6839981,44.5521011,2.7345901,218.4320068,67.0632019,39.6901016,203.7339935,80.6688004,42.6699982,18.0
0.832663,76.884201,0.965155,182.4880066,47.8132019,4.47967,0.684406,76.0824966,0.864979,163.2220001,49.4752998,3.41172,222.779007,70.7894974,40.5365982,204.1799927,82.7694016,43.3456993,18.0
0.936151,79.1381989,0.935176,196.8970032,50.8423004,4.8295999,0.927124,75.9257965,0.890123,170.1609955,50.469799,3.56283,217.6300049,73.479599,39.7042999,205.0509949,80.0775986,43.0334015,27.0
