M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
309.5639954,2433.8100586,71.055397,332.8590088,215.1089935,23.7455997,302.2860107,2567.7099609,79.0297012,271.8429871,192.720993,12.6022997,176.7129974,35.911499,17.0935001,142.2160034,45.7683983,16.0167007,22.5
428.6119995,2328.4299316,75.4039993,262.4679871,185.5240021,27.1777,426.8779907,2514.4199219,78.0966034,245.1869965,188.6719971,13.4240999,168.9100037,31.7537994,16.3696003,137.3730011,46.1231003,13.7639999,22.5
187.0899963,3445.7199707,42.1851006,504.29599,176.6799927,9.3277397,211.1009979,2732.6899414,64.0115967,316.131012,140.1150055,3.2955999,162.1999969,57.4959984,19.5701008,154.5469971,67.1320038,19.5128002,0.0
471.0589905,2391.3798828,86.0850983,296.1690063,209.1410065,28.1205997,476.1910095,2531.8701172,88.8339996,252.8240051,190.4470062,13.4625998,173.4199982,32.5797997,16.7553997,136.802002,47.2985001,14.8653002,22.5
255.4519958,2680.1000977,52.2585983,415.8139954,198.8820038,16.7406006,210.7279968,2680.6101074,62.3578987,305.3609924,185.2940063,8.6438599,181.1439972,41.7686996,17.0375996,145.9640045,53.5177002,16.9323006,11.3
316.9729919,2868.8300781,62.655899,409.2149963,191.9980011,18.0221996,305.2510071,2949.1398926,69.3114014,357.8240051,179.6569977,9.9105701,171.5980072,45.1549988,18.6721992,149.6670074,56.3987007,18.4188995,22.5
547.5040283,2271.9599609,111.038002,328.776001,245.128006,33.9925995,554.6519775,2471.8601074,112.5810013,249.2460022,196.25,15.9576998,199.3430023,31.5876999,17.0916996,144.7120056,40.7076988,16.7856007,0.0
183.4909973,2736.0700684,41.7789993,428.8099976,193.8000031,14.0145998,129.1809998,2709.6101074,52.5904999,316.1350098,184.5509949,7.5791602,179.026001,43.5769997,17.0461006,147.5590057,55.3204002,17.2728004,0.0
320.6799927,2473.4699707,65.153801,319.6409912,200.3179932,22.1648998,297.4129944,2602.7199707,71.4085007,274.2139893,189.3049927,11.5558004,164.3540039,36.3121986,16.8666992,140.7259979,48.7783012,15.2874002,33.8
519.8629761,2372.7299805,100.7360001,332.0469971,225.4160004,30.9186001,521.7219849,2525.5,102.4059982,260.0499878,192.4660034,14.3846998,188.4230042,32.8793983,17.0016994,141.2169952,45.0441017,16.2171993,0.0
584.2050171,2323.8999023,114.6309967,354.6820068,230.0529938,34.4401016,578.901001,2520.8701172,113.362999,262.3460083,194.4960022,15.8151999,193.0189972,33.0449982,16.9838009,143.9230042,43.1655998,16.4113007,0.0
430.5710144,2338.3798828,89.5791016,319.5809937,227.3580017,28.4267998,425.9880066,2505.1000977,93.6779022,257.1199951,193.8959961,14.3949003,185.0800018,33.5792999,16.8314991,144.0480042,43.0742989,15.9117002,33.8
163.8849945,3394.0500488,39.3373985,533.6779785,174.8650055,7.8276601,184.4499969,2948.5900879,56.6166,376.8460083,145.7480011,3.78266,170.9550018,57.5186996,19.8204994,158.7279968,68.2806015,20.8803005,0.0
443.4769897,2314.6101074,84.4413986,289.1839905,215.0859985,28.2959995,441.3919983,2499.0200195,87.2649994,249.1069946,191.8139954,14.0031004,182.3269958,31.4018002,16.718399,141.5099945,44.9061012,15.4727001,0.0
303.7810059,3476.7900391,49.0527,485.6910095,164.8240051,11.1562004,312.5639954,3402.7099609,57.3432007,437.8710022,153.6269989,6.3326702,148.6560059,59.1175995,20.0974998,145.3970032,72.1939011,17.5865002,22.5
537.0219727,2292.6799316,107.0070038,320.8469849,236.0579987,33.2356987,543.9790039,2489.4199219,108.2389984,252.720993,194.3359985,15.3775997,196.9369965,31.1506004,17.1779995,142.6959991,42.3031006,17.0303993,33.8
164.7819977,3400.2299805,39.6244011,524.7020264,175.3899994,8.0173302,187.1699982,2889.0300293,57.5738983,361.8280029,144.4589996,3.6510201,169.0390015,57.4164009,19.7681999,157.9100037,67.768898,20.5863991,0.0
321.480011,3497.8400879,50.3937988,500.1530151,166.9450073,12.0591002,330.4689941,3300.7399902,62.2563019,412.2219849,150.5800018,5.9946799,152.0440063,60.6927986,20.1028004,145.9259949,74.5979996,17.1119995,22.5
380.9590149,2586.4299316,77.8921967,372.6549988,212.6710052,24.6716995,378.3349915,2690.6599121,81.6292038,318.4490051,187.7230072,12.9474001,185.2910004,38.0877991,17.7031994,149.0870056,47.8188019,18.0802994,33.8
395.0450134,2692.9599609,77.6605988,403.9769897,206.7539978,23.8101006,390.5920105,2871.4399414,80.9392014,341.9729919,184.5090027,12.7385998,179.7480011,41.5432014,18.3162994,144.602005,50.7277985,18.3801994,0.0
291.6350098,3443.4399414,46.9590988,502.7449951,160.9049988,11.4024,282.6520081,3544.3601074,53.0807991,470.1119995,161.6620026,7.0789099,161.2660065,58.4583015,20.2313004,150.727005,70.9729004,20.4078999,0.0
322.7890015,3501.4899902,50.5355988,502.3070068,167.2740021,12.1963997,331.9129944,3274.8400879,63.262001,407.5239868,149.9029999,5.9074702,153.2350006,60.9925003,20.1296005,146.378006,74.955101,17.2712002,22.5
457.1109924,2486.2700195,83.7229004,329.9419861,210.1730042,25.7763004,454.6619873,2583.7199707,87.8471985,265.9700012,190.3379974,12.5046997,172.272995,35.0667992,16.9834995,137.6069946,49.3746986,14.8423004,0.0
498.7479858,2292.6000977,99.8674011,317.3859863,249.951004,30.9123993,501.5939941,2458.3200684,101.3570023,244.7830048,195.1199951,14.9217997,202.7070007,29.3836994,17.1639004,145.0310059,44.1834984,17.8472004,33.8
376.7539978,3538.7600098,52.5050011,545.9979858,164.4989929,14.0516996,371.9450073,3272.1999512,67.6761017,409.6220093,149.2100067,6.8951998,162.0209961,65.0173035,20.0706005,146.246994,81.3761978,17.9880009,0.0
382.131012,2556.25,72.5218964,379.9060059,205.9720001,22.3038006,356.3840027,2632.4199219,79.1933975,286.8190002,186.3840027,11.0284996,182.1790009,37.9271011,17.0070992,143.0549927,50.4140015,16.2791004,0.0
338.6220093,2944.0,66.1504974,436.2479858,193.0910034,19.0839005,327.7890015,3025.3601074,70.7381973,368.927002,177.6329956,10.5319996,174.1089935,45.6515007,18.1107998,148.8890076,56.1861,18.6639004,11.3
340.3160095,3516.0300293,49.7425003,502.321991,158.2140045,12.1405001,331.0400085,3579.8601074,57.8839989,434.2869873,160.6269989,6.7870302,153.826004,62.1669006,19.6956005,145.121994,77.4372025,16.1203995,0.0
274.2600098,3480.0800781,48.3436012,495.2009888,172.102005,11.2069998,297.9190063,3095.5800781,64.831398,378.019989,146.154007,4.7613502,153.4530029,59.2463989,20.1692009,148.3959961,71.7256012,17.8938999,11.3
193.6790009,3403.0,42.0569,495.3340149,175.1260071,8.7326498,224.6840057,3063.7399902,56.7799988,393.8370056,147.6260071,4.1854701,160.8269958,57.6739006,19.6425991,154.651001,68.895401,19.6145992,33.8
498.2659912,2438.0600586,96.0105972,368.0629883,219.371994,28.9694996,486.67099,2553.8898926,98.5149994,271.4320068,191.1060028,13.5696001,188.6679993,35.0446014,16.9022999,143.7839966,46.1707001,16.1609993,22.5
137.8159943,3394.6101074,37.2883987,556.6530151,174.9530029,7.0170498,153.1900024,2874.2299805,57.4944992,362.5820007,144.1660004,3.34518,173.8170013,57.1934013,19.8616009,159.5630035,67.6063004,21.3526001,0.0
203.5809937,2587.8798828,57.7867012,362.8919983,202.3480072,19.5956001,165.654007,2654.3999023,63.8824005,298.4639893,187.9199982,10.7409,168.0950012,40.0553017,16.4846001,144.0950012,50.7667007,16.3029003,22.5
229.9819946,2637.9799805,54.3981018,358.8649902,187.9389954,17.0562,169.9329987,2682.9499512,64.0297012,302.79599,184.4340057,9.6375704,155.947998,41.3768997,16.7637005,138.5899963,52.3320007,15.3442001,22.5
361.571991,3527.6398926,51.8219986,539.5529785,165.5399933,13.6014004,361.5140076,3236.3898926,67.5385971,402.3619995,148.1349945,6.47896,160.8280029,64.2567978,20.0365009,146.2449951,80.0751038,17.9074993,11.3
300.730011,3470.2600098,48.7452011,482.8309937,163.8150024,11.0401001,308.9530029,3413.1298828,56.7274017,443.3110046,154.048996,6.4127598,149.7169952,59.1935005,20.1467991,146.0220032,72.1211014,18.1520004,22.5
184.2740021,3395.2700195,40.6963997,526.9450073,173.6269989,8.1289301,204.5899963,3123.6899414,54.7340012,414.5769958,149.3730011,4.3614202,170.4160004,57.950901,19.8675995,158.4850006,69.5921021,20.9006996,33.8
301.0539856,2637.2199707,59.4398003,405.1220093,201.3990021,18.6917992,262.4609985,2663.8999023,68.4623032,299.1069946,185.7039948,9.4743605,181.9320068,40.4678993,17.0293999,145.1069946,52.3764992,16.7367992,0.0
294.3280029,2663.5200195,58.8566017,414.6010132,203.6519928,18.3458004,253.1439972,2667.8000488,68.134201,301.3850098,185.9060059,9.0695601,182.6920013,41.1520004,17.0802002,145.1889954,52.9530983,17.0235004,11.3
282.2330017,2643.5800781,56.138401,405.5650024,198.4730072,17.8908005,241.7890015,2670.0300293,65.6516037,300.946991,185.3690033,9.2788401,181.2779999,40.7501984,16.9934006,145.6490021,52.528801,16.6429005,0.0
246.0090027,3463.8300781,45.8529015,476.6879883,171.7059937,9.5605202,260.993988,3344.1398926,56.2771988,437.2890015,153.6009979,5.4524999,152.9360046,58.8432999,20.4370003,147.2279968,70.7221985,19.4123993,11.3
565.8319702,2273.0300293,114.0930023,331.3200073,240.1130066,34.8213005,571.934021,2486.4199219,114.3440018,252.720993,195.7120056,16.1117001,197.6199951,31.5548992,17.1056995,143.7330017,41.2425003,16.8122005,0.0
261.4559937,3447.2299805,47.8106003,482.0400085,173.7649994,10.5924997,293.2340088,3197.3601074,61.2683983,403.0920105,149.3990021,5.0451798,147.2429962,57.7366982,20.1163006,146.8110046,69.998703,17.5265007,11.3
225.6820068,3404.3798828,42.4705009,519.4500122,164.654007,9.1134005,224.0370026,3531.1699219,50.7109985,470.1199951,164.1920013,6.3240099,165.4790039,58.2066994,20.4092999,152.6150055,70.1207962,20.8668995,0.0
395.6440125,2663.0300293,80.1274033,395.1619873,208.2839966,24.7362003,393.6539917,2803.8798828,83.1901016,332.7309875,184.5200043,12.9365997,180.1750031,40.6071014,17.3188992,145.2689972,49.9822006,18.0119991,0.0
357.2160034,3494.5,50.1618004,523.2979736,159.3079987,13.3458996,334.2969971,3576.3701172,59.6855011,447.2390137,159.9669952,7.2857299,165.6710052,64.5318985,19.9953003,147.003006,80.2751007,17.7033997,11.3
269.6749878,2916.9499512,55.8778,420.5150146,187.625,15.3448,256.1340027,2966.9799805,64.8211975,355.7520142,180.9900055,8.5516796,165.3849945,47.3312988,18.3999004,146.2709961,59.0371017,17.8694992,11.3
175.9389954,2738.2199707,40.9230003,429.5910034,192.6959991,13.8341999,120.4950027,2713.8999023,51.5611,317.7640076,184.4329987,7.5511699,178.6369934,43.7042999,17.0449009,147.9329987,55.4650002,17.3332005,0.0
141.673996,2746.4699707,43.8597984,402.6409912,191.4819946,13.8926001,93.3953018,2720.2399902,51.3709984,322.0559998,183.7769928,7.9580002,163.5820007,43.3861008,17.0951004,144.5339966,55.1596985,16.9941998,11.3
139.8930054,2741.8601074,43.653801,398.6910095,192.3370056,13.9082003,91.5395966,2715.4599609,51.1108017,319.75,183.7830048,7.9530401,163.8410034,43.1237984,17.0827999,144.2339935,55.2055016,16.9710007,11.3
180.4559937,2693.8701172,49.0945015,383.6239929,191.3939972,15.5221996,131.4089966,2698.5,57.1074982,312.5239868,184.026001,8.8025103,162.0269928,42.0175018,17.0069008,142.9250031,53.5508003,16.4652004,0.0
393.6099854,2552.0400391,75.6175995,387.0289917,208.4360046,23.1072998,366.4519958,2631.1398926,81.5296021,287.8009949,186.7059937,11.2146997,184.0240021,37.8614998,17.0620003,143.5350037,50.3045006,16.6429005,0.0
306.4330139,2968.4399414,60.0196991,428.5679932,188.0809937,16.6616993,297.5429993,3015.7299805,66.8181,375.9979858,178.1719971,9.3454905,170.9660034,47.469799,18.8075008,150.5610046,58.5867996,18.9491997,22.5
347.0069885,3510.4499512,50.5685005,507.8320007,161.5650024,12.5860996,340.8880005,3565.2099609,60.0761986,440.3940125,161.095993,6.7609,156.2899933,62.6885986,19.9445,145.4320068,77.8296967,16.8314991,0.0
206.5429993,2993.1201172,47.4730988,442.1650085,177.9360046,12.2139997,188.9680023,3083.7199707,55.6889992,387.4580078,173.3359985,6.8938999,163.8730011,50.301899,18.5732994,151.3070068,62.5583992,18.9097004,33.8
115.9260025,2929.25,37.8284988,443.4719849,186.6260071,11.2356997,79.9384995,2868.8400879,47.1559982,360.3559875,180.4290009,6.6852798,168.4909973,48.4303017,17.3416004,151.3130035,60.2617989,18.3346004,0.0
364.8160095,3508.5300293,51.1253014,522.6240234,160.3390045,13.4401999,348.8800049,3573.8200684,61.4836998,445.322998,160.1920013,7.15446,162.7460022,64.6773987,20.0471992,146.2120056,80.615799,17.3686008,11.3
220.5169983,3398.8701172,41.9738007,523.9069824,164.7689972,9.0105696,217.8480072,3529.8200684,50.1892014,470.821991,164.2169952,6.33741,166.4609985,58.0786018,20.4165993,153.0149994,69.9845963,20.9242001,0.0
290.6350098,2471.1899414,68.0042038,333.4330139,205.6820068,23.0921993,263.5119934,2613.4199219,73.1951981,281.6690063,189.1929932,12.1415997,169.5679932,37.0410004,16.3882008,142.7339935,48.2196999,15.7976999,33.8
225.522995,3424.9599609,43.2210007,507.4299927,167.7079926,8.7724304,232.3110046,3302.8200684,52.9327011,443.2309875,154.1450043,5.6991901,163.3280029,58.7532997,19.8171997,152.9700012,70.5254974,20.8325005,11.3
350.9769897,3166.1201172,61.9743004,492.7279968,188.6529999,17.8815002,328.0939941,3301.3999023,68.1496964,422.1040039,175.7039948,10.4132004,179.3300018,53.0096016,20.1303005,153.2920074,62.1385994,19.8446007,0.0
267.1159973,3425.1000977,44.5647011,530.1190186,162.1620026,11.2285995,245.6130066,3541.0200195,49.9729996,479.1459961,161.3699951,7.5655599,168.7380066,57.7639999,20.4055996,153.2290039,70.3150024,21.2999992,11.3
394.7210083,2369.8300781,81.9877014,315.9169922,219.5619965,26.5688,386.677002,2521.3601074,86.7909012,260.6430054,192.2980042,13.6394997,180.401001,34.1040001,16.7756004,143.2539978,44.4118004,15.7135,0.0
126.6989975,3168.4699707,37.5598984,507.2940063,181.0039978,9.2904196,97.7773972,2850.6101074,52.553299,354.0620117,162.5670013,5.0858402,164.9210052,52.4401016,19.2026005,151.8730011,63.6375999,19.4244003,0.0
283.7080078,2475.1298828,68.0969009,336.6749878,206.6809998,23.0765991,256.1910095,2614.6499023,73.1953964,283.0109863,189.3280029,12.1731997,170.3430023,37.2625008,16.4085999,143.0859985,48.2052994,15.9012003,33.8
223.2980042,3462.3500977,44.8644981,499.0509949,175.3690033,10.4302998,246.2940063,2866.4399414,65.6427994,337.3989868,141.8569946,3.7508299,158.3789978,58.2844009,19.4699001,152.1759949,68.8986969,18.8418999,33.8
149.7050018,3377.7900391,37.5051003,556.4719849,171.6329956,6.8334599,160.6600037,3066.0800781,53.1170998,404.5840149,149.0180054,4.2453198,173.2740021,57.4122009,19.8752995,158.4649963,68.4978027,21.5121994,0.0
224.1289978,2661.1699219,48.4903984,413.8680115,187.4470062,16.1776009,177.1459961,2688.7199707,58.6887016,309.5580139,184.1589966,8.9247599,182.7310028,41.5429001,16.9060993,150.7420044,52.3205986,17.0144997,0.0
201.1360016,3490.9899902,43.5802994,514.0280151,174.7630005,10.5384998,224.8179932,2871.6899414,65.9705963,334.75,140.197998,3.7075801,159.1419983,57.3330994,19.9785004,149.427002,68.3006973,18.5851002,33.8
559.5079956,2362.3999023,108.9670029,360.7330017,226.2910004,32.7509995,551.427002,2532.8100586,108.7580032,265.7449951,193.345993,15.0937996,191.6199951,33.7304001,16.9561996,143.9470062,44.2053986,16.3362999,33.8
215.8970032,3406.2399902,42.1287994,518.9979858,167.1560059,8.5622101,220.0670013,3282.9599609,51.6105003,442.7279968,154.2599945,5.8319898,166.0140076,58.3792992,19.8003006,154.3320007,70.0934982,21.0979004,11.3
320.7070007,3492.5900879,49.9429016,517.9039917,167.8609924,12.2905998,332.1279907,3198.3601074,64.9123993,395.6539917,147.2079926,5.7653999,156.3540039,61.7751999,19.9374008,145.7369995,76.1660995,17.5762005,22.5
205.5379944,2683.6999512,48.896801,400.901001,188.7929993,15.7086,155.3730011,2704.6999512,58.107399,314.1940002,184.223999,8.8403902,168.9660034,42.3100014,16.9564991,145.7129974,53.2178001,16.5359993,0.0
136.8630066,2766.2099609,37.4768982,430.25,189.8789978,12.8430004,74.7945023,2750.8999023,45.7578011,330.9349976,184.0720062,7.2185302,172.6150055,44.9308014,17.1233997,148.477005,57.5615005,17.8731995,0.0
107.0220032,2791.75,38.3386002,416.0050049,191.7039948,12.3186998,55.426899,2740.4499512,45.5444984,329.4410095,183.6320038,7.1051402,164.6150055,44.7137985,17.1492004,145.5500031,57.0438004,17.4305992,0.0
568.5679932,2279.8300781,114.2020035,333.0400085,238.3179932,34.7980995,573.7700195,2492.0800781,114.1869965,254.0339966,195.4600067,16.0620995,196.6849976,31.6889992,17.0926991,143.5079956,41.5900002,16.7546005,0.0
404.1719971,2359.2099609,82.6356964,312.0960083,219.5820007,26.9113007,397.0599976,2517.6201172,87.1603012,258.7609863,192.3179932,13.7227001,180.779007,33.6814003,16.7691994,143.052002,44.4197998,15.6823997,0.0
498.57901,2432.4299316,95.8634033,361.0580139,219.6390076,28.9944992,489.1340027,2551.3400879,98.3850021,269.7969971,191.1970062,13.6029997,188.022995,34.7818985,16.9027996,143.2220001,46.2005997,16.0921993,22.5
376.9070129,3541.7700195,52.5924988,548.0239868,165.0440063,14.1156998,373.2720032,3246.0300293,68.5394974,404.5270081,148.5559998,6.7830501,162.0509949,65.0086975,20.0725994,146.4660034,81.3075027,18.0583992,0.0
529.4650269,2401.6499023,102.538002,365.4259949,222.7460022,30.8626003,519.3339844,2543.8798828,103.6620026,268.8370056,192.1840057,14.3178997,190.2100067,34.4166985,16.9298,143.9210052,45.2145996,16.2588005,0.0
348.0079956,3508.6398926,50.8740005,509.0889893,162.5449982,12.6952,344.7569885,3561.7900391,60.8958015,441.3420105,161.2610016,6.7108402,156.5010071,62.7473984,19.9948006,145.5299988,77.8539963,16.9489994,0.0
253.9109955,3004.3798828,52.9639015,441.0069885,182.9680023,14.0952997,245.8159943,3063.6999512,61.4023018,382.7139893,175.0319977,8.03864,167.8099976,48.6646996,19.0107994,149.6799927,61.0525017,19.2304001,11.3
222.8200073,3488.1398926,44.8867989,510.1549988,173.6459961,10.9439001,245.5140076,2959.6101074,64.8789978,351.32901,142.2700043,4.2118101,157.552002,57.7610016,19.9554996,148.3910065,69.3735962,18.2574997,0.0
324.894989,3508.7099609,50.1199989,532.6129761,168.4600067,12.6843996,335.5020142,3117.2700195,68.3796005,379.7269897,144.897995,5.46277,159.302002,62.6393013,19.9971008,146.8179932,77.2188034,17.9990005,22.5
220.7879944,2717.9099121,46.9454994,424.2380066,197.8950043,15.2379999,171.5449982,2693.1499023,57.8008995,310.118988,185.048996,7.9319501,180.4530029,42.8508987,17.0571003,146.3860016,54.5527992,17.1166992,0.0
296.8080139,3453.3999023,48.3361015,476.2789917,160.4909973,10.7886,306.6019897,3430.3701172,56.0121994,452.0910034,154.7089996,6.5640602,149.3970032,59.4561005,20.2071991,146.3789978,72.0802002,19.0664005,22.5
400.8680115,2356.0900879,76.2387009,291.2120056,206.003006,26.2257004,394.0480042,2526.1599121,80.3660965,255.2749939,190.3289948,13.2363997,174.0189972,32.9328003,16.6242008,140.625,45.9067993,15.0312996,22.5
115.0459976,2970.6899414,37.1066017,451.2879944,186.0529938,10.7818003,84.0686035,2886.0300293,47.0065002,365.6260071,180.0679932,6.4864302,169.8659973,49.2237015,17.3892002,152.0950012,61.1363983,18.5319996,0.0
131.7920074,2772.5900879,37.3205986,428.7380066,190.2129974,12.7191,68.6607971,2762.6398926,44.7307014,334.6860046,184.095993,7.1544299,170.3829956,45.2331009,17.1634998,148.154007,58.3041992,18.0403004,0.0
301.0130005,3489.3701172,48.9332008,523.3200073,169.8289948,11.9834995,317.3619995,3084.8999023,67.0582962,374.5539856,144.2720032,5.0904198,157.6519928,61.3810005,19.9624996,146.8329926,75.1924973,17.9449005,0.0
369.5109863,2402.8601074,70.228302,299.3510132,200.5899963,24.4771004,357.6400146,2572.9499512,75.1156006,262.6480103,189.9179993,12.4218998,166.6790009,34.2136993,16.8178005,139.9989929,47.4926987,14.9730997,0.0
145.9389954,3428.5200195,38.6015015,537.1680298,177.6450043,7.81285,161.7400055,2624.9899902,61.9925003,303.7420044,139.6150055,3.00506,170.2070007,57.0415001,19.7723007,158.2700043,66.322998,20.9081993,0.0
395.0079956,3552.9799805,53.4336014,543.6079712,160.7920074,14.5460997,380.4920044,3575.5500488,65.1750031,452.6570129,159.1799927,7.6321702,164.2749939,65.8976974,20.2814007,146.8399963,82.8591003,17.8955994,0.0
477.4809875,2302.6398926,95.5165024,313.8760071,237.3059998,30.0923004,478.3609924,2476.9499512,98.1869965,248.2940063,194.5619965,14.7517004,193.4360046,31.2700005,16.9227009,144.3739929,43.2046013,16.4386997,33.8
238.1519928,2654.8000488,49.9608002,410.8540039,190.4279938,16.5035,192.6600037,2684.1101074,60.1371002,306.8150024,184.503006,8.9984503,181.701004,41.3227997,16.9160004,148.7649994,52.4030991,16.7605,0.0
488.0880127,2297.3200684,97.608902,315.4790039,242.5829926,30.4855003,490.019989,2468.7099609,99.7235031,246.5870056,194.8280029,14.8330002,197.2660065,30.4480991,17.0021992,144.6750031,43.5438995,16.9249992,33.8
337.0870056,2745.9099121,66.4047012,390.32901,195.8860016,20.3771,320.7929993,2912.4299316,72.2024994,346.493988,180.5709991,10.9631996,171.4759979,43.448101,17.9615993,143.8170013,53.9045982,17.8988991,22.5
312.756012,3488.5400391,49.7302017,492.2160034,165.8410034,11.4990997,321.7940063,3374.0600586,59.0270996,426.5539856,152.5579987,6.2087798,147.9100037,59.4502983,20.030899,144.6340027,72.9046021,16.7898006,22.5
273.0570068,3425.0200195,45.7088013,505.2909851,160.7850037,10.7960997,265.8699951,3542.8798828,51.9464989,473.5580139,162.1130066,7.0882602,161.7480011,58.2020988,20.3180008,151.076004,70.4356003,20.8311996,0.0
433.1789856,2508.8701172,82.9088974,377.177002,211.4069977,25.1690006,411.552002,2615.8400879,87.2276001,282.5159912,187.1060028,12.0628004,184.8480072,36.547699,17.0739994,142.8509979,49.3140984,16.5951004,33.8
420.9590149,2517.7600098,78.0208969,356.868988,207.5709991,23.8824997,405.0280151,2613.9199219,83.6106033,277.7739868,186.5919952,11.7435999,179.197998,36.5029984,16.9529991,140.5700073,49.6897011,15.6322002,33.8
390.6640015,3548.4599609,53.0545006,552.3439941,163.1699982,14.4545002,380.2690125,3322.5700684,67.219101,420.1900024,150.727005,7.40486,163.3439941,65.7237015,20.1119995,146.1929932,82.6521988,18.0764999,0.0
415.8580017,2352.1298828,88.2768021,323.3160095,226.0180054,27.9144993,409.8989868,2511.5200195,92.6718979,259.7879944,193.7749939,14.2799997,183.8809967,34.1446991,16.8299999,144.151001,43.1376991,15.9105997,33.8
163.8509979,3471.4899902,40.6805,523.2689819,178.720993,8.8405199,179.6809998,2525.3000488,67.4921036,272.8359985,136.4120026,2.6893301,165.2949982,57.2218018,19.6413994,155.826004,66.1079025,20.1933994,0.0
307.6600037,2634.2299805,60.6380997,405.0429993,202.302002,18.9906006,269.6350098,2661.8100586,69.4666977,298.5109863,185.8139954,9.5555601,182.2100067,40.3582001,17.0398998,144.9810028,52.2951012,16.7705002,0.0
323.3039856,3496.8701172,50.0509987,521.8759766,167.8739929,12.4278002,334.0849915,3182.1599121,65.7325974,392.4719849,146.7599945,5.73386,157.279007,62.0867004,19.9559002,146.0180054,76.5883026,17.6860008,22.5
423.8309937,2337.2700195,84.0064011,303.572998,219.3419952,27.6296005,419.0209961,2508.7399902,87.8503036,254.5359955,192.3150024,13.8936005,181.8730011,32.705101,16.7567997,142.5919952,44.4859009,15.6314001,0.0
479.0069885,2406.1899414,88.6307983,305.0710144,213.1239929,28.3246002,484.4930115,2535.0600586,91.3947983,254.8710022,190.75,13.4832001,174.8600006,32.8785019,16.8292007,136.8099976,47.4230995,15.085,22.5
529.9329834,2284.6599121,107.8320007,331.4679871,250.7480011,32.9353981,536.4910278,2461.6398926,110.6729965,247.4649963,196.7749939,15.6984997,200.772995,32.1004982,17.0632992,146.1410065,40.4538994,16.677,0.0
340.625,2458.5500488,66.2949982,316.54599,199.477005,22.7471008,322.3630066,2600.5200195,72.1575012,269.2999878,189.1779938,11.6746998,161.378006,35.6254005,16.7865009,139.4989929,48.7154007,14.9471998,33.8
397.3259888,3557.2099609,53.7085991,542.4689941,161.154007,14.6173,384.1830139,3573.6000977,65.5082016,451.9660034,159.2160034,7.6004701,163.8370056,65.8370972,20.2726002,146.9329987,82.7266998,17.8857002,0.0
