DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
204.4140015,89.5402985,122.2630005,56.343399,31.2262001,19.5837002,219.5820007,86.3448029,126.5,47.6739006,0.0,16.0280991,117.8889999,1542.1600342,14.5171003,128.6309967,115.4570007,140.7890015,123.4520035,1547.2199707,18.8143997,85.1298981,109.9840012,99.0582962,202.348999,47.5914993,27.0832996,188.3869934,61.0253983,22.2499008,16.9
197.5720062,113.098999,132.8930054,75.1761017,30.8134003,16.6741009,262.0950012,134.6459961,141.5630035,63.5172005,0.0,12.5019999,73.156601,1832.4599609,6.0626001,162.1730042,111.7089996,63.7117004,68.0044022,1682.8100586,6.02981,94.158699,94.3274994,34.0185013,210.2550049,55.2751999,29.7052994,192.598999,70.7789993,25.6135006,5.6
205.4629974,100.2350006,120.5240021,58.0863991,31.3911991,19.8701,223.5379944,98.2598038,122.3909988,46.4037018,0.0,15.4926004,124.7389984,1500.1300049,16.5561008,135.2709961,113.6139984,165.7220001,131.6959991,1519.7299805,21.0160007,86.8695984,107.4000015,110.0530014,206.776001,46.0429993,29.2891998,192.3540039,59.7033005,23.4580002,0.0
225.4589996,138.121994,117.6419983,62.9948997,33.8633003,18.1592007,252.9309998,143.9859924,127.2490005,52.0544014,0.0,13.3344002,119.6080017,1525.0699463,15.8848,145.6459961,107.6350021,158.0299988,124.6309967,1543.9399414,19.9239998,91.8171997,102.5780029,94.7764969,210.598999,50.3754997,34.5367012,196.8739929,68.2297974,26.4862995,0.0
203.9530029,102.5169983,122.2320023,52.2867012,31.1417999,18.4780006,232.3430023,99.2749023,136.3450012,42.8610992,0.0,14.8316002,95.4185028,1675.0699463,10.2658005,119.3460007,117.0559998,105.2089996,101.5540009,1554.9200439,12.5703001,84.7932968,110.5530014,80.6119003,202.8540039,48.6313019,24.8307991,201.4100037,61.0572014,22.2691994,0.0
196.9320068,104.612999,132.9389954,75.1643982,30.7647991,16.8635006,257.7399902,127.8610001,139.7220001,64.1259003,0.0,12.5530996,73.430397,1827.0899658,6.12081,160.9649963,111.3580017,63.0219002,66.7149963,1681.5400391,5.9758,94.0255966,94.1537018,32.4953995,210.3470001,55.9510002,29.1396999,191.8500061,71.8963013,25.5095005,0.0
195.9570007,108.1190033,129.052002,65.5543976,29.9526997,17.2810001,261.6199951,118.7509995,140.5850067,55.9221001,0.0,13.3722,80.463501,1778.9200439,7.5381298,145.9730072,115.4000015,77.2015991,78.6977997,1651.6999512,8.0137701,87.3902969,100.1930008,47.1216011,213.5059967,52.8787003,27.3941002,197.151001,66.764801,23.9304008,0.0
199.2910004,121.4029999,130.1069946,71.9776001,30.9344006,16.2917004,255.826004,140.2279968,144.6499939,64.1141968,0.0,11.2922001,75.373703,1789.6600342,6.4526501,150.1459961,106.6019974,55.2205009,69.4126968,1679.0200195,6.4389801,93.1036987,92.324501,23.8281002,211.276001,60.4693985,30.1858997,191.5829926,80.2630005,26.6105995,16.9
204.2030029,93.4243011,122.2340012,54.4850006,31.1872005,19.0056992,225.2339935,90.6588974,131.5140076,45.6246986,0.0,15.6534004,110.9029999,1589.1600342,13.0459995,124.9049988,116.4599991,129.0460052,115.5999985,1550.3800049,15.8885002,84.9944992,110.2689972,89.2344971,202.5200043,47.8555984,26.3924999,193.1309967,60.9721985,22.4246998,11.3
198.5549927,113.3799973,130.3170013,72.5017014,30.8505993,16.4880009,253.7389984,133.4329987,141.5140076,63.8569984,0.0,11.8998003,74.8755035,1802.4599609,6.4430099,152.9519958,108.427002,57.2778015,67.7742004,1676.6099854,6.1993799,93.0699005,92.2651978,27.7457008,211.1399994,59.0060997,29.2595997,192.1069946,76.8320999,26.2504997,0.0
