DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
370.4679871,3272.9299316,45.9322014,346.3380127,166.7879944,11.3164997,376.375,3175.1101074,52.5471992,287.7070007,154.5579987,6.3477101,63.8549995,3057.0800781,5.7548699,62.2652016,73.2233963,5.1145601,56.3520012,3120.4299316,5.1753998,67.6751022,70.5645981,3.8136401,148.6560059,59.1175995,20.0974998,145.3970032,72.1939011,17.5865002
540.5869751,2233.3898926,98.8280029,259.2319946,250.3110046,44.8166008,546.8179932,2418.7099609,93.6882019,195.5399933,224.1629944,32.0937996,137.2200012,1651.9399414,19.4570007,70.9481964,99.1738968,55.0200005,171.6549988,1405.5999756,29.1847,60.7574997,86.2879028,42.0228996,196.9369965,31.1506004,17.1779995,142.6959991,42.3031006,17.0303993
215.4440002,3248.5300293,38.3586006,342.3380127,175.2299957,10.8617001,247.1759949,2777.3400879,62.2359009,255.9889984,147.0599976,6.0085001,63.3578987,2907.2299805,5.4819598,57.5611,37.3535004,4.8998299,67.8158035,2907.1599121,6.08254,66.8766022,37.2938995,4.2557402,169.0390015,57.4164009,19.7681999,157.9100037,67.768898,20.5863991
386.4349976,3275.5300293,45.1259003,346.7009888,167.4019928,11.2983999,390.730011,3099.8601074,57.0452995,280.4620056,151.8679962,6.3210902,65.2733994,3148.6201172,5.9990301,63.2672997,64.1580963,5.1431098,55.151001,3310.7399902,5.3597398,67.3280029,61.6076012,3.64431,152.0440063,60.6927986,20.1028004,145.9259949,74.5979996,17.1119995
448.4660034,2608.0200195,77.014801,289.1990051,249.003006,44.6292992,442.4869995,2611.75,80.0576019,228.6450043,223.0189972,31.2423992,111.810997,2475.9499512,14.8030996,74.0094986,58.5376015,51.6511993,164.4089966,2438.5500488,23.8967991,62.2900009,52.6385002,40.1208,185.2910004,38.0877991,17.7031994,149.0870056,47.8188019,18.0802994
452.6000061,2686.2700195,75.8604965,296.927002,233.3529968,42.1543999,452.8559875,2759.7600098,77.6088028,244.1840057,214.345993,29.0557003,104.3180008,2588.9599609,13.4681997,73.9220963,60.5345993,44.2491989,156.4290009,2545.5100098,22.5923996,65.8551025,57.2113991,34.2877007,179.7480011,41.5432014,18.3162994,144.602005,50.7277985,18.3801994
373.0100098,3282.1499023,47.4449997,347.1099854,165.9400024,11.6576996,358.2860107,3339.2900391,51.3998985,306.9460144,162.6069946,6.7557001,62.9673004,3103.5500488,5.7009401,63.2383995,54.9874001,5.0054402,56.9728012,3138.6398926,5.6069698,67.6339035,54.2098007,4.1194301,161.2660065,58.4583015,20.2313004,150.727005,70.9729004,20.4078999
387.4320068,3276.2399902,45.0760994,346.7720032,167.6190033,11.2969999,391.4030151,3080.6101074,58.1310997,279.0220032,151.2870026,6.3162599,65.4849014,3166.1599121,6.0392098,63.4252014,61.2588997,5.1317101,55.3003998,3341.6899414,5.4597998,67.2509995,58.9418983,3.6326301,153.2350006,60.9925003,20.1296005,146.378006,74.955101,17.2712002
476.4330139,2345.7600098,75.4658966,259.3789978,227.7369995,40.5926018,483.9830017,2492.6298828,77.9757996,198.4279938,215.1390076,29.5153999,126.2050018,1558.8699951,17.4680996,64.8660965,86.0950012,44.6516991,127.2819977,1420.7600098,19.0594006,60.4992981,88.6499023,35.5405998,172.272995,35.0667992,16.9834995,137.6069946,49.3746986,14.8423004
531.6699829,2295.0200195,93.6025009,262.269989,265.973999,45.530201,532.6010132,2405.1499023,93.7099991,195.3399963,229.2720032,32.2980003,130.7810059,2437.5300293,18.4302998,76.0458984,62.0526009,60.3429985,200.3430023,2023.6600342,30.5571003,60.5937004,54.6581993,45.5004997,202.7070007,29.3836994,17.1639004,145.0310059,44.1834984,17.8472004
454.4670105,3281.1999512,44.5219002,349.2950134,165.9060059,11.6788998,431.6210022,3077.4799805,60.0797997,278.8980103,149.2669983,6.4349298,67.7983017,3382.6499023,6.5794601,66.2851028,47.1925011,5.04145,57.0870018,3675.7099609,6.5615301,68.0246964,46.1785011,3.41031,162.0209961,65.0173035,20.0706005,146.246994,81.3761978,17.9880009
413.1839905,2361.4099121,61.9267006,261.0809937,218.0630035,40.4099007,405.42099,2535.4099121,68.3507004,202.6660004,208.6829987,30.1849995,120.2959976,1596.3199463,16.3313007,61.4828987,64.5278015,40.5223999,108.1689987,1510.2700195,14.7034998,60.8400993,74.4094009,31.6119003,182.1790009,37.9271011,17.0070992,143.0549927,50.4140015,16.2791004
412.401001,2835.6298828,64.5133972,316.2929993,221.2180023,39.0695,394.1719971,2912.0200195,68.5865021,261.1719971,208.477005,27.0291996,91.6809998,2664.6599121,11.2108002,72.2595978,57.8989983,38.9714012,114.7409973,2582.9199219,15.6528997,66.9124985,55.5620995,30.0268002,174.1089935,45.6515007,18.1107998,148.8890076,56.1861,18.6639004
413.6210022,3280.1699219,44.6696014,345.7659912,160.9100037,11.4693003,405.7860107,3360.8999023,52.206501,298.8599854,160.3090057,6.6632299,64.6087036,3171.5700684,5.9345899,63.0368004,72.5854034,5.2425799,52.5960007,3280.3500977,4.9711199,67.7823029,68.0067978,3.6501801,153.826004,62.1669006,19.6956005,145.121994,77.4372025,16.1203995
330.9609985,3267.4199219,44.5503998,345.3009949,171.0209961,11.1556997,351.7420044,2944.0400391,62.7481995,268.881012,148.6920013,6.22861,65.5385971,3085.4899902,5.9446201,61.9309998,53.4868011,5.1623602,57.2494011,3241.4399414,5.5976501,67.0322037,52.0658989,3.8122301,153.4530029,59.2463989,20.1692009,148.3959961,71.7256012,17.8938999
246.0279999,3251.6000977,40.0957985,342.3640137,174.7929993,10.9043999,278.5740051,2909.3000488,58.1851006,267.6119995,150.6710052,6.0405502,63.6057014,2928.3400879,5.50667,58.089901,39.8563004,5.2656398,71.6790009,2913.3898926,6.5430398,67.0345001,40.2681007,4.3347201,160.8269958,57.6739006,19.6425991,154.651001,68.895401,19.6145992
487.5159912,2225.6398926,81.1287003,256.0379944,228.173996,42.3586006,492.2720032,2458.3500977,80.218399,195.7749939,213.7259979,31.1364994,135.6230011,1442.3800049,18.9290009,65.4660034,75.1156998,46.0265999,135.6150055,1258.5500488,20.7588005,60.4603004,76.5650024,35.4872017,188.6679993,35.0446014,16.9022999,143.7839966,46.1707001,16.1609993
187.5,3246.0100098,36.8319016,342.480011,174.7960052,10.8815002,220.3200073,2770.4899902,63.4339981,255.9230042,146.8860016,6.0262499,62.7099991,2896.2800293,5.4119701,57.658699,37.3212013,4.6947699,68.7032013,2842.0300293,5.9204502,66.873497,37.3755989,4.1352901,173.8170013,57.1934013,19.8616009,159.5630035,67.6063004,21.3526001
353.2009888,2585.5700684,61.5424004,270.8999939,236.4440002,42.1181984,267.3460083,2577.6699219,66.8231964,214.0180054,220.7449951,30.7696991,101.723999,2354.7399902,13.3598003,68.6858978,57.6489983,46.4617996,116.7509995,2384.2900391,17.7474995,60.8704987,53.0261993,35.8880005,168.0950012,40.0553017,16.4846001,144.0950012,50.7667007,16.3029003
362.677002,2553.2299805,51.0554008,265.0360107,208.2879944,39.702301,273.4890137,2586.0400391,62.3656006,207.0379944,210.4409943,29.4745998,101.8259964,2075.8300781,13.2863998,60.2893982,42.8078995,35.9821014,93.6488037,2128.1699219,11.1473999,61.0262985,45.1661987,27.4522991,155.947998,41.3768997,16.7637005,138.5899963,52.3320007,15.3442001
434.8609924,3276.5500488,44.1842003,348.6090088,166.5670013,11.6433001,420.1830139,3049.1298828,60.7050018,276.4549866,148.6459961,6.4110699,67.5865021,3336.8300781,6.4904599,65.7257996,48.5415993,5.0711498,56.3291016,3613.5400391,6.30265,68.0438004,47.3445015,3.46017,160.8280029,64.2567978,20.0365009,146.2449951,80.0751038,17.9074993
368.0969849,3273.0700684,46.1753006,346.4070129,166.5050049,11.3432999,373.7019958,3182.3898926,52.1110992,289.098999,154.8320007,6.3589001,63.5307999,3056.9699707,5.7115202,62.3240013,71.2059021,5.08284,57.3431015,3098.6101074,5.2897902,67.6816025,68.9722977,3.8540001,149.7169952,59.1935005,20.1467991,146.0220032,72.1211014,18.1520004
237.6640015,3249.2199707,38.4272995,342.7390137,173.7810059,10.8677998,262.3789978,2959.7700195,55.7466011,271.7279968,152.2109985,6.0647898,63.0256004,2910.5800781,5.4408898,57.8442001,41.5919991,4.84583,74.1628036,2832.8500977,6.5170298,66.860199,41.9681015,4.1894398,170.4160004,57.950901,19.8675995,158.4850006,69.5921021,20.9006996
356.8500061,2419.9299316,48.8083,260.5509949,213.2310028,39.6320992,332.3670044,2557.5300293,60.8171005,204.2220001,205.3320007,29.7231007,115.6569977,1680.1400146,15.4076996,60.3054008,57.3013992,37.6239014,89.2332993,1667.8299561,10.9594002,60.7683983,66.379303,29.1627998,181.9320068,40.4678993,17.0293999,145.1069946,52.3764992,16.7367992
340.5509949,2399.8798828,45.9429016,259.0010071,213.7709961,39.6123009,314.0329895,2557.7900391,59.3289986,203.9299927,203.7050018,29.5970993,117.8310013,1651.1199951,15.6962004,60.2580986,59.2625999,37.2771988,77.5709,1629.2399902,9.5761099,60.7629013,65.8096008,28.7607994,182.6920013,41.1520004,17.0802002,145.1889954,52.9530983,17.0235004
350.6629944,2448.9399414,47.0222015,261.3529968,211.4600067,39.4076996,323.0580139,2563.6201172,59.6427002,204.8439941,205.3390045,29.6686001,113.0289993,1720.9100342,14.9719,59.9603996,53.669899,37.0126991,90.8395004,1737.4000244,10.7897997,60.7453995,64.4033966,28.7252007,181.2779999,40.7501984,16.9934006,145.6490021,52.528801,16.6429005
301.6900024,3261.6398926,43.532299,344.3320007,171.3950043,11.0846996,316.4930115,3129.3701172,52.8064003,286.3259888,155.7149963,6.23843,62.9193001,2977.5,5.5121398,60.9280014,71.5270004,5.0585098,70.5761032,2883.2700195,6.2653799,67.2801971,70.9541016,4.0654101,152.9360046,58.8432999,20.4370003,147.2279968,70.7221985,19.4123993
556.309021,2180.4799805,102.0859985,258.8299866,249.9149933,44.6068993,559.7659912,2414.8601074,95.827301,195.0279999,224.7980042,32.0374985,140.552002,1700.6099854,20.0379009,71.3946991,89.6437988,54.6786003,184.2019958,1432.9000244,30.4890003,60.6861992,79.2434006,41.7910995,197.6199951,31.5548992,17.1056995,143.7330017,41.2425003,16.8122005
318.4760132,3263.0500488,44.9090004,344.7600098,172.1060028,11.1162996,343.9970093,3020.3400879,58.3941002,276.3009949,151.9900055,6.2273798,64.873497,3014.2299805,5.8049402,61.243,58.2983017,5.34237,63.1074982,3096.4099121,5.8954902,67.1832962,57.3068008,3.9377799,147.2429962,57.7366982,20.1163006,146.8110046,69.998703,17.5265007
297.1799927,3264.7600098,43.4791985,344.4809875,167.7440033,11.3671999,297.3859863,3331.3100586,50.4171982,306.0090027,164.8950043,6.6374402,61.6972008,2997.4899902,5.3712602,61.6720009,53.4648018,4.8993502,68.2276001,2907.0800781,6.2181802,67.1230011,53.5210991,4.1894002,165.4790039,58.2066994,20.4092999,152.6150055,70.1207962,20.8668995
458.4869995,2652.7299805,77.0803986,291.9630127,236.4810028,43.3750992,452.2820129,2694.7299805,79.3770981,236.4759979,215.6239929,30.3642998,107.0950012,2554.25,13.9988003,73.6509018,60.524601,47.2900009,163.2799988,2505.0200195,23.5021,64.6224976,55.7877007,36.5363998,180.1750031,40.6071014,17.3188992,145.2689972,49.9822006,18.0119991
436.3380127,3286.0,44.8120003,347.9020081,161.8430023,11.7131004,411.9660034,3361.8200684,53.5652008,302.5610046,160.2149963,6.7449598,64.9291992,3328.0800781,6.07443,66.7272034,54.1502991,5.1675501,57.3288002,3507.5200195,5.87925,67.2102966,51.7832985,3.4655099,165.6710052,64.5318985,19.9953003,147.003006,80.2751007,17.7033997
361.8340149,2823.5100098,53.8515015,298.3070068,217.6369934,38.4920006,338.8930054,2845.6999512,62.4248009,250.1049957,209.5709991,26.4575005,88.0208969,2520.1000977,10.5908003,69.2213974,59.5124016,37.1021996,100.9309998,2436.0600586,12.6975002,64.5428009,57.5662994,28.3579998,165.3849945,47.3312988,18.3999004,146.2709961,59.0371017,17.8694992
286.4620056,2547.8898926,34.1058006,262.2290039,206.5879974,38.5824013,224.052002,2597.3701172,50.8381004,208.0330048,202.8939972,29.1702995,103.8170013,1934.1899414,13.3198996,59.039299,46.7336006,33.7170982,70.7489014,2040.0799561,7.1251302,60.7102013,53.2647018,25.9810009,178.6369934,43.7042999,17.0449009,147.9329987,55.4650002,17.3332005
295.7279968,2652.3798828,47.3717003,268.0700073,216.4779968,40.0822983,198.8240051,2616.7199707,54.6962013,214.7709961,210.4570007,29.6937008,91.6976013,2312.8601074,11.5158005,62.5632019,47.4272995,37.5536003,87.3964005,2383.1398926,11.5348997,61.0769005,45.7285004,28.9022999,163.5820007,43.3861008,17.0951004,144.5339966,55.1596985,16.9941998
296.9450073,2660.2800293,47.645401,268.5029907,218.8609924,40.4095001,198.3769989,2615.1298828,55.1860008,214.9400024,211.3880005,29.8591003,90.7477036,2344.5700684,11.3659,63.1044006,48.7050018,38.6245995,88.1746979,2414.9699707,11.7393999,61.1078987,46.7809982,29.7299995,163.8410034,43.1237984,17.0827999,144.2339935,55.2055016,16.9710007
327.302002,2615.3500977,50.5182991,268.0270081,218.7359924,40.638401,238.029007,2603.2900391,58.8422012,213.5079956,212.2400055,30.0028992,95.3873978,2239.1799316,12.1917,63.0820999,49.1295013,39.3082008,94.9520035,2286.3500977,12.4392996,61.1259995,47.5780983,30.2982998,162.0269928,42.0175018,17.0069008,142.9250031,53.5508003,16.4652004
414.1159973,2326.5300293,62.722599,260.0799866,219.0559998,40.4976006,404.8649902,2533.1298828,68.6174011,202.401001,208.1320038,30.1630993,123.2360001,1575.2800293,16.8022003,61.6781006,66.1568985,40.6416016,106.0830002,1459.8100586,14.6515999,60.8498001,72.8547974,31.5678005,184.0240021,37.8614998,17.0620003,143.5350037,50.3045006,16.6429005
382.7309875,2872.8500977,57.5657997,312.9660034,216.9830017,38.3947983,368.947998,2892.3999023,64.4748993,261.3370056,207.1719971,26.6849003,89.231102,2603.0700684,10.6843996,70.2479019,57.610199,36.4267006,101.0920029,2544.4099121,13.0716,65.4184036,55.257,28.1397991,170.9660034,47.469799,18.8075008,150.5610046,58.5867996,18.9491997
418.7489929,3278.2399902,44.5946999,346.053009,163.3320007,11.5254002,410.3359985,3352.7399902,53.4178009,301.3890076,161.3650055,6.6774001,65.4642029,3216.7800293,6.06604,64.5544968,64.2210999,5.2453499,54.2579994,3381.1398926,5.3467202,67.3760986,61.0517006,3.6482301,156.2899933,62.6885986,19.9445,145.4320068,77.8296967,16.8314991
299.3720093,2908.8000488,48.2491989,316.723999,206.9420013,35.9365997,262.1239929,2969.5300293,55.0196991,267.5559998,200.5050049,26.4733009,78.8714981,2568.7600098,8.85427,64.3104019,54.4813995,29.8216991,82.0835037,2556.1599121,10.0275002,65.7369003,53.6716995,23.4274006,163.8730011,50.301899,18.5732994,151.3070068,62.5583992,18.9097004
247.6439972,2809.7099609,40.9317017,283.8919983,208.923996,37.1055984,174.1889954,2749.5900879,50.4940987,231.8800049,203.9609985,28.1706009,86.0792999,2435.2099609,10.0388002,61.1439018,44.9007988,32.0489998,69.427002,2498.2900391,8.5320997,60.4175987,43.7499008,24.9034004,168.4909973,48.4303017,17.3416004,151.3130035,60.2617989,18.3346004
441.2820129,3284.6999512,44.6372986,347.4509888,162.3569946,11.6424999,421.3089905,3360.5,54.1847992,302.5100098,160.5720062,6.7203898,65.5964966,3330.3100586,6.1732502,66.4868011,54.9776993,5.1805501,57.0410995,3538.0200195,5.94345,67.1569977,52.7151985,3.48209,162.7460022,64.6773987,20.0471992,146.2120056,80.615799,17.3686008
292.9259949,3264.4199219,43.2537003,344.5409851,167.8439941,11.3649998,292.4060059,3330.8300781,50.2971001,306.0029907,164.9320068,6.6381302,61.5766983,2996.4799805,5.35219,61.6605988,52.0530014,4.8907399,68.6298981,2903.6499023,6.2561998,67.0895004,52.1833992,4.1944499,166.4609985,58.0786018,20.4165993,153.0149994,69.9845963,20.9242001
413.1130066,2514.7700195,70.6317978,272.0249939,248.5399933,43.8297005,357.2820129,2556.7299805,74.7240982,214.1210022,226.1390076,31.6975002,109.7279968,2306.6201172,14.8170996,71.6141968,65.6857986,52.3608017,138.9259949,2283.5200195,21.6102009,61.0196991,59.8609009,40.6250992,169.5679932,37.0410004,16.3882008,142.7339935,48.2196999,15.7976999
286.7919922,3259.8601074,42.0942993,343.993988,170.2769928,11.1332998,296.8919983,3090.4099121,51.5611992,283.2189941,155.0870056,6.1809902,61.8580017,2961.2299805,5.32798,59.5810013,60.0083008,4.86202,70.5119019,2856.1201172,6.2364402,67.5817032,59.7359009,4.1532102,163.3280029,58.7532997,19.8171997,152.9700012,70.5254974,20.8325005
429.8529968,2961.8200684,60.3171005,327.9379883,187.3890076,14.1506004,398.0,3133.0400391,65.3087006,281.7269897,175.3540039,7.9307499,98.6378021,2892.3100586,12.1282997,68.9223022,46.839901,13.6156998,96.3352966,2955.9099121,13.2052002,66.3630981,45.2397995,10.2591,179.3300018,53.0096016,20.1303005,153.2920074,62.1385994,19.8446007
360.3160095,3290.6101074,48.0251999,348.276001,166.9250031,11.6293001,328.9849854,3340.9899902,50.9721985,307.9859924,162.8329926,6.7594099,61.9123993,3136.9699707,5.6237798,63.6063995,45.9146004,4.8775001,60.7476006,3142.0800781,6.2259598,67.3504028,46.2871017,4.11763,168.7380066,57.7639999,20.4055996,153.2290039,70.3150024,21.2999992
