Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.417484,76.2024002,0.532095,203.1470032,66.3022995,6.0775199,0.369879,54.9342995,0.408356,128.5319977,45.9410019,2.7826099,211.2879944,64.6996002,38.577301,196.8840027,73.971199,41.2081985,0.0
0.326356,52.4057007,0.524723,124.427002,38.8471985,2.9073801,0.236794,46.6903,0.410152,101.1309967,44.0750999,1.89417,210.1759949,64.2317963,38.4972,199.0619965,72.7037964,41.1506004,18.0
0.285713,56.0906982,0.4519,136.9409943,43.5937996,3.4087999,0.254311,47.5233002,0.319032,105.5670013,44.4095001,2.0320101,211.1809998,63.4838982,38.5349998,201.1710052,69.7708969,41.2687988,27.0
1.18795,90.2595978,1.3138,212.0180054,45.3274994,5.8502102,1.3350101,88.4692001,1.48311,177.1779938,43.8653984,3.9258599,219.1150055,79.4048996,39.4827003,210.1790009,90.7375031,42.5996017,9.0
0.400256,67.2585983,0.520275,171.8549957,55.2599983,4.71029,0.346347,53.0606003,0.423151,121.2399979,45.2663994,2.4946201,210.3000031,64.2435989,38.5110016,193.7169952,74.7218018,41.1104012,18.0
0.31874,61.1279984,0.506896,151.0059967,48.7162018,3.8755,0.283835,49.6666985,0.338775,111.7969971,44.7886009,2.2240701,211.154007,63.5884018,38.5313988,197.3269958,71.2975006,41.328701,0.0
0.514424,73.0938034,0.560034,189.75,59.3820992,5.3386102,0.472583,59.3037987,0.474404,136.802002,47.7741013,2.8731201,210.0709991,65.1384964,37.9491997,194.1080017,77.5789032,40.2318993,9.0
1.18019,88.2194977,1.29862,206.4700012,43.0699005,5.22295,1.2707601,85.2494965,1.29414,173.7539978,43.7260017,3.7248499,218.1519928,75.9094009,39.4019012,203.9219971,86.5177994,42.3177986,0.0
0.43113,67.6729965,0.539272,174.7149963,55.5099983,4.7926798,0.379516,54.1659012,0.44102,124.7799988,45.3331985,2.5855,209.9320068,64.536499,38.4943008,192.6549988,76.3911972,40.9940987,0.0
0.637605,69.629303,0.774896,163.602005,46.9984016,3.8717599,0.51216,70.2572021,0.729711,149.897995,53.2034988,3.0692501,218.3739929,66.245697,38.1904984,195.3419952,81.2621994,43.1026001,27.0
0.751449,73.6122971,0.766683,178.6009979,49.4737015,4.2330399,0.651076,72.7344971,0.746629,163.6920013,53.9614983,3.40238,219.4120026,68.0577011,38.5483017,198.6629944,81.2036972,41.3969002,9.0
1.19375,87.6704025,1.25814,211.2169952,44.4995995,5.1588202,1.20327,82.9488983,1.20454,171.5039978,43.7417984,3.73473,218.9259949,79.7173004,39.3582001,210.7749939,84.296402,42.3390007,0.0
0.970219,80.2034988,1.19021,185.0240021,45.0475998,5.14013,0.792143,76.4375,1.0451601,158.9060059,44.0014,3.51443,218.779007,76.9567032,39.3455009,208.576004,88.3098984,42.5662003,27.0
0.926088,75.987999,0.96007,178.9989929,43.6058006,4.2416101,0.803312,72.6692963,0.835305,154.6159973,43.8082008,3.2421601,217.2359924,72.4481964,39.1637993,202.2380066,80.9876022,42.0587006,0.0
0.316469,60.9474983,0.497994,151.496994,48.6913986,3.93732,0.28128,49.5172005,0.330596,111.7050018,44.7785988,2.22751,211.2330017,63.5657997,38.5381012,198.548996,71.3153,41.3102989,0.0
1.11901,87.0511017,1.21851,204.2570038,46.0712013,5.171,1.06182,81.0774002,1.17129,168.3240051,44.0340996,3.7349501,219.1000061,82.1838989,39.331501,221.1269989,84.1724014,42.8476982,9.0
1.1467201,89.9524994,1.13362,212.0650024,44.5457993,5.4130802,1.22167,84.5058975,1.28552,172.6009979,43.7817993,3.79515,219.279007,79.8851013,39.4253998,213.4629974,87.8468018,42.5931015,0.0
0.850029,77.3408966,0.992159,183.2389984,47.6451988,4.5324202,0.699254,76.3674011,0.882632,163.5130005,49.4364014,3.4316299,222.8880005,71.4001007,40.5423012,204.9089966,83.1685028,43.3830986,18.0
0.570501,72.5186005,0.609813,186.9730072,57.0844994,5.1828699,0.52704,60.8741989,0.507191,140.4649963,47.7442017,2.9432299,209.7949982,66.2714005,37.9291,193.7319946,79.7533035,40.1785011,0.0
1.02882,87.0194016,1.21869,200.0809937,48.3394012,5.9412599,0.878222,78.7851028,1.11813,163.4799957,44.2192993,3.66506,219.1390076,80.7639999,39.3796005,210.2940063,90.3669968,42.6183014,27.0
0.283244,56.2877007,0.446432,138.3110046,43.9081993,3.48967,0.251648,47.4252014,0.311555,105.6660004,44.4333992,2.0483699,211.2350006,63.4578018,38.5393982,201.9839935,69.8927002,41.267601,27.0
1.20293,88.5186996,1.3648,206.7839966,43.5295982,5.39537,1.33455,87.1480026,1.37844,176.0850067,43.7661018,3.78104,218.2420044,75.4702988,39.4283981,203.5700073,87.6678009,42.3591995,0.0
0.822971,75.7036972,0.834993,185.9389954,49.8623009,4.4521499,0.76296,73.9882965,0.829502,166.276001,51.612999,3.50056,219.3860016,69.8209,39.7272987,202.0630035,80.7273026,42.924099,9.0
1.11801,91.7645035,1.43011,217.4620056,49.660099,7.0320101,1.13116,87.1856995,1.57385,173.2100067,44.0965004,4.2211399,220.8280029,87.9638977,39.5545006,222.0220032,95.4779968,42.9588013,0.0
0.934067,75.4819031,1.27188,174.2640076,42.4875984,4.7841401,0.730768,75.8686981,1.0694,156.5330048,43.8616982,3.4972899,219.1069946,75.0870972,39.3895988,209.572998,88.9240036,42.6894989,0.0
0.363391,63.0449982,0.501295,156.3569946,50.4945984,4.0646,0.309703,51.210701,0.404948,115.314003,44.9528999,2.3112099,210.4060059,63.8390007,38.5098,193.9889984,73.4040985,41.2248993,0.0
1.13764,91.7574005,1.3085099,217.9929962,48.3992996,6.59657,1.22855,87.9014969,1.55027,175.2949982,44.031601,4.1006799,220.2899933,85.5233994,39.5331993,218.7899933,94.2882004,42.8828011,0.0
0.739518,72.5716019,0.838434,171.871994,46.9678993,4.12082,0.599969,72.3984985,0.792974,156.9779968,50.1152992,3.2248499,219.5240021,68.035202,39.6691017,198.8769989,81.8145981,43.8937988,18.0
0.368796,57.9914017,0.536417,141.1069946,44.5057983,3.4570899,0.29192,49.7769012,0.429653,110.2809982,44.5359993,2.13905,209.8769989,64.1936035,38.4822006,194.5169983,74.4520035,41.0835991,27.0
1.24123,89.0981979,1.41113,208.375,44.3300018,5.5882401,1.4130599,89.3422012,1.4727401,178.9029999,43.8082008,3.86377,218.6170044,76.4701004,39.4595985,205.7369995,88.7786026,42.4453011,0.0
1.20157,86.5014038,1.40727,201.5110016,41.8591995,5.0099201,1.28391,84.9681015,1.2656699,173.6840057,43.6724014,3.6398301,217.121994,73.5429001,39.3683014,196.7830048,84.8364029,42.0875015,0.0
0.289511,55.3381996,0.467556,132.4750061,42.464901,3.1393399,0.260228,47.6414986,0.336908,104.8820038,44.3237,1.9757299,211.0070038,63.6288986,38.5214005,198.6390076,69.2633972,41.2691002,27.0
0.555798,73.3937988,0.614841,194.9989929,59.7258987,5.5825,0.522929,60.351799,0.481417,142.0590057,47.8734016,3.07828,210.2740021,66.5345993,37.9838982,196.0500031,79.6134033,40.3194008,27.0
