Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.579584,122.6719971,1.32552,249.4459991,50.2247009,5.1521101,0.6804,96.7146988,1.51158,182.8370056,47.9131012,3.1510899,166.6990051,40.5084,16.8258991,142.746994,51.8410988,15.7006998
0.569079,138.7779999,1.31576,249.4190063,66.1200027,7.0694799,0.706055,97.5578995,1.50985,175.1130066,53.7529984,3.5552499,184.9859924,36.6615982,17.0774994,142.9880066,49.3889008,16.6375008
0.744743,102.2639999,1.58868,241.9389954,40.0340004,4.3645301,0.706492,88.5432968,1.32013,204.5789948,37.7863007,3.0815301,148.7440033,57.9389992,20.1257992,147.4349976,70.1688004,17.6606998
0.826233,148.6999969,1.36304,252.4179993,64.6970978,7.1192002,0.911129,123.2969971,1.53635,182.0919952,57.8539009,3.73915,170.7070007,37.4682007,16.4220009,143.3090057,48.2607994,15.9694004
1.10769,54.9099007,1.7294101,230.9779968,13.9207001,2.609,0.830042,97.2362976,1.32664,226.6000061,36.3741989,3.41611,168.298996,57.9454002,20.4218006,152.9700012,70.5077972,21.1406994
0.749876,99.5793991,1.59585,241.7200012,39.5780983,4.3976302,0.698582,86.9918976,1.32038,203.8220062,37.0004005,3.09535,147.5140076,58.4505997,20.1082993,145.697998,71.1517029,17.1739006
0.557161,134.7350006,1.31371,249.6849976,61.3727989,6.4510698,0.691671,95.8282013,1.51062,176.3070068,51.5937996,3.4238801,182.2120056,38.0533981,17.0081005,143.1790009,50.5018005,16.3043003
0.965654,112.6470032,1.66878,239.1569977,43.7770004,5.3062301,0.936672,92.1678009,1.34149,206.1269989,33.5388985,3.1442599,160.8269958,64.1858978,20.0373001,146.3849945,79.9199982,17.9503994
0.635706,127.1050034,1.3322099,249.2879944,52.6896019,4.96491,0.757521,101.1350021,1.51613,187.6759949,49.0371017,3.3210199,164.3300018,43.0402985,17.0811996,144.1490021,55.4361,17.0063
0.744115,101.3840027,1.54298,264.5920105,38.6040993,4.4419599,0.769947,93.0152969,1.26974,205.4649963,38.3064995,3.1284599,156.9230042,57.5898018,19.948,148.4199982,69.094101,18.2462997
1.0211101,57.6893997,1.71424,230.4100037,21.0203991,2.9087801,0.737625,91.4073029,1.32591,224.2810059,35.8128014,3.3886001,159.3710022,58.4333992,20.2819004,150.2180023,70.6791,20.6243
0.647346,149.9570007,1.33483,248.2850037,78.103302,9.0560102,0.652237,112.6999969,1.51568,169.901001,62.0940018,3.9700501,189.5469971,32.2593002,17.0702991,140.8549957,44.6244011,16.4314003
0.564794,118.4179993,1.321,250.1549988,49.7294006,4.65556,0.719431,95.3912964,1.52011,189.1150055,46.6954002,3.2725201,167.0570068,44.4827995,17.1952991,147.7400055,55.9877014,17.6054001
0.598552,126.3079987,1.3380001,250.3070068,54.4639015,5.7476902,0.625141,97.7173996,1.49999,180.3970032,50.5293007,3.23669,165.2030029,37.9054985,16.7796001,140.673996,50.5940018,14.8731003
0.739648,93.0684967,1.61189,240.7220001,37.0782013,3.9456799,0.646805,85.5383987,1.32155,205.8880005,37.479599,3.11132,143.8670044,57.5061989,20.1516991,144.496994,69.6399994,17.5006008
1.08911,179.7619934,1.36817,248.7570038,79.0802002,9.6640501,1.28249,156.5310059,1.51351,174.1410065,68.1344986,4.4158401,188.8609924,33.3857002,16.8806,144.7899933,41.8060989,16.0683002
1.03795,99.3115997,1.68081,236.0299988,37.1213989,4.97822,0.943192,88.6536026,1.32116,204.401001,32.9786987,3.2016499,161.6750031,64.3825989,20.0326004,146.0970001,80.2024002,17.2784004
1.04161,179.253006,1.36436,248.7169952,77.865303,9.1769695,1.2242301,149.5249939,1.5137,174.8249969,65.969101,4.2535601,186.2279968,33.1167984,16.8358002,143.9940033,43.0573006,15.9333
0.612476,110.0159988,1.47999,254.1139984,44.0275993,4.3220501,0.654495,93.6961975,1.44143,199.5160065,41.8460999,3.22752,165.1329956,52.5032005,19.2078991,152.0010071,63.6824989,19.4556007
1.03493,103.1009979,1.68196,236.1040039,38.4112015,5.0366101,0.949438,89.3690033,1.32108,204.302002,33.0056,3.1817501,161.2279968,64.4248962,20.0799999,146.0879974,80.2966003,17.3199005
0.772192,103.8619995,1.59366,237.1100006,38.5974998,3.7679,0.699003,89.8227005,1.31546,207.2420044,37.8530006,3.10921,165.2709961,58.4926987,19.882,154.7189941,70.3654022,20.6135006
0.539668,123.2630005,1.3152,250.4779968,48.955101,4.8750601,0.746531,95.0953979,1.51289,182.9190063,45.9468002,3.19068,175.5870056,42.1673012,16.9417992,148.3509979,53.1066017,16.8593006
1.2054,185.4309998,1.3781199,248.8300018,84.169899,10.6676998,1.4547,160.6560059,1.51206,169.6260071,69.4963989,4.7684398,201.279007,32.3582993,17.0580997,146.6889954,40.2747002,16.6270008
0.726293,102.0759964,1.5385799,264.7170105,39.2328987,4.45614,0.774643,94.1752014,1.26986,206.0939941,38.7384987,3.1410201,159.0720062,57.2439995,19.9776993,149.5599976,68.1076965,18.6163998
0.724808,152.0529938,1.3392,248.7039948,78.4427032,9.3112001,0.789702,118.9530029,1.51572,170.322998,63.2439003,4.0767798,192.0529938,32.6920013,17.0135994,142.7189941,43.6823997,16.4155006
1.28159,46.4898987,1.74756,230.1799927,7.32827,2.7172201,0.980231,102.4339981,1.32758,231.8890076,35.6949005,3.4774401,173.3880005,59.0839996,20.4636993,153.378006,72.9901962,21.1140003
0.54211,128.4629974,1.31295,250.0469971,56.1637993,5.6063499,0.715884,91.7153015,1.51254,179.7720032,48.2290001,3.3770199,181.3159943,41.7111015,17.0443993,145.8249969,53.4738007,16.9435997
0.740041,143.3890076,1.35109,249.6580048,61.6907997,6.6638699,0.783918,115.6360016,1.49808,181.5610046,55.8699989,3.54303,165.154007,36.6692009,16.8945999,141.1699982,48.8885994,15.4197998
0.539709,120.4369965,1.3152699,250.4869995,51.1250992,4.7179298,0.734149,90.2574997,1.51464,185.1360016,46.5901985,3.3111501,175.9960022,44.5215988,17.0771008,148.6049957,56.6453018,17.6411991
1.00078,69.4525986,1.71567,232.3300018,20.6389999,2.7548299,0.774919,95.4704971,1.32548,220.8439941,36.7914009,3.3389699,168.6320038,57.7779007,20.4349003,153.5740051,69.8808975,21.0646992
0.845303,90.4195023,1.68375,239.5850067,35.8311996,3.59218,0.708443,84.7978973,1.32619,210.6699982,36.3683014,3.1856101,152.5410004,59.5010986,20.4118004,147.121994,71.4831009,19.8449001
0.800313,159.5269928,1.34619,248.5469971,82.4712982,10.0156002,0.868276,128.6239929,1.51396,169.7640076,66.3713989,4.2931199,195.7220001,31.8778,17.0739994,143.3609924,41.9488983,16.6779003
0.793368,168.7330017,1.33842,248.5559998,73.3627014,7.81493,0.846454,126.5910034,1.51264,177.8000031,61.3075981,3.6940899,172.9880066,32.5810013,16.5839005,139.9859924,46.0084991,14.8259001
1.29892,60.0936012,1.7352099,231.5169983,16.4643993,3.66084,1.05612,99.6106033,1.32604,225.0709991,34.4450989,3.43697,172.8150024,61.5154991,20.3258991,151.4459991,76.1947021,20.0568008
0.654143,132.3000031,1.33549,248.7980042,54.7248001,5.45261,0.752563,104.564003,1.51253,185.0789948,50.7538986,3.30423,163.0529938,39.9393997,16.9587994,141.7380066,52.6067009,16.2576008
1.12313,51.8194008,1.73049,230.595993,13.0591002,2.5913501,0.834788,97.4035034,1.32679,227.7640076,36.327301,3.4295499,168.1499939,57.9118996,20.4137001,152.9369965,70.4722977,21.1735992
1.0309401,176.6459961,1.36375,248.7279968,76.8161011,9.0984602,1.2046601,149.6730042,1.5142,175.3329926,65.864502,4.2386799,185.0800018,33.5792999,16.8314991,144.0480042,43.0742989,15.9117002
0.852097,104.4509964,1.64826,238.9689941,41.3885002,4.8316698,0.806766,88.1402969,1.34086,203.947998,35.0990982,3.1226101,154.5480042,61.3279991,19.8994007,145.0509949,75.6119003,17.3276997
1.31782,186.4089966,1.3842,249.1170044,83.1483002,10.8430996,1.5979,169.8430023,1.51193,169.8580017,70.1921005,4.9255099,201.7969971,33.2470016,17.0286007,148.1929932,39.5976982,16.3390007
1.2337101,135.8899994,1.5001,217.3049927,60.347599,7.4029102,1.19496,145.3379974,1.56963,196.3529968,61.1255989,4.2700801,188.0769958,37.594101,17.7290001,149.4530029,46.6927986,18.1383991
0.536873,126.2900009,1.31234,250.345993,53.0031013,5.2163801,0.728825,91.9868011,1.51271,181.076004,46.9516983,3.3060901,180.3280029,42.3342018,17.0095005,147.1990051,53.9341011,16.9986992
1.1619101,51.9662018,1.73645,230.8800049,10.5907001,2.5536399,0.874875,99.3352966,1.32708,228.2949982,36.2565002,3.43975,170.3009949,58.1372986,20.4449997,153.2570038,71.1328964,21.1718006
0.678559,120.6080017,1.49641,251.8269958,49.4998016,4.92237,0.711277,96.8370972,1.42459,193.5679932,45.6064987,3.2723401,163.7339935,48.362999,18.3414001,147.3540039,61.1080017,18.2973003
0.69482,105.8580017,1.53351,237.753006,39.1137009,4.0708399,0.664616,92.9615021,1.31244,204.2330017,38.1775017,3.0592401,160.6490021,57.5554008,19.5972996,154.6869965,68.3792038,19.3889999
0.687849,145.9889984,1.3335201,249.1390076,72.7444992,8.5146103,0.802901,112.5940018,1.5178,171.7769928,59.3530006,3.89292,190.125,34.3703003,16.9304008,143.826004,45.219101,16.25
0.965066,113.1559982,1.66822,239.1670074,44.1251984,5.3408599,0.938703,92.4581985,1.34144,206.2850037,33.5074005,3.1436,161.0780029,64.2825012,20.0440998,146.5330048,80.0404968,18.0100994
1.29415,25.9141006,1.73921,225.8470001,7.3871698,2.43221,0.903671,100.8830032,1.32844,239.3000031,36.2113991,3.54092,173.6719971,57.5041008,20.3855,155.8860016,69.8862991,21.8243999
1.2338901,187.9049988,1.37999,248.8829956,82.7923965,10.4455996,1.50394,163.9259949,1.51229,170.852005,69.4527969,4.7271099,198.4360046,32.7205009,16.9932003,146.6089935,40.5805016,16.4346008
0.518038,124.8909988,1.30975,250.9309998,48.9016991,4.8970799,0.776145,94.9871979,1.5116301,181.2619934,45.5228004,3.19087,180.2599945,41.910099,16.9195004,150.5169983,52.6590996,17.0634995
0.688731,105.5039978,1.5272501,237.7810059,39.2294006,4.1614599,0.667027,93.1242981,1.31209,203.6779938,38.1403008,3.05721,159.3309937,57.5167999,19.5475006,154.0800018,68.1692963,19.1070004
0.621578,115.2249985,1.44236,255.0619965,47.2237015,4.3909101,0.659981,94.6164017,1.51802,194.973999,44.3725014,3.2247901,165.5119934,50.1002007,17.7318993,148.6419983,62.0575981,18.3297005
0.541203,128.1380005,1.31315,249.9600067,56.9738998,5.6234002,0.717435,90.3984985,1.51305,180.0010071,48.2188988,3.4163699,181.5379944,42.4620018,17.0790997,145.7689972,54.1264992,17.1217003
0.876745,164.4299927,1.35164,248.654007,70.5569992,7.8487301,0.986907,132.8609924,1.51569,178.0749969,60.8114014,3.8429599,175.401001,34.4169998,16.7054996,142.1629944,45.7346001,15.4378004
0.731389,157.1300049,1.34193,248.322998,81.7213974,9.7202902,0.758942,122.0770035,1.51408,169.7030029,64.7188034,4.1891899,194.75,31.6998997,17.1158009,142.4550018,42.8194008,16.7752991
0.648059,104.7210007,1.51714,238.4940033,40.8373985,4.4265299,0.705609,94.6676025,1.31196,205.276001,38.5021019,3.1217201,163.1640015,57.4016991,19.5893993,155.0659943,66.8719025,19.6355991
0.536508,122.9400024,1.31365,250.404007,51.8851013,4.9103899,0.732096,90.4192963,1.5139,183.201004,46.5051994,3.31441,178.3600006,43.8890991,17.0508003,147.9519958,55.6944008,17.3722992
1.2108099,113.2740021,1.72607,231.7120056,43.2150993,6.28865,1.1073999,128.5,1.34412,201.8130035,52.2560005,3.9693799,177.3890076,45.4099007,18.6081009,145.9299927,56.281601,18.2819996
0.757763,97.1555023,1.57345,236.7599945,36.2984009,3.5214701,0.690348,94.2642975,1.31538,211.9649963,38.1996002,3.214,173.4810028,57.4040985,19.8782997,158.6320038,68.4664001,21.5144997
0.921823,108.6019974,1.66089,239.1130066,42.4235992,5.0897899,0.884269,90.0082016,1.34129,204.8220062,34.1823006,3.1382699,158.201004,62.9536018,19.9664001,145.677002,78.0574036,17.6033001
0.543835,129.3999939,1.31317,249.9470062,57.475399,5.7693801,0.714903,91.6951981,1.51244,179.302002,48.7369995,3.4095399,181.8880005,41.4668999,17.0608006,145.4880066,53.2571983,16.9713993
0.608844,121.4609985,1.33285,249.095993,48.9656982,4.83215,0.726685,99.6731033,1.51697,187.0820007,47.2335014,3.16927,161.9490051,42.7692986,17.0286007,143.6620026,53.580101,16.5077
0.775994,104.0019989,1.55318,237.1670074,38.946701,3.95997,0.704653,89.0705032,1.31314,206.8289948,38.4709015,3.06779,153.2169952,57.8675003,19.5650997,151.3500061,70.0166016,19.0088997
1.20558,123.1100006,1.50498,216.4450073,53.5397987,6.4639802,1.11702,137.8399963,1.57175,201.1399994,57.4761009,4.0976901,184.576004,39.0747986,17.7401009,149.7039948,48.7145996,18.3449993
0.641297,166.5039978,1.3146,248.451004,75.3051987,7.7803502,0.609196,117.6699982,1.5106699,176.772995,61.7220993,3.4953201,170.3040009,31.7334003,16.4748993,137.0740051,46.4000015,14.0335999
1.09422,109.6760025,1.6971999,236.1560059,39.3936996,5.1625099,1.01668,92.1939011,1.32169,205.8379974,32.5662994,3.1730101,163.1929932,65.3731995,20.2073002,146.4949951,81.8774033,17.6525993
0.560732,120.0419998,1.31734,250.1920013,48.7025986,4.6696701,0.735574,99.4873962,1.52589,189.5039978,45.8900986,3.24389,165.9689941,44.449501,17.2873001,148.5200043,54.8228989,17.4643993
0.855122,165.9750061,1.35131,248.4069977,84.3626022,10.2930002,0.930277,134.5769958,1.51285,169.5670013,67.5003967,4.4068799,197.8569946,31.4619007,17.1154003,143.7050018,41.2821007,16.8505001
0.769657,104.1230011,1.5851099,237.1289978,38.8722,3.83587,0.702882,89.3169022,1.3149199,206.7299957,38.0558014,3.0906999,161.1100006,58.3256989,19.7929993,153.2129974,70.2017975,20.0741005
0.807406,113.4189987,1.59802,223.4369965,45.9197998,4.6273899,0.756651,99.3563995,1.47729,200.6549988,43.6696014,3.3276401,167.7079926,48.5231018,18.9951,149.5939941,60.8777008,19.1662006
1.07271,180.4259949,1.36801,248.6109924,84.8453979,10.5384998,1.2586499,151.3370056,1.5120699,169.6699982,68.9733963,4.6238699,199.9259949,31.7677002,17.0744991,145.3179932,40.6533012,16.7327003
0.539855,126.9309998,1.31314,250.0559998,55.6166,5.4425502,0.718028,90.3470001,1.51323,180.6289978,47.7282982,3.3857901,180.8009949,42.7939987,17.0669994,146.1380005,54.479599,17.1247005
0.896276,111.2689972,1.61637,222.9299927,45.6581993,4.92484,0.821167,105.5530014,1.48712,200.977005,45.0737,3.4627399,169.6060028,48.3036003,18.8122005,150.5240021,59.5345993,18.8794003
0.791421,94.2912979,1.58483,236.2839966,34.8237991,3.4345801,0.697194,93.4938965,1.31602,212.6519928,37.8381996,3.22245,172.0829926,57.7000008,19.8696995,157.7389984,69.0497971,21.4528008
0.624326,151.8350067,1.32612,248.3029938,73.8408966,7.9984798,0.627249,109.8420029,1.5161099,172.3000031,60.5040016,3.61378,173.7250061,32.3991013,16.7404003,137.0039978,47.0951004,14.8532
0.753001,151.8609924,1.33977,248.9700012,77.7171021,9.3892298,0.859134,121.4800034,1.5158499,170.8179932,63.6464996,4.1079102,192.9259949,33.1018982,16.9811993,143.9490051,43.2356987,16.405899
0.564526,137.6069946,1.31496,249.4369965,64.8078995,6.9225898,0.686609,97.524498,1.5099699,174.9559937,53.5033989,3.49736,183.1459961,36.6483002,17.0363007,142.2740021,49.4789009,16.3013992
0.683774,105.9830017,1.54662,238.0220032,39.8096008,3.8740399,0.656521,94.4412003,1.31353,208.0930023,38.3228989,3.1506901,173.7599945,57.509201,19.8738995,159.8699951,68.4442978,21.2658997
0.904788,162.3269958,1.37422,246.5930023,68.9533997,7.8361502,1.01906,135.1170044,1.51447,179.1300049,60.2779999,3.9163499,175.8410034,35.4738007,17.0660992,141.7319946,45.9516983,15.8797998
0.835979,167.4589996,1.3452899,248.5890045,72.4344025,7.8604798,0.91765,129.2819977,1.51387,177.7420044,61.1489983,3.7692499,174.3329926,33.1926003,16.6422005,140.9409943,45.8771019,15.1234999
0.545925,119.8590012,1.31739,250.4360046,49.7837982,4.7033701,0.735367,92.8794022,1.5153,185.9839935,46.4165001,3.26209,173.0339966,43.851799,17.0699005,148.5910034,55.5661011,17.5079994
0.809704,147.6390076,1.3617899,252.3710022,64.1465988,7.0246601,0.885653,121.4250031,1.53615,182.052002,57.3658981,3.6947,169.6410065,37.2681007,16.3987999,142.8930054,48.3459015,15.8507004
0.55646,134.5919952,1.31429,249.6580048,62.3858986,6.5035901,0.7138,94.3991013,1.51106,176.977005,51.3446007,3.4988699,184.0500031,38.9700012,17.0778999,144.2369995,51.149601,16.8470001
0.557213,134.4060059,1.31335,249.7299957,60.6587982,6.3635702,0.686845,95.8825989,1.51062,176.3760071,51.3959007,3.39223,181.4340057,38.0565987,16.9815006,142.9519958,50.5270004,16.1362
0.58141,133.8569946,1.3298301,249.8439941,65.7065964,7.1069198,0.63852,98.3555984,1.5032099,171.2230072,56.0215988,3.4105999,169.7460022,35.0712013,16.9561005,136.6569977,49.6917992,14.6191998
0.602493,123.9960022,1.34232,249.9360046,54.3135986,5.8245602,0.613295,98.450798,1.49945,180.9140015,50.9542999,3.2753699,161.5180054,37.7518997,16.7705002,139.970993,50.4366989,14.9064999
0.826223,91.3296967,1.59808,235.7619934,33.6091995,3.3843701,0.707086,92.1931,1.31672,213.1640015,37.4348984,3.22716,169.3419952,58.1094017,19.8502998,156.1849976,69.7062988,21.2842999
0.890232,81.7060013,1.60882,234.7619934,29.0559998,3.1695499,0.732947,92.8375015,1.31771,216.4329987,37.1139984,3.28496,168.1790009,58.0442009,19.7973995,155.2910004,69.6760025,21.2796001
0.583384,115.8470001,1.32498,250.1519928,52.7126007,4.56393,0.697452,91.3828964,1.51897,191.9349976,48.7346001,3.38605,164.9290009,45.8204002,17.2660999,147.2160034,59.3250008,18.2728004
0.993947,62.8936996,1.6939501,231.4660034,24.6061993,3.3924401,0.752963,88.7200012,1.32406,218.8179932,35.2942009,3.3266101,157.9129944,59.4499016,20.1278992,148.503006,72.5706024,19.2304993
0.615418,109.7659988,1.48418,253.9539948,43.8027,4.39048,0.64579,93.1183014,1.44135,198.7570038,41.645401,3.2227199,163.4250031,52.0502014,19.1686993,150.9960022,63.3722992,19.2176991
0.708479,106.1549988,1.54694,237.7559967,39.3802986,3.96752,0.670256,92.3895035,1.31317,205.8300018,38.2411003,3.08515,163.8639984,57.7148018,19.7124996,155.753006,68.9084015,20.0251007
0.591165,141.3009949,1.32794,249.6179962,67.0093002,7.1459699,0.585324,104.2220001,1.49841,174.621994,57.5507011,3.4184699,163.9810028,33.7060013,16.7900009,136.1549988,48.7489014,14.1841002
0.674261,104.1869965,1.54399,238.0509949,40.0788002,3.9010201,0.68141,95.2024002,1.31363,209.4170074,38.8112984,3.17904,173.5639954,57.1212006,19.8537998,159.4429932,67.365799,21.3299999
1.10303,56.8428993,1.72943,231.25,14.0383997,2.60376,0.832121,97.4924011,1.3266,225.9660034,36.4194984,3.4094,168.8630066,57.9580002,20.4326,153.121994,70.5661011,21.1326008
1.1561,60.1473007,1.70964,231.6109924,20.4580994,3.6443901,0.915998,93.7882004,1.32472,220.9830017,34.5756989,3.3865499,166.9190063,60.9235001,20.1665993,150.2079926,75.0369034,19.4129009
0.573491,125.9970016,1.3377301,249.6260071,60.2919998,6.8614302,0.499136,102.387001,1.49482,179.0850067,54.793499,3.5903201,155.7960052,34.4578018,16.6303005,137.451004,48.5999985,14.5008001
0.752266,139.128006,1.3592401,252.3379974,59.6997986,6.4263101,0.817405,114.1689987,1.53734,183.3410034,54.5994987,3.54161,166.0659943,38.5402985,16.3976994,142.6349945,49.7504997,15.8381996
0.786169,91.864502,1.6373399,240.2899933,36.7641983,3.8373301,0.674132,84.6455994,1.3231699,207.4810028,37.0728989,3.1305301,146.8560028,58.3678017,20.2203007,145.5110016,70.6378021,18.2581005
0.984389,69.7669983,1.7151901,232.1130066,23.1217003,2.90378,0.756292,93.0680008,1.32539,220.3240051,36.5180016,3.32938,164.9669952,58.1771011,20.3983994,152.227005,70.2494965,20.8948994
0.725479,132.7440033,1.35716,252.6580048,56.3753014,5.8387699,0.822617,109.9120026,1.5405,185.8970032,52.2958984,3.5113001,166.4069977,41.6128998,16.5223999,144.5890045,52.4692993,16.5090008
0.618926,122.9929962,1.34793,249.5820007,54.0867996,5.8399501,0.62109,99.8470993,1.49903,181.7220001,51.2909012,3.29474,158.8079987,37.8871994,16.7719994,139.5420074,50.3525009,14.9813004
0.83503,182.3280029,1.34108,248.4170074,81.1837006,8.6829205,0.92389,128.9129944,1.51094,173.8930054,63.7840004,3.85656,184.0839996,30.5098,16.7467003,140.3350067,44.9357986,15.4511003
0.635623,157.8650055,1.32219,248.3939972,74.0386963,7.8397398,0.623589,113.0899963,1.5138,174.5059967,60.8666,3.5533099,171.451004,32.1181984,16.6110992,137.0390015,46.8978004,14.4575996
0.538412,126.7040024,1.3125499,250.2630005,53.7575989,5.30059,0.724134,91.7817001,1.51273,180.8099976,47.2470016,3.3236001,180.4640045,42.2547989,17.0193996,146.7899933,53.9121017,16.9815006
0.594116,136.5019989,1.32595,248.9160004,66.729599,7.30441,0.652194,100.3050003,1.52097,171.5440063,56.1907005,3.4872799,175.5149994,34.9956017,16.7635994,138.3450012,48.8330994,14.9525003
0.684689,146.2449951,1.3338799,249.048996,73.336998,8.5544395,0.783258,112.4349976,1.51761,171.5010071,59.7369003,3.8916099,189.6159973,34.0980988,16.9356003,143.2640076,45.2438011,16.2036991
0.635942,140.8820038,1.3283401,249.3309937,67.5411987,7.6363902,0.761374,105.487999,1.51966,172.9349976,55.3174019,3.68683,187.1849976,35.7624016,16.8710995,143.7980042,47.1006012,16.0655003
0.595358,120.0029984,1.33092,249.2400055,48.1044006,4.7579198,0.722795,98.7142029,1.51764,186.996994,46.5876007,3.14413,162.7899933,43.0074005,17.0342999,144.2899933,53.4906998,16.5298004
0.832164,109.3509979,1.64039,239.3139954,43.9126015,5.0211902,0.826138,90.6140976,1.3405,204.6649933,35.6050987,3.11638,157.0939941,61.168499,19.9531002,146.6959991,74.9072037,17.8889999
0.536072,120.9899979,1.3149101,250.5870056,49.7830009,4.7339602,0.746794,92.4740982,1.51429,184.727005,46.1258011,3.2620599,175.7960052,43.662899,17.0431995,149.2429962,55.2764015,17.5091991
0.92057,106.5940018,1.66145,239.0370026,41.5578995,5.01578,0.873587,89.1697998,1.34135,204.5110016,34.1613007,3.1417501,157.5639954,62.8322983,19.9412994,145.298996,77.930603,17.4517994
0.7173,165.1690063,1.33729,248.1439972,80.5692978,9.0208101,0.734801,120.211998,1.51297,171.3919983,63.3975983,3.9474299,187.076004,31.0452003,16.9659004,140.1750031,44.5236015,16.0676003
0.628184,142.2859955,1.33018,248.8209991,71.4447021,8.0803099,0.682453,106.0780029,1.51862,171.1239929,58.4567986,3.7189801,183.6569977,34.0677986,16.8962002,140.5899963,46.8096008,15.7414999
0.58994,131.9069977,1.33022,250.2100067,60.4570999,6.3733301,0.60911,97.7929993,1.50122,175.625,53.6987991,3.2687399,165.2189941,35.9141998,16.7702999,137.1920013,50.2821999,14.1199999
0.597472,133.7630005,1.32937,250.5339966,60.9178009,6.3852901,0.643601,97.0357971,1.50181,174.970993,53.1048012,3.27687,172.1150055,36.4617004,16.8514996,138.8450012,50.3120995,14.4858999
0.582335,134.7579956,1.31288,250.0970001,57.603199,5.90732,0.660173,96.8524017,1.50986,177.9259949,50.6464996,3.2239399,177.7460022,38.0073013,16.7887001,141.4429932,50.509201,15.0184002
0.60737,121.4020004,1.32812,249.6799927,51.7122993,4.67414,0.735301,96.9347,1.51842,189.5780029,48.1966019,3.3315699,164.7180023,44.9627991,17.1616993,145.7890015,57.3571014,17.5167007
0.961817,169.9299927,1.35879,248.7169952,73.1914978,8.4562502,1.10833,142.6170044,1.51548,176.9450073,63.3306999,4.0535698,180.352005,34.3875008,16.7828999,143.4360046,44.3549004,15.7468004
1.2080801,44.2672997,1.73941,229.9170074,8.2937899,2.51473,0.897068,100.3000031,1.32742,231.3769989,36.2104988,3.47281,171.0370026,58.0238991,20.4363003,153.5529938,71.0131989,21.3085995
0.598771,121.4769974,1.32743,249.5939941,49.9541016,4.7448702,0.733591,99.1276016,1.51963,188.9029999,47.2032013,3.2619801,163.8800049,44.0713997,17.1516991,145.7149963,55.3499985,17.1905994
0.633021,105.810997,1.52776,238.4160004,39.7901993,4.1202598,0.662823,95.4309006,1.31264,205.0429993,38.3541985,3.10587,168.2570038,57.2636986,19.7154007,157.5870056,66.876297,20.3176003
0.914622,161.6580048,1.37546,246.621994,68.530899,7.84692,1.03338,136.4429932,1.51485,179.3399963,60.3167992,3.9423101,176.2030029,35.9006996,17.0858002,142.076004,45.9380989,15.9823999
0.743037,100.9570007,1.58863,241.7259979,39.3237,4.2421799,0.690206,88.0391998,1.32012,204.9530029,38.0595016,3.07781,146.3040009,57.5172005,20.1103992,146.7140045,69.7477036,17.5407009
