M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
219.3820038,3469.7700195,44.6204987,502.8510132,175.5800018,10.4166002,240.5399933,2828.9499512,66.6800003,329.1340027,140.8170013,3.5581901,159.3470001,58.3387985,19.4799004,152.4980011,68.7778015,18.9659004
252.4440002,3446.3798828,45.4104996,486.0450134,165.6790009,9.4973202,260.5339966,3372.2700195,54.3592987,448.3439941,154.7250061,6.0085201,156.4640045,59.2575989,20.4624996,148.9299927,71.1453018,20.2383003
415.7850037,2524.0200195,78.8971024,373.4129944,209.1710052,24.0788994,394.5339966,2619.6398926,84.2238007,282.6799927,186.7859955,11.7025995,183.1360016,36.9068985,17.0352001,142.4900055,49.6573982,16.3304005
159.3339996,2698.2399902,46.5643997,382.144989,194.7030029,15.0355997,113.4459991,2693.8999023,53.7126007,310.6530151,183.9210052,8.4717302,164.5690002,41.6048012,17.0403004,143.2339935,54.3600998,16.7658997
156.9839935,3479.1699219,40.2466011,528.9760132,179.2649994,8.6780796,170.7030029,2478.5,68.4944,262.9769897,135.5079956,2.51126,165.9669952,57.1379013,19.6595993,156.1009979,65.8705978,20.3656006
322.9580078,3478.8500977,47.5909004,556.6290283,160.9069977,13.2641001,289.0310059,3563.4599609,54.9768982,474.8859863,159.3710022,8.0794897,173.6790009,61.4199982,20.4417,151.7120056,76.4819031,20.3209
261.2130127,2494.0400391,63.0619011,341.5140076,209.5119934,21.3775005,246.5950012,2593.1499023,72.0632019,279.4150085,191.5,11.5862999,172.9519958,37.2999992,17.0834999,141.9850006,47.4707985,16.0277004
577.3109741,2334.5300293,113.0319977,356.0710144,229.0,33.9668999,571.335022,2524.1398926,112.0599976,263.2390137,194.1690063,15.6117001,192.6069946,33.2229004,16.9764004,143.904007,43.4639015,16.3889999
169.0,2726.5300293,47.3451004,402.9049988,188.8450012,14.7486,120.7289963,2717.8000488,55.703701,322.5130005,183.848999,8.4608002,162.8439941,43.2223015,17.0748005,144.677002,53.8033981,16.6947994
521.7990112,2398.6599121,100.9069977,354.1489868,222.9869995,30.5244007,515.5560303,2540.3701172,102.439003,266.4410095,192.1230011,14.2145996,189.1909943,34.0551987,16.9347992,143.0050049,45.3661995,16.1721001
246.2929993,3411.3400879,43.5032005,522.7410278,162.8370056,10.0795002,235.1399994,3537.7199707,50.2131004,474.5390015,162.7230072,7.0321999,166.0619965,58.0393982,20.4036007,152.4730072,70.2790985,20.9995995
112.1039963,2798.0500488,36.2938004,426.4320068,191.6320038,12.1281996,49.1637993,2789.7900391,41.8543015,343.5639954,184.098999,6.8481302,164.9750061,46.0054016,17.2735004,147.197998,60.0248985,18.4398994
401.9360046,2355.1201172,74.9775009,286.177002,202.0140076,26.1525002,395.7579956,2528.2900391,78.9726028,254.0899963,189.8609924,13.1555004,171.923996,32.8041992,16.5755997,139.8939972,46.1763992,14.7959995
106.1009979,2956.7600098,37.4749985,460.3169861,183.1799927,10.4139996,73.1757965,2975.1899414,46.5988998,372.2900085,179.4389954,6.17874,165.3320007,49.8240013,17.7045994,148.5820007,61.7834015,18.2882996
239.5630035,3519.9299316,45.7574997,522.276001,172.1329956,11.8274002,254.4340057,2985.1899414,66.6400986,353.1359863,141.8040009,4.4435301,159.1900024,58.6520004,19.9759998,147.9960022,70.9661026,18.2078991
160.121994,3415.6499023,39.5982018,519.4199829,176.2899933,8.2192898,181.6000061,2712.1999512,59.9356003,321.7909851,141.0079956,3.2895999,168.7720032,57.1833,19.7206993,157.7769928,66.501297,20.4272003
239.6340027,3511.0600586,45.7770996,518.6890259,172.2630005,11.6661997,255.9689941,2994.6799316,65.9632034,355.5570068,142.3329926,4.4850402,158.5449982,58.524601,19.9666996,147.901001,70.7805023,18.1588001
357.4450073,3524.7700195,51.6352005,537.9940186,165.8320007,13.4826002,358.6539917,3226.4499512,67.5005035,400.4169922,147.8540039,6.3722701,160.5220032,64.0475006,20.0284996,146.2559967,79.7210999,17.8929996
165.8630066,3222.9899902,41.4384003,516.0700073,176.0590057,9.5293503,159.1929932,2921.6599121,56.6935005,374.9819946,156.0440063,5.1855998,168.4060059,54.6635017,20.0890007,155.6920013,64.8386993,20.1210003
174.0079956,3449.3601074,41.2092018,511.9089966,177.4680023,8.9911804,194.8339996,2629.1201172,64.5653,296.2290039,138.595993,3.0706401,164.4609985,57.3019981,19.6182003,155.6089935,66.4661026,19.9055996
313.1669922,3466.3000488,47.6081009,520.3560181,161.2700043,12.3228998,291.5580139,3554.2399902,54.3148994,464.3710022,160.7359924,7.3105402,166.4409943,60.2277985,20.1853008,150.6529999,73.9810028,19.6714993
107.2450027,2803.4799805,36.7823982,427.1199951,191.0679932,12.0550003,50.1472015,2771.2900391,42.9611015,339.7749939,183.8240051,6.8680201,165.0249939,45.7389984,17.2364006,146.9600067,58.7713013,18.0314007
163.8600006,3421.3500977,40.0166016,512.6049805,175.9080048,8.4787598,186.2630005,2676.2399902,60.5223999,312.4530029,139.9940033,3.21823,168.625,57.1589012,19.6832008,157.720993,66.0371017,20.1821003
143.7779999,3378.1699219,37.1533012,559.0130005,172.1369934,6.7135701,155.5540009,3035.4499512,53.6791,398.2929993,148.2030029,4.0440001,173.6430054,57.3209,19.8773003,158.7330017,68.2916031,21.5210991
495.4509888,2299.7800293,101.1269989,327.1359863,245.7550049,31.1763,498.1570129,2468.9199219,104.5019989,248.595993,196.1159973,15.2357998,196.677002,32.2952003,16.9703999,145.8869934,41.4044991,16.4514999
265.3569946,2495.1699219,66.5823975,343.0650024,206.75,22.5433998,235.8849945,2621.7600098,71.7617035,286.3850098,189.2250061,11.9926996,170.4940033,37.8680992,16.4347,143.4850006,48.574501,16.0352001
370.8259888,3516.9699707,51.0866013,556.3920288,157.8990021,14.0672998,347.2980042,3595.2099609,62.2629013,464.5830078,158.7929993,7.89924,170.1569977,65.884697,20.5991001,146.5789948,83.5001984,18.4680996
117.5459976,3198.4199219,36.3179016,516.4420166,180.6649933,8.8052902,90.0812988,2838.7700195,52.2421989,353.2520142,160.9819946,4.7334499,165.8359985,53.0069008,19.2381992,152.4680023,64.1384964,19.5963993
128.2799988,3386.8500977,36.3769989,563.867981,173.8910065,6.5058799,142.121994,2921.5600586,56.1590996,373.5549927,145.2189941,3.39627,174.1470032,57.0616989,19.8724003,159.2799988,67.5681992,21.4892998
367.7260132,2570.1298828,70.0892029,384.3630066,204.9459991,21.6303997,339.6069946,2638.1499023,77.2322998,289.0130005,186.2489929,10.7533998,182.1560059,38.3799019,17.0065994,143.4589996,50.7360992,16.3423996
243.2649994,3431.3999023,44.4328003,497.1090088,165.5249939,9.3107595,249.2330017,3354.8601074,53.1795006,449.3330078,154.7709961,6.0781002,159.878006,58.9403,20.4796009,150.7409973,70.8135986,20.5741997
254.6909943,3418.8300781,43.2435989,545.1970215,162.4960022,10.8922997,228.3609924,3541.9699707,49.0315018,479.1459961,161.3399963,7.81108,170.102005,58.0909004,20.4482002,153.279007,70.9940033,21.1420002
492.4909973,2452.8798828,95.0792999,377.9410095,218.4640045,28.6154995,477.9370117,2558.8300781,97.793602,273.9360046,190.776001,13.3863001,189.1150055,35.4944,16.8990993,144.4170074,46.3130989,16.2318993
177.7579956,3394.9599609,40.3844986,523.651001,174.4069977,8.1136799,200.3190002,3042.7800293,55.7322998,395.8110046,147.6289978,4.1013598,168.9080048,57.7333984,19.809,157.8580017,68.9440994,20.655899
275.9070129,3436.7600098,46.800499,479.1940002,160.5110016,10.0803003,285.9729919,3412.4599609,54.6795998,454.9410095,155.2200012,6.4962802,152.1920013,59.4500008,20.3374004,147.7050018,71.6444016,19.9790001
449.4089966,2488.7299805,84.5248032,357.3139954,212.6080017,25.7553005,437.901001,2569.1201172,89.1548004,272.5539856,189.5200043,12.4152002,182.9029999,35.7400017,16.8139,141.9949951,48.1002007,15.6194
273.7820129,2969.2199707,55.7785988,430.5429993,186.3190002,15.2630997,263.1109924,3006.7199707,63.9408989,373.5859985,177.7799988,8.6812296,169.401001,47.9105988,18.7765007,150.3049927,59.1580009,18.7268009
166.0899963,2724.4599609,47.1612015,398.7630005,189.7920074,14.7482996,117.572998,2714.4299316,55.2953987,320.42099,183.871994,8.4465599,162.5390015,43.0292015,17.0636997,144.2039948,53.9849014,16.6926994
405.9349976,2531.0600586,75.3211975,362.1340027,206.1829987,23.1091003,386.9089966,2620.6699219,81.4774017,280.4060059,186.4360046,11.4495001,179.5039978,37.0069008,16.9440002,141.1840057,49.9682999,15.6819
163.9129944,2720.5600586,46.9464989,394.7829895,190.826004,14.7750998,115.4700012,2710.5200195,54.8508987,318.196991,183.8939972,8.4365902,162.6340027,42.778801,17.0543003,143.8619995,54.1451988,16.7021008
407.9710083,2530.6999512,76.9599991,371.1929932,207.904007,23.5489006,386.8150024,2621.6000977,82.7419968,282.6530151,186.6260071,11.5353003,182.0980072,37.0750999,17.0088997,142.2510071,49.8336983,16.1597004
373.9649963,3533.1101074,52.2658005,542.3560181,163.9620056,13.9020004,368.2789917,3298.2900391,66.6432037,414.427002,149.7610016,6.9450002,161.8450012,64.9218979,20.0590992,145.970993,81.2558975,17.8817997
243.9960022,2557.6398926,60.3137016,349.2940063,199.6970062,20.2994995,206.7330017,2645.4499512,66.7860031,292.3389893,187.8249969,10.9730997,165.2749939,39.0217018,16.4053001,142.6929932,50.1860008,15.8731003
168.8560028,3381.6799316,39.0404015,549.4089966,172.1609955,7.4867101,182.753006,3116.8701172,53.4283981,417.0350037,149.651001,4.3716798,174.7769928,57.8560982,19.9258995,159.9190063,69.4330978,21.5279007
316.1669922,3499.3999023,50.3485985,501.4039917,168.2570038,12.0930996,328.2210083,3240.2600098,63.8829002,401.8169861,149.1519928,5.7026901,153.2619934,60.7356987,20.1441994,146.7230072,74.4686966,17.3918991
482.2369995,2437.2600098,89.9946976,321.3909912,215.4790039,27.9526005,484.7820129,2546.0200195,93.0131989,259.9030151,190.7310028,13.2849998,176.6790009,33.7540016,16.8519993,137.6360016,47.8078995,15.2145004
150.4530029,2750.9299316,40.8956985,425.1029968,189.1360016,13.5914001,93.367897,2750.5600586,48.5847015,331.6589966,184.0429993,7.67699,170.0240021,44.4874001,17.1378994,148.0879974,56.6972008,17.7367001
361.6090088,2627.2600098,74.2490997,378.7770081,209.378006,23.6088009,357.447998,2708.1000977,78.2751999,324.7000122,186.8809967,12.5548,184.0039978,38.8003006,17.7145004,149.3009949,48.6366005,18.1994991
357.9299927,2568.1599121,66.9040985,375.3519897,201.5650024,20.7950001,330.3080139,2639.9299316,74.7198029,287.6640015,185.8959961,10.5964003,179.8339996,38.4081001,16.9050999,142.8589935,50.7625999,15.757
230.9210052,2720.8300781,48.479599,425.0169983,199.9519958,15.5214996,182.8670044,2688.8798828,59.4297981,308.7789917,185.2689972,7.90938,181.052002,42.8254013,17.0755997,145.996994,54.4827003,17.1452999
132.7400055,3405.4199219,37.139801,556.0100098,175.8029938,7.02212,147.7680054,2799.4399414,59.1102982,345.0339966,142.5130005,3.0850101,173.1589966,57.0587006,19.8426991,159.2890015,67.103302,21.2859001
336.2269897,3044.0800781,60.5597992,446.9689941,181.072998,17.6574001,324.7999878,3178.6699219,64.5296021,391.9570007,165.6049957,9.8181496,175.3860016,47.1436996,19.632,147.8580017,61.9215012,19.3850994
345.7049866,2431.2299805,68.8209,309.9819946,203.1170044,23.5624008,328.3190002,2582.7700195,74.3509979,268.7290039,190.0449982,12.1428003,167.9400024,35.2173996,16.8859997,141.0480042,47.7874985,15.3206997
314.6640015,3491.5900879,49.6502991,520.1439819,168.5890045,12.2125998,327.9949951,3157.4199219,65.7554016,388.1570129,146.1779938,5.53935,156.8789978,61.6776009,19.9498005,146.1549988,75.8962021,17.7189007
577.3969727,2321.8500977,113.6220016,349.696991,230.8029938,34.226799,574.4429932,2517.7800293,112.7409973,261.0889893,194.4680023,15.7400999,193.0850067,32.8540001,16.9955997,143.6269989,43.1111984,16.4251003
258.4970093,2660.1499023,52.5442009,410.5130005,196.3000031,16.9759998,214.8569946,2678.8300781,62.5056992,304.2950134,185.0899963,8.9482203,180.9810028,41.3074989,16.9862995,146.404007,52.9471016,16.7360001
315.552002,2613.7399902,61.2435989,396.2369995,200.5249939,19.2530003,280.0360107,2657.4199219,69.9888992,295.980011,185.6710052,9.8459396,181.4700012,39.8101997,16.9841003,144.7489929,51.7761002,16.4431
317.4639893,3496.3999023,49.7677002,523.9689941,168.5480042,12.3486996,329.9710083,3143.6999512,66.5459976,385.3120117,145.7619934,5.5110102,157.7079926,61.9785995,19.9654007,146.3860016,76.3050003,17.8115997
206.0330048,2645.3400879,52.3209,366.4330139,193.673996,16.8624001,160.1239929,2677.8300781,59.8027992,303.1029968,184.2279968,9.3722801,162.3890076,40.4598007,16.9601994,141.8540039,52.7755013,16.2532997
195.8200073,3191.5600586,44.0066986,490.6140137,174.1889954,10.2305002,181.2570038,3028.0100098,55.5335007,396.3940125,160.3899994,6.2629399,165.822998,54.1505013,20.0576,154.1399994,64.6606979,19.9643993
522.2459717,2410.8100586,101.0240021,366.6400146,221.9219971,30.4174004,511.5950012,2546.4799805,102.4670029,269.5830078,191.9179993,14.1377001,189.8910065,34.5847015,16.9234009,143.9279938,45.4430008,16.2411995
130.5639954,3397.5600586,36.8097,559.9810181,175.1100006,6.8143501,145.322998,2848.75,57.9984016,356.7680054,143.5249939,3.17981,173.7969971,57.0696983,19.8588009,159.4389954,67.3209991,21.3813
395.3599854,2647.3300781,74.2369003,358.54599,200.5579987,22.4615002,386.8659973,2759.5800781,80.043602,309.4970093,184.2879944,11.7826996,167.970993,42.0718002,16.8069992,138.9080048,53.0326996,16.2210999
373.8250122,3530.4699707,52.1618996,540.7849731,163.4149933,13.8598003,366.6740112,3321.0100098,65.9611969,418.5939941,150.2449951,7.0264502,161.9839935,64.9721985,20.0545006,145.7899933,81.3551025,17.8229008
164.5910034,3194.6398926,41.8274002,509.6239929,176.4660034,9.7448101,156.2169952,2916.8300781,56.7868996,373.1430054,156.7890015,5.34268,167.8070068,54.0677986,20.0613995,155.2969971,64.1154022,19.9689999
379.04599,2566.4899902,72.9492035,389.8009949,207.3040009,22.3668995,350.1539917,2636.3000488,79.4289017,289.5209961,186.5460052,10.9207001,183.647995,38.2947998,17.0555,143.7440033,50.6416016,16.6431999
201.9530029,2682.1000977,45.9719009,419.5480042,186.1199951,15.4820004,151.9320068,2700.0,56.0830002,314.269989,183.9539948,8.6339998,181.6970062,42.1879997,16.9384003,151.4129944,52.9506989,17.2824993
517.3889771,2378.6298828,100.0419998,332.6960144,224.7129974,30.6921997,518.8359985,2527.6899414,101.8089981,260.5010071,192.326004,14.2959003,187.897995,33.0017014,16.9902992,141.1439972,45.2332001,16.1653004
338.7460022,3509.3400879,50.7556,528.9119873,166.875,12.8971996,345.0629883,3202.4699707,66.5416031,395.881012,147.2070007,6.0057502,158.8079987,63.0031013,19.9866009,146.1130066,78.0376968,17.7661991
127.8529968,2777.6201172,36.1622009,431.1140137,190.3300018,12.4516001,63.9920998,2756.9799805,44.2038994,332.8450012,184.0679932,6.9969301,171.8529968,45.2921982,17.1420002,148.2879944,58.2196999,17.9694004
190.6970062,3398.4899902,40.6160011,533.5250244,170.5579987,7.9228001,201.0659943,3207.4499512,52.7302017,431.2569885,151.9129944,4.9446101,170.4680023,58.2449989,19.8955002,157.0859985,69.9666977,21.2786007
116.7559967,3171.6101074,36.5588989,509.9200134,181.3000031,9.0457802,86.5367966,2837.3200684,52.0241013,351.7890015,162.1849976,4.8944998,165.246994,52.4356003,19.2063007,152.0559998,63.6006012,19.4596996
189.5429993,3378.6799316,39.6978989,539.4650269,167.6549988,7.9169798,189.8619995,3232.5500488,49.6783981,436.5950012,154.0370026,5.8197098,170.0130005,57.7104988,19.8001995,156.0679932,69.2284012,21.4155006
357.7739868,3529.7600098,51.7182007,541.9869995,166.397995,13.5868998,359.9500122,3192.8601074,68.7393036,393.9580078,146.9629974,6.2293,160.9409943,64.142601,20.0400009,146.5899963,79.7860031,18.0182991
337.8640137,3505.8798828,50.6898994,525.3729858,166.595993,12.8018999,343.8770142,3224.5500488,65.6729965,399.9700012,147.7680054,6.0782399,158.1829987,62.8311996,19.9699001,145.8300018,77.8286972,17.6532993
275.8789978,3435.8601074,44.8260002,541.434021,162.7279968,11.8821001,246.2830048,3540.9799805,49.7899017,482.2250061,160.6860046,7.8099599,172.6809998,57.717701,20.4335003,154.4440002,70.5440979,21.5757999
550.9530029,2375.7800293,107.0650024,363.5039978,225.0339966,32.1775017,541.7109985,2536.9599609,107.223999,267.0289917,192.9640045,14.8509998,191.2120056,33.9929008,16.9466,144.0169983,44.5382996,16.3166008
233.3029938,3457.0900879,44.8044014,484.6400146,172.7200012,9.2690001,247.1470032,3320.2099609,55.6907997,435.5910034,153.2230072,5.2749801,156.4570007,58.8055992,20.4937992,148.8209991,70.5979004,19.7942009
