H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
132.5709991,1484.8699951,18.4832001,65.9076996,83.0162964,47.0918999,135.151001,1315.0,21.0662994,60.5290985,83.8674011,36.5960999,184.451004,34.4679985,16.8824005,141.3399963,46.9034004,15.7833996
67.8066025,3328.8999023,6.5112,65.5222015,48.0233994,5.0703301,55.8525009,3610.5300293,6.2678299,68.0289993,46.8692017,3.4772401,160.7819977,64.1155014,20.0361004,146.4499969,79.7830963,17.9673004
65.822403,3488.0900879,6.3824,68.7186966,43.2491989,4.99189,61.0639992,3752.2600098,7.0479398,66.8880005,42.766201,3.2867899,167.3639984,66.2349014,20.3565006,146.6360016,83.5419998,18.0760994
126.7789993,2319.3999023,17.7719002,80.8246002,80.2146988,71.8665009,177.4210052,2223.0600586,29.1138,61.5172997,71.8399963,55.3195,181.3040009,31.4172993,16.6968994,141.2220001,45.0311012,15.3648005
117.3960037,1656.9599609,15.6063995,60.1627007,58.9109001,37.0382996,74.9804993,1642.0200195,9.1621504,60.7570992,65.3631973,28.5587006,182.5690002,41.4178009,17.0827999,145.2830048,53.1767998,17.0541992
65.3845978,3062.9299316,5.8992901,61.5873985,52.5820999,5.18574,58.3708,3203.9199219,5.65412,67.0113983,51.3227005,3.8596201,153.095993,58.8172989,20.1658001,148.6529999,71.0307007,17.9627991
63.9417992,2965.6799316,5.5397,58.854599,38.7804985,5.73281,73.0565033,2938.4699707,6.7776198,67.2124023,39.8050003,4.3120599,151.0549927,57.6939011,19.4496994,151.2039948,69.7774963,18.5757999
123.7210007,1573.6999512,16.8509998,61.5247993,65.4819031,40.2342987,102.0739975,1461.3800049,14.0018997,60.8384018,71.5771027,31.1952991,184.3480072,38.2369003,17.0755997,143.8639984,50.5764008,16.7721004
110.6380005,1743.9300537,14.6304998,59.4934998,46.4987984,36.9740982,101.6309967,1791.8100586,12.0860004,60.6940994,63.5820007,28.8143005,180.7220001,40.1543007,16.8652,146.2960052,51.5658989,16.1264
62.975399,2902.4599609,5.4351401,57.6262016,38.5946999,4.7596898,73.5259018,2828.2900391,6.4299402,66.7703018,38.969101,4.1719298,173.2230072,57.8092003,19.8934994,159.9149933,69.3026962,21.1832008
119.9059982,1603.4799805,16.2952995,62.7883987,64.9296036,42.3074989,117.6169968,1566.2399902,16.3724995,60.3620987,87.8973007,33.5794983,172.7400055,36.7038994,16.8206005,139.2610016,50.3471985,14.4198999
95.0279999,2607.9099121,11.7982998,72.2565002,58.6478996,40.5026016,118.5370026,2523.1799316,16.3075008,65.4154968,55.549099,31.2917004,174.9340057,44.6194,18.7247009,150.4779968,55.3470001,18.7787991
66.5003967,3377.2600098,6.37293,66.7213974,50.1913986,5.1442099,57.9048004,3636.9199219,6.4300199,67.0126038,48.7901001,3.5039501,162.6000061,65.1468964,20.1847,146.4299927,81.4923019,17.5825005
132.0879974,1496.4599609,18.4255009,66.1801987,86.3609009,47.5917015,135.6660004,1326.5999756,21.2978992,60.5602989,86.0112,37.0884018,182.8589935,34.230999,16.8805008,140.4400024,47.0769005,15.6632004
62.5262985,3265.4099121,5.8533301,65.2534027,38.8596001,4.8443699,60.6808014,3343.6799316,6.7108998,67.2125015,39.5779991,3.95121,173.5650024,58.924099,20.4598007,153.5720062,72.7053986,21.1800995
105.4869995,2222.0300293,13.9452,67.6418991,60.2872009,46.1997986,115.1419983,2259.6799316,16.1905994,60.8019981,56.9547997,35.6912003,163.3659973,39.3436012,16.9592991,142.2200012,50.7597008,15.8046999
87.6908035,2422.5200195,10.8528004,63.8937988,50.3492012,40.0525017,87.5789032,2500.5800781,11.8281002,61.1465988,48.0775986,30.8129005,164.927002,42.9804001,17.0813999,144.1080017,55.6862984,17.0480995
61.0640984,3103.3300781,5.5820599,66.5875015,50.3478012,14.6275997,101.3259964,2789.0300293,13.1816998,66.2612991,48.4421005,10.7722998,179.3639984,48.2476997,20.5438995,151.1300049,63.2396011,20.816
63.8202019,2978.4099121,5.6201701,60.6842995,56.174099,5.4790802,71.944603,2930.5900879,6.5205798,67.1388016,56.3549004,4.0749602,146.9790039,57.7128983,20.1716003,147.4880066,70.0906982,18.2553005
101.1600037,2288.6201172,13.2215996,67.3310013,56.0551987,44.3660011,107.6959991,2323.9299316,15.7767,60.8328018,52.2985001,34.2893982,165.4049988,40.6302986,16.4740009,143.7519989,51.5248985,16.2275009
99.273201,2613.9199219,12.4812002,72.9486008,58.0862007,42.4435997,137.6499939,2581.1298828,18.7364998,65.4272995,55.4520988,32.5589981,176.9609985,43.8041,19.0205002,149.4340057,54.0892982,18.8337002
113.336998,1719.9799805,14.9981003,59.9808998,54.6637993,36.8661995,86.5020981,1734.4300537,10.2322998,60.7495003,64.1465988,28.5615005,181.3999939,41.0560989,17.0188999,145.6470032,52.8536987,16.7761002
75.4100037,2559.0100098,7.9956698,61.4978981,50.1827011,27.7427998,70.3252029,2564.6799316,7.3900299,64.4087982,49.2540016,21.3304996,164.0789948,51.2252998,17.7903004,149.1900024,63.5792007,18.5505009
65.0484009,2998.7800293,5.65587,59.2221985,45.0996017,5.1656098,54.9057999,3160.3798828,5.2980599,67.2723999,43.9323997,4.0694399,159.3470001,58.3387985,19.4799004,152.4980011,68.7778015,18.9659004
62.1170998,2993.6000977,5.4369202,61.3494987,68.2585983,4.8516898,67.4250031,2901.3400879,6.04424,67.4033966,67.6284027,4.0108099,156.4640045,59.2575989,20.4624996,148.9299927,71.1453018,20.2383003
122.9660034,1566.8900146,16.8304996,62.1425018,68.9477005,41.8008995,114.4489975,1437.0100098,16.2015991,60.8824997,76.5662003,32.6058006,183.1360016,36.9068985,17.0352001,142.4900055,49.6573982,16.3304005
90.3889999,2391.6000977,11.3690004,64.7827988,52.5637016,42.0959015,97.8294983,2441.1799316,13.3822002,61.2092018,49.7932014,32.4502983,164.5690002,41.6048012,17.0403004,143.2339935,54.3600998,16.7658997
64.1222992,2953.0300293,5.5686998,58.0222015,38.899601,4.8176699,52.5063019,3072.2700195,4.87815,67.0486984,37.7024994,4.0338101,165.9669952,57.1379013,19.6595993,156.1009979,65.8705978,20.3656006
63.6851006,3362.1799316,6.0433102,66.9003983,38.139801,4.8744702,60.710701,3509.2399902,6.8453002,67.0960999,38.5449982,3.7016599,173.6790009,61.4199982,20.4417,151.7120056,76.4819031,20.3209
110.4970016,2402.3200684,14.9211998,72.9875031,63.1147995,54.1297989,156.7460022,2416.4899902,22.6259003,61.3195992,56.2331009,41.7397003,172.9519958,37.2999992,17.0834999,141.9850006,47.4707985,16.0277004
142.8739929,1489.4100342,20.2891006,67.6539993,80.0627975,49.1049004,161.7230072,1231.4200439,25.8040009,60.5242996,77.1533966,37.7585983,192.6069946,33.2229004,16.9764004,143.904007,43.4639015,16.3889999
96.4710999,2163.6298828,12.3200998,61.0988998,43.6763992,35.3190994,90.7925034,2220.6899414,11.5275002,60.9962997,43.0957985,27.1751003,162.8439941,43.2223015,17.0748005,144.677002,53.8033981,16.6947994
136.9369965,1472.0699463,19.2292004,66.4875031,80.8061981,47.6640015,144.5809937,1262.3900146,22.8328991,60.5124016,79.9447021,36.7840004,189.1909943,34.0551987,16.9347992,143.0050049,45.3661995,16.1721001
61.4404984,3065.8300781,5.4541402,62.6533012,50.7196007,4.8852801,64.5845032,3014.1799316,6.2203002,67.2564011,50.9165001,4.1342402,166.0619965,58.0393982,20.4036007,152.4730072,70.2790985,20.9995995
91.1280975,2417.2600098,11.2839003,59.9525986,44.3992004,30.5797997,61.8600006,2545.25,7.1972599,60.8820992,46.4219017,23.6427002,164.9750061,46.0054016,17.2735004,147.197998,60.0248985,18.4398994
123.5240021,2220.4199219,17.1795998,79.1709976,84.3264008,69.516098,159.4579926,2209.3400879,26.3750992,61.5516014,76.4944992,53.841301,171.923996,32.8041992,16.5755997,139.8939972,46.1763992,14.7959995
79.5115967,2506.3601074,8.7581396,60.8400002,49.4886017,29.1849003,70.5323029,2552.8798828,7.97647,62.1473999,49.0344009,22.9951992,165.3320007,49.8240013,17.7045994,148.5820007,61.7834015,18.2882996
66.3947983,3148.5,6.09761,62.8328018,47.1773987,5.05585,50.7661018,3366.1599121,5.3957701,66.8358002,46.0415993,3.5434599,159.1900024,58.6520004,19.9759998,147.9960022,70.9661026,18.2078991
63.6456985,2907.9599609,5.5169601,57.2574997,36.0984993,4.8693099,61.671299,2980.4099121,5.65446,66.8529968,35.4107018,4.31285,168.7720032,57.1833,19.7206993,157.7769928,66.501297,20.4272003
66.2201004,3134.9399414,6.0617099,62.6922989,47.8060989,5.0735602,51.7246017,3340.1699219,5.4131198,66.8497009,46.6433983,3.5646901,158.5449982,58.524601,19.9666996,147.901001,70.7805023,18.1588001
67.5322037,3324.8701172,6.46808,65.5753021,48.8404007,5.0784898,56.1587982,3597.2900391,6.2414999,68.0482025,47.6054993,3.4741299,160.5220032,64.0475006,20.0284996,146.2559967,79.7210999,17.8929996
74.1939011,2636.9199219,7.8452702,54.6148987,42.2218018,7.5036898,77.4095993,2610.3200684,7.9380798,65.2945023,41.6013985,6.0261002,168.4060059,54.6635017,20.0890007,155.6920013,64.8386993,20.1210003
64.2345963,2943.8200684,5.5791202,57.9105988,38.7658005,4.95682,55.9219017,3070.3898926,5.27319,67.0257034,37.7104988,4.1863399,164.4609985,57.3019981,19.6182003,155.6089935,66.4661026,19.9055996
63.6916008,3203.5700684,5.86273,64.6729965,51.5727005,5.03513,56.524601,3296.3999023,5.7271299,67.4207001,50.2835999,3.9035299,166.4409943,60.2277985,20.1853008,150.6529999,73.9810028,19.6714993
90.2387009,2378.7199707,11.151,60.4463997,44.3796997,32.1517982,66.6203003,2500.1101074,8.2137499,60.9191017,44.9308014,24.7700996,165.0249939,45.7389984,17.2364006,146.9600067,58.7713013,18.0314007
63.8894997,2905.0100098,5.5441799,56.9855003,35.6721992,4.8847198,58.8009987,3026.6101074,5.4853601,66.8021011,34.5951004,4.4242401,168.625,57.1589012,19.6832008,157.720993,66.0371017,20.1821003
61.8792,2901.8500977,5.3251901,58.2375984,41.8452988,4.6908002,72.3361969,2791.9499512,6.1510501,67.0519028,42.0429993,4.1396499,173.6430054,57.3209,19.8773003,158.7330017,68.2916031,21.5210991
132.7799988,2288.4499512,18.7714996,77.0467987,63.4258003,61.1338997,209.0449982,2085.4199219,31.6324997,60.777401,56.0835991,46.5119019,196.677002,32.2952003,16.9703999,145.8869934,41.4044991,16.4514999
107.7460022,2351.9799805,14.4702997,71.0159988,62.4816017,50.8246002,137.279007,2340.5700684,21.3302002,60.9662018,56.783699,39.3502007,170.4940033,37.8680992,16.4347,143.4850006,48.574501,16.0352001
65.1406021,3535.4799805,6.2929702,70.3788986,38.2084007,4.8238902,62.3608017,3767.0300293,7.20608,66.7361984,38.4443016,3.10063,170.1569977,65.884697,20.5991001,146.5789948,83.5001984,18.4680996
72.3560028,2653.6101074,7.56216,54.5602989,46.4337997,9.48277,66.2817993,2678.5400391,6.3636599,62.9407005,46.4367981,7.9309201,165.8359985,53.0069008,19.2381992,152.4680023,64.1384964,19.5963993
62.2095985,2892.8999023,5.3601198,57.8981018,39.0227013,4.6763601,69.9499969,2807.8601074,5.9377098,66.9557037,39.1400986,4.1297898,174.1470032,57.0616989,19.8724003,159.2799988,67.5681992,21.4892998
119.4540024,1609.8199463,16.1641006,61.2304001,62.8316994,39.9617004,105.1070023,1538.5200195,14.0373001,60.8237991,72.9413986,31.1448002,182.1560059,38.3799019,17.0065994,143.4589996,50.7360992,16.3423996
61.9207993,2991.3898926,5.40557,61.2776985,62.7913017,4.7997799,67.9148026,2896.1398926,6.1010098,67.3003998,62.3703003,4.0134301,159.878006,58.9403,20.4796009,150.7409973,70.8135986,20.5741997
61.0545006,3150.3000488,5.5366902,63.6762009,44.4449997,4.8406401,64.302597,3133.0800781,6.58812,67.194603,45.0433998,4.0509801,170.102005,58.0909004,20.4482002,153.279007,70.9940033,21.1420002
135.9400024,1419.0600586,18.9375992,65.0707016,72.2751007,45.3213005,132.2899933,1239.9399414,19.9643002,60.4337006,74.0245972,34.8813019,189.1150055,35.4944,16.8990993,144.4170074,46.3130989,16.2318993
63.1908989,2910.4399414,5.4604998,57.7863007,39.7910995,4.9154501,72.3267975,2861.1699219,6.4134698,66.8906021,40.0798988,4.2263999,168.9080048,57.7333984,19.809,157.8580017,68.9440994,20.655899
62.1450005,3025.0400391,5.4967699,61.9854012,66.8936996,4.8892002,62.6766014,2980.3701172,5.7874298,67.699501,66.1238022,3.9515901,152.1920013,59.4500008,20.3374004,147.7050018,71.6444016,19.9790001
129.477005,1481.0899658,17.8806992,64.5957031,74.7531967,45.0891991,124.9110031,1360.7600098,18.5049992,60.4639015,80.7871017,35.0751991,182.9029999,35.7400017,16.8139,141.9949951,48.1002007,15.6194
88.6949005,2543.1298828,10.5881004,69.4889984,56.6744003,35.9514999,95.5169983,2491.5400391,11.9745998,65.3043976,54.5374985,27.7397003,169.401001,47.9105988,18.7765007,150.3049927,59.1580009,18.7268009
95.3656998,2207.8701172,12.1468,61.7961006,45.4562988,36.5667,91.0327988,2264.4499512,11.7301998,61.0419006,44.3595009,28.1441994,162.5390015,43.0292015,17.0636997,144.2039948,53.9849014,16.6926994
119.8290024,1582.5300293,16.3265991,61.9207993,67.336998,41.7867012,115.3820038,1491.5400391,16.1005001,60.8703995,80.1362991,32.8434982,179.5039978,37.0069008,16.9440002,141.1840057,49.9682999,15.6819
94.2965012,2249.9099121,11.9787998,62.4924011,47.2956009,37.8422012,91.6246033,2306.1999512,11.9730997,61.0834007,45.7923012,29.1406994,162.6340027,42.778801,17.0543003,143.8619995,54.1451988,16.7021008
121.6569977,1575.1899414,16.6110001,61.9910011,68.0115967,41.6141014,113.9100037,1461.9399414,15.9757996,60.8739014,77.188797,32.5237007,182.0980072,37.0750999,17.0088997,142.2510071,49.8336983,16.1597004
67.3286972,3375.9399414,6.5,66.4003983,48.299099,5.0513101,57.4435997,3653.8400879,6.4945302,68.0488968,47.1549988,3.40042,161.8450012,64.9218979,20.0590992,145.970993,81.2558975,17.8817997
105.2450027,2250.1101074,13.9640999,68.7167969,60.8796005,47.3198013,117.7630005,2260.3500977,17.4762993,60.9101982,56.6094017,36.6861,165.2749939,39.0217018,16.4053001,142.6929932,50.1860008,15.8731003
62.4390984,2903.1499023,5.37922,57.9263,41.1506004,4.67239,74.1631012,2798.3701172,6.3812199,66.879097,41.4842987,4.1368799,174.7769928,57.8560982,19.9258995,159.9190063,69.4330978,21.5279007
65.5922012,3156.7700195,6.0413699,63.2173004,59.5928993,5.13556,55.591301,3334.25,5.5044599,67.2013016,57.4830017,3.6593399,153.2619934,60.7356987,20.1441994,146.7230072,74.4686966,17.3918991
130.6660004,1544.6899414,18.2444992,67.2067032,95.6843033,49.2406006,136.5379944,1380.9100342,21.6993008,60.6755981,90.4046021,38.7571983,176.6790009,33.7540016,16.8519993,137.6360016,47.8078995,15.2145004
97.2617035,2179.6398926,12.3282003,59.3195992,42.5113983,31.7206001,75.9378967,2287.5600586,8.4625397,60.8014984,45.1978989,24.4915009,170.0240021,44.4874001,17.1378994,148.0879974,56.6972008,17.7367001
109.4580002,2487.5600586,14.3645,73.5006027,57.6492004,50.5956001,156.4980011,2469.1499023,22.6184998,62.3153,51.9780998,39.3488998,184.0039978,38.8003006,17.7145004,149.3009949,48.6366005,18.1994991
116.4199982,1632.6300049,15.6745996,60.8459015,58.125,39.8041992,108.1660004,1603.5300293,14.1792002,60.7921982,75.229599,31.2021999,179.8339996,38.4081001,16.9050999,142.8589935,50.7625999,15.757
111.9290009,1744.9699707,14.6359997,59.6189995,55.0312996,35.6040001,65.8984985,1786.3900146,7.3241801,60.7313004,61.9310989,27.4092999,181.052002,42.8254013,17.0755997,145.996994,54.4827003,17.1452999
62.8223,2898.3898926,5.42556,57.6171989,36.9598999,4.6984601,66.402298,2863.6499023,5.74402,66.882103,36.864399,4.1271,173.1589966,57.0587006,19.8426991,159.2890015,67.103302,21.2859001
75.3266983,3055.2900391,8.8443899,80.5007019,58.3008995,45.4035988,106.3610001,2843.7099609,14.6373997,69.7162018,55.6701012,34.8297005,175.3860016,47.1436996,19.632,147.8580017,61.9215012,19.3850994
115.1620026,2229.6699219,15.7206001,73.4009018,75.2563019,57.3027,145.7149963,2221.2099609,22.5638008,61.1123009,69.1856995,44.4805984,167.9400024,35.2173996,16.8859997,141.0480042,47.7874985,15.3206997
66.5632019,3200.0900879,6.1970601,64.0877991,52.4087982,5.1659598,55.9361,3413.2399902,5.7602701,68.1222992,50.8773994,3.6286399,156.8789978,61.6776009,19.9498005,146.1549988,75.8962021,17.7189007
142.4730072,1518.5400391,20.2551003,68.2113037,82.7341003,49.9710007,165.4490051,1255.7600098,26.7001991,60.5531006,78.5214996,38.4182014,193.0850067,32.8540001,16.9955997,143.6269989,43.1111984,16.4251003
110.8690033,1763.8000488,14.5916996,59.6348991,50.9154015,36.212101,88.5725021,1804.3499756,10.1435003,60.725399,61.4053001,28.0755005,180.9810028,41.3074989,16.9862995,146.404007,52.9471016,16.7360001
115.3389969,1674.4899902,15.4053001,60.3777008,56.4733009,38.1287994,97.0679016,1661.7600098,12.0794001,60.7692986,68.0733032,29.6644001,181.4700012,39.8101997,16.9841003,144.7489929,51.7761002,16.4431
66.8274002,3215.2399902,6.2453699,64.2073975,51.1120987,5.1465001,55.6026001,3441.2399902,5.8046699,68.091301,49.6693001,3.61257,157.7079926,61.9785995,19.9654007,146.3860016,76.3050003,17.8115997
95.9909973,2268.9399414,12.3532,64.8426971,54.3936996,42.9165001,103.4800034,2296.0100098,14.0061998,61.2338982,51.9606018,33.168499,162.3890076,40.4598007,16.9601994,141.8540039,52.7755013,16.2532997
74.271698,2633.1899414,7.8919401,54.8768005,45.5388985,7.6728201,77.2491989,2611.3200684,7.7526498,65.4651031,45.0895996,6.1419902,165.822998,54.1505013,20.0576,154.1399994,64.6606979,19.9643993
137.9900055,1442.9100342,19.3565006,65.9661026,76.1183014,46.7103996,141.9320068,1236.0799561,21.9965992,60.4712982,76.3743973,35.9746017,189.8910065,34.5847015,16.9234009,143.9279938,45.4430008,16.2411995
62.6171989,2894.9599609,5.4031401,57.6908989,37.4756012,4.68541,67.9269028,2839.9699707,5.8271599,66.8948975,37.4861984,4.12674,173.7969971,57.0696983,19.8588009,159.4389954,67.3209991,21.3813
106.6389999,2477.6899414,14.0045996,73.6925964,69.3307037,50.4045982,149.0910034,2471.7099609,21.3183002,64.032402,63.5079002,38.4944,167.970993,42.0718002,16.8069992,138.9080048,53.0326996,16.2210999
67.0325012,3377.8000488,6.4563198,66.5723038,48.8595009,5.0536799,57.7406998,3647.2399902,6.47611,68.0622025,47.6431999,3.3845601,161.9839935,64.9721985,20.0545006,145.7899933,81.3551025,17.8229008
75.2194977,2606.2600098,8.0747204,54.5245018,42.1715012,7.7196298,78.1447983,2581.5300293,8.1818895,65.2647018,41.4723015,6.1579199,167.8070068,54.0677986,20.0613995,155.2969971,64.1154022,19.9689999
122.0960007,1588.1199951,16.5893993,61.4407005,64.7792969,40.1460991,103.0910034,1489.5899658,14.0121002,60.8354988,72.0030975,31.1767998,183.647995,38.2947998,17.0555,143.7440033,50.6416016,16.6431999
104.7229996,1907.0300293,13.5901003,58.3748016,41.1119003,33.2400017,92.2025986,1996.3199463,9.8834,60.6234016,43.9898987,25.6350994,181.6970062,42.1879997,16.9384003,151.4129944,52.9506989,17.2824993
135.201004,1512.0600586,19.0156002,67.6082993,92.5289993,49.7869987,148.0449982,1297.9699707,24.2807999,60.6175995,86.8984985,38.5265999,187.897995,33.0017014,16.9902992,141.1439972,45.2332001,16.1653004
67.0230026,3267.5400391,6.3313699,64.9389038,50.9805984,5.1201301,55.8723984,3511.0900879,5.9752798,68.0905991,49.5280991,3.53771,158.8079987,63.0031013,19.9866009,146.1130066,78.0376968,17.7661991
96.0159988,2207.0,12.0443001,59.1455002,43.6450996,31.5007992,62.8460007,2348.4799805,6.3777499,60.7713013,47.1011009,24.2700005,171.8529968,45.2921982,17.1420002,148.2879944,58.2196999,17.9694004
62.1337013,2924.7700195,5.3505802,58.6067009,49.4536018,4.7472501,73.8892975,2807.4399414,6.3963799,67.1587982,49.5798988,4.1472902,170.4680023,58.2449989,19.8955002,157.0859985,69.9666977,21.2786007
73.3469009,2627.9299316,7.7695799,54.5031013,46.6650009,9.73596,66.5245972,2655.5500488,6.5169401,62.8967018,46.664299,8.1326704,165.246994,52.4356003,19.2063007,152.0559998,63.6006012,19.4596996
61.0730019,2956.6699219,5.2471099,59.5593987,48.6571999,4.7861099,71.3043976,2843.4399414,6.3113399,67.4530029,48.7691994,4.1571398,170.0130005,57.7104988,19.8001995,156.0679932,69.2284012,21.4155006
68.0033035,3330.3200684,6.54005,65.4665985,47.4992981,5.0653,55.5695992,3618.1398926,6.2748499,68.016098,46.3937988,3.4807,160.9409943,64.142601,20.0400009,146.5899963,79.7860031,18.0182991
66.7213974,3257.5600586,6.28125,64.9207001,52.4838982,5.1354299,56.0611992,3488.7700195,5.9154201,68.1257019,50.8911018,3.54123,158.1829987,62.8311996,19.9699001,145.8300018,77.8286972,17.6532993
62.3604012,3186.3999023,5.7416501,64.2362976,41.0004005,4.8617201,59.6654015,3228.3200684,6.3378901,67.313797,41.5508003,4.1160002,172.6809998,57.717701,20.4335003,154.4440002,70.5440979,21.5757999
140.7030029,1453.5100098,19.8570004,66.6455002,77.430603,47.6553001,150.572998,1220.7600098,23.6385002,60.4888992,76.3555984,36.6683998,191.2120056,33.9929008,16.9466,144.0169983,44.5382996,16.3166008
62.8372002,2965.5300293,5.4801302,60.5942993,68.3261032,4.99968,72.4656982,2855.1699219,6.4012198,67.1261978,67.9972,4.0886202,156.4570007,58.8055992,20.4937992,148.8209991,70.5979004,19.7942009
