Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
0.977167,84.3454971,1.28405,603.6879883,75.9655991,55.3583984,1.0858001,74.414299,1.42116,495.4450073,68.6204987,54.6968002,338.1830139,122.2320023,45.9450989,340.2820129,141.0059967,50.8869019
0.999943,89.463501,1.26136,592.6190186,74.5072021,54.4641991,1.03534,76.2182007,1.25392,418.3309937,63.9313011,46.9445992,343.8989868,112.9919968,50.4291992,343.2330017,129.7369995,49.9189987
0.867504,99.2889023,1.3501,609.276001,85.6753998,55.285099,0.918752,84.7263031,1.46604,389.3640137,71.8738022,48.6362991,361.5809937,109.1839981,47.5245018,345.3919983,119.9309998,47.2364998
1.02147,81.044899,1.38064,651.9260254,74.0598984,60.9564018,1.1456701,71.5791016,1.44593,513.3989868,65.6524963,57.2462006,355.4379883,122.1500015,48.605999,352.0390015,140.2089996,50.7598991
1.1617,142.2660065,1.87967,584.8029785,118.637001,56.7743988,1.0655299,130.0160065,1.47842,407.0509949,105.2979965,53.3264008,353.9259949,81.2220993,51.2099991,350.1040039,99.3377991,52.0382996
0.983622,140.848999,1.84981,568.1300049,121.2929993,56.5038986,1.06144,129.2749939,1.55196,387.7359924,106.6579971,52.4589996,356.2510071,79.7576981,55.0019989,352.2640076,98.4136963,53.3922005
0.944884,91.1092987,1.25216,584.6820068,75.4887009,52.0373001,0.980864,75.8940964,1.24997,371.1950073,62.1315002,43.3394012,345.9960022,109.4329987,51.6869011,337.7019958,124.0279999,47.5373001
1.085,82.4093018,1.34106,613.0319824,75.5100021,56.8050003,1.18765,73.3011017,1.47548,495.5799866,68.1287003,54.6402016,342.3349915,122.9309998,46.8255005,341.697998,141.4470062,50.6325989
0.991365,97.2031021,1.37186,604.3770142,82.3684998,54.4566994,1.04377,81.4245987,1.35886,389.2850037,67.4104004,47.6668015,343.901001,106.0169983,51.6436996,329.1119995,120.6490021,46.2318993
1.04124,151.5399933,1.82741,594.6950073,124.8359985,56.240799,1.10224,138.9440002,1.6319,412.6040039,111.1999969,53.8480988,357.1080017,80.3178024,49.6105995,347.947998,97.9738998,51.1054001
0.949444,91.5233002,1.3018301,582.723999,77.7300034,52.0738983,0.978992,76.9559021,1.31068,374.5409851,63.8928986,45.5089989,347.4089966,110.7320023,49.9103012,340.8829956,122.8580017,47.8109016
1.08591,83.5063019,1.3457,613.6270142,75.5902023,56.8476982,1.18915,73.875,1.48026,499.3049927,68.1761017,55.0372009,342.3940125,122.5350037,46.8753014,341.7579956,141.1699982,50.7584
1.00582,86.2158966,1.27715,591.4429932,74.9244995,54.271801,1.05885,75.3098984,1.31472,452.0289917,66.2889023,51.0124016,343.1300049,117.9980011,48.0237007,347.7030029,135.2779999,51.1545982
0.899798,91.0028992,1.27477,587.8690186,76.1528015,54.2527008,0.932276,75.1941986,1.1651,379.9570007,62.6369019,44.9033012,346.8009949,106.3399963,55.4547005,342.4590149,123.9140015,48.7131996
0.976119,110.1740036,1.60168,597.7869873,95.2584991,56.4440994,1.0479701,96.8730011,1.54739,395.9349976,81.2244034,51.1293983,356.9049988,98.2712021,51.4235992,346.3139954,111.9660034,49.7710991
1.03611,89.3061981,1.29983,616.4240112,75.1276016,55.1907997,1.0828,75.5345993,1.29311,438.1369934,63.8666,48.4869003,349.5419922,114.2750015,51.5663986,351.0469971,131.8300018,50.2214012
0.850365,92.5419006,1.17502,564.5499878,74.3886032,52.1973,0.839911,78.4350967,1.06203,374.2969971,63.1281013,42.6078987,341.2200012,112.3359985,51.9342003,340.07901,128.0050049,50.8762016
0.979089,82.5653992,1.31091,603.0040283,76.0182037,55.3153,1.08982,73.1452026,1.4195499,492.1830139,68.3936996,54.2839012,338.1069946,122.5780029,46.0724983,340.2059937,141.4120026,50.5721016
1.20342,82.0653,1.38354,629.2379761,74.9545975,58.3933983,1.30137,73.0298996,1.5483299,508.67099,67.6057968,56.7486992,345.1170044,123.1689987,47.3377991,344.868988,140.7129974,51.339901
1.02622,84.6691971,1.31782,618.1140137,74.471199,56.6207008,1.09937,72.9516983,1.32178,470.2919922,64.7397003,52.0667,345.730011,117.348999,50.046299,343.0400085,135.595993,49.6395988
0.98982,132.5059967,1.75783,616.9829712,113.2300034,58.1861992,1.04695,120.9820023,1.59841,416.0,99.7586975,54.4089012,359.928009,87.1304016,52.7821999,347.3729858,103.4449997,50.8488998
1.03625,88.6841965,1.29451,616.2180176,74.5154037,55.213501,1.08248,74.4688034,1.28627,433.1319885,62.8768997,48.1068001,349.4089966,112.4079971,52.4291992,350.848999,130.3939972,49.9696999
0.987063,93.2173004,1.33473,624.1970215,78.1432037,55.6011009,1.0020601,77.5706024,1.32665,401.4599915,64.7706985,47.8476982,350.6440125,105.4660034,54.6106987,337.1180115,121.9469986,47.3163986
1.02564,84.9092026,1.31374,617.947998,74.4738998,56.5970993,1.09795,72.9870987,1.31862,467.8720093,64.5823975,51.8209991,345.6929932,116.9560013,50.2364998,342.9930115,135.2420044,49.5912018
0.892575,84.9269028,1.27529,608.177002,76.6328964,53.8238983,0.929579,68.3487015,1.38783,350.9309998,60.5401993,43.0681992,366.7290039,113.9440002,48.2845001,356.8729858,123.7659988,48.8935013
0.947609,122.1949997,1.5453,580.1079712,101.4079971,54.8196983,1.0306,108.1159973,1.52561,389.5710144,87.8942032,50.1016998,355.3909912,96.9320984,48.9323006,347.5029907,110.1880035,49.8451004
0.943046,91.2574005,1.24494,584.1669922,75.2464981,51.9553986,0.977789,76.074501,1.24716,369.2030029,62.0141983,43.0876007,346.0180054,110.4820023,51.3568993,337.8120117,124.4570007,47.6652985
0.990464,128.522995,1.7316099,618.2739868,109.947998,58.2279015,1.04791,117.0500031,1.60228,418.9299927,96.8063965,54.6091995,359.9890137,89.6067963,52.4373016,347.2099915,105.0459976,50.5087013
1.12099,87.8179016,1.31866,573.9400024,72.9701996,52.6116982,1.09238,73.635498,1.13354,399.1419983,60.8847008,44.2865982,343.0440063,108.2020035,53.0066986,338.1960144,124.0459976,47.4308014
0.976191,115.3209991,1.67286,597.1790161,100.5009995,56.4970016,1.04616,102.5029984,1.54609,396.2569885,86.0549011,51.3860016,356.9309998,93.870697,52.8409004,346.5069885,109.2470016,50.3105011
1.21077,83.7658997,1.42182,629.4790039,74.8909988,58.4342995,1.3135099,73.6252975,1.56266,510.0669861,67.1449966,56.8455009,345.0599976,119.7320023,47.5668983,344.7940063,137.5709991,51.2480011
1.2125601,83.5093994,1.42755,629.6599731,74.8420029,58.4967995,1.32052,73.3420029,1.5750901,511.6470032,67.0999985,57.0890007,345.0580139,120.223999,47.5306015,344.82901,138.0709991,51.293499
1.03851,86.9662018,1.31055,617.776001,74.1247025,55.4272995,1.08742,72.6633987,1.2942899,442.2909851,62.4245987,49.0489006,349.6319885,112.1009979,53.4584007,350.9639893,130.6629944,50.0028992
0.850674,91.9981003,1.16863,564.6799927,74.2875977,52.2420006,0.841257,78.0646973,1.06405,375.3450012,63.1208992,42.736599,341.1740112,112.447998,51.524601,339.9790039,128.2120056,50.8157997
1.15418,91.6063995,1.33042,592.289978,74.7380981,52.5211983,0.993035,76.3205032,1.07954,380.6860046,62.0186996,43.0485992,339.9819946,106.2310028,51.7126999,335.053009,123.1930008,47.4762001
0.946056,89.5712967,1.26706,581.2739868,76.0386963,51.9084015,0.9737,74.4628983,1.29772,368.2520142,62.103199,44.5332985,347.2929993,112.810997,49.842701,341.019989,124.0159988,48.0122986
0.975593,111.6620026,1.61142,597.4279785,96.4927979,56.4370003,1.04723,98.3874969,1.54603,395.5270081,82.4167023,51.1001015,356.8840027,97.4638977,51.4588013,346.3569946,111.3619995,49.8834991
0.855049,154.371994,1.7956899,594.6950073,126.0059967,57.1679993,1.02825,140.8139954,1.6167901,416.6830139,112.3560028,54.5550003,357.5020142,79.6025009,49.3538017,351.2739868,98.0167999,51.1358986
1.12084,88.1511002,1.31319,573.8519897,73.0726013,52.5960007,1.09268,73.8692017,1.13324,398.0490112,60.9146004,44.2929993,342.9729919,108.0500031,52.9109001,338.1690063,124.0390015,47.4598007
0.779217,91.6296005,1.17362,573.9260254,74.5625,51.1128998,0.889532,76.6047974,1.14413,364.1830139,61.739399,41.8188019,346.4849854,113.1930008,51.3568001,342.7019958,125.7929993,48.1534004
1.09729,134.0039978,1.85851,594.3660278,116.3040009,57.7947006,1.05136,122.5029984,1.52905,400.7030029,101.9599991,52.9129982,357.6990051,82.3911972,55.1067009,350.8869934,101.0699997,52.5611992
0.979272,89.6588974,1.25903,577.617981,74.2078018,52.4761009,0.999175,74.5241013,1.16159,374.5539856,61.2181015,43.5452003,342.1130066,106.1539993,53.6285019,336.6099854,123.5790024,48.148201
0.855881,153.6119995,1.77306,594.6090088,124.1220016,57.2198982,1.03201,140.4649963,1.61953,419.1809998,111.3359985,54.9299011,357.3909912,81.7738037,47.8214989,351.0880127,99.0491028,50.9533005
1.01524,81.6977997,1.38429,651.5479736,74.3082962,60.9486008,1.13027,72.1249008,1.43739,508.9230042,66.3647995,56.8184013,355.29599,123.5899963,49.0746994,351.9930115,141.4839935,51.0861015
0.983109,85.6500015,1.29496,625.710022,76.564003,57.5303993,1.05216,75.564003,1.4227901,482.0010071,68.7773972,54.6762009,360.6029968,121.2170029,47.2537994,366.7179871,139.4440002,53.5227013
0.896147,87.5095978,1.29485,610.7620239,77.5391006,54.0616989,0.933521,71.7743988,1.40154,366.3009949,62.2443008,45.2694016,366.9169922,114.1620026,49.2703018,356.8940125,123.9830017,48.8567009
1.04052,86.8764038,1.3277,618.4749756,74.7078018,55.4532013,1.09224,73.6473999,1.3092099,453.4230042,63.7845993,49.9985008,349.8370056,115.0309982,51.9230003,351.2409973,133.1519928,50.3179016
0.949575,92.1651001,1.31156,584.1779785,79.0108032,52.2008018,0.98191,77.4913025,1.32511,378.2799988,64.6847992,46.1803017,347.6839905,110.9169998,49.3336983,340.8380127,122.5149994,47.5555992
0.945357,91.0643005,1.26099,585.3209839,76.2106018,52.0938988,0.983671,75.7359009,1.26309,371.8630066,62.4231987,43.7666016,346.1929932,109.487999,51.757,337.6929932,123.6529999,47.4589996
0.985858,92.9936981,1.31699,622.6929932,77.4623032,55.4006996,0.999997,78.1424026,1.31817,397.9979858,64.6931,47.1577988,350.4140015,107.1060028,53.4063988,337.125,122.5650024,47.3793983
0.965272,94.9328995,1.31388,609.0609741,80.4448013,54.4057999,1.00927,79.6348038,1.32076,387.8770142,65.9760971,46.6856003,349.9349976,108.5920029,51.0206985,336.0400085,122.5979996,46.5438995
0.873739,92.1508026,1.21444,594.9990234,75.0919037,52.2626991,0.836127,78.1801987,1.00257,395.006012,63.9028015,43.4449997,342.1109924,112.1460037,48.6627007,345.4240112,128.8220062,48.9155006
0.966319,95.7767029,1.32876,609.1760254,80.8091965,54.4802017,1.00884,80.0485001,1.31139,389.2709961,66.3256989,46.6432991,349.7980042,106.461998,52.3753014,335.973999,122.0770035,46.6147003
1.0361,88.6829987,1.2912,616.0139771,74.3828964,55.2024002,1.08192,74.3264999,1.28336,430.6919861,62.6235008,47.9059982,349.3469849,111.8600006,52.6306992,350.776001,129.9149933,49.8916016
0.990262,80.8014984,1.30314,626.8850098,74.2638016,57.6489983,1.06548,72.3603973,1.4348,493.2019958,68.0692978,55.4954987,360.5350037,121.572998,47.2937012,366.5039978,141.0279999,53.2330017
0.978772,84.6087036,1.25799,625.6950073,76.2870026,56.9726982,1.0721999,74.9456024,1.4267499,493.0509949,69.0969009,54.8277016,351.7219849,121.9520035,45.5616989,352.0469971,140.8329926,52.0278015
0.908953,105.0859985,1.54101,604.1500244,91.1632996,55.0760002,0.919634,89.9017029,1.4677,384.4230042,75.6578979,49.257,363.9110107,101.0169983,53.9920006,348.3540039,115.7440033,49.6823006
0.912251,140.1759949,1.60879,576.927002,112.0220032,54.8857994,0.978996,125.6380005,1.47843,401.651001,99.2277985,51.5167007,355.7250061,91.9092026,47.0556984,351.2739868,106.2249985,50.2118988
0.953294,113.3529968,1.46233,591.0930176,94.7685013,56.662899,1.04618,98.8162994,1.51473,385.480011,81.0001984,50.2720985,357.2999878,102.0139999,48.1025009,346.375,113.8769989,48.4370003
0.973111,91.8181,1.30406,596.9359741,76.8747025,54.6908989,0.976583,75.3965988,1.18024,382.9060059,62.9925995,45.2901993,347.8009949,104.9140015,56.0723,340.7179871,122.7399979,48.3611984
1.01807,133.0,1.80489,613.1660156,115.3180008,57.9584999,1.07105,121.7600021,1.61628,408.6669922,101.1240005,53.6405983,358.1279907,84.0373001,54.1682014,346.8529968,101.7850037,51.1871986
1.10229,81.858902,1.37949,630.2440186,74.6186981,58.7907982,1.21183,72.5121002,1.50008,512.3889771,66.9425964,57.8312988,349.0339966,123.1920013,47.7330017,352.9129944,140.6869965,51.7579002
1.00157,87.936203,1.26752,593.7150269,74.8591995,54.6725998,1.04065,75.8889999,1.27279,432.5910034,65.373703,48.530201,344.0830078,115.3330002,49.5446014,343.3670044,132.003006,50.2700996
1.01714,81.7268982,1.3780299,651.440979,74.3713989,60.9275017,1.13402,72.2482986,1.4418401,510.2489929,66.4757004,56.9308014,355.2789917,123.0630035,48.6122017,351.9840088,141.0670013,51.0690002
1.03556,91.6696014,1.26975,601.447998,74.7555008,51.7433014,1.02704,77.6071014,1.23151,379.6369934,62.299099,42.3809013,343.0419922,109.439003,49.6248016,332.8089905,123.5920029,46.5321999
1.12301,96.2286987,1.4361399,616.5969849,81.5283966,55.1889,1.18055,81.0445023,1.54479,395.730011,67.0699997,49.2616997,351.1400146,106.2369995,50.1465988,334.2149963,118.7149963,46.5358009
0.849325,93.419899,1.1932,564.0999756,74.5590973,52.1007996,0.835665,78.9288025,1.0577199,371.3349915,63.0900993,42.4253998,341.3880005,112.0940018,53.6547012,340.4240112,127.5559998,51.2630005
1.0099699,85.091301,1.30503,592.1309814,74.1769028,54.3387985,1.0663,74.5686035,1.32037,457.3380127,65.6010971,51.4304008,343.1889954,117.8330002,48.3120003,347.7290039,135.1150055,51.0022011
1.08539,83.2212982,1.34269,613.3969727,75.5740967,56.8310013,1.18817,73.7257004,1.4784499,497.8850098,68.1659012,54.8979988,342.3710022,122.6100006,46.7995987,341.7349854,141.2250061,50.7296982
0.965437,93.6894989,1.3232599,586.3400269,79.5749969,52.0853004,1.02999,78.8495026,1.41671,377.3059998,65.2851028,45.7933006,340.8609924,109.5749969,48.2453003,324.6239929,122.4420013,45.3922005
0.927243,99.3408966,1.4001499,639.8850098,84.4770966,58.050499,0.998027,83.0354004,1.43208,396.5390015,68.9794006,50.1647987,361.6480103,105.987999,53.4398003,341.5849915,120.8840027,46.9273987
1.04057,86.3264008,1.32732,618.5300293,74.302597,55.4818001,1.09214,72.8307037,1.30645,451.9549866,63.1685982,49.9015999,349.8099976,114.0049973,52.5007019,351.1740112,132.4309998,50.2145996
0.981305,89.4723969,1.2590801,577.7280273,74.0854034,52.4989014,1.00243,74.6029968,1.16192,377.2529907,61.2120018,44.0032005,342.0589905,106.1620026,53.6556015,336.6239929,123.5400009,48.2164993
1.00899,85.2314987,1.29918,593.2520142,75.1123962,54.4921989,1.06598,74.814003,1.33021,466.3009949,66.9431,52.3188019,343.3399963,119.3740005,47.4833984,347.8139954,136.8359985,51.266201
0.888832,91.0304031,1.25429,588.8569946,78.2533035,51.9034996,0.963014,76.8520966,1.40391,376.1570129,64.2825012,45.8706017,344.0299988,111.663002,47.3676987,329.6799927,123.5299988,45.6110001
1.0041699,86.3628998,1.26551,591.3610229,75.2662964,54.2801018,1.05625,75.4431,1.31427,451.473999,66.7060013,51.0242004,343.1329956,118.3349991,47.780899,347.7009888,135.6840057,51.2447014
0.881503,93.7426987,1.20529,581.6810303,76.199501,51.3964996,0.857757,79.3181992,1.08889,391.7739868,64.3253021,43.2915993,342.605011,113.7220001,50.5228004,346.0310059,129.6519928,50.2972984
1.10559,81.7123032,1.38765,630.3460083,74.3887024,58.8063011,1.2174799,72.4974976,1.50527,513.9509888,66.7429962,57.8697014,349.0559998,122.4690018,47.6090012,352.9020081,139.8809967,51.6399002
0.931847,88.1736984,1.23624,603.1160278,74.2733994,54.2714005,1.01202,73.0239029,1.09128,409.178009,61.2955017,46.2261009,347.6430054,109.8949966,54.6323013,347.1340027,127.8519974,48.5455017
1.01367,81.879097,1.37561,651.117981,74.4971008,60.911499,1.12677,72.6184006,1.43668,507.1579895,67.0416031,56.6543007,355.2179871,123.9319992,48.641201,351.9419861,141.8910065,51.1780014
0.989687,133.9230042,1.76658,616.5130005,114.3649979,58.1727982,1.04682,122.3720016,1.59716,414.8789978,100.7850037,54.3414001,359.9039917,86.3019028,52.8875008,347.4289856,102.9000015,50.9681015
1.00568,110.3509979,1.65192,599.6279907,95.9259033,56.6962013,1.07855,97.1051025,1.58136,396.4570007,81.6307983,51.6501999,356.822998,96.9944992,52.7910004,345.6260071,111.3399963,50.3945007
0.881241,94.0019989,1.26551,609.0570068,82.302002,54.7775002,0.949607,78.8440018,1.44612,374.4299927,67.6728973,46.7924995,361.9030151,110.4309998,47.5038986,348.0830078,121.1039963,46.6682014
0.888237,93.1894989,1.27806,591.0910034,80.229599,52.1390991,0.965556,79.2927017,1.4195499,388.4700012,66.1132965,47.7671013,344.3680115,111.4840012,46.786499,329.8200073,122.8180008,45.4830017
0.984857,93.7326965,1.31682,622.3850098,77.8583984,55.3241997,0.998438,79.3136978,1.31967,397.6440125,65.3655014,47.0982018,350.427002,108.072998,52.6702003,337.1629944,122.7099991,47.4252014
0.948683,137.9649963,1.65643,579.3800049,112.822998,55.0206985,1.03204,124.2779999,1.52763,396.6180115,99.3141022,51.4794998,355.3760071,89.2853012,48.7999001,347.7600098,105.0210037,50.4127007
0.88048,94.0863037,1.20485,581.1170044,75.780098,51.3158989,0.855497,79.6322021,1.08373,387.821991,63.959301,42.8146019,342.5920105,113.0810013,50.3049011,346.0249939,129.0,50.2002983
0.981177,84.3735962,1.28188,625.1719971,76.1088028,57.5419006,1.04898,74.6980972,1.42226,480.2309875,68.6511002,54.6446991,360.4020081,121.1419983,46.4133987,366.473999,139.6519928,53.5312004
0.902458,136.1360016,1.84874,576.3889771,120.3980026,57.9258995,0.983433,124.5650024,1.53802,385.0620117,105.2139969,51.8480988,360.723999,80.3715973,58.3992996,357.8540039,99.0330963,54.2294998
0.977473,86.030098,1.2415,625.4349976,76.6845016,56.9203987,1.0701801,76.0180969,1.42226,489.553009,69.1193008,54.4469986,351.7130127,121.5309982,45.5547981,352.0230103,140.371994,51.9347992
1.0028,87.7863998,1.2764699,593.809021,74.6623993,54.6748009,1.04232,75.4859009,1.27113,431.5979919,64.864502,48.3566017,344.0650024,114.4530029,49.9081993,343.3120117,131.2769928,50.1147995
1.0149601,81.8740997,1.35769,652.3029785,74.2583008,61.0334015,1.1315399,70.8666,1.4309,505.4049988,64.7192001,56.6169014,355.4490051,120.8590012,50.3352013,352.0150146,139.1080017,50.8763008
1.15336,148.9700012,1.8657399,584.2020264,125.5810013,56.7346001,1.05834,137.1329956,1.47545,406.4979858,111.1809998,53.2108002,354.0570068,79.2602005,51.6589012,350.3309937,97.2768021,52.2496986
0.97823,83.5651016,1.2924401,603.3400269,75.8767014,55.3507996,1.08816,73.8498001,1.4213099,493.6419983,68.4279022,54.5209999,338.1499939,122.2750015,46.0159988,340.2349854,141.0890045,50.7663002
0.9323,88.2708969,1.23533,603.0280151,74.25,54.2799988,1.01158,73.0077972,1.09006,407.4400024,61.2070007,46.1049004,347.5889893,109.4660034,54.9031982,347.071991,127.4690018,48.5135994
1.02125,80.8125992,1.37481,652.0479736,74.0207977,60.9516983,1.15124,71.449501,1.44627,513.0209961,65.469902,57.2832985,355.5570068,121.7509995,48.3722992,352.0350037,139.8639984,50.5419006
0.975311,113.4550018,1.62676,597.1019897,98.0421982,56.4393997,1.04663,100.2429962,1.54505,395.3280029,83.8964005,51.1198006,356.8699951,96.3535004,51.6329002,346.4070129,110.5910034,50.0248985
1.03958,153.1970062,1.83227,594.9539795,127.5690002,56.1593018,1.09668,140.2769928,1.62804,411.9949951,113.1559982,53.4380989,357.2479858,78.0774002,50.7344017,348.1010132,97.138298,51.1161003
1.03575,89.332901,1.29624,616.1370239,74.9725037,55.1646996,1.08187,75.4311981,1.28991,435.3940125,63.6054001,48.2338982,349.4760132,113.7399979,51.6710014,350.9769897,131.3540039,50.1436996
0.982783,142.1269989,1.8473001,568.1069946,122.1610031,56.4939995,1.0610501,130.473999,1.55153,389.1629944,107.447998,52.4236984,356.17099,79.5035019,54.5840988,352.118988,98.1365967,53.3112984
0.903702,136.1920013,1.84891,577.0869751,119.8720016,57.9578018,0.988592,125.1340027,1.54564,390.5499878,105.2160034,52.468399,360.67099,80.8227997,57.4864998,357.8039856,99.4141998,54.1809006
1.01193,84.6841965,1.31582,593.5770264,74.6785965,54.5227013,1.07133,74.4259033,1.33346,468.7359924,66.4833984,52.4917984,343.375,119.2289963,47.7872009,347.8330078,136.6519928,51.1439018
0.966984,96.4008026,1.34398,609.4869995,81.3935013,54.5334015,1.0095,80.5006027,1.31305,390.4440002,66.7801971,46.8647995,349.8349915,105.5650024,52.7825012,335.9750061,121.6230011,46.6348
1.04216,151.2259979,1.82846,594.6469727,124.336998,56.2701988,1.10519,138.7429962,1.6342,412.8139954,110.848999,54.0013008,357.0480042,80.6631012,49.2402992,347.8850098,98.0812988,51.0971985
0.985382,81.0014038,1.30563,626.2849731,74.7524033,57.0363007,1.08465,72.3524017,1.43023,496.7770081,68.1536026,55.0359001,351.8099976,122.5049973,46.5112991,352.07901,141.5659943,51.5265007
0.987181,82.1617966,1.29352,626.3900146,75.038002,57.6207008,1.0600899,73.2733994,1.43168,489.7569885,68.4253998,55.3026009,360.4490051,121.4100037,46.7097015,366.4590149,140.5220032,53.3298988
0.976409,114.1269989,1.66238,597.434021,99.3814011,56.5037003,1.04661,101.223999,1.54688,396.4660034,85.0007019,51.4034996,356.9460144,94.6623993,52.7394981,346.473999,109.822998,50.2173004
0.967625,99.3887024,1.4909101,605.6480103,85.4246979,56.2513008,1.01378,84.3943024,1.51318,384.1380005,70.3628006,50.0182991,364.5299988,104.7740021,51.8420982,350.8649902,118.0370026,47.7233009
1.03959,88.4974976,1.32403,618.2609863,75.7626038,55.3796997,1.09076,75.5655975,1.31311,455.0750122,65.1331024,50.0653992,349.8880005,117.0329971,50.9067993,351.3770142,134.4669952,50.5620995
0.95624,107.3649979,1.46953,592.7509766,91.4236984,56.6972008,1.0494601,93.2678986,1.52279,388.4660034,77.3841019,50.5143013,357.3659973,103.0019989,48.7910004,346.1960144,114.8880005,48.1929016
0.844942,95.1373978,1.23132,588.9509888,77.0154037,53.4613991,0.828364,81.0823975,1.05049,387.1910095,65.7181015,44.4389992,343.4670105,111.7409973,50.9676018,342.2630005,125.538002,48.9002991
1.21292,83.178299,1.42759,629.697998,74.8009033,58.5158005,1.3223799,73.152298,1.5785201,512.3759766,67.1016006,57.1710014,345.0690002,120.7419968,47.4518013,344.8510132,138.548996,51.2967987
0.944781,91.1417007,1.2475801,584.2639771,75.1138,51.9925003,0.979676,76.0344009,1.24347,370.7250061,61.9976006,43.0777016,345.8659973,109.4079971,51.3792,337.6799927,124.2170029,47.5447006
0.976778,108.7180023,1.59235,598.1699829,94.0395966,56.4533005,1.04886,95.3899994,1.54896,396.4110107,80.0485992,51.1702995,356.9259949,99.0600967,51.3998985,346.2680054,112.5619965,49.6561012
0.836139,155.9499969,1.71957,537.0570068,124.4120026,54.132,0.909404,141.4129944,1.35146,390.4949951,110.7590027,50.6896019,357.3989868,82.6376038,47.9794006,361.2569885,100.262001,52.6142998
1.03992,87.1182022,1.32342,618.2230225,74.6992035,55.4267998,1.0908999,73.7353973,1.30633,450.9670105,63.6707993,49.7705002,349.7909851,114.685997,52.0363007,351.196991,132.7969971,50.280899
1.01823,136.0200043,1.79457,612.8579712,116.1009979,57.9799004,1.0736901,124.4459991,1.61739,409.6619873,102.2009964,53.9017982,358.0469971,84.2789993,52.8390007,346.8089905,101.810997,51.0359993
0.861459,91.5898972,1.20241,593.9799805,75.0401993,54.1587982,0.9097,78.0192032,1.19287,404.8250122,64.5187988,46.0248985,341.9609985,113.6900024,50.9953995,345.2349854,130.6000061,51.1044998
1.09945,81.873497,1.37124,629.940979,74.8925018,58.7635994,1.2066,72.4402008,1.49527,509.9339905,67.2016983,57.6893997,348.9869995,124.2590027,47.7374992,352.8919983,141.9309998,51.8507996
1.11564,80.7768021,1.40912,629.7520142,73.569603,58.7781982,1.2300299,72.1593018,1.5129,514.0880127,65.9592972,57.5321007,349.019989,120.7080002,47.0854988,352.7860107,137.9069977,51.2223015
0.874003,92.2975006,1.21925,595.8449707,75.5690994,52.3670006,0.836257,78.3346024,1.00386,399.6239929,64.5126038,44.0679016,342.2569885,112.6839981,49.8175011,345.571991,129.3309937,49.1013985
1.01473,92.2305984,1.32137,620.4959717,77.0129013,55.1433983,1.02479,76.8177032,1.323,394.7529907,63.7482986,46.6755981,348.0090027,105.8880005,54.0798988,335.7460022,122.4700012,47.0979004
