H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
75.5811996,1777.4399414,6.3234801,146.3619995,104.4869995,53.1969986,71.8472977,1682.6899414,6.72368,93.2424011,92.4468002,20.6285992,211.3619995,61.8885002,32.1417007,193.1909943,83.453598,27.5748997
175.7039948,1285.6500244,26.0811005,136.6419983,113.1740036,256.1270142,171.9550018,1511.1600342,28.8474998,86.9410019,107.0749969,128.2559967,206.2579956,41.8465004,26.1012993,183.8450012,59.527401,22.3362999
74.004303,1805.4699707,6.2424102,158.3339996,110.310997,63.2118988,67.957901,1682.3900146,6.18576,93.9850998,94.1297989,29.3381996,210.4790039,57.0189018,30.0296993,191.0659943,74.5733032,25.8658009
121.0339966,1527.4300537,15.1817999,129.6410065,115.5419998,151.7079926,125.7440033,1546.75,19.1795006,85.0886993,109.9769974,99.6434021,202.5149994,47.0765991,27.9440994,189.5050049,61.1310005,22.5188999
73.8742981,1790.4899902,6.4155898,165.5390015,109.8440018,58.8198013,66.3483963,1692.2600098,6.1054201,93.8945007,93.1278,25.1697998,213.5950012,61.9328003,26.8372993,190.2599945,78.1996994,24.2516003
142.8569946,1387.2700195,21.0674,145.3329926,112.5899963,219.6519928,150.4909973,1513.0799561,27.2057991,86.928299,106.913002,135.8919983,207.6029968,43.1109009,34.9527016,195.0090027,58.1422997,25.6436005
117.8889999,1542.1600342,14.5171003,128.6309967,115.4570007,140.7890015,123.4520035,1547.2199707,18.8143997,85.1298981,109.9840012,99.0582962,202.348999,47.5914993,27.0832996,188.3869934,61.0253983,22.2499008
140.0410004,1396.0699463,20.9092007,145.6699982,112.3980026,216.4799957,148.8829956,1512.8199463,27.5895996,86.9327011,106.8590012,140.0899963,207.7389984,43.0325012,35.924099,197.3359985,57.6721992,26.1224995
142.9409943,1378.1999512,21.7406998,149.1759949,112.3180008,227.397995,152.0610046,1511.7299805,28.3008995,86.9459991,106.7770004,141.9920044,208.0679932,42.4989014,37.9093018,199.0939941,57.5182991,26.9542007
73.3498001,1823.5,6.0967999,161.026001,111.5400009,63.9133987,68.482399,1683.1400146,6.10393,94.1298981,94.3322983,33.4095001,210.3379974,55.7378998,30.2768993,192.1190033,71.3663025,25.7367992
75.4757004,1786.3399658,6.4187298,148.9429932,105.7539978,54.080101,70.2344971,1680.25,6.5446701,93.1456985,92.3647003,22.4916,211.3049927,60.9981995,30.7663002,192.0149994,81.5605011,26.8840008
124.2490005,1503.0699463,16.4860992,135.2579956,113.625,165.4579926,131.2640076,1519.8599854,20.8659992,86.8623962,107.4049988,109.6019974,206.8090057,46.0427017,29.4207993,192.875,59.6910019,23.5266991
118.6179962,1536.1500244,14.2147999,121.5390015,115.4240036,147.7380066,119.7200012,1549.6600342,17.6229992,85.0939026,110.0169983,95.976799,202.0899963,47.2957001,26.5720005,191.5059967,60.1012993,21.1914005
110.6790009,1583.7600098,12.9303999,124.7659988,115.8270035,125.2300034,116.3460007,1549.6899414,16.8379993,85.0681,110.1380005,93.2009964,202.3139954,48.2067986,26.0977993,190.5079956,60.8359985,21.9988003
136.1499939,1427.6999512,19.4470997,141.220993,112.9150009,199.3690033,143.5820007,1515.4300537,25.1833,86.9103012,107.0830002,127.9089966,207.2590027,44.162899,32.6380997,193.9629974,58.6311989,24.7691994
75.3749008,1789.7700195,6.4637899,150.3339996,106.7799988,55.5129013,69.2473984,1678.7600098,6.4187298,93.0914001,92.3151016,24.0449009,211.276001,60.3883018,30.0603008,191.3869934,80.031601,26.5471001
132.8439941,1444.75,18.8729,140.4609985,112.9339981,192.9320068,140.776001,1516.0200195,24.6142998,86.8967972,107.1060028,126.9140015,207.2819977,44.4021988,32.6794014,195.1199951,58.5713997,24.8220997
75.2109985,1794.0400391,6.50142,151.9920044,107.8420029,56.9001999,67.9536972,1677.0300293,6.2677798,93.0202026,92.2427979,25.6362,211.2720032,59.8199997,29.3043995,190.8200073,78.4597015,26.1606998
141.4759979,1387.4399414,21.2893009,146.9720001,112.3539963,221.2960052,150.401001,1512.3399658,27.9500008,86.9384995,106.8239975,141.1699982,207.852005,42.7935982,36.6533012,197.8869934,57.5940018,26.4258003
99.8170013,1677.8900146,10.7551003,128.4360046,113.9260025,106.3830032,101.7639999,1650.25,12.4862003,90.5594025,110.7220001,68.3972015,195.9019928,50.6189995,26.0594006,191.848999,63.0573997,23.2936001
75.3078003,1791.9499512,6.5410399,152.0749969,107.9420013,57.1427002,67.7482986,1676.7199707,6.25774,92.9832001,92.2198029,25.3771,211.3200073,59.9542999,29.1056995,190.1320038,78.5779037,26.0158997
75.4441986,1785.3199463,6.29005,146.628006,103.6660004,49.4485016,71.8088989,1683.1199951,6.7557001,93.2575989,92.427803,19.6671009,211.4219971,62.4842987,32.2545013,194.3800049,84.5154037,27.5394993
75.4283981,1786.8299561,6.3025098,147.048996,103.6920013,49.5074997,71.5968018,1682.8299561,6.7390499,93.2440033,92.4194031,19.7098999,211.4069977,62.3512993,32.0508995,194.1959991,84.4496002,27.4389
75.3560028,1790.9499512,6.5485802,151.8990021,107.8759995,57.0928001,67.8667984,1676.8399658,6.2722402,92.9834976,92.2247009,25.1910992,211.3269958,60.0259018,29.1315994,190.0010071,78.733902,26.0228004
138.2369995,1411.3699951,20.1784,143.3110046,112.6569977,208.0630035,146.298996,1514.1300049,26.3980007,86.919899,106.9720001,134.0240021,207.4850006,43.6008987,34.1809006,195.4779968,58.1663017,25.3929005
130.7799988,1464.8800049,17.8138008,137.1230011,113.4110031,178.5590057,137.371994,1518.0,22.7399006,86.9067993,107.3000031,116.1949997,206.7830048,45.414299,29.6445999,190.7899933,59.4990997,23.5478001
87.4175034,1735.9399414,8.71772,146.9109955,115.2809982,92.0649033,83.9765015,1611.8000488,9.4878702,86.7044983,99.9324036,57.6618004,214.2630005,51.8103981,27.4111004,198.7680054,65.4272995,23.5942001
142.0090027,1384.8299561,21.3903999,147.3410034,112.3610001,222.7619934,150.8690033,1512.2399902,27.9937992,86.9393997,106.8190002,141.029007,207.8789978,42.7421989,36.8059998,197.8999939,57.6160011,26.4806995
143.6959991,1382.9699707,21.2231007,145.7680054,112.5770035,221.8860016,151.2599945,1512.8800049,27.3386993,86.9285965,106.901001,136.1940002,207.6340027,43.0194016,35.1399002,194.9429932,58.1405983,25.6994991
75.256897,1792.6300049,6.4426098,150.6560059,106.8089981,55.2965012,69.1735001,1678.7099609,6.4042201,93.1057968,92.3174973,24.4162998,211.2510071,60.2429008,30.0783997,191.901001,79.7815018,26.5748997
75.4026031,1785.25,6.2498598,145.8939972,103.3529968,48.1054001,72.2216034,1683.8800049,6.79598,93.2958984,92.4385986,19.3267994,211.4750061,62.9450989,32.7174988,195.3040009,84.9570007,27.7462006
110.9020004,1582.6400146,12.9827003,124.9199982,115.8300018,125.7389984,116.5579987,1549.6199951,16.8785,85.0687027,110.1360016,93.2975998,202.3209991,48.1815987,26.1366005,190.4940033,60.8479004,22.0214005
111.1790009,1592.9000244,13.0801001,124.8310013,117.052002,130.3999939,114.8209991,1551.1099854,15.0437002,84.9542999,110.3799973,85.3655014,202.625,47.7359009,26.6315994,194.5749969,61.0085983,22.7369995
137.4250031,1415.5899658,20.0254002,143.0180054,112.6640015,206.1880035,145.5829926,1514.2900391,26.2602005,86.9175034,106.9800034,133.7700043,207.4750061,43.6764984,34.0988007,195.6230011,58.1613998,25.3673992
73.1866989,1827.3800049,6.0584402,161.654007,111.8889999,64.1743011,68.8041992,1683.4899902,6.10009,94.1741028,94.4032974,34.5728989,210.3049927,55.4081001,30.4757996,192.3670044,70.4707031,25.7264996
151.4810028,1365.1700439,21.6315002,139.7700043,113.1080017,220.4689941,154.8220062,1514.0999756,26.2975998,86.9496994,107.1230011,125.6409988,206.6499939,43.4196014,28.9710007,186.3760071,59.2970009,23.2668991
111.3519974,1595.4200439,13.0839005,124.8219986,117.4889984,130.9940033,114.288002,1551.6899414,14.427,84.9349976,110.4589996,82.3523026,202.6719971,47.7083015,26.7765007,195.1869965,61.0124016,22.8971996
97.8595963,1651.3299561,10.6004,120.1039963,116.0930023,110.0429993,106.7020035,1553.0500488,14.3034,84.9250031,110.3290024,86.2144012,202.3099976,48.4808998,24.2724991,192.8350067,61.0199013,20.9424992
75.3070984,1768.7399902,6.24125,145.6419983,104.2099991,56.0774002,72.5828018,1683.9799805,6.7913799,93.3280029,92.4998016,20.4466991,211.3939972,61.8684006,33.2223015,194.8410034,83.7276993,28.1268997
73.7820969,1813.4799805,6.2020001,159.4360046,110.7959976,63.1416016,67.5511017,1682.1500244,6.1019402,94.0022964,94.1501999,30.7003994,210.4450073,56.6329994,29.7677002,191.3000031,73.4401016,25.7150993
74.6315002,1803.4200439,6.4017501,156.0659943,108.8980026,58.292099,66.4885025,1696.3699951,6.1020002,94.2600021,93.446701,26.6518002,212.0749969,59.3040009,28.9780006,190.3070068,77.1261978,25.5667992
137.0549927,1413.3599854,20.2049999,143.7929993,112.473999,207.8959961,145.9360046,1513.6500244,26.8782997,86.9208984,106.913002,138.0579987,207.6040039,43.4384995,34.9738998,196.9680023,57.7815018,25.7411995
75.362999,1789.5899658,6.3271899,147.9909973,103.9589996,50.2285004,71.1243973,1682.1400146,6.68928,93.2200012,92.4033966,20.1861,211.3650055,61.9413986,31.6264992,193.8800049,83.9639969,27.2478008
137.9859924,1418.3199463,19.7745991,141.6730042,112.8949966,203.2030029,145.1660004,1515.0699463,25.5034008,86.9159012,107.0670013,128.6170044,207.2579956,44.0060005,32.6682014,193.4519958,58.6407013,24.7635002
73.2469025,1828.0,6.0808702,161.6580048,111.6539993,63.7868996,68.2012024,1682.9499512,6.0605998,94.1389008,94.3277969,33.7445984,210.3090057,55.5371017,30.0084991,192.2839966,71.0513,25.6494007
141.0650024,1410.3699951,19.8705006,139.7449951,113.151001,202.1710052,146.5910034,1515.5799561,25.0042,86.9337997,107.163002,123.5619965,206.8560028,44.263401,30.2271996,189.3110046,59.2238998,23.7458
93.2627029,1673.8100586,10.2278996,153.5850067,108.1620026,105.2249985,87.1690979,1643.4899902,12.5938997,89.7609024,92.8859024,42.9315987,221.4649963,58.9216003,35.479599,191.6499939,78.8859024,26.5926991
87.3816986,1713.9899902,8.9766703,144.052002,113.6299973,81.7810974,83.9889984,1616.9300537,10.7642002,90.1902008,97.7335968,56.9690018,205.322998,55.5858002,27.1854,185.5429993,68.8820038,23.4990005
73.1514969,1831.9100342,6.06212,162.177002,111.7310028,63.7706985,68.1119003,1682.9200439,6.0376301,94.1613007,94.3384018,34.0760994,210.2649994,55.2944984,29.8176003,192.5579987,70.7520981,25.6170998
75.1458969,1795.5600586,6.4764099,151.9389954,107.7649994,56.6763,68.1374969,1677.2600098,6.2783499,93.0474014,92.2612,25.8292999,211.2400055,59.7299004,29.4449005,191.3119965,78.3792038,26.2609997
160.4949951,1331.4100342,23.2122002,138.8730011,113.1110001,234.5870056,161.427002,1513.0300293,27.2695007,86.9554977,107.1060028,126.6589966,206.4519958,42.7541008,27.6961994,184.6410065,59.3669014,22.8260002
102.8359985,1628.8699951,11.4812002,121.3960037,116.2939987,115.9469986,109.3919983,1552.25,14.7173996,84.9481964,110.3249969,86.9354019,202.4170074,48.3278008,25.0848999,193.9759979,60.9047012,21.6632996
141.2590027,1408.7199707,19.6742001,137.6519928,113.4420013,193.5099945,145.6069946,1516.1800537,24.3255005,87.0391006,107.3069992,118.6220016,206.1320038,44.6323013,27.2096004,183.8110046,59.7645988,22.2115993
134.6840057,1426.8599854,19.6861,142.6419983,112.5159988,201.8090057,143.7070007,1514.2099609,26.3400993,86.9104996,106.9459991,136.7319946,207.5449982,43.7056007,34.4761009,197.0599976,57.8228989,25.5510998
119.1269989,1536.3299561,14.7793999,128.9980011,115.4810028,144.9530029,124.3840027,1547.0300293,18.9622993,85.1156006,109.9810028,99.3214035,202.4049988,47.3886986,27.3497009,188.7630005,61.0597,22.3342991
75.5827026,1779.9399414,6.34655,146.8869934,104.6380005,52.8973007,71.523201,1682.2099609,6.6942801,93.2193985,92.4280014,20.8204002,211.3549957,61.7844009,31.8276997,192.9060059,83.2406998,27.4043007
124.2779999,1502.7199707,16.5419006,135.4830017,113.6080017,166.5299988,131.3609924,1519.8000488,20.9006996,86.8583984,107.3960037,109.9140015,206.8549957,45.9692993,29.6590004,193.3760071,59.6390991,23.6362
133.1929932,1447.8599854,18.6002998,139.1809998,113.1620026,189.147995,140.2420044,1516.7800293,23.8945007,86.9013977,107.1920013,121.913002,207.0559998,44.7681007,31.2700005,192.8450012,59.0452003,24.2254009
74.9554977,1800.7399902,6.41819,151.9389954,107.6009979,55.9090996,68.7481995,1677.8900146,6.31249,93.1276016,92.3209,26.6667995,211.1430054,59.4071999,29.8071003,192.7619934,77.9718018,26.5279007
77.1676025,1769.5500488,7.8014002,145.9839935,108.2969971,54.8340988,71.3239975,1698.8399658,6.51196,94.1557999,93.603302,22.9591007,212.0720062,61.547699,27.9780998,183.048996,80.3828964,24.4601994
107.8509979,1593.5500488,12.1541004,126.6689987,115.0830002,99.9057007,115.9039993,1536.4899902,18.0391998,85.9310989,109.0830002,99.2508011,206.2769928,49.6906013,26.0674992,186.3959961,60.2624016,22.5683994
72.9776001,1841.1500244,6.07024,163.7489929,111.9120026,64.4008026,69.7192993,1684.4899902,6.0878301,94.4042969,94.5563965,35.5119019,209.9499969,53.8930016,29.6411991,194.8040009,69.6043015,26.0037994
77.6154022,1765.0899658,6.75771,144.0639954,106.7860031,56.7683983,72.2925034,1680.8000488,6.6740198,93.0677032,92.5403976,22.1756992,211.0169983,60.6921997,29.1520004,182.3789978,81.2354965,26.0734997
73.3729019,1829.4899902,6.0997601,161.1159973,111.4229965,63.0493011,66.7078018,1681.5300293,5.9682598,94.0406036,94.1638031,32.8007011,210.3110046,55.7877998,29.0433998,192.0189972,71.6336975,25.5114002
74.8393021,1803.9100342,6.4183602,152.5970001,108.197998,56.6264,68.4513016,1677.2900391,6.2536101,93.1268997,92.3170013,28.0083008,211.0910034,58.9311981,29.5862007,192.897995,76.830101,26.4617004
78.7203979,1763.5999756,6.7863002,141.8379974,106.8239975,55.5862007,73.3128967,1681.6300049,6.7595401,93.0748978,92.664299,21.8948002,210.7649994,60.6408005,28.2289009,177.1699982,81.3858032,25.3647995
75.381897,1788.9399414,6.4103799,149.348999,105.8010025,53.8728981,70.0610962,1680.0799561,6.5249,93.1477966,92.3582001,22.7549992,211.2929993,60.8876991,30.6954002,192.322998,81.3651962,26.8526001
117.6230011,1550.5300293,14.4497004,128.0410004,116.0979996,144.8970032,121.8759995,1548.3000488,17.6825008,85.0345001,110.1220016,94.4106979,202.5809937,47.2867012,27.6508007,191.477005,61.1006012,22.6336994
124.4950027,1501.6600342,16.4808998,135.0899963,113.6320038,164.6820068,131.4309998,1519.8199463,20.9302006,86.8704987,107.4079971,109.6500015,206.7519989,46.1044998,29.1550007,192.1529999,59.7374001,23.3990002
92.1429977,1706.7900391,9.1190701,143.5209961,111.6719971,84.6345978,88.0690994,1631.1800537,11.9457998,90.6573029,96.2194977,65.2982025,207.2740021,54.4174995,27.6394005,187.3379974,65.4410019,23.7847996
152.4779968,1360.9499512,21.8062,139.8059998,113.0970001,222.4129944,155.6399994,1513.9499512,26.4314995,86.9487991,107.1159973,125.9449997,206.6459961,43.325901,28.9188004,186.2339935,59.2890015,23.2553005
75.1361008,1795.8100586,6.4728899,151.9340057,107.7539978,56.6402016,68.1657028,1677.3000488,6.2799101,93.0514984,92.2639999,25.8614006,211.2350006,59.7158012,29.4652004,191.3860016,78.3651962,26.2756004
75.4337006,1789.4599609,6.5973101,152.1869965,108.0569992,57.3272018,67.5960007,1676.3900146,6.2536201,92.9405975,92.1968994,25.0786991,211.3829956,60.1330986,28.8603992,189.2980042,78.7282028,25.8311005
115.9150009,1559.0600586,14.0908003,127.3030014,116.0500031,139.9179993,120.5550003,1548.6300049,17.4386997,85.0422974,110.1320038,94.0187988,202.5180054,47.4926987,27.1804008,191.3009949,61.044899,22.4922009
