M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
283.2409973,3810.6899414,48.1287994,446.8850098,222.3529968,14.3472004,337.9840088,3795.4299316,62.4519005,410.7470093,218.9429932,9.2431602,219.4320068,83.5360031,39.4185982,218.4530029,88.7913971,42.7841988,9.0
274.8320007,3757.7700195,45.6820984,433.2600098,203.9019928,13.2715998,317.3059998,3779.3999023,59.2799988,402.9230042,199.5379944,8.8589096,217.3710022,74.174202,39.3707008,198.526001,84.9496994,42.1316986,0.0
453.7810059,3419.3300781,44.6829987,461.4760132,265.9429932,17.6077995,518.2059937,3475.4699707,57.0545006,429.4869995,273.2219849,10.7943001,210.6390076,63.4047012,38.5133018,203.7409973,69.7993011,41.1744995,18.0
286.1260071,3794.9199219,48.632,448.1520081,228.9179993,14.7128,346.1659851,3796.3798828,63.8956985,410.9089966,231.223999,9.1997604,219.8699951,83.4578018,39.4090004,219.1609955,89.1247025,42.8604012,0.0
387.6289978,3394.1101074,41.3591003,438.6619873,243.9360046,17.2141991,436.2170105,3387.1298828,53.5173988,397.9039917,236.0410004,9.9917002,211.6900024,63.6105995,38.5713005,199.2680054,74.6280975,41.2689018,0.0
464.5750122,3448.4899902,45.1096992,464.5639954,266.7990112,17.9512005,523.9379883,3506.4299316,56.778801,435.95401,271.7000122,11.1261997,211.1069946,63.1228981,38.5233002,210.2030029,68.6006012,41.1851997,18.0
351.5669861,3326.25,41.1935997,428.6910095,234.8910065,16.4510002,400.5899963,3367.4599609,53.1783981,390.928009,236.9989929,9.6042604,210.1560059,64.9196014,38.5139999,193.701004,76.9943008,41.0248985,9.0
419.8739929,3303.8300781,43.9002991,449.6719971,258.2219849,17.1040001,486.1270142,3364.4799805,57.3797989,413.9410095,268.4349976,10.2399998,210.3509979,63.6674995,38.5027008,195.3860016,72.2100983,41.2221985,27.0
296.4159851,3742.0500488,44.2635002,445.071991,234.6629944,15.2096004,381.7619934,3699.4799805,62.8903008,409.6690063,238.052002,9.4653301,218.6150055,75.2116013,39.3331985,207.6170044,87.6939011,42.5387993,27.0
422.5620117,3342.6398926,43.7263985,452.42099,259.8359985,17.0718002,491.3630066,3411.3100586,56.6511002,417.0899963,270.7950134,10.3021002,210.1230011,64.0626984,38.4936981,197.1380005,73.0056,41.1411018,0.0
424.0079956,3390.3000488,43.6257019,449.0029907,255.3049927,17.3300991,477.7160034,3364.4599609,56.7902985,410.1080017,252.9369965,10.1718998,211.2079926,63.5709,38.5359993,198.0659943,71.356102,41.3174019,0.0
295.9819946,3777.5500488,43.6108017,448.7990112,239.3000031,15.6379004,389.2909851,3716.5,61.8897018,411.8540039,237.4730072,10.0358,219.026001,74.1998978,39.3888016,209.0590057,88.6932983,42.6918983,0.0
405.6579895,3417.6499023,43.2919998,452.6749878,255.9160004,16.7136002,482.7460022,3466.75,57.4370003,420.2460022,264.8559875,10.1160002,211.5789948,63.8778992,38.7731018,197.7870026,75.4952011,41.0223007,18.0
313.0539856,3617.8000488,43.2159004,441.6419983,233.9940033,15.6257,385.2009888,3600.0100098,59.9978981,403.0169983,236.9600067,9.3627701,222.9420013,71.5833969,40.5467987,205.1970062,83.4858017,43.4040985,18.0
350.0690002,3467.5100098,39.6212006,430.1579895,230.5619965,16.9333992,390.0150146,3457.1101074,48.5108986,389.197998,215.1869965,10.0270004,213.1519928,65.9294968,38.1910019,206.1430054,77.7129974,40.7328987,0.0
294.8649902,3751.0400391,52.1254997,459.2099915,246.5149994,16.5242004,387.29599,3742.1699219,65.592598,415.8110046,237.3809967,11.4944,221.8200073,86.5269012,39.5231018,225.4420013,93.8710022,42.9906006,9.0
276.894989,3782.4499512,45.3860016,434.6499939,206.875,13.2948999,323.7919922,3758.2800293,59.7830009,403.6059875,198.8910065,8.90446,218.2489929,76.8383026,39.3507004,205.2299957,83.9421005,42.2289009,0.0
290.6090088,3770.1899414,52.7932014,454.651001,233.8930054,15.3697004,351.0299988,3794.1398926,65.0423965,413.7550049,230.8000031,9.7943602,220.7449951,85.7509003,39.4984016,221.7579956,93.4320984,43.0018005,27.0
390.5620117,3408.6298828,43.5959015,453.9119873,253.5509949,17.3278008,462.7120056,3454.8200684,57.5059013,415.8250122,256.5490112,10.6426001,212.276001,65.5651016,37.9752998,199.7859955,78.0625,40.7193985,9.0
293.1119995,3787.1999512,45.1632004,450.3160095,239.5310059,15.7102003,386.598999,3733.8200684,63.2919998,413.0539856,237.7870026,10.1443005,219.503006,76.8723984,39.4143982,211.7779999,89.7844009,42.7490005,0.0
280.42099,3819.5900879,46.4119987,443.0409851,217.1909943,13.9198999,337.0589905,3774.5800781,61.334301,408.1690063,209.6959991,9.1007204,219.2949982,81.7945023,39.3909988,215.6309967,86.4725037,42.5872002,0.0
293.6409912,3752.0200195,54.1302986,457.8880005,239.9029999,15.8726997,363.2130127,3777.9499512,65.5966034,414.0010071,233.5449982,10.2528,221.6569977,86.3367004,39.5312996,223.6649933,94.5136032,43.0536003,0.0
285.5700073,3775.8400879,51.353199,454.9620056,229.7940063,15.2922001,350.9389954,3789.8400879,63.8670998,414.0450134,222.5099945,10.0376997,220.1499939,84.876297,39.5139008,218.5279999,93.5969009,42.8739014,27.0
267.5880127,3764.9199219,47.8703003,440.3139954,204.4340057,13.8698997,311.6799927,3792.3100586,60.9387016,407.7409973,200.4069977,9.4471502,218.6799927,76.7667999,39.4655991,206.1699982,89.0385971,42.4631004,0.0
418.0079956,3315.6398926,43.8879013,447.5920105,255.7810059,17.1373997,478.8680115,3311.7900391,58.3941002,409.2829895,260.0249939,10.0605001,210.8690033,63.5657005,38.5130997,193.6100006,72.0106964,41.4174004,0.0
437.4559937,3385.7700195,44.0475006,457.7720032,263.8039856,17.2710991,507.2170105,3449.5800781,56.8470993,423.4729919,274.4150085,10.5053997,210.2799988,64.0206985,38.5004997,199.8829956,72.0235977,41.1613007,18.0
409.2219849,3402.5400391,42.5077019,444.631012,249.8280029,17.3243008,459.2680054,3384.4699707,55.088501,405.1400146,243.1970062,10.1281004,211.4429932,63.5979004,38.5559998,199.2920074,72.805603,41.2980003,18.0
285.6470032,3787.3999023,50.5446014,451.5090027,225.8820038,14.8922005,344.5090027,3794.0400391,63.5938988,413.177002,221.0740051,9.6394796,219.7779999,84.3016968,39.4816017,218.3650055,92.3479004,42.8639984,0.0
368.0390015,3512.4499512,40.3221016,433.3670044,231.9799957,17.0443993,404.8999939,3472.0800781,51.6282005,395.6380005,210.0379944,10.0283003,211.6609955,64.9735031,38.5969009,201.8289948,75.8874969,41.2717018,0.0
273.7529907,3751.25,45.9525986,433.3070068,203.0079956,13.3037996,314.6329956,3786.2800293,59.2873993,403.0859985,199.8470001,8.8934298,217.2579956,73.646698,39.3821983,197.4369965,85.4891968,42.1315002,0.0
283.3429871,3777.3300781,44.4963989,434.3330078,212.2850037,13.2896996,329.2210083,3723.5300293,59.7280006,402.677002,205.0079956,8.86339,218.4850006,79.0783997,39.2771988,209.6150055,81.3087997,42.2257004,0.0
448.3280029,3466.8601074,43.5633011,455.7470093,258.42099,17.7231998,495.6910095,3442.8400879,55.6553001,418.0469971,250.1699982,10.4771996,211.3399963,63.4636993,38.5493011,203.345993,70.2058029,41.2667999,27.0
425.3559875,3384.6599121,43.6152,455.355011,261.7399902,17.0578003,497.519989,3448.25,56.5233994,420.2219849,273.0840149,10.3647003,210.0579987,64.5164032,38.4938011,198.2859955,73.5093002,41.1375999,18.0
282.9549866,3800.0200195,48.387001,447.3340149,220.2570038,14.4275999,342.2250061,3782.9699707,62.4299011,410.8970032,214.1940002,9.3427401,219.4689941,82.3188019,39.4524002,216.3390045,90.235199,42.7501984,9.0
344.1820068,3553.25,39.5908012,428.3479919,224.8329926,16.7523994,380.5,3504.0100098,50.9679985,392.0280151,200.2740021,9.8907804,211.526001,65.6521988,38.0962982,201.9140015,77.2982025,40.6010017,27.0
289.0889893,3759.3601074,52.4029999,463.5390015,244.7830048,16.4092999,377.7359924,3766.9499512,64.6911011,417.2550049,231.3119965,11.1112003,220.8659973,88.0263977,39.5537987,222.2339935,95.4697037,42.9623985,0.0
368.427002,3273.0400391,41.9723015,433.0660095,241.4799957,16.6525002,420.7349854,3333.5900879,54.1534004,394.3169861,248.2339935,9.6943998,210.2550049,64.552803,38.5136986,193.697998,75.7118988,41.0545006,0.0
440.3080139,3422.6899414,45.077301,454.1000061,260.6900024,17.3026009,494.8819885,3368.4499512,58.3997993,415.5320129,260.1180115,10.2067003,210.9620056,63.7282982,38.5154991,197.4420013,69.1755981,41.2780991,27.0
331.4150085,3400.4799805,41.3828011,425.0979919,227.677002,16.1735001,381.5690002,3419.7199707,54.7254982,391.0249939,225.0,9.2544203,209.7680054,66.0954971,37.9261017,193.5399933,79.5521011,40.1705017,0.0
318.4330139,3512.7800293,41.9457016,431.1350098,223.9080048,14.9167004,377.4450073,3516.3400879,55.9306984,394.8110046,222.2299957,9.0264902,219.6309967,69.9218979,39.4304008,200.6569977,80.0059967,41.7955017,0.0
443.6730042,3439.6201172,44.2486992,454.9330139,259.7940063,17.5400009,495.506012,3408.8000488,56.8753014,417.4979858,256.1470032,10.4006996,211.1750031,63.4903984,38.5345001,201.0249939,69.7761002,41.2695999,27.0
427.8280029,3346.6000977,43.9482994,453.5230103,260.8210144,17.1643009,495.7650146,3411.75,56.9199982,418.5969849,271.1900024,10.3688002,210.2460022,63.8557014,38.4984016,197.720993,72.2481995,41.1632996,0.0
442.519989,3400.3500977,44.6683006,456.8160095,263.1300049,17.4004993,505.7090149,3436.4499512,57.4933014,423.2630005,268.5109863,10.5907001,210.5130005,63.338501,38.5127983,199.5070038,69.7258987,41.1753006,0.0
431.2709961,3381.8701172,43.8292007,456.4309998,262.7369995,17.1618996,502.2330017,3446.4899902,56.6897011,421.6489868,273.8510132,10.4278002,210.1660004,64.2516022,38.4967995,198.9720001,72.7723999,41.1492996,18.0
291.7090149,3783.1599121,47.4281006,451.9599915,239.901001,15.7909002,383.1650085,3745.6499023,64.7919006,413.8049927,238.1799927,10.2441998,220.1190033,80.0222015,39.4392014,215.2120056,91.0056992,42.8061981,0.0
402.3089905,3337.0400391,42.5428009,442.8269958,250.1869965,17.2196999,457.7730103,3342.8701172,55.8675003,403.1659851,249.8200073,10.0355997,211.345993,63.4393997,38.5475998,196.7279968,73.294899,41.3353004,18.0
399.7120056,3295.2700195,42.598999,442.1879883,250.5599976,17.1758003,458.3340149,3321.6398926,56.428299,403.0409851,254.0549927,10.0201998,211.2350006,63.4140015,38.5433006,195.2779999,73.510498,41.3711014,18.0
353.7879944,3330.9099121,41.1724014,429.2099915,235.6990051,16.5715008,401.6470032,3367.7900391,53.2396011,390.9580078,237.8899994,9.6486597,210.5599976,64.9745026,38.5388985,195.1360016,76.3373032,41.0850983,9.0
384.2160034,3368.3100586,41.2681999,437.6640015,244.102005,17.1977005,434.4769897,3371.4399414,53.5943985,396.3110046,239.0440063,9.9348202,211.723999,63.4253998,38.5689011,198.5500031,74.8223038,41.2559013,0.0
287.1300049,3765.3999023,52.2386017,461.0,239.3659973,16.0268993,366.7420044,3778.1699219,64.4520035,416.2619934,227.9810028,10.7280998,220.6410065,87.0052032,39.5466003,220.8179932,95.0616989,42.9365005,9.0
306.5190125,3732.0400391,43.4878998,452.375,249.1430054,16.8682995,412.6579895,3662.3300781,60.2523003,411.5390015,238.9420013,11.1367998,224.151001,73.6900024,40.6595993,212.3049927,88.2240982,43.7388,0.0
288.0280151,3780.5900879,48.0253983,448.5220032,234.0570068,15.2044001,369.9100037,3762.1201172,67.0218964,412.8710022,238.2920074,9.2371397,219.5829926,81.4204025,39.3987999,212.7590027,90.5743027,42.7015991,27.0
348.3039856,3436.8300781,42.9126015,440.5700073,242.7070007,16.1035004,422.0329895,3449.9799805,57.7400017,398.8580017,243.8899994,9.6599703,218.5829926,66.6992035,38.2118988,196.4409943,81.7294006,43.1579018,27.0
331.6549988,3623.7099609,43.2687988,448.5820007,249.7039948,16.8512993,444.7149963,3582.9499512,59.0158997,414.0440063,243.147995,10.9172001,217.2599945,69.3548965,40.200901,204.2220001,84.1026001,43.7285995,18.0
306.25,3660.4499512,43.4623985,440.375,231.8939972,14.8952999,380.9620056,3635.3701172,60.7473984,405.072998,236.7969971,9.25144,217.8860016,73.0314026,39.2528992,204.6210022,85.1560974,42.3298988,18.0
340.6279907,3551.0300293,39.3931999,427.5830078,224.3170013,16.6917992,378.0360107,3506.9199219,50.6613007,391.2369995,201.1049957,9.8632898,211.5679932,65.8731995,38.0985985,201.9850006,77.6881027,40.6001015,27.0
290.1279907,3731.5300293,43.902401,432.8909912,214.0780029,13.3937998,334.4590149,3694.3898926,59.3464012,401.3590088,211.1049957,8.7917204,218.1069946,77.4489975,39.2430992,208.0399933,80.9345016,42.2100983,27.0
379.8150024,3253.8798828,42.4740982,436.769989,245.7160034,16.6371002,437.506012,3328.9399414,54.6925011,398.3410034,254.6060028,9.7408104,209.7610016,64.2297974,38.4785995,192.197998,75.7670975,40.9962006,18.0
271.4700012,3762.2900391,47.4016991,439.0780029,205.5299988,13.7948999,317.1119995,3789.6899414,60.6516991,406.7640076,201.5980072,9.2952805,218.4640045,76.0908966,39.4445992,204.9429932,88.3535004,42.4129982,0.0
457.3999939,3463.8999023,44.9007988,459.9570007,263.9729919,17.6980991,511.1069946,3453.4899902,57.1325989,425.5069885,262.5429993,10.6849003,211.0449982,63.2795982,38.5293999,203.6690063,68.4313965,41.2089996,0.0
279.5889893,3791.3601074,46.6432991,442.7409973,213.2660065,14.0388002,339.8510132,3767.1201172,61.1529007,408.0549927,205.4210052,9.1561003,219.0919952,78.6927032,39.4446983,211.1829987,88.8751984,42.5783005,0.0
350.368988,3474.4299316,42.9789009,444.2619934,245.7899933,16.2775002,435.2659912,3483.5500488,57.9105988,405.1629944,244.1349945,10.1014996,216.826004,66.3906021,39.4300003,197.6109924,81.2380981,43.1777992,27.0
368.6199951,3319.6999512,42.6108017,434.6010132,245.4929962,15.8274002,435.9389954,3378.2800293,55.9600983,398.4349976,249.7019958,9.3811903,207.6100006,64.4840012,38.4269981,188.3659973,78.667099,40.6222,27.0
465.6530151,3485.5700684,43.6912003,460.6140137,261.9989929,17.9361,512.190979,3469.1201172,55.5738983,422.9460144,253.4810028,10.6070004,211.3430023,63.3642998,38.5495987,205.0460052,69.5115967,41.2601013,0.0
343.0969849,3508.4499512,43.0365982,445.868988,245.2299957,16.1630001,429.1010132,3491.1799316,58.8135986,403.3139954,243.1710052,9.95786,218.6889954,67.2715988,39.3843002,199.1289978,82.5980988,44.713501,27.0
266.3320007,3758.5200195,47.4173012,437.0620117,200.3880005,13.5936003,304.2630005,3789.0800781,60.5253983,406.3139954,197.6119995,9.3185797,218.4720001,75.597702,39.4469986,204.6000061,87.9845963,42.3959999,0.0
316.8099976,3472.8798828,40.8426018,423.6010132,219.5050049,15.2557001,359.3089905,3499.0400391,53.8967018,391.7890015,217.0529938,9.1293497,210.8309937,68.3592987,37.9332008,198.0480042,79.3888016,42.4327011,27.0
322.6990051,3537.9099121,43.1287003,437.802002,230.0180054,15.3281002,377.2279968,3540.0600586,58.5368004,398.0840149,232.2389984,9.0853796,222.6849976,70.9938965,40.5163002,204.0460052,80.1708984,43.2560997,9.0
384.2210083,3282.3798828,42.6212006,439.868988,248.0980072,16.5338993,447.2460022,3356.5500488,54.7914009,402.0090027,256.9070129,9.77876,209.2870026,64.3892975,38.4506989,191.5010071,76.5366974,40.9325981,0.0
319.928009,3495.0900879,40.0774002,422.4859924,221.9570007,16.1648006,366.5169983,3481.4199219,53.3620987,389.6430054,213.1459961,9.3786898,210.3509979,66.3840027,37.9919014,196.3370056,79.3337021,40.3395996,27.0
307.473999,3703.0700684,42.6207008,446.6390076,240.8329926,16.1756992,397.5350037,3649.6398926,60.0782013,407.8630066,238.2720032,10.0628996,223.4290009,70.8760986,40.6091995,207.128006,86.1600037,43.604599,0.0
474.6440125,3476.8000488,44.5550003,464.894989,266.8280029,17.9852009,526.8510132,3480.0400391,56.4623985,429.7829895,264.9869995,10.7995005,211.2230072,63.2258987,38.5360985,206.6380005,68.5572968,41.2401009,18.0
321.3850098,3514.2800293,39.6403008,422.75,221.8930054,16.2031994,367.1940002,3495.4799805,52.7849998,389.7099915,211.6199951,9.43925,210.5050049,66.2315979,38.0113983,197.125,79.0121994,40.3928986,27.0
278.6499939,3778.4699707,49.6753998,450.6239929,220.9340057,14.8192997,341.4320068,3790.3798828,62.6213989,412.0780029,213.2700043,9.8341398,219.5449982,81.7904968,39.5035019,213.6309967,92.1975021,42.7169991,0.0
316.6860046,3532.9599609,42.3827019,433.4339905,225.8569946,14.9667997,379.2539978,3535.7199707,57.4765015,398.9049988,226.9629974,9.1489096,219.3739929,69.7040024,39.7289009,201.8840027,80.9128036,42.9239006,9.0
353.875,3481.1799316,39.6007996,430.3399963,230.7389984,16.9235992,393.1740112,3462.8999023,49.6505013,390.2409973,213.2429962,9.9800301,212.3240051,65.5502014,38.6404991,203.3079987,77.4092026,41.3055,0.0
311.6359863,3543.2800293,42.1208,429.8049927,222.9369965,14.7347002,374.29599,3539.7299805,56.8255997,396.3909912,221.0480042,8.95228,216.4960022,70.8856964,38.3821983,201.2129974,80.3723984,41.8255997,0.0
314.3909912,3652.3701172,42.6138992,445.4630127,241.8110046,16.2786999,402.3309937,3610.4899902,59.4788017,405.9289856,239.2879944,10.0513,223.2330017,69.9087982,40.5942993,205.9570007,85.2478027,43.5158997,0.0
353.2390137,3286.2199707,42.2619019,429.8659973,236.3880005,15.8931999,411.0840149,3345.5400391,54.5606995,392.7090149,240.3789978,9.1751699,207.2599945,64.9742966,38.3975983,187.3240051,79.6811981,40.4771996,0.0
323.4719849,3486.4799805,42.1693001,431.8859863,227.6190033,15.0284004,386.2520142,3500.3200684,56.240799,394.9349976,228.7109985,9.0092802,219.4360046,69.3989029,39.4238014,199.3950043,80.6872025,41.7815018,9.0
279.0509949,3798.6298828,45.1095009,435.2940063,210.2539978,13.2625999,327.0419922,3741.4599609,60.0220985,403.6409912,200.3170013,8.9332399,218.6849976,79.3062973,39.3125,209.3110046,82.2366028,42.2164993,0.0
283.2550049,3783.1899414,50.0284004,451.1600037,223.8079987,14.8655996,345.3479919,3788.8100586,63.0905991,412.4930115,217.1190033,9.7254896,219.7310028,83.058197,39.4925003,216.2369995,92.3124008,42.7911987,0.0
274.8619995,3765.3898926,46.6944008,438.0360107,206.8939972,13.6967001,323.5960083,3784.1201172,60.2902985,405.7770081,202.1670074,9.1118298,218.1999969,75.6912994,39.4219017,203.697998,87.4952011,42.3535995,0.0
275.9049988,3775.8601074,48.7397003,446.6220093,215.1799927,14.4445,333.7969971,3790.1699219,61.8942986,410.2539978,208.5480042,9.6186199,219.1649933,79.6819,39.4846001,210.6170044,90.8989029,42.6139984,9.0
333.9070129,3425.5800781,42.2998009,430.4299927,231.9929962,15.6603003,393.1520081,3456.9299316,56.3552017,396.0539856,235.5119934,9.2995996,216.0039978,67.276001,38.2542992,196.1869965,81.3958969,42.8035011,9.0
328.5220032,3541.2600098,42.6213989,443.2709961,242.2380066,16.3383999,420.8760071,3529.7600098,58.8558006,406.3059998,243.0059967,10.0747995,220.0749969,67.957901,39.7277985,201.0379944,84.3826981,44.0824013,27.0
316.1589966,3657.0500488,42.6915016,447.4570007,245.996994,16.6201,410.8359985,3608.0200195,59.2799988,406.980011,240.1829987,10.4469004,223.4559937,70.084198,40.6156006,207.3029938,85.8041,43.5581017,9.0
296.8330078,3638.9399414,42.2552986,431.9710083,216.6889954,14.2259998,357.3280029,3605.3701172,57.6845016,400.1119995,210.8130035,8.9189997,217.6320038,73.5296021,39.705101,205.0469971,80.2279968,43.0387001,27.0
274.3110046,3770.6101074,47.8788986,442.571991,210.3379974,14.0895996,326.9920044,3788.9099121,61.1940002,408.3120117,204.8990021,9.4064503,218.776001,77.703598,39.4609985,207.6049957,89.4862976,42.5060005,0.0
382.8139954,3249.9099121,42.5709,437.4869995,246.8379974,16.7511005,440.3500061,3324.4199219,55.0783997,399.0570068,256.5920105,9.8033705,210.1300049,64.2365036,38.5008011,193.2709961,75.0337982,41.0750999,18.0
275.9920044,3770.8200684,45.5149002,434.0559998,205.3760071,13.2950001,321.0830078,3767.3300781,59.5870018,403.3659973,199.0579987,8.8870602,217.9290009,75.5325012,39.3627014,202.5420074,84.5184021,42.2033997,0.0
279.302002,3825.2900391,45.3732986,439.0710144,215.0679932,13.4751997,331.8299866,3754.3898926,60.6822014,405.631012,205.5050049,9.0339298,219.3119965,81.7916031,39.3204002,214.3619995,82.5973969,42.3137016,0.0
473.7579956,3473.9499512,44.7480011,465.1040039,267.1010132,17.9785004,527.1030273,3483.8798828,56.6253014,431.1130066,266.6340027,10.8559999,211.1999969,63.2027016,38.5331001,207.2180023,68.4128036,41.230999,18.0
389.118988,3238.2700195,42.7991982,439.1820068,249.1790009,16.9668999,447.5369873,3309.6201172,55.9840012,400.6329956,260.1069946,9.9161997,210.7619934,64.1483994,38.5368004,194.6380005,73.7929001,41.2285004,18.0
268.9830017,3754.8701172,47.0513,435.901001,200.9850006,13.5243998,307.4030151,3787.3898926,60.2593002,405.4549866,198.404007,9.2091599,218.279007,74.9505005,39.4295998,203.3650055,87.3581009,42.3474998,0.0
286.9750061,3775.25,51.6806984,455.0230103,230.7380066,15.3109999,350.8880005,3791.0200195,64.1151962,414.151001,224.2910004,9.9985905,220.2409973,85.2666016,39.510601,219.3860016,93.6484985,42.9037018,27.0
314.4809875,3628.3300781,42.8983994,443.3049927,237.8939972,15.9589005,394.6130066,3600.5300293,59.7456017,404.2839966,238.6419983,9.6719799,223.0209961,70.4380035,40.5671005,205.0359955,84.389801,43.4445,27.0
314.8349915,3594.1101074,43.266201,439.9219971,231.1329956,15.3866997,378.2399902,3584.8100586,59.5579987,401.0820007,234.3970032,9.1731596,222.8630066,71.9578018,40.5303001,205.2299957,82.0585022,43.351799,9.0
306.8529968,3583.3601074,42.2812004,431.9899902,221.6499939,14.4720001,369.428009,3569.1599121,57.5362015,399.1870117,219.4499969,8.9243298,217.345993,72.0818024,39.6971016,202.8959961,80.5389023,42.9921989,0.0
344.7829895,3587.3898926,43.4471016,450.5570068,251.7539978,16.6256008,451.6409912,3559.2600098,59.0455017,411.5169983,244.8070068,10.7733002,217.6549988,68.5009995,39.4958992,202.3040009,82.9588013,43.3494987,18.0
410.1849976,3241.4399414,43.4332008,445.8930054,255.2109985,17.0606995,477.7260132,3302.9699707,58.5574989,410.2080078,265.6430054,10.1444998,210.4409943,63.4095001,38.5031013,191.3600006,73.2624969,41.456501,0.0
372.7260132,3260.0200195,42.3095016,435.1659851,243.2819977,16.4146996,430.8559875,3331.4599609,53.9608002,396.4039917,250.1390076,9.5943699,208.9620056,64.235199,38.4304008,189.602005,77.2533035,40.8263016,18.0
291.54599,3749.9899902,45.0845985,443.0549927,229.6670074,14.7419004,366.8380127,3722.6599121,63.7706985,408.8320007,236.0339966,9.0307798,218.6230011,78.0574036,39.3182983,209.3589935,86.9820023,42.5237007,0.0
381.4190063,3334.6101074,41.3497009,436.7539978,244.5529938,17.1912994,432.946991,3350.5100098,53.9077988,394.946991,243.3509979,9.8804302,211.7740021,63.3885994,38.5713005,197.9490051,74.6769028,41.2485008,0.0
391.2070007,3233.6899414,42.8171005,439.7590027,249.8379974,17.0547009,450.3540039,3301.6599121,56.3905983,401.1329956,260.5379944,9.9578104,211.0149994,64.0168991,38.5494995,194.845993,73.4850006,41.3041992,18.0
412.803009,3254.3500977,43.4584007,446.4599915,255.3769989,17.0697002,479.4410095,3295.5500488,59.1055984,410.8580017,263.7070007,10.1450996,210.3970032,63.3386002,38.4948997,190.2720032,73.3364029,41.5498009,0.0
460.79599,3466.1201172,44.4500008,460.394989,263.5339966,17.7952995,512.2319946,3453.2700195,56.5890007,424.6069946,260.2409973,10.6471004,211.2050018,63.3148003,38.5363007,204.4470062,68.9657974,41.2445984,0.0
371.0289917,3271.2700195,42.0625992,433.7189941,242.5789948,16.7877007,422.4809875,3328.1499023,54.4225998,394.4949951,249.8840027,9.74718,210.7079926,64.6220016,38.5415993,195.1260071,74.9135971,41.1290016,0.0
292.1650085,3757.1699219,53.5279999,458.2730103,238.9940033,15.8437996,361.9700012,3780.7099609,65.2432022,414.6700134,231.8890076,10.3413,221.2220001,86.6587982,39.5298996,222.8950043,94.5951996,43.0153008,0.0
290.7359924,3757.4199219,52.9197006,461.1659851,242.1710052,16.1672001,370.7980042,3772.3898926,64.9409027,416.1359863,231.4530029,10.8260002,221.0269928,87.5459976,39.5437012,222.6869965,95.1197968,42.9812012,9.0
295.1940002,3745.7199707,53.2555008,459.9979858,246.1869965,16.4578991,382.6849976,3750.2600098,65.7247009,415.4649963,236.6779938,11.2306004,221.9600067,87.088501,39.5354996,225.621994,94.4633026,43.0287018,9.0
