H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
35.2612991,1964.8699951,4.27565,69.0617981,41.6299019,2.2597899,41.5312996,1977.5699463,4.9746599,55.6846008,39.9009018,1.6267999,228.7610016,95.9829025,41.2504005,231.6360016,116.1190033,41.7736015
37.4348984,2087.2900391,4.4744101,64.2550964,41.3310013,2.8862901,44.1731987,2083.9699707,4.99194,52.7458992,39.4379997,1.82691,226.4459991,97.3660965,40.6357994,217.3059998,112.7649994,40.7313995
53.8106995,1907.8199463,4.1506701,66.3003006,39.735199,1.77115,60.1575012,1938.3199463,4.79951,52.3606987,35.2659988,1.49073,221.6580048,89.2536011,133.3190002,214.0410004,103.3050003,46.3931999
37.5166016,2159.7199707,4.4786901,66.4140015,42.6137009,3.6961401,43.6309013,2154.5800781,4.8969102,51.1241989,39.3732986,1.86733,230.4369965,102.8539963,38.4902992,212.8990021,115.8779984,38.6477013
44.2799988,1890.2800293,4.6247902,64.509903,39.4706001,1.72624,51.098999,1924.5899658,4.8070402,50.8124008,33.5321999,1.45777,220.9629974,87.8485031,132.4360046,231.0169983,106.026001,46.9733009
51.4973984,1924.7199707,4.1312099,67.1174011,39.8600998,1.80697,58.093399,1952.3499756,4.7968102,53.4001007,35.6949005,1.49573,222.4909973,92.3361969,133.5870056,217.0339966,104.5110016,46.4964981
40.9812012,2082.4499512,4.5067101,66.8528976,42.0112,4.08921,47.2915001,2089.1699219,4.8617802,50.9522018,38.2697983,1.78113,239.2109985,99.7144012,39.7187996,216.9259949,113.6240005,36.7709007
53.8919983,1994.0500488,4.3277502,68.5590973,40.0644989,1.98807,58.763401,2017.7800293,4.8072901,50.0022011,35.4436989,1.48182,220.0359955,90.9813004,137.5110016,203.7799988,103.8949966,47.1165009
48.0700989,1917.2600098,4.7171998,65.6768036,41.8512993,2.1557701,49.8670998,1957.5500488,4.69139,49.7109985,36.3986015,1.60689,246.8170013,85.7696991,41.75,213.9210052,102.7949982,38.4012985
39.0656013,2154.6398926,4.6603498,66.6219025,39.9015999,3.0174999,44.2494011,2175.5800781,4.9509802,50.3067017,37.7052002,1.70485,215.3059998,103.5419998,131.9470062,199.1239929,111.7839966,40.1060982
51.6604996,1968.4899902,4.3439898,67.9105988,40.0040016,1.97464,57.0820999,1997.5600586,4.8069301,50.1781998,35.4047012,1.4824899,220.2519989,90.1104965,136.9960022,205.102005,103.8089981,47.1188011
34.7706985,2141.9699707,4.5881901,68.3240967,42.7055016,3.53635,40.0798988,2121.7600098,4.93328,53.2205009,40.4947014,1.74667,220.7089996,104.8379974,134.7920074,209.8249969,117.2959976,48.6320992
57.8196983,1935.3699951,4.2385898,66.4813995,39.6596985,1.86523,62.9108009,1962.5999756,4.8068199,50.2783012,35.0200005,1.48606,219.8000031,87.3977966,135.8509979,208.022995,102.4169998,46.2742004
34.3174019,2096.8898926,4.6565399,67.2330017,42.8002014,2.8494699,38.6044998,2046.75,4.8772602,52.789299,40.9854012,1.71067,229.173996,99.7221985,39.1853981,218.8329926,116.9960022,40.4155998
35.7593994,2035.4200439,4.5104399,67.7574997,42.4585991,2.6421199,40.9091988,2020.2900391,4.9361401,53.793499,40.25,1.64413,233.128006,97.156601,43.2541008,223.8639984,113.3099976,41.6683998
46.4760017,1907.25,4.4184098,66.106102,39.7980003,1.86659,53.0449982,1947.2800293,4.8070402,50.5172997,35.0737991,1.4813401,220.673996,87.5509033,134.8930054,213.2879944,104.0709991,47.071701
43.6696014,1962.7099609,4.11414,68.9947968,42.2798996,2.02494,50.2957001,1971.5200195,4.7947001,56.1138992,38.1633987,1.62158,228.6790009,97.6455002,42.8291016,224.8059998,111.2870026,41.3637009
52.5820999,1997.8599854,4.4169798,66.2238998,41.2288017,3.4363899,56.2308006,2019.7800293,4.6470599,49.2873001,35.9897995,1.69989,247.6730042,93.8643036,42.2454987,215.7539978,107.1289978,39.7793007
43.2327003,1961.1700439,4.09378,65.1107025,41.1068993,2.17243,50.0317993,1981.4799805,4.9127002,54.3387985,38.0470009,1.6239901,227.5149994,97.6194,41.7178001,219.2810059,112.3069992,41.6026001
45.6324005,1988.4000244,4.5839,63.7419014,41.9342995,2.46262,51.3619003,2019.3399658,4.7676401,48.9916992,36.7919006,1.7066801,244.4839935,86.0625992,42.0922012,211.2489929,103.1179962,35.1040001
37.0638008,2024.7700195,4.5048099,67.4606018,42.3736,2.67681,42.4940987,2020.8800049,4.9354901,53.7098007,39.7578011,1.6368901,233.5399933,96.6551971,43.3660011,223.9459991,111.75,41.6596985
55.3410988,1935.7600098,4.4045801,64.6246033,41.3732986,2.33394,57.0667,1958.4100342,4.6826401,50.5955009,35.4351006,1.6190701,245.1380005,92.742897,42.9794006,216.6730042,105.0339966,37.6355019
41.4805984,1960.6899414,4.1693702,68.3426971,42.0567017,2.03777,47.888401,1971.3000488,4.7574601,56.7625008,38.3692017,1.6101,231.3560028,100.4599991,41.6520996,229.8540039,114.072998,42.2886009
45.8045998,1943.3900146,4.2895598,69.017601,40.2386017,2.02144,51.9478989,1976.8000488,4.7985301,51.8100014,36.2028999,1.48517,222.6349945,90.0758972,134.5410004,209.0590057,105.2399979,47.3454018
35.9562988,2159.4899902,4.5325098,66.457901,42.6408005,3.7118599,41.6720009,2144.7199707,4.8999801,51.537899,39.9081001,1.85288,230.1649933,103.4300003,38.5474014,213.9810028,116.8460007,38.7214012
48.7854004,1933.0899658,4.1766601,69.0389023,39.5036011,1.9518,55.1348991,1965.1999512,4.7522502,52.781601,35.7350006,1.50315,225.5570068,92.8030014,134.0240021,214.8379974,107.3740005,49.0486984
41.5819016,2148.3400879,4.7514801,63.9444008,41.3857994,4.1360102,47.7560005,2118.2700195,4.9953198,49.1484985,38.362999,1.76133,231.8959961,100.3040009,36.1767998,206.7980042,112.0599976,30.8992996
43.2743988,2163.0700684,4.5692201,65.1304016,41.4929008,4.9751801,50.8922005,2167.1999512,4.9800501,47.9990005,37.6156006,1.85524,235.6300049,98.4891968,36.4990005,207.4810028,110.137001,31.0167007
49.1198997,1909.9100342,4.8277798,66.3102036,41.948101,2.1946001,49.5028992,1953.75,4.6923499,49.4771996,36.4693985,1.58228,247.1920013,85.1386032,41.7965012,213.8049927,101.8560028,38.3594017
45.0592003,1992.4499512,4.3408799,67.2041016,42.1607018,2.5813301,49.6911011,1986.4499512,4.7898598,52.990799,37.587101,1.6273299,241.3769989,95.6176987,43.0335007,221.5980072,108.7419968,40.2613983
34.7256012,2069.9299316,4.5964298,67.6647034,42.7737007,3.0464301,40.0625992,2050.2800293,4.8703499,53.0601006,40.3858986,1.7211601,229.5780029,100.0419998,39.1752014,220.0039978,116.2429962,40.4208984
41.2271996,1941.8699951,3.94098,69.903801,42.3951988,1.7493401,49.5663986,1958.2199707,4.7891698,59.4169006,38.2580986,1.61765,230.1069946,102.0630035,43.1184006,235.302002,111.8130035,41.6547012
40.8436012,1942.4699707,3.9095199,69.8429031,42.4221992,1.7275701,49.3782997,1958.2399902,4.7882199,59.949501,38.3157005,1.61964,230.2129974,102.4789963,43.1711006,236.8609924,111.487999,41.6968002
52.8023987,1913.1999512,4.4186101,64.1720963,41.3246994,1.91021,55.9555016,1936.9799805,4.6800599,51.4361992,35.1904984,1.58891,245.2879944,92.6302032,43.1162987,218.0610046,105.1340027,37.7831001
43.7519989,1962.0100098,4.33218,66.2750015,41.1394997,2.2516401,50.2594986,1973.6800537,4.8613701,53.9597015,37.8889999,1.6129,225.5390015,95.0294037,40.4216003,221.8110046,109.9120026,39.342701
38.9189987,1973.8199463,4.37819,66.2060013,41.0674019,2.3951099,46.0054016,1991.1199951,4.9359498,54.2370987,38.4398994,1.655,228.647995,95.6078033,40.9071007,229.9539948,112.6490021,41.6781998
38.4394989,2138.0300293,4.6779799,65.6776962,40.1349983,3.21505,43.3637009,2139.7700195,5.11554,50.2713013,38.327301,1.65198,214.9649963,101.4059982,122.0189972,202.072998,112.7490005,39.0416985
54.0461998,1931.0899658,4.4510298,64.2738037,41.350399,2.2876401,56.4942017,1955.1400146,4.6837201,50.3297005,35.3137016,1.61378,245.2610016,91.7720032,42.9728012,216.0050049,104.8069992,37.6273994
56.3249016,1912.6800537,4.37117,64.2511978,41.285099,1.94937,57.7066002,1933.4200439,4.6760101,51.1762009,35.0349998,1.5721101,244.7579956,92.8720016,43.0145988,216.0720062,104.5589981,37.7150993
35.9557991,1973.9200439,4.29143,68.3393021,41.5195999,2.27721,42.2960014,1982.4399414,4.9769001,55.6262016,39.6571007,1.63438,228.4170074,97.2594986,41.1978989,231.6529999,116.0510025,41.7369003
43.426899,2100.6201172,4.55161,68.848999,39.7108002,2.41944,48.5549011,2127.1799316,5.0872998,50.4698982,36.6492996,1.49727,211.0319977,100.0950012,140.0740051,194.1889954,107.439003,40.3686981
42.8050995,1976.8000488,4.42344,67.9425964,40.7681007,2.1654301,48.5928001,2007.7299805,4.8757901,50.8895988,37.2874985,1.47509,221.0339966,90.2559967,136.052002,208.7630005,104.8050003,43.9743004
45.0183983,2151.6101074,4.50774,65.4140015,41.5094986,5.2203798,53.0064011,2171.6298828,4.9720201,47.7088013,37.1948013,1.87131,237.3359985,97.6138,36.6581001,207.8950043,109.189003,31.0960007
36.3698997,1980.7600098,4.3088498,67.7981033,41.4427986,2.2998199,42.7453995,1986.8599854,4.9788198,55.4863014,39.5004005,1.63952,228.1360016,97.8665009,41.1511993,231.4129944,115.9769974,41.7018013
35.5872002,2035.0699463,4.5377402,68.2516022,41.9690018,2.6835301,41.1167984,2022.2800293,4.8515201,53.9178009,39.5900993,1.67308,231.0809937,97.7878036,40.8395996,230.1430054,115.8809967,41.4794006
41.0484009,2113.8000488,4.6677999,66.697998,39.7158012,2.22486,45.7382011,2103.6599121,5.1021399,50.3030014,37.3420982,1.50517,209.4349976,100.012001,133.2079926,197.5950012,109.4179993,39.8666992
49.4782982,1967.6500244,4.5535202,65.2502975,41.7563019,2.68362,53.4329987,1997.0400391,4.6899099,49.3400993,36.0862007,1.66889,246.2339935,89.4602966,41.5788994,212.8009949,104.5510025,38.3044014
36.5527,2021.4499512,4.55756,68.0832977,41.8112984,2.6996,42.4365997,2018.0699463,4.8480701,53.7359009,38.8275986,1.66927,231.1970062,96.793602,40.8218002,232.552002,115.052002,41.4525986
42.5923004,2126.5700684,4.5286102,69.9562988,39.7911987,2.68384,48.0667992,2152.6201172,5.0881,51.3074989,37.2327003,1.50643,210.3220062,102.6490021,144.5169983,188.6990051,107.4530029,40.5435982
47.1619987,1954.0999756,4.1831298,68.0271988,41.4919014,2.34373,51.9924011,1977.8599854,4.6103301,54.3446999,36.6514015,1.66479,246.8110046,96.8199997,43.8488998,225.2879944,108.0920029,42.1283989
51.0419006,1876.1500244,4.1973801,65.2682037,39.1832008,1.7057101,58.162899,1924.6999512,4.7624898,51.1039009,34.8098984,1.48665,223.3110046,87.6537018,132.6750031,212.5460052,104.3639984,48.6800995
46.1851997,2113.7299805,4.5399299,65.178299,41.4589996,5.3508301,54.2761993,2139.4399414,4.9699998,48.0791016,37.0265999,1.83681,237.6179962,96.6212006,36.7356987,209.2510071,108.8600006,31.1504002
40.7761993,2044.2199707,4.39781,67.5130005,40.9042015,2.6129401,46.3148994,2051.4799805,4.9176602,52.6980019,38.0593987,1.60666,224.3699951,99.5164032,102.6640015,214.1880035,112.75,43.8296013
49.1464005,1944.3900146,4.2996602,65.5506973,41.4803009,2.15641,53.4054985,1968.7099609,4.68016,52.9670982,36.1403999,1.63849,245.6950073,95.9688034,43.297699,223.1109924,106.7040024,37.948101
49.0770988,1938.9799805,4.2366099,65.9164963,41.507,2.0015099,53.3133011,1962.1099854,4.6774502,54.0313988,36.2789001,1.63179,245.6779938,97.4586029,43.4174004,225.6719971,107.197998,38.0626984
35.2630005,2101.4499512,4.5513301,65.4176025,41.6561012,2.92559,40.6651993,2073.9199219,4.9910102,52.9205017,40.3872986,1.7908,226.8600006,99.4981995,40.5928993,218.2740021,115.2399979,40.7630997
35.5553017,2160.6499023,4.5537801,66.4264984,42.6473007,3.6900201,41.1282997,2142.0,4.9011502,51.6231995,40.0754013,1.84872,230.0579987,103.5859985,38.5554008,214.1210022,117.1360016,38.7372017
33.770401,1944.7800293,4.23522,70.7375031,41.9104996,2.14428,40.0284004,1969.2199707,4.9698501,55.7290993,40.2703018,1.59914,229.5599976,92.5018005,41.3661995,230.9160004,116.1650009,41.824501
36.540699,2031.0799561,4.50773,67.5513992,42.4023018,2.6849899,41.8977013,2023.0400391,4.93578,53.7332001,39.9333,1.6417,233.3690033,97.0567017,43.3176003,223.8549957,112.3830032,41.6598015
54.8198013,1901.4399414,4.1484399,65.9600983,39.6883011,1.75044,61.0495987,1932.8100586,4.80022,52.0150986,35.0938988,1.4885401,221.3899994,88.1810989,133.0570068,212.9559937,102.8349991,46.3544006
55.9724998,1895.4499512,4.1398802,65.5799026,39.6375999,1.72676,62.0270004,1927.4699707,4.8007898,51.6498985,34.9030991,1.48575,221.1210022,87.1195984,132.7129974,211.6430054,102.3190002,46.3126984
54.3614006,1998.3800049,4.3246498,68.6699982,40.074501,1.98816,59.1220016,2021.1300049,4.8073902,49.9645004,35.4491997,1.48168,219.9799957,91.1119995,137.5789948,203.628006,103.9120026,47.1133003
46.6976013,1964.4399414,4.2715802,68.2078018,41.1825981,2.5924101,51.6685982,1991.3399658,4.6333399,52.8580017,36.4328003,1.67507,249.4859924,97.0510025,42.6259995,223.022995,110.3420029,40.575901
34.0042,2184.0600586,4.74403,66.8665009,42.6860008,3.2116101,38.6425018,2133.3601074,4.9404602,52.3423004,41.0606995,1.76136,221.1060028,105.9830017,129.0509949,209.897995,118.7870026,48.2599983
45.3690987,2136.1499023,4.5215402,65.2768021,41.4836998,5.2184701,53.4103012,2158.3999023,4.9714699,47.8604012,37.135601,1.85853,237.4080048,96.9950027,36.6912994,208.4080048,108.9869995,31.1168003
43.6165009,2080.8601074,4.5788598,64.6219025,41.7302017,3.9115701,49.5168991,2073.0100098,4.9579501,48.8622017,37.7328987,1.75384,238.3150024,93.5319977,39.478199,210.9340057,107.0029984,33.4623985
35.6032982,2185.4899902,4.4910598,69.2815018,43.5805016,5.15626,41.9824982,2173.4599609,4.8706498,50.9203987,40.013401,1.91373,238.4579926,106.1350021,39.6587982,218.3119965,119.9850006,38.9628983
55.8583984,1922.5899658,4.3953199,64.4195023,41.3336983,2.1145401,57.3931999,1944.6099854,4.6799798,50.8931007,35.2332001,1.59657,244.9940033,92.7098999,43.0051994,216.5339966,104.8209991,37.6778984
49.6556015,1936.3699951,4.2558198,65.7521973,41.4901009,1.98225,53.6291008,1959.6899414,4.6778498,53.7271996,36.1786003,1.62824,245.6199951,96.8806,43.3787003,224.7339935,106.9380035,38.0273018
39.278801,2158.8000488,4.6939902,65.5371017,39.6577988,3.1258299,43.6483002,2139.5100098,5.1592002,50.1785011,37.8993988,1.64843,212.6009979,103.2659988,128.3049927,197.7449951,113.8330002,38.0905991
44.3536987,2200.4399414,4.4386301,67.7185974,41.8250999,7.5156498,53.3492012,2214.1699219,4.8334398,47.3834,37.5648994,2.02985,242.1829987,102.6449966,37.0724983,211.3690033,112.4440002,31.4011002
48.3877983,2058.8300781,4.5185499,67.3088989,39.6092987,2.0914299,53.5159988,2089.8601074,5.0840502,49.9632988,35.9365005,1.49107,211.625,96.1447983,135.6589966,198.2189941,106.4209976,40.2767982
35.9844017,2096.0600586,4.5128798,65.0807037,41.540699,2.9660201,41.9752998,2080.3999023,4.9906702,52.9455986,40.0014992,1.80628,226.7799988,99.0551987,40.618,218.2129974,114.401001,40.7601013
44.4939003,1964.9499512,4.2350302,67.0930023,41.8801003,2.11868,49.8875999,1973.3499756,4.7540002,55.3594017,37.7557983,1.60136,230.7870026,99.266098,41.5026016,225.5789948,113.177002,42.1711006
35.614399,2098.5300293,4.5296698,65.2652969,41.5979996,2.9548399,41.3381996,2077.75,4.9906902,52.9502983,40.1831017,1.79913,226.8339996,99.3302002,40.6077003,218.3000031,114.8259964,40.763401
50.3586998,2040.1999512,4.4986701,65.4421997,42.1419983,4.1026402,55.7122993,2061.0,4.7608399,48.882,36.4182014,1.7342499,245.0140076,93.4797974,42.0050011,212.9609985,105.8610001,35.0699005
50.1431999,1910.1600342,4.2067499,67.5558014,39.3911018,1.86298,56.6081009,1946.7900391,4.7568698,51.9054985,35.3291016,1.49615,224.401001,89.9319,133.7189941,213.272995,105.7900009,48.8693008
46.7120018,2007.6500244,4.5696101,64.2171021,42.0017014,2.8161099,52.2672997,2036.0,4.76577,48.9063988,36.6436005,1.7183599,244.6690063,88.4382019,42.0539017,211.3350067,103.9789963,35.0906982
37.4600983,1995.2600098,4.4570999,69.1671982,43.2523994,2.42329,42.889801,1997.3100586,4.8779898,55.0209007,39.5265999,1.62523,239.2369995,98.4355011,42.7085991,227.8119965,114.5999985,41.239399
39.3658981,1987.4200439,4.5022402,66.7564011,42.4508018,2.4604199,45.7053986,1995.3699951,4.9130998,53.9396019,38.7158012,1.6016901,238.0740051,95.7164993,43.6483994,225.4320068,110.487999,41.4420013
44.0990982,2101.2299805,4.55409,63.2524986,41.5247002,2.90345,51.4775009,2116.2199707,4.9535298,48.388401,37.2374992,1.81284,238.897995,91.0783005,39.4296989,206.5540009,105.4919968,33.4215012
39.6680984,1945.8499756,4.0468102,69.8324966,42.1733017,1.92313,47.1679993,1964.1099854,4.7561302,58.3490982,38.4751015,1.60896,232.2059937,102.8519974,41.8796005,235.8730011,114.9229965,42.4570999
36.2923012,2025.9100342,4.54983,68.1315994,41.8544006,2.7049201,42.1049995,2020.2800293,4.8489399,53.8132019,39.0294991,1.6713001,231.1710052,97.2108002,40.8275986,231.9109955,115.2969971,41.4612007
41.5620003,2132.1398926,4.57026,69.4436035,39.7891998,2.61427,46.7849998,2148.7399902,5.0918498,51.0480003,37.3264999,1.50582,210.1269989,102.7080002,142.322998,190.4019928,108.1439972,40.3885994
41.0940018,2107.0900879,4.6416202,67.2668991,39.7126999,2.2897501,45.9189987,2106.6599121,5.09831,50.3686981,37.1851997,1.5033799,209.8359985,99.9328995,135.022995,197.0070038,108.9250031,39.9917984
55.7997017,1975.9399414,4.2779799,68.2466965,39.4650002,1.91862,60.6705017,1999.9399414,4.7667799,49.9459991,35.2655983,1.48967,221.6130066,90.3300018,137.2769928,206.6150055,104.5479965,48.6124001
44.9746017,1952.6800537,4.1970301,67.2928009,41.8914986,1.97138,50.5481987,1963.8000488,4.7521901,56.0237999,37.6654015,1.59471,231.0440063,99.373703,41.5741005,226.8309937,112.913002,42.2252998
47.1269989,1944.3900146,4.55621,65.739502,41.8151016,2.2690799,50.9852982,1977.3599854,4.68782,50.1647987,36.3666,1.64424,246.4830017,88.3339005,41.6825981,213.9140015,104.6070023,38.490799
41.976799,2055.5700684,4.5580101,66.5566025,40.1407013,2.35777,46.1026001,2026.4300537,5.0795398,50.4025002,37.7939987,1.48602,213.7050018,94.0339966,133.5330048,203.7299957,106.0780029,42.2256012
47.1228981,2118.4199219,4.5229301,65.5225983,41.5610008,6.21944,55.0303993,2136.1201172,4.8292499,48.0900002,37.0427017,1.91509,241.7890015,98.0140991,37.2495003,210.4920044,109.8259964,31.5331001
49.0684013,1951.3699951,4.5934501,65.1025009,41.7528992,2.4805701,52.6259995,1983.5300293,4.6904702,49.4188004,36.0940018,1.65207,246.3159943,88.3199997,41.6189995,213.0330048,104.0410004,38.3226013
53.0269012,1983.1999512,4.33325,68.2927017,40.0405006,1.98295,58.1335983,2009.1400146,4.8070698,50.0808983,35.4235001,1.48211,220.1360016,90.5997009,137.2870026,204.2380066,103.8359985,47.1185989
37.6012001,1941.1400146,3.99406,73.064003,42.4054985,2.2932501,44.6451988,1968.2199707,4.81815,58.5358009,38.7881012,1.62872,236.3540039,101.5299988,42.4887009,236.4149933,117.1709976,43.0021019
51.4357986,1924.4200439,4.3861599,64.7083969,41.3922005,1.98315,54.8002014,1949.3599854,4.6808901,51.8880005,35.6015015,1.60983,245.4550018,93.4692993,43.169899,219.6179962,105.552002,37.827301
43.8530006,2214.9799805,4.4171801,68.9944,41.9528999,8.2481699,53.2649994,2229.5700684,4.8351402,47.3927994,37.7644997,2.08972,242.647995,104.6350021,37.0173988,213.6340027,114.2139969,31.3607998
40.0582008,1950.3299561,4.0889301,69.3890991,42.1493988,1.95783,47.2240982,1966.0699463,4.7570601,57.8624001,38.5127983,1.6098599,231.9230042,101.822998,41.8047981,233.8399963,114.6330032,42.4026985
47.8133011,2060.9699707,4.5215998,67.3923035,39.6128006,2.1107099,52.9418983,2091.8000488,5.0844002,49.9856987,35.9724998,1.49131,211.576004,96.3712997,135.8809967,198.1309967,106.5059967,40.2757988
54.4174004,1915.8299561,4.4531102,63.8163986,41.2820015,2.0691099,57.1433983,1938.4499512,4.6812,50.5441017,34.9445,1.58769,245.1340027,91.6947021,43.0036011,215.904007,104.7369995,37.6735992
44.0433998,2195.1298828,4.4469299,65.8662033,41.6279984,4.8024101,51.1128998,2207.6298828,4.9709301,47.0727997,37.2933006,1.87498,237.0910034,99.9360962,36.5498009,205.151001,109.4049988,31.0335007
36.3666992,2159.3300781,4.5150299,66.461998,42.6334991,3.7248299,42.2067986,2147.7600098,4.8990002,51.4296989,39.7512016,1.85716,230.2510071,103.2890015,38.5339012,213.7380066,116.5719986,38.7022018
41.0210991,2023.3399658,4.5570998,67.4251022,39.9911995,2.3801899,46.3849983,2036.0500488,5.0669198,50.6758995,37.1027985,1.4924001,213.9929962,94.7264023,138.0650024,201.9120026,105.7340012,42.4454994
46.0547981,1975.3800049,4.4253201,67.2212982,41.9393997,2.6921201,50.8782997,2003.1099854,4.6832199,50.8860016,36.7533989,1.67202,246.6260071,91.2982025,41.6792984,214.8950043,106.5599976,38.6488991
54.7117996,1910.7600098,4.3498101,64.5168991,41.3272018,1.81344,56.6940994,1932.5699463,4.6763,51.9678001,35.2504997,1.57863,244.9880066,93.6763,43.1306992,218.4149933,105.0950012,37.8182983
35.3031998,2034.1199951,4.5124798,67.8924026,42.4976006,2.60074,40.3054008,2015.1500244,4.9363799,53.8041,40.4622002,1.64226,233.0059967,96.7494965,43.2271004,223.9290009,113.737999,41.6757011
37.4658012,2078.2299805,4.5567498,68.8848038,41.8613014,3.0642099,43.3950005,2078.0700684,4.8782101,53.786499,38.9273987,1.67544,222.5059967,100.7939987,121.9160004,218.0099945,114.197998,46.9017982
44.2612991,1969.0899658,4.5728502,63.141201,41.8386993,2.1889901,50.6046982,2001.4699707,4.7699099,49.0914001,36.9910011,1.69675,244.2079926,83.4060974,42.1366997,211.4579926,102.2149963,35.1216011
48.6864014,2027.9200439,4.5310302,64.9496002,42.0886002,3.5139201,54.0797005,2051.8898926,4.76265,48.8734016,36.4528008,1.72806,244.901001,91.6528015,42.0209007,212.1730042,105.1610031,35.0802002
42.0307999,1963.3900146,4.1897101,68.0391006,42.0210991,2.0657799,48.2025986,1972.8699951,4.7571402,56.4180984,38.2745018,1.6095099,231.2019958,100.177002,41.6100998,228.7550049,113.9089966,42.2568016
44.4679985,2129.8100586,4.5344901,68.8534012,39.7860985,2.38305,48.4603004,2146.3400879,4.94801,49.9087982,36.3384018,1.57126,215.3730011,100.8860016,139.2550049,195.5149994,108.211998,40.6838989
52.2747002,1981.4200439,4.4423699,65.8396988,41.2030983,3.07125,55.7649002,2005.0200195,4.6465302,49.4513016,35.8820992,1.68286,247.6970062,92.7837982,42.2722015,215.3789978,106.6439972,39.8255005
58.1058998,1912.0,4.2091599,65.7514038,39.5934982,1.79354,63.4743004,1942.5799561,4.8057399,50.3456001,34.7817001,1.4837101,219.9360046,85.9310989,134.5050049,208.1909943,101.8550034,46.2425003
42.1608009,2157.4799805,4.5071201,70.6821976,39.8297005,2.8115301,47.6604004,2178.9299316,5.0903201,51.8325005,37.5558014,1.51205,209.6589966,104.4140015,147.2649994,185.0549927,107.5599976,40.6408997
42.6281013,1948.7800293,4.12642,68.2895966,42.0357018,1.88866,49.2790985,1962.1199951,4.7544498,57.4398003,38.1063995,1.60264,231.5559998,100.6839981,41.7214012,230.8699951,113.5019989,42.3367004
43.7210007,1948.9399414,4.5925798,63.2865982,41.8737984,2.0567501,49.5579987,1983.7900391,4.7696099,49.2672005,37.1273003,1.67348,244.2480011,82.4083023,42.2084007,212.348999,101.8939972,35.1526985
54.7958984,1975.5300293,4.3855901,65.2450027,41.4555016,3.09148,56.9930992,1996.7299805,4.6866899,49.9502983,35.8630981,1.67001,245.3439941,93.9671021,42.9029007,217.177002,105.7699966,37.5270996
48.9304008,2079.6699219,4.4990602,67.5600967,39.7173004,2.2823999,52.6766014,2097.5100098,4.94524,49.8157005,35.9609985,1.5721101,215.3679962,97.0975037,136.2550049,198.4550018,107.0790024,40.6587982
32.8493004,1985.8599854,4.5648198,67.7046967,42.7272987,2.66223,38.0335999,1986.4000244,4.93717,53.1766014,42.0261002,1.62991,232.621994,89.4641037,43.2601013,226.7460022,113.5139999,41.7028999
